
[00:00:00.000 --> 00:00:02.840]  各位大型節目, 早晨!
[00:18:07.200 --> 00:18:09.120]  奉獻金錢,不是這樣的,
[00:18:09.120 --> 00:18:11.000]  其實這裏所說的,
[00:18:11.000 --> 00:18:14.680]  其實保羅想邀請我們的,
[00:18:14.680 --> 00:18:17.440]  是整個的生命獻誠給神,
[00:18:17.440 --> 00:18:19.200]  是先獻給祂,
[00:18:19.200 --> 00:18:23.280]  然後你就會去安排你的生活如何獻誠,
[00:18:23.280 --> 00:18:26.280]  身體是什麼呢?
[00:18:26.280 --> 00:18:30.280]  身體,在希臘語文這個字,
[00:18:30.280 --> 00:18:32.040]  其實是說我們生命的全部,
[00:18:32.040 --> 00:18:34.520]  除了剛纔Eugene Peterson的演繹,
[00:18:34.520 --> 00:18:36.160]  就是生命的全部,
[00:18:36.160 --> 00:18:37.800]  有些解經家就說,
[00:18:37.800 --> 00:18:42.600]  身體是包括你的時間、精力、習慣,
[00:18:42.600 --> 00:18:45.760]  你的身體各方面的功能,
[00:18:45.760 --> 00:18:47.640]  工作、休息,
[00:18:47.640 --> 00:18:51.480]  所以包括你的工作態度,
[00:18:51.480 --> 00:18:53.440]  你如何使用金錢,
[00:18:53.440 --> 00:18:55.240]  你如何安排時間,
[00:18:55.240 --> 00:18:58.280]  身體和生活的節奏等等,
[00:18:58.280 --> 00:19:01.440]  換句話說,一句話就是你成就人,
[00:19:01.440 --> 00:19:04.240]  但是我想給大家一個邀請,
[00:19:04.240 --> 00:19:08.160]  就是羅馬蘇保羅給我們的邀請,
[00:19:08.160 --> 00:19:10.480]  你會如何將身體,
[00:19:10.480 --> 00:19:13.280]  就是剛纔所說的整全的生命,
[00:19:13.280 --> 00:19:15.200]  逐步逐步分,
[00:19:15.200 --> 00:19:16.600]  或者全部一起,
[00:19:16.600 --> 00:19:17.840]  如果你能夠的話,
[00:19:17.840 --> 00:19:19.200]  就是去想想,
[00:19:19.200 --> 00:19:20.600]  我在每一個崗位,
[00:19:20.600 --> 00:19:21.840]  每一個事情上,
[00:19:21.840 --> 00:19:23.480]  我是如何回應神的呢?
[00:19:23.480 --> 00:19:26.800]  因爲每一個的回應就是敬拜嘛,
[00:19:26.800 --> 00:19:28.440]  那你如何去敬拜神,
[00:19:28.440 --> 00:19:32.880]  就是獻賞的呢?
[00:19:32.880 --> 00:19:35.680]  獻賞是一個行動來的,
[00:19:35.680 --> 00:19:37.320]  是要做一些決定的,
[00:19:37.320 --> 00:19:39.960]  在舊約聖經裏面,
[00:19:39.960 --> 00:19:45.000]  祭壇就是將你最好的牛、羊,
[00:19:45.000 --> 00:19:46.800]  獻祭給耶和華神,
[00:19:46.800 --> 00:19:48.840]  然後就燒了給祂,
[00:19:48.840 --> 00:19:49.800]  那個是獻賞,
[00:19:49.800 --> 00:19:51.720]  當你要決定獻祭的時候,
[00:19:51.720 --> 00:19:54.520]  首先你要決定哪一隻牛好一點,
[00:19:54.520 --> 00:19:57.520]  看到這只是Prime Rib,
[00:19:57.520 --> 00:19:58.600]  喫了它好一點,
[00:19:58.600 --> 00:19:59.560]  獻給神,
[00:19:59.560 --> 00:20:03.840]  譁!浪費的,很大浪費的,
[00:20:03.840 --> 00:20:05.360]  但是你要決定了,
[00:20:05.360 --> 00:20:07.840]  Prime Rib也要獻給神,
[00:20:07.840 --> 00:20:09.160]  先這樣的時候,
[00:20:09.160 --> 00:20:10.960]  你其實是一個決定,
[00:20:10.960 --> 00:20:13.200]  你一天不決定,
[00:20:13.200 --> 00:20:15.520]  其實一天不會發生的,
[00:20:15.520 --> 00:20:16.640]  所以其實這裏說的是,
[00:20:16.640 --> 00:20:20.200]  身體就是我們全個人每一天要做的什麼事呢?
[00:20:20.200 --> 00:20:21.720]  就是我們是獻賞,
[00:20:21.720 --> 00:20:23.440]  就是每一天都要做那個決定,
[00:20:23.440 --> 00:20:25.960]  我們就是那個祭物,
[00:20:25.960 --> 00:20:29.160]  我們的生活就是那個祭壇,
[00:20:29.160 --> 00:20:30.760]  我們在這個生活當中,
[00:20:30.760 --> 00:20:34.880]  我們是怎樣每一天獻誠給神的呢?
[00:20:34.880 --> 00:20:39.200]  我們是怎樣去燃燒給祂的呢?
[00:20:39.200 --> 00:20:41.560]  活祭是很特別的,
[00:20:41.560 --> 00:20:43.080]  活祭這個字是保羅自宰的,
[00:20:43.080 --> 00:20:44.680]  你發不發覺?
[00:20:44.680 --> 00:20:45.760]  因爲祭是什麼?
[00:20:45.760 --> 00:20:47.200]  在舊約聖經裏面,
[00:20:47.200 --> 00:20:49.120]  獻祭就是死得,
[00:20:49.120 --> 00:20:50.240]  是不是?
[00:20:50.240 --> 00:20:51.880]  你試一下祭羊上去,
[00:20:51.880 --> 00:20:54.680]  走下來你就把祭羊抓上去,
[00:20:54.680 --> 00:20:57.800]  因爲你有辦法抓羊底,
[00:20:57.800 --> 00:20:59.200]  或者先宰死它,
[00:20:59.200 --> 00:21:00.560]  等它死了沒得走,
[00:21:00.560 --> 00:21:02.400]  才放上祭壇,
[00:21:02.400 --> 00:21:04.320]  所有都是預備的,
[00:21:04.320 --> 00:21:05.800]  要選擇好的東西,
[00:21:05.800 --> 00:21:06.880]  放上去,
[00:21:06.880 --> 00:21:10.280]  舊約裏面那些祭祭完之後是怎樣的?
[00:21:10.280 --> 00:21:11.400]  還有沒有?是燒的嘛,
[00:21:11.400 --> 00:21:12.760]  死了,沒有了有沒有?
[00:21:12.760 --> 00:21:15.360]  沒有了,只是燒了一些灰,
[00:21:15.360 --> 00:21:17.000]  聞到很香,
[00:21:17.000 --> 00:21:19.080]  想起來很餓,
[00:21:19.080 --> 00:21:21.040]  就是燒了一隻這麼漂亮的牛,
[00:21:21.040 --> 00:21:23.560]  但是,
[00:21:23.560 --> 00:21:26.240]  如果你是活祭保羅的意思就是,
[00:21:26.240 --> 00:21:29.280]  舊約的祭在神面前死了,
[00:21:29.280 --> 00:21:30.320]  就獻給祂,
[00:21:30.320 --> 00:21:32.360]  將最好的獻給祂,
[00:21:32.360 --> 00:21:33.720]  新約的祭是什麼?
[00:21:33.720 --> 00:21:35.440]  是活祭,是活生生的祭,
[00:21:35.440 --> 00:21:37.680]  你就放在祭壇上,
[00:21:37.680 --> 00:21:40.120]  你和我放在祭壇上的時候,
[00:21:40.120 --> 00:21:41.080]  神學家就說,
[00:21:41.080 --> 00:21:42.680]  這個真是很大祭,
[00:21:42.680 --> 00:21:45.760]  很麻煩,爲什麼呢?
[00:21:45.760 --> 00:21:49.440]  因爲活祭就不可以殺了它來建祭,
[00:21:49.440 --> 00:21:51.440]  那個就死祭了,
[00:21:51.440 --> 00:21:53.960]  你不祭都要祭的,
[00:21:53.960 --> 00:21:55.680]  死了那隻牛,
[00:21:55.680 --> 00:21:57.600]  但是如果你是活祭,
[00:21:57.600 --> 00:21:58.960]  最糟糕的是人,
[00:21:58.960 --> 00:22:00.200]  神學家就說,
[00:22:00.200 --> 00:22:01.200]  人有自由意志,
[00:22:01.200 --> 00:22:02.280]  你上了祭壇,
[00:22:02.280 --> 00:22:05.000]  你在生活當中,你又走下來,
[00:22:05.000 --> 00:22:06.240]  你又逃避,
[00:22:06.240 --> 00:22:07.720]  你又不想獻,
[00:22:07.720 --> 00:22:09.120]  就是這樣,
[00:22:09.120 --> 00:22:10.480]  所以呢,
[00:22:10.480 --> 00:22:13.760]  我們其實保羅是提醒大家,
[00:22:13.760 --> 00:22:15.280]  你是活祭,
[00:22:15.280 --> 00:22:16.880]  是每天,
[00:22:16.880 --> 00:22:18.840]  你的生活就是祭壇,
[00:22:18.840 --> 00:22:20.320]  你就是祭物,
[00:22:20.320 --> 00:22:22.000]  你是每天要做的決定,
[00:22:22.000 --> 00:22:23.920]  今天早上起來問神,
[00:22:23.920 --> 00:22:27.760]  神啊早晨,我今天有些什麼可以回應你?
[00:22:27.760 --> 00:22:29.880]  我獻些什麼給你?
[00:22:29.880 --> 00:22:31.480]  我今天去教書,
[00:22:31.480 --> 00:22:33.360]  我怎麼對我的學生?
[00:22:33.360 --> 00:22:35.480]  怎麼用我回應你,
[00:22:35.480 --> 00:22:39.120]  去教導我的學生成爲你的見證?
[00:22:39.120 --> 00:22:40.680]  在祭壇裏面也是一樣,
[00:22:40.680 --> 00:22:43.040]  我們生活當中也如是,
[00:22:43.040 --> 00:22:45.000]  所以,
[00:22:45.000 --> 00:22:46.920]  這裏保羅就提醒我們說,
[00:22:46.920 --> 00:22:48.720]  我們的身體就是我們全部,
[00:22:48.720 --> 00:22:50.600]  我們的獻上是要做決定,
[00:22:50.600 --> 00:22:54.080]  而我們是要做活祭,
[00:22:54.080 --> 00:22:57.880]  這個活祭是你活生生每天都要問自己的,
[00:22:57.880 --> 00:23:03.440]  每天在進行的一個事情,
[00:23:03.440 --> 00:23:05.040]  當你這樣做的時候,
[00:23:05.040 --> 00:23:07.000]  這個活祭就是敬拜,
[00:23:07.000 --> 00:23:09.520]  因爲你們如此侍奉,
[00:23:09.520 --> 00:23:11.000]  你如此獻祭,
[00:23:11.000 --> 00:23:13.520]  就是你的敬拜,
[00:23:13.520 --> 00:23:15.000]  你每天都在敬拜,
[00:23:15.000 --> 00:23:17.520]  來到這裏是我們一個集體的見證,
[00:23:17.520 --> 00:23:18.560]  是理所當然的,
[00:23:18.560 --> 00:23:21.640]  因爲是經過你思考的,
[00:23:21.640 --> 00:23:24.520]  經過你邏輯推斷的,
[00:23:24.520 --> 00:23:26.320]  經過你感受的,
[00:23:26.320 --> 00:23:28.120]  然後你就覺得理所當然的,
[00:23:28.120 --> 00:23:29.760]  它應分得的,
[00:23:29.760 --> 00:23:31.760]  是神所喜悅的,
[00:23:31.760 --> 00:23:36.120]  所以當我們生命全然的獻誠的時候,
[00:23:36.120 --> 00:23:41.040]  敬拜的核心就是獻上活祭,
[00:23:41.040 --> 00:23:42.760]  敬拜是做什麼的?
[00:23:42.760 --> 00:23:45.080]  所以你什麼時候做敬拜?
[00:23:45.080 --> 00:23:46.400]  是不是每天?
[00:23:46.400 --> 00:23:48.840]  每一個決定就是一個敬拜,
[00:23:48.840 --> 00:23:51.120]  因爲每天都是一個敬拜,
[00:23:51.120 --> 00:23:54.280]  你每件事情如何爲神去回應這件事,
[00:23:54.280 --> 00:23:56.280]  而回應神來回應這件事呢?
[00:23:56.280 --> 00:23:57.760]  那個就是一個獻祭,
[00:23:57.760 --> 00:24:03.120]  所以是你全部的時間、精神、習慣、所有價值觀,
[00:24:03.120 --> 00:24:04.800]  所有都是以神爲中心,
[00:24:04.800 --> 00:24:06.960]  以至你可以做一個抉擇,
[00:24:06.960 --> 00:24:10.680]  而每一個抉擇是回應神的時候,
[00:24:10.680 --> 00:24:13.800]  這個這樣的抉擇是理所當然的,
[00:24:13.800 --> 00:24:17.240]  是相等對等地回應神的,
[00:24:17.240 --> 00:24:19.400]  我們每一個人都不同的狀況,
[00:24:19.400 --> 00:24:21.320]  沒得和別人比較是吧?
[00:24:21.320 --> 00:24:23.280]  你在神的面前,你如何回應?
[00:24:23.280 --> 00:24:25.200]  就是你和神之間,
[00:24:25.200 --> 00:24:28.720]  但關鍵就是你如何去回應神,
[00:24:28.720 --> 00:24:31.200]  因爲每一次的回應就是你的敬拜,
[00:24:31.200 --> 00:24:37.160]  這樣纔會保羅繼續到十二章的第二節,
[00:24:37.160 --> 00:24:39.360]  就說不要效法這個世界,
[00:24:39.360 --> 00:24:41.880]  只要心意更新而變化,
[00:24:41.880 --> 00:24:46.080]  叫你們察驗何謂神的善良、純純可悅的旨意,
[00:24:46.080 --> 00:24:47.560]  爲什麼第一節叫我們獻祭,
[00:24:47.560 --> 00:24:51.480]  第二節就叫我們察驗神的旨意?
[00:24:51.480 --> 00:24:52.600]  有什麼關係呢?
[00:24:52.600 --> 00:24:56.040]  關鍵就是當你每天要做決定,
[00:24:56.040 --> 00:24:59.680]  而將你最好的和增活的每一個範疇,
[00:24:59.680 --> 00:25:01.560]  要獻呈給神的時候,
[00:25:01.560 --> 00:25:06.400]  你是需要知道世界的價值觀是怎樣,
[00:25:06.400 --> 00:25:08.480]  因爲效法這個世界的意思就是,
[00:25:08.480 --> 00:25:13.080]  這個世界是不需要你批准的,
[00:25:13.080 --> 00:25:16.480]  自然而然就在冒犯你,
[00:25:16.480 --> 00:25:18.760]  世界的成功觀是怎樣的?
[00:25:18.760 --> 00:25:24.360]  生產力、做得有效率、身份、成就、
[00:25:24.360 --> 00:25:27.320]  你的價值觀和別人比較,
[00:25:27.320 --> 00:25:29.520]  或者對真理有些感受,
[00:25:29.520 --> 00:25:32.680]  或者抗拒一些人對你面前的真理,
[00:25:32.680 --> 00:25:34.800]  這些都是世界的價值觀,
[00:25:34.800 --> 00:25:37.840]  在影響我們和神的關係,
[00:25:37.840 --> 00:25:40.560]  保羅說你需要抗拒,
[00:25:40.560 --> 00:25:41.800]  你不要接受,
[00:25:41.800 --> 00:25:44.280]  關鍵在哪裏呢?
[00:25:44.280 --> 00:25:47.320]  你要抗拒不被世界蒙造,
[00:25:47.320 --> 00:25:50.120]  你需要有一個辨識能力,
[00:25:50.120 --> 00:25:52.360]  知道哪些是世界的價值觀,
[00:25:52.360 --> 00:25:54.080]  哪些是神所喜悅的,
[00:25:54.080 --> 00:25:56.840]  如果你沒有辨識能力就沒辦法知道,
[00:25:56.840 --> 00:26:00.200]  那你要獻什麼給他,你先懂得分辨,
[00:26:00.200 --> 00:26:04.280]  然後他說要深以更新而變化的,
[00:26:04.280 --> 00:26:07.920]  就是不斷地由內而外去作出改變,
[00:26:07.920 --> 00:26:09.040]  爲什麼呢?
[00:26:09.040 --> 00:26:10.600]  因爲當我們信了耶穌,
[00:26:10.600 --> 00:26:12.520]  明白了祂的恩典和愛,
[00:26:12.520 --> 00:26:15.680]  我們做了決定接受耶穌基督做我們的救主,
[00:26:15.680 --> 00:26:19.480]  就是所以之後就要獻上活祭,
[00:26:19.480 --> 00:26:23.040]  就是基督徒一個很自然的反應的時候,
[00:26:23.040 --> 00:26:28.680]  你的心裏面自然地要跟隨神、信服神,
[00:26:28.680 --> 00:26:34.160]  於是你就由內而外願意一個信服、聆聽、受教的心,
[00:26:34.160 --> 00:26:37.800]  神就可以不斷地在你的生命裏面去產生果效,
[00:26:37.800 --> 00:26:39.320]  以致你能夠回應祂,
[00:26:39.320 --> 00:26:42.200]  每一天的靈脩你怎麼回應神,
[00:26:42.200 --> 00:26:44.760]  每一天的決定你怎麼去做,
[00:26:44.760 --> 00:26:48.360]  以致你能夠榮耀祂,討祂的喜悅,
[00:26:48.360 --> 00:26:50.640]  記得帕薩艾倫上個星期說,
[00:26:50.640 --> 00:26:52.200]  榮耀神是什麼?
[00:26:52.200 --> 00:26:55.880]  就是讓別人驚訝神的作爲,
[00:26:55.880 --> 00:26:58.840]  稱讚神的作爲的任何事情,
[00:26:58.840 --> 00:27:00.960]  你做得對,你做得喜悅神的事,
[00:27:00.960 --> 00:27:03.720]  別人都會覺得你很值得稱讚,
[00:27:03.720 --> 00:27:05.840]  就將榮耀歸給神,
[00:27:05.840 --> 00:27:06.880]  就是這樣的,
[00:27:06.880 --> 00:27:08.480]  所以不要效法這個世界,
[00:27:08.480 --> 00:27:14.400]  最關鍵的就是你其實要察驗神的旨意,
[00:27:14.400 --> 00:27:17.240]  所以Empathize Bible,英文、日本說得好,
[00:27:17.240 --> 00:27:18.760]  就是不要效法這個世界,
[00:27:18.760 --> 00:27:22.520]  any longer with its superficial values and customs,
[00:27:22.520 --> 00:27:25.920]  世界的價值觀是很表面化的,
[00:27:25.920 --> 00:27:28.960]  它的習慣是你要很警醒的,
[00:27:28.960 --> 00:27:32.760]  然後他說focusing on godly values and ethical values,
[00:27:32.760 --> 00:27:34.040]  要效法的是什麼呢?
[00:27:34.040 --> 00:27:40.760]  就是集中焦點看着神的價值觀和道德倫理,
[00:27:40.760 --> 00:27:42.560]  聖經裏面的標準,
[00:27:42.560 --> 00:27:47.840]  然後按着這些分辨哪些是世界,哪些是神的心意的時候,
[00:27:47.840 --> 00:27:51.600]  英文、日本說in his plan and purpose for you,
[00:27:51.600 --> 00:27:55.720]  究竟我們檢查、察驗神的心意是什麼?
[00:27:55.720 --> 00:28:01.400]  是你生命的目的和你生命的計劃,
[00:28:01.400 --> 00:28:05.880]  察驗神的旨意就是神究竟在這些事情上,
[00:28:05.880 --> 00:28:07.480]  在你每天的生活當中,
[00:28:07.480 --> 00:28:15.000]  你每一個決定的現象都是引領你去看見神在你生命當中的旨意和計劃,
[00:28:15.000 --> 00:28:17.400]  於是你正在經歷神和你同行,
[00:28:17.400 --> 00:28:19.800]  你就很開心地和神同行,
[00:28:19.800 --> 00:28:22.680]  你正在經歷改變,你就能夠榮耀神、見證神,
[00:28:22.680 --> 00:28:26.640]  這是一個互動的關係,
[00:28:26.640 --> 00:28:31.760]  當《羅馬書》第十二章一至二節,
[00:28:31.760 --> 00:28:35.360]  這兩節經文,第二節特別,
[00:28:35.360 --> 00:28:39.000]  就描繪了一個新生命的新生活,
[00:28:39.000 --> 00:28:44.840]  就是每天的察驗、每天的分辨、每天的回應,
[00:28:44.840 --> 00:28:47.800]  察驗了這個旨意之後,知道他的計劃,你就回應,
[00:28:47.800 --> 00:28:50.680]  你就跟着他去做,
[00:28:50.680 --> 00:28:55.320]  於是如果我們這個新生活,我想邀請大家的就是,
[00:28:55.320 --> 00:28:58.480]  在你作爲基督徒的生命當中,
[00:28:58.480 --> 00:29:04.160]  其實你每天要做的事情就是起身、祈禱、讀經、靈脩,
[00:29:04.160 --> 00:29:07.400]  爲什麼呢?因爲知道什麼是神的旨意,
[00:29:07.400 --> 00:29:14.400]  知道祂的旨意之後,就拒絕世界的價值觀,
[00:29:14.400 --> 00:29:18.040]  世界怎麼看你,而是神怎麼看你,
[00:29:18.040 --> 00:29:22.400]  於是你就會備神、榮耀神,已經在你心裏面了,
[00:29:22.400 --> 00:29:25.120]  就不斷對你的生命產生變化,
[00:29:25.120 --> 00:29:29.520]  你又察驗了它產生變化的時候,你就跟隨神去做一些決定,
[00:29:29.520 --> 00:29:32.360]  很多時候我們經常說,神你的旨意是什麼?我們怎麼跟隨你?
[00:29:32.360 --> 00:29:34.880]  我們應該找哪份工作?我們應該買哪間房子?
[00:29:34.880 --> 00:29:38.920]  我們應該買不買?諸如此類,每一個決定的時候,
[00:29:38.920 --> 00:29:41.920]  其實那些東西,如果當你的生命獻給神,
[00:29:41.920 --> 00:29:46.720]  你已經是拒絕了世界的價值觀,用神的價值觀去看每一件事,
[00:29:46.720 --> 00:29:50.200]  你所做的每一個決定,就在神的心意當中,
[00:29:50.200 --> 00:29:53.880]  那個就是敬拜,那個就是敬拜,
[00:29:53.880 --> 00:29:59.360]  所以有一個很出名的靈脩神學家,叫做A.W. Torser,《圖書》,
[00:29:59.360 --> 00:30:08.760]  他說: "Worship is no longer worship when it reflects the culture around us more than the Christ within us."
[00:30:08.760 --> 00:30:16.400]  在崇拜當中,如果你來到,你的心是很世俗的,去看崇拜的經歷,
[00:30:16.400 --> 00:30:22.520]  又或者你在工作上,你在職場當中,你在家庭裏面,
[00:30:22.520 --> 00:30:27.880]  你教子女都是用世界的價值觀的時候,那個就不是敬拜,
[00:30:27.880 --> 00:30:31.440]  但是當你教你的子女,用聖經的話語,
[00:30:31.440 --> 00:30:38.120]  其實所有這些就成爲了你敬拜的生命,這個新生命裏面,新生活,
[00:30:38.120 --> 00:30:44.000]  你是每天都可以活出敬拜的人生,土神起源的人生,以神爲中心的人生,
[00:30:44.000 --> 00:30:47.920]  因爲當我們看這兩節經文一起看的時候,
[00:30:47.920 --> 00:30:52.240]  敬拜就是這兩節經文的核心,
[00:30:52.240 --> 00:30:55.600]  "如此是奉乃"是理所當然的,
[00:30:55.600 --> 00:30:58.920]  而敬拜就是獻祭,
[00:30:58.920 --> 00:31:02.400]  當我們看舊約的獻祭,新約的獻祭的時候,
[00:31:02.400 --> 00:31:07.040]  你就會知道保羅在這裏發出什麼邀請,你是怎麼獻祭的,
[00:31:07.040 --> 00:31:09.240]  舊約會莫的獻祭是怎樣的?
[00:31:09.240 --> 00:31:14.520]  拿着生畜,牛和羊,就死在祭壇上,
[00:31:14.520 --> 00:31:23.280]  放在童祭壇上,一次搞定,燒完沒有了,就祭司去獻祭,
[00:31:23.280 --> 00:31:27.240]  祭生是被焚燒,祭物是被神燒,
[00:31:27.240 --> 00:31:32.800]  但是羅馬書保羅特別用"活祭"去形容我們對神的獻祭,
[00:31:32.800 --> 00:31:39.160]  和應該理所當然的回應,就是信徒自己就是祭物,
[00:31:39.160 --> 00:31:41.360]  活的祭是生的,
[00:31:41.360 --> 00:31:47.640]  賢在整個生命放在神的裏面,每一天的決定是天天活出,
[00:31:47.640 --> 00:31:51.800]  生命就被神塑造,因爲我們辨識神的心意,
[00:31:51.800 --> 00:32:00.560]  信徒就是祭司,也是活祭、祭物,
[00:32:00.560 --> 00:32:03.280]  你怎麼去回應神呢?
[00:32:03.280 --> 00:32:08.560]  當我們這樣理解,我們每天要掌管我們的生命,
[00:32:08.560 --> 00:32:12.920]  知道神的心意,然後作出回應的時候,
[00:32:12.920 --> 00:32:14.880]  其實你就會明白,
[00:32:14.880 --> 00:32:17.800]  爲什麼當我們教會講"活出敬拜人生"的時候,
[00:32:17.800 --> 00:32:20.680]  英文是用"good stewardship",
[00:32:20.680 --> 00:32:24.200]  因爲當你已經在獻情給神的生命的時候,
[00:32:24.200 --> 00:32:30.640]  你要獻的祭是需要有一箇中心的管家的角度去看你的生命的每一部分,
[00:32:30.640 --> 00:32:34.760]  以致你知道原來所有的東西都是神給過我們的,
[00:32:34.760 --> 00:32:41.280]  是神給我們的恩惠,在畢歷前書裏四章十字提到,
[00:32:41.280 --> 00:32:45.120]  人人要照自己所得的恩賜彼此服侍,
[00:32:45.120 --> 00:32:47.680]  作神各種恩賜的好管家,
[00:32:47.680 --> 00:32:50.080]  我很想鼓勵弟兄姐妹,
[00:32:50.080 --> 00:32:57.360]  你不要看信仰是compartment,即分格式的生命,
[00:32:57.360 --> 00:32:59.080]  今天星期天回崇拜,
[00:32:59.080 --> 00:33:03.640]  昨天星期六開小組,星期日上午去主日學,
[00:33:03.640 --> 00:33:08.040]  平時星期一上班,星期二晚上有祈禱會,
[00:33:08.040 --> 00:33:11.800]  侍奉我爲哪個崗位做了什麼侍奉,
[00:33:11.800 --> 00:33:16.400]  其實不是每一個單獨的事情,
[00:33:16.400 --> 00:33:20.960]  而是所有的這些都歸納在一個的獻情,
[00:33:20.960 --> 00:33:22.960]  就是你的生命,
[00:33:22.960 --> 00:33:24.520]  一個的獻情就是你的生命,
[00:33:24.520 --> 00:33:27.680]  所以特別在畢歷前書四章十字當中說到,
[00:33:27.680 --> 00:33:30.960]  人人要照自己,就是你,就是我,
[00:33:30.960 --> 00:33:33.520]  所得的恩賜就是你的生命,
[00:33:33.520 --> 00:33:38.320]  你的財富,你的資源,你的時間,你的能力,
[00:33:38.320 --> 00:33:42.720]  你侍奉的恩賜各種,我們要彼此服侍,
[00:33:42.720 --> 00:33:44.840]  但我們怎麼知道我有什麼?
[00:33:44.840 --> 00:33:46.520]  我們知道如何服侍,
[00:33:46.520 --> 00:33:50.120]  就是需要一個忠於神,已經賜給你的管家,
[00:33:50.120 --> 00:33:52.240]  你留意這裏又說神所賜,
[00:33:52.240 --> 00:33:54.320]  即不是我們自己擁有,
[00:33:54.320 --> 00:33:56.840]  是神所賜的,是給過你的,
[00:33:56.840 --> 00:33:58.880]  然後你拿着的時候,
[00:33:58.880 --> 00:34:02.280]  神就說這些是恩賜來的,
[00:34:02.280 --> 00:34:06.040]  就給過你,你就做各種恩賜,
[00:34:06.040 --> 00:34:11.280]  就是你生命各種資源的好管家,
[00:34:11.280 --> 00:34:13.040]  如果你不做一個好的管家,
[00:34:13.040 --> 00:34:16.040]  你沒辦法去敬拜真正的敬拜神,
[00:34:16.040 --> 00:34:17.960]  但如果你要真正的敬拜神,
[00:34:17.960 --> 00:34:20.800]  你就每天要做一個好的管家,
[00:34:20.800 --> 00:34:24.000]  因爲好的管家就是管好你的生命,
[00:34:24.000 --> 00:34:27.320]  去回應神,具體的回應神,
[00:34:27.320 --> 00:34:33.840]  於是你那個行爲本身就是一個敬拜,
[00:34:33.840 --> 00:34:36.920]  所以保羅羅馬書在第十二章一節裏說,
[00:34:36.920 --> 00:34:39.520]  將身體獻上當作活祭,
[00:34:39.520 --> 00:34:43.240]  這個活祭就是你每天的獻上,
[00:34:43.240 --> 00:34:44.640]  那我怎麼知道獻上什麼呢?
[00:34:44.640 --> 00:34:47.880]  什麼時候獻上?在哪裏做?怎麼做呢?
[00:34:47.880 --> 00:34:49.480]  就是管家的職份,
[00:34:49.480 --> 00:34:52.440]  安排你的時間,安排你的資源,
[00:34:52.440 --> 00:34:55.840]  留心社會,留心教會,
[00:34:55.840 --> 00:34:58.000]  留心家庭和你工作上的需要,
[00:34:58.000 --> 00:35:01.560]  以致你能夠回應,用神的角度去回應,
[00:35:01.560 --> 00:35:03.920]  那個就是敬拜,
[00:35:03.920 --> 00:35:08.640]  然而我們也回應保羅所邀請的,
[00:35:08.640 --> 00:35:11.920]  就是當我們用羅馬書十二章一節,
[00:35:11.920 --> 00:35:15.000]  這個敬拜就是獻上的回應,
[00:35:15.000 --> 00:35:17.320]  自然的回應,感恩的回應的時候,
[00:35:17.320 --> 00:35:18.560]  我們就會很清楚,
[00:35:18.560 --> 00:35:19.840]  我們是管家的職份,
[00:35:19.840 --> 00:35:23.600]  就是管理好我們已經全然獻上給神的東西,
[00:35:23.600 --> 00:35:26.440]  不是說我什麼時候要捐錢給神,
[00:35:26.440 --> 00:35:28.800]  什麼時候要給什麼時間給神,不是的,
[00:35:28.800 --> 00:35:31.600]  而是我主權在祂那裏,
[00:35:31.600 --> 00:35:33.800]  我先將自己獻給神,
[00:35:33.800 --> 00:35:37.160]  然後就管理好神所託付給我們的資源,
[00:35:37.160 --> 00:35:39.840]  然後就按着神的心意有效去運用,
[00:35:39.840 --> 00:35:42.480]  這個就是一個管家的職份,
[00:35:42.480 --> 00:35:45.840]  就活出神喜悅的生命,
[00:35:45.840 --> 00:35:49.800]  究竟敬拜人生的實踐是怎麼樣呢?
[00:35:49.800 --> 00:35:51.720]  保羅說了很多大道理,
[00:35:51.720 --> 00:35:53.800]  我們都知道,
[00:35:53.800 --> 00:35:56.360]  將身體獻上,就是整個人的生命,
[00:35:56.360 --> 00:35:58.760]  但實際上我們生活的範疇是怎樣呢?
[00:35:58.760 --> 00:36:02.040]  我今天不可能說完各種可能性,
[00:36:02.040 --> 00:36:03.640]  不過我想說兩方面,
[00:36:03.640 --> 00:36:06.320]  一方面就是我們怎樣傳人的塔敬拜,
[00:36:06.320 --> 00:36:07.840]  當我們實踐的時候,
[00:36:07.840 --> 00:36:09.480]  來到敬拜的時候,
[00:36:09.480 --> 00:36:11.080]  譬如崇拜這個地方,
[00:36:11.080 --> 00:36:15.320]  你怎樣實踐這個回應神的生命呢?
[00:36:15.320 --> 00:36:20.360]  如果你看江穆斯在一月十八號那一堂道,
[00:36:20.360 --> 00:36:22.040]  他有說到這段經文,
[00:36:22.040 --> 00:36:22.800]  我不會重複講,
[00:36:22.800 --> 00:36:26.120]  我只不過很簡單地想提醒大家看紅色的字,
[00:36:26.120 --> 00:36:27.200]  或者藍色的字,
[00:36:27.200 --> 00:36:28.240]  你會發覺,
[00:36:28.240 --> 00:36:32.360]  我們要在聖所,也就是在穹倉,
[00:36:32.360 --> 00:36:34.640]  在聖殿,又在世界,
[00:36:34.640 --> 00:36:35.600]  在自然的環境,
[00:36:35.600 --> 00:36:38.600]  就是任何地方你都可以敬拜神,
[00:36:38.600 --> 00:36:40.880]  那你所有的地方都要敬拜神,
