
[00:00:00.000 --> 00:00:02.400]  今日我們繼續思想聖經的說話
[00:18:04.400 --> 00:18:07.100]  我心緊緊追隨祢
[00:18:07.100 --> 00:18:10.200]  祢的右手扶持我
[00:18:10.200 --> 00:18:13.200]  祂想回過去曾經幫助祂
[00:18:13.200 --> 00:18:17.000]  好像是一隻大的鷹
[00:18:17.000 --> 00:18:21.400]  在祂下面有雛鷹、有小鷹
[00:18:21.400 --> 00:18:24.300]  但是在我的情況之下
[00:18:24.300 --> 00:18:26.000]  小鷹不害怕
[00:18:26.000 --> 00:18:30.100]  就算有一些野獸想來獵殺它
[00:18:30.100 --> 00:18:32.700]  但是在母鷹的翅膀之下
[00:18:32.700 --> 00:18:34.500]  它可以很安全
[00:18:34.500 --> 00:18:37.200]  甚至可以歡呼
[00:18:37.200 --> 00:18:38.700]  這個環境不應該歡呼
[00:18:38.700 --> 00:18:40.600]  應該很害怕才是
[00:18:40.600 --> 00:18:43.200]  但是大衛就說
[00:18:43.200 --> 00:18:45.200]  在祢的翅膀的任下
[00:18:45.200 --> 00:18:46.900]  我歡呼
[00:18:46.900 --> 00:18:50.400]  然後祂說出一個很重要的生命事實
[00:18:50.400 --> 00:18:51.700]  屬靈的事實
[00:18:51.700 --> 00:18:54.600]  就是我心緊緊追隨祢
[00:18:54.600 --> 00:18:58.000]  祢的右手扶持我
[00:18:58.000 --> 00:19:03.300]  祂的內心只要是一直緊緊追隨著
[00:19:03.300 --> 00:19:05.300]  亦都是剛才我們一直在分享
[00:19:05.300 --> 00:19:08.500]  人的內心裡面所渴慕、所尋求的
[00:19:08.500 --> 00:19:12.200]  不是什麼環境上的安全
[00:19:12.200 --> 00:19:14.300]  或者說物質的富足
[00:19:14.300 --> 00:19:17.300]  而是主自己的同在
[00:19:17.300 --> 00:19:22.100]  或者說基督徒人生最重要的追求
[00:19:22.100 --> 00:19:26.000]  就是一生與神同行
[00:19:26.000 --> 00:19:27.800]  上帝帶領我們去哪裡
[00:19:27.800 --> 00:19:29.700]  我們跟著去
[00:19:29.700 --> 00:19:32.300]  有些地方去馴服祂
[00:19:32.300 --> 00:19:37.500]  有些地方就算好像要付一些代價
[00:19:37.500 --> 00:19:39.400]  堅守一些原則
[00:19:39.400 --> 00:19:42.300]  仍然去走神的路
[00:19:42.300 --> 00:19:44.300]  去與神同行
[00:19:44.300 --> 00:19:48.500]  會是我們人生一個最重要的追求
[00:19:48.500 --> 00:19:50.900]  在一種內心的追求裡面
[00:19:50.900 --> 00:19:52.700]  去經歷、去體會
[00:19:52.700 --> 00:19:57.800]  神自己是我生命真正的滿足
[00:19:57.800 --> 00:19:59.500]  真正的平安
[00:19:59.500 --> 00:20:01.900]  真正的喜樂
[00:20:01.900 --> 00:20:02.600]  而詩人就說
[00:20:02.600 --> 00:20:06.400]  我的心緊緊的來跟隨著祢
[00:20:06.400 --> 00:20:07.900]  這個緊緊
[00:20:07.900 --> 00:20:10.200]  原來英文的翻譯很特別
[00:20:10.200 --> 00:20:15.700]  英文的翻譯說My heart clings on You
[00:20:15.700 --> 00:20:16.700]  好像一個人
[00:20:16.700 --> 00:20:21.100]  整個人連繫著對方
[00:20:21.100 --> 00:20:22.100]  曾經舊約裡面
[00:20:22.100 --> 00:20:25.500]  曾經有一句說話講述到夫妻的關係
[00:20:25.500 --> 00:20:27.800]  上世紀第二章你一定會想起
[00:20:27.800 --> 00:20:30.400]  就是神說給人知道
[00:20:30.400 --> 00:20:34.800]  人要離開父母與妻子連合
[00:20:34.800 --> 00:20:36.200]  二人成為一體
[00:20:36.200 --> 00:20:40.100]  這個連合就是緊緊的意思
[00:20:40.100 --> 00:20:42.500]  是生命要連繫著上帝
[00:20:42.500 --> 00:20:45.700]  然後他就經歷上帝的大能的右手
[00:20:45.700 --> 00:20:47.200]  將祂扶持
[00:20:47.200 --> 00:20:49.800]  Your hands uphold me
[00:20:49.800 --> 00:20:54.600]  是經歷上帝怎樣來托著他整個人生
[00:20:54.600 --> 00:20:57.400]  是他深刻的體會
[00:20:57.400 --> 00:20:58.700]  或者你說
[00:20:58.700 --> 00:21:00.400]  我自己未必有力量
[00:21:00.400 --> 00:21:03.300]  可以這樣緊緊的跟隨上帝
[00:21:03.300 --> 00:21:04.400]  但是你一邊讀聖經的時候
[00:21:04.400 --> 00:21:06.000]  你會發覺
[00:21:06.000 --> 00:21:12.400]  其實亦都不可以說是大衛的主動
[00:21:12.400 --> 00:21:14.600]  你可以見到上帝怎樣來到他
[00:21:14.600 --> 00:21:16.200]  透過不同的事情
[00:21:16.200 --> 00:21:19.000]  去感動去催促人的心
[00:21:19.000 --> 00:21:21.400]  去尋求神
[00:21:21.400 --> 00:21:23.500]  而大衛重要的是他懂得
[00:21:23.500 --> 00:21:26.800]  在那個時候回應這個催促
[00:21:26.800 --> 00:21:30.100]  來到他緊緊的跟隨上帝
[00:21:30.100 --> 00:21:31.900]  當他這樣來到他回應神
[00:21:31.900 --> 00:21:34.000]  切切的尋求神的時候
[00:21:34.000 --> 00:21:36.000]  就經歷神的同在
[00:21:36.000 --> 00:21:39.200]  神的扶持
[00:21:39.200 --> 00:21:44.500]  正是在我們一路跟隨主的過程裏面
[00:21:44.500 --> 00:21:46.700]  你會留心到上帝在你心中
[00:21:46.700 --> 00:21:47.900]  透過不同的事情
[00:21:47.900 --> 00:21:50.500]  對你的勉勵和感動
[00:21:50.500 --> 00:21:53.100]  而你堅定地去回應神
[00:21:53.100 --> 00:21:54.700]  去尋求祂
[00:21:54.700 --> 00:21:59.600]  進入那種跟神同行的生命的關係裏面
[00:21:59.600 --> 00:22:01.200]  當他這樣說的時候
[00:22:01.200 --> 00:22:02.500]  去到第九節
[00:22:02.500 --> 00:22:06.000]  你就發覺這篇詩篇差不多結束了
[00:22:06.000 --> 00:22:08.700]  在這個時候他稍微就會提到
[00:22:08.700 --> 00:22:10.700]  主啊 你為我施行公義
[00:22:10.700 --> 00:22:12.100]  祢保護我
[00:22:12.100 --> 00:22:13.300]  輕輕一提
[00:22:13.300 --> 00:22:15.000]  也表明了他的信心
[00:22:15.000 --> 00:22:17.400]  上帝一定會保守他
[00:22:17.400 --> 00:22:22.500]  他會安然地將自己交託在神的手中
[00:22:22.500 --> 00:22:23.300]  各位靈姐妹
[00:22:23.300 --> 00:22:27.200]  在我們跟隨上帝的路上
[00:22:27.200 --> 00:22:29.800]  人生會有不同的經歷
[00:22:29.800 --> 00:22:32.700]  在平順的日子或者艱難的日子
[00:22:32.700 --> 00:22:36.600]  仍然留心尋求的是主自己
[00:22:36.600 --> 00:22:38.100]  不要跟祂分開
[00:22:38.100 --> 00:22:40.200]  不要遠離祂
[00:22:40.200 --> 00:22:43.900]  環境有些時候會困難
[00:22:43.900 --> 00:22:47.100]  有些時候會可能不改變
[00:22:47.100 --> 00:22:49.200]  但無論改變或者不改變
[00:22:49.200 --> 00:22:53.400]  祂的同在會成為你和我最大的滿足
[00:22:53.400 --> 00:22:55.600]  和真正的喜樂
[00:22:55.600 --> 00:22:58.000]  而你在追求的過程當中
[00:22:58.000 --> 00:23:01.200]  你會更深認識這位上帝
[00:23:01.200 --> 00:23:03.900]  是你生命的主
[00:23:03.900 --> 00:23:06.500]  是你的神
[00:23:06.500 --> 00:23:08.900]  我們一起祈禱
[00:23:08.900 --> 00:23:21.000]  親愛的主 我們感謝祢
[00:23:21.000 --> 00:23:23.100]  滿有慈愛
[00:23:23.100 --> 00:23:25.000]  極其真實
[00:23:25.000 --> 00:23:28.200]  要向人施恩的上帝
[00:23:28.200 --> 00:23:31.300]  主啊 求祢兼顧我們對祢的信心
[00:23:31.300 --> 00:23:33.700]  無論在什麼處境裡
[00:23:33.700 --> 00:23:37.900]  主啊 祢幫助我們的心緊緊地跟隨祢
[00:23:37.900 --> 00:23:41.000]  讓我們知道祂禱告祢 尋求祢
[00:23:41.000 --> 00:23:43.500]  祢就讓我們體會 經歷
[00:23:43.500 --> 00:23:45.900]  祢自己的真實
[00:23:45.900 --> 00:23:47.900]  主啊 讓我們認識祢
[00:23:47.900 --> 00:23:50.000]  得著祢
[00:23:50.000 --> 00:23:51.200]  所以聽我們祈禱
[00:23:51.200 --> 00:23:53.700]  奉耶穌名字求 阿們
