
[00:00:00.000 --> 00:00:08.000]  寬恕無論在基督教神學或基督徒實踐生活中是最難的課題
[00:17:36.000 --> 00:17:39.000]  陰間的權並不能勝過德
[00:17:39.000 --> 00:17:41.000]  就是這段聖經開始
[00:17:41.000 --> 00:17:43.000]  這段聖經為什麼說是分水嶺
[00:17:43.000 --> 00:17:45.000]  這段聖經有兩個特點
[00:17:45.000 --> 00:17:46.000]  第一個特點就是
[00:17:46.000 --> 00:17:49.000]  耶穌第一次提到教會這個字
[00:17:49.000 --> 00:17:51.000]  就是第一次在聖經講到教會
[00:17:51.000 --> 00:17:54.000]  第二就是耶穌正正式式的告訴你
[00:17:54.000 --> 00:17:55.000]  人子將要受害
[00:17:55.000 --> 00:17:57.000]  三日被殺
[00:17:57.000 --> 00:17:59.000]  然後復活起來
[00:17:59.000 --> 00:18:00.000]  是第一次
[00:18:00.000 --> 00:18:03.000]  當彼得第一次說你是神的兒子
[00:18:03.000 --> 00:18:04.000]  當耶穌說我要被殺
[00:18:04.000 --> 00:18:06.000]  將教在人的手裡
[00:18:06.000 --> 00:18:08.000]  彼得就說
[00:18:08.000 --> 00:18:09.000]  不行不行
[00:18:09.000 --> 00:18:12.000]  好像很愛他
[00:18:12.000 --> 00:18:13.000]  耶穌就說
[00:18:13.000 --> 00:18:14.000]  殺但退吧
[00:18:14.000 --> 00:18:16.000]  你是我的絆腳石
[00:18:16.000 --> 00:18:17.000]  本來他是盤石
[00:18:17.000 --> 00:18:20.000]  接著他是絆腳石
[00:18:20.000 --> 00:18:22.000]  我們看到這段聖經是一個
[00:18:22.000 --> 00:18:25.000]  很重要的分水嶺
[00:18:25.000 --> 00:18:27.000]  如果我們要明白第十八章
[00:18:27.000 --> 00:18:28.000]  為什麼耶穌這麼說
[00:18:28.000 --> 00:18:30.000]  我們就要從第十六章開始
[00:18:30.000 --> 00:18:31.000]  一直看下去
[00:18:31.000 --> 00:18:34.000]  看到第十九章或者二十章
[00:18:34.000 --> 00:18:35.000]  如果你再詳細地
[00:18:35.000 --> 00:18:37.000]  將所有在第十六章
[00:18:37.000 --> 00:18:38.000]  十七章
[00:18:38.000 --> 00:18:39.000]  十八章
[00:18:39.000 --> 00:18:40.000]  十九章
[00:18:40.000 --> 00:18:41.000]  所有的事件
[00:18:41.000 --> 00:18:43.000]  列羅出來的時候
[00:18:43.000 --> 00:18:46.000]  你會發現一個很有趣的現象
[00:18:46.000 --> 00:18:49.000]  首先我要說明一件事
[00:18:49.000 --> 00:18:50.000]  馬太
[00:18:50.000 --> 00:18:52.000]  他將這些事情
[00:18:52.000 --> 00:18:53.000]  寫出來
[00:18:53.000 --> 00:18:55.000]  次序
[00:18:55.000 --> 00:18:57.000]  不是從一個時間的次序寫出來
[00:18:57.000 --> 00:18:58.000]  不是一個chronological order
[00:18:58.000 --> 00:18:59.000]  從一個時間角度
[00:18:59.000 --> 00:19:00.000]  他說發生什麼事
[00:19:00.000 --> 00:19:02.000]  好像我們寫日記
[00:19:02.000 --> 00:19:03.000]  六點鐘是多少
[00:19:03.000 --> 00:19:04.000]  七點鐘是什麼不是
[00:19:04.000 --> 00:19:06.000]  是一個logical sequence
[00:19:06.000 --> 00:19:09.000]  是一個神學的系統
[00:19:09.000 --> 00:19:12.000]  他為什麼將這件事放在這裡
[00:19:12.000 --> 00:19:13.000]  為什麼放在這裡
[00:19:13.000 --> 00:19:15.000]  是有一個重點在裡面
[00:19:15.000 --> 00:19:18.000]  是要說出一點很重要在這裡
[00:19:18.000 --> 00:19:20.000]  究竟我們看看第十六十七十七章
[00:19:20.000 --> 00:19:24.000]  我們看到有兩個很鮮明的主題出現
[00:19:24.000 --> 00:19:26.000]  這兩個鮮明的主題
[00:19:26.000 --> 00:19:29.000]  直接影響我們如何了解第十八章
[00:19:29.000 --> 00:19:32.000]  這兩個有什麼重要的主題
[00:19:32.000 --> 00:19:33.000]  鮮明的主題
[00:19:33.000 --> 00:19:36.000]  第一很多對比
[00:19:36.000 --> 00:19:38.000]  很多很大的
[00:19:38.000 --> 00:19:41.000]  我們叫做極之強烈的對比
[00:19:41.000 --> 00:19:43.000]  contrast
[00:19:43.000 --> 00:19:45.000]  耶穌對比說
[00:19:45.000 --> 00:19:48.000]  這個你所說的是天的啟示你
[00:19:48.000 --> 00:19:50.000]  不是人的啟示你
[00:19:50.000 --> 00:19:51.000]  我們看到天的啟示
[00:19:51.000 --> 00:19:53.000]  地上的啟示
[00:19:53.000 --> 00:19:59.000]  我們也看到耶穌說到天國和教會
[00:19:59.000 --> 00:20:00.000]  天國在天上
[00:20:00.000 --> 00:20:02.000]  教會在地上
[00:20:02.000 --> 00:20:04.000]  天和地的比
[00:20:04.000 --> 00:20:07.000]  我們也看到第十七章的時候
[00:20:07.000 --> 00:20:09.000]  我們看到登山變象
[00:20:09.000 --> 00:20:11.000]  是天上的圖畫
[00:20:11.000 --> 00:20:14.000]  那幅是一個天上的圖畫
[00:20:14.000 --> 00:20:21.000]  耶穌和以利亞和摩西一起聊天
[00:20:21.000 --> 00:20:23.000]  這個是天上的圖畫
[00:20:23.000 --> 00:20:25.000]  耶穌叫做登山變象
[00:20:25.000 --> 00:20:29.000]  但是天上的圖畫裡面是說地上的事
[00:20:29.000 --> 00:20:31.000]  聖經就說路加如何形容
[00:20:31.000 --> 00:20:33.000]  路加第九章就形容
[00:20:33.000 --> 00:20:35.000]  他們講述耶穌基督去世的事
[00:20:35.000 --> 00:20:38.000]  去世這個字在希臘文有一個很有趣的字
[00:20:38.000 --> 00:20:42.000]  叫Exodon
[00:20:42.000 --> 00:20:45.000]  是講及耶穌基督出埃及的事
[00:20:45.000 --> 00:20:47.000]  原來出埃及是指向耶穌
[00:20:47.000 --> 00:20:52.000]  另外一個更大的出埃及就是耶穌基督的死
[00:20:52.000 --> 00:20:56.000]  所以中文就譯譯了說耶穌去世的事
[00:20:56.000 --> 00:20:58.000]  天上的圖畫
[00:20:58.000 --> 00:21:00.000]  天上的圖畫說的對象是地上的事
[00:21:00.000 --> 00:21:02.000]  接著
[00:21:02.000 --> 00:21:04.000]  馬太在講另一個故事
[00:21:04.000 --> 00:21:10.000]  就是在地上每個人都患了癲癇症的兒童
[00:21:10.000 --> 00:21:12.000]  耶穌就去醫治他
[00:21:12.000 --> 00:21:14.000]  這裏很有意思
[00:21:14.000 --> 00:21:16.000]  耶穌就問馬可夫人
[00:21:16.000 --> 00:21:18.000]  你問爸爸你信不信
[00:21:18.000 --> 00:21:20.000]  爸爸就說我信
[00:21:20.000 --> 00:21:24.000]  不過中文聖經也很客氣
[00:21:24.000 --> 00:21:26.000]  他說我信
[00:21:26.000 --> 00:21:28.000]  求你幫助我的小信
[00:21:28.000 --> 00:21:30.000]  其實原文不是這個意思
[00:21:30.000 --> 00:21:32.000]  英文也好一點
[00:21:32.000 --> 00:21:36.000]  I believe but please help my unbelief
[00:21:36.000 --> 00:21:39.000]  我想我們中間很多都會有這樣的情形出現
[00:21:39.000 --> 00:21:42.000]  很多時候我們會有懷疑
[00:21:42.000 --> 00:21:43.000]  我不是不信
[00:21:43.000 --> 00:21:45.000]  但我也有很多的懷疑
[00:21:45.000 --> 00:21:46.000]  但對耶穌基督來說
[00:21:46.000 --> 00:21:51.000]  這些懷疑是信仰的種子
[00:21:51.000 --> 00:21:54.000]  地上的圖畫
[00:21:54.000 --> 00:21:57.000]  有很多生老病死
[00:21:57.000 --> 00:22:00.000]  有很多不是你控制的事
[00:22:00.000 --> 00:22:04.000]  為什麼用癲癇症來形容地上的事
[00:22:04.000 --> 00:22:06.000]  從登山補訓下來
[00:22:06.000 --> 00:22:08.000]  地上就是遇到
[00:22:08.000 --> 00:22:09.000]  告訴你
[00:22:09.000 --> 00:22:11.000]  是無法讓你控制的
[00:22:11.000 --> 00:22:13.000]  無法讓你控制
[00:22:13.000 --> 00:22:14.000]  我想想我自己
[00:22:14.000 --> 00:22:16.000]  四個月前
[00:22:16.000 --> 00:22:18.000]  我走十步都走不動
[00:22:18.000 --> 00:22:20.000]  喘氣
[00:22:20.000 --> 00:22:26.000]  當我振振振到無法控制我自己
[00:22:26.000 --> 00:22:28.000]  喘氣的時候你無法控制
[00:22:28.000 --> 00:22:30.000]  那些姑娘去檢查我的生命力
[00:22:30.000 --> 00:22:31.000]  都檢查不到
[00:22:31.000 --> 00:22:32.000]  是控制不了
[00:22:32.000 --> 00:22:34.000]  人生就是這樣
[00:22:34.000 --> 00:22:38.000]  地上有很多事不是你控制的
[00:22:38.000 --> 00:22:40.000]  生有時死有時
[00:22:40.000 --> 00:22:41.000]  哭有時笑有時
[00:22:41.000 --> 00:22:43.000]  是發生就發生
[00:22:43.000 --> 00:22:44.000]  很多時候
[00:22:44.000 --> 00:22:46.000]  人生就是這樣
[00:22:46.000 --> 00:22:48.000]  人有悲歡離合
[00:22:48.000 --> 00:22:49.000]  月有陰晴圓缺
[00:22:49.000 --> 00:22:51.000]  此事古難全
[00:22:51.000 --> 00:22:54.000]  但願人長久千里共善捐
[00:22:54.000 --> 00:22:56.000]  有很多事不是你控制的
[00:22:56.000 --> 00:22:59.000]  連你睡不睡覺都控制不了
[00:22:59.000 --> 00:23:02.000]  更何況人家怎樣想你都控制不了
[00:23:02.000 --> 00:23:04.000]  人家怎樣想你
[00:23:04.000 --> 00:23:06.000]  所以有時我覺得傻傻地
[00:23:06.000 --> 00:23:07.000]  人家怎樣看你
[00:23:07.000 --> 00:23:09.000]  為何你那麼緊張人家怎樣看你
[00:23:09.000 --> 00:23:11.000]  你都控制不了人
[00:23:11.000 --> 00:23:13.000]  很多事不是你控制之內
[00:23:13.000 --> 00:23:17.000]  所以用癲癇症這件事告訴我們
[00:23:17.000 --> 00:23:19.000]  這個就是
[00:23:19.000 --> 00:23:23.000]  世界上有很多事不是你控制範圍之內
[00:23:23.000 --> 00:23:25.000]  但是
[00:23:25.000 --> 00:23:28.000]  耶穌基督醫治它
[00:23:28.000 --> 00:23:30.000]  甚麼叫神蹟
[00:23:30.000 --> 00:23:33.000]  神蹟就是地上的世界
[00:23:33.000 --> 00:23:35.000]  是天上的能力
[00:23:35.000 --> 00:23:37.000]  在地上的世界彰顯
[00:23:37.000 --> 00:23:38.000]  所以菲律賓人用一個字
[00:23:38.000 --> 00:23:40.000]  Snapshot
[00:23:40.000 --> 00:23:43.000]  Snapshot是天上的剪影
[00:23:43.000 --> 00:23:46.000]  天上權柄的剪影
[00:23:46.000 --> 00:23:50.000]  所以我們看到有很多極端在裏面
[00:23:50.000 --> 00:23:54.000]  有很多對比在裏面
[00:23:54.000 --> 00:23:59.000]  如果你用一個最簡單的方法去描繪
[00:23:59.000 --> 00:24:01.000]  第十六十七十八十九章
[00:24:01.000 --> 00:24:03.000]  其實
[00:24:03.000 --> 00:24:06.000]  馬太是想告訴我們
[00:24:06.000 --> 00:24:08.000]  是有兩個世界的
[00:24:08.000 --> 00:24:10.000]  一個是人的世界
[00:24:10.000 --> 00:24:12.000]  一個是上帝的世界
[00:24:12.000 --> 00:24:14.000]  人的世界是有很多限制的
[00:24:14.000 --> 00:24:16.000]  用楊醫所講
[00:24:16.000 --> 00:24:18.000]  這個是日光之下的世界
[00:24:18.000 --> 00:24:20.000]  不是你控制的
[00:24:20.000 --> 00:24:22.000]  第二個是日光之上的世界
[00:24:22.000 --> 00:24:24.000]  是上帝做主權的
[00:24:24.000 --> 00:24:26.000]  是上帝的權柄
[00:24:26.000 --> 00:24:28.000]  我想Philip Yancey
[00:24:28.000 --> 00:24:30.000]  我很喜歡引用Philip Yancey這個例子
[00:24:30.000 --> 00:24:32.000]  因為這個幫我們明白很多
[00:24:32.000 --> 00:24:35.000]  亦幫很多去尋求真道的
[00:24:35.000 --> 00:24:38.000]  真正想認識基督教的人
[00:24:38.000 --> 00:24:40.000]  就算未信到正信
[00:24:40.000 --> 00:24:42.000]  是幫助我很多
[00:24:42.000 --> 00:24:44.000]  Philip Yancey提到一個例子
[00:24:44.000 --> 00:24:46.000]  撒印奇
[00:24:46.000 --> 00:24:48.000]  他們有語言
[00:24:48.000 --> 00:24:50.000]  他們可以溝通
[00:24:50.000 --> 00:24:52.000]  在哪裡說什麼
[00:24:52.000 --> 00:24:56.000]  現在海洋生物學家
[00:24:56.000 --> 00:24:58.000]  差不多可以知道
[00:24:58.000 --> 00:25:00.000]  他們溝通的方式
[00:25:00.000 --> 00:25:02.000]  將來不久的將來
[00:25:02.000 --> 00:25:04.000]  海洋生物學家可以
[00:25:04.000 --> 00:25:06.000]  跟鯨魚溝通
[00:25:06.000 --> 00:25:08.000]  假如有一天
[00:25:08.000 --> 00:25:10.000]  你會像公野場那樣跟小鳥聊天
[00:25:10.000 --> 00:25:12.000]  假如你會
[00:25:12.000 --> 00:25:14.000]  跟撒印奇溝通的時候
[00:25:14.000 --> 00:25:16.000]  你去跟撒印奇說
[00:25:16.000 --> 00:25:18.000]  撒印奇
[00:25:18.000 --> 00:25:20.000]  我想請你來窩福
[00:25:20.000 --> 00:25:22.000]  來之前
[00:25:22.000 --> 00:25:24.000]  我請你去維景
[00:25:24.000 --> 00:25:26.000]  先喝杯咖啡
[00:25:26.000 --> 00:25:28.000]  我發電郵給你
[00:25:28.000 --> 00:25:30.000]  如果你來可以搭地鐵來
[00:25:30.000 --> 00:25:32.000]  可以搭秋後車來
[00:25:32.000 --> 00:25:34.000]  他不知道你在說什麼
[00:25:34.000 --> 00:25:36.000]  因為你是從人的世界
[00:25:36.000 --> 00:25:38.000]  去向鯨魚的世界說
[00:25:38.000 --> 00:25:40.000]  鯨魚的世界
[00:25:40.000 --> 00:25:42.000]  他只有他自己的世界觀念
[00:25:42.000 --> 00:25:44.000]  他不知道什麼是咖啡
[00:25:44.000 --> 00:25:46.000]  他不知道什麼是地鐵
[00:25:46.000 --> 00:25:48.000]  不知道什麼是電郵
[00:25:48.000 --> 00:25:50.000]  你用這些說話
[00:25:50.000 --> 00:25:52.000]  他完全是無可想像
[00:25:52.000 --> 00:25:54.000]  以為你說的話不合理
[00:25:54.000 --> 00:25:56.000]  神經病
[00:25:56.000 --> 00:25:58.000]  完全不合理
[00:25:58.000 --> 00:26:00.000]  除非
[00:26:00.000 --> 00:26:02.000]  除非他相信
[00:26:02.000 --> 00:26:04.000]  是有一個世界
[00:26:04.000 --> 00:26:06.000]  叫人類的世界
[00:26:06.000 --> 00:26:08.000]  除非他相信
[00:26:08.000 --> 00:26:10.000]  你是從人類的世界來
[00:26:10.000 --> 00:26:12.000]  這是真的
[00:26:12.000 --> 00:26:14.000]  這樣的時候
[00:26:14.000 --> 00:26:16.000]  他就會知道人類的世界是怎樣
[00:26:16.000 --> 00:26:18.000]  用保羅的說話
[00:26:18.000 --> 00:26:20.000]  不是憑眼見
[00:26:20.000 --> 00:26:22.000]  而是憑信
[00:26:22.000 --> 00:26:24.000]  We walk by faith
[00:26:24.000 --> 00:26:26.000]  not by sight
[00:26:26.000 --> 00:26:30.000]  今天
[00:26:30.000 --> 00:26:32.000]  有人跟我說
[00:26:32.000 --> 00:26:34.000]  我怎麼信耶穌
[00:26:34.000 --> 00:26:36.000]  四個字把心一還
[00:26:36.000 --> 00:26:38.000]  我信你
[00:26:38.000 --> 00:26:40.000]  我信今之時的實體
[00:26:40.000 --> 00:26:42.000]  將來之時的確具
[00:26:42.000 --> 00:26:44.000]  是憑著信
[00:26:44.000 --> 00:26:46.000]  我們可以去
[00:26:46.000 --> 00:26:48.000]  兩個世界
[00:26:48.000 --> 00:26:50.000]  現在馬太想告訴你
[00:26:50.000 --> 00:26:52.000]  我們活在兩個世界當中
[00:26:52.000 --> 00:26:54.000]  天上的世界
[00:26:54.000 --> 00:26:56.000]  你怎麼去明白天上的世界
[00:26:56.000 --> 00:26:58.000]  上帝耶穌基督來到這個世界
[00:26:58.000 --> 00:27:00.000]  住在人的當中
[00:27:00.000 --> 00:27:02.000]  他只是
[00:27:02.000 --> 00:27:04.000]  聖經記載了39個神蹟
[00:27:04.000 --> 00:27:06.000]  這些神蹟
[00:27:06.000 --> 00:27:08.000]  是告訴你
[00:27:08.000 --> 00:27:10.000]  上帝的世界是怎樣
[00:27:10.000 --> 00:27:12.000]  天上日光之上的世界
[00:27:12.000 --> 00:27:14.000]  我怎麼會知道
[00:27:14.000 --> 00:27:16.000]  只有一個
[00:27:16.000 --> 00:27:18.000]  就是信
[00:27:18.000 --> 00:27:20.000]  所以耶穌就問
[00:27:20.000 --> 00:27:22.000]  你信不信
[00:27:22.000 --> 00:27:24.000]  父親就回答他
[00:27:24.000 --> 00:27:26.000]  我信,but help my unbelief
[00:27:26.000 --> 00:27:28.000]  就是這個意思
[00:27:28.000 --> 00:27:30.000]  如果我們明白了
[00:27:30.000 --> 00:27:32.000]  第一個主題
[00:27:32.000 --> 00:27:34.000]  你一路
[00:27:34.000 --> 00:27:36.000]  看下去的時候
[00:27:36.000 --> 00:27:38.000]  所有主題都是講到
[00:27:38.000 --> 00:27:40.000]  兩個
[00:27:40.000 --> 00:27:42.000]  第十九章
[00:27:42.000 --> 00:27:44.000]  你在地上捆綁
[00:27:44.000 --> 00:27:46.000]  你在天上釋放
[00:27:46.000 --> 00:27:48.000]  全部是這些對比
[00:27:48.000 --> 00:27:50.000]  講到地上的世界
[00:27:50.000 --> 00:27:52.000]  和天上的世界
[00:27:52.000 --> 00:27:54.000]  的關聯
[00:27:54.000 --> 00:27:56.000]  第二個很明顯的主題
[00:27:56.000 --> 00:27:58.000]  就是權柄
[00:27:58.000 --> 00:28:00.000]  在十六章開始
[00:28:00.000 --> 00:28:02.000]  已經是
[00:28:02.000 --> 00:28:04.000]  我要將
[00:28:04.000 --> 00:28:06.000]  權柄
[00:28:06.000 --> 00:28:08.000]  交給你
[00:28:08.000 --> 00:28:10.000]  我要將教會建立在這盤石上
[00:28:10.000 --> 00:28:12.000]  陰間的權柄都不能夠勝過
[00:28:12.000 --> 00:28:14.000]  Power
[00:28:14.000 --> 00:28:16.000]  是講權柄
[00:28:16.000 --> 00:28:18.000]  接著耶穌也說
[00:28:18.000 --> 00:28:20.000]  他不單是講擁有權柄
[00:28:20.000 --> 00:28:22.000]  他更加講到沒有權柄的人
[00:28:22.000 --> 00:28:24.000]  所以耶穌被釘在十字架
[00:28:24.000 --> 00:28:26.000]  三天之後
[00:28:26.000 --> 00:28:28.000]  被釘在十字架
[00:28:28.000 --> 00:28:30.000]  被打不還手
[00:28:30.000 --> 00:28:32.000]  沒有權柄
[00:28:32.000 --> 00:28:34.000]  接著第十七章
[00:28:34.000 --> 00:28:36.000]  講到醫治
[00:28:36.000 --> 00:28:38.000]  癲癇症的人
[00:28:38.000 --> 00:28:40.000]  就是權柄
[00:28:40.000 --> 00:28:42.000]  這麼厲害
[00:28:42.000 --> 00:28:44.000]  驚訝
[00:28:44.000 --> 00:28:46.000]  權柄
[00:28:46.000 --> 00:28:48.000]  但是同時
[00:28:48.000 --> 00:28:50.000]  我們也看到是沒有權柄
[00:28:50.000 --> 00:28:52.000]  如果你一回答
[00:28:52.000 --> 00:28:54.000]  第十八章的時候
[00:28:54.000 --> 00:28:56.000]  我們就看到一個主題
[00:28:56.000 --> 00:28:58.000]  連串連串的主題
[00:28:58.000 --> 00:29:00.000]  又重複又重複
[00:29:00.000 --> 00:29:02.000]  是什麼?小子
[00:29:02.000 --> 00:29:06.000]  小子是什麼意思?
[00:29:06.000 --> 00:29:08.000]  沒有權柄的人
[00:29:08.000 --> 00:29:10.000]  無權無柄
[00:29:10.000 --> 00:29:12.000]  沒有權柄的人
[00:29:12.000 --> 00:29:14.000]  你會看到整段聖經的一個主題
[00:29:14.000 --> 00:29:16.000]  就是講到權柄
[00:29:16.000 --> 00:29:18.000]  Power
[00:29:18.000 --> 00:29:20.000]  and powerless
[00:29:20.000 --> 00:29:22.000]  權柄有兩種權柄
[00:29:22.000 --> 00:29:24.000]  地上的權柄
[00:29:24.000 --> 00:29:26.000]  天上的權柄
[00:29:26.000 --> 00:29:28.000]  有權者的權柄
[00:29:28.000 --> 00:29:30.000]  耶穌基督被釘在十字架
[00:29:30.000 --> 00:29:32.000]  就是Power of the powerless
[00:29:32.000 --> 00:29:34.000]  正如我們今天會問
[00:29:34.000 --> 00:29:36.000]  希特勒去了哪裡?
[00:29:36.000 --> 00:29:38.000]  拿破侖去了哪裡?
[00:29:38.000 --> 00:29:40.000]  毛澤東去了哪裡?
[00:29:40.000 --> 00:29:42.000]  豈不是每個被打不還手
[00:29:42.000 --> 00:29:44.000]  被罵不還口
[00:29:44.000 --> 00:29:46.000]  好像很弱的耶穌
[00:29:46.000 --> 00:29:50.000]  征服了多少剛硬的心腸
[00:29:50.000 --> 00:29:54.000]  難怪
[00:29:54.000 --> 00:29:56.000]  耶穌基督出來傳道的時候
[00:29:56.000 --> 00:29:58.000]  撒旦去引誘他
[00:29:58.000 --> 00:30:00.000]  如果你是神的兒子
[00:30:00.000 --> 00:30:02.000]  將石頭變成食物
[00:30:02.000 --> 00:30:04.000]  我想想
[00:30:04.000 --> 00:30:06.000]  將石頭變成食物好過隨便走
[00:30:06.000 --> 00:30:08.000]  何罪之有
[00:30:08.000 --> 00:30:10.000]  為什麼他這樣說
[00:30:10.000 --> 00:30:12.000]  是叫他Power
[00:30:12.000 --> 00:30:14.000]  Power to feed all the people
[00:30:14.000 --> 00:30:16.000]  你可以有權柄
[00:30:16.000 --> 00:30:18.000]  你使用你的權柄
[00:30:18.000 --> 00:30:20.000]  去解決貧窮的問題
[00:30:20.000 --> 00:30:22.000]  解決饑寒的問題
[00:30:22.000 --> 00:30:24.000]  然後
[00:30:24.000 --> 00:30:26.000]  耶穌基督被帶到上墊頂
[00:30:26.000 --> 00:30:28.000]  跳下來
[00:30:28.000 --> 00:30:30.000]  跳下來是什麼?Power
[00:30:30.000 --> 00:30:32.000]  我估計
[00:30:32.000 --> 00:30:34.000]  如果當時
[00:30:34.000 --> 00:30:36.000]  我的演繹就是
[00:30:36.000 --> 00:30:38.000]  撒旦說耶穌你出來傳道
[00:30:38.000 --> 00:30:40.000]  你想怎樣?耶穌就收了12個門徒
[00:30:40.000 --> 00:30:42.000]  有沒有搞錯
[00:30:42.000 --> 00:30:44.000]  收12個門徒?開小群組?
[00:30:44.000 --> 00:30:46.000]  如果真的有
[00:30:46.000 --> 00:30:48.000]  開一個大型的聚會
[00:30:48.000 --> 00:30:50.000]  不會搞這些事
[00:30:50.000 --> 00:30:52.000]  上十字架
[00:30:52.000 --> 00:30:54.000]  人家怎會相信一個被釘死的十字架
[00:30:54.000 --> 00:30:56.000]  被釘死的尼塞亞
[00:30:56.000 --> 00:30:58.000]  我教你
[00:30:58.000 --> 00:31:00.000]  如果你真的是上帝的兒子
[00:31:00.000 --> 00:31:02.000]  走到
[00:31:02.000 --> 00:31:04.000]  香港最高的
[00:31:04.000 --> 00:31:06.000]  哪裡大?
[00:31:06.000 --> 00:31:08.000]  ICC
[00:31:08.000 --> 00:31:10.000]  走到ICC上到頂樓
[00:31:10.000 --> 00:31:12.000]  最旺的時候
[00:31:12.000 --> 00:31:14.000]  請所有電台來
[00:31:14.000 --> 00:31:16.000]  請
[00:31:16.000 --> 00:31:18.000]  中央廣播電視
[00:31:18.000 --> 00:31:20.000]  TVB
[00:31:20.000 --> 00:31:22.000]  亞洲電視已經沒有了
[00:31:22.000 --> 00:31:24.000]  可能又會復會
[00:31:24.000 --> 00:31:26.000]  請所有ABC
[00:31:26.000 --> 00:31:28.000]  CNN什麼都請來
[00:31:28.000 --> 00:31:30.000]  然後你穿著紅色的外套
[00:31:30.000 --> 00:31:32.000]  爬到上樓
[00:31:32.000 --> 00:31:34.000]  然後在上面跳下來
[00:31:34.000 --> 00:31:36.000]  跳下來的時候
[00:31:36.000 --> 00:31:38.000]  超級跳下來
[00:31:38.000 --> 00:31:40.000]  然後
[00:31:40.000 --> 00:31:42.000]  走到半路有怪手托住你
[00:31:42.000 --> 00:31:44.000]  隨隨而下
[00:31:44.000 --> 00:31:46.000]  一下來的時候
[00:31:46.000 --> 00:31:48.000]  天皇巨星
[00:31:48.000 --> 00:31:50.000]  耶穌基督
[00:31:50.000 --> 00:31:52.000]  我擔管不守十分鐘
[00:31:52.000 --> 00:31:54.000]  全世界的人都相信你
[00:31:54.000 --> 00:31:56.000]  你走來窩打到山
[00:31:56.000 --> 00:31:58.000]  開這樣的福音聖言經
[00:31:58.000 --> 00:32:00.000]  誰來的?
[00:32:00.000 --> 00:32:02.000]  你問你是誰來的?
[00:32:02.000 --> 00:32:04.000]  跑
[00:32:04.000 --> 00:32:08.000]  耶穌怎麼說?
[00:32:08.000 --> 00:32:10.000]  不要試探主你的身
[00:32:10.000 --> 00:32:12.000]  於是
[00:32:12.000 --> 00:32:14.000]  將耶穌帶到扯旗山頂
[00:32:14.000 --> 00:32:16.000]  你見到哪座樓就給你
[00:32:16.000 --> 00:32:18.000]  你拜一拜我就行了
[00:32:18.000 --> 00:32:20.000]  耶穌說
[00:32:20.000 --> 00:32:22.000]  只拜主你的身
[00:32:22.000 --> 00:32:24.000]  我們看到
[00:32:24.000 --> 00:32:26.000]  在十六章、十七章、十八章、十九章
[00:32:26.000 --> 00:32:28.000]  是講權力
[00:32:28.000 --> 00:32:30.000]  Power
[00:32:30.000 --> 00:32:32.000]  然後我們再來看看第十八章
[00:32:32.000 --> 00:32:34.000]  我們就會明白
[00:32:34.000 --> 00:32:36.000]  究竟耶穌想說什麼
[00:32:36.000 --> 00:32:38.000]  耶穌說的比喻
[00:32:38.000 --> 00:32:40.000]  首先我們看看
[00:32:40.000 --> 00:32:42.000]  彼得問的問題
[00:32:42.000 --> 00:32:44.000]  是什麼問題
[00:32:44.000 --> 00:32:46.000]  彼得問的問題
[00:32:46.000 --> 00:32:48.000]  我饒恕了他七次夠不夠
[00:32:48.000 --> 00:32:52.000]  耶穌說的不是七次
[00:32:52.000 --> 00:32:54.000]  是七十個七次
[00:32:54.000 --> 00:32:56.000]  你看看這個問題是什麼問題
[00:32:56.000 --> 00:32:58.000]  是一個法律的問題
[00:32:58.000 --> 00:33:00.000]  法律
[00:33:00.000 --> 00:33:02.000]  是講他量刑的問題
[00:33:02.000 --> 00:33:06.000]  我判他七次
[00:33:06.000 --> 00:33:08.000]  我饒恕了他七次夠不夠
[00:33:10.000 --> 00:33:12.000]  我已經被
[00:33:12.000 --> 00:33:14.000]  律法上的要求超過了
[00:33:14.000 --> 00:33:16.000]  我已經是一個極之仁慈的人
[00:33:16.000 --> 00:33:18.000]  他得罪了我七次
[00:33:18.000 --> 00:33:20.000]  我七次都原諒他
[00:33:20.000 --> 00:33:22.000]  從律法的要求來說
[00:33:22.000 --> 00:33:24.000]  是高高之又高
[00:33:24.000 --> 00:33:26.000]  彼得是講律法的問題
[00:33:26.000 --> 00:33:28.000]  七次夠不夠
[00:33:28.000 --> 00:33:30.000]  是不是還要多一點
[00:33:30.000 --> 00:33:32.000]  我已經比律法多
[00:33:32.000 --> 00:33:34.000]  耶穌是講恩典
[00:33:34.000 --> 00:33:36.000]  我們看看
[00:33:36.000 --> 00:33:38.000]  然後耶穌說的不是七十個七次
[00:33:38.000 --> 00:33:40.000]  然後
[00:33:40.000 --> 00:33:42.000]  若不是從心裡
[00:33:42.000 --> 00:33:44.000]  寬恕你的弟兄
[00:33:44.000 --> 00:33:46.000]  你的天父也是這樣對待你的
[00:33:46.000 --> 00:33:48.000]  我們看看他講這個故事
[00:33:48.000 --> 00:33:50.000]  一個完全是
[00:33:50.000 --> 00:33:52.000]  奇怪的故事
[00:33:52.000 --> 00:33:54.000]  他說有一個僕人
[00:33:54.000 --> 00:33:56.000]  他欠一個王
[00:33:56.000 --> 00:33:58.000]  主人其實是一個王
[00:33:58.000 --> 00:34:00.000]  大王
