
[00:00:00.000 --> 00:00:03.340]  我們禱告親愛的主啊 求您幫助我們
[00:18:02.900 --> 00:18:04.900]  比我們受傷害之前更加好
[00:18:04.900 --> 00:18:07.800]  比我們受罪、剋制之前更加好的地步
[00:18:07.800 --> 00:18:09.100]  是用什麼方法呢
[00:18:09.100 --> 00:18:12.500]  它會是一個我們意想不到的神蹟騎士
[00:18:12.500 --> 00:18:14.100]  就等於他挑選了一個
[00:18:14.100 --> 00:18:17.400]  不起眼完全沒有人猜得到的人
[00:18:17.400 --> 00:18:20.100]  去成就他的工作
[00:18:20.100 --> 00:18:23.500]  去改變我們的生命和環境
[00:18:23.500 --> 00:18:25.600]  而且不單單是這樣
[00:18:25.600 --> 00:18:27.400]  他同時因為這樣的時候
[00:18:27.400 --> 00:18:30.400]  除去一直壓在我們心上
[00:18:30.400 --> 00:18:32.000]  我們會覺得恐懼
[00:18:32.000 --> 00:18:33.800]  我們會覺得有壓力的
[00:18:33.800 --> 00:18:35.200]  我們的重擔
[00:18:35.200 --> 00:18:37.000]  我們的疑慮
[00:18:37.000 --> 00:18:39.900]  他會將我們完全抹去
[00:18:39.900 --> 00:18:41.900]  在這樣的情況之下
[00:18:41.900 --> 00:18:44.800]  我們就能夠有一個新的開始
[00:18:44.800 --> 00:18:47.400]  我們就會經歷一個完全不同的生命
[00:18:47.400 --> 00:18:50.500]  是比我們過得以前更加好的生命
[00:18:50.500 --> 00:18:52.400]  比我們失敗之前更加好
[00:18:52.400 --> 00:18:54.200]  比我們受傷之前更加好
[00:18:54.200 --> 00:18:57.000]  比我們被罪、剋制之前更加好的生命
[00:18:57.000 --> 00:19:00.200]  接著我們再看第六和第七節
[00:19:00.200 --> 00:19:01.600]  他在這裡說到
[00:19:01.600 --> 00:19:03.400]  接著就解釋這個被形容為
[00:19:03.400 --> 00:19:06.500]  新的米田神蹟的一件事
[00:19:06.500 --> 00:19:09.200]  究竟是一個什麼樣的神蹟
[00:19:09.200 --> 00:19:11.200]  接著第六節就說
[00:19:11.200 --> 00:19:13.600]  是一段十分之奇怪的經文
[00:19:13.600 --> 00:19:16.100]  是一段近時七八年以來
[00:19:16.100 --> 00:19:17.700]  古代的拉比、猶太人拉比
[00:19:17.700 --> 00:19:19.700]  一直解不明白的經文
[00:19:19.700 --> 00:19:21.000]  他講到什麼呢
[00:19:21.000 --> 00:19:25.500]  他說因為有一個嬰孩為我們而生
[00:19:25.500 --> 00:19:27.300]  有一次賜給我們
[00:19:27.300 --> 00:19:31.100]  政權必擔在他的肩頭上
[00:19:31.100 --> 00:19:33.300]  他名稱為奇妙的策士
[00:19:33.300 --> 00:19:34.500]  全能的神
[00:19:34.500 --> 00:19:35.900]  永在的父
[00:19:35.900 --> 00:19:38.500]  和和平的君
[00:19:38.500 --> 00:19:40.900]  好像米田神蹟一樣
[00:19:40.900 --> 00:19:42.500]  神會再一次
[00:19:42.500 --> 00:19:45.000]  用一個我們想都想不到的方法
[00:19:45.000 --> 00:19:46.400]  去幫助我們
[00:19:46.400 --> 00:19:48.900]  他講到有一個嬰孩為我們而生
[00:19:48.900 --> 00:19:51.100]  有一次賜給我們
[00:19:51.100 --> 00:19:52.300]  在時司時代的時候
[00:19:52.300 --> 00:19:54.000]  當他們遇到困難的時候
[00:19:54.000 --> 00:19:56.900]  以色列人會向神尋求一個時司
[00:19:56.900 --> 00:19:58.900]  去幫助他們
[00:19:58.900 --> 00:20:00.400]  在王國時代的時候
[00:20:00.400 --> 00:20:03.100]  當他們遇到敵人的圍攻的時候
[00:20:03.100 --> 00:20:04.300]  以色列人會
[00:20:04.300 --> 00:20:06.000]  向神尋求一個國王
[00:20:06.000 --> 00:20:07.400]  一個明君
[00:20:07.400 --> 00:20:09.000]  去拯救他們
[00:20:09.000 --> 00:20:09.800]  但是
[00:20:09.800 --> 00:20:10.900]  所以這次的時候
[00:20:10.900 --> 00:20:12.800]  他們遇到壓力
[00:20:12.800 --> 00:20:15.700]  至少神也賜給了我們一個戰士
[00:20:15.700 --> 00:20:16.600]  但是看看
[00:20:16.600 --> 00:20:17.900]  神賜什麼給我們
[00:20:17.900 --> 00:20:19.900]  一個嬰孩
[00:20:19.900 --> 00:20:21.800]  給人一種無力
[00:20:21.800 --> 00:20:23.600]  軟弱的感覺
[00:20:23.600 --> 00:20:25.000]  有沒有搞錯
[00:20:25.000 --> 00:20:26.600]  一個嬰孩而已
[00:20:26.600 --> 00:20:27.500]  嬰孩
[00:20:27.500 --> 00:20:30.600]  那個嬰孩自己也需要人幫他長大
[00:20:30.600 --> 00:20:33.100]  他怎麼幫我們呢
[00:20:33.100 --> 00:20:34.800]  這就是當時以色列人
[00:20:34.800 --> 00:20:37.000]  一定會問到的問題
[00:20:37.000 --> 00:20:39.500]  他怎麼可能幫到我們呢
[00:20:39.500 --> 00:20:41.600]  這是一個很大的疑問
[00:20:41.600 --> 00:20:42.600]  但是接著的時候
[00:20:42.600 --> 00:20:45.400]  聖經以塞亞先知繼續解釋下去
[00:20:45.400 --> 00:20:47.700]  他就解釋了這個神秘的嬰孩
[00:20:47.700 --> 00:20:50.300]  原來他有一些特殊的身份
[00:20:50.300 --> 00:20:52.300]  使他完成了拯救我們
[00:20:52.300 --> 00:20:54.700]  以及恢復我們的工作
[00:20:54.700 --> 00:20:56.000]  是什麼身份呢
[00:20:56.000 --> 00:20:56.800]  第一是
[00:20:56.800 --> 00:20:59.300]  他是奇妙的賊士
[00:20:59.300 --> 00:21:01.500]  以塞亞先知繼續解釋下去
[00:21:01.500 --> 00:21:04.600]  為什麼這個嬰孩可以幫助我們呢
[00:21:04.600 --> 00:21:07.100]  因為他能夠重新
[00:21:07.100 --> 00:21:09.800]  去策劃我們失敗了
[00:21:09.800 --> 00:21:11.100]  受了傷害
[00:21:11.100 --> 00:21:13.300]  以及被克制的生命
[00:21:13.300 --> 00:21:15.500]  變成一個全新的生命
[00:21:15.500 --> 00:21:19.000]  他是素質的賊士
[00:21:19.000 --> 00:21:21.000]  是奇妙的
[00:21:21.000 --> 00:21:22.800]  是可以策劃的
[00:21:22.800 --> 00:21:24.300]  他有這樣的能力
[00:21:24.300 --> 00:21:25.900]  去策劃一個新的生命
[00:21:25.900 --> 00:21:28.900]  使我們因為他的緣故的時候
[00:21:28.900 --> 00:21:30.900]  我們可以過得
[00:21:30.900 --> 00:21:33.400]  比失敗的事之前更加好
[00:21:33.400 --> 00:21:35.800]  比我們受到傷害之前更加好
[00:21:35.800 --> 00:21:38.000]  比我們受到克制之前更加好
[00:21:38.000 --> 00:21:38.900]  比我們有種種
[00:21:38.900 --> 00:21:40.400]  我們說不出口的壓力
[00:21:40.400 --> 00:21:42.500]  壓在身上之前
[00:21:42.500 --> 00:21:44.600]  我們會更加好
[00:21:44.600 --> 00:21:47.700]  因為他是奇妙的賊士
[00:21:47.700 --> 00:21:48.700]  接著
[00:21:48.700 --> 00:21:50.100]  當說到這裡的時候
[00:21:50.100 --> 00:21:51.200]  以塞亞人就會問
[00:21:51.200 --> 00:21:52.800]  不可能
[00:21:52.800 --> 00:21:54.600]  就算是鎖龍門的時代
[00:21:54.600 --> 00:21:56.600]  鎖龍門有一個這麼偉大的金門
[00:21:56.600 --> 00:21:58.500]  我們最有能力的人
[00:21:58.500 --> 00:22:00.900]  他都做不到這件事
[00:22:00.900 --> 00:22:03.500]  怎麼可能一個嬰孩做得到呢
[00:22:03.500 --> 00:22:06.500]  接著以塞亞先知繼續解釋下去
[00:22:06.500 --> 00:22:11.800]  因為他是全能的神
[00:22:11.800 --> 00:22:13.100]  就是因為他的全能
[00:22:13.100 --> 00:22:15.100]  所以他將不可能的
[00:22:15.100 --> 00:22:16.200]  可以變成可能
[00:22:16.200 --> 00:22:18.400]  他仍然可以
[00:22:18.400 --> 00:22:19.500]  接著
[00:22:19.500 --> 00:22:21.300]  人們就會繼續問
[00:22:21.300 --> 00:22:23.000]  就算他可以
[00:22:23.000 --> 00:22:25.500]  但是他為什麼要這樣做
[00:22:25.500 --> 00:22:26.700]  人有自己的生活
[00:22:26.700 --> 00:22:28.300]  他可以追求自己的幸福
[00:22:28.300 --> 00:22:30.100]  追求自己的家庭生活
[00:22:30.100 --> 00:22:32.100]  為什麼要照顧這麼多失敗了
[00:22:32.100 --> 00:22:33.300]  受到傷害
[00:22:33.300 --> 00:22:34.900]  被克制捆綁
[00:22:34.900 --> 00:22:37.100]  被壓碎的人
[00:22:37.100 --> 00:22:38.000]  接著
[00:22:38.000 --> 00:22:40.000]  以塞亞先知再說
[00:22:40.000 --> 00:22:44.200]  說出他第三個的身份
[00:22:44.200 --> 00:22:47.000]  是因為他是永在的父
[00:22:47.000 --> 00:22:50.800]  因為他有一個父親的心
[00:22:50.800 --> 00:22:54.200]  當見到他的兒女在失敗裡面的仇
[00:22:54.200 --> 00:22:57.600]  當他見到他的兒女在痛苦裡面的仇
[00:22:57.600 --> 00:22:59.000]  當他見到他的兒女
[00:22:59.000 --> 00:23:02.500]  被捆綁沒有了自由的時候
[00:23:02.500 --> 00:23:04.500]  他憐憫我們
[00:23:04.500 --> 00:23:06.700]  他願意拯救我們
[00:23:06.700 --> 00:23:08.500]  他可憐我們
[00:23:08.500 --> 00:23:11.500]  而這種憐憫不是一時的
[00:23:11.500 --> 00:23:12.900]  聖經很強調
[00:23:12.900 --> 00:23:15.400]  他是永在的父
[00:23:15.400 --> 00:23:17.200]  是一直維持下去
[00:23:17.200 --> 00:23:20.600]  他是一直不放棄我們
[00:23:20.600 --> 00:23:22.800]  就是因為他這樣做
[00:23:22.800 --> 00:23:23.800]  所以
[00:23:23.800 --> 00:23:26.300]  他能夠在不可能裡面創造可能
[00:23:26.300 --> 00:23:28.200]  重新一次將自由
[00:23:28.200 --> 00:23:29.100]  平安
[00:23:29.100 --> 00:23:30.100]  和平
[00:23:30.100 --> 00:23:31.500]  新的生命
[00:23:31.500 --> 00:23:33.300]  一個能夠勝過罪的能力
[00:23:33.300 --> 00:23:34.600]  勝過失敗
[00:23:34.600 --> 00:23:35.800]  勝過傷痛
[00:23:35.800 --> 00:23:37.600]  勝過傷痕的能力
[00:23:37.600 --> 00:23:39.400]  去嫁給我們
[00:23:39.400 --> 00:23:41.100]  也粉碎我們
[00:23:41.100 --> 00:23:43.400]  壓在我們心底上
[00:23:43.400 --> 00:23:44.800]  我們肩頭上
[00:23:44.800 --> 00:23:46.600]  無可比擬
[00:23:46.600 --> 00:23:51.300]  我們也說不出口的重壓
[00:23:51.300 --> 00:23:52.100]  但是
[00:23:52.100 --> 00:23:55.900]  接著我們解除那四個的名稱之後
[00:23:55.900 --> 00:23:58.100]  接著就使人再困惑
[00:23:58.100 --> 00:24:01.100]  而且是更加的困惑
[00:24:01.100 --> 00:24:03.800]  這個這麼重要的嬰孩
[00:24:03.800 --> 00:24:06.900]  但是以塞納從來沒有解釋
[00:24:06.900 --> 00:24:09.900]  這個嬰孩的身份
[00:24:09.900 --> 00:24:13.700]  究竟他是一個什麼東西呢
[00:24:13.700 --> 00:24:15.300]  究竟他是人呢
[00:24:15.300 --> 00:24:16.700]  還是神呢
[00:24:16.700 --> 00:24:18.100]  究竟他如果是這樣的時候
[00:24:18.100 --> 00:24:20.100]  可不可以稱為人呢
[00:24:20.100 --> 00:24:22.700]  我們又如何藉著這個很奇妙
[00:24:22.700 --> 00:24:24.400]  一個神秘的嬰孩
[00:24:24.400 --> 00:24:27.400]  可以得到神所嬰孩我們這麼偉大
[00:24:27.400 --> 00:24:29.900]  不可能的恢復呢
[00:24:29.900 --> 00:24:34.300]  這些問題以塞納先知一直沒有解答
[00:24:34.300 --> 00:24:36.900]  整卷的以塞納書就停在這裡
[00:24:36.900 --> 00:24:40.700]  一直成為了寫完以塞納書之後
[00:24:40.700 --> 00:24:45.400]  一直到耶穌基督出現的那七百二十年裡面
[00:24:45.400 --> 00:24:46.900]  的一個謎
[00:24:46.900 --> 00:24:49.300]  是一個最大聖經學者
[00:24:49.300 --> 00:24:53.500]  特別是猶他人拉給解不通的一件事
[00:24:53.500 --> 00:24:56.400]  直到什麼時候有答案呢
[00:24:56.400 --> 00:24:58.800]  直到耶穌基督來了之後
[00:24:58.800 --> 00:25:04.300]  直到馬太寫出他的馬太福音第四章之後
[00:25:04.300 --> 00:25:05.600]  我們今天都知道
[00:25:05.600 --> 00:25:08.100]  這個嬰孩是耶穌基督自己
[00:25:08.100 --> 00:25:09.900]  他是人又是神
[00:25:09.900 --> 00:25:11.500]  他來做什麼呢
[00:25:11.500 --> 00:25:14.200]  在約翰福音很清楚地說
[00:25:14.200 --> 00:25:15.300]  他說我來了
[00:25:15.300 --> 00:25:17.300]  是要人得生命
[00:25:17.300 --> 00:25:20.100]  而且得得更加豐盛
[00:25:20.100 --> 00:25:22.700]  是比你失敗之前更加好
[00:25:22.700 --> 00:25:25.300]  是比你受傷害之前更加好
[00:25:25.300 --> 00:25:28.300]  是比你被罪狹制之前更加好
[00:25:28.300 --> 00:25:32.600]  是比你被重壓在心頭講不出口之前
[00:25:32.600 --> 00:25:35.400]  更加好的生命
[00:25:35.400 --> 00:25:36.900]  因為我來了
[00:25:36.900 --> 00:25:38.100]  是要人得生命
[00:25:38.100 --> 00:25:40.800]  而且得得更加豐盛
[00:25:40.800 --> 00:25:43.300]  接著馬太就繼續講下去
[00:25:43.300 --> 00:25:44.300]  他就講出了
[00:25:44.300 --> 00:25:47.500]  如何可以得到真正的恢復
[00:25:47.500 --> 00:25:49.800]  他就講到他那個段落裡面
[00:25:49.800 --> 00:25:51.100]  最後一節的聖經
[00:25:51.100 --> 00:25:53.200]  就是四章第十七節
[00:25:53.200 --> 00:25:57.100]  我們一起看看那個條件是什麼
[00:25:57.100 --> 00:26:03.800]  從那時起
[00:26:03.800 --> 00:26:06.300]  你們應當悔改
[00:26:06.300 --> 00:26:08.300]  沒錯
[00:26:08.300 --> 00:26:11.700]  接著原來耶穌基督顯現給我們一幅圖畫
[00:26:11.700 --> 00:26:13.900]  他說你看到的是一個社會
[00:26:13.900 --> 00:26:17.300]  你看到的是你受傷害的人一個個個體
[00:26:17.300 --> 00:26:20.000]  但是神看到的不是
[00:26:20.000 --> 00:26:24.800]  神看到和神帶來的是一個角度
[00:26:24.800 --> 00:26:26.000]  是一個天國
[00:26:26.000 --> 00:26:27.800]  而祂就是王
[00:26:27.800 --> 00:26:32.400]  所有肯進入這個國裡面的是祂的子民
[00:26:32.400 --> 00:26:34.800]  而進入這個國的條件是
[00:26:34.800 --> 00:26:37.300]  我們要悔改
[00:26:37.300 --> 00:26:39.000]  是什麼悔改呢
[00:26:39.000 --> 00:26:43.300]  由我們自把自為不想進行祂的旨意裡面悔改的那一例
[00:26:43.300 --> 00:26:46.000]  重新接受祂是王
[00:26:46.000 --> 00:26:48.900]  而我們是一個子民的事實
[00:26:48.900 --> 00:26:53.200]  我們會當祂的命令是一個王給我們的命令
[00:26:53.200 --> 00:26:55.600]  一定要聽一定要遵行
[00:26:55.600 --> 00:26:57.000]  當你這樣做的時候
[00:26:57.000 --> 00:26:58.800]  當你不再自把自為
[00:26:58.800 --> 00:27:01.400]  而將祂真正當我們是我們的王
[00:27:01.400 --> 00:27:04.400]  而經歷祂的國的時候
[00:27:04.400 --> 00:27:09.200]  我們這個神蹟性的改變就一定會臨到我們
[00:27:09.200 --> 00:27:11.500]  就正如米店神蹟的時候
[00:27:11.500 --> 00:27:13.600]  接著我們現在更加明白
[00:27:13.600 --> 00:27:17.200]  第三節講的米店神蹟究竟是什麼
[00:27:17.200 --> 00:27:20.800]  其實它不是講那次的真正的勝利
[00:27:20.800 --> 00:27:21.700]  沒錯
[00:27:21.700 --> 00:27:24.600]  三百個以色列人打敗了十三萬五千人
[00:27:24.600 --> 00:27:26.600]  是一個很奇妙的勝利
[00:27:26.600 --> 00:27:30.600]  但是其實這段聖經不是講這件事
[00:27:30.600 --> 00:27:35.300]  它是講基殿的改變
[00:27:35.300 --> 00:27:37.900]  基殿它講什麼呢
[00:27:37.900 --> 00:27:39.100]  我的支派是
[00:27:39.100 --> 00:27:43.300]  我在我的支派裡面是最貧窮的家
[00:27:43.300 --> 00:27:44.400]  在我家裡面的時候
[00:27:44.400 --> 00:27:47.400]  我是最卑微的人
[00:27:47.400 --> 00:27:49.600]  神為什麼要揀選我呢
[00:27:49.600 --> 00:27:50.700]  但是當神遇到祂的時候
[00:27:50.700 --> 00:27:53.000]  祂沒有回答祂這些問題
[00:27:53.000 --> 00:27:54.700]  接著神看著祂
[00:27:54.700 --> 00:27:56.100]  神就說你
[00:27:56.100 --> 00:27:58.800]  去將你家裡的祭壇
[00:27:58.800 --> 00:28:00.800]  獻祭給巴力的祭壇
[00:28:00.800 --> 00:28:03.000]  拆毀它
[00:28:03.000 --> 00:28:05.000]  祂只是給了一個很簡單的吩咐
[00:28:05.000 --> 00:28:06.200]  但是巴力
[00:28:06.200 --> 00:28:08.100]  但是基殿很害怕
[00:28:08.100 --> 00:28:09.100]  祂不敢做
[00:28:09.100 --> 00:28:11.400]  因為祂已經得罪了祂的家人
[00:28:11.400 --> 00:28:13.400]  祂已經得罪了以色列人
[00:28:13.400 --> 00:28:15.400]  因為祂相信巴力是神
[00:28:15.400 --> 00:28:18.300]  所以祂晚上暗暗地去做
[00:28:18.300 --> 00:28:19.300]  祂仍然肯
[00:28:19.300 --> 00:28:21.000]  祂仍然肯在恐懼裡面
[00:28:21.000 --> 00:28:21.800]  在祂的畏懼
[00:28:21.800 --> 00:28:23.000]  在祂的軟弱裡面
[00:28:23.000 --> 00:28:24.600]  去遵行神的心意
[00:28:24.600 --> 00:28:25.200]  在當中裡面
[00:28:25.200 --> 00:28:27.500]  祂暗暗地去遵行神的吩咐
[00:28:27.500 --> 00:28:29.000]  拆毀了祂的壇
[00:28:29.000 --> 00:28:31.400]  早上以色列人起來看的時候
[00:28:31.400 --> 00:28:32.500]  那個壇拆毀了
[00:28:32.500 --> 00:28:33.900]  於是就很生氣
[00:28:33.900 --> 00:28:36.300]  是誰拆毀了那個壇
[00:28:36.300 --> 00:28:38.200]  接著祂問完之後就發覺
[00:28:38.200 --> 00:28:40.000]  原來是約亞斯的兒子
[00:28:40.000 --> 00:28:43.200]  巴基殿拆毀這個壇
[00:28:43.200 --> 00:28:44.700]  於是就跟約亞斯說
[00:28:44.700 --> 00:28:46.000]  將你的兒子交出來
[00:28:46.000 --> 00:28:47.400]  我們要治死他
[00:28:47.400 --> 00:28:50.200]  因為他得罪了巴力神
[00:28:50.200 --> 00:28:51.000]  但是約亞斯
[00:28:51.000 --> 00:28:52.800]  因為他兒子的行為
[00:28:52.800 --> 00:28:53.800]  他的緣故
[00:28:53.800 --> 00:28:54.700]  剛強而來
[00:28:54.700 --> 00:28:56.500]  他說了些什麼呢
[00:28:56.500 --> 00:28:58.800]  你們要跟巴力爭辯嗎
[00:28:58.800 --> 00:29:00.500]  讓巴力自己跟他爭辯
[00:29:00.500 --> 00:29:02.200]  既然有人拆毀他的壇的時候
[00:29:02.200 --> 00:29:04.000]  如果他真的是神的時候
[00:29:04.000 --> 00:29:05.900]  他又應該顯現他自己出來
[00:29:05.900 --> 00:29:07.900]  為他自己爭戰
[00:29:07.900 --> 00:29:10.000]  所以由那時候起
[00:29:10.000 --> 00:29:12.100]  基殿就被改變
[00:29:12.100 --> 00:29:13.500]  變成了什麼呢
[00:29:13.500 --> 00:29:16.200]  變成了耶路巴力
[00:29:16.200 --> 00:29:21.800]  一個跟罪惡 跟偶像爭戰的人
[00:29:21.800 --> 00:29:23.700]  當他願意付上代價
[00:29:23.700 --> 00:29:25.100]  就算他害怕
[00:29:25.100 --> 00:29:26.700]  就算他軟弱
[00:29:26.700 --> 00:29:30.700]  就算他在當中擔心也好
[00:29:30.700 --> 00:29:32.300]  他仍然願意付上代價
[00:29:32.300 --> 00:29:35.300]  他遵行神的心意的時候
[00:29:35.300 --> 00:29:37.500]  神就成為了王
[00:29:37.500 --> 00:29:40.300]  而他就成為了祂的子民
[00:29:40.300 --> 00:29:42.200]  當他迴轉悔改的時候
[00:29:42.200 --> 00:29:43.600]  他就被改變
[00:29:43.600 --> 00:29:45.300]  有一個軟弱的人
[00:29:45.300 --> 00:29:47.100]  有一個不可能的人
[00:29:47.100 --> 00:29:49.000]  他就得著能力
[00:29:49.000 --> 00:29:50.500]  他就能夠粉碎敵人
[00:29:50.500 --> 00:29:52.500]  帶著三百個人去粉碎了
[00:29:52.500 --> 00:29:54.800]  米甸十三萬五千大軍
[00:29:54.800 --> 00:29:57.400]  將壓制在自己
[00:29:57.400 --> 00:29:59.000]  自己的家
[00:29:59.000 --> 00:30:03.600]  以及整個以色列民族的壓力粉碎
[00:30:03.600 --> 00:30:05.100]  為什麼呢
[00:30:05.100 --> 00:30:08.600]  一個超乎尋常不可能的神蹟
[00:30:08.600 --> 00:30:12.100]  只是單單因為他願意付上代價
[00:30:12.100 --> 00:30:16.000]  去遵行神給他的說話
[00:30:16.000 --> 00:30:17.600]  所以這個應許
[00:30:17.600 --> 00:30:22.300]  今天不是單單給未信主的朋友
[00:30:22.300 --> 00:30:25.400]  而是亦都給我們相信了神
[00:30:25.400 --> 00:30:28.000]  但仍然留下一些東西
[00:30:28.000 --> 00:30:32.000]  不肯給神作為我們的王的弟兄姊妹
[00:30:32.000 --> 00:30:33.200]  很多時候
[00:30:33.200 --> 00:30:34.700]  我們在這個世界生活的時候
[00:30:34.700 --> 00:30:36.100]  我們會覺得
[00:30:36.100 --> 00:30:38.300]  人在江湖身不由己
[00:30:38.300 --> 00:30:39.300]  神你也要體諒
[00:30:39.300 --> 00:30:41.300]  我也要這樣做
[00:30:41.300 --> 00:30:43.900]  但是神怎樣看呢
[00:30:43.900 --> 00:30:44.800]  神在當中說
[00:30:44.800 --> 00:30:46.300]  你願不願意
[00:30:46.300 --> 00:30:48.900]  不是聽別人的見證
[00:30:48.900 --> 00:30:50.300]  而這個見證
[00:30:50.300 --> 00:30:53.400]  今天發生在你自己的身上
[00:30:53.400 --> 00:30:54.900]  你願不願意
[00:30:54.900 --> 00:30:55.700]  今天的仇
[00:30:55.700 --> 00:30:57.600]  不是別人是主角
[00:30:57.600 --> 00:31:00.000]  而是你成為你生命的主角
[00:31:00.000 --> 00:31:01.700]  你去經歷一下我
[00:31:01.700 --> 00:31:04.300]  我是不是大能的呢
[00:31:04.300 --> 00:31:05.600]  你願不願意
[00:31:05.600 --> 00:31:07.900]  在你覺得不可能的情況之下
[00:31:07.900 --> 00:31:11.200]  當你將你再重新獻給我的時候
[00:31:11.200 --> 00:31:13.800]  我能夠使你
[00:31:13.800 --> 00:31:16.400]  覺得比你失敗之前更加好
[00:31:16.400 --> 00:31:19.100]  覺得比你受傷害之前更加好
[00:31:19.100 --> 00:31:21.900]  覺得你被罪核制之前更加好
[00:31:21.900 --> 00:31:23.600]  被你被很多的壓力
[00:31:23.600 --> 00:31:24.800]  壓到你一個地步
[00:31:24.800 --> 00:31:27.500]  不能夠說出口的之前
[00:31:27.500 --> 00:31:29.300]  更加好
[00:31:29.300 --> 00:31:30.600]  來吧
[00:31:30.600 --> 00:31:34.000]  當你將你更加多的給我的時候
[00:31:34.000 --> 00:31:36.600]  我就將我更加多的我
[00:31:36.600 --> 00:31:39.600]  去給你
[00:31:39.600 --> 00:31:42.200]  所以在當中的時候
[00:31:42.200 --> 00:31:43.100]  親愛的弟子
[00:31:43.100 --> 00:31:44.600]  弟兄姊妹
[00:31:44.600 --> 00:31:46.800]  已在書第九章第一節七節
[00:31:46.800 --> 00:31:49.800]  不單單是給未信主的人
[00:31:49.800 --> 00:31:51.400]  而是給所有的人
[00:31:51.400 --> 00:31:56.400]  未將神真正作為他們的王
[00:31:56.400 --> 00:32:02.800]  而他未真正成為神國裡面子民的人
[00:32:02.800 --> 00:32:04.300]  很多年前
[00:32:04.300 --> 00:32:08.000]  有一個十六歲的青少年William
[00:32:08.000 --> 00:32:11.800]  他離開了他的家園去尋找自己的生活
[00:32:11.800 --> 00:32:13.300]  當他離開家裡的時候
[00:32:13.300 --> 00:32:14.400]  他就在所有的
[00:32:14.400 --> 00:32:19.000]  不過是拿在一隻手裡面的一個小包袱
[00:32:19.000 --> 00:32:22.200]  當他踏著沉重的步伐走過街道的時候
[00:32:22.200 --> 00:32:24.400]  他遇上了一個老鄰居
[00:32:24.400 --> 00:32:29.300]  是一個運河遊輪的船長
[00:32:29.300 --> 00:32:30.700]  而跟著他們的對話
[00:32:30.700 --> 00:32:33.600]  改變了這個年輕人的一生
[00:32:33.600 --> 00:32:36.500]  這個船長就問William你去哪裡
[00:32:36.500 --> 00:32:39.600]  William就回答他 我不知道
[00:32:39.600 --> 00:32:42.500]  我家裡實在太窮
[00:32:42.500 --> 00:32:44.000]  所以我爸爸今天就跟我說
[00:32:44.000 --> 00:32:46.400]  他已經不可能再供養我
[00:32:46.400 --> 00:32:49.500]  所以要我自己出去尋找生活
[00:32:49.500 --> 00:32:50.700]  船長就說
[00:32:50.700 --> 00:32:52.500]  這個不是一個大的問題
[00:32:52.500 --> 00:32:56.500]  但你一定要有一個正確的開始
[00:32:56.500 --> 00:32:57.600]  如果你有的時候
[00:32:57.600 --> 00:32:59.700]  你就會越過越好
[00:32:59.700 --> 00:33:00.900]  然後William就忍不住
[00:33:00.900 --> 00:33:02.700]  告訴他的船長朋友
[00:33:02.700 --> 00:33:05.400]  他唯一知道可以賺錢的手藝
[00:33:05.400 --> 00:33:07.800]  其實他近時跟他的爸爸學會的
[00:33:07.800 --> 00:33:09.600]  就是做蠟燭
[00:33:09.600 --> 00:33:12.700]  以及做肥皂的手藝
[00:33:12.700 --> 00:33:14.100]  然後船長就跟他說
[00:33:14.100 --> 00:33:16.800]  不如我們一起祈禱
[00:33:16.800 --> 00:33:18.900]  然後我再給你一些建議
[00:33:18.900 --> 00:33:21.600]  然後你繼續上路好不好
[00:33:21.600 --> 00:33:24.600]  他們兩個就在路邊跪下來一起禱告
[00:33:24.600 --> 00:33:28.600]  老船長就狠切的為William禱告
[00:33:28.600 --> 00:33:31.000]  然後他就跟William說
[00:33:31.000 --> 00:33:32.400]  很快有一天
[00:33:32.400 --> 00:33:37.500]  有人會成為紐約肥皂製造業的龍頭
[00:33:37.500 --> 00:33:39.800]  這個人可能是你
[00:33:39.800 --> 00:33:41.800]  也可能是另一個人
[00:33:41.800 --> 00:33:43.900]  但我希望是你
[00:33:43.900 --> 00:33:45.500]  你做一個正直的人
[00:33:45.500 --> 00:33:48.700]  將你的心全部交給耶穌
[00:33:48.700 --> 00:33:50.600]  進行祂的說話
[00:33:50.600 --> 00:33:53.300]  在你賺到每一元錢的時候
[00:33:53.300 --> 00:33:56.800]  將神所當得的給他
[00:33:56.800 --> 00:33:59.100]  而當你做肥皂的時候
[00:33:59.100 --> 00:34:01.200]  做一個誠實的人
[00:34:01.200 --> 00:34:02.900]  做每一塊肥皂的時候
[00:34:02.900 --> 00:34:05.800]  落足一磅的原材料
[00:34:05.800 --> 00:34:07.500]  如果你能夠做到的時候
[00:34:07.500 --> 00:34:10.400]  我相信你會很有前途
[00:34:10.400 --> 00:34:13.900]  有一天你會是一個很有錢的人
[00:34:13.900 --> 00:34:15.300]  這個十六歲的小孩
[00:34:15.300 --> 00:34:17.300]  去到城市的時候發覺走
[00:34:17.300 --> 00:34:19.600]  工作是很困難的一件事
[00:34:19.600 --> 00:34:21.000]  在遠離家園
[00:34:21.000 --> 00:34:22.200]  又覺得孤單
[00:34:22.200 --> 00:34:24.300]  又徬徨無助的情況之下
[00:34:24.300 --> 00:34:26.500]  他就記起他的基督徒母親
[00:34:26.500 --> 00:34:28.100]  跟她說過的說話
[00:34:28.100 --> 00:34:31.300]  以及這個老船長給他的提議
[00:34:31.300 --> 00:34:32.900]  於是他就決定了
