
[00:00:00.000 --> 00:00:03.460]  親愛的神,我們獻上讚美
[00:25:19.660 --> 00:25:24.860]  你們都要傳揚這樣的訊息
[00:25:24.860 --> 00:25:31.660]  城鎮家的牧者們應該傳揚這樣的訊息
[00:25:31.660 --> 00:25:35.460]  當這樣的訊息被傳揚的時候
[00:25:35.460 --> 00:25:37.460]  很奇妙的
[00:25:37.460 --> 00:25:41.460]  這樣就會帶來生命
[00:25:41.460 --> 00:25:45.060]  為甚麼當福音被宣講的時候會帶來生命呢?
[00:25:45.060 --> 00:25:50.260]  我們留意第三節的下半節和第四節
[00:25:50.260 --> 00:25:53.660]  「使你們與我們相交
[00:25:53.660 --> 00:26:00.660]  我們乃是與父並他兒子耶穌基督相交的」
[00:26:00.660 --> 00:26:05.060]  「使你們與我們相交」
[00:26:05.060 --> 00:26:08.060]  這一節其實可以翻譯為
[00:26:08.060 --> 00:26:12.060]  「使你們也與我們有團契
[00:26:12.060 --> 00:26:20.460]  而我們的團契是與父與他兒子耶穌基督所共有的團契」
[00:26:20.460 --> 00:26:23.660]  約翰在這裏畫一幅圖畫是怎樣的圖畫呢?
[00:26:23.660 --> 00:26:25.060]  意思就是說
[00:26:25.060 --> 00:26:32.860]  透過他們所聽見的、所見過的、所摸過的生命
[00:26:32.860 --> 00:26:34.860]  傳揚了去的時候
[00:26:34.860 --> 00:26:36.660]  經歷過去的時候
[00:26:36.660 --> 00:26:40.060]  大家就自然有真正的團契
[00:26:40.060 --> 00:26:45.060]  因為那個發生在父與子裏面的團契
[00:26:45.060 --> 00:26:48.460]  也會發生在使徒的當中
[00:26:48.460 --> 00:26:53.460]  使徒是可以享受父與子那種親密的關係
[00:26:53.460 --> 00:26:56.860]  這個是經過很多個世紀的印證
[00:26:56.860 --> 00:27:01.060]  是很多真的跟隨耶穌基督的門徒所經歷的
[00:27:01.060 --> 00:27:04.860]  他們經歷到聖父、聖子那種親密的團契
[00:27:04.860 --> 00:27:08.660]  同樣聖父和聖子是向我們應許
[00:27:08.660 --> 00:27:12.660]  你們、我們都是可以能夠享受
[00:27:12.660 --> 00:27:17.260]  聖父和聖子那種親密的關係
[00:27:17.260 --> 00:27:24.460]  我們的團契是與父與子一起的團契
[00:27:24.460 --> 00:27:30.860]  這個喜樂是使徒親自經歷過的
[00:27:30.860 --> 00:27:32.660]  所以他說
[00:27:32.660 --> 00:27:41.060]  我們將這些畫寫給你們使你們的喜樂充足、滿足
[00:27:41.060 --> 00:27:44.260]  因為耶穌基督已經復活
[00:27:44.260 --> 00:27:49.260]  這種的喜樂可以在我們的當中
[00:27:49.260 --> 00:27:52.660]  在我們城鎮家的當中
[00:27:52.660 --> 00:27:55.460]  在我們目者的當中
[00:27:55.460 --> 00:27:58.260]  在我們的執事的當中
[00:27:58.260 --> 00:28:01.260]  在我們幾千個弟兄姊妹的當中
[00:28:01.260 --> 00:28:04.860]  是何等的奇妙
[00:28:04.860 --> 00:28:09.260]  團契是一個新的群體
[00:28:09.260 --> 00:28:12.260]  是關係的改變
[00:28:12.260 --> 00:28:15.460]  人與神一起的時候
[00:28:15.460 --> 00:28:19.060]  當然是在神的生命裡面
[00:28:19.060 --> 00:28:22.460]  這個就是在神的裡面
[00:28:22.460 --> 00:28:24.460]  在神的生命裡面
[00:28:24.460 --> 00:28:27.060]  這個是一個新的關係
[00:28:27.060 --> 00:28:31.860]  是一個新的communion
[00:28:31.860 --> 00:28:36.060]  約翰斯托德John Stott
[00:28:36.060 --> 00:28:39.660]  這幅照片是一個執事群組給的
[00:28:39.660 --> 00:28:41.660]  我拿了來自己用一下
[00:28:41.660 --> 00:28:44.260]  這本書有機會大家看看
[00:28:44.260 --> 00:28:47.060]  John Stott這樣說
[00:28:47.060 --> 00:28:53.260]  他這一節的經文是對我們這一班福音派的譴責
[00:28:53.260 --> 00:28:56.460]  當然城鎮家問我們是不是福音派
[00:28:56.460 --> 00:28:57.860]  你們想一想
[00:28:57.860 --> 00:29:00.460]  是對於我們現在福音派的譴責
[00:29:00.460 --> 00:29:04.860]  我們不能滿足於不能夠叫人回教會的全福音
[00:29:04.860 --> 00:29:06.260]  聽到沒有?
[00:29:06.260 --> 00:29:11.860]  我們不能滿足於叫人回教會的全福音
[00:29:11.860 --> 00:29:15.460]  全福音不回教會
[00:29:15.460 --> 00:29:16.460]  他這樣說
[00:29:16.460 --> 00:29:25.660]  也不能滿足於教會生活當中那種膚淺的社交原則
[00:29:25.660 --> 00:29:36.060]  而不是去經歷近一種父親兒子性靈的屬靈的相處
[00:29:36.060 --> 00:29:43.260]  即是福音派要經歷到和父和子那種親密的團契
[00:29:43.260 --> 00:29:47.260]  所以全福音是什麼?
[00:29:47.260 --> 00:29:52.460]  全福音的目的就是叫人能夠團結團契
[00:29:52.460 --> 00:29:57.460]  成為耶穌基督身體的一部份
[00:29:57.460 --> 00:30:01.660]  就是能夠成為耶穌基督的教會
[00:30:01.660 --> 00:30:07.660]  在當中能夠一同去經歷父與子那種親密的關係
[00:30:07.660 --> 00:30:10.660]  叫更加多的人來到我們當中
[00:30:10.660 --> 00:30:16.460]  來到城鎮家經歷父與子親密的關係
[00:30:16.460 --> 00:30:25.060]  這一種的團契生活的實現就是真正的福音
[00:30:25.060 --> 00:30:28.860]  這個團契是會愛其他的人
[00:30:28.860 --> 00:30:30.460]  愛陌生的人
[00:30:30.460 --> 00:30:31.660]  甚至是敵人
[00:30:31.660 --> 00:30:34.060]  這個就是福音
[00:30:34.060 --> 00:30:42.260]  是讓人能夠聽見、看見和摸到的
[00:30:42.260 --> 00:30:46.060]  在歷史當中我們都聽過黑死病這個故事
[00:30:46.060 --> 00:30:51.260]  那個時候基督徒真是很有美好的見證
[00:30:51.260 --> 00:30:58.260]  基督徒走到受苦的人群當中去餵食那些在死亡的人
[00:30:58.260 --> 00:31:02.660]  他們做垂死的人的護士
[00:31:02.660 --> 00:31:06.260]  他們和受苦的人一起
[00:31:06.260 --> 00:31:07.460]  基督徒的見證
[00:31:07.460 --> 00:31:14.660]  這樣的見證是聽得見、看得見、摸得到
[00:31:14.660 --> 00:31:16.660]  而福音是什麼?
[00:31:16.660 --> 00:31:19.260]  Tangible
[00:31:19.260 --> 00:31:22.660]  摸得到的
[00:31:22.660 --> 00:31:27.060]  相對來說,你又怎樣?
[00:31:27.060 --> 00:31:29.660]  當我們去看今天的場景
[00:31:29.660 --> 00:31:37.860]  我們看見很多人都不相信有絕對的真理
[00:31:37.860 --> 00:31:39.660]  在這個世界當中
[00:31:39.660 --> 00:31:45.660]  凡是基督徒都是出色的相對主義者
[00:31:45.660 --> 00:31:52.460]  神學家對耶穌基督不能夠確定
[00:31:52.460 --> 00:31:57.660]  新的靈性實踐在這裡泛濫
[00:31:57.660 --> 00:32:01.860]  基督教的福音信仰被捍衛為什麼?
[00:32:01.860 --> 00:32:10.260]  就是為了你們,過時倒退、狹隘、愚昧
[00:32:10.260 --> 00:32:11.260]  所以大家會問
[00:32:11.260 --> 00:32:19.660]  究竟福音是否真的能夠在香港有作為的?
[00:32:19.660 --> 00:32:21.660]  有工作的?
[00:32:21.660 --> 00:32:24.660]  有權能的?
[00:32:24.660 --> 00:32:27.460]  我們都在這段日子感受到
[00:32:27.460 --> 00:32:32.860]  在這種處境當中,是不是呢?
[00:32:32.860 --> 00:32:35.060]  我們剛剛所提及的情況
[00:32:35.060 --> 00:32:38.060]  其實不是單單今天你和我的情況
[00:32:38.060 --> 00:32:42.060]  其實在約翰時代的時候
[00:32:42.060 --> 00:32:48.260]  那班弟兄姊妹們在希臘羅馬時代那種情況
[00:32:48.260 --> 00:32:51.660]  他們都是生活在不確定的當中
[00:32:51.660 --> 00:32:56.260]  其實他們都是面對著多元主義、相對主義
[00:32:56.260 --> 00:33:01.460]  跟我們今天所面對的都是相類似的
[00:33:01.460 --> 00:33:05.460]  所以我對他們說
[00:33:05.460 --> 00:33:10.460]  我知道你們對福音的信心是少的
[00:33:10.460 --> 00:33:14.460]  因為這個世界不斷地改變
[00:33:14.460 --> 00:33:18.860]  並且有很多的真理在製作當中
[00:33:18.860 --> 00:33:23.260]  也有很多的真理被否定
[00:33:23.260 --> 00:33:27.060]  我知道當你和人家講及耶穌基督的事情
[00:33:27.060 --> 00:33:29.060]  和教導的時候
[00:33:29.060 --> 00:33:32.860]  他們會鄙視你
[00:33:32.860 --> 00:33:37.860]  我知道當你宣揚唯獨基督
[00:33:37.860 --> 00:33:41.060]  基督是主的時候
[00:33:41.060 --> 00:33:45.260]  四周的人就說你們是堅尼迪
[00:33:45.260 --> 00:33:48.660]  於是你心裡感覺到不安
[00:33:48.660 --> 00:33:51.060]  不敢出聲
[00:33:51.060 --> 00:33:54.060]  不敢去做事
[00:33:54.060 --> 00:33:59.460]  約翰就說因此我要寫信給你們
[00:33:59.460 --> 00:34:01.660]  大家聽不聽見
[00:34:01.660 --> 00:34:05.860]  使徒約翰安慰當時的悶道
[00:34:05.860 --> 00:34:09.860]  也是在安慰你們
[00:34:09.860 --> 00:34:11.660]  他基本上就說
[00:34:11.660 --> 00:34:13.660]  看看吧
[00:34:13.660 --> 00:34:16.860]  我真是認識耶穌的
[00:34:16.860 --> 00:34:18.860]  我聽見祂講說話
[00:34:18.860 --> 00:34:21.060]  我看見祂
[00:34:21.060 --> 00:34:23.260]  我觸摸了祂
[00:34:23.260 --> 00:34:26.660]  我知道祂是誰
[00:34:26.660 --> 00:34:29.260]  我知道祂教了我什麼
[00:34:29.260 --> 00:34:31.660]  所以今天我要和你們講
[00:34:31.660 --> 00:34:34.260]  要加強這一點
[00:34:34.260 --> 00:34:38.660]  我很想你們對耶穌基督有信心
[00:34:38.660 --> 00:34:41.060]  因為我已經聽見祂
[00:34:41.060 --> 00:34:42.860]  我看見祂
[00:34:42.860 --> 00:34:45.660]  我摸過祂
[00:34:45.660 --> 00:34:51.260]  祂稱我為「Beloved Disciple」
[00:34:51.260 --> 00:34:54.860]  是至愛的門徒
[00:34:54.860 --> 00:34:59.460]  所以你們應該放心
[00:34:59.460 --> 00:35:05.660]  福音是會勝過你們現在所面對的世界
[00:35:05.660 --> 00:35:08.660]  種種的權勢
[00:35:08.660 --> 00:35:11.260]  答案是很明確的
[00:35:11.260 --> 00:35:14.260]  必然勝過
[00:35:14.260 --> 00:35:18.060]  生命是永遠的
[00:35:18.060 --> 00:35:20.060]  阿門
