
[00:00:00.000 --> 00:00:01.600]  今天說到的題目是
[00:17:23.200 --> 00:17:25.320]  你不孝順這個世界不只是不理會
[00:17:25.320 --> 00:17:27.720]  而是當你去到這些群體
[00:17:27.720 --> 00:17:30.280]  譬如剛才我們說的那些理性小學
[00:17:30.280 --> 00:17:32.080]  兒童之家服侍的時候
[00:17:32.080 --> 00:17:35.280]  當你用神的眼光去服侍這些人的時候
[00:17:35.280 --> 00:17:36.720]  你就會嘗得到
[00:17:36.720 --> 00:17:38.800]  你真的走出去
[00:17:38.800 --> 00:17:40.440]  頭腦的知識停在這裡
[00:17:40.440 --> 00:17:42.080]  我知道神愛世人
[00:17:42.080 --> 00:17:44.640]  但是你怎樣愛那些小朋友
[00:17:44.640 --> 00:17:46.320]  那些小朋友可能對著你
[00:17:46.320 --> 00:17:47.560]  一開始是不知不覺的
[00:17:47.560 --> 00:17:48.240]  都不認識你
[00:17:48.240 --> 00:17:49.280]  知道你是阿水嗎
[00:17:49.280 --> 00:17:50.720]  怎樣跟你打關係
[00:17:50.720 --> 00:17:52.360]  你用你的耐性去愛他
[00:17:52.360 --> 00:17:54.000]  你怎樣愛他
[00:17:54.000 --> 00:17:57.200]  你就明白什麼叫神的善良
[00:17:57.200 --> 00:18:00.600]  神都用這個行久不變的愛去愛我們
[00:18:00.600 --> 00:18:02.440]  你就明白聖經多一點
[00:18:02.440 --> 00:18:04.520]  你就明白神的善良
[00:18:04.520 --> 00:18:05.640]  神的純全
[00:18:05.640 --> 00:18:07.080]  神的可喜悅
[00:18:07.080 --> 00:18:08.520]  我們一定要走出去
[00:18:08.520 --> 00:18:10.120]  離開我們安書的地方
[00:18:10.120 --> 00:18:12.160]  你不一定要有一個很特別的服侍
[00:18:12.160 --> 00:18:13.520]  不過你一定要走出去
[00:18:13.520 --> 00:18:16.200]  以至你的信仰的經歷能夠落實得到
[00:18:16.200 --> 00:18:19.800]  你更加明白聖經上對你所說的話
[00:18:19.800 --> 00:18:21.040]  而第二節的經文
[00:18:21.040 --> 00:18:23.280]  就記載在《哥倫多後書》三章十八節
[00:18:23.280 --> 00:18:24.320]  我們一起讀
[00:18:24.320 --> 00:18:25.680]  預備 一二三
[00:18:38.560 --> 00:18:40.560]  如果我們去聽耶穌的吩咐
[00:18:40.560 --> 00:18:41.440]  不要效法這個世界
[00:18:41.440 --> 00:18:42.520]  就這樣做了
[00:18:42.520 --> 00:18:46.040]  我特意這裡引述第十七節
[00:18:46.040 --> 00:18:48.160]  祂說靠著聖靈的幫助
[00:18:48.160 --> 00:18:50.200]  我們會變成誰
[00:18:50.200 --> 00:18:54.080]  變成主的形狀
[00:18:54.080 --> 00:18:56.440]  如果我們效法耶穌去做
[00:18:56.440 --> 00:18:58.080]  不是亡了
[00:18:58.080 --> 00:19:00.000]  而是當你效法了祂
[00:19:00.000 --> 00:19:02.160]  祂就變成主的形狀
[00:19:02.160 --> 00:19:03.800]  如果我們效法了祂
[00:19:03.800 --> 00:19:05.400]  祂就變成主的形狀
[00:19:05.400 --> 00:19:06.760]  如果我們效法了祂
[00:19:06.760 --> 00:19:08.160]  祂就變成主的形狀
[00:19:08.160 --> 00:19:10.680]  當你效法耶穌的榜樣在做的時候
[00:19:10.680 --> 00:19:12.200]  聖靈會幫助你
[00:19:12.200 --> 00:19:15.000]  讓你的生命從根本的裡面
[00:19:15.000 --> 00:19:17.320]  從裡面開始改變
[00:19:17.320 --> 00:19:21.840]  變成有神的形象
[00:19:21.840 --> 00:19:22.880]  你和身邊的頂主妹說
[00:19:22.880 --> 00:19:26.280]  你越來越像耶穌
[00:19:26.280 --> 00:19:28.040]  這個很重要
[00:19:28.040 --> 00:19:29.760]  不過在這裡我想和大家停一停
[00:19:29.760 --> 00:19:31.560]  停一停就想一想一個人物
[00:19:31.560 --> 00:19:32.000]  就是誰呢
[00:19:32.000 --> 00:19:33.400]  剛才說過的彼得
[00:19:33.400 --> 00:19:35.000]  又是彼得
[00:19:35.000 --> 00:19:36.960]  說多錯多
[00:19:36.960 --> 00:19:38.520]  是 彼得經常說多錯多
[00:19:38.520 --> 00:19:39.760]  不過你回想起來
[00:19:39.760 --> 00:19:41.840]  彼得有一股的平靜
[00:19:41.840 --> 00:19:42.680]  就是怎樣呢
[00:19:42.680 --> 00:19:43.880]  他不怕錯
[00:19:43.880 --> 00:19:44.960]  是
[00:19:44.960 --> 00:19:46.320]  他經常是豬的
[00:19:46.320 --> 00:19:48.120]  一開口就說錯
[00:19:48.120 --> 00:19:49.280]  經常做這些事情
[00:19:49.280 --> 00:19:50.680]  但是他繼續做
[00:19:50.680 --> 00:19:52.160]  這樣也行
[00:19:52.160 --> 00:19:53.280]  是
[00:19:53.280 --> 00:19:54.560]  彼得是不怕錯
[00:19:54.560 --> 00:19:55.520]  他有一份平靜
[00:19:55.520 --> 00:19:56.000]  他不怕錯
[00:19:56.000 --> 00:19:57.880]  他本來是一個漁夫
[00:19:57.880 --> 00:19:59.640]  但是因為他不怕錯
[00:19:59.640 --> 00:20:03.440]  他持續不斷地愛上帝
[00:20:03.440 --> 00:20:04.680]  不斷地愛神
[00:20:04.680 --> 00:20:06.960]  不斷地跟從耶穌
[00:20:06.960 --> 00:20:08.560]  一個加利利的漁夫
[00:20:08.560 --> 00:20:13.040]  就成為了初期教會的一個領袖
[00:20:13.040 --> 00:20:15.520]  他不是讀書最多的人
[00:20:15.520 --> 00:20:17.320]  他不是最厲害的人
[00:20:17.320 --> 00:20:21.080]  但是神同樣在他生命裡面去改變他
[00:20:21.080 --> 00:20:25.640]  扭轉他的生命
[00:20:25.640 --> 00:20:28.400]  頂主妹 雖然我們都沒有辦法
[00:20:28.400 --> 00:20:30.200]  經歷得到 明白得到
[00:20:30.200 --> 00:20:33.000]  這個屬天的經歷
[00:20:33.000 --> 00:20:37.760]  但是原來神已經給了我們另一個途徑
[00:20:37.760 --> 00:20:43.440]  可以預先嘗到將來天堂的榮耀
[00:20:43.440 --> 00:20:45.320]  在我們的生命裡面
[00:20:45.320 --> 00:20:47.440]  就是當你聽耶穌的吩咐
[00:20:47.440 --> 00:20:49.200]  不斷地走的時候
[00:20:49.200 --> 00:20:51.560]  原來神一個隱藏的祝福
[00:20:51.560 --> 00:20:52.640]  就在背後
[00:20:52.640 --> 00:20:55.920]  就是我們自己會越來越像耶穌
[00:20:55.920 --> 00:20:58.080]  你的生命會越來越像耶穌
[00:20:58.080 --> 00:21:00.960]  你的性情會越來越像耶穌
[00:21:00.960 --> 00:21:02.720]  讓我們聽清楚
[00:21:02.720 --> 00:21:05.400]  聽清楚神想我們做的事
[00:21:05.400 --> 00:21:07.680]  不是只是叫我們更加忙碌
[00:21:07.680 --> 00:21:09.360]  不是
[00:21:09.360 --> 00:21:12.160]  而是一個很大的祝福
[00:21:12.160 --> 00:21:13.680]  信服榮美的耶穌
[00:21:13.680 --> 00:21:17.240]  是讓我們的生命有從內而外的改變
[00:21:17.240 --> 00:21:20.960]  而這個改變竟然讓我們更加像耶穌
[00:21:20.960 --> 00:21:23.480]  這是第二點
[00:21:23.480 --> 00:21:25.160]  第三點
[00:21:25.160 --> 00:21:27.360]  你們要聽祂
[00:21:27.360 --> 00:21:29.440]  你們 即是我們
[00:21:29.440 --> 00:21:31.160]  我們要聽什麼呢
[00:21:31.160 --> 00:21:32.960]  剛才我們說了要聽耶穌
[00:21:32.960 --> 00:21:34.320]  那是不是就是這樣呢
[00:21:34.320 --> 00:21:36.120]  不只是停在這裡
[00:21:36.120 --> 00:21:39.480]  我們要聽祂藉著我們
[00:21:39.480 --> 00:21:42.880]  去使人得到祝福
[00:21:42.880 --> 00:21:44.560]  門徒問
[00:21:44.560 --> 00:21:45.520]  然後下山的時候
[00:21:45.520 --> 00:21:46.920]  門徒問耶穌
[00:21:46.920 --> 00:21:49.360]  為什麼以利亞必須先來呢
[00:21:49.360 --> 00:21:50.800]  耶穌在第十二節說
[00:21:50.800 --> 00:21:53.880]  以利亞固然要先來復興萬事
[00:21:53.880 --> 00:21:55.560]  而且祂已經來了
[00:21:55.560 --> 00:21:57.920]  不過其他人都是任意地待祂
[00:21:57.920 --> 00:22:00.680]  十三節
[00:22:00.680 --> 00:22:03.280]  在舊約聖經三十九卷的書卷裡
[00:22:03.280 --> 00:22:04.120]  最後一卷
[00:22:04.120 --> 00:22:07.000]  《馬拉基書》最後那兩節
[00:22:07.000 --> 00:22:08.080]  是這麼說的
[00:22:08.080 --> 00:22:09.000]  我們一起讀
[00:22:09.000 --> 00:22:10.520]  預備 一二三
[00:22:10.520 --> 00:22:11.320]  「看啊!」
[00:22:11.320 --> 00:22:27.960]  耶穌的意思是
[00:22:27.960 --> 00:22:29.520]  以利亞已經來了
[00:22:29.520 --> 00:22:30.920]  是誰呢
[00:22:30.920 --> 00:22:32.280]  猜也猜到了吧
[00:22:32.280 --> 00:22:33.520]  對我們今天來說
[00:22:33.520 --> 00:22:34.920]  一點也不難明白
[00:22:34.920 --> 00:22:36.160]  就是誰在耶穌之前
[00:22:36.160 --> 00:22:37.240]  有一起做事的
[00:22:37.240 --> 00:22:38.480]  是施洗約翰
[00:22:38.480 --> 00:22:42.560]  在約旦河裡宣傳悔改的洗禮
[00:22:42.560 --> 00:22:43.800]  施洗約翰所做的事
[00:22:43.800 --> 00:22:46.560]  就是為耶穌預備這個道路
[00:22:46.560 --> 00:22:47.680]  而且和這樣
[00:22:47.680 --> 00:22:49.240]  施洗約翰也受了很多苦
[00:22:49.240 --> 00:22:53.160]  最後還要被人斬頭
[00:22:53.160 --> 00:22:55.440]  不知道你有沒有想過
[00:22:55.440 --> 00:22:56.440]  這句經文
[00:22:56.440 --> 00:22:57.640]  其實我在預備的時候
[00:22:57.640 --> 00:22:59.520]  我去到這裡停下來
[00:22:59.520 --> 00:23:00.560]  我也知道
[00:23:00.560 --> 00:23:01.640]  我還沒預備也知道
[00:23:01.640 --> 00:23:04.440]  施洗約翰
[00:23:04.440 --> 00:23:05.640]  但你有沒有想過
[00:23:05.640 --> 00:23:09.880]  耶穌再回來之前
[00:23:09.880 --> 00:23:11.000]  耶穌升了天
[00:23:11.000 --> 00:23:12.600]  將來會再回來
[00:23:12.600 --> 00:23:13.800]  耶穌再回來之前
[00:23:13.800 --> 00:23:16.760]  是誰預備這條道路給祂
[00:23:16.760 --> 00:23:18.880]  是誰為耶穌的再來
[00:23:18.880 --> 00:23:20.280]  預備這條道路
[00:23:20.280 --> 00:23:22.240]  是不是施洗約翰
[00:23:22.240 --> 00:23:23.160]  不是
[00:23:23.160 --> 00:23:25.440]  我覺得不是施洗約翰
[00:23:25.440 --> 00:23:28.040]  《馬太福音》二十四章十四節這樣說
[00:23:28.040 --> 00:23:28.520]  耶穌說
[00:23:28.520 --> 00:23:32.120]  「這天國的福音要傳遍天下
[00:23:32.120 --> 00:23:33.680]  對萬民作見證
[00:23:33.680 --> 00:23:36.040]  然後末期才來到」
[00:23:36.040 --> 00:23:38.400]  「這天國的福音要傳遍天下
[00:23:38.400 --> 00:23:39.920]  對萬民作見證」
[00:23:39.920 --> 00:23:43.840]  誰將這天國的福音傳遍天下
[00:23:43.840 --> 00:23:45.560]  耶穌在臨升天之前
[00:23:45.560 --> 00:23:47.160]  大師命是這樣說的
[00:23:47.160 --> 00:23:48.800]  「所以你們要去
[00:23:48.800 --> 00:23:51.000]  使萬民作我的門徒
[00:23:51.000 --> 00:23:52.360]  奉父子聖靈的名
[00:23:52.360 --> 00:23:53.360]  給他們施洗
[00:23:53.360 --> 00:23:55.440]  凡我所吩咐你們的
[00:23:55.440 --> 00:23:58.040]  都教訓他們遵守
[00:23:58.040 --> 00:23:59.640]  我就賞與你們同在
[00:23:59.640 --> 00:24:02.680]  直到世界的末了」
[00:24:02.680 --> 00:24:06.400]  如果從這個角度去理解的話
[00:24:06.400 --> 00:24:08.560]  耶穌登山變相
[00:24:08.560 --> 00:24:12.080]  給教會一個很重要的訊息
[00:24:12.080 --> 00:24:14.560]  就是提醒地上的教會
[00:24:14.560 --> 00:24:16.280]  我們有一個使命
[00:24:16.280 --> 00:24:19.440]  就是要為耶穌再回來
[00:24:19.440 --> 00:24:21.520]  預備道路
[00:24:21.520 --> 00:24:23.360]  預備甚麼道路呢
[00:24:23.360 --> 00:24:24.800]  就是要將這個福音
[00:24:24.800 --> 00:24:27.440]  將這個能夠祝福人生命的福音
[00:24:27.440 --> 00:24:30.080]  傳開去
[00:24:30.080 --> 00:24:32.280]  是要將這個福音告訴別人
[00:24:32.280 --> 00:24:34.920]  不是只說「我們在這裡真好」
[00:24:34.920 --> 00:24:36.480]  「搭三座棚」
[00:24:36.480 --> 00:24:38.120]  不是 就是這樣
[00:24:38.120 --> 00:24:40.080]  我們要出去告訴別人
[00:24:40.080 --> 00:24:43.920]  耶穌這個福音是一回甚麼事
[00:24:43.920 --> 00:24:50.320]  2010年8月14日 星期六
[00:24:50.320 --> 00:24:52.920]  我的女兒剛出生不夠兩個星期
[00:24:52.920 --> 00:24:54.720]  當然在家照顧女兒
[00:24:54.720 --> 00:24:57.120]  我很開心 和老婆照顧女兒的時候
[00:24:57.120 --> 00:24:59.000]  有家人打電話給我
[00:24:59.000 --> 00:25:01.720]  我就走過去飯廳聽電話
[00:25:01.720 --> 00:25:03.440]  拿電話位置
[00:25:03.440 --> 00:25:04.760]  我女兒還在那邊 很近
[00:25:04.760 --> 00:25:07.800]  大概在歌舖 差遠一點
[00:25:07.800 --> 00:25:10.120]  接著電話那邊就告訴我
[00:25:10.120 --> 00:25:14.080]  我有一個家人過世了
[00:25:14.080 --> 00:25:17.600]  突然之間
[00:25:17.600 --> 00:25:19.560]  那一刻對我來說
[00:25:19.560 --> 00:25:23.920]  是一個很大的震撼 很震驚
[00:25:23.920 --> 00:25:26.000]  剛剛看著女兒出生
[00:25:26.000 --> 00:25:27.560]  笑到見不見眼
[00:25:27.560 --> 00:25:31.880]  這邊就有家人過世了
[00:25:31.880 --> 00:25:35.360]  生命是很短暫的
[00:25:35.360 --> 00:25:38.000]  生命是很無常的
[00:25:38.000 --> 00:25:39.520]  今天回來
[00:25:39.520 --> 00:25:42.200]  外面街上天朗氣清
[00:25:42.200 --> 00:25:46.440]  阿富汗就受到恐怖襲擊
[00:25:46.440 --> 00:25:49.840]  對我來說 那一刻很大的震撼
[00:25:49.840 --> 00:25:51.840]  所以 長話短說
[00:25:51.840 --> 00:25:53.960]  我就和我老婆說
[00:25:53.960 --> 00:25:55.440]  我和我太太說
[00:25:55.440 --> 00:25:58.440]  我很想進神學院去裝備
[00:25:58.440 --> 00:26:00.720]  去侍奉
[00:26:00.720 --> 00:26:03.400]  其實神之前一直都有和我說過這件事
[00:26:03.400 --> 00:26:05.320]  不過我一直都沒有回應
[00:26:05.320 --> 00:26:07.240]  接著後來 我去學
[00:26:07.240 --> 00:26:09.640]  去聽神的說話 聽神的吩咐
[00:26:09.640 --> 00:26:12.440]  聽神擺在我心裏面的感動
[00:26:12.440 --> 00:26:16.120]  進去神學院
[00:26:16.120 --> 00:26:17.840]  接著我來到同福堂的時候
[00:26:17.840 --> 00:26:19.360]  我很雀躍
[00:26:19.360 --> 00:26:20.080]  是怎樣呢
[00:26:20.080 --> 00:26:22.080]  我發覺原來我在這兩年裏面
[00:26:22.080 --> 00:26:25.280]  見了很多不同的弟兄姊妹
[00:26:25.280 --> 00:26:26.880]  原來 我還以為自己
[00:26:26.880 --> 00:26:28.880]  哎呀 這樣也算是聽神的說話
[00:26:28.880 --> 00:26:29.880]  原來不是
[00:26:29.880 --> 00:26:31.680]  我見到同福堂很多弟兄姊妹
[00:26:31.680 --> 00:26:33.680]  很聽神的說話
[00:26:33.680 --> 00:26:35.960]  何牧師在這裏服侍了多少年
[00:26:35.960 --> 00:26:37.760]  三十年
[00:26:37.760 --> 00:26:40.240]  長老 大概他在外面
[00:26:40.240 --> 00:26:42.200]  都可以有很多不同的生意
[00:26:42.200 --> 00:26:43.800]  不過你經常都見到他在這裏
[00:26:43.800 --> 00:26:45.600]  經常都見到他回來教會
[00:26:45.600 --> 00:26:48.400]  經常都見到他很想建立教會
[00:26:48.400 --> 00:26:51.840]  我在這裏認識了很多不同的弟兄姊妹
[00:26:51.840 --> 00:26:54.640]  有資深的醫生
[00:26:54.640 --> 00:26:56.960]  他本身是可以出去掛牌的
[00:26:56.960 --> 00:26:59.640]  但是他就是停留在
[00:26:59.640 --> 00:27:00.760]  公立的醫療機構
[00:27:00.760 --> 00:27:02.600]  因為他很想
[00:27:02.600 --> 00:27:05.840]  那些來到的市民有更好的幫助
[00:27:05.840 --> 00:27:08.120]  有在傳媒裏面服侍的
[00:27:08.120 --> 00:27:10.400]  傳媒裏面工作的一個姐妹
[00:27:10.400 --> 00:27:11.840]  她見到在她公司裏面
[00:27:11.840 --> 00:27:14.520]  很多的怨氣 很多的埋怨
[00:27:14.520 --> 00:27:15.880]  她就和其他的弟兄姊妹
[00:27:15.880 --> 00:27:19.640]  在公司裏面成立了一個守望小組
[00:27:19.640 --> 00:27:21.120]  是對她的同事
[00:27:21.120 --> 00:27:23.600]  可以有些支援 有些守望
[00:27:23.600 --> 00:27:26.200]  有一個姐妹她患完大病
[00:27:26.200 --> 00:27:27.760]  剛剛大病完了
[00:27:27.760 --> 00:27:31.840]  但是她見到她的小組有需要
[00:27:31.840 --> 00:27:34.520]  她就起來做組長
[00:27:34.520 --> 00:27:36.040]  繼續去幫助
[00:27:36.040 --> 00:27:37.600]  有一個弟兄
[00:27:37.600 --> 00:27:39.360]  他本身自己有生意的
[00:27:39.360 --> 00:27:40.640]  但是神告訴他
[00:27:40.640 --> 00:27:42.200]  你不可以只賺錢
[00:27:42.200 --> 00:27:46.960]  他就用耶穌的原則去管理他的公司
[00:27:46.960 --> 00:27:49.680]  在他公司裏面賺錢
[00:27:49.680 --> 00:27:51.360]  在他工作裏面的同事
[00:27:51.360 --> 00:27:54.240]  他要見證耶穌 要見證神
[00:27:54.240 --> 00:27:55.160]  弟兄姊妹
[00:27:55.160 --> 00:27:56.160]  我這樣去說
[00:27:56.160 --> 00:27:59.680]  不是想去標榜個別弟兄姊妹
[00:27:59.680 --> 00:28:01.400]  有多麼的偉身 有多麼的愛主
[00:28:01.400 --> 00:28:02.080]  不是 不是
[00:28:02.080 --> 00:28:03.560]  這個不是我的原意
[00:28:03.560 --> 00:28:05.880]  而是我想讓大家看到一幅圖畫
[00:28:05.880 --> 00:28:08.240]  就是大家所做的
[00:28:08.240 --> 00:28:12.400]  就是在預備耶穌回來的這條路
[00:28:12.400 --> 00:28:15.120]  就是當你在你的生活環境
[00:28:15.120 --> 00:28:17.680]  你的處境裏面
[00:28:17.680 --> 00:28:19.280]  你不要小看你自己
[00:28:19.280 --> 00:28:21.640]  說我只是一個家庭主婦
[00:28:21.640 --> 00:28:24.280]  或者學識水平也不是很高
[00:28:24.280 --> 00:28:25.880]  或者我剛剛相信耶穌
[00:28:25.880 --> 00:28:27.800]  你不要小看你自己
[00:28:27.800 --> 00:28:31.600]  而是當神將感動放在你心裏的時候
[00:28:31.600 --> 00:28:33.200]  在你的家庭環境
[00:28:33.200 --> 00:28:34.480]  在你的工作環境
[00:28:34.480 --> 00:28:35.960]  在你身邊的環境
[00:28:35.960 --> 00:28:38.560]  你學校耶穌的榜樣
[00:28:38.560 --> 00:28:39.720]  不要孝乏這個世界
[00:28:39.720 --> 00:28:40.960]  學校耶穌的榜樣
[00:28:40.960 --> 00:28:42.560]  去愛他們
[00:28:42.560 --> 00:28:44.160]  去將福音傳給他們
[00:28:44.160 --> 00:28:47.360]  去告訴他們耶穌怎樣愛他們
[00:28:47.360 --> 00:28:53.360]  這個就是預備耶穌回來的圖畫
[00:28:53.360 --> 00:28:55.640]  我記得我聽過一個見證
[00:28:55.640 --> 00:28:57.240]  就是有一個媽媽
[00:28:57.240 --> 00:28:59.600]  她說我都不太懂得跟別人傳福音
[00:28:59.600 --> 00:29:00.760]  我只懂得照顧孩子
[00:29:00.760 --> 00:29:03.280]  她就在家裏面很專心地照顧孩子
[00:29:03.280 --> 00:29:05.320]  用耶穌的愛去愛他們
[00:29:05.320 --> 00:29:06.760]  接著她那五個兒子
[00:29:06.760 --> 00:29:10.720]  到最後全部都成為宣教士
[00:29:10.720 --> 00:29:13.120]  弟子們
[00:29:13.120 --> 00:29:15.120]  在教會的歷史裏面
[00:29:15.120 --> 00:29:18.760]  如果我們不去將耶穌的福音傳開去的時候
[00:29:18.760 --> 00:29:22.120]  神的計劃就不能繼續開始
[00:29:22.120 --> 00:29:24.040]  不是
[00:29:24.040 --> 00:29:26.160]  神的計劃會繼續開始
[00:29:26.160 --> 00:29:28.680]  福音營救的要傳遍天下
[00:29:28.680 --> 00:29:32.160]  不過就會沒有了你的份
[00:29:32.160 --> 00:29:34.600]  如果跟福堂停下來
[00:29:34.600 --> 00:29:38.080]  說我不再將耶穌的福音再傳開去了
[00:29:38.080 --> 00:29:41.840]  我們在這裏真好
[00:29:41.840 --> 00:29:43.080]  我不再將耶穌的福音
[00:29:43.080 --> 00:29:43.880]  我覺得都不用了
[00:29:43.880 --> 00:29:44.760]  我們在這裏很好
[00:29:44.760 --> 00:29:46.760]  那些人想信耶穌來這裏就可以了
[00:29:46.760 --> 00:29:48.120]  我都不用走出去
[00:29:48.120 --> 00:29:49.920]  他們來到見到耶穌有多好的時候
[00:29:49.920 --> 00:29:52.080]  他們就會相信
[00:29:52.080 --> 00:29:53.520]  如果我們不再走出去
[00:29:53.520 --> 00:29:54.360]  將耶穌的愛
[00:29:54.360 --> 00:29:57.440]  將耶穌的福音傳開去的話
[00:29:57.440 --> 00:30:00.240]  神自然會興起另一個群體
[00:30:00.240 --> 00:30:06.200]  去成就祂自己的大使命
[00:30:06.200 --> 00:30:08.240]  弟兄姊妹
[00:30:08.240 --> 00:30:09.160]  我這樣說
[00:30:09.160 --> 00:30:12.760]  不是說我們一定要做很多的大事
[00:30:12.760 --> 00:30:16.720]  而是神體重的是我們的忠心
[00:30:16.720 --> 00:30:19.640]  讓我們聽清楚神的心意
[00:30:19.640 --> 00:30:20.960]  傳揚榮美的耶穌
[00:30:20.960 --> 00:30:24.360]  是讓神的國臨到的不二法門
[00:30:24.360 --> 00:30:27.120]  傳講耶穌不是單單去傳福音
[00:30:27.120 --> 00:30:29.280]  而是信服耶穌的主權
[00:30:29.280 --> 00:30:31.720]  不要效法這個世界
[00:30:31.720 --> 00:30:33.720]  要心意更新而變化
[00:30:33.720 --> 00:30:35.760]  叫你們測驗何謂神的善良
[00:30:35.760 --> 00:30:37.440]  純全可喜悅的旨意
[00:30:37.440 --> 00:30:38.920]  在我們的生活裏面
[00:30:38.920 --> 00:30:40.440]  活出天國的道理
[00:30:40.440 --> 00:30:42.080]  見證耶穌的美善
[00:30:42.080 --> 00:30:45.280]  為的都不是叫我們
[00:30:45.280 --> 00:30:46.880]  讓別人覺得我們比別人厲害
[00:30:46.880 --> 00:30:48.560]  不是
[00:30:48.560 --> 00:30:50.200]  而是為的
[00:30:50.200 --> 00:30:54.520]  是讓這個祝福可以繼續地傳開去
[00:30:54.520 --> 00:30:56.480]  為的是讓我們的眼睛可以見到
[00:30:56.480 --> 00:30:59.400]  原來不只是我們的生命可以改變
[00:30:59.400 --> 00:31:02.160]  是我們的家庭可以改變
[00:31:02.160 --> 00:31:04.400]  是我們的社區可以改變
[00:31:04.400 --> 00:31:06.400]  是我們的公司可以改變
[00:31:06.400 --> 00:31:10.120]  原來耶穌所給我們要我們聽的
[00:31:10.120 --> 00:31:12.440]  耶穌就是透過我們的生命
[00:31:12.440 --> 00:31:14.840]  可以去祝福其他的人
[00:31:14.840 --> 00:31:16.200]  而這個祝福
[00:31:16.200 --> 00:31:21.600]  是一個直到永遠永恆的祝福
[00:31:21.600 --> 00:31:26.240]  最後讓我做一個簡單的總結
[00:31:26.240 --> 00:31:29.320]  耶穌用自己的生命作為導引
[00:31:29.320 --> 00:31:31.760]  在山上變相
[00:31:31.760 --> 00:31:35.360]  讓我們預先去嘗一嘗
[00:31:35.360 --> 00:31:36.840]  for taste
[00:31:36.840 --> 00:31:38.520]  預先嘗一嘗
[00:31:38.520 --> 00:31:39.680]  這個天國的滋味
[00:31:39.680 --> 00:31:41.960]  這個天堂的滋味
[00:31:41.960 --> 00:31:45.480]  但這份預先嘗一嘗天堂的滋味
[00:31:45.480 --> 00:31:49.360]  其實已經發生在我們每一個頂尖的生命裏面
[00:31:49.360 --> 00:31:52.840]  當我們願意去聽耶穌所吩咐的
[00:31:52.840 --> 00:31:54.560]  聽耶穌的教導
[00:31:54.560 --> 00:31:57.440]  我們的生命原來就會越來越像耶穌
[00:31:57.440 --> 00:32:01.280]  我們都可以嘗到這個天堂的滋味
[00:32:01.280 --> 00:32:05.880]  而且耶穌定義的選擇
[00:32:05.880 --> 00:32:09.280]  用我們來傳揚祂的福音
[00:32:09.280 --> 00:32:14.440]  耶穌沒有選擇將這個福音的棒交給天使
[00:32:14.440 --> 00:32:17.240]  耶穌沒有選擇將這個福音的棒
[00:32:17.240 --> 00:32:18.920]  祂自己再來一次去傳福
[00:32:18.920 --> 00:32:20.320]  沒有 沒有 沒有
[00:32:20.320 --> 00:32:22.760]  耶穌選擇將這個福音的棒
[00:32:22.760 --> 00:32:25.640]  交給我們每一個信耶穌的人
[00:32:25.640 --> 00:32:27.680]  每一個信耶穌的人
[00:32:27.680 --> 00:32:29.640]  去將這個福音傳揚
[00:32:29.640 --> 00:32:33.120]  耶穌沒有用軍事的勢力
[00:32:33.120 --> 00:32:35.040]  用行政的手段
[00:32:35.040 --> 00:32:37.920]  用經濟的壓力去逼人信耶穌
[00:32:37.920 --> 00:32:39.520]  沒有
[00:32:39.520 --> 00:32:43.160]  耶穌是透過我和你信服的生命
[00:32:43.160 --> 00:32:46.560]  你記得《馬學福音》第九章第一節說
[00:32:46.560 --> 00:32:50.080]  耶穌說神的國大有能力的臨到
[00:32:50.080 --> 00:32:52.000]  接著臨到你見到甚麼呢
[00:32:52.000 --> 00:32:53.280]  有沒有見到崩山碎石呢
[00:32:53.280 --> 00:32:54.280]  沒有
[00:32:54.280 --> 00:32:56.480]  你有沒有見到地動山搖
[00:32:56.480 --> 00:32:57.040]  沒有
[00:32:57.040 --> 00:32:57.840]  你見到甚麼
[00:32:57.840 --> 00:33:02.880]  只是見到耶穌的生命發光
[00:33:02.880 --> 00:33:04.360]  弟兄姊妹
[00:33:04.360 --> 00:33:08.320]  神是希望藉著人的生命得到改變
[00:33:08.320 --> 00:33:13.600]  藉著人的信服將這個福音帶出去
[00:33:13.600 --> 00:33:16.640]  原來你和我的生命是可以改變的
[00:33:16.640 --> 00:33:17.920]  剛才我們讀了
[00:33:17.920 --> 00:33:20.640]  聖靈的幫助
[00:33:20.640 --> 00:33:22.640]  而我們的信服
[00:33:22.640 --> 00:33:25.800]  能夠成為我們生命改變的其中一個關鍵
[00:33:25.800 --> 00:33:28.880]  但這個信服不只是停留在我們自己的裏面
[00:33:28.880 --> 00:33:30.160]  而我們這個信服
[00:33:30.160 --> 00:33:35.000]  有沒有繼續將這個福音傳開去呢
[00:33:35.000 --> 00:33:37.120]  耶穌登山變相的意義
[00:33:37.120 --> 00:33:41.960]  就是一個上山和下山的經驗
[00:33:41.960 --> 00:33:45.080]  上山見到榮美的耶穌
[00:33:45.080 --> 00:33:47.760]  下山將耶穌的這份榮美
[00:33:47.760 --> 00:33:51.240]  帶著祝福去傳給我們身邊的人
[00:33:51.240 --> 00:33:54.640]  我們所需要的不是才幹學識
[00:33:54.640 --> 00:33:57.600]  我們所需要的只是一個願意的心
[00:33:57.600 --> 00:34:01.720]  一顆單單倚靠聖靈的心
[00:34:01.720 --> 00:34:03.160]  求神幫助我們
[00:34:03.160 --> 00:34:05.560]  讓我們願意地去學習
