
[00:00:00.000 --> 00:00:03.500]  好 弟兄姊妹 今天跟大家分享的題目是
[00:20:57.080 --> 00:20:59.080]  然後還親手摸過呢
[00:20:59.080 --> 00:21:01.080]  其實也是針對剛才所提到的
[00:21:01.080 --> 00:21:03.080]  這兩個異端的流派
[00:21:03.080 --> 00:21:06.080]  第一呢就是幻影說
[00:21:06.080 --> 00:21:10.080]  其實要駁斥幻影說
[00:21:10.080 --> 00:21:11.080]  就是說耶穌呢
[00:21:11.080 --> 00:21:13.080]  祂不是一個幻影
[00:21:13.080 --> 00:21:15.080]  祂是能夠聽得見的
[00:21:15.080 --> 00:21:16.080]  可以看得見的
[00:21:16.080 --> 00:21:18.080]  也可以摸得著的
[00:21:18.080 --> 00:21:19.080]  祂是一個完全的人
[00:21:19.080 --> 00:21:21.080]  祂不是一個幻影
[00:21:21.080 --> 00:21:23.080]  祂不是一個虛幻的存在
[00:21:23.080 --> 00:21:27.080]  另外也是要駁斥色靈佗主義
[00:21:27.080 --> 00:21:29.080]  不是後來才有神性
[00:21:29.080 --> 00:21:31.080]  不是說祂受洗的那一刻
[00:21:31.080 --> 00:21:33.080]  基督的靈才降到祂身上
[00:21:33.080 --> 00:21:34.080]  然後祂才有神性
[00:21:34.080 --> 00:21:36.080]  然後後來這個神性又離開祂
[00:21:36.080 --> 00:21:38.080]  祂又變成一個普通的人
[00:21:38.080 --> 00:21:39.080]  不是這樣
[00:21:39.080 --> 00:21:41.080]  這裡講到的是
[00:21:41.080 --> 00:21:42.080]  起初原有
[00:21:42.080 --> 00:21:44.080]  就是剛才第一節裡面
[00:21:44.080 --> 00:21:45.080]  一開始所講的
[00:21:45.080 --> 00:21:46.080]  起初原有
[00:21:46.080 --> 00:21:48.080]  就是講到祂的神性
[00:21:48.080 --> 00:21:50.080]  是從一開始就有
[00:21:50.080 --> 00:21:52.080]  不是後來才加給祂的
[00:21:52.080 --> 00:21:54.080]  所以祂的神性呢
[00:21:54.080 --> 00:21:55.080]  也是完全的
[00:21:55.080 --> 00:21:58.080]  祂是一個完全的神
[00:21:58.080 --> 00:22:00.080]  第三方面我們來看
[00:22:00.080 --> 00:22:05.080]  這個生命之道是自我顯現的
[00:22:05.080 --> 00:22:06.080]  第二節裡面講
[00:22:06.080 --> 00:22:09.080]  這生命已經顯現出來
[00:22:09.080 --> 00:22:10.080]  我們也看見
[00:22:10.080 --> 00:22:12.080]  現在又做見證
[00:22:12.080 --> 00:22:14.080]  將原與復同在
[00:22:14.080 --> 00:22:18.080]  且顯現於我們那永遠的生命
[00:22:18.080 --> 00:22:20.080]  傳給你們
[00:22:20.080 --> 00:22:23.080]  為什麼可以聽見
[00:22:23.080 --> 00:22:24.080]  可以看見
[00:22:24.080 --> 00:22:26.080]  可以摸得著呢
[00:22:26.080 --> 00:22:28.080]  其實就是因為這個生命之道
[00:22:28.080 --> 00:22:31.080]  祂自己顯現出來
[00:22:31.080 --> 00:22:34.080]  假如說祂沒有自我的顯現
[00:22:34.080 --> 00:22:36.080]  我們根本沒有辦法去聽
[00:22:36.080 --> 00:22:37.080]  也沒有辦法去看
[00:22:37.080 --> 00:22:39.080]  也沒有辦法摸得著
[00:22:39.080 --> 00:22:43.080]  因為神跟人有一個很大的鴻溝
[00:22:43.080 --> 00:22:44.080]  有很大的阻隔
[00:22:44.080 --> 00:22:46.080]  人不能去到上帝那裡
[00:22:46.080 --> 00:22:51.080]  人跟神沒有辦法有直接的交流和溝通
[00:22:51.080 --> 00:22:55.080]  除非神祂自己自我顯現
[00:22:55.080 --> 00:22:58.080]  在這裡第二節的經文已經告訴我們
[00:22:58.080 --> 00:23:02.080]  這個生命祂是自己顯現出來
[00:23:02.080 --> 00:23:04.080]  而且已經顯現了
[00:23:04.080 --> 00:23:06.080]  約翰還有其他的使徒
[00:23:06.080 --> 00:23:07.080]  還有很多的見證人
[00:23:07.080 --> 00:23:09.080]  他們都有看見過
[00:23:09.080 --> 00:23:13.080]  而且他們也做過見證
[00:23:13.080 --> 00:23:16.080]  在這裡我們看到
[00:23:16.080 --> 00:23:19.080]  有一個很偉大的事情出現了
[00:23:19.080 --> 00:23:24.080]  就是一個在永恆裡面的全能者
[00:23:24.080 --> 00:23:29.080]  他進入了有限的歷史時空裡面
[00:23:29.080 --> 00:23:31.080]  而這個有限的歷史時空
[00:23:31.080 --> 00:23:33.080]  也是他所創造的
[00:23:33.080 --> 00:23:36.080]  這個就是道成肉身
[00:23:36.080 --> 00:23:38.080]  上帝來到人間
[00:23:38.080 --> 00:23:41.080]  他進入了人類的歷史
[00:23:41.080 --> 00:23:44.080]  這個是一個非常偉大的事件
[00:23:44.080 --> 00:23:46.080]  沒有任何其他的一個事件
[00:23:46.080 --> 00:23:51.080]  可以跟這個事件來相比
[00:23:51.080 --> 00:23:53.080]  道成肉身這個事情
[00:23:53.080 --> 00:23:57.080]  就是神祂將自己向人
[00:23:57.080 --> 00:24:02.080]  三個很高級的感官展現出來
[00:24:02.080 --> 00:24:05.080]  就是聽覺、視覺還有觸覺
[00:24:05.080 --> 00:24:09.080]  透過這三個感官向人來展示
[00:24:09.080 --> 00:24:13.080]  所以整個神的啟示
[00:24:13.080 --> 00:24:15.080]  是從一個最抽象的層面
[00:24:15.080 --> 00:24:19.080]  去到一個最具體的層面
[00:24:19.080 --> 00:24:24.080]  所以道成肉身也是神啟示的最高峰
[00:24:24.080 --> 00:24:27.080]  我們知道有一個哲學家
[00:24:27.080 --> 00:24:29.080]  他叫做黑格爾
[00:24:29.080 --> 00:24:30.080]  他曾經說過一句話
[00:24:30.080 --> 00:24:36.080]  他說全部歷史都是來自耶穌基督
[00:24:36.080 --> 00:24:39.080]  走向耶穌基督
[00:24:39.080 --> 00:24:42.080]  上帝之子降臨是世界歷史的軸心
[00:24:42.080 --> 00:24:45.080]  黑格爾他說得非常的震撼
[00:24:45.080 --> 00:24:48.080]  所有的歷史都是來自於耶穌基督
[00:24:48.080 --> 00:24:50.080]  而且不只是來自祂
[00:24:50.080 --> 00:24:53.080]  而且最終要走向耶穌基督
[00:24:53.080 --> 00:24:54.080]  所以耶穌基督祂自己說
[00:24:54.080 --> 00:24:59.080]  祂是阿拉伐、祂是奧米伽
[00:24:59.080 --> 00:25:02.080]  祂就是開始、祂就是終
[00:25:02.080 --> 00:25:04.080]  這個就是黑格爾所講的
[00:25:04.080 --> 00:25:06.080]  所有的歷史都來自祂
[00:25:06.080 --> 00:25:07.080]  也走向祂
[00:25:07.080 --> 00:25:09.080]  上帝之子的降臨
[00:25:09.080 --> 00:25:13.080]  是世界歷史的一個軸心
[00:25:13.080 --> 00:25:15.080]  祂是終心
[00:25:15.080 --> 00:25:18.080]  所以這個自我顯現非常的重要
[00:25:18.080 --> 00:25:20.080]  是神的一個啟示
[00:25:20.080 --> 00:25:24.080]  而且是啟示裡面的最高峰
[00:25:24.080 --> 00:25:26.080]  第四個方面
[00:25:26.080 --> 00:25:29.080]  生命之道是被人傳揚的
[00:25:29.080 --> 00:25:30.080]  第二節裡面講到
[00:25:30.080 --> 00:25:34.080]  這個生命顯現出來以後
[00:25:34.080 --> 00:25:36.080]  約翰他們就做見證
[00:25:36.080 --> 00:25:41.080]  然後傳給其他的人
[00:25:41.080 --> 00:25:46.080]  永恆的生命在歷史當中顯現出來
[00:25:46.080 --> 00:25:49.080]  祂不是讓某一些的人
[00:25:49.080 --> 00:25:50.080]  既為舉友
[00:25:50.080 --> 00:25:54.080]  或者祂不只是屬於某一些少數的人
[00:25:54.080 --> 00:25:58.080]  就是那些能夠看見、能夠聽見、能夠摸到的人
[00:25:58.080 --> 00:25:59.080]  不是
[00:25:59.080 --> 00:26:00.080]  如果是這樣的話
[00:26:00.080 --> 00:26:02.080]  那只有在耶穌的那個年代的人
[00:26:02.080 --> 00:26:05.080]  才有機會去認識祂
[00:26:05.080 --> 00:26:08.080]  才有機會去得著祂
[00:26:08.080 --> 00:26:14.080]  因為其他世代的人沒有辦法去聽見、看見、摸到
[00:26:14.080 --> 00:26:18.080]  但是生命的道卻不是這樣的
[00:26:18.080 --> 00:26:20.080]  祂不是讓人據為己有的
[00:26:20.080 --> 00:26:22.080]  乃是要傳揚出來的
[00:26:22.080 --> 00:26:25.080]  祂不是只是賜給少數的人的
[00:26:25.080 --> 00:26:31.080]  祂賜給少數的人是為了讓更多的人來知道
[00:26:31.080 --> 00:26:34.080]  他們要向世人來宣講
[00:26:34.080 --> 00:26:37.080]  所以在後面經文裡面我們看到
[00:26:37.080 --> 00:26:42.080]  賢與我們的要變成傳給你們
[00:26:42.080 --> 00:26:44.080]  本來是賢給我們
[00:26:44.080 --> 00:26:46.080]  現在要傳給你們
[00:26:46.080 --> 00:26:50.080]  而你們還要再去傳給其他的人
[00:26:50.080 --> 00:26:55.080]  也就是說這個生命之道要不斷地去傳揚
[00:26:55.080 --> 00:27:00.080]  而且它是值得傳揚的
[00:27:00.080 --> 00:27:02.080]  第五個方面
[00:27:02.080 --> 00:27:05.080]  生命之道是使人相交的
[00:27:05.080 --> 00:27:08.080]  在第三節裡面這麼講
[00:27:08.080 --> 00:27:12.080]  我們將所看見、所聽見的傳給你們
[00:27:12.080 --> 00:27:14.080]  使你們與我們相交
[00:27:14.080 --> 00:27:19.080]  我們乃是與父並他兒子耶穌基督相交的
[00:27:19.080 --> 00:27:22.080]  這裡反覆地提到相交這個字
[00:27:22.080 --> 00:27:27.080]  相交這個字在希臘原文裡面有很深層的意思
[00:27:27.080 --> 00:27:30.080]  就是表示彼此屬於對方
[00:27:30.080 --> 00:27:32.080]  這個才叫相交
[00:27:32.080 --> 00:27:37.080]  跟你聊聊天、說說話、寒暄幾句那種叫相交
[00:27:37.080 --> 00:27:39.080]  是彼此屬於對方
[00:27:39.080 --> 00:27:40.080]  這是非常深的
[00:27:40.080 --> 00:27:43.080]  互相的來屬於對方
[00:27:43.080 --> 00:27:48.080]  信徒之間的這種的聯繫或者這種的關聯也是如此
[00:27:48.080 --> 00:27:51.080]  好像肢體它互相的依存
[00:27:51.080 --> 00:27:53.080]  所以在聖經裡面描述得很好
[00:27:53.080 --> 00:27:56.080]  說我們在基督裡面成為一體
[00:27:56.080 --> 00:27:59.080]  我們也是各自成為肢體
[00:27:59.080 --> 00:28:01.080]  彼此的來相連
[00:28:01.080 --> 00:28:04.080]  這個比喻非常的貼切
[00:28:04.080 --> 00:28:08.080]  在這裡我們除了看到我們相交
[00:28:08.080 --> 00:28:11.080]  有一個橫向的層面
[00:28:11.080 --> 00:28:13.080]  就是在信徒之間
[00:28:13.080 --> 00:28:16.080]  就是你們與我們相交
[00:28:16.080 --> 00:28:20.080]  就是約翰跟這些讀者他們去講的
[00:28:20.080 --> 00:28:22.080]  信徒之間彼此的這種相交
[00:28:22.080 --> 00:28:24.080]  另外一個是縱向的
[00:28:24.080 --> 00:28:28.080]  我們看到是與神的這種相交
[00:28:28.080 --> 00:28:31.080]  就是後面那一小節講到的
[00:28:31.080 --> 00:28:35.080]  我們乃是與父並他兒子耶穌基督相交的
[00:28:35.080 --> 00:28:38.080]  這裡講到兩個的相度
[00:28:38.080 --> 00:28:39.080]  一個是橫向的
[00:28:39.080 --> 00:28:41.080]  一個是縱向的
[00:28:41.080 --> 00:28:44.080]  當然這個縱向的相交是最重要
[00:28:44.080 --> 00:28:46.080]  而且是一個基礎
[00:28:46.080 --> 00:28:50.080]  如果我們沒有能夠跟神來相交的話
[00:28:50.080 --> 00:28:53.080]  我們就不能跟其他的人去相交
[00:28:53.080 --> 00:28:55.080]  所以這裡講到傳養
[00:28:55.080 --> 00:28:59.080]  其實它並不是一個終點
[00:28:59.080 --> 00:29:02.080]  也就是說不是只是為了傳養而傳養
[00:29:02.080 --> 00:29:04.080]  傳養是有目的的
[00:29:04.080 --> 00:29:07.080]  而這個目的是有一個短程的目的
[00:29:07.080 --> 00:29:09.080]  也有一個終極的目的
[00:29:09.080 --> 00:29:11.080]  短程的目的就是相交
[00:29:11.080 --> 00:29:14.080]  讓我們跟神相交
[00:29:14.080 --> 00:29:17.080]  然後我們也跟人去相交
[00:29:17.080 --> 00:29:21.080]  但是有更終極的一個目標
[00:29:21.080 --> 00:29:23.080]  就是下一節所講的
[00:29:23.080 --> 00:29:25.080]  就是要喜樂
[00:29:25.080 --> 00:29:28.080]  這個待會我會繼續再講
[00:29:28.080 --> 00:29:34.080]  這個喜樂其實就是傳養的最終的目的
[00:29:34.080 --> 00:29:39.080]  就是讓我們能夠得到永生的那種喜樂
[00:29:39.080 --> 00:29:43.080]  永遠跟神在一起的那種喜樂
[00:29:43.080 --> 00:29:46.080]  我們知道有一個哲學家
[00:29:46.080 --> 00:29:48.080]  他說過一句話也是很出名
[00:29:48.080 --> 00:29:52.080]  他說「我思,故我在」
[00:29:52.080 --> 00:29:54.080]  很多的中文就翻譯成
[00:29:54.080 --> 00:29:57.080]  但是他原文只是說「我思,我在」
[00:29:57.080 --> 00:30:00.080]  但是很多現在中文翻譯成「我思,故我在」
[00:30:00.080 --> 00:30:03.080]  那有一位神學家叫做潘厚華
[00:30:03.080 --> 00:30:05.080]  他也講過一句類似的話
[00:30:05.080 --> 00:30:07.080]  他在《聖徒相通》裡面講的
[00:30:07.080 --> 00:30:12.080]  「我倫理的關聯他者,我在」
[00:30:12.080 --> 00:30:15.080]  他是講當我倫理的與他者
[00:30:15.080 --> 00:30:17.080]  與他人連接的時候
[00:30:17.080 --> 00:30:20.080]  我就存在
[00:30:20.080 --> 00:30:23.080]  這個我想跟今天的經文
[00:30:23.080 --> 00:30:26.080]  「相交」這個詞
[00:30:26.080 --> 00:30:31.080]  是很貼切的來對應在一起
[00:30:31.080 --> 00:30:33.080]  我們今年教會的主題
[00:30:33.080 --> 00:30:35.080]  大家還記得嗎?
[00:30:35.080 --> 00:30:39.080]  其實教會的主題是連續幾年
[00:30:39.080 --> 00:30:42.080]  就是基督是主
[00:30:42.080 --> 00:30:44.080]  首先是與神連結
[00:30:44.080 --> 00:30:47.080]  然後今年就是與人連結
[00:30:47.080 --> 00:30:51.080]  明年就是與萬物來連結
[00:30:51.080 --> 00:30:54.080]  所以這個也是講到一個相交
[00:30:54.080 --> 00:30:56.080]  我們首先縱向
[00:30:56.080 --> 00:30:58.080]  我們跟神來連結
[00:30:58.080 --> 00:31:01.080]  然後我們橫向才能與人來連結
[00:31:01.080 --> 00:31:03.080]  與萬物來連結
[00:31:03.080 --> 00:31:05.080]  所以相交是很重要
[00:31:05.080 --> 00:31:08.080]  而耶穌基督在這個相交裡面
[00:31:08.080 --> 00:31:10.080]  祂是一個核心的位置
[00:31:10.080 --> 00:31:12.080]  祂是主
[00:31:12.080 --> 00:31:17.080]  最後一點就是生命之道是使人喜樂的
[00:31:17.080 --> 00:31:19.080]  在第四節裡面講
[00:31:19.080 --> 00:31:21.080]  我們將這些話寫給你們
[00:31:21.080 --> 00:31:24.080]  使你們的喜樂充足
[00:31:24.080 --> 00:31:28.080]  這裡的喜樂不僅是指得救的喜樂
[00:31:28.080 --> 00:31:32.080]  更是因為生命的交通而帶來的喜樂
[00:31:32.080 --> 00:31:35.080]  所以喜樂充足是指那種
[00:31:35.080 --> 00:31:40.080]  很持續不斷的、完滿的、滿足的喜樂
[00:31:40.080 --> 00:31:45.080]  這種喜樂就是傳揚的終極的目的
[00:31:45.080 --> 00:31:48.080]  就是讓人能夠得到這種
[00:31:48.080 --> 00:31:52.080]  持續不斷的、完滿的、滿足的喜樂
[00:31:52.080 --> 00:31:57.080]  當我們與神有相交以後
[00:31:57.080 --> 00:32:00.080]  我們就能體會得到
[00:32:00.080 --> 00:32:03.080]  我們就能領受這種的喜樂
[00:32:03.080 --> 00:32:06.080]  而回顧整段的經文
[00:32:06.080 --> 00:32:11.080]  我們看到神的救贖的計畫
[00:32:11.080 --> 00:32:13.080]  短短的四節的經文
[00:32:13.080 --> 00:32:16.080]  有很多的關鍵詞
[00:32:16.080 --> 00:32:18.080]  讓我們能夠看得見
[00:32:18.080 --> 00:32:21.080]  其實神在最一開始的時候
[00:32:21.080 --> 00:32:24.080]  就已經有祂的救贖的計畫
[00:32:24.080 --> 00:32:28.080]  這裡有幾個詞我們要留意
[00:32:28.080 --> 00:32:30.080]  第一是起初
[00:32:30.080 --> 00:32:31.080]  然後是顯現
[00:32:31.080 --> 00:32:33.080]  然後是做見證、傳給
[00:32:33.080 --> 00:32:36.080]  然後是相交、喜樂
[00:32:36.080 --> 00:32:38.080]  起初其實講到
[00:32:38.080 --> 00:32:43.080]  神一開始就有耶穌基督
[00:32:43.080 --> 00:32:47.080]  來預備實行救恩
[00:32:47.080 --> 00:32:50.080]  然後祂也向我們來顯現
[00:32:50.080 --> 00:32:52.080]  這個就是耶穌基督道成肉身
[00:32:52.080 --> 00:32:54.080]  祂來到人間
[00:32:54.080 --> 00:32:55.080]  不只是向我們顯現而已
[00:32:55.080 --> 00:32:58.080]  而且祂還施行拯救
[00:32:58.080 --> 00:33:03.080]  然後看見耶穌基督顯現的這些人
[00:33:03.080 --> 00:33:05.080]  就是像使徒約翰這些
[00:33:05.080 --> 00:33:08.080]  跟耶穌基督一起生活過的
[00:33:08.080 --> 00:33:10.080]  他們是跟隨耶穌的人
[00:33:10.080 --> 00:33:12.080]  他們就把他們所看見的
[00:33:12.080 --> 00:33:13.080]  傳揚出來
[00:33:13.080 --> 00:33:15.080]  傳給其他的人
[00:33:15.080 --> 00:33:17.080]  以至於我們
[00:33:17.080 --> 00:33:21.080]  能夠從這些人那裡領受這個信息
[00:33:21.080 --> 00:33:25.080]  我們就可以有機會跟神去相交
[00:33:25.080 --> 00:33:27.080]  也可以跟其他人相交
[00:33:27.080 --> 00:33:32.080]  然後最終達成喜樂的終極的目標
[00:33:32.080 --> 00:33:36.080]  其實這個就是一個救恩的整個計畫
[00:33:36.080 --> 00:33:38.080]  我們可以在這幾節的經文裡面
[00:33:38.080 --> 00:33:41.080]  我們就可以看得出來
[00:33:41.080 --> 00:33:43.080]  所以經文很短
[00:33:43.080 --> 00:33:47.080]  可是它的意義卻非常的深
[00:33:47.080 --> 00:33:49.080]  最後我們來看
[00:33:49.080 --> 00:33:51.080]  面對永生之道
[00:33:51.080 --> 00:33:54.080]  你的回應是怎樣呢?
[00:33:54.080 --> 00:33:58.080]  我們記得彼得他曾經說過
[00:33:58.080 --> 00:34:01.080]  他說:主啊,祢有永生之道
[00:34:01.080 --> 00:34:04.080]  我們還歸從誰呢?
[00:34:04.080 --> 00:34:07.080]  但是如果是我的話
[00:34:07.080 --> 00:34:12.080]  我會說:主啊,祢是永生之道
[00:34:12.080 --> 00:34:14.080]  我們還歸從誰呢?
[00:34:14.080 --> 00:34:16.080]  當時彼得說這句話的時候
[00:34:16.080 --> 00:34:18.080]  他對耶穌的認識
[00:34:18.080 --> 00:34:22.080]  覺得他是有永生之道的那一位
[00:34:22.080 --> 00:34:25.080]  但是今天我們對耶穌基督
[00:34:25.080 --> 00:34:28.080]  或許會有更深的一些認識
[00:34:28.080 --> 00:34:32.080]  就是祂不只是那個有永生之道而已
[00:34:32.080 --> 00:34:36.080]  乃是祂本身就是永生之道
[00:34:36.080 --> 00:34:38.080]  也就是經文裡面所講的
[00:34:38.080 --> 00:34:40.080]  祂就是那個生命
[00:34:40.080 --> 00:34:45.080]  也是耶穌基督祂自己所宣稱的
[00:34:45.080 --> 00:34:49.080]  我就是道路、真理、生命
[00:34:49.080 --> 00:34:51.080]  願主幫助我們
[00:34:51.080 --> 00:34:54.080]  讓我們都能夠得到這個生命
[00:34:54.080 --> 00:34:57.080]  我們同心禱告
[00:34:57.080 --> 00:34:59.080]  主耶穌謝謝祢的恩典
[00:34:59.080 --> 00:35:02.080]  謝謝祢向我們顯現
[00:35:02.080 --> 00:35:03.080]  在萬世之初
[00:35:03.080 --> 00:35:08.080]  祢就預定來到這個世間來拯救我們
[00:35:08.080 --> 00:35:10.080]  讓我們能夠透過祢
[00:35:10.080 --> 00:35:14.080]  可以跟父神也可以跟祢來相交
[00:35:14.080 --> 00:35:17.080]  以至於我們可以得到滿足的喜樂
[00:35:17.080 --> 00:35:19.080]  主求祢來幫助我們
[00:35:19.080 --> 00:35:22.080]  也可以將這個生命之道
[00:35:22.080 --> 00:35:24.080]  繼續的去傳揚
[00:35:24.080 --> 00:35:27.080]  讓更多的人能夠與祢相交
[00:35:27.080 --> 00:35:30.080]  也可以得到這個永恆的喜樂
[00:35:30.080 --> 00:35:32.080]  我們將同心禱告
[00:35:32.080 --> 00:35:35.080]  奉主耶穌基督的聖名祈求
[00:35:35.080 --> 00:35:36.080]  阿們
