
[00:00:00.000 --> 00:00:02.000]  各位電影節目的早安
[00:18:06.000 --> 00:18:08.000]  我安排了兩個session
[00:18:08.000 --> 00:18:10.000]  每一次是一個小時三個字
[00:18:10.000 --> 00:18:12.000]  因為我前一次的經驗
[00:18:12.000 --> 00:18:14.000]  我安排了兩個session
[00:18:14.000 --> 00:18:16.000]  我當天可以
[00:18:16.000 --> 00:18:18.000]  整個下午的時間
[00:18:18.000 --> 00:18:20.000]  一點至四點
[00:18:20.000 --> 00:18:22.000]  和他聊天
[00:18:22.000 --> 00:18:24.000]  但我發覺一直和他聊天的時候
[00:18:24.000 --> 00:18:26.000]  他不在工作
[00:18:26.000 --> 00:18:28.000]  聖靈就問
[00:18:28.000 --> 00:18:30.000]  內心裡問我一個問題
[00:18:30.000 --> 00:18:32.000]  為何
[00:18:32.000 --> 00:18:34.000]  聖靈當初要引導我
[00:18:34.000 --> 00:18:36.000]  去認識這個弟兄呢
[00:18:36.000 --> 00:18:38.000]  為何
[00:18:38.000 --> 00:18:40.000]  在這一刻有一個
[00:18:40.000 --> 00:18:42.000]  懂得講廣東話的人
[00:18:42.000 --> 00:18:44.000]  進去探訪他和他做栽培那麼重要呢
[00:18:44.000 --> 00:18:50.000]  後來我了解到
[00:18:50.000 --> 00:18:52.000]  我開始懺悔
[00:18:52.000 --> 00:18:54.000]  神是使用我的心和廣東話的口
[00:18:54.000 --> 00:18:58.000]  去造就這個弟兄
[00:18:58.000 --> 00:19:00.000]  我開始想
[00:19:00.000 --> 00:19:04.000]  是不是
[00:19:04.000 --> 00:19:06.000]  我有空就去愛人
[00:19:06.000 --> 00:19:08.000]  沒空就不去愛人呢
[00:19:08.000 --> 00:19:10.000]  神是不是要我這樣去做呢
[00:19:10.000 --> 00:19:12.000]  只是叫我有時間有心情
[00:19:12.000 --> 00:19:14.000]  心情好一點別人對我好一點
[00:19:14.000 --> 00:19:16.000]  有好的回應我就去探訪別人呢
[00:19:16.000 --> 00:19:18.000]  還是當那個人處於一個狀態
[00:19:18.000 --> 00:19:20.000]  不是那麼好的
[00:19:20.000 --> 00:19:22.000]  那一段時間很多疑問
[00:19:22.000 --> 00:19:24.000]  又或者可能很多環境
[00:19:24.000 --> 00:19:26.000]  不是那麼有利的時候
[00:19:26.000 --> 00:19:28.000]  我都願意繼續
[00:19:28.000 --> 00:19:30.000]  去愛他去關心他去探訪他呢
[00:19:30.000 --> 00:19:32.000]  我就想起
[00:19:32.000 --> 00:19:34.000]  最近
[00:19:34.000 --> 00:19:36.000]  因為教會都會安排弟兄姊妹
[00:19:36.000 --> 00:19:38.000]  開車去接人
[00:19:38.000 --> 00:19:40.000]  我們知道很多時候都會有很多不同的
[00:19:40.000 --> 00:19:42.000]  新朋友會來到我們教會
[00:19:42.000 --> 00:19:44.000]  特別
[00:19:44.000 --> 00:19:46.000]  最近我遇到一個問題
[00:19:46.000 --> 00:19:48.000]  有一些新朋友他們住的地方
[00:19:48.000 --> 00:19:50.000]  和我們所有的弟兄姊妹住的地方
[00:19:50.000 --> 00:19:52.000]  是真的
[00:19:52.000 --> 00:19:54.000]  不方便的
[00:19:54.000 --> 00:19:56.000]  不方便的意思可能
[00:19:56.000 --> 00:19:58.000]  不是我們回教會的路程
[00:19:58.000 --> 00:20:00.000]  附近
[00:20:00.000 --> 00:20:02.000]  回來去接他
[00:20:02.000 --> 00:20:04.000]  可能我們要特意走回頭路
[00:20:04.000 --> 00:20:06.000]  去另一個方向
[00:20:06.000 --> 00:20:08.000]  繞去一些方向去接他
[00:20:08.000 --> 00:20:10.000]  再可能經過自己家
[00:20:10.000 --> 00:20:12.000]  或者怎樣再來教會
[00:20:12.000 --> 00:20:14.000]  可能對於我們來說
[00:20:14.000 --> 00:20:16.000]  要多開十至十五分鐘車程
[00:20:18.000 --> 00:20:20.000]  有時都不容易
[00:20:20.000 --> 00:20:22.000]  找到人
[00:20:22.000 --> 00:20:24.000]  去接一些零零碎碎住得比較遠
[00:20:24.000 --> 00:20:26.000]  的人
[00:20:26.000 --> 00:20:28.000]  但我就開始想
[00:20:28.000 --> 00:20:30.000]  其實對於我們開車的人來說
[00:20:30.000 --> 00:20:32.000]  可能都是多開十至十五分鐘
[00:20:32.000 --> 00:20:34.000]  雖然
[00:20:34.000 --> 00:20:36.000]  我們覺得那段路不是順路
[00:20:36.000 --> 00:20:38.000]  但我們願不願意
[00:20:38.000 --> 00:20:40.000]  多走幾里路呢
[00:20:40.000 --> 00:20:42.000]  弟兄姊妹
[00:20:42.000 --> 00:20:44.000]  我亦都記得有個弟兄和我分享
[00:20:44.000 --> 00:20:46.000]  那個弟兄今年三十幾歲
[00:20:46.000 --> 00:20:48.000]  他以前為什麼
[00:20:48.000 --> 00:20:50.000]  做學生的時候
[00:20:50.000 --> 00:20:52.000]  會這麼積極
[00:20:52.000 --> 00:20:54.000]  開始回來我們教會呢
[00:20:54.000 --> 00:20:56.000]  就是因為他初頭那個階段
[00:20:56.000 --> 00:20:58.000]  他自己沒有車的階段
[00:20:58.000 --> 00:21:00.000]  教會有弟兄姊妹
[00:21:00.000 --> 00:21:02.000]  是很不順路地
[00:21:02.000 --> 00:21:04.000]  每個星期日去接他回來
[00:21:04.000 --> 00:21:06.000]  是很不順路地
[00:21:06.000 --> 00:21:08.000]  讓他經歷到神的愛就在這裡當中
[00:21:08.000 --> 00:21:10.000]  所以弟兄姊妹
[00:21:10.000 --> 00:21:12.000]  今天
[00:21:12.000 --> 00:21:14.000]  我們的愛
[00:21:14.000 --> 00:21:16.000]  我們不是限於自己方便
[00:21:16.000 --> 00:21:18.000]  才去愛呢
[00:21:18.000 --> 00:21:20.000]  其實我們的愛很多時候我們都是很有條件
[00:21:20.000 --> 00:21:24.000]  神的愛
[00:21:24.000 --> 00:21:26.000]  有時想想
[00:21:26.000 --> 00:21:28.000]  我們有時會有很多的內疚
[00:21:28.000 --> 00:21:30.000]  自責無奈
[00:21:30.000 --> 00:21:32.000]  不斷在我們心裏去重複
[00:21:32.000 --> 00:21:34.000]  甚至有時我們自己
[00:21:34.000 --> 00:21:36.000]  不接受我們自己是這麼軟弱的
[00:21:36.000 --> 00:21:40.000]  甚至有時我們會覺得
[00:21:40.000 --> 00:21:42.000]  我們這麼軟弱
[00:21:42.000 --> 00:21:44.000]  神不會喜歡我們這樣
[00:21:44.000 --> 00:21:46.000]  神是不會接受我們是這樣的
[00:21:46.000 --> 00:21:48.000]  就是因為這樣
[00:21:48.000 --> 00:21:50.000]  我們都很難
[00:21:50.000 --> 00:21:52.000]  接受身邊的人這麼軟弱
[00:21:52.000 --> 00:21:54.000]  你問一下自己
[00:21:54.000 --> 00:21:56.000]  如果你身邊的人
[00:21:56.000 --> 00:21:58.000]  一次一次又一次
[00:21:58.000 --> 00:22:00.000]  這樣犯錯
[00:22:00.000 --> 00:22:04.000]  傷害你
[00:22:04.000 --> 00:22:06.000]  你會怎樣
[00:22:12.000 --> 00:22:14.000]  你可能
[00:22:14.000 --> 00:22:16.000]  你會說
[00:22:16.000 --> 00:22:18.000]  我不反擊
[00:22:18.000 --> 00:22:20.000]  我不傷害他已經很好
[00:22:20.000 --> 00:22:22.000]  我不會再和他做朋友
[00:22:22.000 --> 00:22:24.000]  我不會再見他
[00:22:24.000 --> 00:22:26.000]  和這個人有來往
[00:22:26.000 --> 00:22:28.000]  很自然
[00:22:28.000 --> 00:22:30.000]  我們都會用同樣的標準
[00:22:30.000 --> 00:22:32.000]  同樣的眼光套在神身上
[00:22:32.000 --> 00:22:34.000]  我們一次一次
[00:22:34.000 --> 00:22:36.000]  背叛神
[00:22:36.000 --> 00:22:38.000]  一次一次
[00:22:38.000 --> 00:22:40.000]  得罪了神
[00:22:40.000 --> 00:22:42.000]  我們會認定
[00:22:42.000 --> 00:22:44.000]  神是會批判我們
[00:22:44.000 --> 00:22:46.000]  審判我們
[00:22:46.000 --> 00:22:48.000]  不放過我們甚至不會理我們
[00:22:48.000 --> 00:22:50.000]  但我們感謝神
[00:22:50.000 --> 00:22:52.000]  神的眼
[00:22:52.000 --> 00:22:54.000]  和我們的眼是不同的
[00:22:54.000 --> 00:22:56.000]  神看的東西
[00:22:56.000 --> 00:22:58.000]  不只是我們這個眼看的東西
[00:22:58.000 --> 00:23:00.000]  他的心也和我們狹窄的心
[00:23:00.000 --> 00:23:02.000]  是不同的
[00:23:02.000 --> 00:23:04.000]  他的心是滿有恩典
[00:23:04.000 --> 00:23:06.000]  滿有憐憫
[00:23:06.000 --> 00:23:08.000]  滿有慈愛
[00:23:08.000 --> 00:23:10.000]  是滿有恩典
[00:23:10.000 --> 00:23:12.000]  滿有憐憫滿有慈愛
[00:23:12.000 --> 00:23:14.000]  所以剛才我們讀這幾段經文
[00:23:14.000 --> 00:23:16.000]  我們請姊妹幫我們讀
[00:23:16.000 --> 00:23:18.000]  以賽夏書49章14至15節
[00:23:36.000 --> 00:23:38.000]  以色列人時常離棄神
[00:23:38.000 --> 00:23:40.000]  不聽話
[00:23:40.000 --> 00:23:42.000]  甚至經歷很多戰火
[00:23:42.000 --> 00:23:44.000]  被敵人圍攻
[00:23:44.000 --> 00:23:46.000]  俘虜
[00:23:46.000 --> 00:23:48.000]  有時以色列人都以為
[00:23:48.000 --> 00:23:50.000]  神不理我們
[00:23:50.000 --> 00:23:52.000]  以致我們經歷那麼多痛苦
[00:23:52.000 --> 00:23:54.000]  但當你懷疑神的時候
[00:23:54.000 --> 00:23:58.000]  神仍然都在這裡
[00:23:58.000 --> 00:24:00.000]  你以為神拋棄你的時候
[00:24:00.000 --> 00:24:04.000]  其實只是我們不理神
[00:24:04.000 --> 00:24:06.000]  神進入我們的心
[00:24:06.000 --> 00:24:08.000]  永遠都不會離開我們
[00:24:08.000 --> 00:24:10.000]  如果你已經打開了
[00:24:10.000 --> 00:24:12.000]  你的心門
[00:24:12.000 --> 00:24:14.000]  接受耶穌基督進入你的心當中的時候
[00:24:14.000 --> 00:24:16.000]  神已經進入你的心裡面
[00:24:16.000 --> 00:24:18.000]  永遠不會離開我們
[00:24:18.000 --> 00:24:20.000]  神絕對絕對
[00:24:20.000 --> 00:24:22.000]  不單止不忘記
[00:24:22.000 --> 00:24:24.000]  是絕對不會不理我們
[00:24:24.000 --> 00:24:26.000]  他會用默然的愛來愛我們
[00:24:26.000 --> 00:24:32.000]  在耶利米蘇
[00:24:32.000 --> 00:24:34.000]  三十一章
[00:24:34.000 --> 00:24:36.000]  第三節
[00:24:36.000 --> 00:24:38.000]  我們請弟兄
[00:24:38.000 --> 00:24:40.000]  古時
[00:24:40.000 --> 00:24:54.000]  神是用永遠的愛
[00:24:54.000 --> 00:24:56.000]  來愛你
[00:24:56.000 --> 00:24:58.000]  這個永遠的愛
[00:24:58.000 --> 00:25:00.000]  是一個不變的愛
[00:25:00.000 --> 00:25:02.000]  以前是這樣
[00:25:02.000 --> 00:25:04.000]  現在是這樣
[00:25:04.000 --> 00:25:06.000]  將來都是這樣
[00:25:06.000 --> 00:25:08.000]  這個可能對於我們人來說
[00:25:08.000 --> 00:25:10.000]  比較難經歷
[00:25:10.000 --> 00:25:12.000]  就算我們當中的老夫老妻
[00:25:12.000 --> 00:25:14.000]  很恩愛的老夫老妻
[00:25:14.000 --> 00:25:16.000]  都會經歷到那份夫妻的愛
[00:25:16.000 --> 00:25:18.000]  在不同的階段都有些波動
[00:25:18.000 --> 00:25:20.000]  有些不同的改變
[00:25:20.000 --> 00:25:22.000]  但神的愛
[00:25:22.000 --> 00:25:24.000]  一點一點都不會改
[00:25:24.000 --> 00:25:26.000]  永遠都是那麼濃
[00:25:26.000 --> 00:25:28.000]  那麼甜
[00:25:28.000 --> 00:25:30.000]  那麼強
[00:25:30.000 --> 00:25:32.000]  在羅馬書
[00:25:32.000 --> 00:25:34.000]  五章八節
[00:25:34.000 --> 00:25:36.000]  唯有基督在我們還作罪人的時候
[00:25:36.000 --> 00:25:38.000]  為我們死
[00:25:38.000 --> 00:25:40.000]  神的愛就在此向我們顯明了
[00:25:40.000 --> 00:25:42.000]  這段經文是我很喜歡
[00:25:42.000 --> 00:25:44.000]  很喜歡讀的經文
[00:25:44.000 --> 00:25:46.000]  為什麼
[00:25:46.000 --> 00:25:48.000]  我們從小到大都聽到爸爸媽媽說
[00:25:48.000 --> 00:25:50.000]  你再那麼頑皮我就不理你
[00:25:50.000 --> 00:25:52.000]  再那麼頑皮我就不疼你
[00:25:52.000 --> 00:25:54.000]  但爸爸媽媽都是這樣疼我們
[00:25:54.000 --> 00:25:56.000]  愛我們
[00:25:56.000 --> 00:25:58.000]  為何要顧上帝呢
[00:25:58.000 --> 00:26:00.000]  當我們仍然不聽話的時候
[00:26:00.000 --> 00:26:02.000]  我們不可愛的時候
[00:26:02.000 --> 00:26:04.000]  神就是這樣
[00:26:04.000 --> 00:26:06.000]  來愛我們
[00:26:06.000 --> 00:26:08.000]  來拯救我們
[00:26:08.000 --> 00:26:10.000]  為我們死在十字架上
[00:26:10.000 --> 00:26:12.000]  代替我們死
[00:26:12.000 --> 00:26:14.000]  這就是神的愛
[00:26:14.000 --> 00:26:16.000]  你留意
[00:26:16.000 --> 00:26:18.000]  不是當你很可愛的時候
[00:26:18.000 --> 00:26:20.000]  你很願意的時候
[00:26:20.000 --> 00:26:22.000]  很想要神的愛
[00:26:22.000 --> 00:26:24.000]  神的愛就來愛你
[00:26:24.000 --> 00:26:26.000]  你很想要的時候
[00:26:26.000 --> 00:26:28.000]  很頑劣的時候
[00:26:28.000 --> 00:26:30.000]  神就是這樣來愛你
[00:26:30.000 --> 00:26:34.000]  我最近聽到有一個弟兄做見證
[00:26:34.000 --> 00:26:36.000]  這個弟兄年輕的時候
[00:26:36.000 --> 00:26:38.000]  他不懂得怎樣去愛
[00:26:38.000 --> 00:26:40.000]  他結了婚
[00:26:40.000 --> 00:26:42.000]  但婚姻關係很不好
[00:26:42.000 --> 00:26:44.000]  很不懂愛惜太太和家人
[00:26:44.000 --> 00:26:46.000]  甚至
[00:26:46.000 --> 00:26:48.000]  因為分隔兩地
[00:26:48.000 --> 00:26:50.000]  丈夫和太太是一些移民
[00:26:50.000 --> 00:26:52.000]  大家在不同的地方
[00:26:52.000 --> 00:26:54.000]  有多次的婚外情
[00:26:54.000 --> 00:26:56.000]  傷害了太太
[00:26:56.000 --> 00:26:58.000]  後來弄到離婚
[00:26:58.000 --> 00:27:00.000]  這個弟兄
[00:27:00.000 --> 00:27:02.000]  他很想改變
[00:27:02.000 --> 00:27:04.000]  他特別很想修補
[00:27:04.000 --> 00:27:06.000]  和子女的關係
[00:27:06.000 --> 00:27:08.000]  因為他覺得
[00:27:08.000 --> 00:27:10.000]  很對不起一對子女
[00:27:10.000 --> 00:27:12.000]  要子女在這個家庭上
[00:27:12.000 --> 00:27:14.000]  去成長
[00:27:14.000 --> 00:27:16.000]  於是怎樣呢
[00:27:16.000 --> 00:27:18.000]  於是這個弟兄放下了他自己
[00:27:18.000 --> 00:27:20.000]  很著重很好的事業
[00:27:20.000 --> 00:27:22.000]  他自己的前途
[00:27:22.000 --> 00:27:24.000]  他全部放下
[00:27:24.000 --> 00:27:26.000]  離開
[00:27:26.000 --> 00:27:28.000]  他自己原本工作的地方
[00:27:28.000 --> 00:27:30.000]  回到自己的子女身邊
[00:27:30.000 --> 00:27:32.000]  專心一心一意
[00:27:32.000 --> 00:27:34.000]  照顧自己的子女
[00:27:34.000 --> 00:27:36.000]  陪他們成長
[00:27:36.000 --> 00:27:38.000]  但是
[00:27:38.000 --> 00:27:40.000]  這個弟兄他內心裡
[00:27:40.000 --> 00:27:42.000]  那份自責
[00:27:42.000 --> 00:27:44.000]  一直都沒有減去
[00:27:44.000 --> 00:27:46.000]  他經常覺得
[00:27:46.000 --> 00:27:48.000]  他的家人不會原諒他
[00:27:48.000 --> 00:27:50.000]  一對子女
[00:27:50.000 --> 00:27:52.000]  在這樣的環境長大一定很討厭他
[00:27:52.000 --> 00:27:54.000]  很憎恨他
[00:27:54.000 --> 00:27:56.000]  直到很奇妙
[00:27:56.000 --> 00:27:58.000]  有一次他的子女
[00:27:58.000 --> 00:28:00.000]  很真心對他說
[00:28:00.000 --> 00:28:02.000]  爸爸
[00:28:02.000 --> 00:28:04.000]  其實我們真的原諒了你
[00:28:04.000 --> 00:28:06.000]  你不要再
[00:28:06.000 --> 00:28:08.000]  這樣自責了
[00:28:08.000 --> 00:28:12.000]  他的前妻
[00:28:12.000 --> 00:28:14.000]  和他的前妻現任的丈夫
[00:28:14.000 --> 00:28:16.000]  更加邀請他
[00:28:16.000 --> 00:28:18.000]  和一對子女
[00:28:18.000 --> 00:28:20.000]  和這麼多人
[00:28:20.000 --> 00:28:22.000]  一起去旅行
[00:28:22.000 --> 00:28:26.000]  讓他們能夠
[00:28:26.000 --> 00:28:28.000]  大家一起多點溝通
[00:28:28.000 --> 00:28:30.000]  建立關係
[00:28:30.000 --> 00:28:32.000]  他的前妻和前妻
[00:28:32.000 --> 00:28:34.000]  現任的丈夫
[00:28:34.000 --> 00:28:36.000]  帶他回教會
[00:28:36.000 --> 00:28:38.000]  叫他再一次接受耶穌基督的愛
[00:28:38.000 --> 00:28:40.000]  不要再被
[00:28:40.000 --> 00:28:42.000]  這些內疚綑綁著他
[00:28:42.000 --> 00:28:44.000]  這個弟兄想
[00:28:44.000 --> 00:28:46.000]  這是什麼人?
[00:28:46.000 --> 00:28:48.000]  為什麼可以這樣叫他做這些事?
[00:28:48.000 --> 00:28:50.000]  為什麼可以這麼寬大
[00:28:50.000 --> 00:28:52.000]  可以接納他
[00:28:52.000 --> 00:28:54.000]  進入他們的家庭當中
[00:28:54.000 --> 00:28:56.000]  他想不到身邊的人
[00:28:56.000 --> 00:28:58.000]  竟然會這樣接納他
[00:28:58.000 --> 00:29:00.000]  他不能理解
[00:29:00.000 --> 00:29:02.000]  但是他在這裡
[00:29:02.000 --> 00:29:04.000]  他很親身經歷到
[00:29:04.000 --> 00:29:06.000]  耶穌的愛
[00:29:06.000 --> 00:29:08.000]  耶穌的愛是多麼的厲害
[00:29:08.000 --> 00:29:10.000]  多麼的偉大
[00:29:10.000 --> 00:29:12.000]  以致身邊的基督徒
[00:29:12.000 --> 00:29:14.000]  這樣去對他
[00:29:14.000 --> 00:29:16.000]  無條件的愛
[00:29:16.000 --> 00:29:22.000]  第二件事
[00:29:22.000 --> 00:29:24.000]  你有沒有經歷到
[00:29:24.000 --> 00:29:26.000]  唯獨恩典的愛
[00:29:26.000 --> 00:29:28.000]  這個無條件
[00:29:28.000 --> 00:29:30.000]  唯獨恩典的愛
[00:29:30.000 --> 00:29:32.000]  是無添加的愛
[00:29:32.000 --> 00:29:34.000]  無添加
[00:29:34.000 --> 00:29:36.000]  弟兄姊妹知道什麼叫無添加嗎?
[00:29:36.000 --> 00:29:38.000]  有時我們現在
[00:29:38.000 --> 00:29:40.000]  很著重買的食物
[00:29:40.000 --> 00:29:42.000]  叫無添加
[00:29:42.000 --> 00:29:44.000]  詳細可以問問Pricilla
[00:29:44.000 --> 00:29:46.000]  專業的營養師
[00:29:46.000 --> 00:29:48.000]  可以解釋給你聽
[00:29:48.000 --> 00:29:50.000]  化妝品又很強調
[00:29:50.000 --> 00:29:52.000]  很多化妝品無添加
[00:29:52.000 --> 00:29:54.000]  無添加
[00:29:54.000 --> 00:29:56.000]  根據
[00:29:56.000 --> 00:29:58.000]  人工智能告訴我
[00:29:58.000 --> 00:30:00.000]  無添加到底是什麼呢?
[00:30:00.000 --> 00:30:02.000]  無添加什麼呢?
[00:30:02.000 --> 00:30:04.000]  無添加這個字
[00:30:04.000 --> 00:30:06.000]  是要回到五十多年前
[00:30:06.000 --> 00:30:08.000]  日本
[00:30:08.000 --> 00:30:10.000]  政府負責管理
[00:30:10.000 --> 00:30:12.000]  化妝部門那些
[00:30:12.000 --> 00:30:14.000]  訂了102種
[00:30:14.000 --> 00:30:16.000]  成份
[00:30:16.000 --> 00:30:18.000]  包括防腐劑、乳化劑
[00:30:18.000 --> 00:30:20.000]  抗氧化劑、人造色素
[00:30:20.000 --> 00:30:22.000]  人造香料、螢光劑等等
[00:30:22.000 --> 00:30:24.000]  102種成份
[00:30:24.000 --> 00:30:26.000]  如果那件物件
[00:30:26.000 --> 00:30:28.000]  用過這些成份
[00:30:28.000 --> 00:30:30.000]  就要在包裝上
[00:30:30.000 --> 00:30:32.000]  標明
[00:30:32.000 --> 00:30:34.000]  如果沒有用到
[00:30:34.000 --> 00:30:36.000]  102種成份
[00:30:36.000 --> 00:30:38.000]  就不用標出這些成份表
[00:30:38.000 --> 00:30:40.000]  但就要打出
[00:30:40.000 --> 00:30:42.000]  無添加這三個字
[00:30:42.000 --> 00:30:44.000]  是沒有加過這些東西
[00:30:44.000 --> 00:30:46.000]  無添加
[00:30:46.000 --> 00:30:48.000]  弟兄姊妹
[00:30:48.000 --> 00:30:50.000]  今天神的愛
[00:30:50.000 --> 00:30:52.000]  經過你們
[00:30:52.000 --> 00:30:54.000]  你有沒有
[00:30:54.000 --> 00:30:56.000]  添加一些東西上去呢?
[00:30:56.000 --> 00:30:58.000]  你有沒有
[00:30:58.000 --> 00:31:00.000]  在上面加工呢?
[00:31:00.000 --> 00:31:02.000]  多加了些東西上去呢?
[00:31:02.000 --> 00:31:04.000]  神的愛上加了些東西上去
[00:31:04.000 --> 00:31:06.000]  你有沒有一些不應該要加上去的東西
[00:31:06.000 --> 00:31:08.000]  在神的愛上成為
[00:31:08.000 --> 00:31:10.000]  一些附帶的條件呢?
[00:31:10.000 --> 00:31:12.000]  我想問問在座當中
[00:31:12.000 --> 00:31:14.000]  弟兄姊妹
[00:31:14.000 --> 00:31:16.000]  信了的
[00:31:16.000 --> 00:31:18.000]  你知道自己信仰
[00:31:18.000 --> 00:31:20.000]  清楚自己的信仰的弟兄姊妹
[00:31:20.000 --> 00:31:22.000]  你浸了瀝眉嗎?
[00:31:22.000 --> 00:31:26.000]  你接受了浸瀝眉嗎?
[00:31:26.000 --> 00:31:32.000]  如果你沒有浸的時候
[00:31:32.000 --> 00:31:34.000]  為什麼還沒有浸呢?
[00:31:34.000 --> 00:31:36.000]  我當然相信
[00:31:36.000 --> 00:31:38.000]  每個人都總會有原因的
[00:31:38.000 --> 00:31:40.000]  但我又聽了很多個原因
[00:31:40.000 --> 00:31:42.000]  是什麼原因呢?
[00:31:42.000 --> 00:31:44.000]  這個是概括來說
[00:31:44.000 --> 00:31:46.000]  不需要對號入座
[00:31:46.000 --> 00:31:48.000]  但如果中了
[00:31:48.000 --> 00:31:50.000]  都是你自己要反省下的
[00:31:50.000 --> 00:31:52.000]  很多人就覺得
[00:31:52.000 --> 00:31:54.000]  我做得不好
[00:31:54.000 --> 00:31:56.000]  我覺得自己
[00:31:56.000 --> 00:31:58.000]  生活見證不好
[00:31:58.000 --> 00:32:00.000]  我覺得自己未夠班去接受浸禮
[00:32:02.000 --> 00:32:04.000]  弟兄姊妹
[00:32:04.000 --> 00:32:06.000]  正如我們剛才所說
[00:32:06.000 --> 00:32:08.000]  我們知道神
[00:32:08.000 --> 00:32:10.000]  是赦免我們的罪
[00:32:10.000 --> 00:32:12.000]  但我們仍然要
[00:32:12.000 --> 00:32:14.000]  添加很多的東西
[00:32:14.000 --> 00:32:16.000]  添加努力
[00:32:16.000 --> 00:32:18.000]  我覺得自己要努力一點
[00:32:18.000 --> 00:32:20.000]  行為要做好一點
[00:32:20.000 --> 00:32:22.000]  我覺得要多一點
[00:32:22.000 --> 00:32:24.000]  在教會參與侍奉
[00:32:24.000 --> 00:32:26.000]  我覺得自己要奉獻多一點錢
[00:32:26.000 --> 00:32:28.000]  我覺得要多一點
[00:32:28.000 --> 00:32:30.000]  收到身邊的人對我
[00:32:30.000 --> 00:32:32.000]  認同我是一個好的基督徒
[00:32:32.000 --> 00:32:34.000]  我覺得不要經常犯罪
[00:32:34.000 --> 00:32:36.000]  才去想
[00:32:36.000 --> 00:32:38.000]  洗不洗禮
[00:32:38.000 --> 00:32:40.000]  我才去想
[00:32:40.000 --> 00:32:42.000]  我是配得神
[00:32:42.000 --> 00:32:44.000]  給我救恩
[00:32:44.000 --> 00:32:46.000]  正如有一條問題
[00:32:46.000 --> 00:32:48.000]  問大家
[00:32:48.000 --> 00:32:50.000]  如果今天
[00:32:50.000 --> 00:32:52.000]  你
[00:32:52.000 --> 00:32:54.000]  回到
[00:32:54.000 --> 00:32:56.000]  完結地上的生活
[00:32:56.000 --> 00:32:58.000]  你能不能有把握上天堂呢?
[00:33:00.000 --> 00:33:02.000]  這條問題
[00:33:02.000 --> 00:33:04.000]  可以問身邊的人
[00:33:04.000 --> 00:33:06.000]  他如何回答你
[00:33:06.000 --> 00:33:08.000]  我們很多時候
[00:33:08.000 --> 00:33:10.000]  知道神告訴我們是可以的
[00:33:10.000 --> 00:33:12.000]  但其實心底裏
[00:33:12.000 --> 00:33:14.000]  很多人都懷疑自己是否可以
[00:33:14.000 --> 00:33:16.000]  他不是懷疑自己是否相信
[00:33:16.000 --> 00:33:18.000]  而是懷疑自己經常做了不好的事
[00:33:18.000 --> 00:33:20.000]  神會懲罰我
[00:33:20.000 --> 00:33:22.000]  可能要我落地獄
[00:33:22.000 --> 00:33:26.000]  弟兄姊妹
[00:33:26.000 --> 00:33:28.000]  你真是大膽
[00:33:28.000 --> 00:33:30.000]  這些真是大膽
[00:33:30.000 --> 00:33:32.000]  神也不是這樣說的
[00:33:32.000 --> 00:33:34.000]  你在神的愛上面
[00:33:34.000 --> 00:33:36.000]  加了一些你自己本身
[00:33:36.000 --> 00:33:38.000]  認為的東西在神的愛上面
[00:33:38.000 --> 00:33:42.000]  在二忽所書
[00:33:42.000 --> 00:33:44.000]  剛才我們讀的經文
[00:33:44.000 --> 00:33:46.000]  二章八節九節
[00:33:46.000 --> 00:33:48.000]  我們一起再讀,預備
[00:33:48.000 --> 00:33:50.000]  一二三
[00:33:58.000 --> 00:34:00.000]  信和恩典
[00:34:00.000 --> 00:34:02.000]  信恩典
[00:34:02.000 --> 00:34:04.000]  這是我們宗教改革家
[00:34:04.000 --> 00:34:06.000]  馬丁路德所提出的
[00:34:06.000 --> 00:34:08.000]  唯獨恩典
[00:34:08.000 --> 00:34:10.000]  其中一個很重要的說法
[00:34:10.000 --> 00:34:12.000]  信和恩典
[00:34:12.000 --> 00:34:18.000]  馬丁路德
[00:34:18.000 --> 00:34:20.000]  1517年
[00:34:20.000 --> 00:34:22.000]  即是五百多年前
[00:34:22.000 --> 00:34:24.000]  502年前
[00:34:26.000 --> 00:34:28.000]  他就帶動
[00:34:28.000 --> 00:34:30.000]  因為當時我們知道
[00:34:30.000 --> 00:34:34.000]  當時那個教廷
[00:34:34.000 --> 00:34:36.000]  是出現很多
[00:34:36.000 --> 00:34:38.000]  腐敗的環境
[00:34:38.000 --> 00:34:40.000]  包括牽涉到政治
[00:34:40.000 --> 00:34:42.000]  和很多行為上面的東西
[00:34:42.000 --> 00:34:44.000]  當時其中一件事
[00:34:44.000 --> 00:34:46.000]  就是講到我們怎樣贖我們的罪
[00:34:46.000 --> 00:34:48.000]  就要透過贖罪券
[00:34:48.000 --> 00:34:50.000]  以致到
[00:34:50.000 --> 00:34:52.000]  整個的教廷
[00:34:52.000 --> 00:34:54.000]  已經是腐敗不堪
[00:34:54.000 --> 00:34:56.000]  在當時來說
[00:34:56.000 --> 00:34:58.000]  馬丁路德就進行教會改革
[00:34:58.000 --> 00:35:00.000]  他就將
[00:35:00.000 --> 00:35:02.000]  信仰上帝的心意
[00:35:02.000 --> 00:35:04.000]  用95條
[00:35:04.000 --> 00:35:06.000]  95個point就列寫了出來
[00:35:06.000 --> 00:35:08.000]  就貼在教堂門口
[00:35:08.000 --> 00:35:10.000]  就邀請大家
