
[00:00:00.000 --> 00:00:02.680]  其實今晚我只有一個目的
[00:18:48.760 --> 00:18:51.520]  我想告訴你一個好消息
[00:18:51.520 --> 00:18:53.560]  就是這個浪子
[00:18:53.560 --> 00:18:56.720]  他回去見他爸爸的時候
[00:18:56.720 --> 00:19:00.240]  他一直急著急著去見爸爸
[00:19:00.240 --> 00:19:02.320]  一直心裡面想著
[00:19:02.320 --> 00:19:04.040]  我都沒資格
[00:19:04.040 --> 00:19:06.080]  正眼望我的爸爸
[00:19:06.080 --> 00:19:08.640]  只是說現在我餓死了
[00:19:08.640 --> 00:19:09.600]  沒東西吃
[00:19:09.600 --> 00:19:11.320]  我就回來
[00:19:11.320 --> 00:19:14.760]  總之你肯收留我都可以
[00:19:14.760 --> 00:19:19.160]  誰知道他去到遠遠的地方
[00:19:19.160 --> 00:19:21.040]  竟然見到
[00:19:21.040 --> 00:19:23.320]  在他的家門口
[00:19:23.320 --> 00:19:26.680]  有一個老人家的蹤影
[00:19:26.680 --> 00:19:29.360]  那個老人家竟然
[00:19:29.360 --> 00:19:32.040]  望下望下
[00:19:32.040 --> 00:19:36.360]  不是派人出來趕走這個五逆的兒子
[00:19:36.360 --> 00:19:38.360]  而是那個老人家自己
[00:19:38.360 --> 00:19:40.320]  一路跑一路跑
[00:19:40.320 --> 00:19:43.560]  跑到這個兒子的面前
[00:19:43.560 --> 00:19:45.760]  抱住他
[00:19:45.760 --> 00:19:47.640]  然後跟他
[00:19:47.640 --> 00:19:49.240]  啾啾啾啾啾
[00:19:49.240 --> 00:19:52.600]  當然這個是猶太人他們的習慣
[00:19:52.600 --> 00:19:54.920]  我們中國人不知道會怎樣
[00:19:54.920 --> 00:19:56.800]  中國人見到兒子回來
[00:19:56.800 --> 00:19:59.640]  跑到他身邊之後都是
[00:19:59.640 --> 00:20:02.000]  兒子你回來了
[00:20:02.000 --> 00:20:05.840]  但是猶太人他們跑著抱著
[00:20:05.840 --> 00:20:09.440]  然後吩咐家裡的人
[00:20:09.440 --> 00:20:12.960]  將一件長袍拿來給他
[00:20:12.960 --> 00:20:16.640]  將一隻戒指戴在他的手上
[00:20:16.640 --> 00:20:20.400]  將一雙鞋穿在他的腳上
[00:20:20.400 --> 00:20:22.000]  然後
[00:20:22.000 --> 00:20:24.800]  焦聚我們所有的人
[00:20:24.800 --> 00:20:28.000]  來說這個兒子
[00:20:28.000 --> 00:20:29.920]  死而復生
[00:20:29.920 --> 00:20:31.560]  失而復得
[00:20:31.560 --> 00:20:33.640]  他今天回來了
[00:20:33.640 --> 00:20:36.520]  我們要將最靚的那隻牛
[00:20:36.520 --> 00:20:39.600]  我不知道牠是Angus Beef 還是和牛
[00:20:39.600 --> 00:20:40.840]  不管牠是什麼
[00:20:40.840 --> 00:20:42.680]  總之最靚的那隻牛
[00:20:42.680 --> 00:20:44.640]  就拿來燙了
[00:20:44.640 --> 00:20:49.760]  因為我們今晚要開派對
[00:20:49.760 --> 00:20:52.000]  我希望你的家
[00:20:52.000 --> 00:20:58.560]  成為一個享受創造天地萬物的上帝
[00:20:58.560 --> 00:21:03.240]  給過你那種愛的一個家
[00:21:03.240 --> 00:21:05.440]  How's that?
[00:21:05.440 --> 00:21:07.760]  好不好呀?
[00:21:07.760 --> 00:21:11.200]  你好像不太明白我說什麼
[00:21:11.200 --> 00:21:13.360]  意思就是說
[00:21:13.360 --> 00:21:16.200]  那個浪子的丈夫
[00:21:16.200 --> 00:21:18.320]  由今晚開始
[00:21:18.320 --> 00:21:21.480]  永遠不再出去浪
[00:21:21.480 --> 00:21:25.200]  就是乖乖地回你家
[00:21:25.200 --> 00:21:27.400]  趁著你弟弟還小
[00:21:27.400 --> 00:21:30.720]  趁著你的家庭還沒散
[00:21:30.720 --> 00:21:34.600]  趁著你的家庭還是挺健康
[00:21:34.600 --> 00:21:38.000]  沒有其他的罪惡邪惡
[00:21:38.000 --> 00:21:42.280]  憂慮的東西來打擊你的家庭之前
[00:21:42.280 --> 00:21:44.800]  來讓天父的愛
[00:21:44.800 --> 00:21:47.320]  進入你的心裡面
[00:21:47.320 --> 00:21:49.080]  好不好呀?
[00:21:49.080 --> 00:21:51.520]  我自從二十二歲
[00:21:51.520 --> 00:21:54.400]  天父的愛進入我的心裡面
[00:21:54.400 --> 00:21:57.080]  我學會幾樣東西
[00:21:57.080 --> 00:22:02.200]  學會我以前粗口第一名的口
[00:22:02.200 --> 00:22:05.320]  不再說半隻粗口
[00:22:05.320 --> 00:22:10.200]  所以生活在我家的弟弟是很幸福的
[00:22:10.200 --> 00:22:12.440]  我從來沒用過一些
[00:22:12.440 --> 00:22:16.920]  骯髒骯髒侮辱的說話來侮辱他們
[00:22:16.920 --> 00:22:18.600]  所以我兩個弟弟
[00:22:18.600 --> 00:22:21.520]  一個三十三歲一個二十九歲
[00:22:21.520 --> 00:22:23.680]  都活得很有尊嚴
[00:22:23.680 --> 00:22:25.440]  很有自信
[00:22:25.440 --> 00:22:30.200]  就算其中一個後來讀書讀不上
[00:22:30.200 --> 00:22:32.640]  在家裡嘔了兩年
[00:22:32.640 --> 00:22:38.000]  他今天還是一個頂天立地負責任的丈夫
[00:22:38.000 --> 00:22:40.440]  快樂地生活
[00:22:40.440 --> 00:22:42.440]  在他的行業裡面
[00:22:42.440 --> 00:22:45.120]  他做得很好
[00:22:45.120 --> 00:22:48.880]  而且他還有自己的一種創意
[00:22:48.880 --> 00:22:52.440]  在世界各地他都能夠跟人聯絡
[00:22:52.440 --> 00:22:56.400]  來安排他喜歡做的工作
[00:22:56.400 --> 00:22:58.160]  我為了這一切
[00:22:58.160 --> 00:23:01.400]  來鼓勵在座的每一位
[00:23:01.400 --> 00:23:03.680]  如果你有天父的愛
[00:23:03.680 --> 00:23:05.560]  你會懂得去愛
[00:23:05.560 --> 00:23:07.440]  就算你家裡
[00:23:07.440 --> 00:23:11.760]  不是懂得去到很厲害讀書的人
[00:23:11.760 --> 00:23:15.560]  你都不會因為這樣灰心失望
[00:23:15.560 --> 00:23:19.000]  然後我學了另外一個功課是什麼呢
[00:23:19.000 --> 00:23:20.880]  我這個男人
[00:23:20.880 --> 00:23:23.600]  男人一天沒死
[00:23:23.600 --> 00:23:25.800]  一天都有機會出事的
[00:23:25.800 --> 00:23:28.360]  你明白就明白吧
[00:23:28.360 --> 00:23:32.520]  特別你覺得你自己有點帥那些
[00:23:32.520 --> 00:23:37.920]  又有一點點吸引力
[00:23:37.920 --> 00:23:39.400]  但是我學習
[00:23:39.400 --> 00:23:42.840]  由我二十二歲到現在
[00:23:42.840 --> 00:23:46.520]  我是二十一歲的時候認識這個女孩
[00:23:46.520 --> 00:23:48.960]  到現在我六十五歲
[00:23:48.960 --> 00:23:52.160]  我仍然愛著這個女孩
[00:23:52.160 --> 00:23:55.000]  我仍然每天跟她溫書
[00:23:55.000 --> 00:23:57.160]  其實是她跟我溫書
[00:23:57.160 --> 00:24:01.240]  她就問你愛不愛我
[00:24:01.240 --> 00:24:03.760]  高牧師我每天都溫書
[00:24:03.760 --> 00:24:06.120]  我跟她說我愛你
[00:24:06.120 --> 00:24:09.600]  很愛你每天都愛你
[00:24:09.600 --> 00:24:12.600]  不過有時候當然說不出口
[00:24:12.600 --> 00:24:14.000]  有時候大家
[00:24:14.000 --> 00:24:17.360]  不好脾氣的時候會說不出口
[00:24:17.360 --> 00:24:21.480]  但基本上我們相識九年
[00:24:21.480 --> 00:24:23.600]  結婚三十五年
[00:24:23.600 --> 00:24:25.600]  這四十四年來
[00:24:25.600 --> 00:24:29.840]  我們仍然是每一天手牽手
[00:24:29.840 --> 00:24:32.400]  互相擁抱
[00:24:32.400 --> 00:24:34.240]  我告訴你
[00:24:34.240 --> 00:24:37.040]  其實你不用自己
[00:24:37.040 --> 00:24:40.320]  特別男人不用想自己要多帥
[00:24:40.320 --> 00:24:44.040]  女人都不要恨你丈夫要多帥
[00:24:44.040 --> 00:24:47.520]  如果你懂得尊敬你的丈夫
[00:24:47.520 --> 00:24:49.920]  以他所有的為滿足
[00:24:49.920 --> 00:24:53.320]  然後這個男人能夠親手作正經事
[00:24:53.320 --> 00:24:55.400]  然後你們決定
[00:24:55.400 --> 00:24:58.160]  要為著你們的下一代
[00:24:58.160 --> 00:25:02.480]  預備一個乾淨整潔的家
[00:25:02.480 --> 00:25:05.240]  預備一個溫馨的家
[00:25:05.240 --> 00:25:07.800]  沒有大吵大鬧的家
[00:25:07.800 --> 00:25:12.920]  你就已經是祝福了你下一代很多
[00:25:12.920 --> 00:25:15.120]  我學到一點點的功課
[00:25:15.120 --> 00:25:20.600]  我今晚來送給在座每一個的爸爸
[00:25:20.600 --> 00:25:22.640]  希望你的心
[00:25:22.640 --> 00:25:27.360]  來向創造天地萬物的上帝闖開
[00:25:27.360 --> 00:25:30.160]  因為祂在我流浪的時候
[00:25:30.160 --> 00:25:32.000]  祂將我撿回來
[00:25:32.000 --> 00:25:33.600]  來到今時今日
[00:25:33.600 --> 00:25:37.920]  祂繼續用祂的愛來包圍著我
[00:25:37.920 --> 00:25:40.400]  其實天父怎麼跟你說
[00:25:40.400 --> 00:25:42.320]  I love you 呢
[00:25:42.320 --> 00:25:44.400]  你有沒有想過
[00:25:44.400 --> 00:25:47.200]  我剛才就看到一點點
[00:25:47.200 --> 00:25:49.520]  你見不見到站出來的小朋友
[00:25:49.520 --> 00:25:52.000]  是眼睛瞪的
[00:25:52.000 --> 00:25:54.200]  有沒有見到
[00:25:54.200 --> 00:25:58.360]  給點反應來
[00:25:58.360 --> 00:26:00.960]  特別你想幫祂錄影的那個
[00:26:00.960 --> 00:26:02.160]  有沒有
[00:26:02.160 --> 00:26:03.160]  有吧
[00:26:03.160 --> 00:26:06.320]  給點反應來
[00:26:06.320 --> 00:26:08.080]  那個是怎麼來的
[00:26:08.080 --> 00:26:11.040]  我生的
[00:26:11.040 --> 00:26:16.840]  那你的材料是從哪裡來的
[00:26:16.840 --> 00:26:19.120]  然後你有沒有想過
[00:26:19.120 --> 00:26:21.920]  作為一個這樣的你
[00:26:21.920 --> 00:26:26.080]  怎麼配得有一個這樣的孩子
[00:26:26.080 --> 00:26:28.760]  其實這裡都是天父跟你說
[00:26:28.760 --> 00:26:30.840]  我愛你
[00:26:30.840 --> 00:26:32.240]  如果你張開眼睛
[00:26:32.240 --> 00:26:33.720]  打開你的耳朵
[00:26:33.720 --> 00:26:35.800]  你看著星星 月亮 太陽
[00:26:35.800 --> 00:26:39.120]  你看著你每一天所吃的東西
[00:26:39.120 --> 00:26:42.320]  其實你每一天生活的空氣
[00:26:42.320 --> 00:26:45.080]  全部都是天父跟你說
[00:26:45.080 --> 00:26:46.400]  我愛你
[00:26:46.400 --> 00:26:48.240]  你喜不喜歡看日出日落
[00:26:48.240 --> 00:26:49.240]  喜不喜歡
[00:26:49.240 --> 00:26:50.800]  喜不喜歡看風景
[00:26:50.800 --> 00:26:52.600]  喜不喜歡
[00:26:52.600 --> 00:26:55.600]  喜不喜歡
[00:26:55.600 --> 00:26:57.040]  這些是在說什麼
[00:26:57.040 --> 00:26:58.040]  天父跟你說
[00:26:58.040 --> 00:26:59.560]  我愛你
[00:26:59.560 --> 00:27:01.120]  但是天父跟我們說
[00:27:01.120 --> 00:27:02.480]  最清楚的
[00:27:02.480 --> 00:27:03.960]  我愛你
[00:27:03.960 --> 00:27:07.240]  是他自己藉著耶穌基督
[00:27:07.240 --> 00:27:09.240]  來到這個人世間
[00:27:09.240 --> 00:27:12.000]  聖經說耶穌就是道
[00:27:12.000 --> 00:27:13.760]  道就是說話
[00:27:13.760 --> 00:27:15.280]  天父的說話
[00:27:15.280 --> 00:27:17.000]  就是在耶穌裡面
[00:27:17.000 --> 00:27:18.920]  耶穌來到這個世界的時候
[00:27:18.920 --> 00:27:21.080]  祂說了很多說話
[00:27:21.080 --> 00:27:22.440]  祂說我來了
[00:27:22.440 --> 00:27:24.480]  是為了要叫人得生命
[00:27:24.480 --> 00:27:27.440]  祂說我來不是要尋找一些
[00:27:27.440 --> 00:27:30.400]  很企理 很正直的人
[00:27:30.400 --> 00:27:32.200]  我是要尋找
[00:27:32.200 --> 00:27:34.600]  不知道自己做人做來做什麼
[00:27:34.600 --> 00:27:36.040]  尋找那些
[00:27:36.040 --> 00:27:38.080]  好像這個年輕人那樣
[00:27:38.080 --> 00:27:40.400]  走錯路 做錯事的
[00:27:40.400 --> 00:27:42.200]  祂說我尋找這些人
[00:27:42.200 --> 00:27:43.320]  回來
[00:27:43.320 --> 00:27:45.600]  將他們的生命重建
[00:27:45.600 --> 00:27:48.960]  然後耶穌基督被釘死在十字架上
[00:27:48.960 --> 00:27:51.480]  其實是因為我們的罪被釘死
[00:27:51.480 --> 00:27:54.160]  是我們拒絕祂 將祂釘死
[00:27:54.160 --> 00:27:58.880]  也是天父將我們的罪降在祂的身上
[00:27:58.880 --> 00:28:02.760]  祂替我們承受天父公義的
[00:28:02.760 --> 00:28:04.640]  對我們罪的審判
[00:28:04.640 --> 00:28:07.240]  然後祂替我們贖罪而死
[00:28:07.240 --> 00:28:09.360]  這是極大的奧悲
[00:28:09.360 --> 00:28:11.040]  但是這是事實
[00:28:11.040 --> 00:28:13.800]  因為我見到無論什麼人
[00:28:13.800 --> 00:28:16.840]  是拜偶像 拜到瘋了的人
[00:28:16.840 --> 00:28:19.640]  自己建廟 建暗堂來拜
[00:28:19.640 --> 00:28:21.640]  然後鬼上身的人
[00:28:21.640 --> 00:28:24.480]  或者是吸毒吸了幾十年的人
[00:28:24.480 --> 00:28:26.200]  或者是黑社會
[00:28:26.200 --> 00:28:28.320]  什麼壞事做盡的人
[00:28:28.320 --> 00:28:31.000]  當他們回到耶穌基督面前說
[00:28:31.000 --> 00:28:34.120]  我錯了 我回來了
[00:28:34.120 --> 00:28:37.560]  從來沒有一個被天父上帝拒絕的
[00:28:37.560 --> 00:28:40.200]  耶穌說凡天父所賜給我的
[00:28:40.200 --> 00:28:42.040]  就一定到我這裡來
[00:28:42.040 --> 00:28:43.280]  到我這裡來的
[00:28:43.280 --> 00:28:46.200]  我一個也不會丟棄他
[00:28:46.200 --> 00:28:47.400]  親愛的
[00:28:47.400 --> 00:28:50.440]  我今晚就是向你講
[00:28:50.440 --> 00:28:52.920]  天父很愛你
[00:28:52.920 --> 00:28:54.680]  我最後結束
[00:28:54.680 --> 00:28:56.600]  就是告訴你
[00:28:56.600 --> 00:28:59.640]  如果沒有天父爸爸的愛
[00:28:59.640 --> 00:29:04.400]  根本香港就少了一個這樣的人
[00:29:04.400 --> 00:29:07.520]  只是會多了監倉裡面多一個人
[00:29:07.520 --> 00:29:09.280]  或者多了一個
[00:29:09.280 --> 00:29:11.800]  今天可能撈到風生水起
[00:29:11.800 --> 00:29:15.600]  但是危害很多很多家庭的人
[00:29:15.600 --> 00:29:18.160]  但是這一切都沒有發生
[00:29:18.160 --> 00:29:21.480]  因為天父將我從坑渠裡面
[00:29:21.480 --> 00:29:22.960]  從糞堆裡面
[00:29:22.960 --> 00:29:24.360]  從灰塵裡面
[00:29:24.360 --> 00:29:26.240]  撿起來
[00:29:26.240 --> 00:29:28.800]  然後擺在你面前說
[00:29:28.800 --> 00:29:32.200]  如果這個人都有這樣的福氣
[00:29:32.200 --> 00:29:33.760]  你也應該有
[00:29:33.760 --> 00:29:37.120]  所以我請每一家每一戶
[00:29:37.120 --> 00:29:39.840]  今天就告別你所拜的
[00:29:39.840 --> 00:29:41.760]  都不知道從哪裡來的
[00:29:41.760 --> 00:29:45.200]  人拜是出於求保障
[00:29:45.200 --> 00:29:47.640]  這種動機沒錯
[00:29:47.640 --> 00:29:50.000]  但是當你拜錯的時候
[00:29:50.000 --> 00:29:51.240]  這個就是錯
[00:29:51.240 --> 00:29:52.880]  當你知道錯的時候
[00:29:52.880 --> 00:29:54.040]  你繼續下去
[00:29:54.040 --> 00:29:56.120]  那就錯上加錯
[00:29:56.120 --> 00:29:57.640]  但是你能夠決定
[00:29:57.640 --> 00:30:00.360]  今天我不再在黑暗裡走
[00:30:00.360 --> 00:30:02.320]  我要得著生命的光
[00:30:02.320 --> 00:30:05.480]  我要享受天上的愛
[00:30:05.480 --> 00:30:07.360]  繼續學習在這個世上
[00:30:07.360 --> 00:30:10.840]  為著主的愛來生活
[00:30:10.840 --> 00:30:13.600]  願主賜福給你
[00:30:13.600 --> 00:30:15.960]  我很想請我們的敬拜隊
[00:30:15.960 --> 00:30:18.320]  來幫我們一路唱這首歌
[00:30:18.320 --> 00:30:21.200]  你應該有一首歌唱的
[00:30:21.200 --> 00:30:24.040]  有的吧
[00:30:24.040 --> 00:30:25.360]  有啊
[00:30:25.360 --> 00:30:26.480]  好了
[00:30:26.480 --> 00:30:27.800]  我很想請
[00:30:27.800 --> 00:30:32.320]  每一個願意靠著天父
[00:30:32.320 --> 00:30:34.280]  得著新的愛
[00:30:34.280 --> 00:30:37.880]  願意天父來保護你的家庭
[00:30:37.880 --> 00:30:39.640]  離開一切假神
[00:30:39.640 --> 00:30:41.280]  你和你一家
[00:30:41.280 --> 00:30:43.440]  都可以走到台前來
[00:30:43.440 --> 00:30:44.840]  走到前面來
[00:30:44.840 --> 00:30:48.200]  我要帶大家來歸向我們的主
[00:30:48.200 --> 00:30:49.040]  我們的神
[00:30:49.040 --> 00:30:50.920]  讓祂的愛醫治你
[00:30:50.920 --> 00:30:53.000]  讓祂的愛釋放你
[00:30:53.000 --> 00:30:55.720]  讓祂的愛赦免你一切的罪
[00:30:55.720 --> 00:30:59.440]  讓祂的愛使你的心得到滿足
