
[00:00:00.000 --> 00:00:07.000]  2022年你有什麼新的志願嗎?
[00:16:46.000 --> 00:16:50.000]  因爲我們的內心裏面的這些習慣
[00:16:50.000 --> 00:16:52.000]  有很多小劇場
[00:16:52.000 --> 00:16:53.000]  我們說的
[00:16:53.000 --> 00:16:56.000]  我們會編很多很多的狀況
[00:16:56.000 --> 00:16:58.000]  很多很多的故事
[00:16:58.000 --> 00:17:00.000]  很多很多
[00:17:00.000 --> 00:17:03.000]  這些是我們一向來累積的
[00:17:03.000 --> 00:17:07.000]  所以我們會有負面的情緒
[00:17:07.000 --> 00:17:09.000]  會有負面的思想
[00:17:09.000 --> 00:17:13.000]  因爲我們已經習慣從負面方式去做
[00:17:13.000 --> 00:17:15.000]  第二方面
[00:17:15.000 --> 00:17:18.000]  怎麼樣破除你的這個習慣呢
[00:17:18.000 --> 00:17:20.000]  他還是不習慣我
[00:17:20.000 --> 00:17:21.000]  好
[00:17:21.000 --> 00:17:23.000]  在你的習慣裏面
[00:17:23.000 --> 00:17:25.000]  你已經分辨不出
[00:17:25.000 --> 00:17:28.000]  這個到底是你的個性
[00:17:28.000 --> 00:17:30.000]  還是你的習慣
[00:17:30.000 --> 00:17:33.000]  你說我就是這樣的啦
[00:17:33.000 --> 00:17:36.000]  我的人就是這樣的
[00:17:36.000 --> 00:17:38.000]  我的人就是這樣的
[00:17:38.000 --> 00:17:42.000]  表示你已經把你這個人
[00:17:42.000 --> 00:17:44.000]  和你這個習慣
[00:17:44.000 --> 00:17:46.000]  分不清楚了
[00:17:46.000 --> 00:17:48.000]  在福建話、閩南話
[00:17:48.000 --> 00:17:56.000]  有一句話叫做"無邊"
[00:17:56.000 --> 00:17:57.000]  就是這樣
[00:17:57.000 --> 00:17:58.000]  我不會改的
[00:17:58.000 --> 00:18:02.000]  我無邊
[00:18:02.000 --> 00:18:05.000]  你已經分不出
[00:18:05.000 --> 00:18:07.000]  是習慣
[00:18:07.000 --> 00:18:10.000]  還是你的個性
[00:18:10.000 --> 00:18:12.000]  在你的習慣裏面
[00:18:12.000 --> 00:18:13.000]  時時回到家
[00:18:13.000 --> 00:18:15.000]  你脫襪子
[00:18:15.000 --> 00:18:16.000]  脫了
[00:18:16.000 --> 00:18:17.000]  一隻在這裏
[00:18:17.000 --> 00:18:19.000]  另外一隻在那裏
[00:18:19.000 --> 00:18:23.000]  有沒有
[00:18:23.000 --> 00:18:25.000]  我敬佩佩服你
[00:18:25.000 --> 00:18:28.000]  我不知道你怎麼樣脫的
[00:18:28.000 --> 00:18:30.000]  是不是你脫完一隻襪子
[00:18:30.000 --> 00:18:32.000]  然後你再走走走
[00:18:32.000 --> 00:18:33.000]  然後再脫
[00:18:33.000 --> 00:18:35.000]  佩服
[00:18:35.000 --> 00:18:39.000]  這些是很小生活的細節
[00:18:39.000 --> 00:18:41.000]  但是
[00:18:41.000 --> 00:18:43.000]  求神幫助
[00:18:43.000 --> 00:18:45.000]  這不是
[00:18:45.000 --> 00:18:47.000]  這是可以改的
[00:18:47.000 --> 00:18:55.000]  習慣是可以改的
[00:18:55.000 --> 00:18:56.000]  好
[00:18:56.000 --> 00:18:59.000]  他習慣要成靈做工
[00:18:59.000 --> 00:19:02.000]  我們會忽視習慣
[00:19:02.000 --> 00:19:06.000]  帶給我們造成後果
[00:19:06.000 --> 00:19:08.000]  不良的習慣
[00:19:08.000 --> 00:19:11.000]  是有後果的
[00:19:11.000 --> 00:19:16.000]  有沒有一些什麼不良的習慣嗎
[00:19:16.000 --> 00:19:17.000]  我在想
[00:19:17.000 --> 00:19:20.000]  我們都會喫垃圾食物
[00:19:20.000 --> 00:19:21.000]  對嗎
[00:19:21.000 --> 00:19:23.000]  有沒有人喫薯片
[00:19:23.000 --> 00:19:26.000]  你說我只喫三片就好
[00:19:26.000 --> 00:19:28.000]  一二三
[00:19:28.000 --> 00:19:29.000]  關起來
[00:19:29.000 --> 00:19:30.000]  有沒有
[00:19:30.000 --> 00:19:31.000]  有沒有
[00:19:31.000 --> 00:19:33.000]  只有你有辦法
[00:19:33.000 --> 00:19:35.000]  還有沒有
[00:19:35.000 --> 00:19:38.000]  你說我喫瓜子
[00:19:38.000 --> 00:19:40.000]  你說我喫花生
[00:19:40.000 --> 00:19:43.000]  一二三
[00:19:43.000 --> 00:19:44.000]  就不喫了
[00:19:44.000 --> 00:19:45.000]  有嗎
[00:19:45.000 --> 00:19:49.000]  只有趙健做到
[00:19:49.000 --> 00:19:51.000]  在我們的生活裏面
[00:19:51.000 --> 00:19:53.000]  其實有很多的東西
[00:19:53.000 --> 00:19:55.000]  我們是上癮的
[00:19:55.000 --> 00:19:57.000]  我們在生活裏面
[00:19:57.000 --> 00:19:58.000]  有很多習慣
[00:19:58.000 --> 00:20:01.000]  是我們重複不斷去做的
[00:20:01.000 --> 00:20:02.000]  我們知道
[00:20:02.000 --> 00:20:03.000]  碳水化合物
[00:20:03.000 --> 00:20:06.000]  是讓我們能夠亢奮興奮的
[00:20:06.000 --> 00:20:07.000]  如果你說
[00:20:07.000 --> 00:20:08.000]  師母
[00:20:08.000 --> 00:20:10.000]  我爲什麼要開心這麼快樂
[00:20:10.000 --> 00:20:15.000]  因爲我的碳水化合物足夠
[00:20:15.000 --> 00:20:16.000]  所以呢
[00:20:16.000 --> 00:20:18.000]  我很喜歡甜的嘛
[00:20:18.000 --> 00:20:20.000]  所以我的多巴胺
[00:20:20.000 --> 00:20:22.000]  常常很足夠
[00:20:22.000 --> 00:20:24.000]  所以常常很開心
[00:20:24.000 --> 00:20:26.000]  這有沒有後果
[00:20:26.000 --> 00:20:27.000]  有後果
[00:20:27.000 --> 00:20:29.000]  所以爲什麼女人
[00:20:29.000 --> 00:20:30.000]  百分之九十
[00:20:30.000 --> 00:20:31.000]  人家都說
[00:20:31.000 --> 00:20:33.000]  都是在減肥
[00:20:33.000 --> 00:20:35.000]  一生裏面百分之九十都在減肥
[00:20:35.000 --> 00:20:37.000]  你是這樣吧
[00:20:37.000 --> 00:20:40.000]  因爲我們常常經歷
[00:20:40.000 --> 00:20:42.000]  在我們習慣之後
[00:20:42.000 --> 00:20:45.000]  帶來給我們的後果
[00:20:45.000 --> 00:20:47.000]  還有一樣
[00:20:47.000 --> 00:20:50.000]  在我們的習慣裏面
[00:20:50.000 --> 00:20:53.000]  仇敵不希望你改變
[00:20:53.000 --> 00:20:56.000]  親愛的弟兄姐妹
[00:20:56.000 --> 00:20:58.000]  撒旦最不喜歡
[00:20:58.000 --> 00:20:59.000]  最不喜歡的
[00:20:59.000 --> 00:21:02.000]  就是你做出改變
[00:21:02.000 --> 00:21:04.000]  他希望你維持
[00:21:04.000 --> 00:21:07.000]  他原來舊有的生活就好
[00:21:07.000 --> 00:21:09.000]  因爲那個生活
[00:21:09.000 --> 00:21:11.000]  是屬於他的生活
[00:21:11.000 --> 00:21:13.000]  當你被主改變之後
[00:21:13.000 --> 00:21:16.000]  神要你有一個新的生命
[00:21:16.000 --> 00:21:18.000]  新的改變
[00:21:18.000 --> 00:21:21.000]  你能不能夠做到呢
[00:21:21.000 --> 00:21:26.000]  撒旦最希望你不要變
[00:21:26.000 --> 00:21:27.000]  是最好的
[00:21:27.000 --> 00:21:29.000]  所以他常常會告訴你
[00:21:29.000 --> 00:21:31.000]  沒有關係的啦
[00:21:31.000 --> 00:21:33.000]  沒有關係的
[00:21:33.000 --> 00:21:35.000]  我們本身是
[00:21:35.000 --> 00:21:36.000]  牧師常常說
[00:21:36.000 --> 00:21:38.000]  我是一個很宅的人
[00:21:38.000 --> 00:21:40.000]  那宅的時候宅在哪裏
[00:21:40.000 --> 00:21:44.000]  宅在家裏的沙發上
[00:21:44.000 --> 00:21:46.000]  所以撒旦一定會告訴我
[00:21:46.000 --> 00:21:47.000]  別起來
[00:21:47.000 --> 00:21:49.000]  這裏好舒服
[00:21:49.000 --> 00:21:52.000]  你就別動了吧
[00:21:52.000 --> 00:21:55.000]  所以撒旦常常會暗示我們
[00:21:55.000 --> 00:21:58.000]  或者是會給我們一些負面的思想
[00:21:58.000 --> 00:22:00.000]  你很難過嗎
[00:22:00.000 --> 00:22:01.000]  不要緊的
[00:22:01.000 --> 00:22:04.000]  你再過一陣子就過去了
[00:22:04.000 --> 00:22:05.000]  沒事的
[00:22:05.000 --> 00:22:08.000]  所以撒旦最不希望我們改
[00:22:08.000 --> 00:22:10.000]  我們還有什麼東西
[00:22:10.000 --> 00:22:13.000]  撒旦仇敵不希望我們改的呢
[00:22:13.000 --> 00:22:15.000]  有一個太太
[00:22:15.000 --> 00:22:17.000]  她是學校的老師
[00:22:17.000 --> 00:22:18.000]  她是學校的老師
[00:22:18.000 --> 00:22:21.000]  所以她就給學生一篇的作文
[00:22:21.000 --> 00:22:24.000]  說你希望你變成什麼
[00:22:24.000 --> 00:22:26.000]  然後每一個人都不同
[00:22:26.000 --> 00:22:27.000]  學生不同
[00:22:27.000 --> 00:22:29.000]  有些人說我想要變成超人
[00:22:29.000 --> 00:22:31.000]  有些人說我想要變成超人
[00:22:31.000 --> 00:22:33.000]  其中有一篇
[00:22:33.000 --> 00:22:36.000]  她就說這篇這個孩子說
[00:22:36.000 --> 00:22:39.000]  我希望變成iPhone
[00:22:39.000 --> 00:22:41.000]  她就跟她丈夫說
[00:22:41.000 --> 00:22:42.000]  你看這個孩子
[00:22:42.000 --> 00:22:44.000]  她說她想要變成iPhone
[00:22:44.000 --> 00:22:45.000]  這做丈夫就問
[00:22:45.000 --> 00:22:47.000]  爲什麼她想要做成iPhone
[00:22:47.000 --> 00:22:49.000]  她說因爲她作文裏面說
[00:22:49.000 --> 00:22:53.000]  因爲我爸爸每天放工回來之後
[00:22:53.000 --> 00:22:57.000]  他的手都離不開他的手機
[00:22:57.000 --> 00:23:00.000]  那我爸爸就會關注我多一點
[00:23:00.000 --> 00:23:03.000]  所以她希望她能夠變成手機
[00:23:03.000 --> 00:23:06.000]  這個做丈夫的聽了之後就說
[00:23:06.000 --> 00:23:07.000]  哇真是這個孩子
[00:23:07.000 --> 00:23:11.000]  真會描述她心中的那種失落
[00:23:11.000 --> 00:23:12.000]  那種需要
[00:23:12.000 --> 00:23:15.000]  那這個孩子是誰呢
[00:23:15.000 --> 00:23:18.000]  她兒子
[00:23:18.000 --> 00:23:20.000]  這是她兒子
[00:23:20.000 --> 00:23:22.000]  親愛的兄姐妹
[00:23:22.000 --> 00:23:24.000]  撒旦不希望你改變
[00:23:24.000 --> 00:23:28.000]  因爲她希望你繼續在手機裏面
[00:23:28.000 --> 00:23:32.000]  那你就沒有時間跟家人相處
[00:23:32.000 --> 00:23:35.000]  沒有時間跟孩子相處
[00:23:35.000 --> 00:23:37.000]  你沒有時間跟別人相處
[00:23:37.000 --> 00:23:40.000]  你就跟你的手機一起生活
[00:23:40.000 --> 00:23:44.000]  撒旦會用這樣成爲我們的誘惑
[00:23:44.000 --> 00:23:46.000]  求主幫助我們
[00:23:46.000 --> 00:23:49.000]  讓我們不要再停滯不前
[00:23:49.000 --> 00:23:51.000]  我們一定要什麼
[00:23:51.000 --> 00:23:54.000]  改變
[00:23:54.000 --> 00:23:55.000]  告訴你旁邊的人
[00:23:55.000 --> 00:24:03.000]  一定要改變
[00:24:03.000 --> 00:24:06.000]  講很容易對不對
[00:24:06.000 --> 00:24:09.000]  做很難對不對
[00:24:09.000 --> 00:24:10.000]  你已經跟旁邊的人講
[00:24:10.000 --> 00:24:11.000]  一定要改變
[00:24:11.000 --> 00:24:14.000]  哎呀做真的是很難
[00:24:14.000 --> 00:24:16.000]  要改變非常困難的
[00:24:16.000 --> 00:24:17.000]  我告訴你兄姐妹
[00:24:17.000 --> 00:24:19.000]  我在這裏就告訴你
[00:24:19.000 --> 00:24:21.000]  一個人要做出改變
[00:24:21.000 --> 00:24:23.000]  是很困難不容易的事
[00:24:23.000 --> 00:24:24.000]  爲什麼
[00:24:24.000 --> 00:24:26.000]  因爲我們都有一個模式
[00:24:26.000 --> 00:24:28.000]  我們都有我們的一個style
[00:24:28.000 --> 00:24:30.000]  我們都有我們的一個system
[00:24:30.000 --> 00:24:33.000]  我們都有我們的一個習慣
[00:24:33.000 --> 00:24:35.000]  我們在家裏面
[00:24:35.000 --> 00:24:37.000]  因爲你有你的家族
[00:24:37.000 --> 00:24:38.000]  你過去你的父母
[00:24:38.000 --> 00:24:40.000]  帶你的那種的習慣
[00:24:40.000 --> 00:24:42.000]  家族的那個模式
[00:24:42.000 --> 00:24:44.000]  你來教會抱歉
[00:24:44.000 --> 00:24:47.000]  教會也有一個模式
[00:24:47.000 --> 00:24:49.000]  無論在哪裏
[00:24:49.000 --> 00:24:50.000]  你都會有一個
[00:24:50.000 --> 00:24:52.000]  帶來的一個方程式
[00:24:52.000 --> 00:24:55.000]  你把這樣的一個程式
[00:24:55.000 --> 00:24:56.000]  這樣的一個模式
[00:24:56.000 --> 00:24:59.000]  慢慢慢慢的你把它習慣之後
[00:24:59.000 --> 00:25:01.000]  你甚至會把它聖化
[00:25:01.000 --> 00:25:03.000]  你把它聖化了
[00:25:03.000 --> 00:25:06.000]  你覺得原來就應該是這樣
[00:25:06.000 --> 00:25:08.000]  這樣的聖化使你不能夠改變
[00:25:08.000 --> 00:25:10.000]  你說我沒有
[00:25:10.000 --> 00:25:11.000]  因爲它不能改變
[00:25:11.000 --> 00:25:13.000]  所以它是不可以侵犯的
[00:25:13.000 --> 00:25:14.000]  它不可以改變
[00:25:14.000 --> 00:25:16.000]  因爲它沒有辦法逆轉
[00:25:16.000 --> 00:25:18.000]  它不能夠改變
[00:25:18.000 --> 00:25:20.000]  你也同樣是不容
[00:25:20.000 --> 00:25:23.000]  這個改變成爲你的一個挑戰
[00:25:23.000 --> 00:25:24.000]  以前我在讀
[00:25:24.000 --> 00:25:25.000]  剛剛讀神學
[00:25:25.000 --> 00:25:28.000]  要想要做選擇讀神學的時候
[00:25:28.000 --> 00:25:30.000]  有一間神學院
[00:25:30.000 --> 00:25:32.000]  它規定凡是女生
[00:25:32.000 --> 00:25:34.000]  在這神學院裏面
[00:25:34.000 --> 00:25:36.000]  一定要穿白色的
[00:25:36.000 --> 00:25:39.000]  這很難穿白色的
[00:25:39.000 --> 00:25:42.000]  我四年中學都穿白衣白裙
[00:25:42.000 --> 00:25:44.000]  我讀神學還要穿白色
[00:25:44.000 --> 00:25:46.000]  不單是白色
[00:25:46.000 --> 00:25:54.000]  它的要求是要穿旗袍
[00:25:54.000 --> 00:25:56.000]  白色的旗袍可以想象嗎
[00:25:56.000 --> 00:26:01.000]  下次敬拜讚美穿一下
[00:26:01.000 --> 00:26:05.000]  它把這個外在的一個模式
[00:26:05.000 --> 00:26:07.000]  或者一個規範
[00:26:07.000 --> 00:26:09.000]  成爲一個必須
[00:26:09.000 --> 00:26:11.000]  成爲一個不改變的事情
[00:26:11.000 --> 00:26:16.000]  反正院長換了也沒有旗袍了
[00:26:16.000 --> 00:26:20.000]  所以我們知道要改變一樣事情
[00:26:20.000 --> 00:26:22.000]  很難很難
[00:26:22.000 --> 00:26:25.000]  但是當你在難的時候
[00:26:25.000 --> 00:26:28.000]  並不是說你不能改的
[00:26:28.000 --> 00:26:31.000]  因爲剛纔我們所讀的第二十節
[00:26:31.000 --> 00:26:32.000]  它說什麼
[00:26:32.000 --> 00:26:37.000]  你們從基督學的不是這樣
[00:26:37.000 --> 00:26:42.000]  從耶穌基督學的不是這樣
[00:26:42.000 --> 00:26:46.000]  也就是不是你那過去的生活方式
[00:26:46.000 --> 00:26:48.000]  不是這樣
[00:26:48.000 --> 00:26:50.000]  學了基督
[00:26:50.000 --> 00:26:53.000]  也就是因爲你有了耶穌基督的引導
[00:26:53.000 --> 00:26:54.000]  你會走向
[00:26:54.000 --> 00:26:58.000]  無論對事情你會轉面
[00:26:58.000 --> 00:27:00.000]  你會改變想法
[00:27:00.000 --> 00:27:04.000]  你會產生一些不同的果效
[00:27:04.000 --> 00:27:06.000]  當你信了主之後
[00:27:06.000 --> 00:27:09.000]  生命必須要轉變
[00:27:09.000 --> 00:27:11.000]  轉成不同的果效
[00:27:11.000 --> 00:27:15.000]  所以他說學了基督不是這樣
[00:27:15.000 --> 00:27:17.000]  所以丁姐妹
[00:27:17.000 --> 00:27:20.000]  再難改都要改
[00:27:20.000 --> 00:27:23.000]  一定要改
[00:27:23.000 --> 00:27:26.000]  如何改變成爲一個新人
[00:27:26.000 --> 00:27:30.000]  是我們要不斷不斷學習的
[00:27:30.000 --> 00:27:32.000]  我們要改變
[00:27:32.000 --> 00:27:36.000]  我們要生活建立在真理上
[00:27:36.000 --> 00:27:38.000]  我們一定要有神
[00:27:38.000 --> 00:27:40.000]  在我們的生命當中
[00:27:40.000 --> 00:27:41.000]  你才能夠改
[00:27:41.000 --> 00:27:43.000]  我們一起來讀這節經文
[00:27:43.000 --> 00:27:46.000]  約翰福音第八章三十一三十二節
[00:27:46.000 --> 00:27:49.000]  你們若常常遵守我的道
[00:27:49.000 --> 00:27:52.000]  就真是我的門徒
[00:27:52.000 --> 00:27:55.000]  你們必曉得真理
[00:27:55.000 --> 00:27:59.000]  真理必叫你們要改變
[00:27:59.000 --> 00:28:02.000]  你一定是要遵守神的道
[00:28:02.000 --> 00:28:04.000]  要改變
[00:28:04.000 --> 00:28:07.000]  一定要有神的真理在你裏面
[00:28:07.000 --> 00:28:10.000]  你纔會得到自由
[00:28:10.000 --> 00:28:12.000]  我們是很捆綁的
[00:28:12.000 --> 00:28:14.000]  我們是很受束縛的
[00:28:14.000 --> 00:28:15.000]  你知道嗎
[00:28:15.000 --> 00:28:17.000]  但是我們要挪去這個束縛
[00:28:17.000 --> 00:28:19.000]  和這個捆綁的時候
[00:28:19.000 --> 00:28:21.000]  我們一定要求神給我們
[00:28:21.000 --> 00:28:25.000]  有神的話語在我們心中起作用
[00:28:25.000 --> 00:28:26.000]  你會改變
[00:28:26.000 --> 00:28:28.000]  你也願意去改變
[00:28:28.000 --> 00:28:29.000]  你和我都一樣
[00:28:29.000 --> 00:28:31.000]  我相信我們每一個人
[00:28:31.000 --> 00:28:33.000]  內心都有關於自己
[00:28:33.000 --> 00:28:35.000]  最軟弱的一部分
[00:28:35.000 --> 00:28:37.000]  最不好習慣的部分
[00:28:37.000 --> 00:28:39.000]  最不希望人家看到
[00:28:39.000 --> 00:28:41.000]  不希望人家知道的那部分
[00:28:41.000 --> 00:28:43.000]  我也有啊
[00:28:43.000 --> 00:28:45.000]  你也有啊
[00:28:45.000 --> 00:28:48.000]  但是我們一定要靠主
[00:28:48.000 --> 00:28:50.000]  來幫助我們脫去
[00:28:50.000 --> 00:28:52.000]  這一些我們所有的
[00:28:52.000 --> 00:28:55.000]  除非你去面對現實
[00:28:55.000 --> 00:28:58.000]  看見原來我有這樣的狀態的時候
[00:28:58.000 --> 00:29:01.000]  你纔會去找到可以改變
[00:29:01.000 --> 00:29:04.000]  而這個改變會是永久的
[00:29:04.000 --> 00:29:06.000]  而不是暫時的
[00:29:06.000 --> 00:29:09.000]  可能在生活當中
[00:29:09.000 --> 00:29:12.000]  可能你想到神的話語說
[00:29:12.000 --> 00:29:14.000]  你要愛人如己
[00:29:14.000 --> 00:29:16.000]  可能你本來是一個
[00:29:16.000 --> 00:29:18.000]  很不懂得去愛的
[00:29:18.000 --> 00:29:20.000]  但是神的真理釋放你的時候
[00:29:20.000 --> 00:29:22.000]  你去愛人
[00:29:22.000 --> 00:29:24.000]  你就很開心地去愛
[00:29:24.000 --> 00:29:27.000]  這個就是一個愛人的釋放
[00:29:27.000 --> 00:29:29.000]  這是其中的一個例子
[00:29:29.000 --> 00:29:31.000]  你改變的時候
[00:29:31.000 --> 00:29:33.000]  你需要什麼
[00:29:33.000 --> 00:29:35.000]  你靠自己的力量是很困難
[00:29:35.000 --> 00:29:38.000]  所以你一定要藉助聖靈的引導
[00:29:38.000 --> 00:29:40.000]  我們一起讀這兩節
[00:29:40.000 --> 00:29:44.000]  我說你們要順着聖靈而行
[00:29:44.000 --> 00:29:48.000]  絕不可滿足肉體的情慾
[00:29:48.000 --> 00:29:51.000]  但你們若被聖靈引導
[00:29:51.000 --> 00:29:54.000]  就不在律法以下
[00:29:54.000 --> 00:29:56.000]  要學會我們的生命
[00:29:56.000 --> 00:29:58.000]  是受聖靈管控
[00:29:58.000 --> 00:30:00.000]  聖靈引導
[00:30:00.000 --> 00:30:02.000]  聖靈提醒的
[00:30:02.000 --> 00:30:06.000]  很多時候你的生命裏面
[00:30:06.000 --> 00:30:08.000]  聖靈會什麼
[00:30:08.000 --> 00:30:10.000]  會敲門的
[00:30:10.000 --> 00:30:12.000]  你在這裏敬拜
[00:30:12.000 --> 00:30:13.000]  聖靈提醒你
[00:30:13.000 --> 00:30:14.000]  不要再看手機了
[00:30:14.000 --> 00:30:18.000]  因爲要不然你是不敬拜我
[00:30:18.000 --> 00:30:20.000]  聖靈提醒你不要睡着
[00:30:20.000 --> 00:30:22.000]  你知道聖經有一個睡着了
[00:30:22.000 --> 00:30:23.000]  就是什麼
[00:30:23.000 --> 00:30:24.000]  跌下去死掉了
[00:30:24.000 --> 00:30:25.000]  記得嗎
[00:30:25.000 --> 00:30:28.000]  使徒行傳講的
[00:30:28.000 --> 00:30:29.000]  不要笑
[00:30:29.000 --> 00:30:31.000]  聖靈會常常提醒你的
[00:30:31.000 --> 00:30:33.000]  你來到神的面前幹嘛
[00:30:33.000 --> 00:30:35.000]  你今天來到這裏做什麼
[00:30:35.000 --> 00:30:37.000]  不是享受這裏的空調吧
[00:30:37.000 --> 00:30:40.000]  這裏的空調沒有力我覺得
[00:30:40.000 --> 00:30:42.000]  不是這樣的
[00:30:42.000 --> 00:30:46.000]  而是你要受聖靈幫助你
[00:30:46.000 --> 00:30:47.000]  我們有不良的習慣
[00:30:47.000 --> 00:30:49.000]  我們有不良過去的
[00:30:49.000 --> 00:30:51.000]  當你要拿開的時候
[00:30:51.000 --> 00:30:52.000]  我就暫且說
[00:30:52.000 --> 00:30:53.000]  當你拿開的時候
[00:30:53.000 --> 00:30:56.000]  還有一個空位
[00:30:56.000 --> 00:30:57.000]  有一個洞
[00:30:57.000 --> 00:30:59.000]  或者一個空置的地方
[00:30:59.000 --> 00:31:02.000]  這個東西如果不被填滿的時候
[00:31:02.000 --> 00:31:05.000]  你那個舊的會回來填滿它
[00:31:05.000 --> 00:31:06.000]  所以這個洞
[00:31:06.000 --> 00:31:07.000]  這個地方
[00:31:07.000 --> 00:31:08.000]  這個空間
[00:31:08.000 --> 00:31:10.000]  要由誰來填滿
[00:31:10.000 --> 00:31:12.000]  由聖靈來填滿
[00:31:12.000 --> 00:31:15.000]  那是聖靈的位置
[00:31:15.000 --> 00:31:17.000]  求神幫助我們改變
[00:31:17.000 --> 00:31:19.000]  需要真理改變
[00:31:19.000 --> 00:31:20.000]  需要聖靈
[00:31:20.000 --> 00:31:22.000]  當我們改變的時候
[00:31:22.000 --> 00:31:26.000]  我們要做出正確的選擇
[00:31:26.000 --> 00:31:28.000]  你有做對的選擇嗎
[00:31:28.000 --> 00:31:30.000]  我們一起讀這兩節經文
[00:31:30.000 --> 00:31:32.000]  脫去就我
[00:31:32.000 --> 00:31:34.000]  穿上新我
[00:31:34.000 --> 00:31:37.000]  原來好像很容易
[00:31:37.000 --> 00:31:39.000]  除非你想要改
[00:31:39.000 --> 00:31:41.000]  你纔會做選擇對吧
[00:31:41.000 --> 00:31:43.000]  你要改你纔會想
[00:31:43.000 --> 00:31:44.000]  我數片
[00:31:44.000 --> 00:31:45.000]  我喫兩片
[00:31:45.000 --> 00:31:47.000]  我喫三片我就要快點逃
[00:31:47.000 --> 00:31:48.000]  對吧
[00:31:48.000 --> 00:31:50.000]  你做這樣的一個選擇
[00:31:50.000 --> 00:31:51.000]  其實你應該選擇
[00:31:51.000 --> 00:31:55.000]  第一片都不要了
[00:31:55.000 --> 00:31:58.000]  你需要做出一個選擇
[00:31:58.000 --> 00:32:00.000]  這個脫去就我
[00:32:00.000 --> 00:32:02.000]  然後是什麼
[00:32:02.000 --> 00:32:04.000]  穿上新我
[00:32:04.000 --> 00:32:07.000]  最近
[00:32:07.000 --> 00:32:08.000]  是夏天
[00:32:08.000 --> 00:32:10.000]  很熱
[00:32:10.000 --> 00:32:11.000]  對吧
[00:32:11.000 --> 00:32:13.000]  我常常說非常熱
[00:32:13.000 --> 00:32:14.000]  潮溼嘛
[00:32:14.000 --> 00:32:16.000]  會黏糊糊的對嗎
[00:32:16.000 --> 00:32:17.000]  那你說
[00:32:17.000 --> 00:32:18.000]  我回到家
[00:32:18.000 --> 00:32:20.000]  那邊有一件乾淨的衣服
[00:32:20.000 --> 00:32:23.000]  我就直接把它套上好了
[00:32:23.000 --> 00:32:27.000]  可以這樣嗎
[00:32:27.000 --> 00:32:28.000]  你是不是套上了
[00:32:28.000 --> 00:32:30.000]  那一件乾淨的衣服
[00:32:30.000 --> 00:32:33.000]  你就說我是已經乾淨了
[00:32:33.000 --> 00:32:34.000]  不是的
[00:32:34.000 --> 00:32:35.000]  因爲什麼
[00:32:35.000 --> 00:32:39.000]  你的黏糊糊的衣服還在裏面
[00:32:39.000 --> 00:32:42.000]  所以你一定要有這樣的一個行動
[00:32:42.000 --> 00:32:44.000]  脫去
[00:32:44.000 --> 00:32:47.000]  然後再穿上
[00:32:47.000 --> 00:32:49.000]  這個脫去和穿上
[00:32:49.000 --> 00:32:52.000]  神給你這樣的自由意志
[00:32:52.000 --> 00:32:54.000]  所以是你需要去做的
[00:32:54.000 --> 00:32:57.000]  改變是你要做的
[00:32:57.000 --> 00:32:58.000]  所以你做
[00:32:58.000 --> 00:32:59.000]  你能做的
[00:32:59.000 --> 00:33:01.000]  神就會做
[00:33:01.000 --> 00:33:02.000]  神能做的
[00:33:02.000 --> 00:33:04.000]  告訴你旁邊的人
[00:33:04.000 --> 00:33:05.000]  你做
[00:33:05.000 --> 00:33:06.000]  你能做的
[00:33:06.000 --> 00:33:12.000]  神做
[00:33:12.000 --> 00:33:16.000]  問題是
[00:33:16.000 --> 00:33:18.000]  我們常常去做
[00:33:18.000 --> 00:33:20.000]  神能做的
[00:33:20.000 --> 00:33:23.000]  然後
[00:33:23.000 --> 00:33:28.000]  自己的不要做
[00:33:28.000 --> 00:33:30.000]  當你做這個選擇
[00:33:30.000 --> 00:33:32.000]  這個選擇是你能做的
[00:33:32.000 --> 00:33:34.000]  你要早點睡
[00:33:34.000 --> 00:33:36.000]  還是不要早點睡
[00:33:36.000 --> 00:33:38.000]  這你可以選擇的
[00:33:38.000 --> 00:33:40.000]  我要熬夜到三點
[00:33:40.000 --> 00:33:43.000]  這是你的選擇
[00:33:43.000 --> 00:33:46.000]  剛上十一點就開始了
[00:33:46.000 --> 00:33:48.000]  你要選擇
[00:33:48.000 --> 00:33:49.000]  剛纔我說
[00:33:49.000 --> 00:33:50.000]  我很宅
[00:33:50.000 --> 00:33:52.000]  我喜歡我家裏的沙發
[00:33:52.000 --> 00:33:54.000]  然後我最近看了一篇文章
[00:33:54.000 --> 00:33:56.000]  他說你坐在那邊不要動
[00:33:56.000 --> 00:34:00.000]  你的肌肉是會睡着的
[00:34:00.000 --> 00:34:01.000]  肌肉會睡着
[00:34:01.000 --> 00:34:05.000]  中醫師在哪裏
[00:34:05.000 --> 00:34:08.000]  不要再讓肌肉睡着
[00:34:08.000 --> 00:34:09.000]  一樣的
[00:34:09.000 --> 00:34:14.000]  不要再讓你的靈命睡着
[00:34:14.000 --> 00:34:18.000]  不要再讓你的屬靈生命睡着
[00:34:18.000 --> 00:34:23.000]  不要讓你裏面的那個靈睡着
[00:34:23.000 --> 00:34:27.000]  求神幫助我們做對的選擇
[00:34:27.000 --> 00:34:28.000]  還有一樣
[00:34:28.000 --> 00:34:31.000]  我們要改變需要新的思維
