
[00:00:00.000 --> 00:00:02.800]  我們再次來到「低頭同心祈禱」
[00:17:55.280 --> 00:17:56.880]  所有有權有勢的人
[00:17:56.880 --> 00:17:58.880]  改變不了別人對他們的評價
[00:17:58.880 --> 00:18:00.480]  他的民望可以一直下跌
[00:18:00.480 --> 00:18:03.080]  就算他的權再高也好
[00:18:03.080 --> 00:18:07.080]  他的權勢亦都改變不了他家庭的關係
[00:18:07.080 --> 00:18:08.480]  因為他的家人
[00:18:08.480 --> 00:18:11.080]  可以不理會他有多少的身家
[00:18:11.080 --> 00:18:14.480]  可以幫他一句「麻煩」分了他
[00:18:14.480 --> 00:18:17.080]  所以連有權有勢的人都知道
[00:18:17.080 --> 00:18:18.680]  他自己都改變
[00:18:18.680 --> 00:18:22.080]  亦都沒有辦法控制他自己的人生
[00:18:22.080 --> 00:18:25.080]  所以他都要期待一位救主
[00:18:25.080 --> 00:18:28.080]  來到去拯救、幫助他
[00:18:28.080 --> 00:18:30.080]  所以耶穌基督來到這個世上
[00:18:30.080 --> 00:18:32.080]  是對於所有人來說
[00:18:32.080 --> 00:18:34.080]  都是要期待的救主
[00:18:34.080 --> 00:18:39.080]  去解救、去幫助我們脫離這個人生的困境
[00:18:39.080 --> 00:18:42.080]  各位的弟兄姊妹、各位的朋友
[00:18:42.080 --> 00:18:44.080]  今天是聖誕日
[00:18:44.080 --> 00:18:47.080]  讓我們能夠藉著這個聖誕日
[00:18:47.080 --> 00:18:49.080]  更加深刻
[00:18:49.080 --> 00:18:52.080]  來認識耶穌基督的降生
[00:18:52.080 --> 00:18:55.080]  是為了我們每一個人
[00:18:55.080 --> 00:18:58.080]  亦都讓我們已經認識了耶穌的人
[00:18:58.080 --> 00:19:00.080]  可以知道要每一天
[00:19:00.080 --> 00:19:04.080]  都更加的緊隨他的教訓和指示
[00:19:04.080 --> 00:19:08.080]  是讓更多的人來認識這位救主
[00:19:08.080 --> 00:19:11.080]  請姐妹萬眾期待的救主
[00:19:11.080 --> 00:19:14.080]  已經來到在我們當中
[00:19:14.080 --> 00:19:16.080]  活在我們每一個人的心裏面
[00:19:16.080 --> 00:19:20.080]  但願我們可以將這個消息繼續來傳開
[00:19:20.080 --> 00:19:22.080]  就好像聖經這樣說
[00:19:22.080 --> 00:19:24.080]  報佳音傳平安
[00:19:24.080 --> 00:19:27.080]  報好信息傳揚救恩的人
[00:19:27.080 --> 00:19:29.880]  他們的腳踭是何等的皆美
[00:19:29.880 --> 00:19:31.880]  阿門
