
[00:00:00.000 --> 00:00:06.880]  頂英姐妹及今日的嘉賓及親友在座
[00:21:12.920 --> 00:21:19.920]  我養你的錢已經奉獻了
[00:21:19.920 --> 00:21:22.040]  如果有人這樣跟法理塞人說
[00:21:22.040 --> 00:21:22.800]  法理塞人就說
[00:21:22.800 --> 00:21:28.680]  你們這樣就不用再供養你們的父母了
[00:21:28.680 --> 00:21:32.360]  耶穌說這個就是藉著傳統
[00:21:32.360 --> 00:21:34.600]  廢掉了上帝的說話
[00:21:34.600 --> 00:21:36.520]  聽來也挺荒謬的
[00:21:36.520 --> 00:21:38.280]  奉獻了
[00:21:38.280 --> 00:21:39.600]  當時法理塞人說
[00:21:39.600 --> 00:21:41.480]  那你不用養父母了
[00:21:41.480 --> 00:21:42.720]  挺荒謬的
[00:21:42.720 --> 00:21:46.400]  不過傳統主義的荒謬的地方
[00:21:46.400 --> 00:21:48.120]  正正就是
[00:21:48.120 --> 00:21:52.520]  不知為何可以令人違反人性
[00:21:52.520 --> 00:21:54.040]  來墨守成規
[00:21:54.040 --> 00:21:55.680]  將傳統僵化
[00:21:55.680 --> 00:21:59.840]  令本來要人活得更好的傳統
[00:21:59.840 --> 00:22:02.400]  變成害人的枷鎖
[00:22:02.400 --> 00:22:05.680]  吃人的禮教
[00:22:05.680 --> 00:22:07.800]  耶穌的提醒是很重要的
[00:22:07.800 --> 00:22:09.440]  耶穌說
[00:22:09.440 --> 00:22:16.160]  人才是污染的源頭
[00:22:16.160 --> 00:22:19.080]  由我們出來的東西才是污染
[00:22:19.080 --> 00:22:25.120]  身外之物是不會讓人不潔的
[00:22:25.120 --> 00:22:26.320]  所以我們可以這樣總結一下
[00:22:26.320 --> 00:22:28.640]  甚麼是傳統主義呢
[00:22:28.640 --> 00:22:29.440]  四個特徵
[00:22:29.440 --> 00:22:33.000]  一 將人的吩咐當作真理教導
[00:22:33.000 --> 00:22:37.400]  第二 藉信仰傳統來攻擊異己
[00:22:37.400 --> 00:22:42.360]  三 將傳統轉化成為權力工具
[00:22:42.360 --> 00:22:47.560]  四 將本來以人為本的傳統僵化
[00:22:47.560 --> 00:22:51.920]  結果變成害人的枷鎖
[00:22:51.920 --> 00:22:56.000]  第一 我們的信仰是由上帝的話設立的
[00:22:56.000 --> 00:22:58.880]  亦都經過二千年來的先賢
[00:22:58.880 --> 00:23:04.840]  對上帝的話的理解和實踐來精煉出來
[00:23:04.840 --> 00:23:09.680]  我們繼承了很豐富的寶貴傳統
[00:23:09.680 --> 00:23:11.520]  我們信耶穌的人
[00:23:11.520 --> 00:23:13.640]  無論是一陣剛洗禮的
[00:23:13.640 --> 00:23:17.720]  或者是很深知的信徒
[00:23:17.720 --> 00:23:21.240]  我們都要竭力保持和活化我們的傳統
[00:23:21.240 --> 00:23:25.440]  在堅持傳統的時候
[00:23:25.440 --> 00:23:27.440]  我們一定要避免
[00:23:27.440 --> 00:23:31.600]  不經意代入傳統主義的圈套
[00:23:31.600 --> 00:23:33.240]  所以有四樣東西我們特別重要
[00:23:33.240 --> 00:23:34.680]  從這段經文裏面
[00:23:34.680 --> 00:23:36.680]  我們學習得到
[00:23:36.680 --> 00:23:41.080]  第一 我們有責任要仔細嚴謹地
[00:23:41.080 --> 00:23:42.840]  查考上帝的話
[00:23:42.840 --> 00:23:44.400]  以至我們懂得分辨
[00:23:44.400 --> 00:23:46.440]  不會將人的吩咐當作
[00:23:46.440 --> 00:23:49.120]  上帝的真理來奉行
[00:23:49.120 --> 00:23:51.880]  第二 我們必須要提高我們的自覺
[00:23:51.880 --> 00:23:53.800]  如果我們發現自己有意無意之間
[00:23:53.800 --> 00:23:55.600]  借信仰來排斥
[00:23:55.600 --> 00:23:57.240]  和自己立場不同的人的話
[00:23:57.240 --> 00:23:59.320]  我們一定要回轉
[00:23:59.320 --> 00:24:01.080]  第三 當我們發覺自己
[00:24:01.080 --> 00:24:05.080]  以我認識多些的信仰 認識多些的傳統
[00:24:05.080 --> 00:24:07.640]  以自覺自己是高人一等
[00:24:07.640 --> 00:24:09.720]  我要做領導的
[00:24:09.720 --> 00:24:11.160]  我們都要回轉
[00:24:11.160 --> 00:24:13.600]  因為信仰是讓人謙卑的
[00:24:13.600 --> 00:24:16.280]  不是會叫人自高自大的
[00:24:16.280 --> 00:24:18.840]  第四 如果我們發現
[00:24:18.840 --> 00:24:21.520]  遵守某些的傳統結果
[00:24:21.520 --> 00:24:24.920]  會對人是無益甚至有害的話
[00:24:24.920 --> 00:24:26.560]  我們必須知道
[00:24:26.560 --> 00:24:30.600]  我們已經不是真的在遵守傳統
[00:24:30.600 --> 00:24:35.280]  相反我們可能已經淪為一個傳統主義者
[00:24:35.280 --> 00:24:38.440]  我們必須要回轉
[00:24:38.440 --> 00:24:40.680]  所以讓我們今天洗禮也好
[00:24:40.680 --> 00:24:43.520]  我們信了耶穌很久也好
[00:24:43.520 --> 00:24:44.720]  我們要謹記
[00:24:44.720 --> 00:24:47.960]  我們是活潑信仰的見證人
[00:24:47.960 --> 00:24:50.440]  是信仰傳統的守護者
[00:24:50.440 --> 00:24:56.200]  千萬不要衰化成為一個傳統主義者
[00:24:56.200 --> 00:24:58.040]  不過說回頭
[00:24:58.040 --> 00:25:04.520]  到底當年我是否應該遵守游泳池的傳統規矩呢
[00:25:04.520 --> 00:25:07.720]  就留給大家思考吧
[00:25:07.720 --> 00:25:08.720]  阿們
