
[00:00:00.000 --> 00:00:05.000]  神聖節祝你平安,我們一起祈禱
[00:23:25.000 --> 00:23:28.000]  「成聖」並不是一蹴即走
[00:23:28.000 --> 00:23:35.000]  是需要我們花時間、花心思、下苦功、勤讀聖經
[00:23:35.000 --> 00:23:39.000]  如果我們發覺自己有些困難、有些污穢
[00:23:39.000 --> 00:23:43.000]  自己很難去撕裂它的話
[00:23:43.000 --> 00:23:45.000]  我們要找人輔導
[00:23:45.000 --> 00:23:48.000]  而在我們每天的生活當中
[00:23:48.000 --> 00:23:50.000]  我們會受到世界
[00:23:50.000 --> 00:23:56.000]  很多不同的聲音、四面八方來影響我們
[00:23:56.000 --> 00:24:00.000]  但我們總要帶著一個敬畏上帝
[00:24:00.000 --> 00:24:02.000]  遠離惡事
[00:24:02.000 --> 00:24:07.000]  和企圖引誘我們去做壞事的人
[00:24:07.000 --> 00:24:10.000]  正如詩篇一章一節
[00:24:10.000 --> 00:24:12.000]  我讀給大家聽
[00:24:12.000 --> 00:24:15.000]  這不是畫本的聖經
[00:24:15.000 --> 00:24:20.000]  是我從原文中再譯出來的
[00:24:20.000 --> 00:24:22.000]  「有福的人士」
[00:24:22.000 --> 00:24:25.000]  原文是排第一句,不是最後一句
[00:24:25.000 --> 00:24:28.000]  跟中文聖經有點不同
[00:24:28.000 --> 00:24:32.000]  「有福的人士,不從惡人的見義
[00:24:32.000 --> 00:24:34.000]  不走罪人的道路
[00:24:34.000 --> 00:24:37.000]  不與傲慢人聚集
[00:24:37.000 --> 00:24:40.000]  卻起我夜和華的訓誨
[00:24:40.000 --> 00:24:44.000]  週夜思想他的教導」
[00:24:44.000 --> 00:24:46.000]  我們求主幫助我們
[00:24:46.000 --> 00:24:52.000]  真的能夠活得像一個聖潔的上帝的兒女
[00:24:52.000 --> 00:24:55.000]  我們一起同心祈禱
[00:24:55.000 --> 00:24:57.000]  聖代天父,感謝你
[00:24:57.000 --> 00:24:59.000]  揀選了我們成為你的兒女
[00:24:59.000 --> 00:25:01.000]  求你幫助我們
[00:25:01.000 --> 00:25:04.000]  在生活上要追求成聖
[00:25:04.000 --> 00:25:06.000]  使我們活出豐盛的人生
[00:25:06.000 --> 00:25:08.000]  榮耀你
[00:25:08.000 --> 00:25:10.000]  也幫助別人認識你
[00:25:10.000 --> 00:25:12.000]  奉耶穌基督的名祈禱
[00:25:12.000 --> 00:25:13.000]  我們祈禱
[00:25:13.000 --> 00:25:14.000]  阿彌陀佛
