
[00:00:00.000 --> 00:00:02.960]  我們繼續看這個題目
[00:17:02.240 --> 00:17:04.640]  耶穌如何面對和克服呢
[00:17:04.640 --> 00:17:06.160]  耶穌和門徒來到一個地方
[00:17:06.160 --> 00:17:07.640]  名叫黑西瑪利園
[00:17:07.640 --> 00:17:09.000]  祂就和門徒說
[00:17:09.000 --> 00:17:10.360]  你們坐在那裡
[00:17:10.360 --> 00:17:12.080]  我要在這裡祈禱
[00:17:12.080 --> 00:17:14.840]  於是就請彼得和西彼太的兩個兒子
[00:17:14.840 --> 00:17:16.320]  一起去
[00:17:16.320 --> 00:17:18.120]  耶穌就憂愁起來
[00:17:18.120 --> 00:17:20.440]  極其難過
[00:17:20.440 --> 00:17:21.280]  祂就說
[00:17:21.280 --> 00:17:22.800]  我心裡很憂傷
[00:17:22.800 --> 00:17:24.040]  幾乎要死
[00:17:24.040 --> 00:17:25.200]  你們留在這裡
[00:17:25.200 --> 00:17:28.520]  和我一起去警醒
[00:17:28.520 --> 00:17:30.200]  祂就躺在前面
[00:17:30.200 --> 00:17:31.680]  虎伏在地
[00:17:31.680 --> 00:17:32.880]  禱告說
[00:17:32.880 --> 00:17:34.440]  留意耶穌的祈禱
[00:17:34.440 --> 00:17:35.400]  我父啊
[00:17:35.400 --> 00:17:39.040]  如果可能求你使這杯離開我
[00:17:39.040 --> 00:17:41.800]  然而不笑照我所願的
[00:17:41.800 --> 00:17:44.920]  而是照你所願的
[00:17:44.920 --> 00:17:46.840]  祂回到門徒那裡
[00:17:46.840 --> 00:17:48.000]  見他們睡著了
[00:17:48.000 --> 00:17:49.120]  就對彼得說
[00:17:49.120 --> 00:17:50.160]  怎樣啊
[00:17:50.160 --> 00:17:53.320]  你們不能和我一起警醒一小時嗎
[00:17:53.320 --> 00:17:55.000]  總要警醒禱告
[00:17:55.000 --> 00:17:56.600]  免得陷入迷惑
[00:17:56.600 --> 00:17:57.920]  陷入試探
[00:17:57.920 --> 00:18:00.040]  你們心裡固然願意
[00:18:00.040 --> 00:18:03.120]  肉體卻軟弱了
[00:18:03.120 --> 00:18:04.800]  祂第二次又去禱告說
[00:18:04.800 --> 00:18:05.720]  我父啊
[00:18:05.720 --> 00:18:08.040]  這杯若不能離開我
[00:18:08.040 --> 00:18:09.280]  必須我喝
[00:18:09.280 --> 00:18:12.360]  就願你的旨意成全
[00:18:12.360 --> 00:18:14.760]  我們在心裡仰望主耶穌基督
[00:18:14.760 --> 00:18:16.720]  耶穌基督有什麼值得我們學習的地方
[00:18:16.720 --> 00:18:19.080]  以致能夠奔跑堅忍地
[00:18:19.080 --> 00:18:21.800]  跑完這條路程呢
[00:18:21.800 --> 00:18:23.720]  耶穌祈禱
[00:18:23.720 --> 00:18:24.520]  這個祈禱
[00:18:24.520 --> 00:18:26.640]  不是單單自己祈禱
[00:18:26.640 --> 00:18:31.280]  耶穌也邀請了祂的門徒和祈禱
[00:18:31.280 --> 00:18:32.160]  第二
[00:18:32.160 --> 00:18:35.280]  耶穌也承認祂是一個人
[00:18:35.280 --> 00:18:37.040]  祂也有祂的軟弱
[00:18:37.040 --> 00:18:38.280]  祂也有憂愁
[00:18:38.280 --> 00:18:39.480]  祂也有驚慌
[00:18:39.480 --> 00:18:43.480]  祂也要面對著一個肉體的苦難
[00:18:43.480 --> 00:18:46.760]  所以祂也害怕得幾乎要死
[00:18:46.760 --> 00:18:48.840]  憂傷幾乎要死
[00:18:48.840 --> 00:18:50.200]  第三
[00:18:50.200 --> 00:18:52.280]  耶穌祈禱
[00:18:52.280 --> 00:18:56.480]  祂願意為了成就這個救恩
[00:18:56.480 --> 00:18:59.400]  為了我們得到拯救
[00:18:59.400 --> 00:19:01.880]  為了天父的旨意能夠成就
[00:19:01.880 --> 00:19:03.200]  祂說
[00:19:03.200 --> 00:19:04.480]  父啊
[00:19:04.480 --> 00:19:06.880]  若這個旨意不能離開的話
[00:19:06.880 --> 00:19:09.480]  就按你的旨意成全
[00:19:09.480 --> 00:19:11.720]  所以耶穌就成為了我們的生命教練
[00:19:11.720 --> 00:19:13.520]  成為了我們生命的榜樣
[00:19:13.520 --> 00:19:14.800]  祂的祈禱
[00:19:14.800 --> 00:19:16.240]  祂願意去軟弱
[00:19:16.240 --> 00:19:17.680]  祂願意捨己
[00:19:17.680 --> 00:19:20.800]  祂願意負的旨意成全
[00:19:20.800 --> 00:19:22.160]  就是這樣
[00:19:22.160 --> 00:19:23.680]  祂成了救恩
[00:19:23.680 --> 00:19:28.240]  成為了我們學習要注目的對象
[00:19:28.240 --> 00:19:30.640]  回到經文的第一節
[00:19:30.640 --> 00:19:33.680]  這群見證人如同雲彩圍著我們
[00:19:33.680 --> 00:19:35.880]  然後作者說要怎樣
[00:19:35.880 --> 00:19:42.200]  「卸下各樣重擔和緊緊纏累你們的罪」
[00:19:42.200 --> 00:19:44.560]  這個「卸下」即是要脫下
[00:19:44.560 --> 00:19:45.360]  脫去
[00:19:45.360 --> 00:19:46.600]  放下東西
[00:19:46.600 --> 00:19:49.920]  當你要做一些勞動的工作
[00:19:49.920 --> 00:19:50.480]  你怎樣做
[00:19:50.480 --> 00:19:51.280]  摺起袖子
[00:19:51.280 --> 00:19:53.800]  或者脫下外袍
[00:19:53.800 --> 00:19:55.560]  當你要跑步時你怎樣做
[00:19:55.560 --> 00:19:58.320]  你應該穿上正確的裝束
[00:19:58.320 --> 00:19:59.440]  可能短褲
[00:19:59.440 --> 00:20:00.320]  背心
[00:20:00.320 --> 00:20:01.880]  跑步鞋
[00:20:01.880 --> 00:20:04.280]  當你要走這個信念的道路
[00:20:04.280 --> 00:20:05.840]  所有纏累你的東西
[00:20:05.840 --> 00:20:07.200]  會令你分心的東西
[00:20:07.200 --> 00:20:08.600]  我們都要將它們放下
[00:20:08.600 --> 00:20:11.040]  專注在基督的道路裡
[00:20:11.040 --> 00:20:12.480]  而且要脫下什麼
[00:20:12.480 --> 00:20:14.000]  脫下那些罪
[00:20:14.000 --> 00:20:18.640]  有什麼罪會阻礙你跑人生的信仰道路
[00:20:18.640 --> 00:20:20.320]  貪心
[00:20:20.320 --> 00:20:22.160]  驕傲
[00:20:22.160 --> 00:20:24.520]  或者很多內心的罪
[00:20:24.520 --> 00:20:26.240]  我們都要將它們放下
[00:20:26.240 --> 00:20:28.280]  我用一個比喻來說
[00:20:28.280 --> 00:20:31.200]  我們教會澄清部有一個叫做
[00:20:31.200 --> 00:20:32.880]  「緩步跑小組」
[00:20:32.880 --> 00:20:34.240]  他們現在是第二期
[00:20:34.240 --> 00:20:36.360]  第二期改為在星期三的晚上
[00:20:36.360 --> 00:20:39.160]  一個月一次的第一個星期三晚
[00:20:39.160 --> 00:20:41.240]  就不知道是七點還是半點
[00:20:41.240 --> 00:20:42.400]  現在他們出發了
[00:20:42.400 --> 00:20:45.840]  我看到他們出發就幫我拍這張照片
[00:20:45.840 --> 00:20:50.440]  其實他們跑步之前都會做熱身
[00:20:50.440 --> 00:20:53.200]  提醒我們原來我們要去跑人生道路裡
[00:20:53.200 --> 00:20:54.880]  我們要準備好自己
[00:20:54.880 --> 00:20:55.800]  要做熱身
[00:20:55.800 --> 00:20:57.240]  拉筋
[00:20:57.240 --> 00:20:58.920]  做好我們的準備
[00:20:58.920 --> 00:21:01.160]  有正確的裝束
[00:21:01.160 --> 00:21:07.880]  Adrian就是我們的教練或者小組裡的組長
[00:21:07.880 --> 00:21:10.360]  我們平時都要注重我們的飲食
[00:21:10.360 --> 00:21:11.360]  要均衡飲食
[00:21:11.360 --> 00:21:13.880]  不要吃太高脂肪
[00:21:13.880 --> 00:21:16.240]  或者多吃一些有營養的東西等等
[00:21:16.240 --> 00:21:18.200]  大家都應該很清楚這些
[00:21:18.200 --> 00:21:20.320]  我們為了鍛鍊好身體
[00:21:20.320 --> 00:21:21.640]  那些拜拜肉
[00:21:21.640 --> 00:21:24.600]  那些什麼啤酒肚腩
[00:21:24.600 --> 00:21:26.520]  慢慢就會減少
[00:21:26.520 --> 00:21:31.520]  這就是我們要跑步去鍛鍊身體所得到的成果
[00:21:31.520 --> 00:21:33.200]  而經文就提醒我們
[00:21:33.200 --> 00:21:36.400]  我們就要卸下重擔
[00:21:36.400 --> 00:21:38.200]  脫去那些纏累我們的罪
[00:21:38.200 --> 00:21:39.520]  擺脫它們
[00:21:39.520 --> 00:21:41.920]  這些在你生命當中是什麼呢
[00:21:41.920 --> 00:21:43.040]  有什麼分心
[00:21:43.040 --> 00:21:45.680]  令你不能夠專注去跟從耶穌的呢
[00:21:45.680 --> 00:21:49.280]  有什麼罪阻礙著你和耶穌的關係呢
[00:21:49.280 --> 00:21:52.560]  我們就要專注去將這些脫去
[00:21:52.560 --> 00:21:55.760]  多放一些時間在神的話語的學習
[00:21:55.760 --> 00:21:59.000]  多放一些時間在跟耶穌一起的祈禱
[00:21:59.000 --> 00:22:02.680]  多放一些時間在跟弟子會一起的祈禱走亡
[00:22:02.680 --> 00:22:07.480]  這就是幫助我們能夠跑步全程的秘訣
[00:22:07.480 --> 00:22:09.040]  我的時間我要快一點了
[00:22:09.040 --> 00:22:10.760]  我們去到下半部
[00:22:10.760 --> 00:22:11.480]  第四節說
[00:22:11.480 --> 00:22:13.560]  你們與罪惡鬥爭
[00:22:13.560 --> 00:22:16.400]  還沒有抵抗到流血的地步
[00:22:16.400 --> 00:22:18.240]  你們有忘了神勸你們
[00:22:18.240 --> 00:22:23.000]  如同勸兒女的那些話
[00:22:23.000 --> 00:22:26.840]  希伯尼書作者在提醒我們要脫離罪
[00:22:26.840 --> 00:22:29.360]  在當時的罪未去到要逼迫
[00:22:29.360 --> 00:22:30.400]  或者要流血
[00:22:30.400 --> 00:22:35.840]  或者可能要被愛敵攻擊的地步
[00:22:35.840 --> 00:22:37.200]  但是在我們人生裡面
[00:22:37.200 --> 00:22:39.000]  我們都遇到很多的挫折
[00:22:39.000 --> 00:22:40.120]  很多的困難
[00:22:40.120 --> 00:22:41.680]  很多的挑戰
[00:22:41.680 --> 00:22:43.840]  是我們覺得很難承受的
[00:22:43.840 --> 00:22:46.600]  在接著第四節到第十一節裡面
[00:22:46.600 --> 00:22:47.840]  出現了一個字
[00:22:47.840 --> 00:22:49.720]  十次這麼多
[00:22:49.720 --> 00:22:51.800]  就是管教這個字
[00:22:51.800 --> 00:22:54.720]  我們很快看看第五節有兩次
[00:22:54.720 --> 00:22:57.720]  在七八九節裡面有四次
[00:22:57.720 --> 00:23:00.520]  在最後十字十一節都有三次
[00:23:00.520 --> 00:23:05.120]  這個管教不知道大家帶給什麼想法呢
[00:23:05.120 --> 00:23:08.160]  一開始你聽到管教你就會覺得
[00:23:08.160 --> 00:23:10.160]  又要被人管住了
[00:23:10.160 --> 00:23:12.000]  又好像約束住了
[00:23:12.000 --> 00:23:13.320]  要被人罰了
[00:23:13.320 --> 00:23:14.720]  要痛苦了
[00:23:14.720 --> 00:23:15.920]  是負面的
[00:23:15.920 --> 00:23:17.800]  是不好的
[00:23:17.800 --> 00:23:21.680]  但是作者用另一個角度給我們看
[00:23:21.680 --> 00:23:23.280]  什麼叫做管教
[00:23:23.280 --> 00:23:27.560]  其實這句「我兒不可輕看著的管教」
[00:23:27.560 --> 00:23:31.920]  是引致《箴言》三章十一至十二節
[00:23:31.920 --> 00:23:36.280]  就是父母親要管教兒女
[00:23:36.280 --> 00:23:38.880]  我們不要輕看著管教
[00:23:38.880 --> 00:23:42.800]  不要被主的管教責備而灰心
[00:23:42.800 --> 00:23:44.040]  為什麼
[00:23:44.040 --> 00:23:47.600]  因為他不愛你就不管教你
[00:23:47.600 --> 00:23:49.320]  中國有句話是什麼
[00:23:49.320 --> 00:23:51.560]  愛之深是什麼
[00:23:51.560 --> 00:23:55.720]  責之切沒錯
[00:23:55.720 --> 00:23:59.880]  主的管教背後是因為愛
[00:23:59.880 --> 00:24:03.200]  他不愛你就不管教你
[00:24:03.200 --> 00:24:07.360]  去到第七八九節為了受管教
[00:24:07.360 --> 00:24:10.440]  我們就要好好的去忍耐
[00:24:10.440 --> 00:24:13.920]  神待我們就好像待兒女一樣
[00:24:13.920 --> 00:24:17.560]  哪裡有子女不會受到父母親的管教呢
[00:24:17.560 --> 00:24:18.320]  你想想自己
[00:24:18.320 --> 00:24:22.160]  我見到這裡很多爺爺奶奶
[00:24:22.160 --> 00:24:24.160]  如果你不疼愛子女
[00:24:24.160 --> 00:24:26.320]  你怎會管教他們呢
[00:24:26.320 --> 00:24:28.400]  你不愛他你不理他
[00:24:28.400 --> 00:24:31.080]  你管他幹嘛浪費我的時間
[00:24:31.080 --> 00:24:32.040]  浪費我的胃飯
[00:24:32.040 --> 00:24:33.240]  浪費我的精神
[00:24:33.240 --> 00:24:35.000]  你喜歡你死你賤
[00:24:35.000 --> 00:24:37.080]  這就是最慘的時候
[00:24:37.080 --> 00:24:38.320]  但是你愛他
[00:24:38.320 --> 00:24:39.520]  所以你要管教他
[00:24:39.520 --> 00:24:41.720]  你為了他們好
[00:24:41.720 --> 00:24:43.200]  反過來想
[00:24:43.200 --> 00:24:45.920]  為什麼天父要管教我們呢
[00:24:45.920 --> 00:24:47.600]  因為他愛我們
[00:24:47.600 --> 00:24:49.120]  去到第八節
[00:24:49.120 --> 00:24:52.120]  管教原是眾兒女同所領受的
[00:24:52.120 --> 00:24:54.280]  你們若不受管教
[00:24:54.280 --> 00:24:57.400]  就是私生子不是兒女了
[00:24:57.400 --> 00:25:00.720]  所以這個管教也帶出了一份關係
[00:25:00.720 --> 00:25:02.840]  我們跟天父沒有關係
[00:25:02.840 --> 00:25:04.160]  他就不會理我們
[00:25:04.160 --> 00:25:05.280]  他肯管教我們
[00:25:05.280 --> 00:25:06.280]  意思就是說
[00:25:06.280 --> 00:25:09.160]  他仍然關心我們
[00:25:09.160 --> 00:25:10.280]  他要管教我們
[00:25:10.280 --> 00:25:13.600]  他為了我們好
[00:25:13.600 --> 00:25:15.720]  我覺得我應該想一個
[00:25:15.720 --> 00:25:18.360]  我曾經受管教的例子
[00:25:18.360 --> 00:25:20.040]  但是通常這些管教都是不要受
[00:25:20.040 --> 00:25:22.280]  都是不要告訴別人
[00:25:22.280 --> 00:25:24.280]  有些人可能都知道
[00:25:24.280 --> 00:25:26.000]  在幾年前
[00:25:26.000 --> 00:25:28.720]  我曾經遇過交通意外
[00:25:28.720 --> 00:25:31.360]  因為玩滑板車的緣故
[00:25:31.360 --> 00:25:34.720]  整個人跌倒在地上
[00:25:34.720 --> 00:25:36.320]  跌傷了肩膀
[00:25:36.320 --> 00:25:37.720]  還要做手術
[00:25:37.720 --> 00:25:38.560]  還有一條痕
[00:25:38.560 --> 00:25:39.520]  一條疤痕
[00:25:39.520 --> 00:25:41.280]  所以每次看到這條疤痕
[00:25:41.280 --> 00:25:43.640]  我就知道這是神的管教
[00:25:43.640 --> 00:25:47.960]  這個管教給我甚麼學習呢
[00:25:47.960 --> 00:25:49.880]  陳生 牧師
[00:25:49.880 --> 00:25:51.920]  你都不年輕了
[00:25:51.920 --> 00:25:54.320]  還在玩滑板車
[00:25:54.320 --> 00:25:56.360]  我在進醫院的時候
[00:25:56.360 --> 00:25:58.560]  被一個姑娘說的
[00:25:58.560 --> 00:26:01.200]  我發覺原來我都要承認
[00:26:01.200 --> 00:26:04.720]  我要好好地管束一下自己
[00:26:04.720 --> 00:26:06.600]  不可以太放縱
[00:26:06.600 --> 00:26:08.680]  或者我都要為了家人的緣故
[00:26:08.680 --> 00:26:12.280]  要保守自己的身體
[00:26:12.280 --> 00:26:14.320]  當然又被師母罵了很多次
[00:26:14.320 --> 00:26:15.800]  幾乎不理我
[00:26:15.800 --> 00:26:17.880]  但她都一樣照顧我
[00:26:17.880 --> 00:26:19.400]  也幫助我
[00:26:19.400 --> 00:26:21.440]  在我肩膀動不了的時候
[00:26:21.440 --> 00:26:23.000]  幫助我做了很多事
[00:26:23.000 --> 00:26:24.880]  這個背後就是愛
[00:26:24.880 --> 00:26:26.200]  原來管教
[00:26:26.200 --> 00:26:28.480]  你明白了背後的意義的時候
[00:26:28.480 --> 00:26:30.960]  你就能夠知道
[00:26:30.960 --> 00:26:32.960]  管教不是約束
[00:26:32.960 --> 00:26:34.400]  不是受罰
[00:26:34.400 --> 00:26:35.280]  在經文裡面
[00:26:35.280 --> 00:26:36.440]  這個管教的字就是
[00:26:36.440 --> 00:26:38.200]  紀律discipline
[00:26:38.200 --> 00:26:40.000]  是一個嚴格的訓練
[00:26:40.000 --> 00:26:41.400]  是鍛鍊
[00:26:41.400 --> 00:26:42.680]  是一個教育
[00:26:42.680 --> 00:26:43.800]  是一個教化
[00:26:43.800 --> 00:26:45.200]  是一個調教
[00:26:45.200 --> 00:26:47.600]  可能是先苦後甜的
[00:26:47.600 --> 00:26:50.320]  但是我們在管教裡面就看到
[00:26:50.320 --> 00:26:51.880]  天父對我們的愛
[00:26:51.880 --> 00:26:53.400]  跟我們的關係
[00:26:53.400 --> 00:26:54.720]  在十同第十一節
[00:26:54.720 --> 00:26:56.720]  這個管教再繼續出現
[00:26:56.720 --> 00:26:59.760]  這個管教就是要讓我們得罪益處
[00:26:59.760 --> 00:27:00.920]  在地上的父親
[00:27:00.920 --> 00:27:01.760]  他將地上的父親
[00:27:01.760 --> 00:27:03.720]  和天上的父親做一個比較
[00:27:03.720 --> 00:27:06.720]  肉身的父母都會管教自己的子女
[00:27:06.720 --> 00:27:08.280]  不過就可能有短時間
[00:27:08.280 --> 00:27:10.880]  或者會按著人的意願
[00:27:10.880 --> 00:27:12.400]  未必是完全的
[00:27:12.400 --> 00:27:13.680]  但是天父的管教
[00:27:13.680 --> 00:27:14.880]  靈性之父的管教
[00:27:14.880 --> 00:27:15.920]  為的是什麼
[00:27:15.920 --> 00:27:18.760]  完全的就是為了讓我們得罪益處
[00:27:18.760 --> 00:27:21.200]  在他的聖潔上也有份
[00:27:21.200 --> 00:27:22.320]  在管教裡面
[00:27:22.320 --> 00:27:23.480]  開頭會怎麼樣
[00:27:23.480 --> 00:27:24.880]  開不開心的
[00:27:24.880 --> 00:27:25.840]  當然不開心
[00:27:25.840 --> 00:27:26.840]  受罰會怎麼樣
[00:27:26.840 --> 00:27:28.280]  痛苦的
[00:27:28.280 --> 00:27:29.520]  但是後來經過鍛鍊的人
[00:27:29.520 --> 00:27:30.560]  會得到什麼
[00:27:30.560 --> 00:27:32.160]  平安的果子
[00:27:32.160 --> 00:27:33.920]  意義的果子
[00:27:33.920 --> 00:27:36.920]  就是你全心信服在神的裡面
[00:27:36.920 --> 00:27:38.560]  學習一個信服
[00:27:38.560 --> 00:27:41.280]  學習成為一個合神心意的門徒
[00:27:41.280 --> 00:27:43.080]  更加的謙卑
[00:27:43.080 --> 00:27:44.520]  更加的聖潔
[00:27:44.520 --> 00:27:46.720]  與神的關係更加的緊密
[00:27:46.720 --> 00:27:48.840]  和更加能夠見證到主
[00:27:48.840 --> 00:27:52.320]  結出平安和榮耀主的果子
[00:27:52.320 --> 00:27:57.640]  這個就是管教帶來的成果
[00:27:57.640 --> 00:27:59.200]  有件事很有趣的
[00:27:59.200 --> 00:28:00.640]  我發覺我們給錢的人
[00:28:00.640 --> 00:28:03.080]  通常都是想別人服侍我們
[00:28:03.080 --> 00:28:04.240]  給錢的人
[00:28:04.240 --> 00:28:07.240]  就能夠給我們一些服務
[00:28:07.240 --> 00:28:09.600]  減低我們的辛苦
[00:28:09.600 --> 00:28:11.120]  但是這個服務
[00:28:11.120 --> 00:28:12.880]  就是你給錢的人
[00:28:12.880 --> 00:28:14.560]  別人加些辛苦給你
[00:28:14.560 --> 00:28:15.880]  是什麼來的呢
[00:28:15.880 --> 00:28:17.240]  我發覺我和太太
[00:28:17.240 --> 00:28:21.960]  我和師母都要保守自己的身體
[00:28:21.960 --> 00:28:23.400]  去做運動
[00:28:23.400 --> 00:28:25.040]  通常做運動
[00:28:25.040 --> 00:28:26.320]  做著做著就不做了
[00:28:26.320 --> 00:28:28.640]  因為沒有人管著你
[00:28:28.640 --> 00:28:30.720]  有時候沒空
[00:28:30.720 --> 00:28:32.040]  要準備港島或者
[00:28:32.040 --> 00:28:34.760]  我有其他事情做就不去運動了
[00:28:34.760 --> 00:28:36.360]  所以我們專門佈一些班
[00:28:36.360 --> 00:28:38.200]  就是固定時間
[00:28:38.200 --> 00:28:39.360]  以及因為你給了錢
[00:28:39.360 --> 00:28:41.840]  別人會管著你
[00:28:41.840 --> 00:28:45.440]  就是貼錢買難受的教練服務
[00:28:45.440 --> 00:28:47.360]  訓練你去做運動
[00:28:47.360 --> 00:28:48.480]  那你通常做運動
[00:28:48.480 --> 00:28:49.240]  一開始怎麼樣
[00:28:49.240 --> 00:28:51.560]  做完頭兩三次
[00:28:51.560 --> 00:28:54.080]  第二天就全身腰酸骨痛
[00:28:54.080 --> 00:28:56.160]  起床腳好像麻痺一樣
[00:28:56.160 --> 00:28:57.360]  要塗鐵打酒
[00:28:57.360 --> 00:28:58.680]  要填藥膏
[00:28:58.680 --> 00:29:00.080]  很辛苦的
[00:29:00.080 --> 00:29:00.960]  但是你做著做著
[00:29:00.960 --> 00:29:02.080]  身體慢慢強壯
[00:29:02.080 --> 00:29:03.840]  肌肉慢慢紮實之後
[00:29:03.840 --> 00:29:06.640]  你就適應了那個勞苦
[00:29:06.640 --> 00:29:08.480]  做運動的過程我不說太多
[00:29:08.480 --> 00:29:10.480]  你看到照片都明白的
[00:29:10.480 --> 00:29:14.320]  然後你身體酸痛就少了
[00:29:14.320 --> 00:29:16.480]  人就精神了
[00:29:16.480 --> 00:29:17.720]  活力也多了
[00:29:17.720 --> 00:29:19.240]  肌肉紮實了
[00:29:19.240 --> 00:29:20.520]  身體就靈活了
[00:29:20.520 --> 00:29:23.200]  連傷風感冒都減少了
[00:29:23.200 --> 00:29:25.120]  所以原來別人看到
[00:29:25.120 --> 00:29:26.360]  鍛鍊
[00:29:26.360 --> 00:29:27.200]  教練
[00:29:27.200 --> 00:29:29.120]  或者管教
[00:29:29.120 --> 00:29:31.720]  才看到是一個苦難
[00:29:31.720 --> 00:29:32.760]  不是苦難
[00:29:32.760 --> 00:29:34.080]  才看到一些辛苦
[00:29:34.080 --> 00:29:36.600]  但是它會帶來益處的
[00:29:36.600 --> 00:29:38.920]  在這裡做一個總結和應用
[00:29:38.920 --> 00:29:40.040]  四件事
[00:29:40.040 --> 00:29:40.760]  第一件事
[00:29:40.760 --> 00:29:42.840]  我們要怎麼跑出這個全程呢
[00:29:42.840 --> 00:29:44.280]  我們要仰望這位
[00:29:44.280 --> 00:29:46.040]  創始承宗的耶穌
[00:29:46.040 --> 00:29:47.680]  他因為前面的喜樂
[00:29:47.680 --> 00:29:48.880]  帶著盼望
[00:29:48.880 --> 00:29:50.280]  興亢羞辱
[00:29:50.280 --> 00:29:51.680]  忍受苦難
[00:29:51.680 --> 00:29:53.440]  他已經坐在父神的右邊
[00:29:53.440 --> 00:29:55.360]  耶穌自己成為了我們的盼望
[00:29:55.360 --> 00:29:56.080]  也就是我們知道
[00:29:56.080 --> 00:29:57.760]  我們看著耶穌
[00:29:57.760 --> 00:30:00.800]  就能夠越過前面的艱難
[00:30:00.800 --> 00:30:02.800]  第二我們要輕身上路
[00:30:02.800 --> 00:30:03.960]  放下
[00:30:03.960 --> 00:30:05.640]  纏繞著我們的重擔
[00:30:05.640 --> 00:30:07.400]  脫離罪惡的捆綁
[00:30:07.400 --> 00:30:08.800]  要鍛鍊我們的靈命
[00:30:08.800 --> 00:30:12.040]  好和上帝建立一個美好的關係
[00:30:12.040 --> 00:30:13.520]  我們要接受管教
[00:30:13.520 --> 00:30:15.800]  我們相信天父是愛我們的
[00:30:15.800 --> 00:30:18.000]  我們要相信上帝給我們的愛
[00:30:18.000 --> 00:30:19.400]  所以去管教我們
[00:30:19.400 --> 00:30:20.440]  有困難
[00:30:20.440 --> 00:30:22.560]  我們要依靠祂去克服
[00:30:22.560 --> 00:30:23.800]  我們直到祈禱
[00:30:23.800 --> 00:30:24.960]  讀經 靈修
[00:30:24.960 --> 00:30:26.280]  我們每天都這樣
[00:30:26.280 --> 00:30:27.640]  好像做運動一樣
[00:30:27.640 --> 00:30:28.880]  去靈修 去禱告
[00:30:28.880 --> 00:30:30.920]  去和上帝建立關係
[00:30:30.920 --> 00:30:32.360]  有一天你要發覺你的身體
[00:30:32.360 --> 00:30:34.680]  你的靈命會越來越強壯
[00:30:34.680 --> 00:30:36.160]  我們需要用心機
[00:30:36.160 --> 00:30:38.360]  要用一個支持下去
[00:30:38.360 --> 00:30:40.280]  還有邀請你身邊的人
[00:30:40.280 --> 00:30:42.640]  和你一起肢體同行
[00:30:42.640 --> 00:30:43.760]  互相代討
[00:30:43.760 --> 00:30:45.200]  意思就是你一個人
[00:30:45.200 --> 00:30:47.400]  很容易就會失去
[00:30:47.400 --> 00:30:48.520]  就是做不到
[00:30:48.520 --> 00:30:50.080]  你要找一些人一起支持你
[00:30:50.080 --> 00:30:52.040]  所以跑步小組有一班人跑
[00:30:52.040 --> 00:30:54.240]  我們做運動有一班人做
[00:30:54.240 --> 00:30:55.520]  我們要做好靈命
[00:30:55.520 --> 00:30:56.880]  我們都要有團契
[00:30:56.880 --> 00:30:59.120]  有小組互相的支持
[00:30:59.120 --> 00:31:01.040]  甚至乎你找你的組長
[00:31:01.040 --> 00:31:02.280]  導師
[00:31:02.280 --> 00:31:03.080]  教務
[00:31:03.080 --> 00:31:04.400]  去幫助我們
[00:31:04.400 --> 00:31:07.320]  去彼此互相的守望
[00:31:07.320 --> 00:31:09.000]  接著我很想用一個見證
[00:31:09.000 --> 00:31:10.720]  去結束今天的講道
[00:31:10.720 --> 00:31:13.000]  這位見證人物叫做Gary
[00:31:13.000 --> 00:31:13.880]  他是一個失明人士
[00:31:13.880 --> 00:31:15.840]  是一個後天的失明人士
[00:31:15.840 --> 00:31:18.040]  當他到了二十多歲
[00:31:18.040 --> 00:31:20.160]  慢慢視力盡失的時候
[00:31:20.160 --> 00:31:21.920]  他曾經想過自殺
[00:31:21.920 --> 00:31:22.880]  但當然沒有死
[00:31:22.880 --> 00:31:24.320]  不然就不會在這裡
[00:31:24.320 --> 00:31:26.120]  但他就一步困住自己
[00:31:26.120 --> 00:31:27.680]  像自閉青年一樣
[00:31:27.680 --> 00:31:30.880]  喝酒吸煙
[00:31:30.880 --> 00:31:34.280]  結果整個人變胖了
[00:31:34.280 --> 00:31:36.800]  後來他決心因為媽媽的愛
[00:31:36.800 --> 00:31:39.560]  他要去改變自己
[00:31:39.560 --> 00:31:41.080]  所以參加了
[00:31:41.080 --> 00:31:44.840]  萬人輔導會的跑步小組
[00:31:44.840 --> 00:31:46.960]  起初是為了減肥而已
[00:31:46.960 --> 00:31:49.680]  後來他就成為了一個跑手
[00:31:49.680 --> 00:31:51.520]  而在參加互步跑小組
[00:31:51.520 --> 00:31:54.440]  參加失明人士的跑步小組裡面
[00:31:54.440 --> 00:31:55.960]  有一些領跑員
[00:31:55.960 --> 00:31:58.720]  其中一位基督徒帶領了耶穌
[00:31:58.720 --> 00:32:00.440]  生命活得更加豐盛
[00:32:00.440 --> 00:32:04.480]  我們看看他怎樣經歷耶穌給他的豐盛
[00:32:04.480 --> 00:32:05.680]  其實由一開始
[00:32:05.680 --> 00:32:07.240]  醫生鼓勵我去做運動
[00:32:07.240 --> 00:32:09.560]  我進了萬人體育總會做運動之後
[00:32:09.560 --> 00:32:11.640]  我覺得自己最深入的運動
[00:32:11.640 --> 00:32:13.200]  就是跑步
[00:32:13.200 --> 00:32:16.000]  所以我在香港也參加了不同的比賽
[00:32:16.000 --> 00:32:18.040]  或者一些海外的賽事
[00:32:18.040 --> 00:32:19.880]  得到不少的獎項
[00:32:19.880 --> 00:32:23.160]  如果你問我哪一個最深刻的經歷
