
[00:00:00.000 --> 00:00:05.560]  有人說 人生 或者我們的屬靈的經驗
[00:15:17.160 --> 00:15:19.040]  這種態度是什麼呢
[00:15:19.040 --> 00:15:20.760]  第一 全心
[00:15:20.760 --> 00:15:21.560]  一心一意
[00:15:21.560 --> 00:15:23.080]  因爲聖經告訴我
[00:15:23.080 --> 00:15:25.880]  我要一心
[00:15:25.880 --> 00:15:28.400]  一心清謝禰
[00:15:28.400 --> 00:15:31.080]  即是全人的投入
[00:15:31.080 --> 00:15:33.200]  用耶穌或者舊約
[00:15:33.200 --> 00:15:36.400]  我要盡心儘性盡義
[00:15:36.400 --> 00:15:39.800]  愛主敬拜我主耶穌
[00:15:39.800 --> 00:15:41.600]  爲什麼他這樣說
[00:15:41.600 --> 00:15:43.040]  137篇
[00:15:43.040 --> 00:15:44.520]  神救贖他們
[00:15:44.520 --> 00:15:46.320]  接着他說要下拜
[00:15:46.320 --> 00:15:48.040]  我要向你的聖殿下拜
[00:15:48.040 --> 00:15:49.880]  這裏大家留意
[00:15:49.880 --> 00:15:52.400]  當大衛作這篇詩篇的時候
[00:15:52.400 --> 00:15:53.600]  大衛作王期間
[00:15:53.600 --> 00:15:55.760]  是沒有一個
[00:15:55.760 --> 00:15:58.200]  毫無泥石使這個殿的
[00:15:58.200 --> 00:16:00.520]  是一個會幕而已
[00:16:00.520 --> 00:16:03.880]  不過對他來說仍然是神的殿
[00:16:03.880 --> 00:16:07.360]  我想問你今天神的殿在哪裏
[00:16:07.360 --> 00:16:09.040]  在哪裏
[00:16:09.040 --> 00:16:10.280]  在這裏
[00:16:10.280 --> 00:16:11.640]  都是的
[00:16:11.640 --> 00:16:13.520]  但是還有一個殿在哪裏
[00:16:13.520 --> 00:16:15.040]  在我們的心裏面
[00:16:15.040 --> 00:16:17.200]  所以我們向神去下拜的時候
[00:16:17.200 --> 00:16:18.680]  其實不是向我們的心下拜
[00:16:18.680 --> 00:16:19.680]  我們要服服
[00:16:19.680 --> 00:16:21.800]  我們讓神去居守衛的時候
[00:16:21.800 --> 00:16:22.720]  爲什麼要這樣做
[00:16:22.720 --> 00:16:26.040]  因爲你的慈愛和誠實
[00:16:26.040 --> 00:16:28.160]  去稱讚 值得稱讚 值得thank you
[00:16:28.160 --> 00:16:30.840]  我剛纔之前那張powerpoint不用再回頭了
[00:16:30.840 --> 00:16:32.800]  這個神的慈愛
[00:16:32.800 --> 00:16:35.240]  這個是一個love
[00:16:35.240 --> 00:16:37.120]  在舊約的hesa
[00:16:37.120 --> 00:16:39.160]  是不死的愛
[00:16:39.160 --> 00:16:41.080]  也是unfading love
[00:16:41.080 --> 00:16:42.240]  在今天新約
[00:16:42.240 --> 00:16:43.720]  就是一個agape
[00:16:43.720 --> 00:16:45.080]  耶穌寫生愛
[00:16:45.080 --> 00:16:47.480]  爲到這個時候我要服服
[00:16:47.480 --> 00:16:49.000]  這張powerpoint裏面
[00:16:49.000 --> 00:16:51.680]  我想給大家一點點爲什麼要服服
[00:16:51.680 --> 00:16:54.280]  就是抽兩節
[00:16:54.280 --> 00:16:57.400]  詩篇136篇第四節和第九節
[00:16:57.400 --> 00:16:58.560]  大家讀一讀
[00:16:58.560 --> 00:16:59.560]  如果你讀的時候
[00:16:59.560 --> 00:17:01.640]  你發覺留意尾段
[00:17:01.640 --> 00:17:02.680]  好不好 留意尾段
[00:17:02.680 --> 00:17:03.280]  都是一樣
[00:17:03.280 --> 00:17:04.920]  好 我們試一下
[00:17:04.920 --> 00:17:08.080]  稱謝那獨行大其事的
[00:17:08.080 --> 00:17:11.000]  因他的慈愛永遠長存
[00:17:11.000 --> 00:17:13.000]  他造月亮升壽
[00:17:13.000 --> 00:17:14.360]  管黑夜
[00:17:14.360 --> 00:17:18.280]  因他的慈愛永遠長存
[00:17:18.280 --> 00:17:19.880]  全部都是永遠長存
[00:17:19.880 --> 00:17:22.720]  如果大家回去讀你就會明白
[00:17:22.720 --> 00:17:23.800]  最後在感謝里面
[00:17:23.800 --> 00:17:24.880]  爲什麼要感謝
[00:17:24.880 --> 00:17:27.200]  感謝是一個命令
[00:17:27.200 --> 00:17:28.680]  所以在第一節
[00:17:28.680 --> 00:17:30.000]  第二節和第五節
[00:17:30.000 --> 00:17:33.040]  都有一個要字在當中
[00:17:33.040 --> 00:17:34.920]  要
[00:17:34.920 --> 00:17:36.280]  無論是新約舊約
[00:17:36.280 --> 00:17:37.920]  在我們中文翻譯聖經裏面
[00:17:37.920 --> 00:17:39.200]  有個要字的時候
[00:17:39.200 --> 00:17:39.920]  你就要留意
[00:17:39.920 --> 00:17:42.760]  因爲這個是一個命令
[00:17:42.760 --> 00:17:44.480]  大衛是皇帝
[00:17:44.480 --> 00:17:46.920]  所以他知道什麼叫命令很重要
[00:17:46.920 --> 00:17:48.680]  但我們今天在香港裏面
[00:17:48.680 --> 00:17:50.000]  我們不是很明白
[00:17:50.000 --> 00:17:51.480]  因爲我們不會發命令
[00:17:51.480 --> 00:17:53.360]  因爲我們不是紀律部隊
[00:17:53.360 --> 00:17:55.120]  你最少很大聲的告訴別人
[00:17:55.120 --> 00:17:56.040]  只是大聲而已
[00:17:56.040 --> 00:17:57.000]  你不是命令
[00:17:57.000 --> 00:17:58.400]  爲什麼你可以命令我們
[00:17:58.400 --> 00:18:00.080]  你不明白命令
[00:18:00.080 --> 00:18:01.280]  但在舊約裏面明白
[00:18:01.280 --> 00:18:02.960]  如果你紀律部隊都明白
[00:18:02.960 --> 00:18:05.320]  命令就是一個命令一個動作
[00:18:05.320 --> 00:18:07.080]  所以神要欽謝
[00:18:07.080 --> 00:18:08.680]  他不單只是一個命令
[00:18:08.680 --> 00:18:12.680]  是從心裏面看到神的恩典
[00:18:12.680 --> 00:18:13.720]  向你下拜
[00:18:13.720 --> 00:18:15.920]  看到神的慈愛永遠長存
[00:18:15.920 --> 00:18:18.240]  136篇
[00:18:18.240 --> 00:18:19.520]  要去歌頌耶和華
[00:18:19.520 --> 00:18:23.400]  因爲當大家現在在看《撒姆爾記》下
[00:18:23.400 --> 00:18:24.840]  你發覺大衛跟着來的了
[00:18:24.840 --> 00:18:26.520]  今天只是第三篇
[00:18:26.520 --> 00:18:29.600]  跟着來大衛就會征服其他的王
[00:18:29.600 --> 00:18:31.440]  統一這個以色列國
[00:18:31.440 --> 00:18:33.160]  所以在第四節就是
[00:18:33.160 --> 00:18:35.840]  耶和華地上的君王都要欽謝你
[00:18:35.840 --> 00:18:38.480]  所有神父在大衛統治之下
[00:18:38.480 --> 00:18:40.240]  都要欽謝你
[00:18:40.240 --> 00:18:43.120]  所以第五節我們要歌頌耶和華
[00:18:43.120 --> 00:18:46.120]  我們要多謝他
[00:18:46.120 --> 00:18:51.160]  這個是大衛透半句話給我們聽
[00:18:51.160 --> 00:18:52.680]  不過將它總結來講
[00:18:52.680 --> 00:18:53.960]  我們要感謝就是
[00:18:53.960 --> 00:18:55.680]  面對過去一年也好
[00:18:55.680 --> 00:18:56.960]  新一年也好
[00:18:56.960 --> 00:18:59.240]  有一句話放在心裏
[00:18:59.240 --> 00:19:01.240]  開心
[00:19:01.240 --> 00:19:02.960]  又是一天
[00:19:02.960 --> 00:19:04.400]  不開心
[00:19:04.400 --> 00:19:05.440]  又是一天
[00:19:05.440 --> 00:19:09.560]  那你選擇開心還是不開心?
[00:19:09.560 --> 00:19:11.440]  我選擇開心
[00:19:11.440 --> 00:19:12.680]  OK?
[00:19:12.680 --> 00:19:16.080]  開心不代表你沒事
[00:19:16.080 --> 00:19:20.280]  牙痛都可以很開心的,知道嗎?
[00:19:20.280 --> 00:19:22.440]  牙痛啊,多謝耶穌
[00:19:22.440 --> 00:19:24.640]  所以牙痛,知道原來如果康復的時候
[00:19:24.640 --> 00:19:25.680]  可以喫東西
[00:19:25.680 --> 00:19:29.000]  那你就知道盼望着什麼?
[00:19:29.000 --> 00:19:30.520]  康復的日子,對不對?
[00:19:30.520 --> 00:19:32.360]  所以你就不覺得它很痛了
[00:19:32.360 --> 00:19:33.080]  OK?
[00:19:33.080 --> 00:19:34.600]  這個是感謝主的
[00:19:34.600 --> 00:19:37.240]  好,第二我想多放一些時間
[00:19:37.240 --> 00:19:39.600]  就是在《呼求》
[00:19:39.600 --> 00:19:41.400]  在《呼求》裏面
[00:19:41.400 --> 00:19:43.480]  在第三節、第六節、第七節
[00:19:43.480 --> 00:19:45.160]  和第八節
[00:19:45.160 --> 00:19:48.120]  都是講到去呼求
[00:19:48.120 --> 00:19:50.040]  呼求就是一個禱告
[00:19:50.040 --> 00:19:51.840]  我們看到這裏有三個進路
[00:19:51.840 --> 00:19:53.560]  我看神是信實的
[00:19:53.560 --> 00:19:55.960]  是斯尼問的主和聖傳關乎的事
[00:19:55.960 --> 00:19:57.280]  我先講一下
[00:19:57.280 --> 00:19:59.840]  爲什麼要去禱告
[00:19:59.840 --> 00:20:01.480]  我們問爲什麼要禱告
[00:20:01.480 --> 00:20:04.360]  你問我爲什麼要禱告
[00:20:04.360 --> 00:20:05.840]  我只可以講
[00:20:05.840 --> 00:20:10.520]  我學習在這個信仰遺傳裏面
[00:20:10.520 --> 00:20:13.120]  耶穌是一個生命的典範
[00:20:13.120 --> 00:20:14.080]  因爲在猶太人
[00:20:14.080 --> 00:20:15.920]  《馬太福音》第六章說
[00:20:15.920 --> 00:20:18.200]  你們禱告的時候
[00:20:18.200 --> 00:20:20.160]  你們禁食的時候
[00:20:20.160 --> 00:20:21.480]  是什麼意思呢?
[00:20:21.480 --> 00:20:23.400]  就是祂常常都做
[00:20:23.400 --> 00:20:26.120]  是他們生命的一部分
[00:20:26.120 --> 00:20:27.360]  那我問你爲什麼要喫東西
[00:20:27.360 --> 00:20:30.280]  喫東西不喫東西會肚子餓
[00:20:30.280 --> 00:20:31.120]  那他們爲什麼要禱告
[00:20:31.120 --> 00:20:31.600]  我不知道
[00:20:31.600 --> 00:20:33.680]  不過他們覺得他們的生命屬於上帝
[00:20:33.680 --> 00:20:35.400]  所以他們要禱告
[00:20:35.400 --> 00:20:36.240]  我覺得
[00:20:36.240 --> 00:20:38.480]  我再問爲什麼真的要禱告
[00:20:38.480 --> 00:20:40.880]  不禱告行不行呢?
[00:20:40.880 --> 00:20:42.560]  你說行不行?
[00:20:42.560 --> 00:20:43.880]  有一次我信耶穌的時候
[00:20:43.880 --> 00:20:45.440]  經常都爲那些父母信主
[00:20:45.440 --> 00:20:46.360]  有人說
[00:20:46.360 --> 00:20:47.760]  如果神是信實
[00:20:47.760 --> 00:20:50.240]  你夠信心的一次就可以了
[00:20:50.240 --> 00:20:50.920]  那就是了
[00:20:50.920 --> 00:20:52.000]  從那次教了我之後
[00:20:52.000 --> 00:20:54.000]  我真的少了很多禱告
[00:20:54.000 --> 00:20:56.640]  不過這些只是小小的謬誤
[00:20:56.640 --> 00:20:58.640]  因爲人是常常忘記的
[00:20:58.640 --> 00:21:00.480]  你知不知道?
[00:21:00.480 --> 00:21:02.520]  你會經常都忘記一些東西的
[00:21:02.520 --> 00:21:06.120]  你記不記得上個禮拜是誰講道?
[00:21:06.120 --> 00:21:07.640]  誰啊?
[00:21:07.640 --> 00:21:10.160]  你知不知道他講什麼?
[00:21:10.160 --> 00:21:11.720]  「合一,多謝主」
[00:21:11.720 --> 00:21:15.880]  你知不知道再上個禮拜是誰講道?
[00:21:15.880 --> 00:21:17.400]  誰啊?
[00:21:17.400 --> 00:21:19.800]  再上個禮拜呢?
[00:21:19.800 --> 00:21:21.240]  再上個禮拜呢?
[00:21:21.240 --> 00:21:22.160]  再上個禮拜
[00:21:22.160 --> 00:21:24.440]  其實講了四個禮拜而已
[00:21:24.440 --> 00:21:25.960]  不記得了
[00:21:25.960 --> 00:21:27.480]  就算你記得誰
[00:21:27.480 --> 00:21:30.000]  他的信息都差一點了
[00:21:30.000 --> 00:21:31.080]  你不要說這樣
[00:21:31.080 --> 00:21:33.240]  你最貼身了
[00:21:33.240 --> 00:21:35.440]  你昨天喫了什麼?
[00:21:35.440 --> 00:21:36.960]  前天呢?
[00:21:36.960 --> 00:21:38.160]  再大前天呢?
[00:21:38.160 --> 00:21:39.840]  很多時候不記得
[00:21:39.840 --> 00:21:42.840]  因爲我們當它是必然
[00:21:42.840 --> 00:21:45.360]  我想說爲什麼我們要禱告
[00:21:45.360 --> 00:21:46.960]  當我這樣問的時候
[00:21:46.960 --> 00:21:49.480]  我心裏面好像彷彿有個神
[00:21:49.480 --> 00:21:52.080]  有個聲音或者有個意念就說
[00:21:52.080 --> 00:21:56.040]  是要對我們好
[00:21:56.040 --> 00:21:58.880]  保羅說要常常喜樂
[00:21:58.880 --> 00:22:03.280]  不住要禱告凡事的謝恩
[00:22:03.280 --> 00:22:04.640]  如果將這個說話
[00:22:04.640 --> 00:22:06.400]  如果在魔鬼都有聖經
[00:22:06.400 --> 00:22:08.200]  即是有魔經的呢
[00:22:08.200 --> 00:22:12.400]  就要常常灰心憂慮就做
[00:22:12.400 --> 00:22:14.520]  絕對不要禱告
[00:22:14.520 --> 00:22:17.600]  凡事就庇佑
[00:22:17.600 --> 00:22:19.200]  我告訴你
[00:22:19.200 --> 00:22:21.400]  很快你就借
[00:22:21.400 --> 00:22:22.480]  你的心裏面
[00:22:22.480 --> 00:22:24.160]  如有類同的人
[00:22:24.160 --> 00:22:27.440]  我求主幫助你
[00:22:27.440 --> 00:22:32.240]  看回貼上來的前書第五章
[00:22:32.240 --> 00:22:33.840]  保羅又說過
[00:22:33.840 --> 00:22:36.800]  應當一無掛累
[00:22:36.800 --> 00:22:39.440]  只要凡事直接禱告祈求
[00:22:39.440 --> 00:22:41.600]  將你心裏面告訴神
[00:22:41.600 --> 00:22:42.720]  就快過年
[00:22:42.720 --> 00:22:43.880]  就快是吧
[00:22:43.880 --> 00:22:44.560]  在我們當中
[00:22:44.560 --> 00:22:46.880]  我們教會屬於中產與基層之間
[00:22:46.880 --> 00:22:50.240]  至於基層或者中產其實我都是這樣的
[00:22:50.240 --> 00:22:55.000]  有句話真的好像要堅忍
[00:22:55.000 --> 00:22:56.560]  過年難
[00:22:56.560 --> 00:22:58.760]  難過年
[00:22:58.760 --> 00:23:01.440]  年難過
[00:23:01.440 --> 00:23:04.240]  但要年年過
[00:23:04.240 --> 00:23:05.360]  其實代表什麼呢
[00:23:05.360 --> 00:23:07.600]  其實這個有點無奈的
[00:23:07.600 --> 00:23:08.360]  應該是這樣
[00:23:08.360 --> 00:23:09.680]  過年是好
[00:23:09.680 --> 00:23:10.600]  年年過
[00:23:10.600 --> 00:23:12.760]  年年好
[00:23:12.760 --> 00:23:14.280]  那就是年年好的了
[00:23:14.280 --> 00:23:15.320]  是不是
[00:23:15.320 --> 00:23:16.160]  你說難過難過
[00:23:16.160 --> 00:23:18.040]  那就好像守得起
[00:23:18.040 --> 00:23:19.200]  求主幫助我們
[00:23:19.200 --> 00:23:20.960]  原來當我們禱告的時候
[00:23:20.960 --> 00:23:24.200]  是幫我們生命有個轉化
[00:23:24.200 --> 00:23:28.360]  當所以在詩篇第1篇
[00:23:28.360 --> 00:23:30.040]  不是1838篇第3節
[00:23:30.040 --> 00:23:31.840]  我呼求的日子你就應允我
[00:23:31.840 --> 00:23:33.800]  我想在這點裏面我們帶出
[00:23:33.800 --> 00:23:35.480]  神是信實的
[00:23:35.480 --> 00:23:37.280]  我呼求的時候怎樣
[00:23:37.280 --> 00:23:38.680]  神就應允我
[00:23:38.680 --> 00:23:40.720]  所以大家不怕去呼求
[00:23:40.720 --> 00:23:42.800]  當然我大衛所說的
[00:23:42.800 --> 00:23:45.440]  是在神的計劃裏面
[00:23:45.440 --> 00:23:47.440]  在神的保護之下
[00:23:47.440 --> 00:23:50.640]  你不要跳出這個框框
[00:23:50.640 --> 00:23:52.960]  所以當我們去呼求的時候
[00:23:52.960 --> 00:23:54.320]  神是應允
[00:23:54.320 --> 00:23:56.040]  我舉個例
[00:23:56.040 --> 00:23:57.080]  有些是神的旨意
[00:23:57.080 --> 00:23:59.640]  神會應允
[00:23:59.640 --> 00:24:01.760]  你的家人未信主
[00:24:01.760 --> 00:24:02.480]  我告訴你
[00:24:02.480 --> 00:24:04.720]  這個呼求神會應允
[00:24:04.720 --> 00:24:05.480]  但是你告訴我
[00:24:05.480 --> 00:24:06.440]  我現在年難過
[00:24:06.440 --> 00:24:07.240]  過年難
[00:24:07.240 --> 00:24:08.360]  我想給6個號碼
[00:24:08.360 --> 00:24:09.000]  我告訴你
[00:24:09.000 --> 00:24:10.240]  荒謬
[00:24:10.240 --> 00:24:12.520]  你給到你都要找牧師
[00:24:12.520 --> 00:24:13.200]  執事談談
[00:24:13.200 --> 00:24:14.800]  我收到6個號碼
[00:24:14.800 --> 00:24:17.520]  我用不用10塊去試一試
[00:24:17.520 --> 00:24:18.160]  我告訴你
[00:24:18.160 --> 00:24:19.920]  這個異念是惡者的異念
[00:24:19.920 --> 00:24:21.360]  你說哪裏有惡者
[00:24:21.360 --> 00:24:23.000]  肯定是惡者的異念
[00:24:23.000 --> 00:24:25.120]  聖經告訴我們不要貪心
[00:24:25.120 --> 00:24:26.280]  是嗎
[00:24:26.280 --> 00:24:27.560]  所以你很清楚的
[00:24:27.560 --> 00:24:28.200]  我告訴你
[00:24:28.200 --> 00:24:31.800]  你其實都知道的
[00:24:31.800 --> 00:24:32.480]  我想舉個例
[00:24:32.480 --> 00:24:34.160]  如有女同事送巧合
[00:24:34.160 --> 00:24:37.640]  所有當中的男士們留意
[00:24:37.640 --> 00:24:40.080]  你和太太關係極之不好
[00:24:40.080 --> 00:24:41.760]  公司有個女同事
[00:24:41.760 --> 00:24:43.440]  天天煲湯給你喝
[00:24:43.440 --> 00:24:46.040]  每天給你剪骨
[00:24:46.040 --> 00:24:46.600]  你就說
[00:24:46.600 --> 00:24:47.920]  哎呀
[00:24:47.920 --> 00:24:48.720]  主啊
[00:24:48.720 --> 00:24:51.080]  我是不是要結束我現在這段感情
[00:24:51.080 --> 00:24:53.360]  開始另一段呢
[00:24:53.360 --> 00:24:54.480]  我告訴你
[00:24:54.480 --> 00:24:56.760]  一定不是
[00:24:56.760 --> 00:24:58.400]  OK
[00:24:58.400 --> 00:24:59.760]  如果你是的時候
[00:24:59.760 --> 00:25:02.240]  你只是在講你自己的理性
[00:25:02.240 --> 00:25:04.200]  所以當我們信實討告的時候
[00:25:04.200 --> 00:25:05.800]  我想大家明白
[00:25:05.800 --> 00:25:07.200]  你真的要聖經裏面
[00:25:07.200 --> 00:25:08.320]  不要有矛盾
[00:25:08.320 --> 00:25:09.760]  不要有牴觸
[00:25:09.760 --> 00:25:12.080]  所以爲什麼我們要大家要看聖經
[00:25:12.080 --> 00:25:13.240]  爲什麼大家要討告
[00:25:13.240 --> 00:25:14.120]  聖靈裏面的感動
[00:25:14.120 --> 00:25:14.480]  OK
[00:25:14.480 --> 00:25:14.800]  第一
[00:25:14.800 --> 00:25:17.320]  神是信實的
[00:25:17.320 --> 00:25:19.000]  大衛在這裏寫的時候
[00:25:19.000 --> 00:25:20.120]  他的心裏面
[00:25:20.120 --> 00:25:21.240]  51篇
[00:25:21.240 --> 00:25:21.920]  告訴他
[00:25:21.920 --> 00:25:23.800]  神是信實的
[00:25:23.800 --> 00:25:24.760]  他得罪神的時候
[00:25:24.760 --> 00:25:26.640]  賜神的是什麼
[00:25:26.640 --> 00:25:29.600]  重新正直的靈
[00:25:29.600 --> 00:25:31.360]  他經驗到
[00:25:31.360 --> 00:25:34.680]  第二是思連問的主
[00:25:34.680 --> 00:25:35.760]  在這裏
[00:25:35.760 --> 00:25:37.040]  我們看得到
[00:25:37.040 --> 00:25:37.920]  第六節
[00:25:37.920 --> 00:25:38.320]  耶穌說
[00:25:38.320 --> 00:25:42.040]  雖高仍看顧低微的人
[00:25:42.040 --> 00:25:43.120]  行在患難中
[00:25:43.120 --> 00:25:44.800]  你將我救活
[00:25:44.800 --> 00:25:45.720]  其實這一節經文
[00:25:45.720 --> 00:25:46.960]  我發覺很棒
[00:25:46.960 --> 00:25:48.440]  爲什麼神是思連問
[00:25:48.440 --> 00:25:48.960]  神是神
[00:25:48.960 --> 00:25:49.680]  爲什麼要思連問
[00:25:49.680 --> 00:25:50.760]  神幫助到
[00:25:50.760 --> 00:25:52.000]  一句話不就行了
[00:25:52.000 --> 00:25:53.440]  如果大家看
[00:25:53.440 --> 00:25:54.040]  如果你有聖經
[00:25:54.040 --> 00:25:55.880]  你自己在電話裏面
[00:25:55.880 --> 00:25:57.840]  他說我雖行在患難中
[00:25:57.840 --> 00:25:59.200]  你必將我救活
[00:25:59.200 --> 00:26:02.040]  我的仇敵法老
[00:26:02.040 --> 00:26:02.760]  聖經來的
[00:26:02.760 --> 00:26:05.720]  你必伸手抵擋他們
[00:26:05.720 --> 00:26:08.840]  你的右手必救我
[00:26:08.840 --> 00:26:12.400]  這代表什麼
[00:26:12.400 --> 00:26:13.400]  聖經沒有
[00:26:13.400 --> 00:26:14.240]  聖經有
[00:26:14.240 --> 00:26:16.400]  不過沒有講出來
[00:26:16.400 --> 00:26:17.840]  當我看的時候
[00:26:17.840 --> 00:26:19.680]  很奇怪
[00:26:19.680 --> 00:26:21.720]  他說我雖行在患難中
[00:26:21.720 --> 00:26:23.840]  即是被困苦
[00:26:23.840 --> 00:26:25.400]  你必將我救活
[00:26:25.400 --> 00:26:27.000]  我的仇敵法老
[00:26:27.000 --> 00:26:28.040]  再重一聲
[00:26:28.040 --> 00:26:29.160]  神怎麼樣
[00:26:29.160 --> 00:26:30.040]  聖經說
[00:26:30.040 --> 00:26:30.640]  第七節
[00:26:30.640 --> 00:26:34.640]  你必將手抵擋他們
[00:26:34.640 --> 00:26:36.760]  神將什麼
[00:26:36.760 --> 00:26:38.800]  將手抵擋他們
[00:26:38.800 --> 00:26:39.800]  然後
[00:26:39.800 --> 00:26:41.800]  你的右手必救我
[00:26:41.800 --> 00:26:43.240]  其實是說什麼
[00:26:43.240 --> 00:26:44.360]  當你遇到困苦的神
[00:26:44.360 --> 00:26:46.680]  兩隻手都來
[00:26:46.680 --> 00:26:47.280]  即是說
[00:26:47.280 --> 00:26:50.960]  他不只是說
[00:26:50.960 --> 00:26:52.640]  不只是施他的能力
[00:26:52.640 --> 00:26:54.720]  他是有同一個關係
[00:26:54.720 --> 00:26:56.520]  而恐護你
[00:26:56.520 --> 00:26:57.960]  當我看到的時候
[00:26:57.960 --> 00:26:58.920]  我就知道
[00:26:58.920 --> 00:27:00.520]  譬如
[00:27:00.520 --> 00:27:03.320]  大衛被追殺
[00:27:03.320 --> 00:27:05.520]  無論是被掃羅
[00:27:05.520 --> 00:27:07.360]  或者他的兒子
[00:27:07.360 --> 00:27:09.760]  夾沙龍追殺
[00:27:09.760 --> 00:27:13.400]  他知道上帝施憐憫
[00:27:13.400 --> 00:27:15.640]  當耶穌來的時候
[00:27:15.640 --> 00:27:16.640]  耶穌有兩次
[00:27:16.640 --> 00:27:18.320]  我覺得他施憐憫
[00:27:18.320 --> 00:27:20.320]  是知道非常厲害
[00:27:20.320 --> 00:27:24.280]  有一次就是醫治一個大麻風
[00:27:24.280 --> 00:27:26.040]  不知道大家熟不熟悉這個故事
[00:27:26.040 --> 00:27:27.560]  當醫治大麻風的時候
[00:27:27.560 --> 00:27:29.040]  好像在1837篇的時候
[00:27:29.040 --> 00:27:31.800]  這個人雖在裏面雖患難
[00:27:31.800 --> 00:27:32.440]  我將他救活
[00:27:32.440 --> 00:27:34.240]  他說大麻風你必好
[00:27:34.240 --> 00:27:35.800]  行了是吧
[00:27:35.800 --> 00:27:37.320]  這裏有醫生
[00:27:37.320 --> 00:27:38.640]  我們不知有個大麻風
[00:27:38.640 --> 00:27:39.520]  來到你的面前
[00:27:39.520 --> 00:27:40.640]  你醫
[00:27:40.640 --> 00:27:43.720]  你會先戴上手套
[00:27:43.720 --> 00:27:45.040]  當然摸摸他
[00:27:45.040 --> 00:27:45.920]  耶穌聖經說
[00:27:45.920 --> 00:27:47.160]  第一他沒有手套
[00:27:47.160 --> 00:27:51.000]  第二耶穌想讓他知道
[00:27:51.000 --> 00:27:53.680]  你是在大患難當中
[00:27:53.680 --> 00:27:55.360]  現在這個上帝
[00:27:55.360 --> 00:27:57.200]  不單止跟你有距離
[00:27:57.200 --> 00:27:58.160]  沒有距離
[00:27:58.160 --> 00:28:05.040]  而且是親手去捉摸他
[00:28:05.040 --> 00:28:08.360]  這個是上帝施憐憫裏面
[00:28:08.360 --> 00:28:11.240]  很實在的讓我們看得到
[00:28:11.240 --> 00:28:15.480]  原來你在患難當中
[00:28:15.480 --> 00:28:17.960]  神會將你救活
[00:28:17.960 --> 00:28:19.200]  這個我們可以呼求
[00:28:19.200 --> 00:28:20.960]  第一呼求有些什麼
[00:28:20.960 --> 00:28:22.120]  你在你裏面
[00:28:22.120 --> 00:28:23.520]  你呼求
[00:28:23.520 --> 00:28:25.520]  第二次又是呼求
[00:28:25.520 --> 00:28:27.400]  在患難中
[00:28:27.400 --> 00:28:29.080]  你去呼求
[00:28:29.080 --> 00:28:30.680]  第三就是
[00:28:30.680 --> 00:28:32.800]  很實在的呼求就是什麼
[00:28:32.800 --> 00:28:35.880]  第138篇第八節
[00:28:35.880 --> 00:28:42.120]  耶和華必承傳關乎我的事
[00:28:42.120 --> 00:28:44.120]  這裏我想講詳細一點
[00:28:44.120 --> 00:28:44.680]  英文就是
[00:28:44.680 --> 00:28:50.920]  The law will fulfill his purpose
[00:28:50.920 --> 00:28:53.440]  神會承傳你
[00:28:53.440 --> 00:28:55.040]  有些新譯本就說
[00:28:55.040 --> 00:28:56.240]  神裏面
[00:28:56.240 --> 00:28:58.440]  上帝在你生命中的旨意
[00:28:58.440 --> 00:29:00.520]  是關心的上帝
[00:29:00.520 --> 00:29:03.400]  即是我們每個人
[00:29:03.400 --> 00:29:05.640]  無論你信耶穌沒有
[00:29:05.640 --> 00:29:08.400]  神都有個藍圖
[00:29:08.400 --> 00:29:10.000]  這個藍圖你去做不做
[00:29:10.000 --> 00:29:11.520]  信了耶穌的時候
[00:29:11.520 --> 00:29:13.320]  神會將這個藍圖出來
[00:29:13.320 --> 00:29:15.800]  按着你的回應
[00:29:15.800 --> 00:29:18.680]  你自己的信心
[00:29:18.680 --> 00:29:20.160]  你對神的觸觸
[00:29:20.160 --> 00:29:23.400]  一塊一塊的將它活現在當中
[00:29:23.400 --> 00:29:24.560]  如果你沒信耶穌的時候
[00:29:24.560 --> 00:29:25.720]  你這張藍圖只能夠
[00:29:25.720 --> 00:29:28.880]  和你一起帶着去墳墓
[00:29:28.880 --> 00:29:31.080]  這個叫做在聖經裏面
[00:29:31.080 --> 00:29:32.320]  在今時今日我們叫做
[00:29:32.320 --> 00:29:33.440]  神的命定
[00:29:33.440 --> 00:29:35.000]  如果138篇的就是
[00:29:35.000 --> 00:29:38.720]  耶穌說承傳關乎我們的事
[00:29:38.720 --> 00:29:40.040]  那到底神的計劃
[00:29:40.040 --> 00:29:41.840]  在人裏面是什麼
[00:29:41.840 --> 00:29:43.440]  有個問題我解決不了的
[00:29:43.440 --> 00:29:44.880]  到現在都解決不了
[00:29:44.880 --> 00:29:48.280]  神爲什麼要做人
[00:29:48.280 --> 00:29:49.600]  有人說當然了
[00:29:49.600 --> 00:29:51.200]  解決不了你做什麼牧師
[00:29:51.200 --> 00:29:52.680]  和神分享一些榮譽
[00:29:52.680 --> 00:29:53.720]  我神這麼大榮譽
[00:29:53.720 --> 00:29:55.520]  用不着和做一些人分享
[00:29:55.520 --> 00:29:57.160]  你會不會買一塊LEGO回來
[00:29:57.160 --> 00:29:57.840]  砌了它之後
[00:29:57.840 --> 00:29:58.920]  哇LEGO我很喜歡
[00:29:58.920 --> 00:29:59.840]  你很開心
[00:29:59.840 --> 00:30:02.880]  所以你的存在就是
