
[00:00:00.000 --> 00:00:06.780]  我們上禮拜也是講到光明的兒女
[00:20:07.500 --> 00:20:11.260]  那天在我們神學院畢業的同學的
[00:20:11.260 --> 00:20:14.180]  我們的一個群組裡面
[00:20:14.180 --> 00:20:16.340]  有一個同學回到臺灣去
[00:20:16.340 --> 00:20:17.500]  然後幾個
[00:20:17.500 --> 00:20:19.940]  都是已經是各個教會的牧師的
[00:20:19.940 --> 00:20:21.860]  我們一些同學們他們就一起聚餐
[00:20:21.860 --> 00:20:23.700]  然後照了一個照片出來
[00:20:23.700 --> 00:20:27.460]  說他們當年是一起開拓教會的幾個人
[00:20:27.460 --> 00:20:28.820]  聚在一起在那邊
[00:20:28.820 --> 00:20:30.220]  其中一個也有我
[00:20:30.220 --> 00:20:32.660]  但是我沒有辦法回去
[00:20:32.660 --> 00:20:33.900]  他們就Post出來
[00:20:33.900 --> 00:20:36.620]  30年後
[00:20:36.620 --> 00:20:40.180]  那我就在上面Post了一句話
[00:20:40.180 --> 00:20:43.100]  我說昔日佔有
[00:20:43.100 --> 00:20:47.700]  明日天國得勝者
[00:20:47.700 --> 00:20:50.540]  然後說持守到底
[00:20:50.540 --> 00:20:52.700]  Finish well
[00:20:52.700 --> 00:20:53.860]  跟你旁邊說
[00:20:53.860 --> 00:20:55.220]  持守到底
[00:20:55.220 --> 00:21:00.780]  Finish well
[00:21:00.780 --> 00:21:04.300]  我看到有一些牧者很可惜
[00:21:04.300 --> 00:21:07.620]  這也是提醒我們做牧者的
[00:21:07.620 --> 00:21:12.940]  到了都已經退休的年齡
[00:21:12.940 --> 00:21:14.300]  就準備
[00:21:14.300 --> 00:21:15.340]  牧者會跌倒
[00:21:15.340 --> 00:21:17.140]  弟兄怎麼會跌倒
[00:21:17.140 --> 00:21:19.420]  一樣會
[00:21:19.420 --> 00:21:21.980]  所以仇敵他可以等你30年
[00:21:21.980 --> 00:21:23.020]  等你40年
[00:21:23.020 --> 00:21:25.340]  等你50年
[00:21:25.340 --> 00:21:28.060]  有一天當你不注意的時候
[00:21:28.060 --> 00:21:30.820]  所以我們千萬要警醒
[00:21:30.820 --> 00:21:34.300]  因此他說我們不要去行
[00:21:34.300 --> 00:21:35.660]  然後接著還想一句話
[00:21:35.660 --> 00:21:37.380]  這個蠻刺耳的
[00:21:37.380 --> 00:21:43.020]  他說道要責備行這樣的事的人
[00:21:43.020 --> 00:21:44.860]  我們常常潔身自愛就好了
[00:21:44.860 --> 00:21:46.420]  對不對
[00:21:46.420 --> 00:21:50.620]  我們莫管他人
[00:21:50.620 --> 00:21:52.580]  我們只管我們自己事就好了
[00:21:52.580 --> 00:21:53.860]  今天不用管這麼多
[00:21:53.860 --> 00:21:57.100]  所以基督徒在這個社會裡面發不出影響力來
[00:21:57.100 --> 00:21:59.540]  基督徒在這個社會裡面沒有光
[00:21:59.540 --> 00:22:04.580]  因為看到不公義不義的事情不敢說
[00:22:04.580 --> 00:22:05.140]  兄弟姐妹
[00:22:05.140 --> 00:22:07.060]  心靈上告訴我們不是如此
[00:22:07.060 --> 00:22:08.580]  你不單單自己不要行
[00:22:08.580 --> 00:22:11.180]  而且你要去怎麼樣
[00:22:11.180 --> 00:22:12.820]  責備
[00:22:12.820 --> 00:22:13.860]  但是責備這個字
[00:22:13.860 --> 00:22:16.180]  我們也許用的比較強一點
[00:22:16.180 --> 00:22:21.500]  其實原文的意思就是說顯露
[00:22:21.500 --> 00:22:23.700]  把它顯露出來
[00:22:23.700 --> 00:22:25.100]  當你是光的時候
[00:22:25.100 --> 00:22:26.540]  你自然會顯出黑暗
[00:22:26.540 --> 00:22:28.780]  對不對
[00:22:28.780 --> 00:22:29.620]  當你是光
[00:22:29.620 --> 00:22:31.420]  你根本不需要說我可以要做什麼
[00:22:31.420 --> 00:22:33.100]  當我一不做的時候
[00:22:33.100 --> 00:22:38.220]  就顯露出別人的黑暗
[00:22:38.220 --> 00:22:39.940]  所以有一個牧師
[00:22:39.940 --> 00:22:40.900]  在國內有一個牧師
[00:22:40.900 --> 00:22:44.020]  他就講說他本來是做醫生的
[00:22:44.020 --> 00:22:49.340]  當他開始不要拿收穫的時候
[00:22:49.340 --> 00:22:53.460]  全部他的同事通通起來勸他
[00:22:53.460 --> 00:22:57.100]  你知道為什麼嗎
[00:22:57.100 --> 00:23:00.340]  因為他不拿
[00:23:00.340 --> 00:23:01.740]  他們就擔心了
[00:23:01.740 --> 00:23:04.380]  你懂我意思嗎
[00:23:04.380 --> 00:23:05.420]  因為全部都拿
[00:23:05.420 --> 00:23:07.500]  只有你不拿
[00:23:07.500 --> 00:23:11.300]  光在那個地方就顯出別人的黑暗
[00:23:11.300 --> 00:23:12.820]  就是你是基督徒的
[00:23:12.820 --> 00:23:13.700]  你是神的兒女
[00:23:13.700 --> 00:23:14.660]  是光明之地
[00:23:14.660 --> 00:23:18.780]  當你在你的學校裡面就顯出你的學校有光
[00:23:18.780 --> 00:23:20.820]  旁邊的黑暗就要被照出來
[00:23:20.820 --> 00:23:22.980]  當你在你的工作場所的時候
[00:23:22.980 --> 00:23:24.380]  別人在那邊做假帳
[00:23:24.380 --> 00:23:26.860]  你不做就顯出怎麼樣
[00:23:26.860 --> 00:23:33.100]  顯出其他會計部門的問題
[00:23:33.100 --> 00:23:34.740]  所以保羅提醒我們第一件事情
[00:23:34.740 --> 00:23:35.940]  不要行這些事情
[00:23:35.940 --> 00:23:39.420]  反而我們要去責備他們
[00:23:39.420 --> 00:23:42.300]  第二個
[00:23:42.300 --> 00:23:45.180]  第二件事情
[00:23:45.180 --> 00:23:48.060]  第二件事情我們一起來看
[00:23:48.060 --> 00:23:50.580]  我們讀十四節
[00:23:50.580 --> 00:23:52.700]  十四節來預備請
[00:23:52.700 --> 00:23:54.500]  所以主說
[00:23:54.500 --> 00:23:57.700]  你這睡著的人當醒過來
[00:23:57.700 --> 00:23:59.380]  從死裡復活
[00:23:59.380 --> 00:24:05.260]  基督就要光照你了
[00:24:05.260 --> 00:24:11.500]  我們知道講到復活
[00:24:11.500 --> 00:24:17.220]  常常會講到說那些坐在死黑暗之地的人
[00:24:17.220 --> 00:24:18.220]  好像講的是不信主
[00:24:18.220 --> 00:24:20.380]  但這個地方其實是指的信徒
[00:24:20.380 --> 00:24:24.740]  他說弟兄姐妹
[00:24:24.740 --> 00:24:30.140]  你這睡著的人當醒過來
[00:24:30.140 --> 00:24:31.940]  外面的人睡
[00:24:31.940 --> 00:24:34.420]  外面人的沉睡
[00:24:34.420 --> 00:24:36.900]  這個東西不稀奇
[00:24:36.900 --> 00:24:39.420]  但是基督徒也睡
[00:24:39.420 --> 00:24:41.220]  這就稀奇了
[00:24:41.220 --> 00:24:42.060]  所以保羅說
[00:24:42.060 --> 00:24:45.540]  你這沉睡的人要醒過來
[00:24:45.540 --> 00:24:46.260]  我們有一個朋友
[00:24:46.260 --> 00:24:48.020]  他的兒子
[00:24:48.020 --> 00:24:53.660]  他到了波士頓
[00:24:53.660 --> 00:24:56.860]  到了波士頓去念大學
[00:24:56.860 --> 00:24:59.980]  這個孩子從小被父母親要求訓練
[00:24:59.980 --> 00:25:02.700]  他說這個父母親講一句話
[00:25:02.700 --> 00:25:06.300]  他說我跟我的孩子講很多東西
[00:25:06.300 --> 00:25:07.780]  我說你在外面
[00:25:07.780 --> 00:25:10.620]  爸爸媽媽不在
[00:25:10.620 --> 00:25:12.220]  不是說你什麼事情都可以做
[00:25:12.220 --> 00:25:13.260]  意思就是說
[00:25:13.260 --> 00:25:16.620]  有一件事情你千萬千萬不可以做
[00:25:16.620 --> 00:25:20.420]  就是你千萬不要沾染毒品
[00:25:20.420 --> 00:25:23.060]  結果沒想到他大學去讀的那個學校
[00:25:23.060 --> 00:25:25.380]  他一去
[00:25:25.380 --> 00:25:28.500]  結果發現旁邊的學生
[00:25:28.500 --> 00:25:31.860]  大家都在吸大麻
[00:25:31.860 --> 00:25:34.940]  你知道馬斯丘斯
[00:25:34.940 --> 00:25:37.060]  美國已經有很多州
[00:25:37.060 --> 00:25:39.260]  大麻是合法化的
[00:25:39.260 --> 00:25:42.860]  我們加州也合法了是不是
[00:25:42.860 --> 00:25:45.700]  就是你不曉得我們今天
[00:25:45.700 --> 00:25:48.100]  所生活的這個世代
[00:25:48.100 --> 00:25:53.940]  我們下一代要面臨多大的一些的壓力跟試探
[00:25:53.940 --> 00:25:56.100]  所以他說他看了這種情形
[00:25:56.100 --> 00:25:57.420]  他覺得他沒有辦法
[00:25:57.420 --> 00:26:03.820]  他甚至就想要休學了
[00:26:03.820 --> 00:26:04.380]  丟著美
[00:26:04.380 --> 00:26:05.940]  當然我們也許
[00:26:05.940 --> 00:26:08.700]  我跟我的女兒談到這個事情的時候
[00:26:08.700 --> 00:26:10.220]  她說加州
[00:26:10.220 --> 00:26:15.100]  至少他們在的學校還沒有這麼嚴重
[00:26:15.100 --> 00:26:18.980]  但是她說其實在大學裡面吸大麻
[00:26:18.980 --> 00:26:21.620]  在那邊去搞了些什麼party
[00:26:21.620 --> 00:26:25.780]  或者是在那邊在外面有同居的這些事情
[00:26:25.780 --> 00:26:27.620]  事實上大學很方便的
[00:26:27.620 --> 00:26:29.780]  很自由的
[00:26:29.780 --> 00:26:34.420]  丟著美問題是你做不做是不是
[00:26:34.420 --> 00:26:36.660]  所以保羅在這裡提醒我們說
[00:26:36.660 --> 00:26:38.820]  這是一個沉睡的世代
[00:26:38.820 --> 00:26:41.060]  你可以看見沉睡到一個地步
[00:26:41.060 --> 00:26:42.660]  你會發現整個的社會
[00:26:42.660 --> 00:26:47.180]  好像讓你感覺到什麼東西都可以做
[00:26:47.180 --> 00:26:49.540]  要吸大麻沒有關係
[00:26:49.540 --> 00:26:52.460]  甚至還是有一個大麻日等等
[00:26:52.460 --> 00:26:53.860]  你會發現我們從小
[00:26:53.860 --> 00:26:55.940]  我們這些孩子們長大的這一個時代
[00:26:55.940 --> 00:26:59.780]  他慢慢會接受這些東西
[00:26:59.780 --> 00:27:04.060]  所以他說要醒過來
[00:27:04.060 --> 00:27:05.460]  在羅馬書保羅也提到說
[00:27:05.460 --> 00:27:10.940]  他說你們曉得現今是該趁早睡醒的時候
[00:27:10.940 --> 00:27:15.660]  黑暗已深白晝將近
[00:27:15.660 --> 00:27:17.580]  不要再去做這些事情了
[00:27:17.580 --> 00:27:19.820]  不要再醉酒荒煙了
[00:27:19.820 --> 00:27:21.460]  不要再好色邪道了
[00:27:21.460 --> 00:27:30.020]  不要再增進嫉妒了
[00:27:30.020 --> 00:27:36.420]  我們都知道在希臘的一個神話故事裡面
[00:27:36.420 --> 00:27:41.060]  講到木馬屠城記
[00:27:41.060 --> 00:27:46.580]  好像電影也有演過
[00:27:46.580 --> 00:27:49.460]  後來據說發現這個其實是真正的
[00:27:49.460 --> 00:27:53.220]  有這麼一個找到它的遺址
[00:27:53.220 --> 00:27:55.300]  只是說到底故事內容是不是
[00:27:55.300 --> 00:27:57.700]  可能就不一定是一樣的
[00:27:57.700 --> 00:28:00.860]  Anyway 這個故事
[00:28:00.860 --> 00:28:03.060]  我就簡單講
[00:28:03.060 --> 00:28:07.140]  講到希臘他們跟土耳其打仗
[00:28:07.140 --> 00:28:09.580]  那麼希臘集結大軍
[00:28:09.580 --> 00:28:12.460]  所有當時候希臘的各島都派軍隊出來
[00:28:12.460 --> 00:28:14.420]  然後去打土耳其
[00:28:14.420 --> 00:28:17.660]  派了一千艘的戰艦
[00:28:17.660 --> 00:28:19.380]  五萬的軍隊
[00:28:19.380 --> 00:28:22.260]  然後他們就去圍城
[00:28:22.260 --> 00:28:26.580]  打了十年這個仗沒有打贏
[00:28:26.580 --> 00:28:29.860]  後來他們就想出了一個辦法
[00:28:29.860 --> 00:28:34.260]  那麼就做了這麼一個木馬
[00:28:34.260 --> 00:28:37.500]  然後就假裝說這個木馬
[00:28:37.500 --> 00:28:42.420]  就是他們所崇拜的那個希臘女神
[00:28:42.420 --> 00:28:44.100]  就是說
[00:28:44.100 --> 00:28:46.460]  所以他們這個大軍
[00:28:46.460 --> 00:28:49.180]  就有一天就突然就撤退了
[00:28:49.180 --> 00:28:51.380]  坐了船就出去了
[00:28:51.380 --> 00:28:54.740]  這個在城上面看的人看說
[00:28:54.740 --> 00:28:56.820]  這個大軍都走了
[00:28:56.820 --> 00:28:58.500]  但是他們竟然留下了
[00:28:58.500 --> 00:29:02.700]  在那個海灘留下了這個木馬
[00:29:02.700 --> 00:29:03.940]  所以他們就去問了
[00:29:03.940 --> 00:29:07.500]  問說抓到了一個希臘士兵就問他說
[00:29:07.500 --> 00:29:09.900]  他說這到底是怎麼回事
[00:29:09.900 --> 00:29:11.140]  為什麼這個木馬
[00:29:11.140 --> 00:29:12.660]  他們留這個木馬幹嘛
[00:29:12.660 --> 00:29:14.220]  這個木馬有什麼作用嗎
[00:29:14.220 --> 00:29:15.580]  這個希臘士兵就告訴他
[00:29:15.580 --> 00:29:16.860]  原來這個木馬
[00:29:16.860 --> 00:29:20.460]  它是這個希臘女神的
[00:29:20.460 --> 00:29:23.820]  如果說今天你如果
[00:29:23.820 --> 00:29:27.860]  你不去把祂照顧祂的話
[00:29:27.860 --> 00:29:29.300]  你就會惹動這個
[00:29:29.300 --> 00:29:30.140]  你把它毀掉
[00:29:30.140 --> 00:29:32.900]  你就會惹動這個女神的怒氣
[00:29:32.900 --> 00:29:34.220]  就會懲罰你們
[00:29:34.220 --> 00:29:35.620]  這是他們講的
[00:29:35.620 --> 00:29:36.660]  然後但是
[00:29:36.660 --> 00:29:38.940]  所以他心想說
[00:29:38.940 --> 00:29:41.340]  看你們一定會要把它毀掉
[00:29:41.340 --> 00:29:44.180]  所以他就留下來
[00:29:44.180 --> 00:29:47.580]  這個土耳其人一聽
[00:29:47.580 --> 00:29:49.100]  那這樣子他們就不去
[00:29:49.100 --> 00:29:50.420]  不把它毀滅掉
[00:29:50.420 --> 00:29:54.820]  反而是把它就運進城裡面去了
[00:29:54.820 --> 00:29:56.260]  結果他們很高興
[00:29:56.260 --> 00:29:57.460]  因為大軍退掉了
[00:29:57.460 --> 00:29:59.220]  然後又把這個木馬
[00:29:59.220 --> 00:30:00.860]  他們覺得這是他們的
[00:30:00.860 --> 00:30:03.580]  所謂象徵著他們崇拜的神明的
[00:30:03.580 --> 00:30:05.020]  就搬進來了
[00:30:05.020 --> 00:30:09.180]  結果就在晚上的時候
[00:30:09.180 --> 00:30:11.380]  大家都睡熟了
[00:30:11.380 --> 00:30:13.820]  然後怎麼樣
[00:30:13.820 --> 00:30:15.780]  這個木馬裡面
[00:30:15.780 --> 00:30:19.380]  原來藏著希臘的士兵
[00:30:19.380 --> 00:30:21.180]  他們就出來之後
[00:30:21.180 --> 00:30:23.700]  然後就開始通知
[00:30:23.700 --> 00:30:25.300]  那個叫什麼
[00:30:25.300 --> 00:30:27.140]  那些希臘的那些船隊
[00:30:27.140 --> 00:30:29.060]  他們其實他們是故意出去
[00:30:29.060 --> 00:30:30.260]  然後他們又回來了
[00:30:30.260 --> 00:30:31.700]  到了晚上回來的時候
[00:30:31.700 --> 00:30:33.460]  然後把城門一打開
[00:30:33.460 --> 00:30:38.700]  然後這幾個士兵就在城裡面到處放火燒
[00:30:38.700 --> 00:30:41.020]  那些土耳其人一下子驚慌失措
[00:30:41.020 --> 00:30:41.980]  不知道該怎麼辦
[00:30:41.980 --> 00:30:46.820]  最後裡外合一就把他們打敗了
[00:30:46.820 --> 00:30:49.860]  就是這個木馬屠城記
[00:30:49.860 --> 00:30:52.620]  就讓我們想到
[00:30:52.620 --> 00:30:58.980]  這個土耳其人為什麼會打敗
[00:30:58.980 --> 00:31:01.780]  拜火象
[00:31:01.780 --> 00:31:04.140]  你們怎麼那麼屬靈
[00:31:04.140 --> 00:31:07.140]  我沒有要舉那麼屬靈的例子
[00:31:07.140 --> 00:31:08.740]  我要講的就是說
[00:31:08.740 --> 00:31:13.460]  當他們在沉睡鬆懈的時候
[00:31:13.460 --> 00:31:15.100]  他們中計了
[00:31:15.100 --> 00:31:18.380]  他們被打敗了
[00:31:18.380 --> 00:31:20.060]  丟子妹
[00:31:20.060 --> 00:31:25.180]  從我們今天我們在面臨的一個是一個屬靈的征戰
[00:31:25.180 --> 00:31:30.780]  基督徒只要你選擇成為基督徒的那一天開始
[00:31:30.780 --> 00:31:32.540]  當你受洗的那一天開始
[00:31:32.540 --> 00:31:35.260]  你說我願意
[00:31:35.260 --> 00:31:38.020]  我承認耶穌基督是我的救贖
[00:31:38.020 --> 00:31:39.580]  那一天開始
[00:31:39.580 --> 00:31:42.540]  你就進入了一個兩軍對戰
[00:31:42.540 --> 00:31:47.980]  這個叫做耶和華的軍隊跟什麼魔鬼軍隊
[00:31:47.980 --> 00:31:54.500]  所以這場屬靈的征戰
[00:31:54.500 --> 00:31:56.420]  你要打勝仗
[00:31:56.420 --> 00:32:01.860]  一定要警醒
[00:32:01.860 --> 00:32:05.180]  在聖經上裡面有一個人叫做大衛
[00:32:05.180 --> 00:32:08.140]  大家都知道嗎
[00:32:08.140 --> 00:32:14.620]  大衛有一天當他在王宮的平台上面
[00:32:14.620 --> 00:32:17.340]  然後他聖經上說
[00:32:17.340 --> 00:32:20.860]  大衛剛起來
[00:32:20.860 --> 00:32:23.020]  那時候是太陽平息
[00:32:23.020 --> 00:32:26.540]  請問太陽平息是什麼時候
[00:32:26.540 --> 00:32:29.220]  太陽從東邊出來對不對
[00:32:29.220 --> 00:32:31.540]  太陽平息是什麼意思
[00:32:31.540 --> 00:32:33.140]  黃昏了
[00:32:33.140 --> 00:32:34.300]  丟子妹
[00:32:34.300 --> 00:32:38.580]  我很佩服有的人睡覺可以睡那麼久
[00:32:38.580 --> 00:32:40.860]  我再累
[00:32:40.860 --> 00:32:43.660]  大概睡到第二天九點鐘已經是
[00:32:43.660 --> 00:32:47.060]  哈雷路亞感謝讚美主
[00:32:47.060 --> 00:32:49.700]  很多人可以睡到下午
[00:32:49.700 --> 00:32:50.780]  像大衛那一天
[00:32:50.780 --> 00:32:54.140]  我不知道他前一天搞什麼東西
[00:32:54.140 --> 00:32:59.380]  也許在那邊準備報稅
[00:32:59.380 --> 00:33:01.580]  所以弄了半天
[00:33:01.580 --> 00:33:02.860]  所以弄了很久
[00:33:02.860 --> 00:33:04.220]  弄了深夜兩三點
[00:33:04.220 --> 00:33:05.340]  不曉得了
[00:33:05.340 --> 00:33:06.500]  但是聖經上就說
[00:33:06.500 --> 00:33:11.580]  他起來的時候已經是太陽平息的時候
[00:33:11.580 --> 00:33:13.740]  就是他最不警醒的時候
[00:33:13.740 --> 00:33:16.100]  就是他在頭腦不清楚的時候
[00:33:16.100 --> 00:33:21.380]  結果怎麼樣
[00:33:21.380 --> 00:33:28.660]  他有跑到陽台上面去走路是在遊行
[00:33:28.660 --> 00:33:32.340]  你說這個人屬實在
[00:33:32.340 --> 00:33:34.860]  一連串的錯誤的動作
[00:33:34.860 --> 00:33:37.100]  剛好看到
[00:33:37.100 --> 00:33:40.300]  看到八十八在洗澡
[00:33:40.300 --> 00:33:41.380]  丟子妹
[00:33:41.380 --> 00:33:44.780]  看到洗澡要不要看
[00:33:44.780 --> 00:33:47.140]  不要
[00:33:47.140 --> 00:33:49.820]  當然不要
[00:33:49.820 --> 00:33:55.700]  當你突然看見這個網路上面出現一個一個很清涼的一個一個女孩子說
[00:33:55.700 --> 00:33:57.060]  你怎麼樣
[00:33:57.060 --> 00:33:58.700]  你當時要面臨一個決定
[00:33:58.700 --> 00:34:00.420]  你要怎麼辦
[00:34:00.420 --> 00:34:05.020]  要怎麼辦
[00:34:05.020 --> 00:34:06.860]  我還記得我以前我們小孩子小的時候
[00:34:06.860 --> 00:34:07.740]  我們在看電影
[00:34:07.740 --> 00:34:10.500]  有時候突然電影出現了一些不該出現的鏡頭
[00:34:10.500 --> 00:34:15.580]  趕快
[00:34:15.580 --> 00:34:16.500]  現在支不住了
[00:34:16.500 --> 00:34:17.660]  你懂意思嗎
[00:34:17.660 --> 00:34:18.940]  現在他大了
[00:34:18.940 --> 00:34:20.940]  所以這個東西外面的東西沒有辦法
[00:34:20.940 --> 00:34:22.420]  一定要裡面對不對
[00:34:22.420 --> 00:34:27.220]  所以你的裡面一定要警醒
[00:34:27.220 --> 00:34:28.380]  丟子妹
[00:34:28.380 --> 00:34:30.020]  當我們不警醒的時候
[00:34:30.020 --> 00:34:33.300]  就很容易落入事態
[00:34:33.300 --> 00:34:35.140]  所以保羅提到說
[00:34:35.140 --> 00:34:37.580]  我們要醒過來要過警醒的生活
[00:34:37.580 --> 00:34:38.660]  丟子妹
[00:34:38.660 --> 00:34:42.500]  你過警醒的生活
[00:34:42.500 --> 00:34:52.300]  我們從這個8月13號我們開始有推動21天的晨禱
[00:34:52.300 --> 00:34:54.940]  一直到要9月2號
[00:34:54.940 --> 00:34:58.180]  那8月13號那一個禮拜剛好是年輕人
[00:34:58.180 --> 00:35:03.460]  就是我們英文堂的這些YLC他們剛結束
[00:35:03.460 --> 00:35:08.420]  結果他們來了大概十幾個人
[00:35:08.420 --> 00:35:09.620]  他們是年輕人
[00:35:09.620 --> 00:35:13.740]  一大早六點半就來參加晨禱
[00:35:13.740 --> 00:35:15.820]  因為我們記得好幾年前
[00:35:15.820 --> 00:35:18.260]  我們鼓勵這些年輕人來參加
[00:35:18.260 --> 00:35:21.340]  他們在山上很火熱
[00:35:21.340 --> 00:35:25.380]  下了山之後他們就來參加
[00:35:25.380 --> 00:35:28.340]  丟子妹
[00:35:28.340 --> 00:35:31.740]  當然也許你可能因為上班或者有事情沒有辦法來
[00:35:31.740 --> 00:35:33.220]  但丟子妹
[00:35:33.220 --> 00:35:35.140]  我今天要再一次問你
[00:35:35.140 --> 00:35:39.700]  你每天有靈修嗎?
[00:35:39.700 --> 00:35:43.660]  你每天有靈修嗎?
[00:35:43.660 --> 00:35:48.460]  有的人舉一下手
[00:35:48.460 --> 00:35:50.780]  謝謝
[00:35:50.780 --> 00:35:54.220]  丟子妹
[00:35:54.220 --> 00:35:57.620]  我服侍主到今天
[00:35:57.620 --> 00:36:00.140]  我深深的感覺
[00:36:00.140 --> 00:36:02.140]  基本動作不會
[00:36:02.140 --> 00:36:05.100]  其他的都不用談
[00:36:05.100 --> 00:36:07.100]  搞這個聚會搞那個聚會等等
[00:36:07.100 --> 00:36:08.700]  但是我跟你講丟子妹
[00:36:08.700 --> 00:36:13.620]  如果你每一天跟神的關係沒有建立起來
[00:36:13.620 --> 00:36:19.060]  靈命的成長不會是靠一夜之間的
[00:36:19.060 --> 00:36:20.180]  不是說只有靈修
[00:36:20.180 --> 00:36:23.340]  但是要從這個基礎開始
[00:36:23.340 --> 00:36:27.620]  如果每一天你建立起跟主有一個好的關係
[00:36:27.620 --> 00:36:29.700]  你這一天就是一個光亮的
[00:36:29.700 --> 00:36:30.940]  就是一個飽滿的
[00:36:30.940 --> 00:36:33.140]  就是清醒在神的面前的
[00:36:33.140 --> 00:36:35.140]  然後你繼續的保守自己
[00:36:35.140 --> 00:36:36.820]  一天時時刻刻
[00:36:36.820 --> 00:36:39.580]  昼夜莫想神的話
[00:36:39.580 --> 00:36:40.780]  丟子妹
[00:36:40.780 --> 00:36:43.180]  住在主的裡面
[00:36:43.180 --> 00:36:47.220]  這個功課才可能學到
[00:36:47.220 --> 00:36:51.140]  如果早上那個半小時一小時沒有建立起關係
[00:36:51.140 --> 00:36:54.900]  不可能一天24小時心思意念藏在主裡面的
[00:36:54.900 --> 00:36:57.620]  坦白講我們心思意念都藏在哪裡呢
[00:36:57.620 --> 00:37:00.260]  藏在手機裡
[00:37:00.260 --> 00:37:01.660]  是不是
[00:37:01.660 --> 00:37:03.700]  藏在電腦裡
[00:37:03.700 --> 00:37:05.060]  所以你想想看
[00:37:05.060 --> 00:37:09.940]  今天面對這麼大的世界上面的這些的誘惑和壓力
[00:37:09.940 --> 00:37:14.740]  如果我們再放棄掉那個每一天早上這個靈修
[00:37:14.740 --> 00:37:19.780]  那基督徒的屬靈的根基就徹底垮了
[00:37:19.780 --> 00:37:21.060]  求主幫助我們
[00:37:21.060 --> 00:37:24.580]  最後
[00:37:24.580 --> 00:37:26.900]  剛才講的這些
[00:37:26.900 --> 00:37:29.620]  現在要更深一層的講到
[00:37:29.620 --> 00:37:33.780]  保羅接著在這裡告訴我們說
[00:37:33.780 --> 00:37:34.700]  第九節他說
[00:37:34.700 --> 00:37:41.340]  光明所結的果子
[00:37:41.340 --> 00:37:42.660]  講到
[00:37:42.660 --> 00:37:47.540]  他這邊講的良善公益誠實
[00:37:47.540 --> 00:37:49.420]  這裡光明所結的果子
[00:37:49.420 --> 00:37:52.620]  The fruits of light
[00:37:52.620 --> 00:37:54.540]  跟迦勒賽書第五章那邊講說
[00:37:54.540 --> 00:37:59.620]  The fruits of holy spirit
[00:37:59.620 --> 00:38:01.580]  它是一樣的意思
[00:38:01.580 --> 00:38:05.060]  所以光明的果子就是聖靈的果子
[00:38:05.060 --> 00:38:10.300]  所以我們要來看到這個迦勒賽書
[00:38:10.300 --> 00:38:13.380]  迦勒賽書在第五章那邊講的說
[00:38:13.380 --> 00:38:16.420]  他說聖靈跟情慾相爭
[00:38:16.420 --> 00:38:19.740]  有沒有聖靈跟情慾相爭
[00:38:19.740 --> 00:38:21.300]  那麼講了聖靈跟情慾相爭的時候
[00:38:21.300 --> 00:38:27.380]  我們就想到保羅也在羅馬書第七章那邊講什麼
[00:38:27.380 --> 00:38:30.860]  他說在我裡面有兩個律
[00:38:30.860 --> 00:38:36.220]  我利之行善由得我
[00:38:36.220 --> 00:38:39.180]  但是行不出來
[00:38:39.180 --> 00:38:42.140]  但是我所不願意去行的
[00:38:42.140 --> 00:38:43.980]  我反倒去行
[00:38:43.980 --> 00:38:46.220]  所以保羅說我真是苦
[00:38:46.220 --> 00:38:47.500]  所以我們一信了主之後
[00:38:47.500 --> 00:38:49.180]  你就發現我們在開始
[00:38:49.180 --> 00:38:50.540]  外面的戰爭還沒打
[00:38:50.540 --> 00:38:51.780]  我們裡面戰爭已經打
[00:38:51.780 --> 00:38:53.540]  為什麼裡面有兩個
[00:38:53.540 --> 00:38:55.940]  一個是舊人一個是新人
[00:38:55.940 --> 00:38:58.060]  舊人與新人在那邊相爭
[00:38:58.060 --> 00:38:59.860]  有沒有
[00:38:59.860 --> 00:39:01.500]  如果你都沒有這種感覺
[00:39:01.500 --> 00:39:04.620]  只有一個可能性就是什麼
[00:39:04.620 --> 00:39:07.260]  就是你還沒重生
[00:39:07.260 --> 00:39:12.660]  因為完全舊人隨從世界的風俗
[00:39:12.660 --> 00:39:14.060]  但是你真正的重生了
[00:39:14.060 --> 00:39:15.820]  裡面有一個新的人出來了
[00:39:15.820 --> 00:39:18.500]  這個新的人他喜歡公益
[00:39:18.500 --> 00:39:20.940]  喜歡光明喜歡跟神親近
[00:39:20.940 --> 00:39:23.820]  喜歡聽道
[00:39:23.820 --> 00:39:25.460]  他喜歡神的話語
[00:39:25.460 --> 00:39:27.740]  他喜歡這些光明的事情
[00:39:27.740 --> 00:39:29.620]  這個人開始跟舊人不一樣
[00:39:29.620 --> 00:39:32.260]  舊人說我喜歡去喝酒
[00:39:32.260 --> 00:39:34.700]  我喜歡去跟人家荒野
[00:39:34.700 --> 00:39:35.780]  我喜歡嫉妒
[00:39:35.780 --> 00:39:36.980]  我喜歡仇恨
[00:39:36.980 --> 00:39:38.380]  我喜歡做一些事情
[00:39:38.380 --> 00:39:40.020]  這兩個人就開始怎麼樣
[00:39:40.020 --> 00:39:48.180]  就開始有爭鬥了
[00:39:48.180 --> 00:39:52.580]  那麼在加拉泰書
[00:39:52.580 --> 00:39:56.300]  一共列出了情慾的事情
[00:39:56.300 --> 00:39:57.100]  列出了這麼多
