
[00:00:00.000 --> 00:00:05.000]  前兩星期有兩位目者與我們分享《羅馬書六章》一至十四節
[00:16:28.700 --> 00:16:31.700]  我們說我們要過聖潔的生活
[00:16:31.700 --> 00:16:33.700]  所以他很清楚說的結局是什麼
[00:16:33.700 --> 00:16:35.700]  以至於成聖
[00:16:35.700 --> 00:16:37.700]  其實這個是一個process來的
[00:16:37.700 --> 00:16:38.700]  是一個進程
[00:16:38.700 --> 00:16:41.700]  不是一走到去就是成聖
[00:16:41.700 --> 00:16:44.700]  是我們一生都要朝著這個方向去
[00:16:44.700 --> 00:16:46.700]  弟兄姊妹
[00:16:46.700 --> 00:16:48.700]  向著這個目標
[00:16:48.700 --> 00:16:50.700]  成聖是什麼意思呢
[00:16:50.700 --> 00:16:53.700]  不是你會去到某個程度
[00:16:53.700 --> 00:16:55.700]  拿個分升天那種
[00:16:55.700 --> 00:16:57.700]  說的是
[00:16:57.700 --> 00:16:59.700]  我們能夠成聖
[00:16:59.700 --> 00:17:02.700]  是越來越像基督
[00:17:02.700 --> 00:17:04.700]  你有基督的屬性
[00:17:04.700 --> 00:17:06.700]  聖靈的果子是什麼
[00:17:06.700 --> 00:17:10.700]  人愛喜樂和平忍耐
[00:17:10.700 --> 00:17:14.700]  恩慈良善信實溫柔節制
[00:17:14.700 --> 00:17:16.700]  我們有沒有這些特質
[00:17:16.700 --> 00:17:19.700]  這就代表我們能不能邁向成聖
[00:17:19.700 --> 00:17:25.700]  你像不像你的主人
[00:17:25.700 --> 00:17:28.700]  最近我看了一套電視劇
[00:17:28.700 --> 00:17:29.700]  還在做
[00:17:29.700 --> 00:17:32.700]  叫心理追空
[00:17:32.700 --> 00:17:35.700]  我兒子說這套也算好看
[00:17:35.700 --> 00:17:39.700]  其中我只想說一個角色
[00:17:39.700 --> 00:17:44.700]  她本來是一個大學校園裡的校役
[00:17:44.700 --> 00:17:46.700]  她經常都被人排斥
[00:17:46.700 --> 00:17:48.700]  有一個女學生
[00:17:48.700 --> 00:17:51.700]  假意去接納她
[00:17:51.700 --> 00:17:53.700]  認同她
[00:17:53.700 --> 00:17:55.700]  幫助她
[00:17:55.700 --> 00:18:01.700]  所以她就很迷戀這個人
[00:18:01.700 --> 00:18:02.700]  到一個地步
[00:18:02.700 --> 00:18:04.700]  這個女學生要她殺了幾個女同學
[00:18:04.700 --> 00:18:06.700]  她都去做
[00:18:06.700 --> 00:18:11.700]  幫她背了罪坐牢
[00:18:11.700 --> 00:18:14.700]  我覺得是在說一個什麼事實
[00:18:14.700 --> 00:18:17.700]  她將自己獻給一個不潔不法做奴僕
[00:18:17.700 --> 00:18:21.700]  沒有了自己
[00:18:21.700 --> 00:18:24.700]  正正是在說這件事
[00:18:24.700 --> 00:18:27.700]  有時在我們的信仰裡
[00:18:27.700 --> 00:18:29.700]  我們會聽到很多
[00:18:29.700 --> 00:18:31.700]  可能是說全世界奉獻
[00:18:31.700 --> 00:18:35.700]  但是她在做一些
[00:18:35.700 --> 00:18:37.700]  很傷風敗德的事
[00:18:37.700 --> 00:18:41.700]  跟一些女信徒有性關係
[00:18:41.700 --> 00:18:43.700]  來用教會的錢
[00:18:43.700 --> 00:18:44.700]  我們見到的時候
[00:18:44.700 --> 00:18:47.700]  都會覺得為什麼會這樣
[00:18:47.700 --> 00:18:51.700]  因為她好像表明獻給神
[00:18:51.700 --> 00:18:52.700]  去做她的工作
[00:18:52.700 --> 00:18:56.700]  但其實她實質將她的生命獻給不潔不法
[00:18:56.700 --> 00:18:57.700]  我不是說
[00:18:57.700 --> 00:18:58.700]  只有這些神職人員
[00:18:58.700 --> 00:18:59.700]  我們才去批判
[00:18:59.700 --> 00:19:01.700]  今天在我們的生命裡
[00:19:01.700 --> 00:19:02.700]  我們都要問自己
[00:19:02.700 --> 00:19:04.700]  究竟我們在做的一些事
[00:19:04.700 --> 00:19:06.700]  是不是同樣
[00:19:06.700 --> 00:19:08.700]  我們說我們將生命獻給神
[00:19:08.700 --> 00:19:10.700]  但其實都不是
[00:19:10.700 --> 00:19:12.700]  我們在做什麼
[00:19:12.700 --> 00:19:14.700]  上帝怎麼看
[00:19:14.700 --> 00:19:16.700]  是不是在行神的心意
[00:19:16.700 --> 00:19:20.700]  還是神喜悅的事情
[00:19:20.700 --> 00:19:22.700]  當我們回去想想
[00:19:22.700 --> 00:19:23.700]  我們在家庭
[00:19:23.700 --> 00:19:25.700]  在工作
[00:19:25.700 --> 00:19:26.700]  甚至在教會
[00:19:26.700 --> 00:19:28.700]  我們所做的事
[00:19:28.700 --> 00:19:34.700]  究竟我們將自己獻給誰
[00:19:34.700 --> 00:19:36.700]  面對不同的事情
[00:19:36.700 --> 00:19:37.700]  我們有不同的決定
[00:19:37.700 --> 00:19:38.700]  不同的選擇
[00:19:38.700 --> 00:19:39.700]  這段經文提醒我們
[00:19:39.700 --> 00:19:43.700]  我們要信服信仰生活的指引
[00:19:43.700 --> 00:19:45.700]  所以我們首先要明白
[00:19:45.700 --> 00:19:47.700]  神的心意是如何
[00:19:47.700 --> 00:19:50.700]  我們要明白祂的指引是什麼
[00:19:50.700 --> 00:19:51.700]  當我們說
[00:19:51.700 --> 00:19:53.700]  我們將生命交給祂的時候
[00:19:53.700 --> 00:19:57.700]  我們會稱祂為主
[00:19:57.700 --> 00:19:58.700]  鮑維君博士說
[00:19:58.700 --> 00:20:01.700]  當我們說主呀主呀主呀的時候
[00:20:01.700 --> 00:20:04.700]  不只是當你覺得很大困難
[00:20:04.700 --> 00:20:06.700]  即是很難很難過
[00:20:06.700 --> 00:20:08.700]  很需要神救
[00:20:08.700 --> 00:20:09.700]  我們快要死了
[00:20:09.700 --> 00:20:12.700]  才說主呀主呀主呀
[00:20:12.700 --> 00:20:15.700]  當你說主呀主呀主呀的時候
[00:20:15.700 --> 00:20:16.700]  代表著什麼
[00:20:16.700 --> 00:20:18.700]  我們是奴僕
[00:20:18.700 --> 00:20:19.700]  我們是奴僕
[00:20:19.700 --> 00:20:21.700]  我們是奴僕
[00:20:21.700 --> 00:20:22.700]  我們在神的面前
[00:20:22.700 --> 00:20:23.700]  我們沒有say
[00:20:23.700 --> 00:20:26.700]  我們要完全將我們的生命交上
[00:20:26.700 --> 00:20:30.700]  這個我們才叫主呀
[00:20:30.700 --> 00:20:31.700]  將你的生命交上
[00:20:31.700 --> 00:20:34.700]  弟兄姊妹
[00:20:34.700 --> 00:20:36.700]  來到總結
[00:20:36.700 --> 00:20:39.700]  似乎我們信徒
[00:20:39.700 --> 00:20:42.700]  有一個離不開的情況
[00:20:42.700 --> 00:20:45.700]  就是我們必須要選擇
[00:20:45.700 --> 00:20:50.700]  也沒有辦法保持中立
[00:20:50.700 --> 00:20:51.700]  聖經說
[00:20:51.700 --> 00:20:53.700]  兩個不同的結局
[00:20:53.700 --> 00:20:57.700]  罪的功架就是死
[00:20:57.700 --> 00:20:58.700]  唯有神的恩賜
[00:20:58.700 --> 00:21:00.700]  在我們主耶穌基督裡面
[00:21:00.700 --> 00:21:03.700]  乃是永生
[00:21:03.700 --> 00:21:04.700]  功架是什麼呢
[00:21:04.700 --> 00:21:07.700]  功架是指一個軍人應該有的報酬
[00:21:07.700 --> 00:21:09.700]  即是說當我們犯罪的時候
[00:21:09.700 --> 00:21:12.700]  其實我們的報酬就是死
[00:21:12.700 --> 00:21:15.700]  是罪有應得的
[00:21:15.700 --> 00:21:17.700]  但耶穌卻是成就一個
[00:21:17.700 --> 00:21:20.700]  我們不配得的恩典
[00:21:20.700 --> 00:21:23.700]  祂讓我們從罪的奴僕裡面
[00:21:23.700 --> 00:21:26.700]  被釋放出來
[00:21:26.700 --> 00:21:28.700]  得以自由
[00:21:28.700 --> 00:21:31.700]  不過我們不是在罪裡面有自由
[00:21:31.700 --> 00:21:33.700]  即是說不是任意妄為的
[00:21:33.700 --> 00:21:35.700]  不是我們喜歡做什麼都可以
[00:21:35.700 --> 00:21:36.700]  正如我剛才所說
[00:21:36.700 --> 00:21:38.700]  我們不是說做任何事
[00:21:38.700 --> 00:21:39.700]  犯任何罪
[00:21:39.700 --> 00:21:43.700]  神都會包底的
[00:21:43.700 --> 00:21:44.700]  如果是這樣的話
[00:21:44.700 --> 00:21:46.700]  昨天吳博士說
[00:21:46.700 --> 00:21:50.700]  我們將耶穌基督再一次釘在實架上
[00:21:50.700 --> 00:21:54.700]  是羞辱了祂
[00:21:54.700 --> 00:21:56.700]  中國人有句說話
[00:21:56.700 --> 00:22:03.700]  叫得人因果千年記
[00:22:03.700 --> 00:22:07.700]  即是知恩圖報
[00:22:07.700 --> 00:22:08.700]  雖然有時我們發覺
[00:22:08.700 --> 00:22:09.700]  我們對人好
[00:22:09.700 --> 00:22:13.700]  未必想有些回報
[00:22:13.700 --> 00:22:17.700]  但當那個人恩將仇報
[00:22:17.700 --> 00:22:19.700]  忘恩負義的時候
[00:22:19.700 --> 00:22:23.700]  你有什麼感受
[00:22:23.700 --> 00:22:28.700]  剛才我也邀請大家再次回想神的恩典
[00:22:28.700 --> 00:22:30.700]  神在你生命裡面
[00:22:30.700 --> 00:22:32.700]  祂的恩典是怎樣
[00:22:32.700 --> 00:22:39.700]  究竟有多重
[00:22:39.700 --> 00:22:42.700]  祂說我們在恩典之下
[00:22:42.700 --> 00:22:44.700]  不在律法之下
[00:22:44.700 --> 00:22:48.700]  就可以犯罪嗎
[00:22:48.700 --> 00:22:49.700]  No
[00:22:49.700 --> 00:22:51.700]  Never
[00:22:51.700 --> 00:22:54.700]  不是
[00:22:54.700 --> 00:22:55.700]  我們在恩典之下
[00:22:55.700 --> 00:22:58.700]  仍然要信服
[00:22:58.700 --> 00:23:02.700]  要將我們的生命獻上
[00:23:02.700 --> 00:23:05.700]  試想像
[00:23:05.700 --> 00:23:06.700]  其實都不用想像
[00:23:06.700 --> 00:23:07.700]  你知道神是一個什麼
[00:23:07.700 --> 00:23:09.700]  以馬來尼的神
[00:23:09.700 --> 00:23:11.700]  祂常常和我們一起
[00:23:11.700 --> 00:23:13.700]  我們通常會期望
[00:23:13.700 --> 00:23:14.700]  我們好困難
[00:23:14.700 --> 00:23:15.700]  我們好軟弱
[00:23:15.700 --> 00:23:17.700]  好需要神安慰的時候
[00:23:17.700 --> 00:23:20.700]  以馬來尼的神就在這裡
[00:23:20.700 --> 00:23:21.700]  意思是
[00:23:21.700 --> 00:23:23.700]  其實我們每一天的生活
[00:23:23.700 --> 00:23:25.700]  我們所做的每一件事
[00:23:25.700 --> 00:23:27.700]  我們所說的每一句話
[00:23:27.700 --> 00:23:30.700]  耶穌在你旁邊
[00:23:30.700 --> 00:23:32.700]  你在家裡
[00:23:32.700 --> 00:23:33.700]  你做的事
[00:23:33.700 --> 00:23:35.700]  你說的事
[00:23:35.700 --> 00:23:38.700]  耶穌在旁邊
[00:23:38.700 --> 00:23:39.700]  在你的工作
[00:23:39.700 --> 00:23:41.700]  在你的學校
[00:23:41.700 --> 00:23:43.700]  當你一個人沒有人知道的時候
[00:23:43.700 --> 00:23:45.700]  沒有人知道你在做什麼
[00:23:45.700 --> 00:23:48.700]  耶穌在你旁邊
[00:23:48.700 --> 00:23:50.700]  當你在教會
[00:23:50.700 --> 00:23:52.700]  你去侍奉
[00:23:52.700 --> 00:23:56.700]  我們敬拜主
[00:23:56.700 --> 00:23:59.700]  耶穌都在你旁邊
[00:23:59.700 --> 00:24:01.700]  你有沒有想過
[00:24:01.700 --> 00:24:03.700]  坐在你旁邊的耶穌
[00:24:03.700 --> 00:24:05.700]  看到你做的事
[00:24:05.700 --> 00:24:07.700]  聽到你說的事
[00:24:07.700 --> 00:24:10.700]  祂會有什麼反應
[00:24:10.700 --> 00:24:11.700]  祂會說
[00:24:11.700 --> 00:24:14.700]  Well done
[00:24:14.700 --> 00:24:15.700]  還是祂會覺得
[00:24:15.700 --> 00:24:17.700]  好失望
[00:24:17.700 --> 00:24:19.700]  好難過
[00:24:19.700 --> 00:24:22.700]  甚至祂會很憤怒
[00:24:22.700 --> 00:24:24.700]  你起不記得
[00:24:24.700 --> 00:24:26.700]  我的恩典在你的身上
[00:24:26.700 --> 00:24:34.700]  何等的大嗎
[00:24:34.700 --> 00:24:35.700]  基督教的信仰
[00:24:35.700 --> 00:24:36.700]  從來不是一個
[00:24:36.700 --> 00:24:38.700]  自我感覺良好
[00:24:38.700 --> 00:24:42.700]  令我們覺得舒服的信仰
[00:24:42.700 --> 00:24:45.700]  容許我這麼說
[00:24:45.700 --> 00:24:47.700]  因為耶穌很清楚說
[00:24:47.700 --> 00:24:49.700]  我們要背十誡
[00:24:49.700 --> 00:24:50.700]  我們要寫記
[00:24:50.700 --> 00:24:57.700]  我們要跟從神
[00:24:57.700 --> 00:25:02.700]  弟兄姊妹
[00:25:02.700 --> 00:25:05.700]  沒錯 神的恩典是足夠的
[00:25:05.700 --> 00:25:07.700]  我們都很想有祝福
[00:25:07.700 --> 00:25:08.700]  但與此同時
[00:25:08.700 --> 00:25:09.700]  這個信仰要求我們
[00:25:09.700 --> 00:25:11.700]  是毀身於基督
[00:25:11.700 --> 00:25:17.700]  是一個要誠摯的信仰
[00:25:17.700 --> 00:25:18.700]  英國著名的
[00:25:18.700 --> 00:25:20.700]  報道家斯布珍牧師
[00:25:20.700 --> 00:25:21.700]  他有一句說話
[00:25:21.700 --> 00:25:22.700]  他說他全部的神學
[00:25:22.700 --> 00:25:26.700]  只歸納在六個字
[00:25:26.700 --> 00:25:31.700]  耶穌為我而死
[00:25:31.700 --> 00:25:33.700]  耶穌為我而死
[00:25:33.700 --> 00:25:34.700]  你跟自己說
[00:25:34.700 --> 00:25:39.700]  耶穌為我而死
[00:25:39.700 --> 00:25:40.700]  感謝神
[00:25:40.700 --> 00:25:42.700]  我們不再在律法之下
[00:25:42.700 --> 00:25:45.700]  我們在恩典之下
[00:25:45.700 --> 00:25:48.700]  但代表我們仍然可以在最終嗎
[00:25:48.700 --> 00:25:50.700]  斷乎不可
[00:25:50.700 --> 00:25:53.700]  No
[00:25:53.700 --> 00:25:55.700]  你如何看待
[00:25:55.700 --> 00:25:58.700]  你如何回應這個恩典
