
[00:00:00.000 --> 00:00:08.180]  我們每個基督徒都知道我們要去實踐或者遵行或者履行這個大使命
[00:24:30.900 --> 00:24:38.500]  包括你的朋友、鄰居、同事、同學、親戚、男女朋友
[00:24:38.500 --> 00:24:43.140]  這些都是跟你在關係上最親密的一些人
[00:24:43.140 --> 00:24:46.340]  這些就是屬於你的ICOS的圈子
[00:24:46.340 --> 00:24:55.540]  你的圈子就是你較爲容易將福音優先傳給他們
[00:24:55.540 --> 00:25:00.180]  我想在我的生命裏面
[00:25:00.180 --> 00:25:03.460]  我自己也有很多朋友
[00:25:03.460 --> 00:25:08.420]  是有機會帶他們去聽福音,有機會帶他們信主
[00:25:08.420 --> 00:25:13.060]  但其中一個我自己最感觸的就是我自己媽媽的信主
[00:25:13.060 --> 00:25:16.260]  我媽媽十年前已經回到天家了
[00:25:16.260 --> 00:25:22.020]  當她接近六十歲的時候,我帶她去信主
[00:25:22.020 --> 00:25:24.740]  這個我根本沒有想過
[00:25:24.740 --> 00:25:27.620]  我在美國回到香港侍奉的時候
[00:25:27.620 --> 00:25:30.180]  我媽媽是完全什麼都不相信
[00:25:30.180 --> 00:25:35.700]  只是相信她的那些中國傳統的宗教
[00:25:35.700 --> 00:25:38.020]  所以你一回到家裏就很恐怖
[00:25:38.020 --> 00:25:40.740]  因爲回到家裏全部都是紅色的燈
[00:25:40.740 --> 00:25:43.540]  一回到家裏就好像黑房一樣
[00:25:43.540 --> 00:25:47.780]  一進門,門神
[00:25:47.780 --> 00:25:50.740]  一進屋,紅色的燈
[00:25:50.740 --> 00:25:54.180]  五方五土龍神,前後地主財神
[00:25:54.180 --> 00:25:58.500]  一進廚房又有祖官
[00:25:58.500 --> 00:26:03.540]  在廳裏有觀音,梁門堂上歷代祖先
[00:26:03.540 --> 00:26:07.220]  如果你在中國的家庭長大,可能你也經歷過這些
[00:26:07.220 --> 00:26:10.260]  我媽媽一跟他說耶穌
[00:26:10.260 --> 00:26:14.500]  就立刻抬起臉走開,不肯聽
[00:26:14.500 --> 00:26:18.580]  我心裏想,怎麼能夠幫我媽媽信主
[00:26:18.580 --> 00:26:21.780]  除了我做一個好見證之外
[00:26:21.780 --> 00:26:24.660]  我繼續做見證,繼續祈禱
[00:26:24.660 --> 00:26:27.860]  但媽媽還是不肯聽福音
[00:26:27.860 --> 00:26:30.740]  但有時候我會生她的氣
[00:26:30.740 --> 00:26:33.940]  不如去喝茶,喫飯
[00:26:33.940 --> 00:26:36.820]  之前有個報道會,去完報道會跟你喝茶
[00:26:36.820 --> 00:26:38.660]  出煙就照數
[00:26:38.660 --> 00:26:44.420]  但我心裏也很想媽媽能夠早日信主
[00:26:44.420 --> 00:26:48.260]  但接受性優先報道
[00:26:48.260 --> 00:26:50.900]  是需要時間的
[00:26:50.900 --> 00:26:54.020]  因爲有些人去到某個階段
[00:26:54.020 --> 00:26:57.220]  特別一些困難的事的時候
[00:26:57.220 --> 00:26:59.860]  他就容易點去開放對福音
[00:26:59.860 --> 00:27:02.660]  有人說要lie down,要look up
[00:27:02.660 --> 00:27:06.980]  你PK的時候纔可以仰望神
[00:27:06.980 --> 00:27:08.980]  有些人就這樣
[00:27:08.980 --> 00:27:14.420]  我覺得基督徒很懂得把握時機
[00:27:14.420 --> 00:27:16.420]  捉人的要害
[00:27:16.420 --> 00:27:21.540]  人家失戀、失敗、失婚、失業、生意失敗
[00:27:21.540 --> 00:27:23.540]  你就可以跟他傳福音
[00:27:23.540 --> 00:27:25.140]  的確是的
[00:27:25.140 --> 00:27:29.060]  當你信警的時候,很多人就是我不需要上帝
[00:27:29.060 --> 00:27:31.540]  但當你折朵了
[00:27:31.540 --> 00:27:35.060]  你就會開放一點,是不是真的會有上帝
[00:27:35.060 --> 00:27:39.140]  所以我不是說祈禱求我媽折朵
[00:27:39.140 --> 00:27:43.140]  我只是希望給一個機會,以至她能夠開放福音
[00:27:43.140 --> 00:27:44.180]  但機會就來了
[00:27:44.180 --> 00:27:48.100]  因爲我媽媽有一個習慣
[00:27:48.100 --> 00:27:50.980]  就是每天一早去晨運
[00:27:50.980 --> 00:27:53.940]  有一天我收到電話
[00:27:53.940 --> 00:27:56.260]  就是警察打來
[00:27:56.260 --> 00:28:00.260]  他就說你媽媽滾下山了
[00:28:00.260 --> 00:28:01.860]  跌斷了一隻腳
[00:28:01.860 --> 00:28:05.140]  現在進了威爾斯醫院
[00:28:05.140 --> 00:28:07.140]  我馬上趕去
[00:28:07.140 --> 00:28:09.140]  因爲在路上
[00:28:09.140 --> 00:28:11.700]  我自己心裏感恩
[00:28:11.700 --> 00:28:15.140]  感謝主,不是感謝主媽媽跌斷了一隻腳
[00:28:15.140 --> 00:28:19.860]  是感謝主第一,她沒有死,滾下山了
[00:28:19.860 --> 00:28:22.500]  第二,這是一個機會
[00:28:22.500 --> 00:28:24.900]  有機會服侍我媽媽
[00:28:24.900 --> 00:28:26.420]  還有把福音帶給她
[00:28:26.420 --> 00:28:29.540]  我媽媽有糖尿病,所以她要做手術
[00:28:29.540 --> 00:28:32.260]  要很久才能治好
[00:28:32.260 --> 00:28:36.740]  在醫院睡了一個月
[00:28:36.740 --> 00:28:38.740]  打石膏,掛着腳
[00:28:38.740 --> 00:28:40.740]  不能動,不能走
[00:28:40.740 --> 00:28:41.780]  是吧
[00:28:41.780 --> 00:28:43.780]  這是一個機會,我可以服侍她
[00:28:43.780 --> 00:28:48.100]  也不是說你不能走,讓我和你說耶穌
[00:28:48.100 --> 00:28:49.540]  我可以繼續服侍她
[00:28:49.540 --> 00:28:51.300]  繼續爲她祈禱
[00:28:51.300 --> 00:28:53.220]  直至她願意聽
[00:28:53.220 --> 00:28:55.220]  我才和她慢慢分享福音
[00:28:55.220 --> 00:28:57.220]  她還沒相信
[00:28:57.220 --> 00:29:00.740]  但她出院前跟我說
[00:29:00.740 --> 00:29:07.140]  這次命大,好像有神保守
[00:29:07.140 --> 00:29:10.900]  她說我出院後還是要聽福音
[00:29:10.900 --> 00:29:12.420]  於是我和她說
[00:29:12.420 --> 00:29:16.980]  你說的,你出院後我就和你分享
[00:29:16.980 --> 00:29:21.620]  於是出院後一個星期我上到媽媽家
[00:29:21.620 --> 00:29:24.420]  當時我已經搬出去住了
[00:29:24.420 --> 00:29:26.420]  和她分享的時候
[00:29:26.420 --> 00:29:31.220]  我媽媽是接受福音
[00:29:31.220 --> 00:29:33.620]  當時我和我媽媽說
[00:29:33.620 --> 00:29:35.620]  不要因爲你的兒子牧師給面子
[00:29:35.620 --> 00:29:38.900]  你是不是真的信主
[00:29:38.900 --> 00:29:42.820]  我媽媽,當時我還記得她流着眼淚
[00:29:42.820 --> 00:29:44.820]  和我說,兒子
[00:29:44.820 --> 00:29:47.220]  我知道自己是一個罪人
[00:29:47.220 --> 00:29:50.340]  我需要耶穌
[00:29:50.340 --> 00:29:52.980]  我就和我媽媽決志
[00:29:52.980 --> 00:29:55.220]  一年後她受針加入教會
[00:29:55.220 --> 00:29:58.820]  開始在教會里侍奉
[00:29:58.820 --> 00:30:00.820]  弟兄姊妹
[00:30:00.820 --> 00:30:04.180]  我覺得你的親人
[00:30:04.180 --> 00:30:07.140]  或者你公司的同事,你的同學
[00:30:07.140 --> 00:30:09.780]  這些就是你的對象
[00:30:09.780 --> 00:30:12.500]  或者他現在未必是開放
[00:30:12.500 --> 00:30:17.140]  但是你繼續做你自己建立關係的工作
[00:30:17.140 --> 00:30:20.580]  因爲你的生命就是在他面前讓他看到
[00:30:20.580 --> 00:30:23.140]  究竟基督徒是怎樣的
[00:30:23.140 --> 00:30:28.820]  直至等到有一個機會能夠開放他們的心
[00:30:28.820 --> 00:30:32.180]  人生如是十常八九
[00:30:32.180 --> 00:30:35.300]  但只要他是你哀求的一部分
[00:30:35.300 --> 00:30:39.300]  你是很容易知道究竟他有什麼事發生
[00:30:39.300 --> 00:30:42.100]  因爲你和他的關係是很接近
[00:30:42.100 --> 00:30:47.220]  以至你能夠更加有效地將福音帶給他們
[00:30:47.220 --> 00:30:52.900]  第三個原則是一個優先報道的原則
[00:30:52.900 --> 00:30:55.860]  我叫做先而後難
[00:30:55.860 --> 00:30:59.220]  聽我說不是舍難取義
[00:30:59.220 --> 00:31:02.660]  我們不是捨棄那些難,不是捨棄
[00:31:02.660 --> 00:31:05.060]  而是我們先做了那些
[00:31:05.060 --> 00:31:09.540]  我經常叫做容易執肘的
[00:31:09.540 --> 00:31:13.060]  我們先執肘他們,向他們報道
[00:31:13.060 --> 00:31:15.060]  向他們分享福音
[00:31:15.060 --> 00:31:18.820]  你和他們聊天或者知道哪些人對福音有興趣
[00:31:18.820 --> 00:31:21.140]  我們先去做了那羣人
[00:31:21.140 --> 00:31:22.740]  你看保羅就是這樣
[00:31:22.740 --> 00:31:25.620]  當一些猶太人抗拒的時候
[00:31:25.620 --> 00:31:27.540]  他就說不要了,我要去外邦
[00:31:27.540 --> 00:31:29.540]  人家去做科目工作
[00:31:29.540 --> 00:31:33.780]  我希望和你同一背景同一語言同一文化的
[00:31:33.780 --> 00:31:36.500]  將福音帶給你們,但是你們不要不要緊
[00:31:36.500 --> 00:31:40.980]  我就去將福音帶給一些願意開放的人
[00:31:40.980 --> 00:31:42.580]  大家都知道
[00:31:42.580 --> 00:31:44.980]  保羅在哥倫多
[00:31:44.980 --> 00:31:48.740]  是他當時第二次婚姻旅程
[00:31:48.740 --> 00:31:51.220]  留得最久的一個地方
[00:31:51.220 --> 00:31:54.900]  他留了18個月
[00:31:54.900 --> 00:31:57.380]  這18個月裏面他
[00:31:57.380 --> 00:31:59.380]  牧養這間教會,爲什麼?
[00:31:59.380 --> 00:32:02.260]  因爲有很多人記載到
[00:32:02.260 --> 00:32:05.380]  很多哥倫多人,多到數不清
[00:32:05.380 --> 00:32:08.900]  很多哥倫多人,這些是外邦人
[00:32:08.900 --> 00:32:12.260]  或者是講希臘話的猶太人
[00:32:12.260 --> 00:32:15.700]  他們都信了主,受了咒
[00:32:15.700 --> 00:32:18.260]  比雅典的科目工作
[00:32:18.260 --> 00:32:20.260]  哥倫多城的科目工作
[00:32:20.260 --> 00:32:24.740]  是超越很多倍
[00:32:24.740 --> 00:32:26.500]  保羅說
[00:32:26.500 --> 00:32:30.420]  我們不是捨棄那些
[00:32:30.420 --> 00:32:31.780]  不肯信主的
[00:32:31.780 --> 00:32:33.780]  但是既然他要抗拒的時候,我們沒辦法
[00:32:33.780 --> 00:32:37.140]  我們就轉去幫助那些
[00:32:37.140 --> 00:32:42.260]  能夠開放福音,更加開放的人
[00:32:42.260 --> 00:32:44.420]  還有第四樣東西,我們看看保羅
[00:32:44.420 --> 00:32:46.420]  他在做什麼值得我們學習的呢
[00:32:46.420 --> 00:32:49.540]  他是訓練門徒
[00:32:49.540 --> 00:32:51.540]  保羅住了一年六個月
[00:32:51.540 --> 00:32:53.540]  十八個月住了好幾日子
[00:32:53.540 --> 00:32:55.540]  於是就走了
[00:32:55.540 --> 00:32:57.540]  大家聽着
[00:32:57.540 --> 00:32:59.540]  坐船到敘利亞去
[00:32:59.540 --> 00:33:05.540]  伯幾拉雅居拉和他同去
[00:33:05.540 --> 00:33:07.540]  這句話很重要,爲什麼?
[00:33:07.540 --> 00:33:09.540]  因爲保羅離開哥倫多之後
[00:33:09.540 --> 00:33:11.540]  他就去了以弗所
[00:33:11.540 --> 00:33:13.540]  到以弗所
[00:33:13.540 --> 00:33:15.540]  保羅就將這對夫婦
[00:33:15.540 --> 00:33:17.540]  留在以弗所
[00:33:17.540 --> 00:33:19.540]  自己就繼續去
[00:33:19.540 --> 00:33:21.540]  做福音工作
[00:33:21.540 --> 00:33:23.540]  當時他們遇到一個人
[00:33:23.540 --> 00:33:25.540]  叫做阿波羅
[00:33:25.540 --> 00:33:27.540]  他很有口才
[00:33:27.540 --> 00:33:29.540]  很會講解聖經
[00:33:29.540 --> 00:33:31.540]  這個人還沒信耶穌
[00:33:31.540 --> 00:33:33.540]  他會講
[00:33:33.540 --> 00:33:35.540]  舊約的聖經
[00:33:35.540 --> 00:33:37.540]  他已經在主的道上
[00:33:37.540 --> 00:33:39.540]  受了一些訓練
[00:33:39.540 --> 00:33:41.540]  心裏火熱
[00:33:41.540 --> 00:33:43.540]  正確地能夠教導耶穌
[00:33:43.540 --> 00:33:45.540]  可惜他只知道約翰的洗禮
[00:33:45.540 --> 00:33:47.540]  沒錯,他聽過耶穌的福音
[00:33:47.540 --> 00:33:49.540]  他能夠教導
[00:33:49.540 --> 00:33:51.540]  但是他還沒完全
[00:33:51.540 --> 00:33:53.540]  領受什麼叫浸禮
[00:33:53.540 --> 00:33:55.540]  於是他就
[00:33:55.540 --> 00:33:57.540]  開始放膽講道
[00:33:57.540 --> 00:33:59.540]  伯幾拉雅居拉
[00:33:59.540 --> 00:34:01.540]  聽見之後就接了
[00:34:01.540 --> 00:34:03.540]  阿波羅來
[00:34:03.540 --> 00:34:05.540]  將上帝的道
[00:34:05.540 --> 00:34:07.540]  更加精準地
[00:34:07.540 --> 00:34:09.540]  告訴他
[00:34:09.540 --> 00:34:11.540]  long story short
[00:34:11.540 --> 00:34:13.540]  阿波羅
[00:34:13.540 --> 00:34:15.540]  領受了之後
[00:34:15.540 --> 00:34:17.540]  成爲了伯幾拉雅居拉的
[00:34:17.540 --> 00:34:19.540]  叛徒
[00:34:19.540 --> 00:34:21.540]  訓練了之後
[00:34:21.540 --> 00:34:23.540]  第十九章告訴我們
[00:34:23.540 --> 00:34:25.540]  阿波羅從以弗所
[00:34:25.540 --> 00:34:27.540]  去了哥林多
[00:34:27.540 --> 00:34:29.540]  如果你留意
[00:34:29.540 --> 00:34:31.540]  哥林多前書第一章
[00:34:31.540 --> 00:34:33.540]  你就會知道
[00:34:33.540 --> 00:34:35.540]  保羅告訴哥林多人
[00:34:35.540 --> 00:34:37.540]  保羅是第一任的主任牧師
[00:34:37.540 --> 00:34:39.540]  阿波羅是接他
[00:34:39.540 --> 00:34:41.540]  第二任的主任牧師
[00:34:43.540 --> 00:34:45.540]  由
[00:34:45.540 --> 00:34:47.540]  保羅
[00:34:47.540 --> 00:34:49.540]  訓練
[00:34:49.540 --> 00:34:51.540]  伯幾拉雅居拉
[00:34:51.540 --> 00:34:53.540]  再這對夫婦
[00:34:53.540 --> 00:34:55.540]  留下他們在以弗所
[00:34:55.540 --> 00:34:57.540]  這對夫婦成爲保羅的門徒
[00:34:57.540 --> 00:34:59.540]  願意跟他一起離開哥林多
[00:34:59.540 --> 00:35:01.540]  剛剛去到年齡
[00:35:01.540 --> 00:35:03.540]  十八個月都沒穩陣腳之後
[00:35:03.540 --> 00:35:05.540]  保羅說我要去以弗所
[00:35:05.540 --> 00:35:07.540]  他們就跟着去
[00:35:07.540 --> 00:35:09.540]  保羅就知道以弗所教會需要
[00:35:09.540 --> 00:35:11.540]  就將這對夫婦留下在當中
[00:35:11.540 --> 00:35:13.540]  去訓練他們的門徒
[00:35:13.540 --> 00:35:15.540]  訓練了一個人叫
[00:35:15.540 --> 00:35:17.540]  阿波羅
[00:35:17.540 --> 00:35:19.540]  而這個阿波羅
[00:35:19.540 --> 00:35:21.540]  輾轉回了
[00:35:21.540 --> 00:35:23.540]  哥林多
[00:35:23.540 --> 00:35:25.540]  接任保羅
[00:35:25.540 --> 00:35:27.540]  領導的角色
[00:35:27.540 --> 00:35:29.540]  幫哥林多教會
[00:35:29.540 --> 00:35:31.540]  去成長
[00:35:31.540 --> 00:35:33.540]  我們經常說
[00:35:33.540 --> 00:35:35.540]  不夠
[00:35:35.540 --> 00:35:37.540]  教會的領袖
[00:35:37.540 --> 00:35:39.540]  教會的領袖在哪裏找呢
[00:35:39.540 --> 00:35:41.540]  有很多人可以在波士頓
[00:35:41.540 --> 00:35:43.540]  請過來做教會領袖
[00:35:43.540 --> 00:35:45.540]  或者我們在香港
[00:35:45.540 --> 00:35:47.540]  找些人來做教會領袖
[00:35:47.540 --> 00:35:49.540]  教會領袖必須
[00:35:49.540 --> 00:35:51.540]  是要由教會本身
[00:35:51.540 --> 00:35:53.540]  培訓出來
[00:35:53.540 --> 00:35:55.540]  保羅
[00:35:55.540 --> 00:35:57.540]  和這對夫婦和阿波羅
[00:35:57.540 --> 00:35:59.540]  這個聯繫
[00:35:59.540 --> 00:36:01.540]  我們就給一個大家很熟悉的名字
[00:36:01.540 --> 00:36:03.540]  就叫做
[00:36:03.540 --> 00:36:05.540]  門徒訓練
[00:36:05.540 --> 00:36:07.540]  什麼叫門徒訓練呢
[00:36:07.540 --> 00:36:09.540]  知道不能夠
[00:36:09.540 --> 00:36:11.540]  靠他一個人去講
[00:36:11.540 --> 00:36:13.540]  因爲下一代
[00:36:13.540 --> 00:36:15.540]  保羅就知道
[00:36:15.540 --> 00:36:17.540]  一定要訓練門徒
[00:36:17.540 --> 00:36:19.540]  而這班門徒也可以訓練其他門徒
[00:36:19.540 --> 00:36:21.540]  因爲大使命的吩咐不是隻有十九節
[00:36:21.540 --> 00:36:23.540]  更加重要
[00:36:23.540 --> 00:36:25.540]  我們做了十九節
[00:36:25.540 --> 00:36:27.540]  只是做了一半
[00:36:27.540 --> 00:36:29.540]  只是做了一個開始
[00:36:29.540 --> 00:36:31.540]  你幫人受針
[00:36:31.540 --> 00:36:33.540]  信了主了
[00:36:33.540 --> 00:36:35.540]  你看看第二十節
[00:36:35.540 --> 00:36:37.540]  凡耶穌吩咐
[00:36:37.540 --> 00:36:39.540]  你們
[00:36:39.540 --> 00:36:41.540]  都要教訓他們
[00:36:41.540 --> 00:36:43.540]  遵守
[00:36:43.540 --> 00:36:45.540]  這句才重要
[00:36:45.540 --> 00:36:47.540]  什麼叫教訓他們遵守
[00:36:47.540 --> 00:36:49.540]  我都說教訓容易
[00:36:49.540 --> 00:36:51.540]  我在港臺上都教訓大家
[00:36:51.540 --> 00:36:53.540]  但我怎麼教訓你們遵守
[00:36:53.540 --> 00:36:55.540]  要你們遵守纔算是
[00:36:55.540 --> 00:36:57.540]  不只是教持
[00:36:57.540 --> 00:36:59.540]  是終身的教導
[00:36:59.540 --> 00:37:01.540]  是一個緊密的門訓系統的教導
[00:37:03.540 --> 00:37:05.540]  理行大使命
[00:37:05.540 --> 00:37:07.540]  不只是叫人信耶穌
[00:37:07.540 --> 00:37:09.540]  理行大使命是
[00:37:09.540 --> 00:37:11.540]  叫人信了耶穌之後
[00:37:11.540 --> 00:37:13.540]  仍然繼續教他們
[00:37:13.540 --> 00:37:15.540]  繼續訓練他們
[00:37:15.540 --> 00:37:17.540]  以至他們能夠成爲門徒
[00:37:17.540 --> 00:37:19.540]  然後他們又將主教訓
[00:37:19.540 --> 00:37:21.540]  他們遵守的教訓
[00:37:21.540 --> 00:37:23.540]  他們下一代人去遵守
[00:37:23.540 --> 00:37:25.540]  因爲這個就是保羅
[00:37:25.540 --> 00:37:27.540]  他在提摩泰
[00:37:27.540 --> 00:37:29.540]  後書二章
[00:37:29.540 --> 00:37:31.540]  大家很熟悉的經文
[00:37:31.540 --> 00:37:33.540]  有四代的門徒
[00:37:33.540 --> 00:37:35.540]  你在許多見證人面前
[00:37:35.540 --> 00:37:37.540]  聽見我所教導你們的
[00:37:37.540 --> 00:37:39.540]  就是耶穌基督教導保羅的
[00:37:39.540 --> 00:37:41.540]  教導提摩泰
[00:37:41.540 --> 00:37:43.540]  提摩泰也需要教託
[00:37:43.540 --> 00:37:45.540]  那些忠心教導人的人
[00:37:45.540 --> 00:37:47.540]  去教導其他的人
[00:37:47.540 --> 00:37:51.540]  這個就是大使命能夠
[00:37:51.540 --> 00:37:53.540]  完成的
[00:37:53.540 --> 00:37:55.540]  竅門
[00:37:55.540 --> 00:37:57.540]  不是靠一個葛培利
[00:37:57.540 --> 00:37:59.540]  不是靠一個
[00:37:59.540 --> 00:38:01.540]  招世潮
[00:38:01.540 --> 00:38:03.540]  是不是
[00:38:03.540 --> 00:38:05.540]  是靠弟兄姊妹
[00:38:05.540 --> 00:38:07.540]  一代一代將耶穌教導你的
[00:38:07.540 --> 00:38:09.540]  去教訓他們遵守
[00:38:09.540 --> 00:38:11.540]  這是一個命令
[00:38:11.540 --> 00:38:13.540]  這個命令就是
[00:38:13.540 --> 00:38:15.540]  要你做門徒
[00:38:15.540 --> 00:38:17.540]  訓練者訓練門徒
[00:38:17.540 --> 00:38:19.540]  這個纔是教會
[00:38:19.540 --> 00:38:21.540]  繼續延續下去的
[00:38:21.540 --> 00:38:23.540]  盼望和吩咐
[00:38:23.540 --> 00:38:25.540]  這個命令就是
[00:38:25.540 --> 00:38:27.540]  如果你不做第二十節的話
[00:38:27.540 --> 00:38:29.540]  你還是未能夠
[00:38:29.540 --> 00:38:31.540]  進行主的吩咐
[00:38:31.540 --> 00:38:37.540]  不是容易的
[00:38:37.540 --> 00:38:39.540]  訓練門徒
[00:38:39.540 --> 00:38:41.540]  是需要很多時間
[00:38:41.540 --> 00:38:43.540]  很多心力
[00:38:43.540 --> 00:38:45.540]  是會有猶大的背叛
[00:38:45.540 --> 00:38:47.540]  會有彼得的激氣
[00:38:47.540 --> 00:38:51.540]  會有門徒的爭論
[00:38:51.540 --> 00:38:53.540]  但是耶穌
[00:38:53.540 --> 00:38:55.540]  示範了給我們看
[00:38:55.540 --> 00:38:57.540]  這個就是我們今天
[00:38:57.540 --> 00:38:59.540]  做優先報道里面
[00:38:59.540 --> 00:39:01.540]  我們應該集中的
[00:39:01.540 --> 00:39:03.540]  去大人訓主之後
[00:39:03.540 --> 00:39:05.540]  繼續去訓練門徒
[00:39:05.540 --> 00:39:07.540]  不容易沒錯
[00:39:07.540 --> 00:39:09.540]  但是大家記得
[00:39:09.540 --> 00:39:11.540]  大使命第十八節
[00:39:11.540 --> 00:39:13.540]  耶穌說
[00:39:13.540 --> 00:39:15.540]  所有權柄都給了我
[00:39:15.540 --> 00:39:17.540]  所以你們去
[00:39:17.540 --> 00:39:19.540]  下一句才說
[00:39:19.540 --> 00:39:21.540]  你們要去洗脈文作主的門徒
[00:39:21.540 --> 00:39:23.540]  因爲我們是依靠上帝的
[00:39:23.540 --> 00:39:25.540]  恩典和能力
[00:39:25.540 --> 00:39:27.540]  所以這十八個月裏
[00:39:27.540 --> 00:39:29.540]  保羅不容易
[00:39:29.540 --> 00:39:31.540]  但是耶穌就這樣安慰他
[00:39:31.540 --> 00:39:33.540]  耶穌說
[00:39:33.540 --> 00:39:35.540]  不要怕,只管說
[00:39:35.540 --> 00:39:37.540]  不要沉默,有我與你同在
[00:39:37.540 --> 00:39:39.540]  不會有人會下手害你
[00:39:39.540 --> 00:39:41.540]  因爲在這個城裏
[00:39:41.540 --> 00:39:43.540]  有很多屬於我的人
[00:39:43.540 --> 00:39:47.540]  在你身邊
[00:39:47.540 --> 00:39:49.540]  都有很多屬於主的人
[00:39:49.540 --> 00:39:51.540]  等候着我們
[00:39:51.540 --> 00:39:53.540]  讓我們優先將福音
[00:39:53.540 --> 00:39:55.540]  帶給他們
[00:39:55.540 --> 00:39:57.540]  這就是上帝交給你的使命
[00:39:57.540 --> 00:39:59.540]  是困難的
[00:39:59.540 --> 00:40:01.540]  但我們需要與神同工
[00:40:01.540 --> 00:40:03.540]  所以最後結尾的時候
[00:40:03.540 --> 00:40:05.540]  我想和大家分享
[00:40:05.540 --> 00:40:07.540]  一個最近的見證
[00:40:07.540 --> 00:40:09.540]  就是我
[00:40:09.540 --> 00:40:11.540]  太太的弟弟
[00:40:11.540 --> 00:40:13.540]  就是我的兄弟
[00:40:13.540 --> 00:40:15.540]  和他太太
[00:40:15.540 --> 00:40:17.540]  在兩個月前
[00:40:17.540 --> 00:40:19.540]  決志信耶穌
[00:40:19.540 --> 00:40:21.540]  他是我的哀求
[00:40:21.540 --> 00:40:23.540]  因爲我和太太回到美國的時候
[00:40:23.540 --> 00:40:25.540]  我父母已經回到天家
[00:40:25.540 --> 00:40:27.540]  香港的親戚
[00:40:27.540 --> 00:40:29.540]  很多都回到天家
[00:40:29.540 --> 00:40:31.540]  所以我和太太搬回美國
[00:40:31.540 --> 00:40:33.540]  其中一個首要的任務
[00:40:33.540 --> 00:40:35.540]  我們領袖都是要幫
[00:40:35.540 --> 00:40:37.540]  我太太的家族
[00:40:37.540 --> 00:40:39.540]  那些沒有人信耶穌除了我太太之外
[00:40:39.540 --> 00:40:41.540]  要幫他們信耶穌
[00:40:41.540 --> 00:40:43.540]  因爲他們來自中國大陸
[00:40:43.540 --> 00:40:45.540]  文革背景的家庭
[00:40:45.540 --> 00:40:47.540]  我岳父
[00:40:47.540 --> 00:40:49.540]  就是教書的
[00:40:49.540 --> 00:40:51.540]  文革的時候
[00:40:51.540 --> 00:40:53.540]  是臭老狗
[00:40:53.540 --> 00:40:55.540]  黑五類
[00:40:55.540 --> 00:40:57.540]  經常被人批鬥
[00:40:57.540 --> 00:40:59.540]  他經常和我說爲什麼要信耶穌
[00:40:59.540 --> 00:41:01.540]  因爲當時被人抓去派出所
[00:41:01.540 --> 00:41:03.540]  和他一起坐牢的
[00:41:03.540 --> 00:41:05.540]  很多都是
[00:41:05.540 --> 00:41:07.540]  牧師傳道人
[00:41:07.540 --> 00:41:09.540]  他經常取笑牧師傳道人
[00:41:09.540 --> 00:41:11.540]  好像那些人笑耶穌
[00:41:11.540 --> 00:41:13.540]  先救自己吧
[00:41:13.540 --> 00:41:15.540]  你的神可以的
[00:41:15.540 --> 00:41:17.540]  所以他來美國之後
[00:41:17.540 --> 00:41:19.540]  他不肯信福音
[00:41:19.540 --> 00:41:21.540]  我岳母也是
[00:41:21.540 --> 00:41:23.540]  他也是
[00:41:23.540 --> 00:41:25.540]  我們覺得很困難
[00:41:25.540 --> 00:41:27.540]  雖然是埃及
[00:41:27.540 --> 00:41:29.540]  但是他們很困難
[00:41:29.540 --> 00:41:31.540]  我們先而後難
[00:41:31.540 --> 00:41:33.540]  不如就針對
[00:41:33.540 --> 00:41:35.540]  他弟弟和太太
[00:41:35.540 --> 00:41:37.540]  因爲他太太
[00:41:37.540 --> 00:41:39.540]  是從廣州過來的
[00:41:39.540 --> 00:41:41.540]  比較開放
[00:41:41.540 --> 00:41:43.540]  對很多新的知識
[00:41:43.540 --> 00:41:45.540]  但是還是不肯信耶穌
[00:41:45.540 --> 00:41:47.540]  所以經常和他
[00:41:47.540 --> 00:41:49.540]  喫牛粉
[00:41:49.540 --> 00:41:51.540]  去喫中國餐
[00:41:51.540 --> 00:41:53.540]  建立關係
[00:41:53.540 --> 00:41:55.540]  這不是試探
[00:41:55.540 --> 00:41:57.540]  是我們真的想和他建立關係
[00:41:57.540 --> 00:41:59.540]  當去年
[00:41:59.540 --> 00:42:01.540]  我在這裏正式上任的時候
[00:42:01.540 --> 00:42:03.540]  我就把握這個機會
[00:42:03.540 --> 00:42:05.540]  邀請他們
[00:42:05.540 --> 00:42:07.540]  上任
[00:42:07.540 --> 00:42:09.540]  來聽聽我講道
[00:42:09.540 --> 00:42:11.540]  於是他就來第一次
[00:42:11.540 --> 00:42:13.540]  回教會
[00:42:13.540 --> 00:42:15.540]  聽道
[00:42:15.540 --> 00:42:17.540]  我也覺得
[00:42:17.540 --> 00:42:19.540]  給個機會接觸教會
[00:42:19.540 --> 00:42:21.540]  是我的愛國者
[00:42:21.540 --> 00:42:23.540]  但是他回來之後
[00:42:23.540 --> 00:42:25.540]  他就開始每個星期回來
[00:42:25.540 --> 00:42:29.540]  接着我們去聖密特開堂
[00:42:29.540 --> 00:42:31.540]  因爲他自己姓卡羅斯
[00:42:31.540 --> 00:42:33.540]  所以他就說
[00:42:33.540 --> 00:42:35.540]  我都回來了
[00:42:35.540 --> 00:42:37.540]  我當然很開心
[00:42:37.540 --> 00:42:39.540]  他一直回聖密特
[00:42:39.540 --> 00:42:41.540]  我們去聖密特
[00:42:41.540 --> 00:42:43.540]  外展
