
[00:00:00.000 --> 00:00:07.000]  我們是以詩篇119篇作為一個中心
[00:20:30.000 --> 00:20:31.000]  是有權定的
[00:20:31.000 --> 00:20:36.000]  他包羅我們所有需要面對的各個方面
[00:20:36.000 --> 00:20:39.000]  也把神各方面的他的特性
[00:20:39.000 --> 00:20:41.000]  他的性格
[00:20:41.000 --> 00:20:44.000]  他的旨意要表達出來
[00:20:44.000 --> 00:20:47.000]  所以他需要用不同的字
[00:20:47.000 --> 00:20:51.000]  不同的統一詞來表達
[00:20:51.000 --> 00:20:53.000]  所以從這裡看起來
[00:20:53.000 --> 00:20:56.000]  我們知道神的話呢
[00:20:56.000 --> 00:20:59.000]  是有權定的
[00:20:59.000 --> 00:21:01.000]  我們人的話只要講一句兩句
[00:21:01.000 --> 00:21:02.000]  那就夠了
[00:21:02.000 --> 00:21:03.000]  可是神呢
[00:21:03.000 --> 00:21:04.000]  用多方面
[00:21:04.000 --> 00:21:07.000]  從各方面來看
[00:21:07.000 --> 00:21:09.000]  因為他的話是有權定的
[00:21:09.000 --> 00:21:12.000]  使人需要來聽
[00:21:12.000 --> 00:21:15.000]  需要來順從的
[00:21:15.000 --> 00:21:16.000]  那第二方面
[00:21:16.000 --> 00:21:18.000]  我們要看到
[00:21:18.000 --> 00:21:19.000]  聖經呢
[00:21:19.000 --> 00:21:21.000]  是神可靠的話
[00:21:21.000 --> 00:21:24.000]  聖經是可靠的話
[00:21:24.000 --> 00:21:27.000]  那我們就從這裡面
[00:21:27.000 --> 00:21:31.000]  從聖經裡頭選出幾句聖經
[00:21:31.000 --> 00:21:34.000]  因為在聖經裡頭到處都說到
[00:21:34.000 --> 00:21:36.000]  神的話是可靠的
[00:21:36.000 --> 00:21:39.000]  在119篇裡頭
[00:21:39.000 --> 00:21:42.000]  我們選了第八十九節
[00:21:42.000 --> 00:21:44.000]  第八十九節
[00:21:44.000 --> 00:21:48.000]  弟兄姊妹我們可以一同翻到第八十九節
[00:21:48.000 --> 00:21:52.000]  第八十九節就說
[00:21:52.000 --> 00:21:53.000]  耶和華
[00:21:53.000 --> 00:21:56.000]  你的話安定在天
[00:21:56.000 --> 00:21:59.000]  直到永遠
[00:21:59.000 --> 00:22:01.000]  這就說到神的話
[00:22:01.000 --> 00:22:05.000]  神的話是安定在天
[00:22:05.000 --> 00:22:07.000]  而且直到永遠
[00:22:07.000 --> 00:22:11.000]  講到神的話是可靠的
[00:22:11.000 --> 00:22:12.000]  人的話呢
[00:22:12.000 --> 00:22:14.000]  是很暫時的
[00:22:14.000 --> 00:22:16.000]  今天是這麼說了
[00:22:16.000 --> 00:22:17.000]  過了些時候呢
[00:22:17.000 --> 00:22:18.000]  就變了
[00:22:18.000 --> 00:22:20.000]  今年是這麼說的
[00:22:20.000 --> 00:22:22.000]  到明年就不一定是這樣的了
[00:22:22.000 --> 00:22:25.000]  人的話常常會改變
[00:22:25.000 --> 00:22:28.000]  但是神的話是可靠的
[00:22:28.000 --> 00:22:31.000]  它不改變
[00:22:31.000 --> 00:22:36.000]  所以這個是看到聖經是神可靠的話
[00:22:36.000 --> 00:22:38.000]  第二個特點呢
[00:22:38.000 --> 00:22:39.000]  我們可以看到呢
[00:22:39.000 --> 00:22:46.000]  聖經可以適用在人類的歷史的各個時期
[00:22:46.000 --> 00:22:48.000]  有些人覺得很奇怪
[00:22:48.000 --> 00:22:51.000]  現在21世紀24世紀
[00:22:51.000 --> 00:22:53.000]  科學這麼發達
[00:22:53.000 --> 00:22:56.000]  各方面能讀的知識都很多了
[00:22:56.000 --> 00:22:59.000]  為什麼還要讀聖經
[00:22:59.000 --> 00:23:02.000]  聖經是幾千年以前寫的
[00:23:02.000 --> 00:23:04.000]  怎麼現在還要讀聖經
[00:23:04.000 --> 00:23:06.000]  其實不是的
[00:23:06.000 --> 00:23:11.000]  聖經適用在人類歷史的各個時期
[00:23:11.000 --> 00:23:14.000]  從有人以來
[00:23:14.000 --> 00:23:18.000]  聖經裡所規定的原則
[00:23:18.000 --> 00:23:20.000]  都是適用的
[00:23:20.000 --> 00:23:25.000]  神的話並沒有改變
[00:23:25.000 --> 00:23:26.000]  人有罪
[00:23:26.000 --> 00:23:29.000]  並不是說今天人才有罪
[00:23:29.000 --> 00:23:33.000]  從人被造以後
[00:23:33.000 --> 00:23:38.000]  亞當夏娃不順從神
[00:23:38.000 --> 00:23:39.000]  變異神以後
[00:23:39.000 --> 00:23:41.000]  人就是有罪的
[00:23:41.000 --> 00:23:44.000]  一直到今天幾千年
[00:23:44.000 --> 00:23:47.000]  人的罪性並沒有所改變
[00:23:47.000 --> 00:23:49.000]  並沒有因著科學的發達
[00:23:49.000 --> 00:23:51.000]  因著文化的發達
[00:23:51.000 --> 00:23:54.000]  人的罪性就減少了
[00:23:54.000 --> 00:23:56.000]  人的罪性就少了
[00:23:56.000 --> 00:23:57.000]  沒有
[00:23:57.000 --> 00:24:00.000]  人犯罪
[00:24:00.000 --> 00:24:02.000]  古代是犯罪
[00:24:02.000 --> 00:24:03.000]  今天犯的罪
[00:24:03.000 --> 00:24:07.000]  很多都是像古代所犯的罪一樣的
[00:24:07.000 --> 00:24:10.000]  貪污是不是今天才有的
[00:24:10.000 --> 00:24:11.000]  不是的
[00:24:11.000 --> 00:24:14.000]  很早以前你看中國的歷史
[00:24:14.000 --> 00:24:16.000]  很多貪官
[00:24:16.000 --> 00:24:20.000]  清朝時候有,明朝有,很多貪官
[00:24:20.000 --> 00:24:24.000]  清朝一個太監何鵬
[00:24:24.000 --> 00:24:26.000]  他是得到很大的事情
[00:24:26.000 --> 00:24:28.000]  弄了很多的
[00:24:28.000 --> 00:24:30.000]  皇帝很重用他
[00:24:30.000 --> 00:24:33.000]  結果等到他被判死罪的時候
[00:24:33.000 --> 00:24:35.000]  去搜查他的家
[00:24:35.000 --> 00:24:38.000]  整個屋子都是財寶
[00:24:38.000 --> 00:24:39.000]  都是錢
[00:24:39.000 --> 00:24:41.000]  好多的東西
[00:24:41.000 --> 00:24:45.000]  他的錢可以相當於國家財富的一半
[00:24:45.000 --> 00:24:48.000]  你想一個人能夠貪污那麼多錢的話
[00:24:48.000 --> 00:24:50.000]  在歷史上是空前的
[00:24:50.000 --> 00:24:53.000]  今天有沒有這樣的貪污的人呢
[00:24:53.000 --> 00:24:54.000]  也有
[00:24:54.000 --> 00:24:57.000]  進去以後搜查他的東西
[00:24:57.000 --> 00:24:59.000]  鈔票都已經發霉了
[00:24:59.000 --> 00:25:00.000]  太多了
[00:25:00.000 --> 00:25:02.000]  埋在地裡頭或者幹什麼
[00:25:02.000 --> 00:25:03.000]  都發霉了
[00:25:03.000 --> 00:25:05.000]  不能用了
[00:25:05.000 --> 00:25:07.000]  你看這個都是人的罪性
[00:25:07.000 --> 00:25:09.000]  並沒有改變
[00:25:09.000 --> 00:25:11.000]  所以有一個人說
[00:25:11.000 --> 00:25:14.000]  他說古代的時候
[00:25:14.000 --> 00:25:17.000]  在鐵路上做工的人
[00:25:17.000 --> 00:25:19.000]  要想偷東西
[00:25:19.000 --> 00:25:22.000]  只能偷鐵路上幾個釘子
[00:25:22.000 --> 00:25:24.000]  偷一個鋼軌
[00:25:24.000 --> 00:25:25.000]  偷一個木頭
[00:25:25.000 --> 00:25:27.000]  但是如果一個人
[00:25:27.000 --> 00:25:29.000]  他有知識的話
[00:25:29.000 --> 00:25:32.000]  他能把整個鐵路都給偷過來
[00:25:32.000 --> 00:25:34.000]  都變成他的了
[00:25:34.000 --> 00:25:38.000]  所以這個人的罪性是沒有改變的
[00:25:38.000 --> 00:25:41.000]  所以人有沒有嫉妒呢
[00:25:41.000 --> 00:25:43.000]  這個罪性有沒有改變呢
[00:25:43.000 --> 00:25:44.000]  沒有
[00:25:44.000 --> 00:25:47.000]  人有沒有要享受呢
[00:25:47.000 --> 00:25:50.000]  人還是有的
[00:25:50.000 --> 00:25:52.000]  不同的享受
[00:25:52.000 --> 00:25:55.000]  但是古代有古代的享受
[00:25:55.000 --> 00:25:57.000]  今天有今天的享受
[00:25:57.000 --> 00:25:59.000]  都是一樣的
[00:25:59.000 --> 00:26:01.000]  所以我們看到
[00:26:01.000 --> 00:26:04.000]  今天人類所遇到的問題
[00:26:04.000 --> 00:26:06.000]  社會的各種的問題
[00:26:06.000 --> 00:26:08.000]  都是在古代的時候也有
[00:26:08.000 --> 00:26:13.000]  聖經裡頭早已經提出來的
[00:26:13.000 --> 00:26:14.000]  但是呢
[00:26:14.000 --> 00:26:16.000]  人沒有答案
[00:26:16.000 --> 00:26:19.000]  人用各樣的方法來解決這些難處
[00:26:19.000 --> 00:26:21.000]  那這聖經裡頭呢
[00:26:21.000 --> 00:26:23.000]  就告訴人類說
[00:26:23.000 --> 00:26:26.000]  怎麼樣能夠從罪裡頭出來
[00:26:26.000 --> 00:26:28.000]  聖經也告訴我們
[00:26:28.000 --> 00:26:32.000]  人的罪性不是靠自己能改的了
[00:26:32.000 --> 00:26:35.000]  人不可能改變自己的
[00:26:35.000 --> 00:26:37.000]  只有靠著神的恩典
[00:26:37.000 --> 00:26:39.000]  靠著神的能力
[00:26:39.000 --> 00:26:41.000]  來相信耶穌基督
[00:26:41.000 --> 00:26:43.000]  罪得到赦免
[00:26:43.000 --> 00:26:45.000]  信了以後
[00:26:45.000 --> 00:26:46.000]  我們靠著聖靈
[00:26:46.000 --> 00:26:48.000]  靠著神的話
[00:26:48.000 --> 00:26:50.000]  不斷的成聖
[00:26:50.000 --> 00:26:54.000]  不斷的能夠脫去舊人
[00:26:54.000 --> 00:26:55.000]  穿上新人
[00:26:55.000 --> 00:26:57.000]  這樣一點一點的話
[00:26:57.000 --> 00:26:59.000]  改變
[00:26:59.000 --> 00:27:02.000]  能夠達到神所喜歡的
[00:27:02.000 --> 00:27:05.000]  所以人的最大的問題是什麼呢
[00:27:05.000 --> 00:27:08.000]  就是離開神
[00:27:08.000 --> 00:27:09.000]  離開神以後
[00:27:09.000 --> 00:27:12.000]  你看見就非常可怕
[00:27:12.000 --> 00:27:14.000]  一個社會離開了神
[00:27:14.000 --> 00:27:18.000]  這個社會就漸漸的敗壞
[00:27:18.000 --> 00:27:21.000]  漸漸的黑暗
[00:27:21.000 --> 00:27:23.000]  一個人離開了神
[00:27:23.000 --> 00:27:25.000]  一個國家也是這樣
[00:27:25.000 --> 00:27:26.000]  一個國家
[00:27:26.000 --> 00:27:30.000]  要是不以神為國家的
[00:27:30.000 --> 00:27:31.000]  原來的話
[00:27:31.000 --> 00:27:34.000]  物質可以發展得很豐富
[00:27:34.000 --> 00:27:36.000]  但是人的敗壞
[00:27:36.000 --> 00:27:37.000]  人的罪性
[00:27:37.000 --> 00:27:41.000]  也是更加的深刻
[00:27:41.000 --> 00:27:43.000]  所以我們說
[00:27:43.000 --> 00:27:47.000]  人的問題根本就是
[00:27:47.000 --> 00:27:53.000]  人的罪性
[00:27:53.000 --> 00:27:55.000]  能離開了神
[00:27:55.000 --> 00:27:58.000]  所以聖經因為寫的時候
[00:27:58.000 --> 00:28:00.000]  不是到近代才寫
[00:28:00.000 --> 00:28:03.000]  在公元前一千六百年
[00:28:03.000 --> 00:28:06.000]  摩西寫的聖經
[00:28:06.000 --> 00:28:10.000]  第一卷的創世紀就開始寫了
[00:28:10.000 --> 00:28:12.000]  一直到公元一百年
[00:28:12.000 --> 00:28:15.000]  約翰寫的《啟示公子》最後一本
[00:28:15.000 --> 00:28:18.000]  中間隔開有一千六百年這樣的
[00:28:18.000 --> 00:28:23.000]  都是聖經的話
[00:28:23.000 --> 00:28:25.000]  沒有修改過
[00:28:25.000 --> 00:28:26.000]  從來沒有修改過
[00:28:26.000 --> 00:28:28.000]  沒有說再版
[00:28:28.000 --> 00:28:31.000]  今天是有新版的聖經出來了
[00:28:31.000 --> 00:28:32.000]  過去講的不對
[00:28:32.000 --> 00:28:33.000]  改一改
[00:28:33.000 --> 00:28:34.000]  沒有
[00:28:34.000 --> 00:28:38.000]  聖經從一開始出來到現在
[00:28:38.000 --> 00:28:40.000]  也都是按照原文說
[00:28:40.000 --> 00:28:42.000]  它都是一樣的
[00:28:42.000 --> 00:28:46.000]  所以有些是像以色列
[00:28:46.000 --> 00:28:49.000]  他們在十海的地方發現
[00:28:49.000 --> 00:28:53.000]  有很老的
[00:28:53.000 --> 00:28:55.000]  在公元後大概二百年
[00:28:55.000 --> 00:28:58.000]  說抄寫的底塞亞書
[00:28:58.000 --> 00:28:59.000]  他們發現這個
[00:28:59.000 --> 00:29:01.000]  而且蓋了一個博物院
[00:29:01.000 --> 00:29:04.000]  把這個發現的古卷
[00:29:04.000 --> 00:29:07.000]  都陳列在這個博物院裡頭了
[00:29:07.000 --> 00:29:08.000]  人家看了一下
[00:29:08.000 --> 00:29:11.000]  跟今天所印的底塞亞書
[00:29:11.000 --> 00:29:12.000]  一模一樣
[00:29:12.000 --> 00:29:14.000]  沒有改
[00:29:14.000 --> 00:29:17.000]  所以你別的書可以再改
[00:29:17.000 --> 00:29:19.000]  尤其你們念過大學的
[00:29:19.000 --> 00:29:22.000]  在北美的大學的課本
[00:29:22.000 --> 00:29:24.000]  常常改變的
[00:29:24.000 --> 00:29:25.000]  今天你哥哥用的
[00:29:25.000 --> 00:29:28.000]  這個數學的教科書
[00:29:28.000 --> 00:29:30.000]  到明年弟弟再用的話
[00:29:30.000 --> 00:29:32.000]  一樣裡頭的教授
[00:29:32.000 --> 00:29:34.000]  已經把它改掉了
[00:29:34.000 --> 00:29:36.000]  雖然很小的修改
[00:29:36.000 --> 00:29:38.000]  但是不斷的改
[00:29:38.000 --> 00:29:39.000]  這就是說到
[00:29:39.000 --> 00:29:41.000]  聖經它沒有改
[00:29:41.000 --> 00:29:44.000]  它是可靠的
[00:29:44.000 --> 00:29:46.000]  聖經還有一個很重要的
[00:29:46.000 --> 00:29:49.000]  就是人的說明書
[00:29:49.000 --> 00:29:52.000]  聖經是講到人的說明書
[00:29:52.000 --> 00:29:55.000]  每一個東西你都要說明書
[00:29:55.000 --> 00:29:57.000]  汽車有汽車說明書
[00:29:57.000 --> 00:29:59.000]  電腦有電腦說明書
[00:29:59.000 --> 00:30:01.000]  說明書就是把這樣東西
[00:30:01.000 --> 00:30:03.000]  給你講得詳細
[00:30:03.000 --> 00:30:04.000]  出了問題的話
[00:30:04.000 --> 00:30:06.000]  你怎麼對付
[00:30:06.000 --> 00:30:08.000]  人的說明書是什麼呢
[00:30:08.000 --> 00:30:10.000]  聖經
[00:30:10.000 --> 00:30:13.000]  聖經把人的病
[00:30:13.000 --> 00:30:15.000]  各方面的問題
[00:30:15.000 --> 00:30:17.000]  寫得最清楚
[00:30:17.000 --> 00:30:21.000]  也把解決問題的方法
[00:30:21.000 --> 00:30:26.000]  寫得非常清楚
[00:30:26.000 --> 00:30:28.000]  在一百多年前
[00:30:28.000 --> 00:30:31.000]  汽車剛發明出來的時候
[00:30:31.000 --> 00:30:33.000]  人就開始用了
[00:30:33.000 --> 00:30:34.000]  那有一天有一個人
[00:30:34.000 --> 00:30:35.000]  開了一個汽車
[00:30:35.000 --> 00:30:37.000]  在路上就停下來了
[00:30:37.000 --> 00:30:39.000]  因為發生障礙了
[00:30:39.000 --> 00:30:40.000]  汽車有問題了
[00:30:40.000 --> 00:30:41.000]  他就停下來
[00:30:41.000 --> 00:30:43.000]  打開這個音定帶
[00:30:43.000 --> 00:30:44.000]  然後想看一看
[00:30:44.000 --> 00:30:46.000]  到底有什麼問題
[00:30:46.000 --> 00:30:49.000]  摸了半天也沒法解決
[00:30:49.000 --> 00:30:51.000]  車子還是不動
[00:30:51.000 --> 00:30:54.000]  這個時候有一個人走過來了
[00:30:54.000 --> 00:30:58.000]  走過來說知道他這個車子不動了
[00:30:58.000 --> 00:30:59.000]  有障礙了
[00:30:59.000 --> 00:31:02.000]  他就說讓我給你看一看
[00:31:02.000 --> 00:31:03.000]  他進去以後
[00:31:03.000 --> 00:31:06.000]  三樓兩樓汽車就好了
[00:31:06.000 --> 00:31:08.000]  就發動了
[00:31:08.000 --> 00:31:10.000]  人家問他你是誰
[00:31:10.000 --> 00:31:12.000]  他說我是副車
[00:31:12.000 --> 00:31:13.000]  我是副車
[00:31:13.000 --> 00:31:15.000]  那個時候是副車
[00:31:15.000 --> 00:31:18.000]  他們造的汽車是最多的
[00:31:18.000 --> 00:31:21.000]  他是這個汽車的老闆
[00:31:21.000 --> 00:31:23.000]  做這個汽車的老闆
[00:31:23.000 --> 00:31:26.000]  所以他就知道這個車裡頭有什麼問題
[00:31:26.000 --> 00:31:29.000]  聖經就是人的說明書
[00:31:29.000 --> 00:31:32.000]  講到人怎麼樣能夠敬錢
[00:31:32.000 --> 00:31:35.000]  人怎麼能過一個平安喜樂
[00:31:35.000 --> 00:31:38.000]  一個跟人和好
[00:31:38.000 --> 00:31:40.000]  能夠敬畏神
[00:31:40.000 --> 00:31:44.000]  能夠愛神愛人的說明書
[00:31:44.000 --> 00:31:46.000]  人若是真正的每一句話
[00:31:46.000 --> 00:31:50.000]  都照著聖經去行的話去做的話
[00:31:50.000 --> 00:31:51.000]  那他的生活
[00:31:51.000 --> 00:31:54.000]  就是能夠達到神所要給人的
[00:31:54.000 --> 00:31:58.000]  一個美好的生活
[00:31:58.000 --> 00:31:59.000]  所以我們看到
[00:31:59.000 --> 00:32:01.000]  在幾千年以前
[00:32:01.000 --> 00:32:05.000]  就給我們留下來這本寶貴的書
[00:32:05.000 --> 00:32:07.000]  我們感謝神
[00:32:07.000 --> 00:32:10.000]  因為是神的啟示
[00:32:10.000 --> 00:32:12.000]  他知道人的需要
[00:32:12.000 --> 00:32:17.000]  人需要神的話
[00:32:17.000 --> 00:32:18.000]  第三個呢
[00:32:18.000 --> 00:32:22.000]  就是神可靠的話
[00:32:22.000 --> 00:32:23.000]  那現在呢
[00:32:23.000 --> 00:32:25.000]  有這個撒旦
[00:32:25.000 --> 00:32:30.000]  他不甘心人明白神的話
[00:32:30.000 --> 00:32:33.000]  那麼也有些基督教裡頭
[00:32:33.000 --> 00:32:34.000]  他的不信派
[00:32:34.000 --> 00:32:36.000]  就是一些新神學
[00:32:36.000 --> 00:32:38.000]  新當然是很好
[00:32:38.000 --> 00:32:40.000]  可是新到一個程度
[00:32:40.000 --> 00:32:42.000]  離開了神本來的意思
[00:32:42.000 --> 00:32:44.000]  那就不好了
[00:32:44.000 --> 00:32:46.000]  新神學
[00:32:46.000 --> 00:32:49.000]  他們用這個哲學
[00:32:49.000 --> 00:32:53.000]  心理學來改變神的話
[00:32:53.000 --> 00:32:55.000]  哲學並不是壞的
[00:32:55.000 --> 00:32:57.000]  哲學有好的
[00:32:57.000 --> 00:32:59.000]  哲學就講到人的問題
[00:32:59.000 --> 00:33:02.000]  心理學也是好的
[00:33:02.000 --> 00:33:06.000]  基本的心理學是好的
[00:33:06.000 --> 00:33:08.000]  講到人為什麼
[00:33:08.000 --> 00:33:09.000]  精神的狀態
[00:33:09.000 --> 00:33:11.000]  為什麼會這樣改變
[00:33:11.000 --> 00:33:13.000]  哪個是健康的
[00:33:13.000 --> 00:33:15.000]  那麼也都說到心理的健康
[00:33:15.000 --> 00:33:16.000]  但是有些人呢
[00:33:16.000 --> 00:33:17.000]  就利用哲學
[00:33:17.000 --> 00:33:22.000]  在發明一種叫做沒有神
[00:33:22.000 --> 00:33:23.000]  自由
[00:33:23.000 --> 00:33:24.000]  自由
[00:33:24.000 --> 00:33:25.000]  人要自由
[00:33:25.000 --> 00:33:26.000]  人不能受拘束
[00:33:26.000 --> 00:33:27.000]  人要自由
[00:33:27.000 --> 00:33:29.000]  那這種哲學呢
[00:33:29.000 --> 00:33:31.000]  那就是害人
[00:33:31.000 --> 00:33:32.000]  一種心理學呢
[00:33:32.000 --> 00:33:35.000]  也不是一種正規的
[00:33:35.000 --> 00:33:39.000]  不是真正找到人根本的原因
[00:33:39.000 --> 00:33:43.000]  那如果你這是心理上有什麼問題
[00:33:43.000 --> 00:33:45.000]  你去看心理醫生
[00:33:45.000 --> 00:33:49.000]  那麼其實他能不能解決這個問題呢
[00:33:49.000 --> 00:33:52.000]  你又說我好多問題我想不明白
[00:33:52.000 --> 00:33:53.000]  醫生會跟你說
[00:33:53.000 --> 00:33:54.000]  你不要去想
[00:33:54.000 --> 00:33:56.000]  你不要想就好了
[00:33:56.000 --> 00:33:59.000]  那這樣的話能夠解決什麼問題呢
[00:33:59.000 --> 00:34:01.000]  不是真正的心理學
[00:34:01.000 --> 00:34:02.000]  用假的心理學
[00:34:02.000 --> 00:34:04.000]  用假的哲學
[00:34:04.000 --> 00:34:06.000]  還有一種呢
[00:34:06.000 --> 00:34:09.000]  基督教裡頭也有
[00:34:09.000 --> 00:34:11.000]  新的神學
[00:34:11.000 --> 00:34:13.000]  有成功神學
[00:34:13.000 --> 00:34:14.000]  所以聖經裡頭
[00:34:14.000 --> 00:34:17.000]  英序神給人很富裕
[00:34:17.000 --> 00:34:19.000]  給人有很好的環境
[00:34:19.000 --> 00:34:21.000]  都是那個英序
[00:34:21.000 --> 00:34:23.000]  所以有成功神學
[00:34:23.000 --> 00:34:25.000]  就是你信耶穌
[00:34:25.000 --> 00:34:26.000]  你做基督徒呢
[00:34:26.000 --> 00:34:27.000]  你就應該成功
[00:34:27.000 --> 00:34:29.000]  你就不應該窮
[00:34:29.000 --> 00:34:30.000]  神英序你
[00:34:30.000 --> 00:34:31.000]  你求什麼
[00:34:31.000 --> 00:34:32.000]  神就會給你
[00:34:32.000 --> 00:34:34.000]  你這樣有信心求
[00:34:34.000 --> 00:34:35.000]  你得不到呢
[00:34:35.000 --> 00:34:37.000]  因為你沒有信心
[00:34:37.000 --> 00:34:39.000]  那麼像這種成功神學
[00:34:39.000 --> 00:34:43.000]  不是把人引到真正的真理裡頭
[00:34:43.000 --> 00:34:45.000]  是引到物質享受
[00:34:45.000 --> 00:34:47.000]  這種成功神學呢
[00:34:47.000 --> 00:34:48.000]  在現代呢
[00:34:48.000 --> 00:34:51.000]  是非常的流行
[00:34:51.000 --> 00:34:53.000]  非常流行
[00:34:53.000 --> 00:34:54.000]  那麼這樣的話
[00:34:54.000 --> 00:34:57.000]  那都是來篡改神的話
[00:34:57.000 --> 00:35:00.000]  所以我們要注意的
[00:35:00.000 --> 00:35:01.000]  要分辨
[00:35:01.000 --> 00:35:04.000]  不要輕易的相信
[00:35:04.000 --> 00:35:06.000]  不要上他們的當
[00:35:06.000 --> 00:35:08.000]  那麼聖經是神可靠的話
[00:35:08.000 --> 00:35:12.000]  第四個我們要看到的
[00:35:12.000 --> 00:35:15.000]  聖經是神有能力的話
[00:35:15.000 --> 00:35:17.000]  這個我想我們弟兄姊妹
[00:35:17.000 --> 00:35:20.000]  都是可以體會的到
[00:35:20.000 --> 00:35:21.000]  神的話
[00:35:21.000 --> 00:35:23.000]  每一句都帶著能力
[00:35:23.000 --> 00:35:27.000]  神的話有能力呢
[00:35:27.000 --> 00:35:31.000]  是叫我們跟神有一個活的關係
[00:35:31.000 --> 00:35:34.000]  神是活的神
[00:35:34.000 --> 00:35:35.000]  神是活神
[00:35:35.000 --> 00:35:40.000]  人呢要跟神有一個活的關係
[00:35:40.000 --> 00:35:44.000]  不是說單單我信神
[00:35:44.000 --> 00:35:47.000]  信有神就算完了
[00:35:47.000 --> 00:35:51.000]  神還要我們人跟他有一個關係
[00:35:51.000 --> 00:35:52.000]  我們信靠他
[00:35:52.000 --> 00:35:54.000]  我們來求告他
[00:35:54.000 --> 00:35:56.000]  我們來順服他
[00:35:56.000 --> 00:35:57.000]  我們來愛他
[00:35:57.000 --> 00:35:59.000]  那麼我們這樣的話呢
[00:35:59.000 --> 00:36:03.000]  跟神有個密切一個活的關係呢
[00:36:03.000 --> 00:36:06.000]  我們在神面前就是蒙恩典
[00:36:06.000 --> 00:36:09.000]  在這個詩篇裡頭
[00:36:09.000 --> 00:36:12.000]  九十三節我們把它給印出來了
[00:36:12.000 --> 00:36:14.000]  九十三節說
[00:36:14.000 --> 00:36:17.000]  他說我永不忘記你的訓辭
[00:36:17.000 --> 00:36:21.000]  因你用這訓辭將我救活了
[00:36:21.000 --> 00:36:23.000]  這個地方的救活呢
[00:36:23.000 --> 00:36:26.000]  就是跟神有個活的關係
[00:36:26.000 --> 00:36:29.000]  神呢要用這個訓辭呢
[00:36:29.000 --> 00:36:34.000]  把我們叫我們跟他有個活的關係
[00:36:34.000 --> 00:36:37.000]  這個是講到這個聖經的目的呢
[00:36:37.000 --> 00:36:44.000]  他的能力是叫我們跟神有個活的關係
[00:36:44.000 --> 00:36:46.000]  第二個特點呢
[00:36:46.000 --> 00:36:47.000]  就是詩篇中呢
[00:36:47.000 --> 00:36:50.000]  我們能靠主的話呢
[00:36:50.000 --> 00:36:53.000]  能按文
[00:36:53.000 --> 00:36:55.000]  這第七十一節
[00:36:55.000 --> 00:36:58.000]  這篇詩篇裡頭的第七十一節說
[00:36:58.000 --> 00:37:02.000]  他說我受苦是與我有益
[00:37:02.000 --> 00:37:06.000]  為而使我學習你的律力
[00:37:06.000 --> 00:37:08.000]  這告訴我們
[00:37:08.000 --> 00:37:10.000]  在詩篇當中
[00:37:10.000 --> 00:37:12.000]  為什麼會有詩篇呢
[00:37:12.000 --> 00:37:17.000]  是要叫我們來學習神的話
[00:37:17.000 --> 00:37:20.000]  學習來認識神
[00:37:20.000 --> 00:37:24.000]  你沒有經過這樣的一個難處
[00:37:24.000 --> 00:37:26.000]  沒有經過詩篇
[00:37:26.000 --> 00:37:31.000]  你對神還不夠認識
[00:37:31.000 --> 00:37:34.000]  你說神是愛的
[00:37:34.000 --> 00:37:35.000]  你可能知道
[00:37:35.000 --> 00:37:37.000]  但是你沒有經歷過
[00:37:37.000 --> 00:37:39.000]  那如果你在患難中間
[00:37:39.000 --> 00:37:40.000]  你在病痛中間
[00:37:40.000 --> 00:37:44.000]  在各樣的難處當中
[00:37:44.000 --> 00:37:46.000]  你碰到了怎麼辦
[00:37:46.000 --> 00:37:49.000]  當時你來順服神
[00:37:49.000 --> 00:37:50.000]  來倚靠神的話
[00:37:50.000 --> 00:37:53.000]  看見神怎麼在難處裡頭
[00:37:53.000 --> 00:37:55.000]  把你帶過來
[00:37:55.000 --> 00:37:57.000]  你就感到
[00:37:57.000 --> 00:37:59.000]  神啊你真是愛我
[00:37:59.000 --> 00:38:02.000]  神的愛就不是一個理論了
[00:38:02.000 --> 00:38:04.000]  你就經歷了神的愛
[00:38:04.000 --> 00:38:06.000]  就是學習了
[00:38:06.000 --> 00:38:09.000]  是對他有益的
[00:38:09.000 --> 00:38:10.000]  所以弟兄姊妹
[00:38:10.000 --> 00:38:11.000]  我們有難處
[00:38:11.000 --> 00:38:13.000]  我們受苦
[00:38:13.000 --> 00:38:15.000]  有些不順心的事情
[00:38:15.000 --> 00:38:18.000]  雖然不是叫我們不太舒服
[00:38:18.000 --> 00:38:20.000]  但是我們要相信
[00:38:20.000 --> 00:38:22.000]  這是神對我們的功課
[00:38:22.000 --> 00:38:24.000]  叫我們來學習
[00:38:24.000 --> 00:38:26.000]  怎麼在這些事情當中
[00:38:26.000 --> 00:38:28.000]  我們來靠著主
[00:38:28.000 --> 00:38:31.000]  來經歷過
[00:38:31.000 --> 00:38:32.000]  當你經歷過以後
[00:38:32.000 --> 00:38:34.000]  你就能夠跟神
[00:38:34.000 --> 00:38:36.000]  更能夠近
[00:38:36.000 --> 00:38:37.000]  更近
[00:38:37.000 --> 00:38:39.000]  神不是一個遠遠的神
[00:38:39.000 --> 00:38:41.000]  是在你的身邊
[00:38:41.000 --> 00:38:45.000]  來帶領你一塊走這條路的
[00:38:45.000 --> 00:38:46.000]  第三個
[00:38:46.000 --> 00:38:47.000]  神的能力
[00:38:47.000 --> 00:38:49.000]  表現在我們的生活
