
[00:00:00.000 --> 00:00:03.000]  天父 謝謝你的恩典 是你的恩典
[00:20:18.340 --> 00:20:20.340]  反而是可以見證到主
[00:20:20.340 --> 00:20:23.340]  我們應該去向別人去做見證
[00:20:23.340 --> 00:20:26.340]  去見證我們的主
[00:20:26.340 --> 00:20:28.340]  那在這個地方
[00:20:28.340 --> 00:20:31.340]  我們就看到耶穌他的
[00:20:31.340 --> 00:20:33.340]  他是他的道成肉身
[00:20:33.340 --> 00:20:37.340]  在給我們是講一個信息
[00:20:37.340 --> 00:20:41.340]  就是他多麼的跟我們在一起
[00:20:41.340 --> 00:20:43.340]  用這種在一起的方式
[00:20:43.340 --> 00:20:47.340]  就是用一個卑微的方式
[00:20:47.340 --> 00:20:51.340]  那麼講到這一個卑微的出生
[00:20:51.340 --> 00:20:52.340]  卑微的記號
[00:20:52.340 --> 00:20:56.340]  還有一個就是卑微的見證
[00:20:56.340 --> 00:21:00.340]  我就想到特別有這樣子的
[00:21:00.340 --> 00:21:04.340]  特別有這樣子的感覺
[00:21:04.340 --> 00:21:06.340]  剛纔那個一鳴分享
[00:21:06.340 --> 00:21:11.340]  就是他的出來讀書還有找工作的經歷
[00:21:11.340 --> 00:21:15.340]  也是非常的順利
[00:21:15.340 --> 00:21:20.340]  可能我也預計他是出生在顯赫之家
[00:21:20.340 --> 00:21:25.340]  出生在很榮耀的家世顯赫的家庭
[00:21:25.340 --> 00:21:28.340]  但是當他去分享的時候
[00:21:28.340 --> 00:21:32.340]  我依然可以聽到就是一個卑微的出生
[00:21:32.340 --> 00:21:34.340]  這個卑微的出生
[00:21:34.340 --> 00:21:37.340]  不是代表是說我們身份顯赫
[00:21:37.340 --> 00:21:39.340]  或者是權貴等等
[00:21:39.340 --> 00:21:41.340]  這樣的是不是卑微
[00:21:41.340 --> 00:21:46.340]  而是我們裏面可能是會有一個
[00:21:46.340 --> 00:21:49.340]  對這個愛的一份的尋找
[00:21:49.340 --> 00:21:54.340]  或者是對愛的一份的這樣的渴望
[00:21:54.340 --> 00:21:56.340]  當我預備這個信息的時候
[00:21:56.340 --> 00:21:59.340]  我自己是非常的感動
[00:21:59.340 --> 00:22:02.340]  當我看到耶穌這個卑微的出生
[00:22:02.340 --> 00:22:05.340]  因爲我想到了
[00:22:05.340 --> 00:22:15.340]  對我自己出生的一個抱怨
[00:22:15.340 --> 00:22:18.340]  或者是一個不理解
[00:22:18.340 --> 00:22:20.340]  當然首先我也沒辦法去選擇
[00:22:20.340 --> 00:22:22.340]  我在哪一個家庭去出生
[00:22:22.340 --> 00:22:32.340]  但是我就會想到
[00:22:32.340 --> 00:22:34.340]  在我自己的家庭當中
[00:22:34.340 --> 00:22:40.340]  我也可以講說我自己是生不逢時
[00:22:40.340 --> 00:22:45.340]  透露一個可能很多人都不知道的祕密
[00:22:45.340 --> 00:22:49.340]  我是家裏面的老二
[00:22:49.340 --> 00:22:51.340]  就是排行老二
[00:22:51.340 --> 00:22:53.340]  可能很多人都不知道
[00:22:53.340 --> 00:22:55.340]  因爲別人問我的時候
[00:22:55.340 --> 00:22:58.340]  我都是說家裏的是獨生子
[00:22:58.340 --> 00:22:59.340]  爲什麼呢
[00:22:59.340 --> 00:23:02.340]  就是因爲其實我有一個姐姐
[00:23:02.340 --> 00:23:07.340]  但是我的姐姐是在她剛出世的時候
[00:23:07.340 --> 00:23:09.340]  還在保溫箱裏的時候
[00:23:09.340 --> 00:23:12.340]  然後就已經過世了
[00:23:12.340 --> 00:23:14.340]  所以那個時候
[00:23:14.340 --> 00:23:16.340]  因爲內地是獨生子女的政策
[00:23:16.340 --> 00:23:19.340]  所以那個時候纔有了我
[00:23:19.340 --> 00:23:22.340]  我是在我姐姐過世一年多以後
[00:23:22.340 --> 00:23:25.340]  就出生在這個世界上
[00:23:25.340 --> 00:23:28.340]  所以我有的時候
[00:23:28.340 --> 00:23:30.340]  很不理解一件事情
[00:23:30.340 --> 00:23:31.340]  就是我覺得
[00:23:31.340 --> 00:23:34.340]  好像我的父母的傷痛還沒有處理完
[00:23:34.340 --> 00:23:37.340]  你想懷胎還要懷胎十個月嘛
[00:23:37.340 --> 00:23:41.340]  當他們一對年輕的夫妻
[00:23:41.340 --> 00:23:43.340]  經歷了他們投生的孩子
[00:23:43.340 --> 00:23:46.340]  這種的喪女之痛的時候
[00:23:46.340 --> 00:23:49.340]  他們怎麼能夠去恢復
[00:23:49.340 --> 00:23:51.340]  怎麼能夠恢復
[00:23:51.340 --> 00:23:54.340]  怎麼能夠再去要第二個孩子呢
[00:23:54.340 --> 00:23:57.340]  所以在我一出生
[00:23:57.340 --> 00:24:00.340]  其實我是不知道這件事情的
[00:24:00.340 --> 00:24:02.340]  我到我十幾歲的時候
[00:24:02.340 --> 00:24:04.340]  才偶爾從我的舅母的身上
[00:24:04.340 --> 00:24:07.340]  舅母的口中知道這件事情
[00:24:07.340 --> 00:24:09.340]  但是在我很小的時候
[00:24:09.340 --> 00:24:11.340]  我就有一種預感
[00:24:11.340 --> 00:24:14.340]  就是我覺得我要靠我的努力
[00:24:14.340 --> 00:24:16.340]  靠我的好行爲
[00:24:16.340 --> 00:24:18.340]  靠我做一個很乖的孩子
[00:24:18.340 --> 00:24:22.340]  才能夠去得到在這個家的地位
[00:24:22.340 --> 00:24:24.340]  在這個家的這種的認同
[00:24:24.340 --> 00:24:26.340]  這個東西我是不知道的
[00:24:26.340 --> 00:24:30.340]  後來當我知道了這件事情的時候
[00:24:30.340 --> 00:24:32.340]  我就覺得有點難過
[00:24:32.340 --> 00:24:36.340]  我就想說怪不得
[00:24:36.340 --> 00:24:39.340]  我覺得你們好像不怎麼不太喜歡我
[00:24:39.340 --> 00:24:42.340]  好像是說
[00:24:42.340 --> 00:24:44.340]  有種天然的喜歡
[00:24:44.340 --> 00:24:46.340]  或者天然的喜悅
[00:24:46.340 --> 00:24:48.340]  或者是說當我父母看到
[00:24:48.340 --> 00:24:50.340]  我的那個姐姐的時候
[00:24:50.340 --> 00:24:52.340]  一看到她就喜悅她
[00:24:52.340 --> 00:24:55.340]  覺得她櫻桃小嘴
[00:24:55.340 --> 00:24:56.340]  大眼睛
[00:24:56.340 --> 00:24:58.340]  其實那時候孩子剛出生
[00:24:58.340 --> 00:25:00.340]  應該還沒有張眼吧
[00:25:00.340 --> 00:25:03.340]  但是我爸爸對她的記憶
[00:25:03.340 --> 00:25:05.340]  或者在我面前的形容
[00:25:05.340 --> 00:25:07.340]  就是太好看了
[00:25:07.340 --> 00:25:10.340]  特別好看的一個白白嫩嫩的
[00:25:10.340 --> 00:25:13.340]  非常好看的這麼的一個小姑娘
[00:25:13.340 --> 00:25:15.340]  所以
[00:25:15.340 --> 00:25:17.340]  我一直很鬱悶這件事情
[00:25:17.340 --> 00:25:22.340]  然後也很覺得沒有解決的答案
[00:25:22.340 --> 00:25:25.340]  因爲我不可能重新再塞回我媽媽的肚子裏
[00:25:25.340 --> 00:25:26.340]  再生一次
[00:25:26.340 --> 00:25:28.340]  我也不可能告訴神說
[00:25:28.340 --> 00:25:32.340]  神啊 你給我選一個心智比較健康的父母
[00:25:32.340 --> 00:25:34.340]  讓我再出生一次
[00:25:34.340 --> 00:25:37.340]  好讓我可以心靈比較健康一點
[00:25:37.340 --> 00:25:39.340]  這個東西不可能
[00:25:39.340 --> 00:25:42.340]  但是今年當我再一次去思想
[00:25:42.340 --> 00:25:44.340]  這個聖誕節的信息
[00:25:44.340 --> 00:25:47.340]  再一次去思想耶穌
[00:25:47.340 --> 00:25:48.340]  他是怎樣的
[00:25:48.340 --> 00:25:51.340]  他是一個怎樣的卑微的降生的時候
[00:25:51.340 --> 00:25:54.340]  我就釋然了
[00:25:54.340 --> 00:25:58.340]  我就明白了
[00:25:58.340 --> 00:26:00.340]  我就覺得
[00:26:00.340 --> 00:26:02.340]  就是說
[00:26:02.340 --> 00:26:06.340]  我們人所經歷的這些的苦難
[00:26:06.340 --> 00:26:11.340]  或者是說我們人以爲的這種的
[00:26:11.340 --> 00:26:15.340]  這種的軟弱算什麼呢
[00:26:15.340 --> 00:26:19.340]  耶穌他比我們更加的懂
[00:26:19.340 --> 00:26:21.340]  他比我們更加的瞭解
[00:26:21.340 --> 00:26:26.340]  因爲他自己也經歷了這樣的一個卑微的降生
[00:26:26.340 --> 00:26:29.340]  好像就是生不逢時
[00:26:29.340 --> 00:26:32.340]  在一個很麻煩的地方
[00:26:32.340 --> 00:26:34.340]  也許未必是所有的人都喜悅
[00:26:34.340 --> 00:26:38.340]  可以去接待他的這樣的一個地方
[00:26:38.340 --> 00:26:42.340]  那我知道也許很多的人是出生在戰亂
[00:26:42.340 --> 00:26:45.340]  我還知道我的一個最好的朋友
[00:26:45.340 --> 00:26:46.340]  他本來是
[00:26:46.340 --> 00:26:48.340]  他爸爸媽媽要把他給
[00:26:48.340 --> 00:26:50.340]  就是墮胎打掉的
[00:26:50.340 --> 00:26:53.340]  因爲他是家裏面的第二胎
[00:26:53.340 --> 00:26:55.340]  然後他的第一個
[00:26:55.340 --> 00:26:57.340]  他有一個哥哥
[00:26:57.340 --> 00:26:59.340]  然後他的父母也是
[00:26:59.340 --> 00:27:02.340]  如果他爸爸是村裏面的幹部
[00:27:02.340 --> 00:27:04.340]  那他們媽媽又懷了孕
[00:27:04.340 --> 00:27:07.340]  那如果他爸爸媽媽不把他打掉的話
[00:27:07.340 --> 00:27:11.340]  爸爸就是會從村幹部的這個崗位上弄下來
[00:27:11.340 --> 00:27:13.340]  結果後來他爸爸是付了代價
[00:27:13.340 --> 00:27:16.340]  就是交了兩千塊錢的罰款
[00:27:16.340 --> 00:27:19.340]  然後還有就是把他給生下來
[00:27:19.340 --> 00:27:20.340]  所以他整天說
[00:27:20.340 --> 00:27:27.340]  他說他是兩千塊錢換來的這一條的命
[00:27:27.340 --> 00:27:30.340]  那麼現在我們是一起服侍神
[00:27:30.340 --> 00:27:32.340]  一起做傳導人
[00:27:32.340 --> 00:27:36.340]  他在另外的一間教會做傳導人
[00:27:36.340 --> 00:27:38.340]  我就在去想到
[00:27:38.340 --> 00:27:40.340]  也許可以
[00:27:40.340 --> 00:27:41.340]  有些人呢
[00:27:41.340 --> 00:27:43.340]  我不知道是不是所有的人
[00:27:43.340 --> 00:27:46.340]  可能會去抱怨我們的出生
[00:27:46.340 --> 00:27:48.340]  就算是你出生在顯赫之家
[00:27:48.340 --> 00:27:50.340]  可能你也會抱怨
[00:27:50.340 --> 00:27:53.340]  爲什麼父母沒有給我一個健全的家庭
[00:27:53.340 --> 00:27:56.340]  爲什麼你要在我從小的時候離婚
[00:27:56.340 --> 00:27:58.340]  然後一直讓我對婚姻沒有盼望
[00:27:58.340 --> 00:28:00.340]  又或者是說
[00:28:00.340 --> 00:28:02.340]  爲什麼你們不懂愛
[00:28:02.340 --> 00:28:04.340]  我不是出生在一個基督徒的家庭
[00:28:04.340 --> 00:28:07.340]  如果我出生在一個基督徒的家庭
[00:28:07.340 --> 00:28:09.340]  那麼這一切對我不就是好的嗎
[00:28:09.340 --> 00:28:11.340]  我可能比現在更加的
[00:28:11.340 --> 00:28:14.340]  情緒的健康 全人的健康
[00:28:14.340 --> 00:28:16.340]  但是就是在這個地方
[00:28:16.340 --> 00:28:18.340]  在我們最卑微的地方
[00:28:18.340 --> 00:28:21.340]  在我們心裏面這個馬槽的這個地方
[00:28:21.340 --> 00:28:23.340]  耶穌在這裏降生
[00:28:23.340 --> 00:28:26.340]  他與我們的生命去相遇
[00:28:26.340 --> 00:28:28.340]  還有我們以爲的記號
[00:28:28.340 --> 00:28:30.340]  我們以爲的耶穌基督呢
[00:28:30.340 --> 00:28:32.340]  他是有一個非常榮耀的
[00:28:32.340 --> 00:28:34.340]  就是天使天君
[00:28:34.340 --> 00:28:37.340]  可能也許是拉着多少的馬匹的馬車
[00:28:37.340 --> 00:28:40.340]  拉着他來到這個世界上
[00:28:40.340 --> 00:28:42.340]  高呼着彌賽亞
[00:28:42.340 --> 00:28:44.340]  榮耀的君王
[00:28:44.340 --> 00:28:48.340]  他是一個非常輝煌的這樣的一個記號
[00:28:48.340 --> 00:28:50.340]  但是在這個地方的記號
[00:28:50.340 --> 00:28:55.340]  卻是一個很卑微的記號
[00:28:55.340 --> 00:28:57.340]  我就想到
[00:28:57.340 --> 00:28:59.340]  這個東西好像就像是說
[00:28:59.340 --> 00:29:01.340]  當我們信主了之後
[00:29:01.340 --> 00:29:03.340]  當我們信主了之後
[00:29:03.340 --> 00:29:07.340]  我們以爲我們也會有一個華麗的轉身
[00:29:07.340 --> 00:29:12.340]  有一個榮耀的這個變化
[00:29:12.340 --> 00:29:14.340]  就是從一切的東西
[00:29:14.340 --> 00:29:15.340]  從卑微
[00:29:15.340 --> 00:29:18.340]  然後都變成非常的好
[00:29:18.340 --> 00:29:19.340]  非常的順利
[00:29:19.340 --> 00:29:26.340]  然後好像非常的充滿了讚歎之聲
[00:29:26.340 --> 00:29:29.340]  但是在這個地方
[00:29:29.340 --> 00:29:31.340]  他跟我們講的是說
[00:29:31.340 --> 00:29:33.340]  耶穌所在的地方
[00:29:33.340 --> 00:29:38.340]  卻是一個非常不顯眼的這樣的一個記號
[00:29:38.340 --> 00:29:41.340]  我就想出了這個卑微的記號
[00:29:41.340 --> 00:29:44.340]  也許可以去形容
[00:29:44.340 --> 00:29:47.340]  就是我們內心的謙卑
[00:29:47.340 --> 00:29:50.340]  耶穌沒有向那些驕傲的人
[00:29:50.340 --> 00:29:53.340]  沒有向那些榮耀的人去顯現
[00:29:53.340 --> 00:29:59.340]  耶穌向的是一羣牧羊人去顯現
[00:29:59.340 --> 00:30:03.340]  耶穌他向世人顯現的那個記號
[00:30:03.340 --> 00:30:05.340]  是一個馬槽
[00:30:05.340 --> 00:30:09.340]  我們信了主之後
[00:30:09.340 --> 00:30:16.340]  也難免會追求達官顯貴
[00:30:16.340 --> 00:30:19.340]  也許可以追求事業上的成功
[00:30:19.340 --> 00:30:25.340]  也可以去追求在教會里面服飾上的顯赫
[00:30:25.340 --> 00:30:28.340]  或者是說應該怎麼講呢
[00:30:28.340 --> 00:30:38.340]  就是說好像在追求一種地位的顯赫
[00:30:38.340 --> 00:30:43.340]  但是在這個地方
[00:30:43.340 --> 00:30:48.340]  馬槽的宣告確實是向着不被人尊重
[00:30:48.340 --> 00:30:50.340]  毫無影響力的小民
[00:30:50.340 --> 00:30:55.340]  去來宣告這樣的一位榮耀的救主的降生
[00:30:55.340 --> 00:31:03.340]  最後一個就是說這樣的一個卑微的見證
[00:31:03.340 --> 00:31:10.340]  我在這段時間聖誕節的時候
[00:31:10.340 --> 00:31:13.340]  我就在預備我的心
[00:31:13.340 --> 00:31:17.340]  預備我的心去來聽神跟我講的信息
[00:31:17.340 --> 00:31:21.340]  也是預備我的心去迎接這位救主的降生
[00:31:21.340 --> 00:31:24.340]  所以這一個星期的時間
[00:31:24.340 --> 00:31:27.340]  我都在進食禱告
[00:31:27.340 --> 00:31:30.340]  然後在昨天的時候
[00:31:30.340 --> 00:31:32.340]  當我寫我自己的Journal的時候
[00:31:32.340 --> 00:31:36.340]  我就突然就發現了一條主線
[00:31:36.340 --> 00:31:41.340]  突然發現一條主線在我的身上
[00:31:41.340 --> 00:31:49.340]  然後我就發現
[00:31:49.340 --> 00:31:52.340]  我自己好像就是一個
[00:31:52.340 --> 00:31:59.340]  特別是一個尋找愛的一個孩子
[00:31:59.340 --> 00:32:05.340]  然後呢
[00:32:05.340 --> 00:32:11.340]  這個聖誕節總是讓我特別的感性
[00:32:11.340 --> 00:32:15.340]  我就發現我自己好像是一個尋找愛的孩子
[00:32:15.340 --> 00:32:19.340]  但是好像在過去的時間
[00:32:19.340 --> 00:32:23.340]  我就不斷地向外面去尋找愛
[00:32:23.340 --> 00:32:26.340]  去尋找外面的肯定
[00:32:26.340 --> 00:32:28.340]  去尋找人的肯定
[00:32:28.340 --> 00:32:35.340]  去尋找
[00:32:35.340 --> 00:32:38.340]  好像在去外面
[00:32:38.340 --> 00:32:41.340]  當別人接納我的時候
[00:32:41.340 --> 00:32:44.340]  當別人看我有價值的時候
[00:32:44.340 --> 00:32:46.340]  肯定我的時候
[00:32:46.340 --> 00:32:48.340]  就可以找到這些愛了
[00:32:48.340 --> 00:32:50.340]  所以我也向着外面的
[00:32:50.340 --> 00:32:51.340]  我所認爲的
[00:32:51.340 --> 00:32:53.340]  好像是很欣賞的人
[00:32:53.340 --> 00:32:55.340]  或者是對我很重要的人
[00:32:55.340 --> 00:32:57.340]  特別是母親級的人物
[00:32:57.340 --> 00:32:59.340]  這樣的東西
[00:32:59.340 --> 00:33:04.340]  去來尋找他們的肯定和一種的接納
[00:33:04.340 --> 00:33:07.340]  但是在我昨天去寫Journal的時候
[00:33:07.340 --> 00:33:09.340]  沈妞讓我發現說
[00:33:09.340 --> 00:33:17.340]  我要帶你回家
[00:33:17.340 --> 00:33:23.340]  這種的回家就是
[00:33:23.340 --> 00:33:25.340]  就是她跟我講說
[00:33:25.340 --> 00:33:27.340]  其實這個東西我都懂
[00:33:27.340 --> 00:33:29.340]  就是她跟我講說
[00:33:29.340 --> 00:33:32.340]  我要回家就是在外面找
[00:33:32.340 --> 00:33:33.340]  你是找不到的
[00:33:33.340 --> 00:33:36.340]  但是我覺得
[00:33:36.340 --> 00:33:39.340]  人是特別的
[00:33:39.340 --> 00:33:46.340]  一個要強的一種的生物
[00:33:46.340 --> 00:33:49.340]  我自己就是
[00:33:49.340 --> 00:33:50.340]  總是在外面找
[00:33:50.340 --> 00:33:54.340]  那麼沈妞讓我確實也找到了
[00:33:54.340 --> 00:33:58.340]  也找到了別人對我的肯定
[00:33:58.340 --> 00:34:00.340]  或者是在服飾上面的肯定
[00:34:00.340 --> 00:34:02.340]  或者是人的接納
[00:34:02.340 --> 00:34:04.340]  但是我發現
[00:34:04.340 --> 00:34:08.340]  我的心不滿足
[00:34:08.340 --> 00:34:11.340]  我內裏的問題沒有解決
[00:34:11.340 --> 00:34:16.340]  原來對於愛的接待
[00:34:16.340 --> 00:34:18.340]  是對於愛的尋找
[00:34:18.340 --> 00:34:21.340]  不是靠外在的肯定
[00:34:21.340 --> 00:34:23.340]  或者不是在外面找的
[00:34:23.340 --> 00:34:25.340]  而是你裏面要堅強起來
[00:34:25.340 --> 00:34:27.340]  裏面的堅強
[00:34:27.340 --> 00:34:30.340]  不是靠着環境
[00:34:30.340 --> 00:34:32.340]  不是靠着人的肯定
[00:34:32.340 --> 00:34:34.340]  而是你裏面的堅強
[00:34:34.340 --> 00:34:37.340]  是靠着我知道我是誰
[00:34:37.340 --> 00:34:42.340]  我認定耶穌基督的眼中我是誰
[00:34:42.340 --> 00:34:45.340]  耶穌怎麼樣去看我
[00:34:45.340 --> 00:34:47.340]  所以沈妞跟我講說
[00:34:47.340 --> 00:34:48.340]  帶我要回家
[00:34:48.340 --> 00:34:54.340]  所以我覺得我成長到這樣的一個階段
[00:34:54.340 --> 00:35:02.340]  好像神就是要讓我去回到過去的遺憾當中
[00:35:02.340 --> 00:35:08.340]  回到過去的我覺得是遺憾當中
[00:35:08.340 --> 00:35:10.340]  也許是對家人的誤解當中
[00:35:10.340 --> 00:35:12.340]  因爲我覺得他們不愛我
[00:35:12.340 --> 00:35:15.340]  好像是要讓我做得好纔會愛我
[00:35:15.340 --> 00:35:25.340]  這些暫且說就是你曾經受傷的地方
[00:35:25.340 --> 00:35:27.340]  或者是給你有傷害的地方
[00:35:27.340 --> 00:35:30.340]  你自己心裏面覺得傷害的地方
[00:35:30.340 --> 00:35:36.340]  在這個地方去來看到耶穌那個愛的信息
[00:35:36.340 --> 00:35:38.340]  因爲耶穌都在那裏
[00:35:38.340 --> 00:35:41.340]  耶穌跟我們一同經歷
[00:35:41.340 --> 00:35:47.340]  我們從來沒有離開過
[00:35:47.340 --> 00:35:52.340]  所以當我自己在寫Journal
[00:35:52.340 --> 00:35:55.340]  寫到這一條主線的時候
[00:35:55.340 --> 00:35:58.340]  我就特別地開心
[00:35:58.340 --> 00:36:00.340]  我就特別地感動
[00:36:00.340 --> 00:36:02.340]  那種的感動就是
[00:36:02.340 --> 00:36:05.340]  我覺得如果我的生命沒有耶穌的話
[00:36:05.340 --> 00:36:10.340]  那就是一個沒有盼望的生命
[00:36:10.340 --> 00:36:13.340]  我想我在外面多麼地光鮮亮麗
[00:36:13.340 --> 00:36:17.340]  也許如果我不在教會里面
[00:36:17.340 --> 00:36:19.340]  好像成爲一個達官顯貴
[00:36:19.340 --> 00:36:21.340]  或者是別人肯定的人
[00:36:21.340 --> 00:36:25.340]  那我也許可以在社會上去追求
[00:36:25.340 --> 00:36:28.340]  去成爲一個成功的人
[00:36:28.340 --> 00:36:30.340]  就像一鳴一響
[00:36:30.340 --> 00:36:34.340]  我想我們很多八年後的孩子
[00:36:34.340 --> 00:36:44.340]  很多的人都在去尋找一份愛的肯定
[00:36:44.340 --> 00:36:47.340]  但是到頭來都是盼望
[00:36:47.340 --> 00:36:49.340]  都是絕望
[00:36:49.340 --> 00:36:50.340]  就像是一鳴講的
[00:36:50.340 --> 00:36:54.340]  當他在社會的地位當中一畢業
[00:36:54.340 --> 00:36:59.340]  剛剛五年的時間拿到比同齡人高的薪水
[00:36:59.340 --> 00:37:02.340]  很快做到了VP這樣的一個東西
[00:37:02.340 --> 00:37:07.340]  他也沒有辦法去給他內心有這樣子的盼望
[00:37:07.340 --> 00:37:09.340]  仍然會覺得絕望
[00:37:09.340 --> 00:37:13.340]  特別是當看到社會環境的失望的時候
[00:37:13.340 --> 00:37:17.340]  那也會對他自己的婚姻去絕望
[00:37:17.340 --> 00:37:19.340]  那麼我就想到
[00:37:19.340 --> 00:37:24.340]  如果我的生命當中沒有耶穌
[00:37:24.340 --> 00:37:27.340]  我依然還是會用我自己的努力
[00:37:27.340 --> 00:37:29.340]  靠着我自己的努力
[00:37:29.340 --> 00:37:32.340]  靠我的成功
[00:37:32.340 --> 00:37:34.340]  去來讓我自己
[00:37:34.340 --> 00:37:37.340]  好像定義自己定義得好一點
[00:37:37.340 --> 00:37:41.340]  但是我心裏面知道可能我並不舒服
[00:37:41.340 --> 00:37:43.340]  也並不快樂
[00:37:43.340 --> 00:37:46.340]  也不會有真正的平安
[00:37:46.340 --> 00:37:51.340]  但是就是這樣一個卑微的嬰孩的降生
[00:37:51.340 --> 00:37:55.340]  他是王
[00:37:55.340 --> 00:37:59.340]  他在大衛的城裏爲你們生了救主
[00:37:59.340 --> 00:38:03.340]  就是主基督
[00:38:03.340 --> 00:38:06.340]  這個信息是關乎萬民的信息
[00:38:06.340 --> 00:38:10.340]  所以這個信息是
[00:38:10.340 --> 00:38:12.340]  是關乎你我他
[00:38:12.340 --> 00:38:13.340]  是關乎萬民
[00:38:13.340 --> 00:38:18.340]  是關乎我們每一個人的信息
[00:38:18.340 --> 00:38:19.340]  在這個地方
[00:38:19.340 --> 00:38:21.340]  耶穌是我們的救主
[00:38:21.340 --> 00:38:25.340]  他要救我們 他要讓我們的生命有盼望
[00:38:25.340 --> 00:38:28.340]  他要讓我們脫離罪的狹志
[00:38:28.340 --> 00:38:36.340]  他要讓我們去脫離一切罪的捆綁和謊言的欺騙
[00:38:36.340 --> 00:38:41.340]  讓我們去接觸到那一份的光明
[00:38:41.340 --> 00:38:45.340]  然後他是我們的主基督
[00:38:45.340 --> 00:38:50.340]  真的是唯有他才能夠真正地拯救我們
[00:38:50.340 --> 00:38:54.340]  讓我們的生命去有盼望
[00:38:54.340 --> 00:39:01.340]  然後我今天想跟大家分享的信息
[00:39:01.340 --> 00:39:03.340]  真的就是很簡單
[00:39:03.340 --> 00:39:08.340]  就是當我們的生命有了基督 有了主耶穌
[00:39:08.340 --> 00:39:11.340]  纔會有盼望
[00:39:11.340 --> 00:39:18.340]  然後我就是期待我們每一個人的生命都能夠與主相遇
[00:39:18.340 --> 00:39:21.340]  然後可能我現在已經要哭的不行了
[00:39:21.340 --> 00:39:22.340]  我想請蘇秦上來
[00:39:22.340 --> 00:39:28.340]  然後跟大家我們一起做一個禱告
[00:39:28.340 --> 00:39:31.340]  天使對他們說
[00:39:31.340 --> 00:39:34.340]  不要懼怕
[00:39:34.340 --> 00:39:39.340]  我報給你們大喜的信息
[00:39:39.340 --> 00:39:43.340]  是關乎萬民的
[00:39:43.340 --> 00:39:47.340]  你今天在大衛的城裏
[00:39:47.340 --> 00:39:50.340]  爲你們生了救主
[00:39:50.340 --> 00:39:55.340]  就是主基督
[00:39:55.340 --> 00:39:58.340]  你們要看見一個嬰孩
[00:39:58.340 --> 00:40:02.340]  包着布
[00:40:02.340 --> 00:40:06.340]  臥在馬槽裏
[00:40:06.340 --> 00:40:10.340]  那就是記好了
[00:40:10.340 --> 00:40:13.340]  主耶穌
[00:40:13.340 --> 00:40:16.340]  我們要向你來承認
[00:40:16.340 --> 00:40:23.340]  我們都是需要你的人
[00:40:23.340 --> 00:40:24.340]  天父
[00:40:24.340 --> 00:40:27.340]  我們的心裏面
[00:40:27.340 --> 00:40:28.340]  孤單
[00:40:28.340 --> 00:40:29.340]  恐懼
[00:40:29.340 --> 00:40:31.340]  絕望
[00:40:31.340 --> 00:40:35.340]  也許我們是很剛強的人
[00:40:35.340 --> 00:40:37.340]  覺得
[00:40:37.340 --> 00:40:40.340]  我不需要這一切
[00:40:40.340 --> 00:40:44.340]  但是我們要向主來說
[00:40:44.340 --> 00:40:48.340]  你是爲我們而生的
[00:40:48.340 --> 00:40:51.340]  就是爲了你我他
[00:40:51.340 --> 00:40:53.340]  不是爲了別人
[00:40:53.340 --> 00:40:57.340]  就是爲了我們
[00:40:57.340 --> 00:40:58.340]  主耶穌
[00:40:58.340 --> 00:41:00.340]  我們要在今天
[00:41:00.340 --> 00:41:02.340]  向你承認
[00:41:02.340 --> 00:41:06.340]  要來向放下我們的驕傲
[00:41:06.340 --> 00:41:10.340]  放下我們拒絕耶穌基督的
[00:41:10.340 --> 00:41:13.340]  一切的這種的靈
[00:41:13.340 --> 00:41:15.340]  一切的驕傲
[00:41:15.340 --> 00:41:17.340]  一切的恣意
[00:41:17.340 --> 00:41:19.340]  一切的不滿
[00:41:19.340 --> 00:41:22.340]  一切的甚至是對神的抱怨
[00:41:22.340 --> 00:41:24.340]  還有憤恨
[00:41:24.340 --> 00:41:26.340]  就是
[00:41:26.340 --> 00:41:29.340]  很多的抱怨
[00:41:29.340 --> 00:41:32.340]  還有我們在主裏面
[00:41:32.340 --> 00:41:36.340]  因爲不信神而產生的恐懼
[00:41:36.340 --> 00:41:38.340]  就是仇敵跟我們的謊言
[00:41:38.340 --> 00:41:43.340]  帶給我們的恐懼
[00:41:43.340 --> 00:41:46.340]  天父主啊
[00:41:46.340 --> 00:41:47.340]  我願意
[00:41:47.340 --> 00:41:51.340]  打開我的心
[00:41:51.340 --> 00:41:54.340]  就像詩歌裏面唱的
[00:41:54.340 --> 00:41:57.340]  耶穌他愛你
[00:41:57.340 --> 00:42:00.340]  所以他願意
[00:42:00.340 --> 00:42:02.340]  我想在這裏
[00:42:02.340 --> 00:42:06.340]  呼召我們的弟兄姊妹說
[00:42:06.340 --> 00:42:10.340]  耶穌願意爲你而死
[00:42:10.340 --> 00:42:14.340]  耶穌願意爲你而選擇降生
[00:42:14.340 --> 00:42:17.340]  走這條不容易的十家路
[00:42:17.340 --> 00:42:20.340]  你願意爲了接受耶穌的救恩
[00:42:20.340 --> 00:42:24.340]  而打開你自己的心嗎
[00:42:24.340 --> 00:42:27.340]  就是放棄一切對他的不信
[00:42:27.340 --> 00:42:28.340]  一切的攔阻
[00:42:28.340 --> 00:42:30.340]  我們一切的智商
[00:42:30.340 --> 00:42:32.340]  還有我們一切的驕傲
[00:42:32.340 --> 00:42:34.340]  我們一切的不滿
