
[00:00:00.000 --> 00:00:05.740]  很歡迎大家參與星期三晚的柴京聚會
[00:42:58.180 --> 00:43:04.180]  我仲只放上樹葉在主前
[00:43:04.180 --> 00:43:10.180]  卻沒什麼果子擺上
[00:43:10.180 --> 00:43:16.180]  我沒有可獻恩主
[00:43:16.180 --> 00:43:22.180]  無他的心可相比
[00:43:22.180 --> 00:43:28.180]  我仲只放上樹葉在主前
[00:43:28.180 --> 00:43:34.180]  卻沒什麼果子擺上
[00:43:34.180 --> 00:43:40.180]  我沒有可獻恩主
[00:43:40.180 --> 00:43:46.180]  無他的心可相比
[00:43:46.180 --> 00:43:52.180]  我仲只放上樹葉在主前
[00:43:52.180 --> 00:43:58.180]  卻沒什麼果子擺上
[00:43:58.180 --> 00:44:04.180]  我沒有可獻恩主
[00:44:04.180 --> 00:44:10.180]  無他的心可相比
[00:44:10.180 --> 00:44:16.180]  我仲只放上樹葉在主前
[00:44:16.180 --> 00:44:22.180]  卻沒什麼果子擺上
[00:44:22.180 --> 00:44:28.180]  我沒有可獻恩主
[00:44:28.180 --> 00:44:34.180]  無他的心可相比
[00:44:34.180 --> 00:44:40.180]  我仲只放上樹葉在主前
[00:44:40.180 --> 00:44:46.180]  卻沒什麼果子擺上
[00:44:46.180 --> 00:44:52.180]  我沒有可獻恩主
[00:44:52.180 --> 00:44:58.180]  無他的心可相比
[00:44:58.180 --> 00:45:04.180]  我仲只放上樹葉在主前
[00:45:04.180 --> 00:45:10.180]  卻沒什麼果子擺上
[00:45:10.180 --> 00:45:16.180]  我沒有可獻恩主
[00:45:16.180 --> 00:45:22.180]  無他的心可相比
[00:45:22.180 --> 00:45:28.180]  我仲只放上樹葉在主前
[00:45:28.180 --> 00:45:34.180]  卻沒什麼果子擺上
[00:45:34.180 --> 00:45:40.180]  我沒有可獻恩主
[00:45:40.180 --> 00:45:46.180]  無他的心可相比
[00:45:46.180 --> 00:45:52.180]  我仲只放上樹葉在主前
[00:45:52.180 --> 00:45:58.180]  我沒有可獻恩主
[00:45:58.180 --> 00:46:04.180]  無他的心可相比
[00:46:04.180 --> 00:46:10.180]  我仲只放上樹葉在主前
[00:46:10.180 --> 00:46:16.180]  卻沒什麼果子擺上
[00:46:16.180 --> 00:46:22.180]  我沒有可獻恩主
[00:46:22.180 --> 00:46:28.180]  無他的心可相比
[00:46:28.180 --> 00:46:34.180]  我仲只放上樹葉在主前
[00:46:34.180 --> 00:46:40.180]  卻沒什麼果子擺上
[00:46:40.180 --> 00:46:48.180]  我仲只放上樹葉在主前
[00:46:48.180 --> 00:46:54.180]  卻沒什麼果子擺上
[00:46:54.180 --> 00:47:04.180]  我仲只放上樹葉在主前
[00:47:06.180 --> 00:47:12.180]  好,非常好,這首是我小時候所聽的和所唱的歌
[00:47:12.180 --> 00:47:15.180]  當我唱這首歌的時候都很責心的
[00:47:15.180 --> 00:47:18.180]  因為覺得有時候我自己的生命
[00:47:18.180 --> 00:47:22.180]  是不足以去反映主的榮美,特別是順主的時候
[00:47:22.180 --> 00:47:26.180]  當然現在不得不承認比以前進步了很多
[00:47:26.180 --> 00:47:30.180]  但仍然又不足夠,都靠神明幫助我們
[00:47:30.180 --> 00:47:32.180]  好,我們低頭我們祈禱好嗎?
[00:47:32.180 --> 00:47:36.180]  天父,我多謝你給我有機會來和弟兄姊妹,特別是來自不同的地方
[00:47:36.180 --> 00:47:40.180]  在網上我們都有個茶經,有個分享
[00:47:40.180 --> 00:47:43.180]  很願意孩子的分享都成為送弟兄姊妹的幫助
[00:47:43.180 --> 00:47:49.180]  懇求聖靈你自己不斷的鼓勵我們,提醒我們,督促我們
[00:47:49.180 --> 00:47:53.180]  以致我們能夠肯信服在聖靈的提點底下
[00:47:53.180 --> 00:47:56.180]  讓我們的生命更加的美麗,更加的成熟
[00:47:56.180 --> 00:47:58.180]  我張榮耀,仲贊,高仰比主你
[00:47:58.180 --> 00:48:00.180]  求主你自己的祝福
[00:48:00.180 --> 00:48:03.440]  聽我的面前是基督教托,大奉主義得聖的名,阿們
