
[00:00:00.000 --> 00:00:02.660]  在靜悟之前我們同心祈禱
[00:24:44.200 --> 00:24:46.080]  我們希望在教會裏
[00:24:46.080 --> 00:24:51.840]  我們能夠去參與多一個活動
[00:24:51.840 --> 00:24:55.640]  可能是主日學,可能是團契
[00:24:55.640 --> 00:24:57.920]  我們帶多一個人回來
[00:24:57.920 --> 00:25:03.240]  我們期望這個人是微信的新朋友
[00:25:03.240 --> 00:25:07.840]  盼望這個不只是教會的目標
[00:25:07.840 --> 00:25:11.160]  同樣都是我們每個人的目標
[00:25:11.160 --> 00:25:13.600]  為己、為人
[00:25:13.600 --> 00:25:15.320]  「一加一」
[00:25:15.320 --> 00:25:18.600]  這個參與和拓展神的角度
[00:25:18.600 --> 00:25:25.160]  都投入在教會裏面
[00:25:25.160 --> 00:25:31.640]  今日同樣是一個幻想
[00:25:31.640 --> 00:25:33.520]  如果耶穌問你
[00:25:33.520 --> 00:25:38.120]  「你愛我比這些更深嗎?」
[00:25:38.120 --> 00:25:41.680]  「你愛我嗎?」
[00:25:41.680 --> 00:25:48.600]  你的答案會是甚麼呢?
[00:25:48.600 --> 00:26:00.040]  我們同心來祈禱
[00:26:00.040 --> 00:26:02.040]  我們主耶穌基督
[00:26:02.040 --> 00:26:05.080]  神的獨生兒子
[00:26:05.080 --> 00:26:13.440]  祢在經文裏面對彼得作出考問
[00:26:13.440 --> 00:26:17.040]  同樣祢用復活的主
[00:26:17.040 --> 00:26:19.680]  來捨身流血
[00:26:19.680 --> 00:26:26.880]  祢在十字架上為我們犧牲和付出
[00:26:26.880 --> 00:26:31.680]  祢可以向我們發出澄清
[00:26:31.680 --> 00:26:35.720]  祢來查問我們:我們愛不愛祢?
[00:26:35.720 --> 00:26:42.360]  我們對主的孝忠和毀身到底是多少?
[00:26:42.360 --> 00:26:44.720]  我們是否愛教會?
[00:26:44.720 --> 00:26:51.200]  我們是否關心身邊的弟兄姊妹?
[00:26:51.200 --> 00:26:54.320]  同樣這個發問
[00:26:54.320 --> 00:27:00.400]  來到我們心裏來遙憾我們
[00:27:00.400 --> 00:27:07.680]  盼望我們可以像彼得那樣說
[00:27:07.680 --> 00:27:13.080]  「主也是的,祢知道我愛祢」
[00:27:13.080 --> 00:27:15.800]  如果在我們生命裏
[00:27:15.800 --> 00:27:20.880]  仍然有地方不合主的心意
[00:27:20.880 --> 00:27:23.680]  在我們行事為人
[00:27:23.680 --> 00:27:26.240]  仍然有很多進步的空間
[00:27:26.240 --> 00:27:32.080]  盼望主的愛再一次融化我們剛硬的心
[00:27:32.080 --> 00:27:37.960]  盼望主祢去以丁行的手
[00:27:37.960 --> 00:27:40.640]  向我們發出召喚
[00:27:40.640 --> 00:27:46.080]  叫我們侍奉毀身和跟隨祢
[00:27:46.080 --> 00:27:48.960]  盼望今日的說話
[00:27:48.960 --> 00:27:51.520]  祢對彼得的考問
[00:27:51.520 --> 00:27:56.880]  同樣成為我們對我們的考問
[00:27:56.880 --> 00:28:00.240]  容讓我們都來被召喚
[00:28:00.240 --> 00:28:03.920]  來侍奉和跟隨
[00:28:03.920 --> 00:28:08.520]  我們這樣來祈禱、等候、祈求
[00:28:08.520 --> 00:28:11.560]  是奉靠救主基督耶穌的聖名
[00:28:11.560 --> 00:28:13.560]  阿們
