
[00:00:00.000 --> 00:00:01.360]  正如我剛剛所問
[00:17:39.160 --> 00:17:41.640]  巴比倫或者波斯
[00:17:41.640 --> 00:17:43.160]  或者將來改朝換代
[00:17:43.160 --> 00:17:45.840]  或者希臘或者羅馬
[00:17:45.840 --> 00:17:47.520]  這些會變
[00:17:47.520 --> 00:17:49.240]  這些會 expire(過期)
[00:17:49.240 --> 00:17:51.200]  但是我們神國的身份
[00:17:51.200 --> 00:17:52.120]  是不會變的
[00:17:52.120 --> 00:17:54.640]  我們真正效忠的是上帝
[00:17:54.640 --> 00:17:55.920]  不是地上的東西
[00:17:55.920 --> 00:17:56.600]  是不是?
[00:17:56.600 --> 00:17:59.840]  第二就是一個敬拜的呼召
[00:17:59.840 --> 00:18:01.080]  一個 call to worship(呼召祈禱)
[00:18:01.080 --> 00:18:02.760]  如果你看歷代誌的話
[00:18:02.760 --> 00:18:04.880]  你就知道他經常講聖殿
[00:18:04.880 --> 00:18:06.280]  聖殿的敬拜
[00:18:06.280 --> 00:18:08.520]  怎麼回歸到上帝面前
[00:18:08.520 --> 00:18:10.200]  真正去 worship(祈禱)他
[00:18:10.200 --> 00:18:11.360]  真正去敬拜他
[00:18:12.120 --> 00:18:13.400]  第三就是講到
[00:18:13.400 --> 00:18:15.080]  神仍然自盼亡
[00:18:15.080 --> 00:18:18.480]  有一個問題剛剛好像提過的
[00:18:18.480 --> 00:18:20.000]  有一位朋友
[00:18:20.000 --> 00:18:21.680]  就是我們面對很多苦難
[00:18:21.680 --> 00:18:24.000]  面對很多改朝換代
[00:18:24.000 --> 00:18:25.120]  很多未知之數的時候
[00:18:25.120 --> 00:18:26.320]  怎麼去定位呢?
[00:18:26.320 --> 00:18:28.400]  歷代誌最後那兩節
[00:18:28.400 --> 00:18:29.320]  就很有意思了
[00:18:29.320 --> 00:18:34.480]  整本書是故意這樣去結束的
[00:18:34.480 --> 00:18:35.960]  三學章二十二節
[00:18:35.960 --> 00:18:38.240]  就是波斯王 Cyrus 的元年
[00:18:38.240 --> 00:18:41.320]  當時就是 539 年了
[00:18:41.840 --> 00:18:43.760]  耶和華要去應驗
[00:18:43.760 --> 00:18:45.240]  耶利米茲所講的話
[00:18:45.240 --> 00:18:46.960]  就激動波斯王的心
[00:18:46.960 --> 00:18:49.440]  然後他就下詔全國
[00:18:49.440 --> 00:18:50.920]  然後他就講什麼呢?
[00:18:50.920 --> 00:18:53.040]  他就說天上的神
[00:18:53.040 --> 00:18:55.560]  已經將天下的萬國賜給我了
[00:18:55.560 --> 00:18:59.160]  又祝福我在猶大的耶路撒冷
[00:18:59.160 --> 00:19:01.040]  為他建造殿譽
[00:19:01.040 --> 00:19:05.160]  你們中間凡是他的子民
[00:19:05.160 --> 00:19:06.120]  就可以上去
[00:19:06.120 --> 00:19:06.960]  上回去
[00:19:06.960 --> 00:19:08.440]  go up to Jerusalem(上去耶路撒冷)
[00:19:08.800 --> 00:19:12.040]  願耶和華你的上帝與他同在
[00:19:12.040 --> 00:19:15.840]  被擄之後
[00:19:15.840 --> 00:19:18.680]  上帝的手仍然去帶領著
[00:19:18.680 --> 00:19:22.800]  仍然去引領著他自己的子民
[00:19:22.800 --> 00:19:24.960]  是沒有丟下過他們的
[00:19:24.960 --> 00:19:27.200]  將他們帶回來
[00:19:27.200 --> 00:19:31.800]  是一個恩典的結束
[00:19:31.800 --> 00:19:34.440]  但也是一個開放的結束
[00:19:34.440 --> 00:19:37.400]  一個開啟的 open end 的結束
[00:19:37.840 --> 00:19:38.960]  就是看完《易代誌》
[00:19:38.960 --> 00:19:40.920]  我們再 redefine 我們自己的時候
[00:19:40.920 --> 00:19:43.440]  到底我們真正屬於誰
[00:19:43.440 --> 00:19:45.600]  然後到了最後這兩節
[00:19:45.600 --> 00:19:46.640]  就告訴我們
[00:19:46.640 --> 00:19:49.360]  經歷過公元前586年
[00:19:49.360 --> 00:19:51.080]  我們亡國
[00:19:51.080 --> 00:19:52.800]  被擄流放
[00:19:52.800 --> 00:19:53.960]  再回歸
[00:19:53.960 --> 00:19:55.640]  仍然在帝國底下
[00:19:55.640 --> 00:19:59.080]  但是上帝仍然在助我
[00:19:59.080 --> 00:20:01.320]  上帝仍然去帶領著我們
[00:20:01.320 --> 00:20:04.960]  這樣去到回憶歷史
[00:20:04.960 --> 00:20:08.360]  可能能夠給我們一些角度去看2020年
[00:20:08.360 --> 00:20:10.720]  在2020年裡面
[00:20:10.720 --> 00:20:13.800]  發生了很多不同的事情
[00:20:13.800 --> 00:20:16.040]  可能你的個人生命
[00:20:16.040 --> 00:20:17.320]  發生了很多不同的事情
[00:20:17.320 --> 00:20:21.920]  可能教會有很多不同的衝擊
[00:20:21.920 --> 00:20:25.200]  世界有疫情影響
[00:20:25.200 --> 00:20:28.760]  工作裡面遇到很多不同的挑戰
[00:20:28.760 --> 00:20:31.840]  或者家庭遇到很多不同的危機
[00:20:31.840 --> 00:20:32.840]  不同的 crisis(危機)
[00:20:33.640 --> 00:20:35.400]  怎樣去回頭看
[00:20:35.400 --> 00:20:38.800]  我們仍然有一個theological perspective
[00:20:38.800 --> 00:20:44.360]  有一個神學的角度
[00:20:44.360 --> 00:20:46.120]  我們能夠去理解
[00:20:46.120 --> 00:20:49.560]  理解上帝在我們身上
[00:20:49.560 --> 00:20:52.000]  仍然沒有放過手
[00:20:52.000 --> 00:20:53.640]  在跟我們同行
[00:20:53.640 --> 00:20:56.240]  我們先低頭祈禱
[00:20:56.240 --> 00:21:01.240]  上主我們多謝祢
[00:21:01.240 --> 00:21:05.240]  因為當世界翻天覆地
[00:21:05.240 --> 00:21:07.440]  改朝換代的時候
[00:21:07.440 --> 00:21:12.200]  在我們面對很多的未知之數
[00:21:12.200 --> 00:21:12.960]  uncertainty(不確定)
[00:21:12.960 --> 00:21:17.400]  我們很難做一些打算的時候
[00:21:17.400 --> 00:21:21.240]  但我們知道祢仍然是引領著歷史
[00:21:21.240 --> 00:21:24.920]  特別是引領著屬於祢的子民
[00:21:24.920 --> 00:21:29.720]  上帝求祢再一次提醒我們
[00:21:30.440 --> 00:21:32.040]  祢依然是歷史的主宰
[00:21:32.040 --> 00:21:35.040]  縱使疫情橫掃全球
[00:21:35.040 --> 00:21:38.440]  縱使我們每個人的生命
[00:21:38.440 --> 00:21:40.440]  好像被捲入一個漩渦裡面
[00:21:40.440 --> 00:21:42.760]  但我們依然知道
[00:21:42.760 --> 00:21:48.360]  祢是那一位帶領著每一張歷史的寫作的神
[00:21:48.360 --> 00:21:53.600]  上帝求祢賜予自己每一個屬祢的子民同在
[00:21:53.600 --> 00:21:57.000]  當我們跟祢還沒有搞清楚關係的時候
[00:21:57.000 --> 00:21:58.800]  主祢求祢成為我們的神
[00:21:59.840 --> 00:22:00.880]  讓我們去認識祢
[00:22:00.880 --> 00:22:06.280]  我們為每一位今天來到去敬拜的弟兄姊妹
[00:22:06.280 --> 00:22:07.040]  我們去禱告
[00:22:07.040 --> 00:22:11.200]  特別是在一些地方、一些城市
[00:22:11.200 --> 00:22:13.200]  是有很多不同的動盪
[00:22:13.200 --> 00:22:16.040]  有很多令人不安的事情發生
[00:22:16.040 --> 00:22:20.000]  主要是我們跟祢親自來與他們同行
[00:22:20.000 --> 00:22:22.440]  我們為香港這個地方
[00:22:22.440 --> 00:22:26.720]  面對著很多政局的不穩
[00:22:27.240 --> 00:22:31.880]  很多令人很心酸、不義的事情發生
[00:22:31.880 --> 00:22:36.920]  求主祢親自與祢的子民同在
[00:22:36.920 --> 00:22:40.080]  求祢親自來幫助他們
[00:22:40.080 --> 00:22:45.400]  將他們帶到在祢自己保守的底下
[00:22:45.400 --> 00:22:49.160]  求祢親自幫助他們能夠在他們的城市
[00:22:49.160 --> 00:22:51.880]  縱使在黑暗當中他們能夠去發光
[00:22:52.640 --> 00:22:58.400]  主要是為了美國最近在Tennessee(德州)
[00:22:58.400 --> 00:23:04.080]  也有一些炸彈的事情發生
[00:23:04.080 --> 00:23:07.080]  在政局裡面也有很多的不安
[00:23:07.080 --> 00:23:10.600]  主祢讓我們再一次來到祢面前
[00:23:10.600 --> 00:23:15.040]  我們能夠知道在上帝祢的手中我們有平安
[00:23:15.040 --> 00:23:19.640]  主祢在一些社會的不安裡面
[00:23:19.840 --> 00:23:25.440]  我們的身份是定義於我們天國子民的身份裡面
[00:23:25.440 --> 00:23:30.240]  不是地上的政局、地上的東西
[00:23:30.240 --> 00:23:32.600]  而是真正屬於祢的
[00:23:32.600 --> 00:23:34.400]  來敬拜祢
[00:23:34.400 --> 00:23:38.440]  求祢親自與我們每一個弟兄姊妹同在
[00:23:38.440 --> 00:23:40.040]  無論我們身處哪一個地方
[00:23:40.040 --> 00:23:43.640]  求祢自己仍然在我們生命當中做
[00:23:43.640 --> 00:23:46.840]  幫助我們成為祢自己的子民、成為祢的僕人
[00:23:46.840 --> 00:23:49.440]  去聽祢的說話、去遵祢的說話而行
[00:23:49.840 --> 00:23:51.500]  我們這樣祈禱奉主的名禱
