
[00:00:00.000 --> 00:00:02.240]  我昨天去看了一套電影
[00:20:20.000 --> 00:20:22.000]  耶穌基督再次回來的時候
[00:20:22.000 --> 00:20:24.000]  我們的身體都會復活
[00:20:24.000 --> 00:20:26.000]  耶穌基督就是我們的樣板
[00:20:26.000 --> 00:20:28.000]  所以我們是有永生的盼望
[00:20:28.000 --> 00:20:30.000]  有人說
[00:20:30.000 --> 00:20:32.000]  我們怎麼知道耶穌基督真的復活了
[00:20:32.000 --> 00:20:34.000]  我們有什麼證據
[00:20:34.000 --> 00:20:36.000]  我想問一下
[00:20:36.000 --> 00:20:38.000]  你回教的始創人
[00:20:38.000 --> 00:20:40.000]  穆罕默德在哪裡
[00:20:40.000 --> 00:20:42.000]  死了
[00:20:42.000 --> 00:20:44.000]  佛教徒的始創人釋迦牟尼在哪裡
[00:20:44.000 --> 00:20:46.000]  都是死了
[00:20:46.000 --> 00:20:48.000]  唯有耶穌基督真的破了地獄
[00:20:48.000 --> 00:20:50.000]  現在仍然活著
[00:20:50.000 --> 00:20:52.000]  在神
[00:20:52.000 --> 00:20:54.000]  在父的右手邊
[00:20:54.000 --> 00:20:56.000]  耶穌基督的復活是比
[00:20:56.000 --> 00:20:58.000]  五百多人見到有很多的證人
[00:20:58.000 --> 00:21:00.000]  門徒就是最好的證人
[00:21:00.000 --> 00:21:02.000]  他們本來是很怕死的
[00:21:02.000 --> 00:21:04.000]  當耶穌基督被捕
[00:21:04.000 --> 00:21:06.000]  釘十字架
[00:21:06.000 --> 00:21:08.000]  他們害怕得不得了
[00:21:08.000 --> 00:21:10.000]  四散
[00:21:10.000 --> 00:21:12.000]  打魚的回去做打魚
[00:21:12.000 --> 00:21:14.000]  做瑞利的回去做瑞利
[00:21:14.000 --> 00:21:16.000]  但是當他們見到復活的耶穌基督
[00:21:16.000 --> 00:21:18.000]  他們不再害怕
[00:21:18.000 --> 00:21:20.000]  因為他們知道
[00:21:20.000 --> 00:21:22.000]  如果耶穌基督能夠勝過死亡的話
[00:21:22.000 --> 00:21:24.000]  還有什麼值得他們害怕的呢
[00:21:24.000 --> 00:21:26.000]  所以十二個門徒當中
[00:21:26.000 --> 00:21:28.000]  有十一個都願意為主
[00:21:28.000 --> 00:21:30.000]  來信道
[00:21:30.000 --> 00:21:32.000]  而其中他們很多人
[00:21:32.000 --> 00:21:34.000]  都是死在十字架上
[00:21:34.000 --> 00:21:36.000]  十字架是一個非常殘酷的刑罰
[00:21:36.000 --> 00:21:38.000]  但他們都不再害怕
[00:21:38.000 --> 00:21:40.000]  因為他們知道
[00:21:40.000 --> 00:21:42.000]  耶穌基督真的戰勝了死亡
[00:21:42.000 --> 00:21:44.000]  在結束的時候
[00:21:44.000 --> 00:21:46.000]  我們不妨
[00:21:46.000 --> 00:21:48.000]  用這部電影最後的一幕
[00:21:48.000 --> 00:21:50.000]  來看一下
[00:21:50.000 --> 00:21:52.000]  最後的一幕就是
[00:21:52.000 --> 00:21:54.000]  魏道生決定留下這個孩子
[00:21:54.000 --> 00:21:56.000]  雖然他已經五十歲了
[00:21:56.000 --> 00:21:58.000]  到他嬰兒長大
[00:21:58.000 --> 00:22:00.000]  他可能很快要跟他分手
[00:22:00.000 --> 00:22:02.000]  但是他說願意留下這個孩子
[00:22:02.000 --> 00:22:04.000]  其實導演陳茂然
[00:22:04.000 --> 00:22:06.000]  他上了有四十九個這部電影的結果
[00:22:06.000 --> 00:22:08.000]  但是沒有一個是留下這個孩子
[00:22:08.000 --> 00:22:10.000]  最後他仍然決定
[00:22:10.000 --> 00:22:12.000]  讓這個孩子留下來
[00:22:12.000 --> 00:22:14.000]  透過魏道生講了一句話
[00:22:14.000 --> 00:22:16.000]  他說
[00:22:16.000 --> 00:22:18.000]  上了車就不要這麼快想著下車了
[00:22:18.000 --> 00:22:20.000]  什麼叫做上了車
[00:22:20.000 --> 00:22:22.000]  這部電影
[00:22:22.000 --> 00:22:24.000]  先要想清楚
[00:22:24.000 --> 00:22:26.000]  上了車
[00:22:26.000 --> 00:22:28.000]  這部電影時時都說
[00:22:28.000 --> 00:22:30.000]  到站就要下車了
[00:22:30.000 --> 00:22:32.000]  就是一個人去到人生的終點
[00:22:32.000 --> 00:22:34.000]  就會面對死亡
[00:22:34.000 --> 00:22:36.000]  但是魏道生說
[00:22:36.000 --> 00:22:38.000]  上了車你不要這麼快想著下車
[00:22:38.000 --> 00:22:40.000]  欣賞下風景
[00:22:40.000 --> 00:22:42.000]  跟身邊的人聊聊天
[00:22:42.000 --> 00:22:44.000]  這個就是
[00:22:44.000 --> 00:22:46.000]  剛才所講的
[00:22:46.000 --> 00:22:48.000]  超渡下生人
[00:22:48.000 --> 00:22:50.000]  生人都需要破地獄
[00:22:50.000 --> 00:22:52.000]  跟身邊的人搞好關係
[00:22:52.000 --> 00:22:54.000]  聽起來好像很有意思
[00:22:54.000 --> 00:22:56.000]  但是陳茂然有沒有
[00:22:56.000 --> 00:22:58.000]  解答到自己想解答的問題
[00:22:58.000 --> 00:23:00.000]  就是人生
[00:23:00.000 --> 00:23:02.000]  有什麼意義
[00:23:02.000 --> 00:23:04.000]  沒有解答
[00:23:04.000 --> 00:23:06.000]  耶穌基督不是手拿
[00:23:06.000 --> 00:23:08.000]  桃木劍腳踏
[00:23:08.000 --> 00:23:10.000]  穿花步來到這個世上
[00:23:10.000 --> 00:23:12.000]  來破地獄
[00:23:12.000 --> 00:23:14.000]  而是祂導成肉身
[00:23:14.000 --> 00:23:16.000]  為我們來贖罪
[00:23:16.000 --> 00:23:18.000]  祂的手腳都被刺穿
[00:23:18.000 --> 00:23:20.000]  被釘在十字架上為我們贖罪
[00:23:20.000 --> 00:23:22.000]  接受祂的不至滅亡
[00:23:22.000 --> 00:23:24.000]  反德永生
[00:23:24.000 --> 00:23:26.000]  約翰福音三章十六節
[00:23:26.000 --> 00:23:28.000]  所有接受祂的人
[00:23:28.000 --> 00:23:30.000]  都能夠與神和好
[00:23:30.000 --> 00:23:32.000]  當我們與神和好之後
[00:23:32.000 --> 00:23:34.000]  我們跟人的關係也都會改良
[00:23:34.000 --> 00:23:36.000]  人生的意義是什麼
[00:23:36.000 --> 00:23:38.000]  就是能夠與神和好
[00:23:38.000 --> 00:23:40.000]  以致我們都能夠與人和好
[00:23:40.000 --> 00:23:42.000]  以致我們都能夠與人和好
[00:23:42.000 --> 00:23:44.000]  如果你是聽見我今天這個訊息
[00:23:44.000 --> 00:23:46.000]  你也都希望與神和好
[00:23:46.000 --> 00:23:48.000]  接受耶穌基督的話
[00:23:48.000 --> 00:23:52.000]  我勸你找一間在你家附近的教會
[00:23:52.000 --> 00:23:55.000]  但是你要找一間真的教導聖經
[00:23:55.000 --> 00:23:57.000]  對聖經有準確
[00:23:57.000 --> 00:23:59.000]  有正確的教導的教會
[00:23:59.000 --> 00:24:01.000]  然後在那裡來聚會
[00:24:01.000 --> 00:24:03.000]  來受洗
[00:24:03.000 --> 00:24:06.000]  來成為一個真正神的兒女
[00:24:06.000 --> 00:24:07.000]  這樣的話
[00:24:07.000 --> 00:24:08.000]  你就能夠與神和好
[00:24:08.000 --> 00:24:10.000]  你就能夠與人和好
[00:24:10.000 --> 00:24:13.000]  你就能夠真真正正的得救
[00:24:13.000 --> 00:24:16.000]  破地獄 真正的得救
[00:24:16.000 --> 00:24:18.000]  願神祝福祂自己的寰宇
[00:24:18.000 --> 00:24:19.000]  讓我們低頭禱告
[00:24:19.000 --> 00:24:20.000]  主要我們感謝你
[00:24:20.000 --> 00:24:24.000]  感謝你讓我們有破地獄這齣戲
[00:24:24.000 --> 00:24:28.000]  這齣戲讓我們看到人生的現實
[00:24:28.000 --> 00:24:30.000]  每一個人都會經歷死亡
[00:24:30.000 --> 00:24:33.000]  但我們不需要怕死亡
[00:24:33.000 --> 00:24:36.000]  因為死亡只不過是一個開始
[00:24:36.000 --> 00:24:38.000]  所有願意接受你的人
[00:24:38.000 --> 00:24:41.000]  我們都能夠得到永生
[00:24:41.000 --> 00:24:44.000]  死亡只不過是和你同在的開始
[00:24:44.000 --> 00:24:47.000]  死亡只不過是和你同在的開始
[00:24:47.000 --> 00:24:49.000]  然而我們在這個世上
[00:24:49.000 --> 00:24:52.000]  都能夠將這個好消息廣傳
[00:24:52.000 --> 00:24:55.000]  以致多些人是能夠破地獄
[00:24:55.000 --> 00:24:58.000]  以致他們是能夠與神和好
[00:24:58.000 --> 00:24:59.000]  與人和好
[00:24:59.000 --> 00:25:02.000]  將一切的榮耀重贊都歸給你
[00:25:02.000 --> 00:25:03.000]  我們這樣的禱告
[00:25:03.000 --> 00:25:08.000]  奉主耶穌基督的名義
