
[00:00:00.000 --> 00:00:04.000]  我們的神 真寺院能夠使夢想成真的神
[00:19:29.000 --> 00:19:33.000]  糖水跟改變世界差太遠了
[00:19:33.000 --> 00:19:35.000]  差太遠了
[00:19:35.000 --> 00:19:39.000]  忽然間這個視野被打開了嘛
[00:19:39.000 --> 00:19:43.000]  以前這個主管只想到糖水
[00:19:43.000 --> 00:19:47.000]  現在改變世界是你夢想了
[00:19:47.000 --> 00:19:51.000]  你不要一天到晚跟著一些心中冷淡
[00:19:51.000 --> 00:19:53.000]  你永遠沒有夢想
[00:19:53.000 --> 00:19:56.000]  你要跟著心中有大志的嘛
[00:19:56.000 --> 00:20:01.000]  哇如果他們可以那我也可以啊
[00:20:01.000 --> 00:20:03.000]  Amen
[00:20:03.000 --> 00:20:05.000]  求神來幫助我們
[00:20:05.000 --> 00:20:08.000]  今天我們有一位始無變有的神
[00:20:08.000 --> 00:20:12.000]  祂也要賜下打緊得水的恩高給我們
[00:20:12.000 --> 00:20:15.000]  我們看見以撒就是這樣領受神的意象
[00:20:15.000 --> 00:20:18.000]  我們看見創世紀26章24節
[00:20:18.000 --> 00:20:20.000]  你看見當夜耶和華向他顯現說
[00:20:20.000 --> 00:20:23.000]  我是你父親亞伯蘭神不要懼怕
[00:20:23.000 --> 00:20:25.000]  因為我與你同在
[00:20:25.000 --> 00:20:26.000]  要賜福給你
[00:20:26.000 --> 00:20:28.000]  神對他說要賜福給你
[00:20:28.000 --> 00:20:31.000]  並要使我僕人亞伯蘭的緣故
[00:20:31.000 --> 00:20:33.000]  因你使你的後裔繁多
[00:20:33.000 --> 00:20:36.000]  神給他一個祝福來
[00:20:36.000 --> 00:20:40.000]  我們看見以撒沒有只領受這樣一個夢想
[00:20:40.000 --> 00:20:43.000]  他沒有聽完就算了
[00:20:43.000 --> 00:20:46.000]  他聽完就算25節他怎麼樣
[00:20:46.000 --> 00:20:48.000]  再來就逐了一座壇
[00:20:48.000 --> 00:20:50.000]  求告耶和華的名
[00:20:50.000 --> 00:20:51.000]  並且支搭贊佛
[00:20:51.000 --> 00:20:54.000]  他的僕人便在那裡挖了一口井
[00:20:54.000 --> 00:20:57.000]  我們看見以撒沒有只是領受夢想就完了
[00:20:57.000 --> 00:21:02.000]  他乃是在神的面前開始求告禱告尋求
[00:21:02.000 --> 00:21:06.000]  而且開始行動開始打緊
[00:21:06.000 --> 00:21:08.000]  同樣今天我們也是一樣
[00:21:08.000 --> 00:21:11.000]  我們要重新來夢想弟兄姊妹
[00:21:11.000 --> 00:21:14.000]  我再說我們要重新來夢想
[00:21:14.000 --> 00:21:16.000]  為你的生命來夢想吧
[00:21:16.000 --> 00:21:18.000]  為這個教會來夢想
[00:21:18.000 --> 00:21:20.000]  為你手中的侍奉來夢想
[00:21:20.000 --> 00:21:24.000]  為你的工作為你的家庭來重新夢想吧
[00:21:24.000 --> 00:21:26.000]  禱告尋求神
[00:21:26.000 --> 00:21:29.000]  神必定要指引我們的道路的
[00:21:29.000 --> 00:21:31.000]  而且要有行動
[00:21:31.000 --> 00:21:36.000]  你要開始在生活每一個領域開始打緊
[00:21:36.000 --> 00:21:37.000]  不要只是坐在那裡看
[00:21:37.000 --> 00:21:39.000]  要開始打緊
[00:21:39.000 --> 00:21:43.000]  只要挖井就有水出來的
[00:21:43.000 --> 00:21:45.000]  32節我們看見
[00:21:45.000 --> 00:21:48.000]  那一天以撒僕人來將挖井的事告訴他
[00:21:48.000 --> 00:21:50.000]  他說什麼
[00:21:50.000 --> 00:21:52.000]  說什麼
[00:21:52.000 --> 00:21:55.000]  得水了
[00:21:55.000 --> 00:21:58.000]  只要你打緊就有水
[00:21:58.000 --> 00:21:59.000]  你們
[00:21:59.000 --> 00:22:00.000]  Hallelujah
[00:22:00.000 --> 00:22:01.000]  弟兄姊妹
[00:22:01.000 --> 00:22:04.000]  今年神要做不一樣的事情
[00:22:04.000 --> 00:22:06.000]  今年你要憑信心
[00:22:06.000 --> 00:22:08.000]  重新來夢想
[00:22:08.000 --> 00:22:12.000]  重新開始在你生命當中來打緊
[00:22:12.000 --> 00:22:13.000]  你們
[00:22:13.000 --> 00:22:15.000]  你要相信這個恩高在你身上的
[00:22:15.000 --> 00:22:17.000]  你相不相信
[00:22:17.000 --> 00:22:20.000]  有些人不大相信的樣子
[00:22:20.000 --> 00:22:23.000]  你相不相信生命會有打緊得水的恩高
[00:22:23.000 --> 00:22:25.000]  相信
[00:22:25.000 --> 00:22:28.000]  我有打緊得水的恩高
[00:22:28.000 --> 00:22:31.000]  你們
[00:22:31.000 --> 00:22:34.000]  那你就有了
[00:22:34.000 --> 00:22:36.000]  你不相信
[00:22:36.000 --> 00:22:39.000]  那你就有
[00:22:39.000 --> 00:22:41.000]  你就是以撒
[00:22:41.000 --> 00:22:43.000]  你就是以撒
[00:22:43.000 --> 00:22:46.000]  你就承受應許就好了
[00:22:46.000 --> 00:22:47.000]  Hallelujah
[00:22:47.000 --> 00:22:48.000]  Amen
[00:22:48.000 --> 00:22:50.000]  最後第三
[00:22:50.000 --> 00:22:52.000]  你有神同在的應許
[00:22:52.000 --> 00:22:55.000]  跟他說你有神同在的應許
[00:22:55.000 --> 00:22:59.000]  作為基督徒有一件事情你要確信
[00:22:59.000 --> 00:23:00.000]  因為在你一生當中
[00:23:00.000 --> 00:23:03.000]  神必定要與你同在
[00:23:03.000 --> 00:23:05.000]  神不但是與以撒同在
[00:23:05.000 --> 00:23:07.000]  神更是與你同在
[00:23:07.000 --> 00:23:10.000]  約瑟雅基第一章第九節
[00:23:10.000 --> 00:23:14.000]  神這裡說我其沒有吩咐你嗎
[00:23:14.000 --> 00:23:15.000]  換句話說
[00:23:15.000 --> 00:23:17.000]  神裡說我不是跟你說過很多次嗎
[00:23:17.000 --> 00:23:18.000]  By the way
[00:23:18.000 --> 00:23:22.000]  我講過很多次了嘛
[00:23:22.000 --> 00:23:26.000]  可是我們常常就是沒有領受到
[00:23:26.000 --> 00:23:28.000]  神說我不是講過很多次
[00:23:28.000 --> 00:23:29.000]  你當鋼牆賺的
[00:23:29.000 --> 00:23:30.000]  不要聚焦不要驚慌
[00:23:30.000 --> 00:23:33.000]  因為你無論往哪裡去怎麼樣
[00:23:33.000 --> 00:23:36.000]  耶和華的神必與你同在
[00:23:36.000 --> 00:23:37.000]  這裡說無論你往哪裡去
[00:23:37.000 --> 00:23:38.000]  換句話說
[00:23:38.000 --> 00:23:40.000]  無論你是在成功的道路上
[00:23:40.000 --> 00:23:44.000]  或者是你在挫折失敗的道路上
[00:23:44.000 --> 00:23:46.000]  Doesn't matter
[00:23:46.000 --> 00:23:49.000]  神都沒有離開過你
[00:23:49.000 --> 00:23:51.000]  神也不會離開你
[00:23:51.000 --> 00:23:54.000]  神願意成為你隨時的幫助
[00:23:54.000 --> 00:23:55.000]  Amen
[00:23:55.000 --> 00:23:58.000]  很多時候我們之所以不再夢想
[00:23:58.000 --> 00:24:00.000]  是因為我們害怕失敗
[00:24:00.000 --> 00:24:04.000]  我們不確定前面的道路會如何
[00:24:04.000 --> 00:24:06.000]  但事實上我們沒有一個人
[00:24:06.000 --> 00:24:10.000]  會預先知道前面的道路
[00:24:10.000 --> 00:24:12.000]  我請問在我們中間的夫妻們
[00:24:12.000 --> 00:24:14.000]  你們中間有誰
[00:24:14.000 --> 00:24:17.000]  是在結婚以前已經想清楚
[00:24:17.000 --> 00:24:18.000]  結婚以後的道路
[00:24:18.000 --> 00:24:21.000]  Exactly 會怎麼樣才結婚呢
[00:24:21.000 --> 00:24:23.000]  有沒有人已經想清楚了
[00:24:23.000 --> 00:24:26.000]  結婚以後會怎麼樣才結婚呢
[00:24:26.000 --> 00:24:27.000]  絕對沒有
[00:24:27.000 --> 00:24:28.000]  如果想清楚就不敢結婚了
[00:24:28.000 --> 00:24:33.000]  我告訴你
[00:24:33.000 --> 00:24:35.000]  我們這對夫妻
[00:24:35.000 --> 00:24:40.000]  當年不是憑了一股勇氣
[00:24:40.000 --> 00:24:42.000]  就是單純的信心
[00:24:42.000 --> 00:24:43.000]  還有什麼
[00:24:43.000 --> 00:24:45.000]  就是很單純的信心
[00:24:45.000 --> 00:24:48.000]  就走上婚姻的道路
[00:24:48.000 --> 00:24:50.000]  雖然的確有高山有低谷
[00:24:50.000 --> 00:24:53.000]  誰說沒有高山低谷
[00:24:53.000 --> 00:24:54.000]  可是直到如今
[00:24:54.000 --> 00:24:56.000]  無論如何神仍在眷顧我們
[00:24:56.000 --> 00:24:58.000]  神的同在永不減少
[00:24:58.000 --> 00:25:00.000]  Amen
[00:25:00.000 --> 00:25:03.000]  所以你一定要再一次確信神的同在
[00:25:03.000 --> 00:25:07.000]  然後你就能夠大膽夢想
[00:25:07.000 --> 00:25:09.000]  憑信心勇敢前行
[00:25:09.000 --> 00:25:10.000]  Amen
[00:25:10.000 --> 00:25:12.000]  無論環境是怎麼改變
[00:25:12.000 --> 00:25:13.000]  我告訴你
[00:25:13.000 --> 00:25:15.000]  神永遠坐在寶座上
[00:25:15.000 --> 00:25:17.000]  祂仍然與你同在
[00:25:17.000 --> 00:25:19.000]  而且神樂意幫助你
[00:25:19.000 --> 00:25:20.000]  四篇四十二篇
[00:25:20.000 --> 00:25:21.000]  我非常喜歡第五篇
[00:25:21.000 --> 00:25:22.000]  我們從來念來
[00:25:22.000 --> 00:25:24.000]  我的辛拿尼為何幽悶
[00:25:24.000 --> 00:25:25.000]  為何在我裡面煩躁
[00:25:25.000 --> 00:25:27.000]  應當仰望神
[00:25:27.000 --> 00:25:29.000]  因祂笑臉幫助我
[00:25:29.000 --> 00:25:31.000]  還要稱讚祂
[00:25:31.000 --> 00:25:34.000]  這裡說我們的神是樂意幫助我們
[00:25:34.000 --> 00:25:36.000]  神笑臉幫助我們
[00:25:36.000 --> 00:25:38.000]  我好喜歡這句話
[00:25:38.000 --> 00:25:40.000]  換句話說我們的神不是很無可奈何
[00:25:40.000 --> 00:25:42.000]  沒辦法我可以至少幫你
[00:25:42.000 --> 00:25:44.000]  誰叫你是我的兒女
[00:25:44.000 --> 00:25:45.000]  No no
[00:25:45.000 --> 00:25:48.000]  神說我笑臉幫助你
[00:25:48.000 --> 00:25:50.000]  你只要常常看這個圖畫
[00:25:50.000 --> 00:25:54.000]  神笑臉正在幫助我們
[00:25:54.000 --> 00:25:58.000]  我看見很多基督徒常常以為神不幫他
[00:25:58.000 --> 00:26:01.000]  常常錯誤的以為我們的神是很吝嗇
[00:26:01.000 --> 00:26:02.000]  No
[00:26:02.000 --> 00:26:04.000]  神樂意幫助你
[00:26:04.000 --> 00:26:06.000]  只要來尋求祂
[00:26:06.000 --> 00:26:08.000]  祂要賜給你智慧力量
[00:26:08.000 --> 00:26:11.000]  來面對人生每一個關口
[00:26:11.000 --> 00:26:12.000]  Amen
[00:26:12.000 --> 00:26:13.000]  弟兄姊妹
[00:26:13.000 --> 00:26:16.000]  我再說你對今年有什麼期待
[00:26:16.000 --> 00:26:19.000]  生命河是一個敢於夢想
[00:26:19.000 --> 00:26:22.000]  敢於跟隨的地方
[00:26:22.000 --> 00:26:23.000]  今天你在生命河
[00:26:23.000 --> 00:26:26.000]  你應當向神有偉大的夢想
[00:26:26.000 --> 00:26:29.000]  因為我們的確有偉大奇妙的神
[00:26:29.000 --> 00:26:30.000]  Amen
[00:26:30.000 --> 00:26:32.000]  我最記得Victor Bianco
[00:26:32.000 --> 00:26:34.000]  穆斯說過的一句話
[00:26:34.000 --> 00:26:36.000]  他說在你一生當中
[00:26:36.000 --> 00:26:39.000]  你可以有偉大的夢想
[00:26:39.000 --> 00:26:42.000]  或者你有很小的夢想
[00:26:42.000 --> 00:26:45.000]  或者你根本沒有夢想
[00:26:45.000 --> 00:26:48.000]  那個代價都是一樣的
[00:26:48.000 --> 00:26:52.000]  那個代價就是你的生命
[00:26:52.000 --> 00:26:55.000]  何等經典的話語
[00:26:55.000 --> 00:26:56.000]  求神來幫助我們
[00:26:56.000 --> 00:26:58.000]  既然有偉大奇妙的真神
[00:26:58.000 --> 00:27:01.000]  就讓我們向祂有偉大的期待
[00:27:01.000 --> 00:27:07.000]  不要讓自己停留在現在安逸的光景當中
[00:27:07.000 --> 00:27:11.000]  求神今年擴張我們生命的疆界吧
[00:27:11.000 --> 00:27:12.000]  Amen
[00:27:12.000 --> 00:27:15.000]  讓我們再次重新來夢想
[00:27:15.000 --> 00:27:17.000]  憑信心勇敢前行
[00:27:17.000 --> 00:27:23.000]  因為今年神要把打緊得水的恩告給你的
[00:27:23.000 --> 00:27:25.000]  我們一起禱告
[00:27:25.000 --> 00:27:26.000]  親愛的我們再次來到裡面
[00:27:26.000 --> 00:27:28.000]  獻上我們的感謝與讚美
[00:27:28.000 --> 00:27:29.000]  謝謝你
[00:27:29.000 --> 00:27:31.000]  我們雖然這樣軟弱
[00:27:31.000 --> 00:27:35.000]  但你卻檢選我們成為你的兒女
[00:27:35.000 --> 00:27:37.000]  不但成為你的兒女
[00:27:37.000 --> 00:27:40.000]  我們雖然像以撒一樣
[00:27:40.000 --> 00:27:42.000]  好像很平凡
[00:27:42.000 --> 00:27:47.000]  但你卻把一個承受應許的恩典給我們
[00:27:47.000 --> 00:27:51.000]  一個打緊得水的恩告給我們
[00:27:51.000 --> 00:27:56.000]  就求你今天再一次賜給我們一個信心
[00:27:56.000 --> 00:27:58.000]  敢於相信
[00:27:58.000 --> 00:28:00.000]  能夠像以撒一樣
[00:28:00.000 --> 00:28:02.000]  開始打緊
[00:28:02.000 --> 00:28:05.000]  今年是一個擴張的一年
[00:28:05.000 --> 00:28:08.000]  打緊就能夠得水
[00:28:08.000 --> 00:28:10.000]  就讓我們來到你面前
[00:28:10.000 --> 00:28:12.000]  重新的委身
[00:28:12.000 --> 00:28:13.000]  重新的相信
[00:28:13.000 --> 00:28:15.000]  重新的夢想
[00:28:15.000 --> 00:28:19.000]  讓我們再次經歷你偉大奇妙的作為
[00:28:19.000 --> 00:28:20.000]  我們謝謝你
[00:28:20.000 --> 00:28:23.000]  求你自己聖靈親自來引導我們
[00:28:23.000 --> 00:28:25.000]  奉耶穌得聖的名
[00:28:25.000 --> 00:28:27.000]  Amen
