
[00:00:00.000 --> 00:00:06.680]  在2005年,當時我還在國內的河北工作的時候
[00:21:49.680 --> 00:21:51.960]  他看為有損
[00:21:51.960 --> 00:21:54.240]  因為他更加看到
[00:21:54.240 --> 00:21:59.360]  這一位耶穌基督才是他的至寶
[00:21:59.360 --> 00:22:01.080]  我們人在富裕的時候
[00:22:01.080 --> 00:22:02.920]  可能我們覺得很好
[00:22:02.920 --> 00:22:05.720]  喜歡怎樣就怎樣或者很豐富
[00:22:05.720 --> 00:22:10.600]  但當我們在一個缺乏的情況下
[00:22:10.600 --> 00:22:13.560]  我們是否都能夠滿足呢?
[00:22:13.560 --> 00:22:16.400]  我記得十多年前我回大陸工作
[00:22:16.400 --> 00:22:19.320]  那時候在慈善機構工作
[00:22:19.320 --> 00:22:26.720]  人工當然和一般的商業機構等等都相差一截
[00:22:26.720 --> 00:22:30.440]  回到大陸你的物質生活又缺乏一點
[00:22:30.440 --> 00:22:32.680]  環境也差很多
[00:22:32.680 --> 00:22:34.480]  當時我也有些同事經常問我
[00:22:34.480 --> 00:22:37.040]  你在香港這麼好的城市
[00:22:37.040 --> 00:22:40.400]  你為甚麼要來我們這些窮鄉僻壤呢?
[00:22:40.400 --> 00:22:43.520]  但其實不是我靠我自己
[00:22:43.520 --> 00:22:45.760]  如果不是上帝呼召我的話
[00:22:45.760 --> 00:22:50.560]  我真的沒有這樣的膽量和力量去到這個地方
[00:22:50.560 --> 00:22:54.640]  而事實上雖然在當地我們生活很簡單
[00:22:54.640 --> 00:22:57.000]  但卻在這個簡單裏面
[00:22:57.000 --> 00:22:59.160]  心靈更加的富足
[00:22:59.160 --> 00:23:03.720]  我很享受在當地一個很簡單的生活
[00:23:03.720 --> 00:23:08.760]  但是人與人之間有一份很深很深的情在裏面
[00:23:08.760 --> 00:23:11.000]  還有透過所做的事
[00:23:11.000 --> 00:23:13.160]  你看到很多人得到祝福
[00:23:13.160 --> 00:23:16.080]  你心裏面就得滿足
[00:23:16.080 --> 00:23:18.640]  我想起全因堂過去這幾年
[00:23:18.640 --> 00:23:22.360]  其實也是靠主凡事知足
[00:23:22.360 --> 00:23:25.240]  全因堂是一個很新的教會
[00:23:25.240 --> 00:23:26.920]  只是四年
[00:23:26.920 --> 00:23:30.600]  我們的人數不算很多
[00:23:30.600 --> 00:23:33.040]  我們現在有三個單位
[00:23:33.040 --> 00:23:34.360]  如果人的眼光看來
[00:23:34.360 --> 00:23:36.840]  我們負擔其實真的不容易
[00:23:36.840 --> 00:23:41.480]  我們真的每月都會入不敷支
[00:23:41.480 --> 00:23:47.080]  但我們從來都不會為這件事擔心
[00:23:47.080 --> 00:23:49.120]  因為在過去的四年裏
[00:23:49.120 --> 00:23:53.720]  我們一次又一次地經歷了上帝很奇妙的供應
[00:23:53.720 --> 00:23:55.600]  我們的領袖說
[00:23:55.600 --> 00:23:59.280]  只要我們做好上帝要我們做的事
[00:23:59.280 --> 00:24:01.000]  到了適當的時候
[00:24:01.000 --> 00:24:03.640]  上帝就會派人來供應我們
[00:24:03.640 --> 00:24:08.240]  上帝就會為我們預備足夠甚至是有餘
[00:24:08.240 --> 00:24:10.920]  神透過教會裏面頂子妹
[00:24:10.920 --> 00:24:14.080]  還有教會外面一些信徒
[00:24:14.080 --> 00:24:17.160]  來供應我們使我們有餘
[00:24:17.160 --> 00:24:18.840]  在我們有足夠的時候
[00:24:18.840 --> 00:24:21.120]  我們心裏面很感恩
[00:24:21.120 --> 00:24:22.560]  但當我們缺乏的時候
[00:24:22.560 --> 00:24:25.400]  我們也知道上帝要繼續磨練我們
[00:24:25.400 --> 00:24:28.280]  讓我們經歷祂的信神
[00:24:28.280 --> 00:24:30.000]  所以我們在缺乏裏面
[00:24:30.000 --> 00:24:34.880]  我們都繼續憑信心來仰望主
[00:24:34.880 --> 00:24:36.080]  第四點
[00:24:36.080 --> 00:24:40.280]  保羅勸勉我們要靠主勝過患難
[00:24:40.280 --> 00:24:41.360]  他這裏說到
[00:24:41.360 --> 00:24:47.360]  菲律賓的信徒是和他一同分擔了他的患難
[00:24:47.360 --> 00:24:50.960]  保羅當時受著牢獄之苦
[00:24:50.960 --> 00:24:54.200]  但菲律賓人和他同受患難
[00:24:54.200 --> 00:24:57.120]  是透過保羅在困難的時候
[00:24:57.120 --> 00:24:59.440]  他們來幫助他
[00:24:59.440 --> 00:25:01.240]  他們差派二巴忽提
[00:25:01.240 --> 00:25:06.080]  帶著那些鬼陣送到他那裏
[00:25:06.080 --> 00:25:09.000]  今日我們每一個跟隨耶穌基督的人
[00:25:09.000 --> 00:25:14.320]  我們今世難免都會承受苦難、痛苦
[00:25:14.320 --> 00:25:18.800]  但是好像保羅和菲律賓教會一樣
[00:25:18.800 --> 00:25:22.920]  你看到保羅雖然他一個人好像很孤單
[00:25:22.920 --> 00:25:24.680]  被人關在監獄
[00:25:24.680 --> 00:25:27.160]  但是主賜給他有同路人
[00:25:27.160 --> 00:25:28.880]  可以去扶持他
[00:25:28.880 --> 00:25:32.960]  並且他們一起靠著主勝過患難
[00:25:32.960 --> 00:25:36.000]  今日神都給我們身邊有同路人
[00:25:36.000 --> 00:25:40.760]  我們不是一個人來行這條信仰的路
[00:25:40.760 --> 00:25:42.680]  當我預備今天這個講道的時候
[00:25:42.680 --> 00:25:46.800]  我再一次來看回菲律賓這個教會
[00:25:46.800 --> 00:25:49.680]  我發覺其實菲律賓這個教會
[00:25:49.680 --> 00:25:52.600]  我們傳音堂和他們
[00:25:52.600 --> 00:25:55.680]  其實都有些很相似的地方
[00:25:55.680 --> 00:25:58.360]  我就想到幾點
[00:25:58.360 --> 00:26:03.160]  第一就是兩個教會都是從一個意象開始
[00:26:03.160 --> 00:26:05.600]  保羅聽到馬其頓的呼聲
[00:26:05.600 --> 00:26:08.400]  上帝在意象當中呼召他
[00:26:08.400 --> 00:26:11.160]  去到這個地方建立教會
[00:26:11.160 --> 00:26:12.360]  傳福音
[00:26:12.360 --> 00:26:17.320]  而傳音堂當年我們也是建基於一個意象開始
[00:26:17.320 --> 00:26:21.240]  我們很想去服侍現在越來越多的同胞
[00:26:21.240 --> 00:26:25.120]  還有普世猜拳的需要
[00:26:25.120 --> 00:26:28.040]  我們都是從一個意象開始
[00:26:28.040 --> 00:26:31.120]  另外就是從一個姐妹開始
[00:26:31.120 --> 00:26:34.440]  菲律賓的教會從呂底亞開始
[00:26:34.440 --> 00:26:35.840]  Lydia
[00:26:35.840 --> 00:26:39.200]  我們的教會也從一個姐妹開始
[00:26:39.200 --> 00:26:41.200]  趙少芳姐妹
[00:26:41.200 --> 00:26:44.240]  當日領受這個意象的時候
[00:26:44.240 --> 00:26:46.440]  我們就開始這個教會
[00:26:46.440 --> 00:26:49.480]  如果大家還沒有機會去上我們的網站
[00:26:49.480 --> 00:26:52.320]  去看過我們一些資料的話
[00:26:52.320 --> 00:26:53.480]  我鼓勵你今天回到家
[00:26:53.480 --> 00:26:56.000]  你都可以上我們的網站
[00:26:56.000 --> 00:26:58.560]  那裏也有一篇我們講回
[00:26:58.560 --> 00:27:00.480]  我們建堂的意象
[00:27:00.480 --> 00:27:03.280]  大家可以知道多一點
[00:27:03.280 --> 00:27:07.080]  第三就是同心興旺福音
[00:27:07.080 --> 00:27:08.240]  我們很清楚
[00:27:08.240 --> 00:27:10.680]  上帝猜我們在這裏建立教會
[00:27:10.680 --> 00:27:13.280]  是真的要領受上帝這個意象
[00:27:13.280 --> 00:27:17.520]  努力去實踐上帝託付給教會的使命
[00:27:17.520 --> 00:27:19.480]  我們感恩除了有一班
[00:27:19.480 --> 00:27:25.320]  很忠心偉心的建堂的頂姐妹之外
[00:27:25.320 --> 00:27:29.400]  我們之後加入來到傳音堂的頂姐妹
[00:27:29.400 --> 00:27:32.200]  很多都是很願意來投入
[00:27:32.200 --> 00:27:34.040]  和很偉心來侍奉
[00:27:34.040 --> 00:27:36.840]  和我們一起來建立教會
[00:27:36.840 --> 00:27:41.440]  一起來興旺福音
[00:27:41.440 --> 00:27:45.040]  第四就是為主慷慨捐書
[00:27:45.040 --> 00:27:46.520]  我們有時候經常說笑
[00:27:46.520 --> 00:27:48.840]  如果我們經常看著教會的盤數
[00:27:48.840 --> 00:27:52.240]  我們其實是甚麼都不用做的
[00:27:52.240 --> 00:27:53.960]  但是當我們憑信心
[00:27:53.960 --> 00:27:57.040]  來做神要我們做的事的時候
[00:27:57.040 --> 00:28:00.800]  甚至我們記得很久之前
[00:28:00.800 --> 00:28:02.680]  那時候我們都很缺乏
[00:28:02.680 --> 00:28:05.440]  但是我們在缺乏的裏面
[00:28:05.440 --> 00:28:09.160]  我們仍然堅持奉獻給宣教士
[00:28:09.160 --> 00:28:12.360]  奉獻給有需要的福音機構
[00:28:12.360 --> 00:28:15.840]  甚至為我們預備很豐富的供應
[00:28:15.840 --> 00:28:17.080]  透過頂姐妹
[00:28:17.080 --> 00:28:18.520]  甚至教會以外的人
[00:28:18.520 --> 00:28:20.400]  來供應我們的需要
[00:28:20.400 --> 00:28:21.840]  讓我們一次又一次地
[00:28:21.840 --> 00:28:25.200]  經歷信心的供奉
[00:28:25.200 --> 00:28:27.240]  我們很感恩除了頂姐妹
[00:28:27.240 --> 00:28:30.720]  在每個月裏面來關心教會
[00:28:30.720 --> 00:28:32.880]  來努力奉獻之餘
[00:28:32.880 --> 00:28:35.840]  我們都看到頂姐妹很樂意
[00:28:35.840 --> 00:28:41.520]  來奉獻給社會上有需要的人
[00:28:41.520 --> 00:28:44.280]  去年或者大半年前
[00:28:44.280 --> 00:28:46.000]  我們那時候看到疫情下
[00:28:46.000 --> 00:28:48.520]  很多的家庭很大的需要
[00:28:48.520 --> 00:28:50.440]  所以我們和新福合作
[00:28:50.440 --> 00:28:55.200]  來資助一些很困難的家庭
[00:28:55.200 --> 00:28:59.000]  我們起初的目標是支持六個的家庭
[00:28:59.000 --> 00:29:02.160]  但是最後頂姐妹的愛心奉獻
[00:29:02.160 --> 00:29:04.760]  多到我們可以增加多幾個家庭
[00:29:04.760 --> 00:29:09.120]  我們最後幫助了11個的家庭
[00:29:09.120 --> 00:29:11.600]  在過去的兩個星期
[00:29:11.600 --> 00:29:13.200]  我們鼓勵頂姐妹
[00:29:13.200 --> 00:29:17.560]  為印度這個疫情這麼嚴峻的國家
[00:29:17.560 --> 00:29:20.200]  特別是貧民窟裏面的貧民
[00:29:20.200 --> 00:29:22.960]  來去募捐
[00:29:22.960 --> 00:29:24.880]  我們很感恩經過兩個星期
[00:29:24.880 --> 00:29:28.280]  我們一共籌到四萬二千多元
[00:29:28.280 --> 00:29:31.160]  我們透過香港的一個機構
[00:29:31.160 --> 00:29:32.200]  斯達基金會
[00:29:32.200 --> 00:29:36.320]  我們把這筆款項轉送去印度
[00:29:36.320 --> 00:29:39.360]  幫助那些很困難的人
[00:29:39.360 --> 00:29:42.160]  我為了全印堂的信徒感恩之餘
[00:29:42.160 --> 00:29:43.960]  我都希望用以下這三點
[00:29:43.960 --> 00:29:46.720]  和大家來互相勉勵
[00:29:46.720 --> 00:29:50.120]  第一 我們常存信望外
[00:29:50.120 --> 00:29:52.760]  剛才說到我們信心的對象
[00:29:52.760 --> 00:29:54.520]  是耶穌基督的時候
[00:29:54.520 --> 00:29:58.560]  我們就能夠在不好的環境底下
[00:29:58.560 --> 00:29:59.560]  在逆境的底下
[00:29:59.560 --> 00:30:02.880]  我們仍然能夠有喜樂
[00:30:02.880 --> 00:30:03.800]  我們有盼望
[00:30:03.800 --> 00:30:05.560]  因為我們知道有一天耶穌基督來
[00:30:05.560 --> 00:30:09.960]  我們是和祂一起回到天上的家
[00:30:09.960 --> 00:30:10.840]  我們有永生
[00:30:10.840 --> 00:30:12.680]  我們有永生的盼望
[00:30:12.680 --> 00:30:13.440]  我們有愛
[00:30:13.440 --> 00:30:15.520]  因為祂給了我們有同路人
[00:30:15.520 --> 00:30:18.560]  我們彼此之間可以互相的扶持
[00:30:18.560 --> 00:30:19.840]  所以因為這樣
[00:30:19.840 --> 00:30:24.640]  我們能夠常存信望外
[00:30:24.640 --> 00:30:28.640]  第二 我希望我們真的能夠成為同路人
[00:30:28.640 --> 00:30:30.360]  我希望我們這個教會
[00:30:30.360 --> 00:30:32.280]  沒有一個是獨行俠
[00:30:32.280 --> 00:30:34.440]  沒有一個是來到這裡
[00:30:34.440 --> 00:30:35.640]  好像自己一個人
[00:30:35.640 --> 00:30:38.160]  很害怕 很孤單
[00:30:38.160 --> 00:30:40.080]  我們希望無論我們什麼情況
[00:30:40.080 --> 00:30:42.280]  我們開心可以一起開心
[00:30:42.280 --> 00:30:44.680]  我們有困難 有患難的時候
[00:30:44.680 --> 00:30:46.040]  我們可以一起的
[00:30:46.040 --> 00:30:48.960]  彼此來分擔 一起同行
[00:30:48.960 --> 00:30:54.440]  我們是一個彼此納約的群體
[00:30:54.440 --> 00:30:59.480]  第三 我們是靠主落奔天路
[00:30:59.480 --> 00:31:01.480]  剛才第三首歌提到
[00:31:01.480 --> 00:31:05.440]  將來有一天我們去到天庭
[00:31:05.440 --> 00:31:09.000]  這條天路不是乘火車去旅行
[00:31:09.000 --> 00:31:12.440]  而是我們真的能夠靠著主
[00:31:12.440 --> 00:31:15.480]  行走這條信仰的窄路
[00:31:15.480 --> 00:31:17.120]  雖然不容易行
[00:31:17.120 --> 00:31:19.280]  但是有主的同在
[00:31:19.280 --> 00:31:21.360]  有同路人的扶持
[00:31:21.360 --> 00:31:23.320]  無論前面的日子怎樣也好
[00:31:23.320 --> 00:31:25.520]  我們都能夠心存喜樂
[00:31:25.520 --> 00:31:31.120]  盼望快跑的跟隨主
[00:31:31.120 --> 00:31:33.080]  剛才說到開始的時候
[00:31:33.080 --> 00:31:35.080]  提到那條天路
[00:31:35.080 --> 00:31:37.920]  祂只能夠帶我們坐火車
[00:31:37.920 --> 00:31:39.920]  去遊山玩水
[00:31:39.920 --> 00:31:42.840]  祂只能夠讓中國各族的兒女
[00:31:42.840 --> 00:31:45.000]  歡聚一堂
[00:31:45.000 --> 00:31:47.640]  但是唯有耶穌基督
[00:31:47.640 --> 00:31:51.280]  祂成為了一條唯一的道路
[00:31:51.280 --> 00:31:54.320]  祂能夠帶領萬國萬族的人
[00:31:54.320 --> 00:31:58.480]  來到永恆天上的家鄉
[00:31:58.480 --> 00:32:00.840]  只有這條天路
[00:32:00.840 --> 00:32:05.280]  才是真正值得我們每一個世人嚮往
[00:32:05.280 --> 00:32:07.720]  也更加值得我們每一個
[00:32:07.720 --> 00:32:09.200]  相信耶穌的人
[00:32:09.200 --> 00:32:11.160]  我們都要來到竭力
[00:32:11.160 --> 00:32:12.960]  來到奔走
[00:32:12.960 --> 00:32:14.400]  我們希望有一天
[00:32:14.400 --> 00:32:18.760]  我們真的回到天上的家的時候
[00:32:18.760 --> 00:32:20.640]  我們可以歡聚一堂
[00:32:20.640 --> 00:32:25.200]  我們可以跟我們的主一起響榮耀
[00:32:25.200 --> 00:32:26.960]  但願我們都是同心的
[00:32:26.960 --> 00:32:28.360]  靠著主
[00:32:28.360 --> 00:32:30.880]  在未來的日子
[00:32:30.880 --> 00:32:34.200]  我們都能夠一起來奔走這條天路
[00:32:34.200 --> 00:32:39.840]  我們一起低頭祈禱
[00:32:39.840 --> 00:32:41.320]  親愛的主我們多謝祢
[00:32:41.320 --> 00:32:43.680]  因為祢愛我們
[00:32:43.680 --> 00:32:45.920]  祢招聚我們
[00:32:45.920 --> 00:32:48.760]  耶穌基督祢是我們唯一的道路
[00:32:48.760 --> 00:32:51.200]  以致今天我們能夠恩著祢
[00:32:51.200 --> 00:32:52.840]  能夠成為神的兒女
[00:32:52.840 --> 00:32:55.760]  祢又招聚我們成為這個家裡面的人
[00:32:55.760 --> 00:32:57.040]  主我們多謝祢
[00:32:57.040 --> 00:32:58.120]  多謝祢愛我們
[00:32:58.120 --> 00:32:59.600]  多謝祢的同在
[00:32:59.600 --> 00:33:02.040]  多謝祢給我們身邊有同路人
[00:33:02.040 --> 00:33:04.400]  又多謝祢給我們寶貴的
[00:33:04.400 --> 00:33:06.480]  祢的話語、祢的應許
[00:33:06.480 --> 00:33:09.000]  以致我們在這條天路上
[00:33:09.000 --> 00:33:11.040]  我們知道我們不是孤單的
[00:33:11.040 --> 00:33:14.040]  有主祢一路的恩守去引領我們
[00:33:14.040 --> 00:33:16.040]  我們為了過去的日子
[00:33:16.040 --> 00:33:18.960]  祢在我們當中奇妙的作為、恩典
[00:33:18.960 --> 00:33:20.000]  我們感恩
[00:33:20.000 --> 00:33:21.920]  面對未來的日子
[00:33:21.920 --> 00:33:24.520]  雖然我們不知道往後如何
[00:33:24.520 --> 00:33:25.880]  但我們知道
[00:33:25.880 --> 00:33:28.560]  我們的信心是建基在祢那裡
[00:33:28.560 --> 00:33:30.080]  我們就靠著祢
[00:33:30.080 --> 00:33:32.000]  繼續來到喜樂的
[00:33:32.000 --> 00:33:33.800]  去奔走前面的道路
[00:33:33.800 --> 00:33:36.000]  求祢親自的來到堅固我們
[00:33:36.000 --> 00:33:38.080]  讓我們能夠同心的
[00:33:38.080 --> 00:33:39.960]  繼續來到互相扶持
[00:33:39.960 --> 00:33:42.240]  繼續同心的興旺福音
[00:33:42.240 --> 00:33:47.640]  以致祢在我們這一班的信徒裡面
[00:33:47.640 --> 00:33:49.480]  在我們這個教會裡面
[00:33:49.480 --> 00:33:50.960]  祢得著榮耀
[00:33:50.960 --> 00:33:52.080]  我們同心祈禱
[00:33:52.080 --> 00:33:53.440]  奉耶穌基督名求
[00:33:53.440 --> 00:33:54.440]  阿門
