
[00:00:00.000 --> 00:00:08.000]  大家好,我是這個節目《劉少康牧師陪你談天》的主持人劉少康牧師
[00:18:18.000 --> 00:18:20.000]  舉一些例子好不好
[00:18:20.000 --> 00:18:22.000]  比如說
[00:18:22.000 --> 00:18:24.000]  為什麼剛才講平安
[00:18:24.000 --> 00:18:28.000]  因為十六章三十三節
[00:18:28.000 --> 00:18:30.000]  那個是在約翰裡面
[00:18:30.000 --> 00:18:31.000]  其他的書
[00:18:31.000 --> 00:18:33.000]  十六章三十三節
[00:18:33.000 --> 00:18:36.000]  沒有這麼類似的環境
[00:18:36.000 --> 00:18:37.000]  對對對
[00:18:37.000 --> 00:18:39.000]  還有耶穌頭一句說
[00:18:39.000 --> 00:18:41.000]  我把這些事告訴你
[00:18:41.000 --> 00:18:44.000]  耶穌一講告訴我
[00:18:44.000 --> 00:18:47.000]  我們最重要的先把它記好
[00:18:47.000 --> 00:18:49.000]  今天人最怕什麼
[00:18:49.000 --> 00:18:50.000]  不平安
[00:18:50.000 --> 00:18:51.000]  對對對
[00:18:51.000 --> 00:18:52.000]  他心裡不平靜
[00:18:52.000 --> 00:18:55.000]  所以經濟平安一擴在那裡
[00:18:55.000 --> 00:18:56.000]  我就用在
[00:18:56.000 --> 00:18:57.000]  因為通常
[00:18:57.000 --> 00:19:01.000]  我們要用的是常常使用
[00:19:01.000 --> 00:19:04.000]  常常使用的就容易記住了
[00:19:04.000 --> 00:19:05.000]  心情善
[00:19:05.000 --> 00:19:06.000]  所以你的心情
[00:19:06.000 --> 00:19:09.000]  畢竟這個環境是怎麼樣
[00:19:09.000 --> 00:19:11.000]  是惧怕害怕
[00:19:11.000 --> 00:19:12.000]  你就找聖經
[00:19:12.000 --> 00:19:13.000]  對對對
[00:19:13.000 --> 00:19:14.000]  要多翻開聖經
[00:19:14.000 --> 00:19:16.000]  好像說你找黑暗
[00:19:16.000 --> 00:19:18.000]  黑暗怎麼辦
[00:19:18.000 --> 00:19:20.000]  你就記得耶穌講一次話
[00:19:20.000 --> 00:19:21.000]  祂說
[00:19:21.000 --> 00:19:23.000]  然後回應八章十二節
[00:19:23.000 --> 00:19:24.000]  我又記得了
[00:19:24.000 --> 00:19:26.000]  我是世界的話
[00:19:26.000 --> 00:19:27.000]  若不跟從我
[00:19:27.000 --> 00:19:28.000]  就不在黑暗
[00:19:28.000 --> 00:19:29.000]  若跟從我
[00:19:29.000 --> 00:19:30.000]  就不在黑暗裡面
[00:19:30.000 --> 00:19:31.000]  就不在黑暗裡面走了
[00:19:31.000 --> 00:19:32.000]  而且祂要
[00:19:32.000 --> 00:19:36.000]  得做生命的光
[00:19:36.000 --> 00:19:37.000]  真的
[00:19:37.000 --> 00:19:38.000]  你看
[00:19:38.000 --> 00:19:41.000]  祂很厲害
[00:19:41.000 --> 00:19:44.000]  完全把章節都說出來了
[00:19:44.000 --> 00:19:47.000]  而且那些經文熟得不得了
[00:19:47.000 --> 00:19:48.000]  各位弟孫姊妹
[00:19:48.000 --> 00:19:51.000]  原來熟讀聖經
[00:19:51.000 --> 00:19:52.000]  用聖經
[00:19:52.000 --> 00:19:53.000]  用聖經有很多
[00:19:53.000 --> 00:19:55.000]  剛才你好像講過
[00:19:55.000 --> 00:19:58.000]  四篇二十三篇
[00:19:58.000 --> 00:20:00.000]  其中一點要講一講
[00:20:00.000 --> 00:20:02.000]  我們常常用四篇二十三篇
[00:20:02.000 --> 00:20:03.000]  安慰自己
[00:20:03.000 --> 00:20:05.000]  很多人會背四篇二十三篇
[00:20:05.000 --> 00:20:07.000]  但是忽然間就忽略
[00:20:07.000 --> 00:20:09.000]  今天我們活在世上
[00:20:09.000 --> 00:20:11.000]  很重要的
[00:20:11.000 --> 00:20:14.000]  我們活是活著不能停的
[00:20:14.000 --> 00:20:15.000]  對對對
[00:20:15.000 --> 00:20:16.000]  一直要走的
[00:20:16.000 --> 00:20:17.000]  常常我讀聖經
[00:20:17.000 --> 00:20:21.000]  就看那個跟時間關係有關
[00:20:21.000 --> 00:20:25.000]  四篇開頭也好、四五目也好
[00:20:25.000 --> 00:20:28.000]  但是來到苦難、憂難的時候
[00:20:28.000 --> 00:20:29.000]  沒有注意到
[00:20:29.000 --> 00:20:30.000]  但是我注意到
[00:20:30.000 --> 00:20:33.000]  二十三篇四節這麼講
[00:20:33.000 --> 00:20:37.000]  我雖然行過死因的因果
[00:20:37.000 --> 00:20:39.000]  行過
[00:20:39.000 --> 00:20:40.000]  這個是
[00:20:40.000 --> 00:20:43.000]  英文是continue tense
[00:20:43.000 --> 00:20:45.000]  不能停的
[00:20:45.000 --> 00:20:47.000]  繼續不斷的
[00:20:47.000 --> 00:20:48.000]  所以感謝主
[00:20:48.000 --> 00:20:50.000]  你心靈受苦不是停的
[00:20:50.000 --> 00:20:51.000]  是
[00:20:51.000 --> 00:20:53.000]  所以你就把它熟背起來
[00:20:53.000 --> 00:20:55.000]  對對對
[00:20:55.000 --> 00:20:57.000]  然後行過死因的因果
[00:20:57.000 --> 00:20:59.000]  也不怕招來
[00:20:59.000 --> 00:21:01.000]  因為神與我們同在
[00:21:01.000 --> 00:21:02.000]  太好了
[00:21:02.000 --> 00:21:03.000]  是很寶貴
[00:21:03.000 --> 00:21:04.000]  對對對
[00:21:04.000 --> 00:21:05.000]  一起走
[00:21:05.000 --> 00:21:07.000]  在你旁邊走
[00:21:07.000 --> 00:21:08.000]  對對對
[00:21:08.000 --> 00:21:12.000]  安慰我
[00:21:12.000 --> 00:21:14.000]  所以原來四篇二十三篇
[00:21:14.000 --> 00:21:16.000]  為什麼那麼寶貴
[00:21:16.000 --> 00:21:19.000]  很多基督徒都一定會背的
[00:21:19.000 --> 00:21:22.000]  這個關鍵就是要了解
[00:21:22.000 --> 00:21:24.000]  是經歷
[00:21:24.000 --> 00:21:27.000]  因為很多人相信神
[00:21:27.000 --> 00:21:30.000]  但是沒有經歷神
[00:21:30.000 --> 00:21:32.000]  停在那邊
[00:21:32.000 --> 00:21:34.000]  沒有進步
[00:21:34.000 --> 00:21:36.000]  保羅也講一句話
[00:21:36.000 --> 00:21:39.000]  在菲律賓出三章
[00:21:39.000 --> 00:21:42.000]  又被聖經了
[00:21:42.000 --> 00:21:46.000]  努力面前的
[00:21:46.000 --> 00:21:48.000]  一直跑
[00:21:48.000 --> 00:21:50.000]  跑不完的
[00:21:50.000 --> 00:21:53.000]  才證明你沒有停
[00:21:53.000 --> 00:21:54.000]  對對對
[00:21:54.000 --> 00:21:56.000]  一直不忘記的人
[00:21:56.000 --> 00:21:58.000]  他停在那邊想
[00:21:58.000 --> 00:22:00.000]  他的過去
[00:22:00.000 --> 00:22:02.000]  想過去就停下來了
[00:22:02.000 --> 00:22:04.000]  所以我們應該
[00:22:04.000 --> 00:22:05.000]  忘記過去
[00:22:05.000 --> 00:22:07.000]  努力面前的
[00:22:07.000 --> 00:22:09.000]  像叫標竿直跑
[00:22:09.000 --> 00:22:13.000]  這個就做我們新年的一個標語
[00:22:13.000 --> 00:22:15.000]  忘記背後
[00:22:15.000 --> 00:22:17.000]  努力面前的
[00:22:17.000 --> 00:22:19.000]  像叫標竿直跑
[00:22:19.000 --> 00:22:20.000]  太好了
[00:22:20.000 --> 00:22:21.000]  謝謝你張牧師
[00:22:21.000 --> 00:22:22.000]  各位再見
[00:22:22.000 --> 00:22:23.000]  平安
[00:22:23.000 --> 00:22:25.000]  願神的恩典與你們同在
