
[00:00:00.000 --> 00:00:02.000]  我覺得有時人的手很特別
[00:14:31.000 --> 00:14:33.000]  但只是37歲
[00:14:33.000 --> 00:14:35.000]  香港很多富商
[00:14:35.000 --> 00:14:37.000]  我們都認識
[00:14:37.000 --> 00:14:39.000]  但我特意找一些
[00:14:39.000 --> 00:14:41.000]  我們不太認識的人
[00:14:41.000 --> 00:14:43.000]  讓大家看到
[00:14:43.000 --> 00:14:45.000]  原來有錢
[00:14:45.000 --> 00:14:47.000]  不等於你一定有健康
[00:14:47.000 --> 00:14:49.000]  今天人很有限
[00:14:49.000 --> 00:14:51.000]  但耶穌基督會來醫治我們
[00:14:51.000 --> 00:14:55.000]  我們看到耶穌基督
[00:14:55.000 --> 00:14:57.000]  他還有大能的手
[00:14:57.000 --> 00:14:59.000]  不單止治病
[00:14:59.000 --> 00:15:01.000]  他可以叫死的人來復活
[00:15:01.000 --> 00:15:03.000]  在馬芬第9章27節
[00:15:03.000 --> 00:15:05.000]  我們一起來讀
[00:15:11.000 --> 00:15:13.000]  拉著他的手
[00:15:13.000 --> 00:15:15.000]  扶他起來
[00:15:15.000 --> 00:15:17.000]  他就站起來了
[00:15:17.000 --> 00:15:19.000]  我們再看馬太芬第9章25節
[00:15:19.000 --> 00:15:21.000]  眾人既被攀出
[00:15:21.000 --> 00:15:23.000]  耶穌就進去
[00:15:23.000 --> 00:15:25.000]  拉著威女的手
[00:15:25.000 --> 00:15:27.000]  威女便起來了
[00:15:27.000 --> 00:15:29.000]  這裡說到
[00:15:29.000 --> 00:15:31.000]  危老的女兒
[00:15:31.000 --> 00:15:33.000]  她是當時在聖殿裡面
[00:15:33.000 --> 00:15:35.000]  來做工作
[00:15:35.000 --> 00:15:37.000]  她的女兒後來病了
[00:15:37.000 --> 00:15:39.000]  後來耶穌去到時她已經死了
[00:15:39.000 --> 00:15:41.000]  很多人都很難過
[00:15:41.000 --> 00:15:43.000]  但是耶穌用他
[00:15:43.000 --> 00:15:45.000]  大能的手去扶起她
[00:15:45.000 --> 00:15:47.000]  她從死裡面復活
[00:15:47.000 --> 00:15:49.000]  當然不是每個人
[00:15:49.000 --> 00:15:51.000]  都會在肉體上復活
[00:15:51.000 --> 00:15:53.000]  但基督教的信仰
[00:15:53.000 --> 00:15:55.000]  告訴我們
[00:15:55.000 --> 00:15:57.000]  我們有這個永生的盼望
[00:15:57.000 --> 00:15:59.000]  耶穌基督
[00:15:59.000 --> 00:16:01.000]  他是神
[00:16:01.000 --> 00:16:03.000]  為什麼要來到這個世界呢
[00:16:03.000 --> 00:16:05.000]  就是因為人是他所愛
[00:16:05.000 --> 00:16:07.000]  但是人會犯錯
[00:16:07.000 --> 00:16:09.000]  愛錫你的兒女
[00:16:09.000 --> 00:16:11.000]  但是你的兒女也會犯錯
[00:16:11.000 --> 00:16:13.000]  也會令你失望
[00:16:13.000 --> 00:16:15.000]  但是你仍然會愛她
[00:16:15.000 --> 00:16:17.000]  可能做父母的
[00:16:17.000 --> 00:16:19.000]  會為自己的兒女付代價
[00:16:19.000 --> 00:16:21.000]  我見過在我們教會裡面
[00:16:21.000 --> 00:16:23.000]  有一個老人家
[00:16:23.000 --> 00:16:25.000]  兒子賭錢
[00:16:25.000 --> 00:16:27.000]  很多巨債
[00:16:27.000 --> 00:16:29.000]  媽媽很辛苦
[00:16:29.000 --> 00:16:31.000]  儲那些棺材本
[00:16:31.000 --> 00:16:33.000]  都要為兒子去還債
[00:16:33.000 --> 00:16:35.000]  免得兒子被人打
[00:16:35.000 --> 00:16:37.000]  去釘十字架
[00:16:37.000 --> 00:16:39.000]  他大能的手
[00:16:39.000 --> 00:16:41.000]  卻是被釘穿
[00:16:41.000 --> 00:16:43.000]  去死
[00:16:43.000 --> 00:16:45.000]  但是他從死裡面復活
[00:16:45.000 --> 00:16:47.000]  如果我們的耶穌沒有從死裡面復活
[00:16:47.000 --> 00:16:49.000]  他只是一個好人
[00:16:49.000 --> 00:16:51.000]  在我們中國歷史裡面有很多好人
[00:16:51.000 --> 00:16:53.000]  我們會尊敬
[00:16:53.000 --> 00:16:55.000]  但我們不會崇拜他
[00:16:55.000 --> 00:16:57.000]  我們不會當他是神
[00:16:57.000 --> 00:16:59.000]  但我們的主
[00:16:59.000 --> 00:17:01.000]  他將這個復活的生命帶給我們
[00:17:01.000 --> 00:17:03.000]  耶穌不只是依次幾個人
[00:17:03.000 --> 00:17:05.000]  去死裡面復活
[00:17:05.000 --> 00:17:07.000]  去帶給我們永生的盼望
[00:17:07.000 --> 00:17:09.000]  我今早去訓練堂講道的時候
[00:17:09.000 --> 00:17:11.000]  我心裡都很難過
[00:17:11.000 --> 00:17:13.000]  為什麼呢
[00:17:13.000 --> 00:17:15.000]  我有個同學告訴我
[00:17:15.000 --> 00:17:17.000]  有一個會友很乖的
[00:17:17.000 --> 00:17:19.000]  他最近這半年帶了媽媽回來
[00:17:19.000 --> 00:17:21.000]  媽媽有癌症
[00:17:21.000 --> 00:17:23.000]  他們一定是坐在第二行
[00:17:23.000 --> 00:17:25.000]  你有聽到
[00:17:25.000 --> 00:17:27.000]  很專心
[00:17:27.000 --> 00:17:29.000]  但原來媽媽
[00:17:29.000 --> 00:17:31.000]  昨晚突然之間死了
[00:17:31.000 --> 00:17:33.000]  我們很近距離
[00:17:33.000 --> 00:17:35.000]  我自己心裡都非常非常難受
[00:17:35.000 --> 00:17:39.000]  但是我們基督徒
[00:17:39.000 --> 00:17:41.000]  我們很肯定一件事
[00:17:41.000 --> 00:17:43.000]  死亡只是一個中轉站
[00:17:43.000 --> 00:17:45.000]  我們經歷到神的拯救的時候
[00:17:45.000 --> 00:17:47.000]  原來
[00:17:47.000 --> 00:17:49.000]  我們的神就會來醫治我們
[00:17:49.000 --> 00:17:51.000]  帶給我們永恆的盼望
[00:17:51.000 --> 00:17:53.000]  我們會有復活
[00:17:53.000 --> 00:17:55.000]  就好像一粒種子埋在地圖裡面
[00:17:55.000 --> 00:17:57.000]  但它會結出未來的花朵
[00:17:57.000 --> 00:17:59.000]  所以很鼓勵大家
[00:17:59.000 --> 00:18:01.000]  在上面要有探索
[00:18:01.000 --> 00:18:03.000]  一下子你如果能夠信耶穌
[00:18:03.000 --> 00:18:05.000]  OK的神會體諒我們
[00:18:05.000 --> 00:18:07.000]  這個釘痕的手
[00:18:07.000 --> 00:18:09.000]  就是來為我們付上生命的代價
[00:18:09.000 --> 00:18:11.000]  但是
[00:18:11.000 --> 00:18:13.000]  這個釘痕的手也充滿了憐憫
[00:18:13.000 --> 00:18:15.000]  後來耶穌復活的時候
[00:18:15.000 --> 00:18:17.000]  見到門徒
[00:18:17.000 --> 00:18:19.000]  有一個門徒叫多瑪
[00:18:19.000 --> 00:18:21.000]  他在質疑耶穌
[00:18:21.000 --> 00:18:23.000]  耶穌跟他說
[00:18:23.000 --> 00:18:25.000]  我們一起來讀《約翰福音》第20章的25節
[00:18:25.000 --> 00:18:27.000]  25節我們一起來讀好嗎
[00:18:29.000 --> 00:18:31.000]  多瑪對他說
[00:18:31.000 --> 00:18:33.000]  我們已經看見主了
[00:18:33.000 --> 00:18:35.000]  多瑪卻說
[00:18:35.000 --> 00:18:37.000]  我非看見他手上的釘痕
[00:18:37.000 --> 00:18:39.000]  用指頭探入那釘痕
[00:18:39.000 --> 00:18:41.000]  又用手探入
[00:18:41.000 --> 00:18:43.000]  他的肋旁
[00:18:43.000 --> 00:18:45.000]  我總不信
[00:18:45.000 --> 00:18:47.000]  多瑪說
[00:18:47.000 --> 00:18:49.000]  有些門徒說耶穌復活了
[00:18:49.000 --> 00:18:51.000]  復活?傻的都要復活
[00:18:51.000 --> 00:18:53.000]  但耶穌一直都有說他復活
[00:18:53.000 --> 00:18:55.000]  你讓我看看我就信了
[00:18:55.000 --> 00:18:57.000]  我還要摸摸他釘痕的手那個痕
[00:18:57.000 --> 00:18:59.000]  還有他的肋旁
[00:18:59.000 --> 00:19:01.000]  因為耶穌被釘十字架的時候
[00:19:01.000 --> 00:19:03.000]  有冰釘拿矛槍刺耶穌的肋旁
[00:19:03.000 --> 00:19:05.000]  有血和水流出來
[00:19:05.000 --> 00:19:07.000]  他說我摸到他的槍痕我就親眼信了
[00:19:07.000 --> 00:19:09.000]  這個世界很多人都這樣說
[00:19:09.000 --> 00:19:11.000]  你給我看些東西我就會信
[00:19:11.000 --> 00:19:13.000]  但是你想深一層
[00:19:13.000 --> 00:19:15.000]  你看到的未必一定是真的
[00:19:15.000 --> 00:19:17.000]  魔術幻術
[00:19:17.000 --> 00:19:19.000]  你看到
[00:19:19.000 --> 00:19:21.000]  刀鋸尾人
[00:19:21.000 --> 00:19:23.000]  那你是不是真的信他
[00:19:23.000 --> 00:19:25.000]  真的鋸死他?不是的
[00:19:25.000 --> 00:19:27.000]  明知是假的你會覺得很奇怪
[00:19:27.000 --> 00:19:29.000]  為什麼會這樣
[00:19:29.000 --> 00:19:31.000]  你看到的未必一定是正確的
[00:19:31.000 --> 00:19:33.000]  大家知不知道
[00:19:33.000 --> 00:19:35.000]  法國的國旗
[00:19:35.000 --> 00:19:37.000]  是哪三種顏色
[00:19:37.000 --> 00:19:39.000]  是啊
[00:19:39.000 --> 00:19:41.000]  我們香港常常用的就是紅白藍
[00:19:41.000 --> 00:19:43.000]  拿了這三種顏色來做膠袋
[00:19:43.000 --> 00:19:45.000]  來搬東西是紅白藍
[00:19:45.000 --> 00:19:47.000]  你看下去是不是三種顏色都很平均
[00:19:47.000 --> 00:19:49.000]  這樣來分配
[00:19:49.000 --> 00:19:51.000]  但原來不是你真的研究一下
[00:19:51.000 --> 00:19:53.000]  原來人的視覺效果是會受欺騙的
[00:19:53.000 --> 00:19:55.000]  有一種顏色是會多一點
[00:19:55.000 --> 00:19:57.000]  因為
[00:19:57.000 --> 00:19:59.000]  如果你真的三種完全
[00:19:59.000 --> 00:20:01.000]  這樣分量的時候
[00:20:01.000 --> 00:20:03.000]  其實你就會發覺原來有偏差
[00:20:03.000 --> 00:20:05.000]  原來人的視覺隨時都會有
[00:20:05.000 --> 00:20:07.000]  那個偏差
[00:20:07.000 --> 00:20:09.000]  還有
[00:20:09.000 --> 00:20:11.000]  看不到的東西不一定是不存在
[00:20:11.000 --> 00:20:13.000]  我想問一下你
[00:20:13.000 --> 00:20:15.000]  你可不可以給我看你的愛在哪裡
[00:20:15.000 --> 00:20:19.000]  在心裡
[00:20:19.000 --> 00:20:21.000]  你照X光照到你的心裡有東西
[00:20:21.000 --> 00:20:23.000]  是有多硬
[00:20:23.000 --> 00:20:25.000]  你可不可以給我看看你的良知
[00:20:25.000 --> 00:20:27.000]  在哪裡
[00:20:27.000 --> 00:20:29.000]  良知在你身體哪裡
[00:20:29.000 --> 00:20:31.000]  在頭那裡
[00:20:31.000 --> 00:20:33.000]  不是,良知是看不到
[00:20:33.000 --> 00:20:35.000]  柔知是看得到
[00:20:35.000 --> 00:20:37.000]  你可不可以看到
[00:20:37.000 --> 00:20:39.000]  你的是非感
[00:20:39.000 --> 00:20:41.000]  公義感
[00:20:41.000 --> 00:20:43.000]  正義感
[00:20:43.000 --> 00:20:45.000]  這些我們看不到
[00:20:45.000 --> 00:20:47.000]  但是如果我們說
[00:20:47.000 --> 00:20:49.000]  因為看不到所以我不覺得它存在
[00:20:49.000 --> 00:20:51.000]  我想我們都不是一個正式
[00:20:51.000 --> 00:20:53.000]  的人
[00:20:53.000 --> 00:20:55.000]  只是一個活物
[00:20:55.000 --> 00:20:57.000]  今天
[00:20:57.000 --> 00:20:59.000]  多瑪說我不相信
[00:20:59.000 --> 00:21:01.000]  我摸一下我就相信
[00:21:01.000 --> 00:21:03.000]  後來耶穌出現
[00:21:03.000 --> 00:21:05.000]  臭小子說了那麼多次
[00:21:05.000 --> 00:21:07.000]  說我會復活的,現在還不相信
[00:21:07.000 --> 00:21:09.000]  不是,最後我們看
[00:21:09.000 --> 00:21:11.000]  《讓福音》二十章的二十七節
[00:21:11.000 --> 00:21:13.000]  我們一起來讀
[00:21:19.000 --> 00:21:21.000]  不要疑惑,總要信
[00:21:21.000 --> 00:21:27.000]  不要疑惑,總要信
[00:21:27.000 --> 00:21:29.000]  但是他竟然叫多瑪
[00:21:29.000 --> 00:21:31.000]  你儘管摸我釘銀的手
[00:21:31.000 --> 00:21:33.000]  你儘管摸我肋旁
[00:21:33.000 --> 00:21:37.000]  今天耶穌基督是很樂意
[00:21:37.000 --> 00:21:39.000]  面對一些
[00:21:39.000 --> 00:21:41.000]  真誠信仰的
[00:21:41.000 --> 00:21:43.000]  懷疑者
[00:21:43.000 --> 00:21:45.000]  我再說
[00:21:45.000 --> 00:21:47.000]  耶穌基督是很樂意的
[00:21:47.000 --> 00:21:49.000]  來面對一些真誠信仰的
[00:21:49.000 --> 00:21:51.000]  懷疑者
[00:21:51.000 --> 00:21:53.000]  你對基督教的信仰
[00:21:53.000 --> 00:21:55.000]  有質疑其實是好的
[00:21:55.000 --> 00:21:57.000]  好過你主觀地
[00:21:57.000 --> 00:21:59.000]  我不相信,但是你不去想
[00:21:59.000 --> 00:22:01.000]  你有些東西未必能夠
[00:22:01.000 --> 00:22:03.000]  通過你的頭腦
[00:22:03.000 --> 00:22:05.000]  OK,好
[00:22:05.000 --> 00:22:07.000]  但是我會挑戰你
[00:22:07.000 --> 00:22:09.000]  你可不可以用真的
[00:22:09.000 --> 00:22:11.000]  用三個月的時間去探求
[00:22:11.000 --> 00:22:13.000]  我試一下去祈禱
[00:22:13.000 --> 00:22:15.000]  我試一下去看聖經
[00:22:15.000 --> 00:22:17.000]  如果你不是真實,如果不行就算了
[00:22:17.000 --> 00:22:19.000]  放棄
[00:22:19.000 --> 00:22:21.000]  我的信仰歷程都是這樣
[00:22:21.000 --> 00:22:23.000]  當我十三歲開始正式返教會的時候
[00:22:23.000 --> 00:22:25.000]  我不是一返教會就信的
[00:22:25.000 --> 00:22:27.000]  我用了一年多的時間
[00:22:27.000 --> 00:22:29.000]  去尋索,我去了解更多的東西
[00:22:29.000 --> 00:22:31.000]  我覺得如果這個信仰是真的話
[00:22:31.000 --> 00:22:33.000]  是影響我一生的
[00:22:33.000 --> 00:22:35.000]  我就不可以輕信
[00:22:35.000 --> 00:22:37.000]  我記得我有兩本書
[00:22:37.000 --> 00:22:39.000]  給我很大的幫助,跟年青人來說
[00:22:39.000 --> 00:22:41.000]  一本書英文叫
[00:22:41.000 --> 00:22:43.000]  Know what you believe,你為何要信
[00:22:43.000 --> 00:22:45.000]  另一本書叫Basic Christianity
[00:22:45.000 --> 00:22:47.000]  基督教是否可信
[00:22:47.000 --> 00:22:49.000]  一些較為理性的書,我會看
[00:22:49.000 --> 00:22:51.000]  這些書會說,聖經是否那麼真實
[00:22:51.000 --> 00:22:53.000]  為何神是那麼好
[00:22:53.000 --> 00:22:55.000]  但是這個世界有苦難呢
[00:22:55.000 --> 00:22:57.000]  但我不可以只是看
[00:22:57.000 --> 00:22:59.000]  於是我就要去祈禱
[00:22:59.000 --> 00:23:03.000]  你只是看,你是不行的
[00:23:03.000 --> 00:23:05.000]  你不去試一下,你去投入
[00:23:05.000 --> 00:23:07.000]  很不幸地
[00:23:07.000 --> 00:23:09.000]  告訴大家,其實我是不懂得游泳
[00:23:09.000 --> 00:23:11.000]  家裡管得我很嚴,但我黑黑實實
[00:23:11.000 --> 00:23:13.000]  好像一個頗有運動力的人
[00:23:13.000 --> 00:23:15.000]  頗厲害的人
[00:23:15.000 --> 00:23:17.000]  在二十多年前
[00:23:17.000 --> 00:23:19.000]  我開了明珍堂二十七年
[00:23:19.000 --> 00:23:21.000]  應該是二十八年或二十九年前
[00:23:21.000 --> 00:23:23.000]  那時流行跳Aerobic
[00:23:23.000 --> 00:23:25.000]  年長那些,叫做真方大力
[00:23:25.000 --> 00:23:27.000]  出那些錄影帶
[00:23:27.000 --> 00:23:29.000]  你可以看著來跳
[00:23:29.000 --> 00:23:31.000]  我教會有一個會友很好
[00:23:31.000 --> 00:23:33.000]  但我好奇怪地會出了
[00:23:33.000 --> 00:23:35.000]  這隻這樣的碟,不是碟來的
[00:23:35.000 --> 00:23:37.000]  那時沒有碟的,出這樣的帶
[00:23:37.000 --> 00:23:39.000]  就是教游泳
[00:23:39.000 --> 00:23:41.000]  Aerobic你可以開著電視機
[00:23:41.000 --> 00:23:43.000]  來跳
[00:23:43.000 --> 00:23:45.000]  但教游泳,你沒理由
[00:23:45.000 --> 00:23:47.000]  拿電視機在泳池那裡看
[00:23:47.000 --> 00:23:49.000]  但我真的學的
[00:23:49.000 --> 00:23:51.000]  我在我房間那裡
[00:23:51.000 --> 00:23:53.000]  有部電視機,有部錄影機
[00:23:53.000 --> 00:23:55.000]  開著的時候,我就在床上這樣動
[00:23:55.000 --> 00:23:57.000]  他教我這樣動
[00:23:57.000 --> 00:23:59.000]  我的腳怎樣夾
[00:23:59.000 --> 00:24:01.000]  但我到今天都不懂游泳
[00:24:01.000 --> 00:24:03.000]  為什麼?因為我沒有下水
[00:24:03.000 --> 00:24:07.000]  我只是在床上發發
[00:24:07.000 --> 00:24:09.000]  理論某個程度我知道
[00:24:09.000 --> 00:24:11.000]  但我沒有真正的實踐過
[00:24:11.000 --> 00:24:13.000]  所以你可以試一下
[00:24:13.000 --> 00:24:15.000]  來祈禱
[00:24:15.000 --> 00:24:17.000]  但你的祈禱是怎樣呢?
[00:24:17.000 --> 00:24:19.000]  我當年的信仰歷程是怎樣呢?
[00:24:19.000 --> 00:24:21.000]  我回教會
[00:24:21.000 --> 00:24:23.000]  因為我爸爸試過中過馬標
[00:24:23.000 --> 00:24:25.000]  馬標就是另類的政府獎券
[00:24:25.000 --> 00:24:27.000]  馬標就是政府獎券
[00:24:27.000 --> 00:24:29.000]  所以後來我就來祈禱
[00:24:29.000 --> 00:24:31.000]  如果你是真的,你讓我買馬標
[00:24:31.000 --> 00:24:33.000]  讓我中,我中了之後,我很好
[00:24:33.000 --> 00:24:35.000]  我奉獻了十分之一給你
[00:24:35.000 --> 00:24:37.000]  要奉獻十分之一
[00:24:37.000 --> 00:24:39.000]  結果不行,輸了兩元
[00:24:39.000 --> 00:24:41.000]  兩元一張
[00:24:41.000 --> 00:24:43.000]  後來我覺得可能條件低一點
[00:24:43.000 --> 00:24:45.000]  於是就跟神說,神如果你可以的話
[00:24:45.000 --> 00:24:47.000]  你幫我,我奉獻三十個百分比給你
[00:24:47.000 --> 00:24:49.000]  還是不行
[00:24:49.000 --> 00:24:51.000]  接著我掉下去
[00:24:51.000 --> 00:24:53.000]  很離譜,又說會中
[00:24:53.000 --> 00:24:55.000]  聖經又說
[00:24:55.000 --> 00:24:57.000]  你求什麼都可以
[00:24:57.000 --> 00:24:59.000]  我說可以,不相信
[00:24:59.000 --> 00:25:01.000]  導師問我
[00:25:01.000 --> 00:25:03.000]  為什麼你會不相信
[00:25:03.000 --> 00:25:05.000]  他說今天神不會這樣答應你
[00:25:05.000 --> 00:25:07.000]  你應該要想
[00:25:07.000 --> 00:25:09.000]  你生命裡面有什麼不好的地方
[00:25:09.000 --> 00:25:11.000]  不足的地方,你試試求神幫助你
[00:25:11.000 --> 00:25:13.000]  你就會經歷到神的真實
[00:25:13.000 --> 00:25:15.000]  在那個年代裡面
[00:25:15.000 --> 00:25:17.000]  我教會是
[00:25:17.000 --> 00:25:19.000]  粗鄙一點
[00:25:19.000 --> 00:25:21.000]  沒什麼,說話要多加一些
[00:25:21.000 --> 00:25:23.000]  形容詞,助動詞
[00:25:23.000 --> 00:25:25.000]  那些八楷,就貫穿於
[00:25:25.000 --> 00:25:27.000]  我的言語當中,很流利
[00:25:27.000 --> 00:25:29.000]  是情不自禁
[00:25:29.000 --> 00:25:31.000]  就會很厲害
[00:25:31.000 --> 00:25:33.000]  那我跟神說,如果可以的話
[00:25:33.000 --> 00:25:35.000]  你讓我可以
[00:25:35.000 --> 00:25:37.000]  你帶我去不再說髒話
[00:25:37.000 --> 00:25:39.000]  絕對不要相信
[00:25:39.000 --> 00:25:41.000]  好像玩神打一樣
[00:25:41.000 --> 00:25:43.000]  神馬上上你身
[00:25:43.000 --> 00:25:45.000]  嗨你好啊
[00:25:45.000 --> 00:25:47.000]  不是啊
[00:25:47.000 --> 00:25:49.000]  我是說少了
[00:25:49.000 --> 00:25:51.000]  不過有時候都會爆
[00:25:51.000 --> 00:25:53.000]  爆了之後,心是很不安樂的
[00:25:53.000 --> 00:25:55.000]  我甚至
[00:25:55.000 --> 00:25:57.000]  試過在教會一次爆粗
[00:25:57.000 --> 00:25:59.000]  因為那時候玩遊戲
[00:25:59.000 --> 00:26:01.000]  是激烈的人來的
[00:26:01.000 --> 00:26:03.000]  很多導師不公平
[00:26:03.000 --> 00:26:05.000]  搞錯啊
[00:26:05.000 --> 00:26:07.000]  整個團體都呆住了
[00:26:07.000 --> 00:26:09.000]  看到耶穌回來了
[00:26:09.000 --> 00:26:11.000]  我們沒聽過這些聲音在教會出現
[00:26:11.000 --> 00:26:13.000]  我在教會都可以說髒話
[00:26:13.000 --> 00:26:15.000]  但是慢慢
[00:26:15.000 --> 00:26:17.000]  我的生命是有改變
[00:26:17.000 --> 00:26:19.000]  所以今天
[00:26:19.000 --> 00:26:21.000]  神是接受一些忠實的懷疑者
[00:26:21.000 --> 00:26:23.000]  多瑪
[00:26:23.000 --> 00:26:25.000]  去質疑神
[00:26:25.000 --> 00:26:27.000]  你摸我的肋旁
[00:26:27.000 --> 00:26:29.000]  你摸我頂痕的手
[00:26:29.000 --> 00:26:31.000]  所以鼓勵我們
[00:26:31.000 --> 00:26:33.000]  回來光崇拜的朋友
[00:26:33.000 --> 00:26:35.000]  希望你能夠很認真的
[00:26:35.000 --> 00:26:37.000]  去探索這個信仰
[00:26:37.000 --> 00:26:39.000]  挑戰我們,問我們的目者
[00:26:39.000 --> 00:26:41.000]  問我們的導師
[00:26:41.000 --> 00:26:43.000]  參加一下我們這些信仰的探索班
[00:26:43.000 --> 00:26:45.000]  我很相信
[00:26:45.000 --> 00:26:47.000]  你會有一天
[00:26:47.000 --> 00:26:49.000]  經歷這個奇妙的雙手
