
[00:00:00.000 --> 00:00:03.000]  在去年六月到現在
[00:23:03.000 --> 00:23:07.000]  保羅所講的焦點是人
[00:23:07.000 --> 00:23:10.000]  但是我們也要知道
[00:23:10.000 --> 00:23:13.000]  原來有講到雖然焦點是人
[00:23:13.000 --> 00:23:18.000]  不過也包括整個創造的和好
[00:23:18.000 --> 00:23:21.000]  而人在當中是要扮演角色的
[00:23:21.000 --> 00:23:23.000]  是怎樣扮演角色呢?
[00:23:23.000 --> 00:23:26.000]  譬如羅馬書八章就講到
[00:23:26.000 --> 00:23:29.000]  創造物,周圍的創造物
[00:23:29.000 --> 00:23:32.000]  都希望從我們這群人類
[00:23:32.000 --> 00:23:36.000]  我們這群是神的兒子、兒女當中
[00:23:36.000 --> 00:23:38.000]  得到啟示
[00:23:38.000 --> 00:23:42.000]  能夠分享我們的自由和榮耀
[00:23:42.000 --> 00:23:46.000]  這是羅馬書剛才所講的
[00:23:46.000 --> 00:23:48.000]  因為這個緣故
[00:23:48.000 --> 00:23:53.000]  你和我的品格是非常重要的
[00:23:53.000 --> 00:23:56.000]  我們真的要在耶穌基督裡面
[00:23:56.000 --> 00:24:00.000]  我們活出新的生命
[00:24:00.000 --> 00:24:05.000]  我們要在神在耶穌基督裡面和好的即是
[00:24:05.000 --> 00:24:07.000]  我們有份
[00:24:07.000 --> 00:24:08.000]  這是主要的意思
[00:24:08.000 --> 00:24:12.000]  另一個意思就是我們可以看到
[00:24:12.000 --> 00:24:16.000]  原來耶穌基督是納入所有的東西
[00:24:16.000 --> 00:24:18.000]  All things
[00:24:18.000 --> 00:24:22.000]  所有的東西都在耶穌基督裡面
[00:24:22.000 --> 00:24:23.000]  這是哪裡講的?
[00:24:23.000 --> 00:24:26.000]  這是哥羅西書一章所講的
[00:24:26.000 --> 00:24:29.000]  所以原來耶穌基督所納入的
[00:24:29.000 --> 00:24:30.000]  不是單單是人
[00:24:30.000 --> 00:24:33.000]  並且是所有的事物
[00:24:33.000 --> 00:24:35.000]  因為這個緣故
[00:24:35.000 --> 00:24:43.000]  我們必須要擔當和萬物和好的重要的角色
[00:24:43.000 --> 00:24:49.000]  正如保羅在哥林多前書十二章所講的
[00:24:49.000 --> 00:24:51.000]  他說身體有不同的部分
[00:24:51.000 --> 00:24:53.000]  是要怎樣呢?
[00:24:53.000 --> 00:24:59.000]  就是那些是強的、起硬的
[00:24:59.000 --> 00:25:03.000]  要honor、要尊重
[00:25:03.000 --> 00:25:07.000]  那些不強的、不起硬的部分
[00:25:07.000 --> 00:25:10.000]  保羅當然是在講教會的事
[00:25:10.000 --> 00:25:16.000]  但他講到你們要倒轉人世間
[00:25:16.000 --> 00:25:19.000]  人那種敗壞的做事方式
[00:25:19.000 --> 00:25:28.000]  不要經常慣常去講身份、地位、權力、財富的階級主義
[00:25:28.000 --> 00:25:29.000]  不要
[00:25:29.000 --> 00:25:31.000]  而應該是怎樣呢?
[00:25:31.000 --> 00:25:35.000]  應該是要憂戚與共
[00:25:35.000 --> 00:25:37.000]  應該要一同喜樂
[00:25:37.000 --> 00:25:41.000]  一同去受苦
[00:25:41.000 --> 00:25:44.000]  當然保羅的講法
[00:25:44.000 --> 00:25:48.000]  也可以延伸到不單止是人與人的關係
[00:25:48.000 --> 00:25:52.000]  並且人與萬物的關係
[00:25:52.000 --> 00:25:56.000]  總結上述的經文的意思
[00:25:56.000 --> 00:25:59.000]  你找不到答案嗎?
[00:25:59.000 --> 00:26:01.000]  究竟地球的健康問題
[00:26:01.000 --> 00:26:05.000]  我們需不需要關心呢?
[00:26:05.000 --> 00:26:08.000]  抑或我們繼續是知吾以對
[00:26:08.000 --> 00:26:11.000]  聳聳肩膀就置之不理
[00:26:11.000 --> 00:26:15.000]  抑或我們用兩種態度或一些說法
[00:26:15.000 --> 00:26:17.000]  宗教就在這邊
[00:26:17.000 --> 00:26:18.000]  在這邊
[00:26:18.000 --> 00:26:21.000]  這個世界就在那邊
[00:26:21.000 --> 00:26:23.000]  應該分開
[00:26:23.000 --> 00:26:26.000]  我想告訴大家
[00:26:26.000 --> 00:26:31.000]  當這個社會是在講人權、社會公義的時候
[00:26:31.000 --> 00:26:35.000]  都是不能與生態分開的
[00:26:35.000 --> 00:26:37.000]  當然不能與生態分開
[00:26:37.000 --> 00:26:42.000]  亦不能與神分開
[00:26:42.000 --> 00:26:44.000]  假如我們是要珍惜
[00:26:44.000 --> 00:26:47.000]  能夠真的明白聖經的意思
[00:26:47.000 --> 00:26:50.000]  我們能夠珍惜神創造的每一部份
[00:26:50.000 --> 00:26:54.000]  當然我們就會關心這個地球
[00:26:54.000 --> 00:26:56.000]  我們關心這個地球
[00:26:56.000 --> 00:26:58.000]  關心萬物的方式
[00:26:58.000 --> 00:27:02.000]  就是正正顯示我們有多感謝神
[00:27:02.000 --> 00:27:06.000]  顯示我們有多跟從神
[00:27:06.000 --> 00:27:09.000]  如果我們願意跟隨經文的意思
[00:27:09.000 --> 00:27:14.000]  我們應該選擇人愛而不是貪心
[00:27:14.000 --> 00:27:19.000]  節儉而不是浪費
[00:27:19.000 --> 00:27:22.000]  我們尊重每個人的基本權利
[00:27:22.000 --> 00:27:24.000]  每個人的基本權利是什麼呢?
[00:27:24.000 --> 00:27:27.000]  他應該有安全的食水、清潔的空氣
[00:27:27.000 --> 00:27:29.000]  足夠的食物
[00:27:29.000 --> 00:27:31.000]  每天足夠的食物
[00:27:31.000 --> 00:27:34.000]  是每一個人應該有的
[00:27:34.000 --> 00:27:38.000]  意思就是我們不會分門別類
[00:27:38.000 --> 00:27:41.000]  我們只會憂戚與共
[00:27:41.000 --> 00:27:46.000]  憂戚與共是一個社會氛圍的本質
[00:27:46.000 --> 00:27:49.000]  當一個社會說要講自由
[00:27:49.000 --> 00:27:52.000]  他必須要有憂戚與共
[00:27:52.000 --> 00:27:57.000]  就能夠包括公義和憐憫
[00:27:57.000 --> 00:28:00.000]  包括對人的尊重
[00:28:00.000 --> 00:28:03.000]  是超越所有的社會階級
[00:28:03.000 --> 00:28:07.000]  經濟的身份等等的歧視
[00:28:07.000 --> 00:28:10.000]  真正的信心
[00:28:10.000 --> 00:28:14.000]  是不會叫我們離開這個關心世界的責任
[00:28:14.000 --> 00:28:16.000]  反而叫我們堅定的繼續的
[00:28:16.000 --> 00:28:19.000]  是生活在這個世界當中
[00:28:19.000 --> 00:28:24.000]  是見證神的復和的工作和神的心意
[00:28:24.000 --> 00:28:30.000]  所有的東西都在耶穌基督裡面復和了
[00:28:30.000 --> 00:28:32.000]  所以如果是這樣的話
[00:28:32.000 --> 00:28:38.000]  我們會拒絕將這個社會成為一個龐大的市場
[00:28:38.000 --> 00:28:40.000]  就是將人的存在
[00:28:40.000 --> 00:28:42.000]  人的being
[00:28:42.000 --> 00:28:46.000]  界定為你擁有多少呀
[00:28:46.000 --> 00:28:47.000]  你有多少東西呀
[00:28:47.000 --> 00:28:48.000]  有多少權力呀
[00:28:48.000 --> 00:28:49.000]  有多少名氣呀
[00:28:49.000 --> 00:28:50.000]  有多少錢呀
[00:28:50.000 --> 00:28:52.000]  有多少物質呀
[00:28:52.000 --> 00:28:56.000]  我們拒絕社會變成這樣
[00:28:56.000 --> 00:28:58.000]  富足的社會
[00:28:58.000 --> 00:29:00.000]  要誠實問自己
[00:29:00.000 --> 00:29:04.000]  我們願不願意犧牲我們的放縱
[00:29:04.000 --> 00:29:07.000]  和我們的消費主義
[00:29:07.000 --> 00:29:10.000]  我們願不願意將我們的焦點
[00:29:10.000 --> 00:29:13.000]  放在我們很喜歡的東西那裡
[00:29:13.000 --> 00:29:18.000]  它是放在人們日常需要的事情上
[00:29:18.000 --> 00:29:23.000]  我們有沒有很努力的去減少大氣層的污染
[00:29:23.000 --> 00:29:28.000]  我們有沒有控制甚至倒轉全球的暖化
[00:29:28.000 --> 00:29:31.000]  我們有沒有為下一代
[00:29:31.000 --> 00:29:37.000]  為下一代的鄰舍的益處去生活
[00:29:37.000 --> 00:29:43.000]  我們必須要選擇去關心我們下一代
[00:29:43.000 --> 00:29:44.000]  如果沒有的話
[00:29:44.000 --> 00:29:47.000]  我們是沒有關心下一代
[00:29:47.000 --> 00:29:49.000]  究竟絕抵
[00:29:49.000 --> 00:29:52.000]  其實就是說要尊重新派
[00:29:52.000 --> 00:29:54.000]  新派的多樣性
[00:29:54.000 --> 00:29:58.000]  其實不是單單尊重他們的多樣性
[00:29:58.000 --> 00:30:00.000]  他們是有價值的
[00:30:00.000 --> 00:30:02.000]  都和我們的生還
[00:30:02.000 --> 00:30:06.000]  和我們下一代的生還是有關係的
[00:30:06.000 --> 00:30:13.000]  我們是和這個地球息息相關
[00:30:13.000 --> 00:30:16.000]  所以親愛的兄姊妹們
[00:30:16.000 --> 00:30:19.000]  將來是開放的
[00:30:19.000 --> 00:30:24.000]  選擇是你們去做出來的
[00:30:24.000 --> 00:30:29.000]  我們應該站在現在和將來這個瞬間
[00:30:29.000 --> 00:30:31.000]  我們要為這個地球
[00:30:31.000 --> 00:30:35.000]  為我們下一代作出選擇
[00:30:35.000 --> 00:30:38.000]  負責任的選擇
[00:30:38.000 --> 00:30:41.000]  這個就是我們的責任
[00:30:41.000 --> 00:30:44.000]  我們繼續在這個社會當中
[00:30:44.000 --> 00:30:51.000]  我們去將耶穌基督和平的福音
[00:30:51.000 --> 00:30:54.000]  繼續的傳遞
[00:30:54.000 --> 00:30:59.000]  我們和這個社會休戚與共
[00:30:59.000 --> 00:31:02.000]  當我們現在願意去行動的話
[00:31:02.000 --> 00:31:05.000]  不會太遲的
[00:31:05.000 --> 00:31:08.000]  但是我們不能夠再等待
[00:31:08.000 --> 00:31:12.000]  我們肯定不能夠不行動
[00:31:12.000 --> 00:31:16.000]  我們必須要保護地球
[00:31:16.000 --> 00:31:18.000]  信心的百姓
[00:31:18.000 --> 00:31:24.000]  是要實踐我們所相信和所宣講的
[00:31:24.000 --> 00:31:27.000]  我們要愛倫謝
[00:31:27.000 --> 00:31:30.000]  我們要保護地球
[00:31:30.000 --> 00:31:35.000]  我們尊重神的創造
[00:31:35.000 --> 00:31:38.000]  多謝神給我們的禮物
[00:31:38.000 --> 00:31:40.000]  阿們
