
[00:00:00.000 --> 00:00:04.560]  有時候說話會帶來很多的效果
[00:19:13.120 --> 00:19:15.200]  不是阿大打爛的
[00:19:15.200 --> 00:19:19.240]  全家人都覺得有搞錯
[00:19:19.240 --> 00:19:21.160]  真的很輕鬆
[00:19:21.160 --> 00:19:24.000]  然後其他兄弟姐妹都在說
[00:19:24.000 --> 00:19:26.160]  你只是打爛了一瓶醬油
[00:19:26.160 --> 00:19:28.960]  我那時候還偷媽媽的錢
[00:19:28.960 --> 00:19:30.920]  逐個逐個這樣說
[00:19:30.920 --> 00:19:32.760]  說自己的壞話
[00:19:32.760 --> 00:19:35.240]  說完之後
[00:19:35.240 --> 00:19:37.480]  他們就跟著祈禱
[00:19:37.480 --> 00:19:38.880]  求神赦免
[00:19:38.880 --> 00:19:40.640]  保護家庭
[00:19:40.640 --> 00:19:42.360]  說完之後
[00:19:42.360 --> 00:19:43.200]  發覺有一樣東西
[00:19:43.200 --> 00:19:45.760]  家裡的氣氛完全不同了
[00:19:45.760 --> 00:19:49.080]  比之前那個更加融洽
[00:19:49.080 --> 00:19:52.280]  原來在彼此認罪
[00:19:52.280 --> 00:19:54.680]  互相代求的裡面
[00:19:54.680 --> 00:19:56.280]  那個醫治
[00:19:56.280 --> 00:19:57.640]  將傷痕的醫治
[00:19:57.640 --> 00:20:00.760]  原來帶來一個這樣的效果
[00:20:00.760 --> 00:20:02.840]  在雅各的裡面
[00:20:02.840 --> 00:20:04.600]  他帶了一個例子
[00:20:04.600 --> 00:20:06.160]  伊利亞
[00:20:06.160 --> 00:20:07.800]  伊利亞在舊約裡面
[00:20:07.800 --> 00:20:10.600]  雅克王的時代
[00:20:10.600 --> 00:20:11.960]  一個先知
[00:20:11.960 --> 00:20:16.120]  專門罵他的一個先知
[00:20:16.120 --> 00:20:18.560]  也是很備神重用的
[00:20:18.560 --> 00:20:21.400]  他這裡寫了
[00:20:21.400 --> 00:20:23.040]  宇宙三年零六個月
[00:20:23.040 --> 00:20:25.400]  如果我們翻查這個聶王記的時候
[00:20:25.400 --> 00:20:27.080]  他只有三年
[00:20:27.080 --> 00:20:29.560]  那六個月在這裡寫的
[00:20:29.560 --> 00:20:31.200]  無論是三年也好
[00:20:31.200 --> 00:20:32.840]  三年六個月也好
[00:20:32.840 --> 00:20:33.960]  都是顯示得到
[00:20:33.960 --> 00:20:37.520]  伊利亞他是備神重用的一個人
[00:20:37.520 --> 00:20:39.400]  而在這裡所說的是什麼呢?
[00:20:39.400 --> 00:20:40.960]  說義人
[00:20:40.960 --> 00:20:42.440]  就是說指的是
[00:20:42.440 --> 00:20:44.960]  神是喜悅這個人的
[00:20:44.960 --> 00:20:46.400]  就是伊利亞
[00:20:46.400 --> 00:20:51.320]  去到是聽他的禱告
[00:20:51.320 --> 00:20:55.000]  我們也很渴望神聽我們的禱告
[00:20:55.000 --> 00:20:58.480]  能夠是萬事順利
[00:20:58.480 --> 00:21:01.800]  得心應手等等
[00:21:01.800 --> 00:21:03.840]  神是聽他的禱告
[00:21:03.840 --> 00:21:04.680]  聽他的禱告
[00:21:04.680 --> 00:21:07.560]  連大自然都怎樣呢?
[00:21:07.560 --> 00:21:09.560]  都在這樣的一個掌管之下
[00:21:09.560 --> 00:21:11.760]  當然不是伊利亞
[00:21:11.760 --> 00:21:12.560]  是神
[00:21:12.560 --> 00:21:14.760]  他相信神會聽他的禱告
[00:21:14.760 --> 00:21:16.040]  來處理
[00:21:16.040 --> 00:21:20.880]  來控制大自然所要發生的事情
[00:21:20.880 --> 00:21:22.800]  然而伊利亞
[00:21:22.800 --> 00:21:26.520]  是不是只有他一個人有這樣的能力呢?
[00:21:26.520 --> 00:21:27.880]  也不是的
[00:21:27.880 --> 00:21:30.520]  雅各在這裡寫得很清楚
[00:21:30.520 --> 00:21:36.080]  他說「伊利亞與我們一樣盛情的人」
[00:21:36.080 --> 00:21:39.200]  所以在這裡每一個都是伊利亞
[00:21:39.200 --> 00:21:42.080]  因為伊利亞和我們一模一樣
[00:21:42.080 --> 00:21:44.000]  跟我們旁邊左右
[00:21:44.000 --> 00:21:45.240]  給他一個眼神
[00:21:45.240 --> 00:21:50.880]  你是伊利亞
[00:21:50.880 --> 00:21:52.840]  伊利亞其中有一個特性
[00:21:52.840 --> 00:21:54.240]  就是一個義人
[00:21:54.240 --> 00:21:55.920]  所以你說他是伊利亞的時候
[00:21:55.920 --> 00:21:57.400]  他是一個義人
[00:21:57.400 --> 00:21:59.320]  神是聽他的禱告
[00:21:59.320 --> 00:22:02.840]  能夠在直著他的土文
[00:22:02.840 --> 00:22:05.440]  直著他向人
[00:22:05.440 --> 00:22:07.720]  去講出神的心意
[00:22:07.720 --> 00:22:09.200]  直著他
[00:22:09.200 --> 00:22:10.320]  伊利亞
[00:22:10.320 --> 00:22:14.280]  來彰顯神自己的榮耀和能力
[00:22:14.280 --> 00:22:15.880]  所以這裡每一位
[00:22:15.880 --> 00:22:17.440]  都是被神使用
[00:22:17.440 --> 00:22:20.920]  和重用的每一個
[00:22:20.920 --> 00:22:23.480]  而在最後的一個
[00:22:23.480 --> 00:22:26.280]  就是挽回之言
[00:22:26.280 --> 00:22:27.600]  挽回之言
[00:22:27.600 --> 00:22:31.120]  我相信受浸的媳婦的生命力
[00:22:31.120 --> 00:22:34.440]  會比我們這些強很多
[00:22:34.440 --> 00:22:39.080]  通常新生嬰兒的抵抗力比我們強
[00:22:39.080 --> 00:22:43.560]  這個挽回之言
[00:22:43.560 --> 00:22:47.520]  就是將一些失落的弟兄姊妹
[00:22:47.520 --> 00:22:49.640]  將他們拉回來
[00:22:49.640 --> 00:22:51.800]  在第十九和二十節
[00:22:51.800 --> 00:22:53.840]  我們讀一讀這兩節的經文
[00:22:53.840 --> 00:22:55.120]  我們一起讀
[00:22:55.120 --> 00:22:56.600]  我的弟兄們
[00:22:56.600 --> 00:22:59.880]  你們中間若有失迷真道的
[00:22:59.880 --> 00:23:01.920]  有人使他迴轉
[00:23:01.920 --> 00:23:03.480]  這人該知道
[00:23:03.480 --> 00:23:06.720]  叫一個罪人從迷路上轉回
[00:23:06.720 --> 00:23:09.360]  便是救一個靈魂不死
[00:23:09.360 --> 00:23:13.080]  並且遮蓋許多俗罪
[00:23:13.080 --> 00:23:16.000]  在教會裡面
[00:23:16.000 --> 00:23:21.120]  很多時候我們都會有流失的肢體
[00:23:21.120 --> 00:23:23.840]  從上文來看的時候
[00:23:23.840 --> 00:23:27.120]  就會知道軟弱的肢體
[00:23:27.120 --> 00:23:31.640]  在心靈上受創傷的時候
[00:23:31.640 --> 00:23:33.880]  我們不去醫治它
[00:23:33.880 --> 00:23:40.000]  就會像見它一樣等死
[00:23:40.000 --> 00:23:42.360]  在這裡就是挽回之言
[00:23:42.360 --> 00:23:43.400]  挽回是什麼呢?
[00:23:43.400 --> 00:23:44.680]  第十九節說得很清楚
[00:23:44.680 --> 00:23:48.200]  就是我的弟兄們
[00:23:48.200 --> 00:23:50.680]  就是在你旁邊左右的那些
[00:23:50.680 --> 00:23:52.880]  凡是相信耶穌基督的那些
[00:23:52.880 --> 00:23:53.880]  如果還沒有的話
[00:23:53.880 --> 00:23:56.000]  我也在這裡呼籲你
[00:23:56.000 --> 00:23:58.640]  下個星期回到我們的團契
[00:23:58.640 --> 00:24:02.880]  回到我們教會的其他活動
[00:24:02.880 --> 00:24:05.040]  在當中學習真理
[00:24:05.040 --> 00:24:07.560]  讓生命得到改變
[00:24:07.560 --> 00:24:09.920]  更加的充實
[00:24:09.920 --> 00:24:13.160]  信徒為什麼會離開教會呢?
[00:24:13.160 --> 00:24:16.520]  在這裡為什麼會迷失真道呢?
[00:24:16.520 --> 00:24:19.120]  其中一樣就是
[00:24:19.120 --> 00:24:23.440]  異教、異端,將他們拉走了
[00:24:23.440 --> 00:24:29.000]  不再承認耶穌基督是神的兒子等等
[00:24:29.000 --> 00:24:32.280]  這些異教之風
[00:24:32.280 --> 00:24:33.960]  但是另外一些是什麼呢?
[00:24:33.960 --> 00:24:35.840]  看到教會裡面
[00:24:35.840 --> 00:24:38.840]  有很多他不滿意的事情
[00:24:38.840 --> 00:24:41.760]  在教會裡面看到不滿意的事情
[00:24:41.760 --> 00:24:44.200]  這樣就要很小心了
[00:24:44.200 --> 00:24:46.760]  每一間教會都有它的特色
[00:24:46.760 --> 00:24:50.920]  每一間教會都有它們辦事的方式
[00:24:50.920 --> 00:24:52.640]  無論如何
[00:24:52.640 --> 00:24:54.960]  我們最重要的就是拿捏得到
[00:24:54.960 --> 00:24:58.360]  究竟為什麼我們信耶穌
[00:24:58.360 --> 00:25:00.400]  並不是那間教會
[00:25:00.400 --> 00:25:03.520]  我們自己為什麼要信耶穌
[00:25:03.520 --> 00:25:06.560]  一個很敏感的話題
[00:25:06.560 --> 00:25:09.120]  這樣纏繞了很多人的心裡面
[00:25:09.120 --> 00:25:12.400]  也使一些教會
[00:25:12.400 --> 00:25:15.320]  很多人都離開
[00:25:15.320 --> 00:25:19.640]  這就是2019年的社會運動
[00:25:19.640 --> 00:25:20.760]  社會運動
[00:25:20.760 --> 00:25:24.120]  我們之前都知道耶穌的門徒
[00:25:24.120 --> 00:25:25.520]  什麼人都有
[00:25:25.520 --> 00:25:27.040]  什麼背景
[00:25:27.040 --> 00:25:28.760]  政治背景都有
[00:25:28.760 --> 00:25:31.280]  但是這些12個門徒跟著耶穌
[00:25:31.280 --> 00:25:33.200]  只是做一件事
[00:25:33.200 --> 00:25:35.360]  天國的福音
[00:25:35.360 --> 00:25:37.160]  他不管什麼背景
[00:25:37.160 --> 00:25:39.040]  但是耶穌只做一件事
[00:25:39.040 --> 00:25:41.680]  教導門徒是天國的福音
[00:25:41.680 --> 00:25:43.200]  我們在地上生活
[00:25:43.200 --> 00:25:47.200]  我們有很多的要求有很多的理想
[00:25:47.200 --> 00:25:49.160]  是對的
[00:25:49.160 --> 00:25:50.720]  但是
[00:25:50.720 --> 00:25:56.720]  是不是在耶穌基督的真理上去建立呢?
[00:25:56.720 --> 00:25:59.480]  我們在地上浮浮沉沉
[00:25:59.480 --> 00:26:01.240]  處理了很多的事情
[00:26:01.240 --> 00:26:06.040]  以為處理那些事情就是正直的
[00:26:06.040 --> 00:26:09.160]  但是在這個過程裡面
[00:26:09.160 --> 00:26:11.400]  有沒有想過
[00:26:11.400 --> 00:26:14.040]  真理在這件事情上
[00:26:14.040 --> 00:26:16.840]  我講聖經裡面講的真理
[00:26:16.840 --> 00:26:19.600]  耶穌基督有沒有在這件事情上
[00:26:19.600 --> 00:26:22.400]  讓自己去體會到
[00:26:22.400 --> 00:26:26.920]  天國福音的人比這一切更加重要
[00:26:26.920 --> 00:26:30.480]  近來有很多的安息禮
[00:26:30.480 --> 00:26:32.560]  安息禮裡面
[00:26:32.560 --> 00:26:38.000]  睡著的那位弟兄和姐妹
[00:26:38.000 --> 00:26:39.680]  無論去什麼背景
[00:26:39.680 --> 00:26:42.880]  站在什麼政治的立場
[00:26:42.880 --> 00:26:43.960]  或者概念的立場
[00:26:43.960 --> 00:26:45.000]  或者神學的立場
[00:26:45.000 --> 00:26:47.720]  或者哲學的立場
[00:26:47.720 --> 00:26:50.000]  這些一切都已經沒有了
[00:26:50.000 --> 00:26:52.080]  唯有的,祂在哪裡呢?
[00:26:52.080 --> 00:26:54.760]  我們深信祂現在在天家
[00:26:54.760 --> 00:26:56.600]  在耶穌基督的身邊
[00:26:56.600 --> 00:26:58.520]  在天父的家裡面
[00:26:58.520 --> 00:27:01.160]  我們要拿捏
[00:27:01.160 --> 00:27:05.320]  我們在這裡眾多的弟兄姐妹
[00:27:05.320 --> 00:27:07.680]  要集中一件事
[00:27:07.680 --> 00:27:10.360]  就是聖經裡面的真理
[00:27:10.360 --> 00:27:12.880]  才是我們今天要追求的
[00:27:12.880 --> 00:27:14.160]  其他的
[00:27:14.160 --> 00:27:17.160]  我們只不過是在地上生活的時候
[00:27:17.160 --> 00:27:20.000]  個人的選取
[00:27:20.000 --> 00:27:23.200]  在這個挽回的過程裡面
[00:27:23.200 --> 00:27:26.040]  不單是亞國是這樣提醒我們
[00:27:26.040 --> 00:27:27.520]  保羅也是提醒我們
[00:27:27.520 --> 00:27:28.800]  他給俄羅斯教會
[00:27:28.800 --> 00:27:31.600]  他說「我們全讓他使用諸般的智慧」
[00:27:31.600 --> 00:27:33.640]  「勸誡各人,教導各人」
[00:27:33.640 --> 00:27:35.360]  「要把各人在基督裡」
[00:27:35.360 --> 00:27:38.520]  「完完全全地引到神面前」
[00:27:38.520 --> 00:27:42.040]  另外,他也是私人給提摩泰
[00:27:42.040 --> 00:27:43.560]  提摩泰的後書
[00:27:43.560 --> 00:27:45.240]  就是二章二十五節
[00:27:45.240 --> 00:27:47.640]  「用溫柔勸誡那抵擋的人」
[00:27:47.640 --> 00:27:50.080]  「或者神給他們悔改的心」
[00:27:50.080 --> 00:27:53.160]  「可以明白真道」
[00:27:53.160 --> 00:27:54.560]  保羅是有見證的
[00:27:54.560 --> 00:27:57.360]  給提摩泰這一句話
[00:27:57.360 --> 00:27:59.640]  當耶穌離開的時候
[00:27:59.640 --> 00:28:01.680]  他傳福音
[00:28:01.680 --> 00:28:02.880]  聖經裡面說了
[00:28:02.880 --> 00:28:05.600]  有一些是法利賽人
[00:28:05.600 --> 00:28:07.240]  有一些是猶太人
[00:28:07.240 --> 00:28:10.520]  都信了這個真理
[00:28:10.520 --> 00:28:11.800]  所以我們要學習
[00:28:11.800 --> 00:28:16.040]  去到怎樣去到一種挽回之現
[00:28:16.040 --> 00:28:19.120]  去到讓弟兄姊妹再回到神的面前
[00:28:19.120 --> 00:28:21.680]  不是回到尖浸面前
[00:28:21.680 --> 00:28:23.600]  回到神的面前
[00:28:23.600 --> 00:28:28.600]  去到一同學習真理
[00:28:28.600 --> 00:28:30.280]  繼續地成長
[00:28:30.280 --> 00:28:33.640]  慕迪曾經勸過一個年輕人
[00:28:33.640 --> 00:28:35.560]  回到基督的裡面
[00:28:35.560 --> 00:28:40.000]  這個年輕人以他還有很多青春
[00:28:40.000 --> 00:28:41.960]  要闖一番事業
[00:28:41.960 --> 00:28:43.920]  義感還鄉的時候
[00:28:43.920 --> 00:28:45.120]  有成績了
[00:28:45.120 --> 00:28:49.080]  才信耶穌
[00:28:49.080 --> 00:28:53.120]  他每一次都是這樣回答慕迪
[00:28:53.120 --> 00:28:57.160]  「等我做完那些事情,遲些再信」
[00:28:57.160 --> 00:28:59.880]  有一天這位年輕人
[00:28:59.880 --> 00:29:02.480]  又要出去闖
[00:29:02.480 --> 00:29:03.720]  闖到某一天的時候
[00:29:03.720 --> 00:29:07.680]  他太太過來找慕迪
[00:29:07.680 --> 00:29:08.760]  慕迪一聽到
[00:29:08.760 --> 00:29:11.240]  原來他不舒服,病了
[00:29:11.240 --> 00:29:13.080]  就找他
[00:29:13.080 --> 00:29:14.560]  一找他的時候
[00:29:14.560 --> 00:29:17.520]  這位年輕人已經睡在病床上
[00:29:17.520 --> 00:29:19.640]  睡在病床上的時候見到慕迪
[00:29:19.640 --> 00:29:22.440]  嘴巴只說了一句話
[00:29:22.440 --> 00:29:25.040]  「太遲了,太遲了」
[00:29:25.040 --> 00:29:26.360]  如果醫生這樣跟你說
[00:29:26.360 --> 00:29:27.640]  你看多慘
[00:29:27.640 --> 00:29:29.040]  但是他自己說
[00:29:29.040 --> 00:29:32.840]  他自己說「太遲了,太遲了」
[00:29:32.840 --> 00:29:34.600]  慕迪在他身邊
[00:29:34.600 --> 00:29:37.040]  不斷聽他說這句話
[00:29:37.040 --> 00:29:40.120]  聽到他氣斷了
[00:29:40.120 --> 00:29:42.560]  也是「太遲了」
[00:29:42.560 --> 00:29:44.240]  說這個並不是
[00:29:44.240 --> 00:29:49.320]  跟弟兄姊妹說一個很負面的訊息
[00:29:49.320 --> 00:29:51.800]  而是即使有多厲害的人
[00:29:51.800 --> 00:29:53.440]  去叫一個人迴轉
[00:29:53.440 --> 00:29:55.080]  都不容易
[00:29:55.080 --> 00:29:57.080]  但是
[00:29:57.080 --> 00:30:00.080]  無論如何,我們都要做
[00:30:00.080 --> 00:30:01.600]  我們都要做
[00:30:01.600 --> 00:30:04.080]  就好像
[00:30:04.080 --> 00:30:05.520]  第20節所說的
[00:30:05.520 --> 00:30:07.360]  「叫一個罪人從迷路上轉回
[00:30:07.360 --> 00:30:10.680]  便是救一個靈魂不死」
[00:30:10.680 --> 00:30:15.520]  「做得一個就一個」
[00:30:15.520 --> 00:30:19.760]  盼望在今天這些訊息裡面
[00:30:19.760 --> 00:30:21.440]  都讓弟兄姊妹
[00:30:21.440 --> 00:30:26.760]  都能夠知道我們的說話
[00:30:26.760 --> 00:30:28.880]  我們的身體的語言
[00:30:28.880 --> 00:30:30.960]  是我們的一個誠信
[00:30:30.960 --> 00:30:33.600]  一個表彰
[00:30:33.600 --> 00:30:37.680]  也是在我們的說話裡面
[00:30:37.680 --> 00:30:40.480]  可以幫助到我們的弟兄姊妹
[00:30:40.480 --> 00:30:42.040]  在屬靈上面
[00:30:42.040 --> 00:30:44.200]  他們有得意的迴轉
[00:30:44.200 --> 00:30:47.240]  也在未來的日子裡面
[00:30:47.240 --> 00:30:50.080]  就好像《雅各書》裡面所說的
[00:30:50.080 --> 00:30:53.960]  《雅各書》這個結束
[00:30:53.960 --> 00:30:57.280]  在書信裡面是很特別的
[00:30:57.280 --> 00:30:58.520]  《雅各書》這裡
[00:30:58.520 --> 00:31:01.720]  最後沒有祝福語
[00:31:01.720 --> 00:31:04.720]  跟其他的書信是不同的
[00:31:04.720 --> 00:31:07.520]  沒有祝福語,沒有阿門
[00:31:07.520 --> 00:31:08.800]  一來到這裡
[00:31:08.800 --> 00:31:10.880]  是不是《雅各》有些東西還沒寫完
[00:31:10.880 --> 00:31:12.880]  好像羅木斯時時跟我說
[00:31:12.880 --> 00:31:16.360]  「你還沒講完,有空就回來講一下」
[00:31:16.360 --> 00:31:20.720]  所以我沒有回來不關他的事
[00:31:20.720 --> 00:31:22.720]  不要入贅於他
[00:31:22.720 --> 00:31:27.040]  是不是還有些東西沒講完呢?
[00:31:27.040 --> 00:31:29.720]  後面是不是還沒有呢?
[00:31:29.720 --> 00:31:31.120]  但是無論如何
[00:31:31.120 --> 00:31:33.080]  他來到這裡
[00:31:33.080 --> 00:31:37.360]  都已經有一個很大的提醒
[00:31:37.360 --> 00:31:38.760]  提醒是什麼呢?
[00:31:38.760 --> 00:31:41.120]  是領人歸主
[00:31:41.120 --> 00:31:42.920]  無論是信了的也好
[00:31:42.920 --> 00:31:44.360]  未信的也好
[00:31:44.360 --> 00:31:48.120]  都盡量地將他們挽回回來
[00:31:48.120 --> 00:31:51.560]  所以願神賜福這裡的每一位
[00:31:51.560 --> 00:31:55.680]  在主的裡面繼續成長
[00:31:55.680 --> 00:31:58.960]  我們也是因著主的緣故
[00:31:58.960 --> 00:32:01.640]  偏心一點
[00:32:01.640 --> 00:32:04.320]  因著主的緣故
[00:32:04.320 --> 00:32:07.920]  我們也要給一群很勇敢的師班人
[00:32:07.920 --> 00:32:11.080]  在這個時候都願意開聲
[00:32:11.080 --> 00:32:13.520]  為我們呈現讚美
[00:32:13.520 --> 00:32:15.040]  我們先給他們掌聲
[00:32:15.040 --> 00:32:18.160]  (掌聲)
[00:32:18.160 --> 00:32:22.320]  除了這樣,還有一句沒料的話
[00:32:22.320 --> 00:32:25.560]  就是教會的音樂在等著你們去幫忙
[00:32:25.560 --> 00:32:28.040]  師班也好,獻醬小組也好
[00:32:28.040 --> 00:32:30.240]  歡迎你們隨時加入
[00:32:30.240 --> 00:32:32.960]  我們現在向你們禱告
[00:32:32.960 --> 00:32:35.360]  主一感謝父神你呼召我們
[00:32:35.360 --> 00:32:37.320]  叫我們在你的裡頭
[00:32:37.320 --> 00:32:42.280]  從各方面得知神祢自己的話語
[00:32:42.280 --> 00:32:43.960]  無論是崇拜
[00:32:43.960 --> 00:32:46.400]  或者是主一學傳契
[00:32:46.400 --> 00:32:49.880]  都讓我們繼續得主你的話語
[00:32:49.880 --> 00:32:53.720]  為的是要拯救更多的人
[00:32:53.720 --> 00:32:56.120]  來主理自己的天國裡面
[00:32:56.120 --> 00:32:58.400]  求你繼續幫助我們
[00:32:58.400 --> 00:33:00.200]  讓我們身體力行
[00:33:00.200 --> 00:33:01.960]  為主祢做見證
[00:33:01.960 --> 00:33:04.760]  也都是以至人類見到我們
[00:33:04.760 --> 00:33:09.160]  就歡迎跑到主祢的根前
[00:33:09.160 --> 00:33:10.360]  去跟隨祢
[00:33:10.360 --> 00:33:13.160]  祂告乃奉主耶穌基督的名字其及
[00:33:13.160 --> 00:33:14.160]  是吧
