
[00:00:00.000 --> 00:00:03.000]  我們從祈禱開始
[00:18:40.500 --> 00:18:46.500]  所有全世界的人因為罪的緣故要死
[00:18:46.500 --> 00:18:49.500]  然後他們一直跟著聖經的大故事去
[00:18:49.500 --> 00:18:52.500]  包括羅亞、方舟等等
[00:18:52.500 --> 00:18:54.500]  他們很驚訝的一件事
[00:18:54.500 --> 00:18:56.500]  就是土人跟他們說
[00:18:56.500 --> 00:18:58.500]  上帝因為人的罪
[00:18:58.500 --> 00:19:03.500]  所以要羅亞、滅了地上所有人
[00:19:03.500 --> 00:19:04.500]  那些土人竟然說
[00:19:04.500 --> 00:19:07.500]  是啊是啊,是應該的,我們真是該死
[00:19:07.500 --> 00:19:09.500]  這樣都可以的
[00:19:09.500 --> 00:19:11.500]  就是說當他們在讀以色列人的歷史
[00:19:11.500 --> 00:19:12.500]  或者人類的歷史
[00:19:12.500 --> 00:19:15.500]  他們很認同那個罪的問題
[00:19:15.500 --> 00:19:17.500]  但是他們不知道後面還有東西
[00:19:17.500 --> 00:19:20.500]  於是他們慢慢去到
[00:19:20.500 --> 00:19:21.500]  講到以色列人的罪
[00:19:21.500 --> 00:19:23.500]  講到上帝認他們是一個君王
[00:19:23.500 --> 00:19:24.500]  所以他們很期待
[00:19:24.500 --> 00:19:26.500]  很期待這個君王
[00:19:26.500 --> 00:19:28.500]  你想一下,他們從來沒有讀過聖經
[00:19:28.500 --> 00:19:30.500]  所以他們去到大衛出來
[00:19:30.500 --> 00:19:32.500]  他們就很興奮
[00:19:32.500 --> 00:19:34.500]  覺得大衛可能是那個救主
[00:19:34.500 --> 00:19:36.500]  結果大衛又墮落的時候
[00:19:36.500 --> 00:19:37.500]  發現他不是
[00:19:37.500 --> 00:19:39.500]  於是又要再等
[00:19:39.500 --> 00:19:43.500]  直到耶穌是最後一個禮拜
[00:19:43.500 --> 00:19:47.500]  過了六個月的預備
[00:19:47.500 --> 00:19:49.500]  六個月裡面
[00:19:49.500 --> 00:19:51.500]  那條村莊的人開始覺得
[00:19:51.500 --> 00:19:53.500]  我們是該死的
[00:19:53.500 --> 00:19:55.500]  接著耶穌來
[00:19:55.500 --> 00:19:57.500]  說是上帝的兒子,是完美的
[00:19:57.500 --> 00:19:59.500]  他行神蹟,做什麼什麼
[00:19:59.500 --> 00:20:01.500]  他們很開心很開心
[00:20:01.500 --> 00:20:03.500]  但是他們不知道上帝會怎麼救他們
[00:20:03.500 --> 00:20:07.500]  接著他說他有一個門徒要出賣耶穌
[00:20:07.500 --> 00:20:09.500]  他們很討厭,那個人叫什麼名字
[00:20:09.500 --> 00:20:11.500]  很討厭,怎麼可以出賣耶穌
[00:20:11.500 --> 00:20:12.500]  怎麼可以這樣
[00:20:12.500 --> 00:20:14.500]  接著他們說耶穌被他出賣
[00:20:14.500 --> 00:20:15.500]  正在十字架上
[00:20:15.500 --> 00:20:18.500]  接著整個村莊都靜了
[00:20:18.500 --> 00:20:20.500]  他們覺得沒有希望了
[00:20:20.500 --> 00:20:23.500]  我們現在唯一的拯救都死了
[00:20:23.500 --> 00:20:25.500]  他們不知道耶穌會復活
[00:20:25.500 --> 00:20:27.500]  接著最後
[00:20:27.500 --> 00:20:29.500]  原來他會從死去復活
[00:20:29.500 --> 00:20:32.500]  整個村莊通常燃燒起來
[00:20:32.500 --> 00:20:35.500]  他們就開始唱歌跳舞
[00:20:35.500 --> 00:20:40.500]  因為他們原來上帝的拯救是這樣的
[00:20:40.500 --> 00:20:45.500]  這個是他們表達聖經的方法
[00:20:45.500 --> 00:20:47.500]  不是跟你說耶穌愛你愛死你
[00:20:47.500 --> 00:20:49.500]  接著四個什麼什麼
[00:20:49.500 --> 00:20:52.500]  屬靈律法給你
[00:20:52.500 --> 00:20:54.500]  Spiritual law給你
[00:20:54.500 --> 00:20:56.500]  不是,他是整本聖經給你看
[00:20:56.500 --> 00:20:58.500]  很powerful的一件事
[00:20:58.500 --> 00:21:00.500]  我這位朋友
[00:21:00.500 --> 00:21:02.500]  他先生和他家人
[00:21:02.500 --> 00:21:07.500]  由2009年到2012年
[00:21:07.500 --> 00:21:09.500]  他學他們的語言
[00:21:09.500 --> 00:21:11.500]  接著開始跟他們說半年聖經
[00:21:11.500 --> 00:21:13.500]  說完之後
[00:21:13.500 --> 00:21:19.500]  他真的有impact對於他們這個土人的tribe
[00:21:19.500 --> 00:21:22.500]  這些是他們的分享
[00:21:22.500 --> 00:21:23.500]  英文的
[00:21:23.500 --> 00:21:25.500]  我也翻譯一下
[00:21:25.500 --> 00:21:31.500]  這個是2012年11月所寫的
[00:21:31.500 --> 00:21:33.500]  他說他們終於
[00:21:33.500 --> 00:21:35.500]  最近那群土人
[00:21:35.500 --> 00:21:37.500]  有機會聽到這個福音的訊息
[00:21:37.500 --> 00:21:41.500]  他說他們的反應完全沒有震撼他們
[00:21:41.500 --> 00:21:44.500]  他們沒辦法相信上帝對他們那麼好
[00:21:44.500 --> 00:21:47.500]  上帝會拆遣一個救主為他們死
[00:21:47.500 --> 00:21:49.500]  他們沒辦法相信
[00:21:49.500 --> 00:21:51.500]  其中一個BM
[00:21:51.500 --> 00:21:53.500]  其中一個土人就說
[00:21:53.500 --> 00:21:55.500]  這個是上帝跟我們說的話
[00:21:55.500 --> 00:21:57.500]  我終於聽到了
[00:21:57.500 --> 00:21:59.500]  原來只有一個故事
[00:21:59.500 --> 00:22:01.500]  由舊約到耶穌
[00:22:01.500 --> 00:22:03.500]  都是一個故事
[00:22:03.500 --> 00:22:06.500]  今天我們不懂得讀聖經
[00:22:06.500 --> 00:22:08.500]  土人都比我們厲害
[00:22:08.500 --> 00:22:10.500]  他說由舊約到耶穌
[00:22:10.500 --> 00:22:11.500]  原來是一個故事
[00:22:11.500 --> 00:22:13.500]  沒有其他的道路
[00:22:13.500 --> 00:22:15.500]  唯獨耶穌
[00:22:15.500 --> 00:22:19.500]  上帝從頭到尾都要通過耶穌拯救我們
[00:22:19.500 --> 00:22:22.500]  另一個土人跟宣教士說
[00:22:22.500 --> 00:22:24.500]  我聽完之後
[00:22:24.500 --> 00:22:27.500]  我沒辦法停止不想這件事
[00:22:27.500 --> 00:22:29.500]  他說我早上起床
[00:22:29.500 --> 00:22:32.500]  我就在想你跟我說的故事
[00:22:32.500 --> 00:22:34.500]  他說昨天我醒來之後
[00:22:34.500 --> 00:22:37.500]  我就馬上開始跟我老婆不停地聊這件事
[00:22:37.500 --> 00:22:40.500]  然後我們一起去耕田
[00:22:40.500 --> 00:22:44.500]  然後我們整天都在說這件事
[00:22:44.500 --> 00:22:47.500]  在說宣教士跟我們分享耶穌的故事
[00:22:47.500 --> 00:22:49.500]  然後突然間發覺
[00:22:49.500 --> 00:22:50.500]  原來已經是晚上了
[00:22:50.500 --> 00:22:52.500]  我們沒辦法再繼續了
[00:22:52.500 --> 00:22:53.500]  然後第二天早上
[00:22:53.500 --> 00:22:55.500]  我們又繼續開始說
[00:22:55.500 --> 00:22:57.500]  他說我整個人
[00:22:57.500 --> 00:22:58.500]  整個腦袋裏面
[00:22:58.500 --> 00:23:02.500]  就是想著這件事
[00:23:02.500 --> 00:23:04.500]  另一個宣教士的分享
[00:23:04.500 --> 00:23:05.500]  我朋友的先生
[00:23:05.500 --> 00:23:06.500]  他分享甚麼呢
[00:23:06.500 --> 00:23:09.500]  他說有一個年輕人坐在我旁邊
[00:23:09.500 --> 00:23:12.500]  他帶著一個很巨大的笑容
[00:23:12.500 --> 00:23:14.500]  我問他你在想甚麼
[00:23:14.500 --> 00:23:16.500]  他說昨天我在想一個問題
[00:23:16.500 --> 00:23:17.500]  我一直想不通
[00:23:17.500 --> 00:23:19.500]  他說為甚麼上帝天父不幫助耶穌
[00:23:19.500 --> 00:23:21.500]  當耶穌被掛在十字架上的時候
[00:23:21.500 --> 00:23:23.500]  不幫助他
[00:23:23.500 --> 00:23:24.500]  我想了一整晚
[00:23:24.500 --> 00:23:25.500]  我都想不通
[00:23:25.500 --> 00:23:27.500]  直到今天你再跟我說
[00:23:27.500 --> 00:23:30.500]  原來是因為他要救贖我們罪等等
[00:23:30.500 --> 00:23:32.500]  他說我現在再沒有其他的問題
[00:23:32.500 --> 00:23:33.500]  我說我明白
[00:23:33.500 --> 00:23:36.500]  我明白為甚麼耶穌一定要死
[00:23:36.500 --> 00:23:39.500]  他說我現在只會坐在那裏
[00:23:39.500 --> 00:23:41.500]  我就很開心地在那裏笑
[00:23:41.500 --> 00:23:46.500]  因為耶穌為我死了
[00:23:46.500 --> 00:23:50.500]  2013年隔了另外八個月
[00:23:50.500 --> 00:23:53.500]  他報告說那裏的教會
[00:23:53.500 --> 00:23:55.500]  他說我們現在的教會
[00:23:55.500 --> 00:23:56.500]  我們這裏的教會
[00:23:56.500 --> 00:23:58.500]  是不斷地在成長
[00:23:58.500 --> 00:24:01.500]  他說我們剛剛完成了
[00:24:01.500 --> 00:24:03.500]  這個應該是四個月
[00:24:03.500 --> 00:24:06.500]  就是完成了四個月讀羅馬書
[00:24:06.500 --> 00:24:07.500]  好像我們教會那樣
[00:24:07.500 --> 00:24:10.500]  然後他說我們現在開始看已不所書
[00:24:10.500 --> 00:24:15.500]  他說這件事很振奮當地的信徒
[00:24:15.500 --> 00:24:18.500]  他說我們成長的同時
[00:24:18.500 --> 00:24:20.500]  也都周圍有不信的人
[00:24:20.500 --> 00:24:22.500]  越來越攻擊我們
[00:24:22.500 --> 00:24:24.500]  但這個宣教士說
[00:24:24.500 --> 00:24:28.500]  代表我們其實是在正路上
[00:24:28.500 --> 00:24:33.500]  當他們越來越明白上帝的恩典
[00:24:33.500 --> 00:24:37.500]  他不斷重複思想這個福音的時候
[00:24:37.500 --> 00:24:41.500]  他們開始對周圍的人
[00:24:41.500 --> 00:24:42.500]  即是他們同胞
[00:24:42.500 --> 00:24:44.500]  那些不信主的人
[00:24:44.500 --> 00:24:47.500]  怎麼可能有人想用自己的好行為
[00:24:47.500 --> 00:24:50.500]  可以得到上帝的憐憫呢?
[00:24:50.500 --> 00:24:54.500]  他說其中有一個信主的人
[00:24:54.500 --> 00:24:59.500]  他和他的朋友在討論
[00:24:59.500 --> 00:25:03.500]  他說如果你要跳樓去天堂
[00:25:03.500 --> 00:25:04.500]  我沒有辦法阻止你
[00:25:04.500 --> 00:25:05.500]  但是沒有可能
[00:25:05.500 --> 00:25:07.500]  沒有人可以靠自己的好行為
[00:25:07.500 --> 00:25:08.500]  上到天堂
[00:25:08.500 --> 00:25:10.500]  唯有靠著耶穌基督
[00:25:10.500 --> 00:25:13.500]  我想說的是
[00:25:13.500 --> 00:25:17.500]  你發覺他們討人的回應
[00:25:17.500 --> 00:25:22.500]  其實就近老德很多了
[00:25:22.500 --> 00:25:24.500]  我不知道你教會有沒有人
[00:25:24.500 --> 00:25:25.500]  信主是這樣信的
[00:25:25.500 --> 00:25:27.500]  即是第二天
[00:25:27.500 --> 00:25:29.500]  我沒有辦法睡覺
[00:25:29.500 --> 00:25:30.500]  因為我在想
[00:25:30.500 --> 00:25:31.500]  上帝竟然參拜他
[00:25:31.500 --> 00:25:33.500]  獨身而至為我所死
[00:25:33.500 --> 00:25:36.500]  終日我只可以想這件事
[00:25:36.500 --> 00:25:37.500]  我想不通
[00:25:37.500 --> 00:25:38.500]  但是我很喜樂
[00:25:38.500 --> 00:25:40.500]  被這件事完全佔據了
[00:25:40.500 --> 00:25:43.500]  這叫做信主
[00:25:43.500 --> 00:25:45.500]  不是昨天在報道會中做了決志
[00:25:45.500 --> 00:25:46.500]  今天不知道
[00:25:46.500 --> 00:25:48.500]  上班後又有很多雜事要處理
[00:25:48.500 --> 00:25:50.500]  然後不知道幾年之後
[00:25:50.500 --> 00:25:54.500]  再回來教會
[00:25:54.500 --> 00:25:56.500]  其實這個問題
[00:25:56.500 --> 00:25:59.500]  是反映了我們今天教會的問題
[00:25:59.500 --> 00:26:03.500]  不是反映了老德為何傻了
[00:26:03.500 --> 00:26:07.500]  老德是一個應該這樣發生的事情
[00:26:07.500 --> 00:26:11.500]  甚至今天在世界很多地方
[00:26:11.500 --> 00:26:13.500]  我們都見到這些人
[00:26:13.500 --> 00:26:18.500]  當他們被上帝的話語上的福音所佔據的時候
[00:26:18.500 --> 00:26:24.500]  他們是不可以停止不讚美的
[00:26:24.500 --> 00:26:29.500]  我想這個對我們有很大的挑戰
[00:26:29.500 --> 00:26:31.500]  所以我說我們讀老德記
[00:26:31.500 --> 00:26:32.500]  有幾樣東西挑戰我們
[00:26:32.500 --> 00:26:33.500]  挑戰我們怎樣看聖經
[00:26:33.500 --> 00:26:34.500]  第二挑戰我們
[00:26:34.500 --> 00:26:36.500]  究竟我們甚麼叫做信耶穌
[00:26:36.500 --> 00:26:39.540]  所以什麼叫做真誠,什麼叫做不真誠等等
