
[00:00:00.000 --> 00:00:03.000]  讓我們開始之前,我們先有一個祈禱
[00:20:24.400 --> 00:20:29.200]  也都要經歷憲制的火去煉證我們
[00:20:29.200 --> 00:20:31.400]  第50節就這樣說
[00:20:31.400 --> 00:20:33.400]  鹽本是好的
[00:20:33.400 --> 00:20:35.800]  鹽失了鹹味
[00:20:35.800 --> 00:20:38.600]  你們怎能用它調味呢?
[00:20:38.600 --> 00:20:43.400]  你們中間要有鹽彼此和睦
[00:20:43.400 --> 00:20:44.800]  說起鹽
[00:20:44.800 --> 00:20:49.600]  我有朋友曾經給我一瓶岩鹽作爲手信
[00:20:49.600 --> 00:20:52.000]  不知道大家知不知道岩鹽是什麼
[00:20:52.000 --> 00:20:55.000]  總之就是一個比較特別的鹽
[00:20:55.000 --> 00:20:58.200]  他說這個鹽並不是一般的鹽
[00:20:58.200 --> 00:21:00.800]  只要你放少許在這些食物裏
[00:21:00.800 --> 00:21:05.400]  它就能激發和提升食物原先有的鮮味
[00:21:05.400 --> 00:21:08.200]  可以說是鹽中之鹽
[00:21:08.200 --> 00:21:13.000]  也都是超鹽的意思
[00:21:13.000 --> 00:21:18.200]  當然這個鹽和聖醫的鹽是有分別的
[00:21:18.200 --> 00:21:20.800]  因爲根據一些資料
[00:21:20.800 --> 00:21:27.800]  古代巴勒斯坦一帶當時的食鹽沒有那麼純正
[00:21:27.800 --> 00:21:31.000]  很多時候混合了其他的雜質
[00:21:31.000 --> 00:21:33.800]  所以淡化了鹽的鹹味
[00:21:33.800 --> 00:21:36.800]  失去了鹽應有的特質
[00:21:36.800 --> 00:21:40.800]  這個正正好像告訴我們
[00:21:40.800 --> 00:21:43.200]  我們獻上生命給主
[00:21:43.200 --> 00:21:46.000]  但如果我們生命充滿雜質
[00:21:46.000 --> 00:21:49.800]  我們信仰和侍奉不是因爲耶穌的名
[00:21:49.800 --> 00:21:52.000]  而是因爲我們
[00:21:52.000 --> 00:21:57.200]  而我們這樣不願意以謙卑的心去服侍人
[00:21:57.200 --> 00:22:00.000]  不願意躺開我們的心去接納
[00:22:00.000 --> 00:22:01.800]  和我們不同的信徒
[00:22:01.800 --> 00:22:05.800]  不關心不起眼的弟兄姊妹的時候
[00:22:05.800 --> 00:22:11.600]  我們就好像失去了這些鹹味的鹽一樣
[00:22:11.600 --> 00:22:14.800]  不單止失去了獻祭的意思
[00:22:14.800 --> 00:22:20.200]  也都失去了門徒身份本身應該擁有的特質
[00:22:20.200 --> 00:22:23.200]  所指的就是經文所指的
[00:22:23.200 --> 00:22:26.400]  彼此和睦的特質
[00:22:26.400 --> 00:22:31.800]  這個彼此這個字是一個人稱代名詞
[00:22:31.800 --> 00:22:34.200]  也都是沒有分你我
[00:22:34.200 --> 00:22:35.600]  沒有分高低
[00:22:35.600 --> 00:22:38.600]  沒有分超然和微小的意思
[00:22:38.600 --> 00:22:44.200]  是一個互相共同建立的意思
[00:22:44.200 --> 00:22:47.600]  耶穌踏上耶路撒冷這條路
[00:22:47.600 --> 00:22:50.000]  不是叫門徒不用犧牲
[00:22:50.000 --> 00:22:53.200]  不需要付出馴服的代價
[00:22:53.200 --> 00:22:55.800]  反而是向他們表明
[00:22:55.800 --> 00:22:59.400]  我們需要避火將鹽去煉正
[00:22:59.400 --> 00:23:03.000]  去掉使你跌倒的罪
[00:23:03.000 --> 00:23:04.600]  如果他們這樣做
[00:23:04.600 --> 00:23:08.000]  鹽就能夠繼續發揮它的味道
[00:23:08.000 --> 00:23:12.400]  獻祭的生命就能夠在這個羣體之中潛行
[00:23:12.400 --> 00:23:15.200]  呈現出超鹽的特質
[00:23:15.200 --> 00:23:17.800]  就是激發彼此和睦
[00:23:17.800 --> 00:23:21.200]  也都是如果可以這樣做的話
[00:23:21.200 --> 00:23:27.800]  就能夠停止門徒爭論誰偉大的這個爭論
[00:23:27.800 --> 00:23:34.200]  將彼此和睦替代了彼此爭論
[00:23:34.200 --> 00:23:36.800]  在過去這個星期四的早上
[00:23:36.800 --> 00:23:41.200]  我就和高牧師和一位姊妹邱太
[00:23:41.200 --> 00:23:46.800]  一同上了去順利村的老人院
[00:23:46.800 --> 00:23:48.200]  在這裏的弟兄姊妹
[00:23:48.200 --> 00:23:53.200]  你們或許都會知道梁法堂服侍這一間老人院
[00:23:53.200 --> 00:23:57.000]  差不多已經超過三十年
[00:23:57.000 --> 00:24:00.800]  其實在這一間老人院的聚會的人數不多
[00:24:00.800 --> 00:24:04.000]  每一次可能都是十幾個左右
[00:24:04.000 --> 00:24:06.400]  當中有一些仍然很精靈
[00:24:06.400 --> 00:24:07.800]  會在你講道的時候
[00:24:07.800 --> 00:24:11.000]  仍然會跟你說話的弟兄姊妹
[00:24:11.000 --> 00:24:13.800]  但是也有一些行動不便
[00:24:13.800 --> 00:24:16.400]  聽道可能都不太好
[00:24:16.400 --> 00:24:21.600]  甚至當我們去發聖餐給他們的時候
[00:24:21.600 --> 00:24:23.600]  他可能都只能夠淺嘗
[00:24:23.600 --> 00:24:28.000]  不能夠真正去喫那個聖餐
[00:24:28.000 --> 00:24:31.200]  但是梁法堂的牧者就是這樣
[00:24:31.200 --> 00:24:35.800]  每個星期四的早上去探望他們
[00:24:35.800 --> 00:24:37.800]  可能有一些人會覺得
[00:24:37.800 --> 00:24:39.200]  教會真是好啊
[00:24:39.200 --> 00:24:41.000]  好有心啊
[00:24:41.000 --> 00:24:43.000]  這些老人家沒人理
[00:24:43.000 --> 00:24:46.200]  教會真是好有愛心等等
[00:24:46.200 --> 00:24:51.000]  彷彿我們好像做了一些很特別的好事
[00:24:51.000 --> 00:24:55.000]  但當我回想今天的經文
[00:24:55.000 --> 00:24:59.400]  其實我們只是做我們應做的事
[00:24:59.400 --> 00:25:03.200]  並且我們的服侍並不是出於憐憫
[00:25:03.200 --> 00:25:05.200]  如果我們出於憐憫的話
[00:25:05.200 --> 00:25:08.800]  我們彷彿仍然都在一個強和弱
[00:25:08.800 --> 00:25:11.200]  高和低的裏面
[00:25:11.200 --> 00:25:15.400]  成爲了我們信徒之間的一個鴻溝
[00:25:15.400 --> 00:25:17.600]  我們是一起團齊
[00:25:17.600 --> 00:25:19.400]  彼此和睦
[00:25:19.400 --> 00:25:21.200]  彼此相愛
[00:25:21.200 --> 00:25:22.800]  無分高低
[00:25:22.800 --> 00:25:25.800]  無分昭然和微小
[00:25:25.800 --> 00:25:27.200]  而這個彼此
[00:25:27.200 --> 00:25:31.800]  就叫我們能夠因爲鴻溝而建成的圍牆
[00:25:31.800 --> 00:25:35.800]  能夠因爲這樣而倒下
[00:25:35.800 --> 00:25:39.800]  但是我們所身處的世界不是這樣
[00:25:39.800 --> 00:25:41.400]  他們不認識上帝
[00:25:41.400 --> 00:25:44.200]  也不認識耶穌爲主
[00:25:44.200 --> 00:25:47.200]  他們只是按照自己的喜好
[00:25:47.200 --> 00:25:50.200]  去建立自己爲主
[00:25:50.200 --> 00:25:52.400]  我們
[00:25:52.400 --> 00:25:56.000]  就是這個世界不斷所說的話
[00:25:56.000 --> 00:25:59.000]  所以對於那些沒有社會效益
[00:25:59.000 --> 00:26:03.600]  或者認爲他們只會浪費社會資源的人
[00:26:03.600 --> 00:26:06.200]  就容讓他們慢慢萎縮
[00:26:06.200 --> 00:26:10.200]  或者找機會斬斷它
[00:26:10.200 --> 00:26:15.000]  但是你和我是認識上帝的人
[00:26:15.000 --> 00:26:18.200]  我們是忠於上帝故事的人
[00:26:18.200 --> 00:26:21.000]  上帝叫門徒彼此和睦
[00:26:21.000 --> 00:26:25.000]  是爲了讓我們能夠彼此發揮所
[00:26:25.000 --> 00:26:26.800]  讓我們能夠發揮
[00:26:26.800 --> 00:26:31.200]  在我們的環境和在這個世界當中
[00:26:31.200 --> 00:26:33.200]  我們有明顯的差異
[00:26:33.200 --> 00:26:35.600]  我們是有明顯的分別
[00:26:35.600 --> 00:26:38.400]  叫這個優越感很強烈
[00:26:38.400 --> 00:26:44.200]  只是說壓倒、排斥和拒絕他人的世代
[00:26:44.200 --> 00:26:47.600]  能夠看到一條不一樣的道路
[00:26:47.600 --> 00:26:51.000]  一條看上去很不可能
[00:26:51.000 --> 00:26:54.000]  但是正在在我們信主的人當中
[00:26:54.000 --> 00:26:56.800]  能夠彼此建立出來的出路
[00:26:56.800 --> 00:27:00.600]  就是彼此和睦
[00:27:00.600 --> 00:27:02.400]  這個超嚴的身份
[00:27:02.400 --> 00:27:06.200]  叫我們呈現一個超嚴的特質
[00:27:06.200 --> 00:27:09.200]  就是激勵彼此和睦的特質
[00:27:09.200 --> 00:27:14.400]  呈現出基督在我們羣體當中
[00:27:14.400 --> 00:27:15.400]  的確
[00:27:15.400 --> 00:27:20.600]  我們深陷在一個以超嚴來壓倒他人的世界裏
[00:27:20.600 --> 00:27:24.400]  但耶穌以祂自身的生命
[00:27:24.400 --> 00:27:28.000]  去講了這幾段經文的意思
[00:27:28.000 --> 00:27:31.400]  祂沒有因爲祂是上帝這個超嚴的身份
[00:27:31.400 --> 00:27:35.000]  和我們隔絕或者拒絕我們
[00:27:35.000 --> 00:27:38.600]  反而祂住在人間去接納我們
[00:27:38.600 --> 00:27:41.000]  願意我們這羣體
[00:27:41.000 --> 00:27:44.800]  因爲基督的名而有的超嚴身份
[00:27:44.800 --> 00:27:48.400]  能夠帶來接納而不是帶來拒絕
[00:27:48.400 --> 00:27:51.000]  也願意我們這羣體
[00:27:51.000 --> 00:27:53.600]  能夠發揮超嚴的特質
[00:27:53.600 --> 00:27:57.200]  彼此和睦而不是競爭
[00:27:57.200 --> 00:28:01.400]  可能剛纔聽完一篇信息
[00:28:01.400 --> 00:28:04.000]  可能我們有一些領受
[00:28:04.000 --> 00:28:06.200]  不過我們也在當中
[00:28:06.200 --> 00:28:09.400]  發出一個小小的挑戰給大家
[00:28:09.400 --> 00:28:12.200]  當你們下鹽的時候
[00:28:12.200 --> 00:28:13.800]  或者喫到有鹽
[00:28:13.800 --> 00:28:16.200]  即是鹹鹹的食物的時候
[00:28:16.200 --> 00:28:18.800]  我們都想一想
[00:28:18.800 --> 00:28:22.200]  我們有沒有因爲自己超嚴的身份
[00:28:22.200 --> 00:28:24.200]  而拒絕
[00:28:24.200 --> 00:28:28.000]  我們應該要接待的弟兄姊妹呢?
[00:28:28.000 --> 00:28:30.800]  還是我們因爲基督的名
[00:28:30.800 --> 00:28:35.400]  我們呈現出彼此和睦的超嚴特質呢?
[00:28:35.400 --> 00:28:39.000]  願一切榮耀還贊歸給我們的上帝
