
[00:00:00.000 --> 00:00:05.300]  我們今天的講題是「複從口出」
[00:22:57.140 --> 00:23:00.660]  如何回應自己的遭遇
[00:23:00.660 --> 00:23:03.220]  要做個不以惡報惡
[00:23:03.220 --> 00:23:04.740]  以辱罵還辱罵
[00:23:04.740 --> 00:23:07.980]  服從口出的人是困難的
[00:23:07.980 --> 00:23:10.820]  但不是不可以克服的
[00:23:10.820 --> 00:23:12.980]  是需要努力的
[00:23:12.980 --> 00:23:14.980]  在這裡我和大家一起分享
[00:23:14.980 --> 00:23:17.860]  我自己的一些經驗
[00:23:17.860 --> 00:23:19.500]  在微信主之前
[00:23:19.500 --> 00:23:21.620]  本來都是一個粗心大意的人
[00:23:21.620 --> 00:23:25.420]  現在好得多好少少
[00:23:25.420 --> 00:23:27.340]  很容易得罪人
[00:23:27.340 --> 00:23:32.980]  正所謂禍從口出的那種人
[00:23:32.980 --> 00:23:35.500]  現在雖然也會有這樣的問題
[00:23:35.500 --> 00:23:37.780]  不過當時的問題就是
[00:23:37.780 --> 00:23:40.660]  最慘的是不覺得有什麼問題
[00:23:40.660 --> 00:23:45.620]  還怪別人為何那麼小器
[00:23:45.620 --> 00:23:51.100]  信主之後才覺得自己的情況很不妥當
[00:23:51.100 --> 00:23:53.540]  於是我決心改過
[00:23:53.540 --> 00:23:55.580]  當和別人衝突的時候
[00:23:55.580 --> 00:23:57.980]  我也試過出言反擊
[00:23:57.980 --> 00:24:00.380]  說了一些不應該說的話
[00:24:00.380 --> 00:24:02.980]  不過聖靈提醒
[00:24:02.980 --> 00:24:07.100]  是很記得第一次很艱難下
[00:24:07.100 --> 00:24:09.780]  都不可以面對面在電話那裡
[00:24:09.780 --> 00:24:13.020]  跟別人說聲對不起
[00:24:13.020 --> 00:24:14.540]  之後呢
[00:24:14.540 --> 00:24:18.260]  又試過自己言者無心
[00:24:18.260 --> 00:24:21.060]  但是聽者有意的情況下
[00:24:21.060 --> 00:24:23.060]  傷害了一些人
[00:24:23.060 --> 00:24:25.940]  當對方坦誠相告的時候
[00:24:25.940 --> 00:24:31.140]  我自己也不知道如何去回應
[00:24:31.140 --> 00:24:32.660]  過後呢
[00:24:32.660 --> 00:24:34.660]  聖靈又提醒
[00:24:34.660 --> 00:24:38.900]  於是回頭向對方說聲對不起
[00:24:38.900 --> 00:24:43.540]  也謝謝祂讓我知道
[00:24:43.540 --> 00:24:45.780]  但是挑戰不止這些
[00:24:45.780 --> 00:24:49.340]  最近也有人向我對質
[00:24:49.340 --> 00:24:54.780]  指責我對他做了或者沒有做一些事
[00:24:54.780 --> 00:24:58.060]  並且估計我做的或者沒有做的
[00:24:58.060 --> 00:25:01.180]  背後有些不良的動機
[00:25:01.180 --> 00:25:03.220]  當時我覺得很無辜
[00:25:03.220 --> 00:25:05.060]  還有點生氣
[00:25:05.060 --> 00:25:07.140]  把我妖魔化成這樣
[00:25:07.140 --> 00:25:10.100]  都不能夠接受
[00:25:10.100 --> 00:25:12.180]  很想作出反擊
[00:25:12.180 --> 00:25:15.500]  不過在聖靈的提醒和引導下
[00:25:15.500 --> 00:25:19.660]  我嘗試禁住自己
[00:25:19.660 --> 00:25:22.300]  開始能夠站在對方的立場
[00:25:22.300 --> 00:25:24.660]  去感受一下他的感受
[00:25:24.660 --> 00:25:28.700]  才發覺原來他的感受很可怕
[00:25:28.700 --> 00:25:32.140]  可怕到我為他開始擔心
[00:25:32.140 --> 00:25:38.700]  決定學習好言相勸
[00:25:38.700 --> 00:25:42.020]  事後回想起來
[00:25:42.020 --> 00:25:47.340]  雖然我覺得自己不是很多瑕疵
[00:25:47.340 --> 00:25:49.340]  未能夠十全十美
[00:25:49.340 --> 00:25:52.260]  不過能夠真的指著自己的舌頭
[00:25:52.260 --> 00:25:54.700]  也是上帝的恩典
[00:25:54.700 --> 00:25:58.340]  因為我相信如果我說了一些不應該說的話
[00:25:58.340 --> 00:26:01.940]  我會很後悔
[00:26:01.940 --> 00:26:03.820]  雖然要這樣做不容易
[00:26:03.820 --> 00:26:04.900]  要付上代價
[00:26:04.900 --> 00:26:06.420]  不過我覺得是值得的
[00:26:06.420 --> 00:26:11.260]  因為我發覺過後我活得輕散
[00:26:11.260 --> 00:26:13.700]  所以領子妹請記住
[00:26:13.700 --> 00:26:15.620]  我們是被神呼召
[00:26:15.620 --> 00:26:18.140]  去承受生命和福氣
[00:26:18.140 --> 00:26:20.540]  我們要帶給人福氣
[00:26:20.540 --> 00:26:23.140]  要做一個服從口出的人
[00:26:23.140 --> 00:26:25.700]  因此我們要善待別人
[00:26:25.700 --> 00:26:27.980]  即使對方傷害了我們
[00:26:27.980 --> 00:26:31.100]  我們都要努力學習去饒恕
[00:26:31.100 --> 00:26:35.820]  靠著神的恩典化去心中的怒氣和怨氣
[00:26:35.820 --> 00:26:39.660]  努力追求與人和睦共處
[00:26:39.660 --> 00:26:41.060]  願主幫助我們
[00:26:41.060 --> 00:26:46.260]  我們一起祈禱
[00:26:46.260 --> 00:26:47.140]  愛主愛神
[00:26:47.140 --> 00:26:49.300]  我們求你幫助
[00:26:49.300 --> 00:26:52.260]  我們實在軟弱
[00:26:52.260 --> 00:26:56.700]  我們都很容易去傷害別人
[00:26:56.700 --> 00:27:00.580]  或者我們都容易受到傷害
[00:27:00.580 --> 00:27:02.900]  但願上帝你自己提醒我們
[00:27:02.900 --> 00:27:04.500]  幫助我們
[00:27:04.500 --> 00:27:06.780]  讓我們靠著你
[00:27:06.780 --> 00:27:10.260]  可以得勝自己
[00:27:10.260 --> 00:27:14.220]  可以減少去傷害別人
[00:27:14.220 --> 00:27:18.140]  可以在跌跌碰碰的裏面
[00:27:18.140 --> 00:27:21.060]  仍然好像你所勉勵我們的
[00:27:21.060 --> 00:27:24.580]  我們真的懂得以善報惡
[00:27:24.580 --> 00:27:30.020]  幫助我們從這些錯誤裏面再一次站起來
[00:27:30.020 --> 00:27:33.980]  懂得在你面前祈求恩典
[00:27:33.980 --> 00:27:39.380]  去怎樣做一個能夠賜福別人
[00:27:39.380 --> 00:27:42.220]  去祝福別人的一個人
[00:27:42.220 --> 00:27:44.100]  求你自己幫助我們
[00:27:44.100 --> 00:27:45.500]  聽我們的禱告
[00:27:45.500 --> 00:27:47.180]  奉耶穌基督名求
[00:27:47.180 --> 00:27:49.180]  阿們
