
[00:00:00.000 --> 00:00:04.080]  今天要跟各位分享的是出埃及的人
[00:16:01.920 --> 00:16:04.240]  因為在百姓面前行了那些神蹟
[00:16:04.240 --> 00:16:06.120]  百姓就信了
[00:16:06.120 --> 00:16:10.840]  而且百姓就在神的面前低頭下拜
[00:16:10.840 --> 00:16:12.640]  馬可福音最後他說
[00:16:12.640 --> 00:16:14.720]  信的人必有神蹟隨著他們
[00:16:14.720 --> 00:16:15.720]  就是奉我的名
[00:16:15.720 --> 00:16:17.000]  敢鬼說方言
[00:16:17.000 --> 00:16:17.960]  手能拿舌
[00:16:17.960 --> 00:16:19.280]  若喝了什麼毒
[00:16:19.280 --> 00:16:20.840]  也必不受害
[00:16:20.840 --> 00:16:22.040]  手按病人
[00:16:22.040 --> 00:16:26.160]  病人就必好了
[00:16:26.160 --> 00:16:28.440]  摩西他再三推託
[00:16:28.440 --> 00:16:29.920]  再三推遲
[00:16:29.920 --> 00:16:31.520]  找了許多的理由
[00:16:31.520 --> 00:16:33.240]  挑了許多的藉口
[00:16:33.240 --> 00:16:35.600]  而且找了許多困難
[00:16:35.600 --> 00:16:37.240]  臺灣話有一句話說
[00:16:37.240 --> 00:16:38.520]  鬼嚇人嚇不死人
[00:16:38.520 --> 00:16:40.200]  人嚇人嚇死人
[00:16:40.200 --> 00:16:41.200]  不是嗎
[00:16:41.200 --> 00:16:44.200]  你只要抓著尾巴
[00:16:44.200 --> 00:16:46.240]  你的權柄就拿了手上
[00:16:46.240 --> 00:16:48.600]  但是問題是你如果把權柄丟掉
[00:16:48.600 --> 00:16:51.400]  那不殺了魔鬼就出來了嗎
[00:16:51.400 --> 00:16:53.680]  什麼叫神的權柄
[00:16:53.680 --> 00:16:55.360]  神說的話就是他的權柄
[00:16:55.360 --> 00:16:57.960]  如果說你一句話都不會
[00:16:57.960 --> 00:16:59.400]  聖經也沒讀過
[00:16:59.400 --> 00:17:02.000]  你怎麼用神的話語來抵擋
[00:17:02.000 --> 00:17:04.280]  殺了魔鬼的作為呢
[00:17:04.280 --> 00:17:07.560]  所以靠著權柄我們可以勝過
[00:17:07.560 --> 00:17:09.560]  靠著能力
[00:17:09.560 --> 00:17:12.080]  保羅說我軟弱
[00:17:12.080 --> 00:17:14.480]  但是軟弱的人
[00:17:14.480 --> 00:17:15.480]  神在他身上
[00:17:15.480 --> 00:17:17.200]  神出能力來
[00:17:17.200 --> 00:17:19.680]  所以我們靠著神的能力
[00:17:19.680 --> 00:17:21.400]  我不靠我的能力
[00:17:21.400 --> 00:17:23.520]  我靠我的能力就沒得救了
[00:17:23.520 --> 00:17:25.680]  我能有什麼能力呢
[00:17:25.680 --> 00:17:27.000]  有的時候一個小感冒
[00:17:27.000 --> 00:17:28.360]  我就倒下去了
[00:17:28.360 --> 00:17:29.680]  被車一撞
[00:17:29.680 --> 00:17:31.960]  我就一命嗚呼了
[00:17:31.960 --> 00:17:34.520]  我只跳到水裡面游不動
[00:17:34.520 --> 00:17:35.840]  呼吸過不來
[00:17:35.840 --> 00:17:36.840]  我就去了
[00:17:36.840 --> 00:17:37.840]  不是嗎
[00:17:37.840 --> 00:17:39.920]  我能夠還有什麼能力
[00:17:39.920 --> 00:17:43.200]  說我要勝過什麼呢
[00:17:43.200 --> 00:17:45.200]  人定勝天呢
[00:17:45.200 --> 00:17:48.400]  我們的生命在一剎之間
[00:17:48.400 --> 00:17:50.080]  有誰有權柄
[00:17:50.080 --> 00:17:51.480]  有誰有能力
[00:17:51.480 --> 00:17:54.200]  我保證我明天一定活
[00:17:54.200 --> 00:17:57.000]  誰能保證明天你還在這裡嗎
[00:17:57.000 --> 00:17:58.960]  沒有人能夠保證
[00:17:58.960 --> 00:18:00.360]  但是不管怎麼樣
[00:18:00.360 --> 00:18:02.360]  摩西既領受了權柄
[00:18:02.360 --> 00:18:03.560]  又得到了恩賜
[00:18:03.560 --> 00:18:05.480]  又得到了恩高
[00:18:05.480 --> 00:18:07.200]  神就為他安排
[00:18:07.200 --> 00:18:09.400]  摩西他要回埃及的時候
[00:18:09.400 --> 00:18:12.200]  他跟他的岳父葉特羅說
[00:18:12.200 --> 00:18:15.520]  我要去看他們還在不在
[00:18:15.520 --> 00:18:16.760]  葉特羅跟摩西說
[00:18:16.760 --> 00:18:18.560]  你平安的去吧
[00:18:18.560 --> 00:18:21.680]  結果神就保證摩西
[00:18:21.680 --> 00:18:24.000]  他心裡想看的人都在
[00:18:24.000 --> 00:18:25.880]  該在的都在
[00:18:25.880 --> 00:18:27.280]  亞倫也在
[00:18:27.280 --> 00:18:28.720]  米利安也在
[00:18:28.720 --> 00:18:30.000]  霍爾也在
[00:18:30.000 --> 00:18:31.480]  約蘇亞也在
[00:18:31.480 --> 00:18:33.200]  那些人都在
[00:18:33.200 --> 00:18:35.040]  該在的都在
[00:18:35.040 --> 00:18:37.520]  所以他就平平安安的去了
[00:18:37.520 --> 00:18:39.800]  跟著神就指示
[00:18:39.800 --> 00:18:41.840]  耶和華在米殿對摩西說
[00:18:41.840 --> 00:18:43.440]  你要回埃及去
[00:18:43.440 --> 00:18:47.560]  因為尋溯你命的人都死了
[00:18:47.560 --> 00:18:49.680]  老法老王啊
[00:18:49.680 --> 00:18:52.600]  專門要追查他的人都死了
[00:18:52.600 --> 00:18:55.000]  不該在的都不在
[00:18:55.000 --> 00:18:58.520]  神並且為他再一次
[00:18:58.520 --> 00:18:59.920]  怕他小心
[00:18:59.920 --> 00:19:01.480]  給他打了預防針
[00:19:01.480 --> 00:19:02.440]  神跟他說
[00:19:02.440 --> 00:19:04.320]  你回埃及的時候
[00:19:04.320 --> 00:19:06.520]  要留意將我指示的一切
[00:19:06.520 --> 00:19:10.200]  其事行在法老面前
[00:19:10.200 --> 00:19:11.880]  有沒有 有嗎
[00:19:11.880 --> 00:19:13.400]  神又講了一句話
[00:19:13.400 --> 00:19:15.320]  但我要任憑法老
[00:19:15.320 --> 00:19:17.400]  他心剛硬
[00:19:17.400 --> 00:19:18.440]  所以摩西怎麼樣
[00:19:18.440 --> 00:19:21.560]  行了一齋二齋三齋四齋
[00:19:21.560 --> 00:19:24.360]  法老王說不放就不放
[00:19:24.360 --> 00:19:25.400]  摩西想
[00:19:25.400 --> 00:19:26.920]  其實神早就說了
[00:19:26.920 --> 00:19:29.720]  我要任憑他心剛硬
[00:19:29.720 --> 00:19:31.600]  所以就一而再加而三
[00:19:31.600 --> 00:19:33.440]  一而三是五六七八九十
[00:19:33.440 --> 00:19:34.920]  直到第十一個齋
[00:19:34.920 --> 00:19:37.120]  才叫法老王服了下來
[00:19:37.120 --> 00:19:38.920]  不得不服
[00:19:38.920 --> 00:19:40.320]  神給他打了預防針
[00:19:40.320 --> 00:19:41.960]  就讓我們知道
[00:19:41.960 --> 00:19:44.040]  我們有的時候禱告也是如此
[00:19:44.040 --> 00:19:46.040]  耶穌講的很明白
[00:19:46.040 --> 00:19:48.360]  神垂聽 神動功
[00:19:48.360 --> 00:19:50.320]  但是什麼時候成就呢
[00:19:50.320 --> 00:19:52.600]  在他約瑟
[00:19:52.600 --> 00:19:55.480]  他從小就看到異象
[00:19:55.480 --> 00:19:56.480]  對不對
[00:19:56.480 --> 00:19:58.560]  他哥哥們要向他下拜
[00:19:58.560 --> 00:20:00.840]  連他的父母都要向他下拜
[00:20:00.840 --> 00:20:02.520]  但他等了多久
[00:20:02.520 --> 00:20:06.000]  十三年或者是十七年
[00:20:06.000 --> 00:20:07.440]  神有他的時間
[00:20:07.440 --> 00:20:08.960]  所以神有他的安排
[00:20:08.960 --> 00:20:11.280]  神避嫌與他立約
[00:20:11.280 --> 00:20:13.080]  摩西走在路上的時候
[00:20:13.080 --> 00:20:14.960]  結果神生氣了
[00:20:14.960 --> 00:20:16.840]  結果摩西的太太希夫拉
[00:20:16.840 --> 00:20:18.960]  她是一個很智慧的女子
[00:20:18.960 --> 00:20:20.640]  就趕快把摩西的孩子
[00:20:20.640 --> 00:20:21.880]  刑了割離
[00:20:21.880 --> 00:20:24.280]  然後說現在你是我的血
[00:20:24.280 --> 00:20:26.600]  為他立約
[00:20:26.600 --> 00:20:28.720]  因為那麼多年了
[00:20:28.720 --> 00:20:30.680]  神所吩咐他們的
[00:20:30.680 --> 00:20:33.320]  都已經忘記了
[00:20:33.320 --> 00:20:34.600]  各位弟兄姐妹朋友們
[00:20:34.600 --> 00:20:36.840]  困難是有的
[00:20:36.840 --> 00:20:38.320]  但常常有的時候
[00:20:38.320 --> 00:20:41.040]  困難是人自己想出來的
[00:20:41.040 --> 00:20:43.680]  我自己以前常常也會這樣子
[00:20:43.680 --> 00:20:46.720]  總是想想想想想
[00:20:46.720 --> 00:20:48.560]  就推三阻四
[00:20:48.560 --> 00:20:50.480]  就怕這個怕那個
[00:20:50.480 --> 00:20:52.720]  如果這個事情發生怎麼辦
[00:20:52.720 --> 00:20:55.480]  如果說這個錢沒有進來怎麼辦
[00:20:55.480 --> 00:20:58.160]  如果說那個人不配合怎麼辦
[00:20:58.160 --> 00:21:00.560]  但是等事情真的發生的時候
[00:21:00.560 --> 00:21:03.040]  也沒有什麼了不起
[00:21:03.040 --> 00:21:04.080]  水到渠成
[00:21:04.080 --> 00:21:08.200]  自然的你就一步一步地走下去
[00:21:08.200 --> 00:21:11.600]  所以不要被自己捆住了自己
[00:21:11.600 --> 00:21:14.320]  我們人都喜歡往壞處想
[00:21:14.320 --> 00:21:16.800]  喜歡鑽牛角尖
[00:21:16.800 --> 00:21:17.920]  找藉口
[00:21:17.920 --> 00:21:19.000]  挑困難
[00:21:19.000 --> 00:21:21.440]  常常是見到難事就怕
[00:21:21.440 --> 00:21:23.080]  就是要找容易的
[00:21:23.080 --> 00:21:24.760]  而推遲不侍奉神
[00:21:24.760 --> 00:21:26.120]  不侍奉人
[00:21:26.120 --> 00:21:28.280]  甚至於在我們的生命中
[00:21:28.280 --> 00:21:31.400]  有許多巨人阻擋我們
[00:21:31.400 --> 00:21:34.280]  所以我們要再一次憑著信心
[00:21:34.280 --> 00:21:37.960]  我們要來呼求求神來幫助我們
[00:21:37.960 --> 00:21:40.120]  求神來帶領我們每一個
[00:21:40.120 --> 00:21:41.080]  哈雷路亞讚美神
[00:21:41.080 --> 00:21:42.440]  讓我們低頭禱告
[00:21:42.440 --> 00:21:43.880]  阿爸父我們感謝祢
[00:21:43.880 --> 00:21:44.680]  我們讚美祢
[00:21:44.680 --> 00:21:46.440]  祢是偉大奇妙神
[00:21:46.440 --> 00:21:48.000]  哈雷路亞謝謝祢
[00:21:48.000 --> 00:21:49.960]  求祢願讓我們的金牌在美
[00:21:49.960 --> 00:21:51.000]  我們服事我們的禱告
[00:21:51.000 --> 00:21:51.880]  一切榮耀歸給祢
[00:21:51.880 --> 00:21:54.160]  這樣禱告是奉祖耶穌基督的名

