
[00:00:00.000 --> 00:00:08.000]  今天跟大家分享的是以色列先知的經歷
[00:19:30.000 --> 00:19:34.000]  上海的農民工居住的環境是這樣的
[00:19:34.000 --> 00:19:35.000]  很難想像
[00:19:35.000 --> 00:19:37.000]  上海這麼先進的地方
[00:19:37.000 --> 00:19:40.000]  我們去到上海寶山區
[00:19:40.000 --> 00:19:42.000]  去探望我們支持的學生
[00:19:42.000 --> 00:19:45.000]  這裏這家人的小女孩
[00:19:45.000 --> 00:19:47.000]  是我們支持她讀書的
[00:19:47.000 --> 00:19:48.000]  當我們去探望她的時候
[00:19:48.000 --> 00:19:51.000]  她的姐姐歡迎我們
[00:19:51.000 --> 00:19:54.000]  這個姐姐原來已經不能再讀書了
[00:19:54.000 --> 00:19:56.000]  因為家裏不夠錢
[00:19:56.000 --> 00:19:57.000]  她姐姐相當漂亮
[00:19:57.000 --> 00:20:00.000]  好像鍾欣彤那樣
[00:20:00.000 --> 00:20:02.000]  一問她怎樣
[00:20:02.000 --> 00:20:03.000]  她就馬上哭了
[00:20:03.000 --> 00:20:05.000]  因為她說她很想讀書
[00:20:05.000 --> 00:20:07.000]  但是我們沒有錢
[00:20:07.000 --> 00:20:08.000]  她高中二
[00:20:08.000 --> 00:20:11.000]  當時我們那班義工
[00:20:11.000 --> 00:20:15.000]  我們馬上夾了兩千元給她交學費
[00:20:15.000 --> 00:20:17.000]  因為校長陪我們去
[00:20:17.000 --> 00:20:18.000]  我們馬上給錢校長
[00:20:18.000 --> 00:20:20.000]  明天讓她上學
[00:20:20.000 --> 00:20:22.000]  因為我們問她將來想做甚麼
[00:20:22.000 --> 00:20:24.000]  她說希望如果讀到書
[00:20:24.000 --> 00:20:26.000]  出來做醫生
[00:20:26.000 --> 00:20:28.000]  如果讀不到書
[00:20:28.000 --> 00:20:32.000]  她希望出來做明星
[00:20:32.000 --> 00:20:35.000]  她聽見很害怕
[00:20:35.000 --> 00:20:37.000]  她多數不會做到明星
[00:20:37.000 --> 00:20:43.000]  多數被色情的地方捉了她
[00:20:43.000 --> 00:20:45.000]  當我們和這些人接觸
[00:20:45.000 --> 00:20:47.000]  我們看到她的手
[00:20:47.000 --> 00:20:48.000]  她的手
[00:20:48.000 --> 00:20:50.000]  她的指甲很粗
[00:20:50.000 --> 00:20:53.000]  她的手也很粗
[00:20:53.000 --> 00:20:55.000]  這首歌
[00:20:55.000 --> 00:20:57.000]  小時候的手也很粗
[00:20:57.000 --> 00:21:02.000]  拿著父母或祖父的手
[00:21:02.000 --> 00:21:05.000]  這些叫做很粗的手
[00:21:05.000 --> 00:21:10.000]  窮困的人期望有關愛和安慰
[00:21:10.000 --> 00:21:15.000]  但是誰將關愛和安慰給他們呢
[00:21:15.000 --> 00:21:19.000]  我想到誰和他們一起走
[00:21:19.000 --> 00:21:22.000]  在艱難中和他們一起走
[00:21:22.000 --> 00:21:24.000]  教會有一個核心
[00:21:24.000 --> 00:21:28.000]  就是上帝有心情的手去擁抱人類
[00:21:28.000 --> 00:21:30.000]  去觸摸人間的苦難
[00:21:30.000 --> 00:21:33.000]  上帝通過他自己釘十字架仇虎
[00:21:33.000 --> 00:21:35.000]  來擔當人的苦難
[00:21:35.000 --> 00:21:37.000]  上帝去觸摸我們
[00:21:37.000 --> 00:21:40.000]  去醫治我們的身心靈
[00:21:40.000 --> 00:21:42.000]  上帝這雙手
[00:21:42.000 --> 00:21:45.000]  曾經創造天地萬物
[00:21:45.000 --> 00:21:52.000]  上帝用這雙手去展示窮倉
[00:21:52.000 --> 00:21:58.000]  去將群星、朱天的世界建立
[00:21:58.000 --> 00:22:02.000]  但他這雙手又受過很深的傷害
[00:22:02.000 --> 00:22:07.000]  這雙手曾經被釘在十字架
[00:22:07.000 --> 00:22:09.000]  這雙釘人的手
[00:22:09.000 --> 00:22:13.000]  是同人同經患難
[00:22:13.000 --> 00:22:19.000]  耶穌基督當他被釘十字架之前
[00:22:19.000 --> 00:22:22.000]  他描寫他憂愁起來
[00:22:22.000 --> 00:22:23.000]  極其難過
[00:22:23.000 --> 00:22:24.000]  便對他們說
[00:22:24.000 --> 00:22:26.000]  我心裡甚是憂傷
[00:22:26.000 --> 00:22:28.000]  幾乎要死
[00:22:28.000 --> 00:22:31.000]  耶穌基督在釘十字架之前
[00:22:31.000 --> 00:22:33.000]  他在赫西瑪利園
[00:22:33.000 --> 00:22:36.000]  他都很痛苦
[00:22:36.000 --> 00:22:39.000]  那一刻他知道他會受很大的痛苦
[00:22:39.000 --> 00:22:41.000]  他怎麼做?
[00:22:41.000 --> 00:22:46.000]  耶穌當然可以走去外國尋求政治庇護
[00:22:46.000 --> 00:22:47.000]  他知道要抓他
[00:22:47.000 --> 00:22:52.000]  叫門徒回到羅馬的廣場
[00:22:52.000 --> 00:22:55.000]  弄一張大橫額
[00:22:55.000 --> 00:22:57.000]  基督大法好
[00:22:57.000 --> 00:22:59.000]  但他沒有這樣做
[00:22:59.000 --> 00:23:00.000]  他沒有政治行動
[00:23:00.000 --> 00:23:01.000]  群眾支持他
[00:23:01.000 --> 00:23:02.000]  他沒有用政治行動
[00:23:02.000 --> 00:23:04.000]  也沒有尋求政治庇護
[00:23:04.000 --> 00:23:07.000]  他怎麼做呢?
[00:23:07.000 --> 00:23:09.000]  他也沒有隱居
[00:23:09.000 --> 00:23:11.000]  有個著名學者叫劉曉峰
[00:23:11.000 --> 00:23:12.000]  在中國
[00:23:12.000 --> 00:23:15.000]  當中國開放的時候
[00:23:15.000 --> 00:23:17.000]  他說他信了耶穌
[00:23:17.000 --> 00:23:18.000]  那一刻
[00:23:18.000 --> 00:23:19.000]  他怎麼信呢?
[00:23:19.000 --> 00:23:21.000]  他說他是看俄國的文學
[00:23:21.000 --> 00:23:23.000]  在裡面看到基督教精神
[00:23:23.000 --> 00:23:25.000]  而信主
[00:23:25.000 --> 00:23:27.000]  劉曉峰寫了一本書
[00:23:27.000 --> 00:23:29.000]  《拯救與逍遙》裡面特別提到
[00:23:29.000 --> 00:23:30.000]  在橄欖山
[00:23:30.000 --> 00:23:32.000]  在那個恐怖的晚上
[00:23:32.000 --> 00:23:37.000]  耶穌基督其實可以去隱居
[00:23:37.000 --> 00:23:38.000]  或者學屈原
[00:23:38.000 --> 00:23:39.000]  可以自殺
[00:23:39.000 --> 00:23:40.000]  可以學陶淵明
[00:23:40.000 --> 00:23:43.000]  走去悠然見南山
[00:23:43.000 --> 00:23:45.000]  他也沒有這樣做
[00:23:45.000 --> 00:23:46.000]  他既沒有隱居
[00:23:46.000 --> 00:23:47.000]  也沒有採取政治行動
[00:23:47.000 --> 00:23:50.000]  也沒有尋求政治庇護
[00:23:50.000 --> 00:23:53.000]  他的選擇上十字架
[00:23:53.000 --> 00:23:55.000]  這是很難想像
[00:23:55.000 --> 00:23:58.000]  他要走入最絕望的深淵
[00:23:58.000 --> 00:24:00.000]  但是他要將這個絕望
[00:24:00.000 --> 00:24:03.000]  轉變成為希望
[00:24:03.000 --> 00:24:05.000]  他要通過他極大的痛苦
[00:24:05.000 --> 00:24:07.000]  去承受人類的苦難
[00:24:07.000 --> 00:24:11.000]  然後將這個苦難轉化
[00:24:11.000 --> 00:24:13.000]  成為新的力量
[00:24:13.000 --> 00:24:14.000]  新的開始
[00:24:14.000 --> 00:24:16.000]  在當時他要掙扎
[00:24:16.000 --> 00:24:19.000]  走這一步是很艱難的
[00:24:19.000 --> 00:24:21.000]  他有太多其他可能性
[00:24:21.000 --> 00:24:24.000]  但是他選擇讓他自己承受
[00:24:24.000 --> 00:24:27.000]  人類的痛苦
[00:24:27.000 --> 00:24:30.000]  所以在《以察先知》描述耶穌
[00:24:30.000 --> 00:24:33.000]  那知祂為我們的過犯受害
[00:24:33.000 --> 00:24:34.000]  為我們的罪孽壓傷
[00:24:34.000 --> 00:24:36.000]  因而受的刑罰
[00:24:36.000 --> 00:24:37.000]  我們得平安
[00:24:37.000 --> 00:24:38.000]  因而受的鞭傷
[00:24:38.000 --> 00:24:41.000]  我們得醫治
[00:24:41.000 --> 00:24:44.000]  原來他要將這些受苦的人
[00:24:44.000 --> 00:24:47.000]  人類的苦難
[00:24:47.000 --> 00:24:48.000]  人類受壓迫
[00:24:48.000 --> 00:24:49.000]  受鞭打
[00:24:49.000 --> 00:24:50.000]  受侮辱
[00:24:50.000 --> 00:24:53.000]  他自己去承擔
[00:24:53.000 --> 00:24:57.000]  他還去承受我們的罪過
[00:24:57.000 --> 00:25:00.000]  千百年來人類種種的罪惡
[00:25:00.000 --> 00:25:03.000]  他代我們承擔
[00:25:03.000 --> 00:25:06.000]  他為我們的罪孽壓傷
[00:25:06.000 --> 00:25:08.000]  因而受的懲罰我們得平安
[00:25:08.000 --> 00:25:10.000]  因而受的鞭傷
[00:25:10.000 --> 00:25:14.000]  他醫治了我們的生命
[00:25:14.000 --> 00:25:16.000]  同擔憂患的主
[00:25:16.000 --> 00:25:20.000]  他擁抱我們每一個人的生命
[00:25:20.000 --> 00:25:24.000]  而他終於被釘死在十字架
[00:25:24.000 --> 00:25:26.000]  死得很慘
[00:25:26.000 --> 00:25:28.000]  但是很奇妙的三天之後
[00:25:28.000 --> 00:25:29.000]  他的死而復活
[00:25:29.000 --> 00:25:33.000]  將他本來是災難的悲哀的局面
[00:25:33.000 --> 00:25:36.000]  突然轉化成為一個完全新的希望
[00:25:36.000 --> 00:25:39.000]  一切可以有新的希望
[00:25:39.000 --> 00:25:40.000]  就好像以西傑先知
[00:25:40.000 --> 00:25:41.000]  以為沒有希望的時候
[00:25:41.000 --> 00:25:42.000]  上帝告訴你
[00:25:42.000 --> 00:25:44.000]  不是,前面還有希望
[00:25:44.000 --> 00:25:46.000]  因為上帝讓他知道
[00:25:46.000 --> 00:25:50.000]  未來基督尼將人的心靈改變
[00:25:50.000 --> 00:25:54.000]  將石的心變成玉心
[00:25:54.000 --> 00:25:56.000]  基督尼會改變我們
[00:25:56.000 --> 00:25:57.000]  因為他死而復活
[00:25:57.000 --> 00:25:59.000]  就是說一切可以重新開始
[00:25:59.000 --> 00:26:01.000]  人類再改變
[00:26:01.000 --> 00:26:05.000]  真正的慈愛公義才能夠出現
[00:26:05.000 --> 00:26:08.000]  五百人當年親眼看到耶穌的顯現
[00:26:08.000 --> 00:26:11.000]  迫害基督的保羅也親眼看到
[00:26:11.000 --> 00:26:14.000]  而完全改變
[00:26:14.000 --> 00:26:15.000]  因為他復活
[00:26:15.000 --> 00:26:18.000]  他醫好傷心的人
[00:26:18.000 --> 00:26:22.000]  他裹好他們的傷處
[00:26:22.000 --> 00:26:24.000]  他對身心受苦的
[00:26:24.000 --> 00:26:28.000]  帶來安慰和醫治
[00:26:28.000 --> 00:26:31.000]  這幅畫我很喜歡
[00:26:31.000 --> 00:26:34.000]  因為我發覺這個年輕人瞎了眼
[00:26:34.000 --> 00:26:36.000]  當耶穌一摸他的眼
[00:26:36.000 --> 00:26:37.000]  他手執著耶穌的手
[00:26:37.000 --> 00:26:39.000]  他那種迫切
[00:26:39.000 --> 00:26:40.000]  希望得到醫治
[00:26:40.000 --> 00:26:41.000]  希望有人救他
[00:26:41.000 --> 00:26:45.000]  有人關懷他
[00:26:45.000 --> 00:26:52.000]  其實當他看見ISIS這些殘暴
[00:26:52.000 --> 00:26:56.000]  將一些人斬頭
[00:26:56.000 --> 00:27:00.000]  將一些不根據思想的人屠殺
[00:27:00.000 --> 00:27:03.000]  那些人受的痛苦我們也很難明白
[00:27:03.000 --> 00:27:04.000]  在敘利亞
[00:27:04.000 --> 00:27:06.000]  在伊拉克那些人家破人亡
[00:27:06.000 --> 00:27:08.000]  我們也是無能為力
[00:27:08.000 --> 00:27:12.000]  伊波拉病毒在非洲我們也是無能為力
[00:27:12.000 --> 00:27:13.000]  在世界上很多戰亂
[00:27:13.000 --> 00:27:15.000]  烏克蘭的亂局我們也是無能為力
[00:27:15.000 --> 00:27:17.000]  甚至香港我們也是無能為力
[00:27:17.000 --> 00:27:18.000]  但是我們知道
[00:27:18.000 --> 00:27:20.000]  無論你是哪一邊
[00:27:20.000 --> 00:27:21.000]  你政治主義是怎樣
[00:27:21.000 --> 00:27:23.000]  你只要遇到基督
[00:27:23.000 --> 00:27:26.000]  你的心靈是會改變得到安慰
[00:27:26.000 --> 00:27:29.000]  而這個就是上帝的國度
[00:27:29.000 --> 00:27:31.000]  天國不是死後去的地方
[00:27:31.000 --> 00:27:32.000]  耶穌說原你的國降臨
[00:27:32.000 --> 00:27:33.000]  只恆在地上
[00:27:33.000 --> 00:27:35.000]  如同恆在天上
[00:27:35.000 --> 00:27:37.000]  就是說神的神聖的國度
[00:27:37.000 --> 00:27:39.000]  今天是會來到地上
[00:27:39.000 --> 00:27:41.000]  是通過我們每個人
[00:27:41.000 --> 00:27:42.000]  接受基督的救恩
[00:27:42.000 --> 00:27:44.000]  我們將他的愛走出來
[00:27:44.000 --> 00:27:49.000]  我們在今天就要實現這些人愛
[00:27:49.000 --> 00:27:51.000]  而天國已經來到我們心靈當中
[00:27:51.000 --> 00:27:53.000]  它已經完成了
[00:27:53.000 --> 00:27:55.000]  但它又開始了
[00:27:55.000 --> 00:27:57.000]  已經完成了但還未完成
[00:27:57.000 --> 00:27:59.000]  溫偉堯弟兄將它譯作
[00:27:59.000 --> 00:28:00.000]  既濟未濟
[00:28:00.000 --> 00:28:02.000]  用易經的兩個卦
[00:28:02.000 --> 00:28:03.000]  最後兩個卦
[00:28:03.000 --> 00:28:05.000]  是完成但又未完成
[00:28:05.000 --> 00:28:06.000]  基督完成了九十
[00:28:06.000 --> 00:28:08.000]  但新天生定未來臨
[00:28:08.000 --> 00:28:10.000]  是未完全完成
[00:28:10.000 --> 00:28:11.000]  所以天國未來臨
[00:28:11.000 --> 00:28:12.000]  末日未來臨
[00:28:12.000 --> 00:28:14.000]  我們每個人都要完全將我們
[00:28:14.000 --> 00:28:16.000]  經歷到上帝的愛走出來
[00:28:16.000 --> 00:28:20.000]  去讓其他人得到愛和關懷
[00:28:20.000 --> 00:28:22.000]  我們將他的愛的實現
[00:28:22.000 --> 00:28:25.000]  就是將他的國度在地上走出來
[00:28:25.000 --> 00:28:28.000]  而你怎樣進入到國度
[00:28:28.000 --> 00:28:31.000]  是要當你回復最單純的心
[00:28:31.000 --> 00:28:33.000]  用信心去接受
[00:28:33.000 --> 00:28:38.000]  你就經歷到基督在你心靈救贖帶來的恩情大愛
[00:28:38.000 --> 00:28:40.000]  因此我們進入到國度
[00:28:40.000 --> 00:28:42.000]  我們學習到去愛上帝
[00:28:42.000 --> 00:28:43.000]  同時愛其他人
[00:28:43.000 --> 00:28:45.000]  這個時候我們得到很大的喜樂
[00:28:45.000 --> 00:28:46.000]  我們在屬靈上得到生命
[00:28:46.000 --> 00:28:51.000]  這種生命這種體驗並不是心理作用
[00:28:51.000 --> 00:28:55.000]  而是真實提醒了我們的人格
[00:28:55.000 --> 00:28:56.000]  我們的道德
[00:28:56.000 --> 00:28:57.000]  我們生命的改變
[00:28:57.000 --> 00:28:59.000]  因為救贖改變我們
[00:28:59.000 --> 00:29:03.000]  在上帝手裏我們得到生命
[00:29:03.000 --> 00:29:08.000]  很粗的手代表很多艱難的人的奮鬥
[00:29:08.000 --> 00:29:11.000]  一對釘痕的手代表上帝和我們一起
[00:29:11.000 --> 00:29:14.000]  經歷苦難去寬恕我們的罪
[00:29:14.000 --> 00:29:15.000]  將我們改變
[00:29:15.000 --> 00:29:20.000]  又告訴我們我們在祂的手裏會得到新的生命
[00:29:20.000 --> 00:29:27.000]  因此我們可以進入上帝那種無盡的恩情當中去經歷
[00:29:27.000 --> 00:29:31.000]  當我看見那些文工或農民很多的艱難
[00:29:31.000 --> 00:29:33.000]  我都不知道有什麼可以做
[00:29:33.000 --> 00:29:34.000]  你看那些很窮的人
[00:29:34.000 --> 00:29:37.000]  全身的錢都掏出來都幫不了他很多
[00:29:37.000 --> 00:29:41.000]  一群人合起來的錢做到一點點東西
[00:29:41.000 --> 00:29:43.000]  但我們在中國做完就走了
[00:29:43.000 --> 00:29:48.000]  但我想不到有一次我們去那些農民工裏
[00:29:48.000 --> 00:29:54.000]  當我們去幫助那個死了丈夫的女人
[00:29:54.000 --> 00:29:56.000]  她又有小兒麻痺症
[00:29:56.000 --> 00:29:57.000]  她腳不能走路
[00:29:57.000 --> 00:29:59.000]  她怎樣養育子女很艱難
[00:29:59.000 --> 00:30:00.000]  所以我們去幫助她
[00:30:00.000 --> 00:30:03.000]  走的時候我說我們是信上帝的
[00:30:03.000 --> 00:30:04.000]  我們愛你
[00:30:04.000 --> 00:30:06.000]  因為上帝就是愛
[00:30:06.000 --> 00:30:09.000]  他說你們是不是信耶穌基督
[00:30:09.000 --> 00:30:10.000]  我說是的
[00:30:10.000 --> 00:30:12.000]  他說我也是
[00:30:12.000 --> 00:30:13.000]  我突然間很驚奇
[00:30:13.000 --> 00:30:18.000]  原來有人將這個愛傳給他在中國裏面
[00:30:18.000 --> 00:30:24.000]  原來基督徒展開文工的關注工作在中國已經有很多了
[00:30:24.000 --> 00:30:27.000]  我們去幫一幫而已
[00:30:27.000 --> 00:30:29.000]  裏面已經很多人在做
[00:30:29.000 --> 00:30:31.000]  中國人自己做
[00:30:31.000 --> 00:30:35.000]  但有一次我去到新加坡
[00:30:35.000 --> 00:30:36.000]  都差不多十年前了
[00:30:36.000 --> 00:30:39.000]  當時很多文工走出去新加坡打工
[00:30:39.000 --> 00:30:41.000]  離鄉別井很艱難
[00:30:41.000 --> 00:30:42.000]  沒有人理會他們
[00:30:42.000 --> 00:30:45.000]  因為這些是基層的人覺得不重要
[00:30:45.000 --> 00:30:47.000]  但是教會關懷他們
[00:30:47.000 --> 00:30:51.000]  所以他們有文工的聚會是星期六下午五點鐘
[00:30:51.000 --> 00:30:55.000]  因為當時他唯一那個時間是他們可以休息的
[00:30:55.000 --> 00:30:57.000]  其他都要日以繼夜的工作
[00:30:57.000 --> 00:31:00.000]  所以當時叫我和文工講道
[00:31:00.000 --> 00:31:02.000]  開始知道有教會關懷他們
[00:31:02.000 --> 00:31:05.000]  我當時第一次見到文工
[00:31:05.000 --> 00:31:08.000]  當時我們還沒有自己去做
[00:31:08.000 --> 00:31:11.000]  見到教會開始做我很驚奇
[00:31:11.000 --> 00:31:13.000]  所以我和他講道
[00:31:13.000 --> 00:31:16.000]  結果他們是低著頭很慈悲
[00:31:16.000 --> 00:31:18.000]  很迷惘
[00:31:18.000 --> 00:31:19.000]  我講完之後和他握手
[00:31:19.000 --> 00:31:21.000]  他們有點不敢
[00:31:21.000 --> 00:31:25.000]  因為在台上講話多數是領導人
[00:31:25.000 --> 00:31:28.000]  你和他握手怎麼那麼給面子
[00:31:28.000 --> 00:31:31.000]  不知道基督教不是這樣看
[00:31:31.000 --> 00:31:33.000]  然後我逐個握手
[00:31:33.000 --> 00:31:35.000]  然後到他們坐巴士巴士巴士走
[00:31:35.000 --> 00:31:36.000]  我和他揮手
[00:31:36.000 --> 00:31:39.000]  他們都很高興在巴士上和我揮手
[00:31:39.000 --> 00:31:43.000]  原來教會在新加坡
[00:31:43.000 --> 00:31:46.000]  有教會真的去安慰他們
[00:31:46.000 --> 00:31:48.000]  去醫治他們
[00:31:48.000 --> 00:31:53.000]  然後十年後我再去新加坡
[00:31:53.000 --> 00:31:54.000]  又有一間教會請我講道
[00:31:54.000 --> 00:31:57.000]  又是向農民工講道
[00:31:57.000 --> 00:32:01.000]  這次但是我覺得很不同
[00:32:01.000 --> 00:32:03.000]  又是六七八人
[00:32:03.000 --> 00:32:06.000]  我第一次在教會是農民工
[00:32:06.000 --> 00:32:08.000]  有汗味
[00:32:08.000 --> 00:32:09.000]  有汗臭味
[00:32:09.000 --> 00:32:12.000]  因為他們一做完工就來
[00:32:12.000 --> 00:32:16.000]  穿著背心和拖鞋
[00:32:16.000 --> 00:32:19.000]  不是穿得很漂亮來教會
[00:32:19.000 --> 00:32:20.000]  頭髮很亂
[00:32:20.000 --> 00:32:21.000]  全身都是汗
[00:32:21.000 --> 00:32:22.000]  很艱苦的人
[00:32:22.000 --> 00:32:24.000]  但這次我覺得不同
[00:32:24.000 --> 00:32:26.000]  他們不是迷惘不是退縮
[00:32:26.000 --> 00:32:28.000]  他們一舉起手唱詩歌
[00:32:28.000 --> 00:32:30.000]  他們就很高興
[00:32:30.000 --> 00:32:32.000]  他們有笑容
[00:32:32.000 --> 00:32:34.000]  主啊你美麗非凡
[00:32:34.000 --> 00:32:37.000]  我再看到這些粗獷的手
[00:32:37.000 --> 00:32:40.000]  這些很多皮
[00:32:40.000 --> 00:32:43.000]  很厚的手
[00:32:43.000 --> 00:32:45.000]  他舉起來唱詩歌的時候
[00:32:45.000 --> 00:32:47.000]  充滿了喜樂充滿了讚美
[00:32:47.000 --> 00:32:49.000]  我無法想像
[00:32:49.000 --> 00:32:51.000]  經過很多基督徒關懷的日子
[00:32:51.000 --> 00:32:53.000]  這些人開始感受到
[00:32:53.000 --> 00:32:56.000]  他們是重要的
[00:32:56.000 --> 00:33:00.000]  他們在上帝裡面有尊嚴
[00:33:00.000 --> 00:33:03.000]  當我們去到上海關懷農民工的時候
[00:33:03.000 --> 00:33:04.000]  我們離開
[00:33:04.000 --> 00:33:07.000]  我見到一個女孩
[00:33:07.000 --> 00:33:10.000]  她爸爸叫她不要讀書
[00:33:10.000 --> 00:33:13.000]  因為要供哥哥回鄉讀高中
[00:33:13.000 --> 00:33:14.000]  哥哥希望考到大學
[00:33:14.000 --> 00:33:16.000]  品學兼優
[00:33:16.000 --> 00:33:18.000]  就叫女兒不要讀
[00:33:18.000 --> 00:33:20.000]  女兒剛剛初中
[00:33:20.000 --> 00:33:24.000]  女兒經常哭她希望讀書
[00:33:24.000 --> 00:33:27.000]  誰不想讀書呢
[00:33:27.000 --> 00:33:30.000]  中國和加拿大不一樣
[00:33:30.000 --> 00:33:33.000]  加拿大經常想躺著不動
[00:33:33.000 --> 00:33:36.000]  中國那些真的很艱苦
[00:33:36.000 --> 00:33:37.000]  所以我們帶兒女去
[00:33:37.000 --> 00:33:38.000]  教完英文之後
[00:33:38.000 --> 00:33:40.000]  每個都很乖
[00:33:40.000 --> 00:33:41.000]  人家這麼艱難
[00:33:41.000 --> 00:33:43.000]  我們每個胎兒都吃到肥絲大姐
[00:33:43.000 --> 00:33:45.000]  每個都吃薯片
[00:33:45.000 --> 00:33:46.000]  喝汽水
[00:33:46.000 --> 00:33:50.000]  那些人連汽水都沒喝過
[00:33:50.000 --> 00:33:53.000]  那個女孩一說就哭
[00:33:53.000 --> 00:33:57.000]  爸爸就晚上多做一份工作給她讀書
[00:33:57.000 --> 00:33:58.000]  但如果哥哥考到大學
[00:33:58.000 --> 00:34:00.000]  這是他們的盼望
[00:34:00.000 --> 00:34:01.000]  如果哥哥考到大學
[00:34:01.000 --> 00:34:02.000]  都要女兒不要讀
[00:34:02.000 --> 00:34:05.000]  一起打工養哥哥
[00:34:05.000 --> 00:34:06.000]  當時我說
[00:34:06.000 --> 00:34:07.000]  如果你們哥哥考到
[00:34:07.000 --> 00:34:09.000]  我們供他
[00:34:09.000 --> 00:34:12.000]  全家馬上流淚
[00:34:12.000 --> 00:34:16.000]  然後我見女兒這麼乖
[00:34:16.000 --> 00:34:17.000]  她肯犧牲
[00:34:17.000 --> 00:34:19.000]  我很怕將來不能讀書
[00:34:19.000 --> 00:34:21.000]  剛剛入高中的時候
[00:34:21.000 --> 00:34:22.000]  哥哥入大學她不要讀
[00:34:22.000 --> 00:34:26.000]  她會不會是打扮很漂亮的女孩
[00:34:26.000 --> 00:34:30.000]  過去對面的色情地方工作
[00:34:30.000 --> 00:34:32.000]  有些農民工平房對面
[00:34:32.000 --> 00:34:34.000]  就是很漂亮的大廈
[00:34:34.000 --> 00:34:36.000]  是那些娛樂場所
[00:34:36.000 --> 00:34:38.000]  所以我當時很鼓勵她
[00:34:38.000 --> 00:34:40.000]  我們會供你哥哥讀
[00:34:40.000 --> 00:34:42.000]  你繼續讀書就不用怕
[00:34:42.000 --> 00:34:44.000]  我還拿了一百元
[00:34:44.000 --> 00:34:46.000]  那時候很多年前
[00:34:46.000 --> 00:34:48.000]  一百元都很多
[00:34:48.000 --> 00:34:49.000]  他們全家都哭
[00:34:49.000 --> 00:34:51.000]  但那一百元都不是最重要
[00:34:51.000 --> 00:34:53.000]  因為我在民間住過
[00:34:53.000 --> 00:34:56.000]  兩元可以買一碗水餃
[00:34:56.000 --> 00:35:00.000]  給我錦田記一碗吃飽
[00:35:00.000 --> 00:35:03.000]  如果遊客就要二十元
[00:35:03.000 --> 00:35:04.000]  平民兩元
[00:35:04.000 --> 00:35:06.000]  一百元就值很多
[00:35:06.000 --> 00:35:09.000]  對他們來說一百元都很多
[00:35:09.000 --> 00:35:11.000]  但他們哭不是因為那一百元
[00:35:11.000 --> 00:35:12.000]  他們哭是因為
[00:35:12.000 --> 00:35:13.000]  他們覺得在你裡面
[00:35:13.000 --> 00:35:15.000]  你重視他
[00:35:15.000 --> 00:35:19.000]  你給他尊嚴
[00:35:19.000 --> 00:35:21.000]  當一些不同的
[00:35:21.000 --> 00:35:22.000]  無名的基督徒
[00:35:22.000 --> 00:35:24.000]  在不同的地方工作
[00:35:24.000 --> 00:35:27.000]  中國的工人階層
[00:35:27.000 --> 00:35:29.000]  很多人開始信耶穌
[00:35:29.000 --> 00:35:31.000]  是沒有人知道為什麼
[00:35:31.000 --> 00:35:34.000]  就是這樣擴展出去
[00:35:34.000 --> 00:35:38.000]  當2012年在香港一個大會
[00:35:38.000 --> 00:35:40.000]  是國內的人出來
[00:35:40.000 --> 00:35:43.000]  因為國內不會有大型基督教聚會
[00:35:43.000 --> 00:35:45.000]  最多一兩千人
[00:35:45.000 --> 00:35:46.000]  但出來香港
[00:35:46.000 --> 00:35:48.000]  可以一兩萬人的聚會
[00:35:48.000 --> 00:35:51.000]  很多不同的地區教會
[00:35:51.000 --> 00:35:56.000]  來到香港的大型聚會
[00:35:56.000 --> 00:35:58.000]  當時我聽聞
[00:35:58.000 --> 00:36:00.000]  2013年
[00:36:00.000 --> 00:36:04.000]  2012年是請我去參加
[00:36:04.000 --> 00:36:07.000]  我去參加
[00:36:07.000 --> 00:36:09.000]  我比較開心
[00:36:09.000 --> 00:36:11.000]  進去沒有人知道我是誰
[00:36:11.000 --> 00:36:15.000]  因為通常香港國語教會
[00:36:15.000 --> 00:36:16.000]  進去一定知道你是誰
[00:36:16.000 --> 00:36:18.000]  林博士坐前面
[00:36:18.000 --> 00:36:19.000]  我又很不好意思
[00:36:19.000 --> 00:36:20.000]  這次沒有人知道
[00:36:20.000 --> 00:36:23.000]  中國大陸出來
[00:36:23.000 --> 00:36:27.000]  一萬多人在機場的大會議廳
[00:36:27.000 --> 00:36:30.000]  我真是很卑微的其中一個
[00:36:30.000 --> 00:36:31.000]  當他們一唱詩歌
[00:36:31.000 --> 00:36:34.000]  一群站開一點
[00:36:34.000 --> 00:36:36.000]  一起唱詩歌的時候
[00:36:36.000 --> 00:36:39.000]  那種快樂
[00:36:39.000 --> 00:36:41.000]  那種喜樂洋溢
[00:36:41.000 --> 00:36:43.000]  我沒辦法想像
[00:36:43.000 --> 00:36:45.000]  好像汪洋大海
[00:36:45.000 --> 00:36:47.000]  姓名的大能
[00:36:47.000 --> 00:36:48.000]  大家一起唱的時候
[00:36:48.000 --> 00:36:51.000]  讚美主 阿彌陀佛
[00:36:51.000 --> 00:36:53.000]  讚美主 阿彌陀佛
[00:36:53.000 --> 00:36:56.000]  阿彌陀佛
[00:36:56.000 --> 00:36:59.000]  讚美主 阿彌陀佛
[00:36:59.000 --> 00:37:01.000]  讚美主 阿彌陀佛
[00:37:01.000 --> 00:37:02.000]  這樣唱
[00:37:02.000 --> 00:37:04.000]  阿彌陀佛
