
[00:00:00.000 --> 00:00:03.560]  今天的題目是"誰是主角"
[00:18:20.720 --> 00:18:22.400]  其實是一個很大的問題
[00:18:22.400 --> 00:18:23.680]  現在我們也是
[00:18:23.680 --> 00:18:25.440]  我們都檢視一下自己的生命
[00:18:25.440 --> 00:18:26.320]  有沒有些東西
[00:18:26.320 --> 00:18:30.640]  我只是覺得我這個人坐在這裏做崇拜就行了
[00:18:30.640 --> 00:18:33.920]  我出去做什麼都不要緊了
[00:18:33.920 --> 00:18:35.920]  究竟我們是不是要有這樣的
[00:18:35.920 --> 00:18:39.040]  外在的屬靈生命
[00:18:39.040 --> 00:18:43.040]  而沒有內在的生命轉變呢?
[00:18:43.040 --> 00:18:44.400]  這個值得我們去想
[00:18:44.400 --> 00:18:46.400]  甚至可能外面有些教會
[00:18:46.400 --> 00:18:48.080]  都很着重一些禮儀
[00:18:48.080 --> 00:18:50.080]  什麼可以做 什麼不可以做
[00:18:50.080 --> 00:18:53.440]  什麼可以摸 什麼不可以摸
[00:18:53.440 --> 00:18:54.640]  或者都會有
[00:18:54.640 --> 00:18:58.080]  但這個是不是上帝要的生命轉化呢?
[00:18:58.080 --> 00:19:01.520]  這個也值得我們去思考
[00:19:01.520 --> 00:19:02.720]  最後一黨
[00:19:02.720 --> 00:19:04.160]  厲害了
[00:19:04.160 --> 00:19:05.120]  基督黨
[00:19:05.120 --> 00:19:06.640]  基督黨都有問題
[00:19:06.640 --> 00:19:08.400]  基督黨的名字這麼好
[00:19:08.400 --> 00:19:09.920]  這麼正氣
[00:19:09.920 --> 00:19:10.560]  是啊
[00:19:10.560 --> 00:19:12.640]  看起來真的很好
[00:19:12.640 --> 00:19:15.520]  不過原來當時在說的是一羣什麼人呢?
[00:19:15.520 --> 00:19:17.920]  是一羣自命清高
[00:19:17.920 --> 00:19:21.200]  我的屬靈生命比你厲害
[00:19:21.200 --> 00:19:22.400]  我是跟耶穌
[00:19:22.400 --> 00:19:23.200]  你們不是
[00:19:23.200 --> 00:19:27.360]  你們跟保羅啦 跟彼得啦 跟阿波羅啦
[00:19:27.360 --> 00:19:31.200]  他們覺得自己厲害一點
[00:19:31.200 --> 00:19:32.480]  哇
[00:19:32.480 --> 00:19:35.680]  其實這個也很可怕
[00:19:35.680 --> 00:19:37.520]  什麼領袖說的
[00:19:37.520 --> 00:19:39.440]  都不會隨便跟的
[00:19:39.440 --> 00:19:41.040]  你說一句不中聽的
[00:19:41.040 --> 00:19:44.960]  馬上就走後腿就走了
[00:19:44.960 --> 00:19:48.480]  在後現代的社會里面
[00:19:48.480 --> 00:19:49.440]  我真的想說
[00:19:49.440 --> 00:19:53.040]  高舉個人主義的情況下
[00:19:53.040 --> 00:19:58.160]  其實我們遇上這一黨的可能更多
[00:19:58.160 --> 00:20:01.840]  一遇上領袖說的話不中聽
[00:20:01.840 --> 00:20:05.440]  你就覺得自己解經那套纔對
[00:20:05.440 --> 00:20:08.720]  自己看法纔對
[00:20:08.720 --> 00:20:11.040]  然後就走了
[00:20:11.040 --> 00:20:15.920]  其實我們真的要好好去檢視一下
[00:20:15.920 --> 00:20:20.480]  究竟現在我們屬靈生命的狀況是什麼一回事
[00:20:20.480 --> 00:20:24.320]  究竟教會是不是基督的身體
[00:20:24.320 --> 00:20:28.560]  究竟教會的頭是不是耶穌基督呢
[00:20:28.560 --> 00:20:32.960]  如果我們掉進了分黨分派的陷阱裏面
[00:20:32.960 --> 00:20:37.760]  究竟我們還記不記得我們的生命是屬於誰的呢
[00:20:37.760 --> 00:20:43.440]  我們生命的主究竟是誰呢
[00:20:43.440 --> 00:20:45.920]  如果我們忘記了
[00:20:45.920 --> 00:20:50.880]  真正教會的主是誰都挺恐怖的
[00:20:50.880 --> 00:20:55.680]  所以保羅在一開始的時候就提醒哥倫多教會
[00:20:55.680 --> 00:20:58.240]  你們不要搞錯了
[00:20:58.240 --> 00:21:02.160]  你們的主不是保羅
[00:21:02.160 --> 00:21:03.920]  不是阿波羅
[00:21:03.920 --> 00:21:05.440]  不是彼得
[00:21:05.440 --> 00:21:09.600]  不是你們自己想出來的那一套
[00:21:09.600 --> 00:21:12.000]  我們要說一樣的話
[00:21:12.000 --> 00:21:15.840]  一心一意彼此相合
[00:21:15.840 --> 00:21:17.280]  這是什麼意思
[00:21:17.280 --> 00:21:20.400]  不是說耶穌做我們所有人都是一模一樣
[00:21:20.400 --> 00:21:22.480]  上帝沒有做我們人人都一樣
[00:21:22.480 --> 00:21:24.400]  上帝做我們每一個人都獨特
[00:21:24.400 --> 00:21:27.120]  上帝做我們每一個人都有特別的恩賜
[00:21:27.120 --> 00:21:30.320]  不過上帝要我們在祂裏面合一
[00:21:30.320 --> 00:21:32.640]  我們恩賜是彼此配搭
[00:21:32.640 --> 00:21:34.080]  我們說一樣的話
[00:21:34.080 --> 00:21:36.960]  是不是一樣聖經的說話呢
[00:21:36.960 --> 00:21:38.480]  我們一心一意
[00:21:38.480 --> 00:21:41.360]  我們是不是一起心思意念
[00:21:41.360 --> 00:21:43.520]  都記掛着上帝的吩咐
[00:21:43.520 --> 00:21:49.440]  我們都要同心走出上帝的誡命呢
[00:21:49.440 --> 00:21:50.880]  這個值得我們去想
[00:21:50.880 --> 00:21:54.560]  我們如何將恩賜彼此配搭
[00:21:54.560 --> 00:21:55.920]  團結起來
[00:21:55.920 --> 00:21:58.560]  建立基督的身體
[00:21:58.560 --> 00:21:59.520]  聖經說
[00:21:59.520 --> 00:22:02.400]  神叫萬事都互相效力
[00:22:02.400 --> 00:22:04.880]  叫愛神的人什麼
[00:22:04.880 --> 00:22:06.080]  得益處
[00:22:06.080 --> 00:22:09.120]  他要我們作爲基督的身體
[00:22:09.120 --> 00:22:10.160]  得益處
[00:22:10.160 --> 00:22:11.920]  可以成長起來
[00:22:11.920 --> 00:22:15.440]  Amen
[00:22:15.440 --> 00:22:17.200]  想到這裏我在想
[00:22:17.200 --> 00:22:22.480]  如果教會不見了真正的主角會是怎樣呢
[00:22:22.480 --> 00:22:24.720]  就只剩下一個門面
[00:22:24.720 --> 00:22:26.640]  裏面的東西都散了
[00:22:26.640 --> 00:22:28.880]  都垮了
[00:22:28.880 --> 00:22:31.120]  有些熟悉我的弟兄姊妹
[00:22:31.120 --> 00:22:38.640]  可能都知道我來自一個曾經很分裂的教會
[00:22:38.640 --> 00:22:44.240]  這個分裂正正就是因爲結黨紛爭
[00:22:44.240 --> 00:22:48.480]  其實這是一間六十多年的教會
[00:22:48.480 --> 00:22:50.560]  我聚會的時候人數不算多
[00:22:50.560 --> 00:22:52.240]  只有二百多人
[00:22:52.240 --> 00:22:54.000]  不過他們很有錢
[00:22:54.000 --> 00:22:55.920]  很富足
[00:22:55.920 --> 00:22:57.200]  並且恩賜很多
[00:22:57.200 --> 00:22:59.920]  一個人可以做很多樣奉獻
[00:22:59.920 --> 00:23:01.360]  都可以
[00:23:01.360 --> 00:23:05.840]  有錢的意思真的比現在更加明顯
[00:23:05.840 --> 00:23:07.760]  因爲他有自己的地
[00:23:07.760 --> 00:23:09.760]  有自己的座堂
[00:23:09.760 --> 00:23:13.040]  當時的教會是四層高的
[00:23:13.040 --> 00:23:16.560]  不過原來人在安逸之中
[00:23:16.560 --> 00:23:21.200]  就慢慢掉進了一些太過舒服的陷阱
[00:23:21.200 --> 00:23:24.480]  開始有新一代領袖出來的時候
[00:23:24.480 --> 00:23:27.040]  就發現教會好像有很多問題
[00:23:27.040 --> 00:23:28.320]  不成長
[00:23:28.320 --> 00:23:30.160]  不向前走
[00:23:30.160 --> 00:23:32.000]  他們很想有些改革
[00:23:32.000 --> 00:23:34.960]  有些令教會再向前走
[00:23:34.960 --> 00:23:38.160]  不過原來當改革派出現的時候
[00:23:38.160 --> 00:23:40.560]  元老派都會出現的
[00:23:40.560 --> 00:23:44.560]  結果兩代從來都沒有融合過
[00:23:44.560 --> 00:23:50.960]  當時講任何東西其實都不是講得很好的
[00:23:50.960 --> 00:23:52.400]  發現什麼
[00:23:52.400 --> 00:23:54.640]  接着出現什麼情況呢
[00:23:54.640 --> 00:23:59.120]  就好像現在的立法局和區議會選舉一樣
[00:23:59.120 --> 00:24:00.480]  一有選舉
[00:24:00.480 --> 00:24:03.040]  任何的團契聚會
[00:24:03.040 --> 00:24:07.840]  兩派就要去到每一個聚會拉票
[00:24:07.840 --> 00:24:12.720]  每人的票都很重要
[00:24:12.720 --> 00:24:16.080]  結果不僅如此
[00:24:16.080 --> 00:24:17.600]  還要互相指責
[00:24:17.600 --> 00:24:20.800]  指責不只是在那個堂會里面
[00:24:20.800 --> 00:24:23.600]  還要去到當時他們都有總會的
[00:24:23.600 --> 00:24:25.200]  去到總會的層面
[00:24:25.200 --> 00:24:26.720]  互相去指控
[00:24:26.720 --> 00:24:29.280]  互相去對質
[00:24:29.280 --> 00:24:32.480]  你猜最後的結果是什麼呢
[00:24:32.480 --> 00:24:34.240]  當然是散了
[00:24:34.240 --> 00:24:35.280]  我問了三堂
[00:24:35.280 --> 00:24:39.040]  你猜哪一派可以留下呢
[00:24:39.040 --> 00:24:40.960]  看你猜不猜得到
[00:24:40.960 --> 00:24:43.040]  哇 三堂都猜元老派
[00:24:43.040 --> 00:24:44.640]  那當然是中了
[00:24:44.640 --> 00:24:47.200]  四堂都猜元老派
[00:24:47.200 --> 00:24:51.040]  當然最後真的是元老派留下
[00:24:51.040 --> 00:24:52.720]  那新一派怎麼樣
[00:24:52.720 --> 00:24:54.080]  走了
[00:24:54.080 --> 00:24:56.080]  自立門戶
[00:24:56.080 --> 00:24:57.680]  還有一派是怎麼樣
[00:24:57.680 --> 00:25:01.520]  我兩邊都不認同你們
[00:25:01.520 --> 00:25:03.120]  太傷心了
[00:25:03.120 --> 00:25:04.800]  自己去找另外一些教會
[00:25:04.800 --> 00:25:08.240]  覺得合適的教會就回去了
[00:25:08.240 --> 00:25:08.880]  很老實
[00:25:08.880 --> 00:25:13.200]  我也是第三派其中一個
[00:25:13.200 --> 00:25:14.800]  不過我想說的是
[00:25:14.800 --> 00:25:16.240]  經歷這樣的分裂
[00:25:16.240 --> 00:25:19.600]  其實是每一派的人都很傷
[00:25:19.600 --> 00:25:21.360]  是元氣大傷
[00:25:21.360 --> 00:25:24.960]  是需要很長日子去修復的
[00:25:24.960 --> 00:25:27.840]  整個教會需要了十幾二十年
[00:25:27.840 --> 00:25:29.840]  去復和
[00:25:29.840 --> 00:25:31.200]  去修復關係
[00:25:31.200 --> 00:25:33.920]  去重建 去整理
[00:25:33.920 --> 00:25:35.920]  所以我在這裏想提醒姐妹
[00:25:35.920 --> 00:25:37.680]  要很小心
[00:25:37.680 --> 00:25:41.040]  很小心結黨紛爭這個病毒
[00:25:41.040 --> 00:25:45.360]  這個病毒會死人的
[00:25:45.360 --> 00:25:49.040]  想到這裏我想起雅庚堂
[00:25:49.040 --> 00:25:50.800]  大家不要害怕
[00:25:50.800 --> 00:25:52.800]  想起雅庚堂
[00:25:52.800 --> 00:25:55.120]  其實雅庚堂也因着
[00:25:55.120 --> 00:25:57.040]  牧養和行政的需要
[00:25:57.040 --> 00:25:59.040]  我們也分區的
[00:25:59.040 --> 00:26:01.040]  我們也分明牧養的
[00:26:01.040 --> 00:26:02.480]  什麼叫分明牧養
[00:26:02.480 --> 00:26:03.840]  我們有長者
[00:26:03.840 --> 00:26:05.040]  我們有少年人
[00:26:05.040 --> 00:26:05.920]  我們有兒童
[00:26:05.920 --> 00:26:07.520]  我們有成人
[00:26:07.520 --> 00:26:10.080]  不過陳牧師在這裏教導得很好
[00:26:10.080 --> 00:26:11.440]  這麼多傳道人
[00:26:11.440 --> 00:26:12.160]  拜託你們
[00:26:12.160 --> 00:26:13.440]  去到每一區
[00:26:13.440 --> 00:26:15.600]  你們都應該跨區服侍
[00:26:15.600 --> 00:26:18.400]  弟兄姊妹都會跨區服侍
[00:26:18.400 --> 00:26:19.520]  其實是的
[00:26:19.520 --> 00:26:21.120]  我們要很小心
[00:26:21.120 --> 00:26:24.080]  結黨引起紛爭的病毒
[00:26:24.080 --> 00:26:26.640]  我們不只是擁護自己的羊
[00:26:26.640 --> 00:26:29.040]  或者只是擁護自己的領袖
[00:26:29.040 --> 00:26:31.280]  而是我們知道所有
[00:26:31.280 --> 00:26:33.840]  都是上帝家裏的弟兄姊妹
[00:26:33.840 --> 00:26:35.840]  Amen
[00:26:35.840 --> 00:26:38.320]  追隨耶穌
[00:26:38.320 --> 00:26:39.920]  作耶穌的門徒
[00:26:39.920 --> 00:26:41.680]  是我們真正的目標
[00:26:41.680 --> 00:26:43.600]  我們多謝耶穌給雅庚堂
[00:26:43.600 --> 00:26:45.920]  很多弟兄姊妹不同的恩賜
[00:26:45.920 --> 00:26:48.880]  不過這些恩賜是用來彼此配搭
[00:26:48.880 --> 00:26:50.880]  建立教會的
[00:26:50.880 --> 00:26:54.000]  我們要高舉的是上帝
[00:26:54.000 --> 00:26:55.840]  不是高舉人
[00:26:55.840 --> 00:26:58.160]  但我又再想多一點
[00:26:58.160 --> 00:27:00.000]  其實紛爭
[00:27:00.000 --> 00:27:03.280]  是否只是結黨纔有的呢?
[00:27:03.280 --> 00:27:04.640]  未必一定
[00:27:04.640 --> 00:27:06.320]  都有人領頭
[00:27:06.320 --> 00:27:08.880]  紛爭未必一定是結黨纔有的
[00:27:08.880 --> 00:27:10.640]  陳牧師上個星期說到
[00:27:10.640 --> 00:27:12.640]  有輛列車
[00:27:12.640 --> 00:27:13.840]  記不記得?
[00:27:13.840 --> 00:27:14.800]  那輛列車
[00:27:14.800 --> 00:27:16.720]  他說很多人一遇上
[00:27:16.720 --> 00:27:19.120]  去到那個站就會下車
[00:27:19.120 --> 00:27:20.080]  比較啦
[00:27:20.080 --> 00:27:21.360]  埋怨啦
[00:27:21.360 --> 00:27:24.560]  就下車了
[00:27:24.560 --> 00:27:26.160]  但其實每一個站
[00:27:26.160 --> 00:27:29.360]  都可能成爲吵架的點
[00:27:29.360 --> 00:27:31.120]  比較可以吵架
[00:27:31.120 --> 00:27:33.120]  埋怨可以吵架
[00:27:33.120 --> 00:27:35.120]  苦劫可以吵架
[00:27:35.120 --> 00:27:37.360]  很多事都可以吵架
[00:27:37.360 --> 00:27:40.400]  今日教會很容易吵架
[00:27:40.400 --> 00:27:43.040]  最容易引起紛爭的
[00:27:43.040 --> 00:27:46.640]  可能是社會議題
[00:27:46.640 --> 00:27:48.080]  是不是?
[00:27:48.080 --> 00:27:50.320]  很容易令到我們的
[00:27:50.320 --> 00:27:52.640]  教會里面的紛爭
[00:27:52.640 --> 00:27:55.120]  造成很大的破壞
[00:27:55.120 --> 00:27:57.360]  甚至在我們的家裏
[00:27:57.360 --> 00:28:01.520]  都造成很大的破壞
[00:28:01.520 --> 00:28:04.080]  究竟上帝叫我們
[00:28:04.080 --> 00:28:06.240]  怎樣看他的聖經
[00:28:06.240 --> 00:28:08.800]  怎樣回到他的合一里面
[00:28:08.800 --> 00:28:11.840]  這個可能是值得我們去思考
[00:28:11.840 --> 00:28:14.880]  今日最嚴重的一個問題
[00:28:14.880 --> 00:28:16.240]  跟旁邊的人說
[00:28:16.240 --> 00:28:18.640]  小心紛爭的病毒
[00:28:18.640 --> 00:28:23.280]  很危險的
[00:28:23.280 --> 00:28:25.680]  病毒出現當然危險
[00:28:25.680 --> 00:28:27.520]  現在大家都很害怕
[00:28:27.520 --> 00:28:29.200]  有新的病毒出現
[00:28:29.200 --> 00:28:30.960]  大家都很害怕
[00:28:30.960 --> 00:28:32.720]  要小心這個病毒
[00:28:32.720 --> 00:28:34.800]  不過如果要小心這個病毒
[00:28:34.800 --> 00:28:37.360]  我們要做些預防措施
[00:28:37.360 --> 00:28:39.200]  我們要做些保護
[00:28:39.200 --> 00:28:41.760]  我們要抗疫纔可以
[00:28:41.760 --> 00:28:44.880]  正正就落到我們今日的第二點
[00:28:44.880 --> 00:28:47.040]  究竟我們怎樣去抗疫呢?
[00:28:47.040 --> 00:28:48.240]  第二點是
[00:28:48.240 --> 00:28:49.760]  聖徒合一
[00:28:49.760 --> 00:28:52.720]  我們就建立基督的身體
[00:28:52.720 --> 00:28:54.720]  我們一起讀這四節聖經
[00:29:22.720 --> 00:29:36.080]  在第十三節
[00:29:36.080 --> 00:29:40.960]  保羅已經用了三個很不合理的問題
[00:29:40.960 --> 00:29:44.080]  去叫哥倫多教會的人反省
[00:29:44.080 --> 00:29:45.760]  什麼不合理?
[00:29:45.760 --> 00:29:47.600]  基督是分開的嗎?
[00:29:47.600 --> 00:29:50.640]  保羅爲你們釘十字架嗎?
[00:29:50.640 --> 00:29:53.360]  你們奉保羅的名稱受洗的嗎?
[00:29:53.360 --> 00:29:55.760]  當然全部都錯了
[00:29:55.760 --> 00:29:58.080]  是不是?
[00:29:58.080 --> 00:30:01.680]  錯什麼?我們又看深一點好嗎?
[00:30:01.680 --> 00:30:03.600]  基督是分開的嗎?
[00:30:03.600 --> 00:30:05.840]  分開的意思是分裂
[00:30:05.840 --> 00:30:08.720]  難道基督已經被分割了?
[00:30:08.720 --> 00:30:11.680]  有沒有人是分割的人來要的?
[00:30:11.680 --> 00:30:14.320]  除了魔術的刀鋸美人
[00:30:14.320 --> 00:30:15.840]  我經常覺得
[00:30:15.840 --> 00:30:18.320]  魔術就會
[00:30:18.320 --> 00:30:21.360]  假的
[00:30:21.360 --> 00:30:25.520]  我突然間看到Joyce姊妹坐在我前面
[00:30:25.520 --> 00:30:29.280]  Joyce姊妹常常邀請弟兄姊妹去她家喫飯
[00:30:29.280 --> 00:30:33.280]  今晚我們木區的門女二又去她家喫飯
[00:30:33.280 --> 00:30:35.520]  Joyce我就想問你
[00:30:35.520 --> 00:30:38.480]  你會不會叫Pastor Winia進來我家
[00:30:38.480 --> 00:30:40.560]  不過你喫飯只要用嘴巴
[00:30:40.560 --> 00:30:42.000]  所以你上半身可以進來
[00:30:42.000 --> 00:30:44.320]  你下半身就不用進來了
[00:30:44.320 --> 00:30:45.040]  對了
[00:30:45.040 --> 00:30:47.600]  不會這樣的
[00:30:47.600 --> 00:30:50.880]  我前面的姊妹說沒可能會很害怕
[00:30:50.880 --> 00:30:53.120]  這麼恐怖
[00:30:53.120 --> 00:30:54.800]  真的不會的
[00:30:54.800 --> 00:30:58.720]  但是爲什麼基督你們會分割?
[00:30:58.720 --> 00:31:00.080]  如果我們要得着基督
[00:31:00.080 --> 00:31:02.480]  我們就要得着完整的基督
[00:31:02.480 --> 00:31:05.040]  不是基督對的那部分你要
[00:31:05.040 --> 00:31:07.680]  聖經對的那部分你要
[00:31:07.680 --> 00:31:12.400]  那就很麻煩了
[00:31:12.400 --> 00:31:14.160]  還有很多聖經學者認爲
[00:31:14.160 --> 00:31:20.960]  本來這一句問題是用來對證基督黨說的
[00:31:20.960 --> 00:31:22.560]  爲什麼這麼說?
[00:31:22.560 --> 00:31:24.080]  想深一點
[00:31:24.080 --> 00:31:28.160]  基督黨的排他性很厲害
[00:31:28.160 --> 00:31:30.400]  只是他們纔是屬基督
[00:31:30.400 --> 00:31:33.360]  其他所有人都不屬基督
[00:31:33.360 --> 00:31:36.320]  這個排他性多嚴重
[00:31:36.320 --> 00:31:40.880]  這個就正正拆毀教會的合一
[00:31:40.880 --> 00:31:42.800]  上個禮拜陳牧師才說
[00:31:42.800 --> 00:31:45.360]  如果是真心跟隨耶穌的話
[00:31:45.360 --> 00:31:47.760]  每一個都被分別爲性
[00:31:47.760 --> 00:31:50.560]  我們都是神家裏的聖徒
[00:31:50.560 --> 00:31:52.800]  我們都是跟耶穌的
[00:31:52.800 --> 00:31:58.240]  他這一黨將其他人挖到耶穌以外
[00:31:58.240 --> 00:32:02.480]  這個拆毀合一是非常嚴重的問題
[00:32:02.480 --> 00:32:04.880]  我們要很小心
[00:32:04.880 --> 00:32:06.320]  在耶穌裏面
[00:32:06.320 --> 00:32:08.240]  我們真正跟隨耶穌的
[00:32:08.240 --> 00:32:09.760]  我們都屬於耶穌
[00:32:09.760 --> 00:32:12.080]  我們都要跟着這個願守基督
[00:32:12.080 --> 00:32:13.760]  一起去成長
[00:32:13.760 --> 00:32:15.440]  Amen?
[00:32:15.440 --> 00:32:16.800]  第二個問題
[00:32:16.800 --> 00:32:17.600]  在說什麼?
[00:32:17.600 --> 00:32:19.600]  保羅爲你們釘十字架嗎?
[00:32:19.600 --> 00:32:21.680]  當然不是了
[00:32:21.680 --> 00:32:27.680]  這個問題可能對正保羅黨來打
[00:32:27.680 --> 00:32:30.080]  哥倫多教會很多人都拜保羅
[00:32:30.080 --> 00:32:31.600]  拜信耶穌的
[00:32:31.600 --> 00:32:32.880]  保羅帶決志的
[00:32:32.880 --> 00:32:35.280]  保羅親自牧養的
[00:32:35.280 --> 00:32:37.680]  不過保羅都大公無私
[00:32:37.680 --> 00:32:39.280]  是,我是你們的牧者
[00:32:39.280 --> 00:32:43.760]  不過我不是你們的救贖主
[00:32:43.760 --> 00:32:45.680]  真正的救贖主只有一位
[00:32:45.680 --> 00:32:47.280]  是誰?
[00:32:47.280 --> 00:32:48.640]  耶穌基督
[00:32:48.640 --> 00:32:50.480]  只有耶穌基督是救贖主
[00:32:50.480 --> 00:32:54.800]  只有耶穌基督是生命的主
[00:32:54.800 --> 00:32:57.280]  第三個問題
[00:32:57.280 --> 00:33:00.240]  你們奉保羅的名稱受洗的?
[00:33:00.240 --> 00:33:02.480]  哇,真是
[00:33:02.480 --> 00:33:04.720]  保羅問這些問題很直接
[00:33:04.720 --> 00:33:06.480]  其實都是不是的
[00:33:06.480 --> 00:33:09.760]  不過這個可能正正是因爲當時
[00:33:09.760 --> 00:33:11.360]  那些人很緊張
[00:33:11.360 --> 00:33:13.280]  喂喂,我施洗的那個牧者
[00:33:13.280 --> 00:33:15.120]  不知道名氣大不大
[00:33:15.120 --> 00:33:16.960]  厲不厲害
[00:33:16.960 --> 00:33:21.040]  很緊張那樣東西
[00:33:21.040 --> 00:33:24.960]  反而忘記了洗禮的真正意義
[00:33:24.960 --> 00:33:26.640]  我們上個月25號
[00:33:26.640 --> 00:33:29.280]  有30位弟兄姐妹在這裏受洗
[00:33:29.280 --> 00:33:31.840]  如果我們見他們受洗之前
[00:33:31.840 --> 00:33:34.160]  問心事和他們聊聊天的話
[00:33:34.160 --> 00:33:38.160]  我們都會和他們提到羅馬書洗禮的真正意義
[00:33:38.160 --> 00:33:42.880]  洗禮的真正意義是將我們全人獻給耶穌
[00:33:42.880 --> 00:33:44.560]  獻給上帝
[00:33:44.560 --> 00:33:47.200]  什麼是將全人獻給上帝?
[00:33:47.200 --> 00:33:51.600]  是將我們生命的主權交給主
[00:33:51.600 --> 00:33:54.800]  是將我們生命的主權交給主
[00:33:54.800 --> 00:34:00.080]  不是交給爲你施洗的人
[00:34:00.080 --> 00:34:02.000]  保羅,剛纔你們讀過聖經
[00:34:02.000 --> 00:34:06.480]  他說,是的,我只是爲幾個人施洗
[00:34:06.480 --> 00:34:09.440]  在那裏保羅不是說洗禮不重要
[00:34:09.440 --> 00:34:12.400]  不過保羅知道人的軟弱
[00:34:12.400 --> 00:34:15.360]  他不想將你們的視線
[00:34:15.360 --> 00:34:19.840]  將洗禮的重要性轉移到人的身上
[00:34:19.840 --> 00:34:23.360]  他要你們看清楚洗禮的主角是誰
[00:34:23.360 --> 00:34:25.840]  爲你們施洗的主角是誰
[00:34:25.840 --> 00:34:28.080]  那個是耶穌基督
[00:34:28.080 --> 00:34:31.440]  纔是真正你們生命的主
[00:34:31.440 --> 00:34:34.480]  如果那羣洗禮是我教
[00:34:34.480 --> 00:34:36.240]  或者我見受浸的人
[00:34:36.240 --> 00:34:38.560]  我通常都會提醒他們
[00:34:38.560 --> 00:34:42.560]  牧師是會奉聖父、聖子、聖靈的名
[00:34:42.560 --> 00:34:44.320]  爲你們施洗的
[00:34:44.320 --> 00:34:45.600]  但是如果牧師說
[00:34:45.600 --> 00:34:48.080]  他奉自己的名爲你們施洗
[00:34:48.080 --> 00:34:50.960]  請你們快點走
[00:34:50.960 --> 00:34:56.160]  很明顯違反聖經,違反真理
[00:34:56.160 --> 00:34:57.520]  我剛剛不是說
[00:34:57.520 --> 00:35:02.160]  上個月有30位弟兄姐妹受洗加入教會
[00:35:02.160 --> 00:35:06.000]  他們生命每一個都經歷很奇妙上帝的工作
[00:35:06.000 --> 00:35:07.680]  很多的生命轉化
[00:35:07.680 --> 00:35:11.920]  而其中一位就是站在臺上講見證的Tony弟兄
[00:35:11.920 --> 00:35:14.560]  如果那天有在場的你會聽過
[00:35:14.560 --> 00:35:16.960]  你放心,我今天不會講他10分鐘
[00:35:16.960 --> 00:35:18.480]  嚇到你們,是吧
[00:35:18.480 --> 00:35:22.880]  我會略略講他那天他見證
[00:35:22.880 --> 00:35:27.120]  他說他是來自一個很幸福的家庭
[00:35:27.120 --> 00:35:29.280]  很可惜在中學的時期
[00:35:29.280 --> 00:35:31.920]  誤入歧途,進入了黑社會
[00:35:31.920 --> 00:35:35.440]  之後有過幾十次的案底
[00:35:35.440 --> 00:35:39.600]  進出監獄無數次
[00:35:39.600 --> 00:35:43.200]  後來連他自己都染上了毒癮
[00:35:43.200 --> 00:35:45.680]  很多次戒毒都戒不掉
[00:35:45.680 --> 00:35:48.800]  最後那次在戒毒機構
[00:35:48.800 --> 00:35:53.200]  終於遇上真正上帝
[00:35:53.200 --> 00:35:55.920]  他真正遇見耶穌
[00:35:55.920 --> 00:36:00.240]  真正決心跟隨耶穌
[00:36:00.240 --> 00:36:01.920]  真正肯走的時候
[00:36:01.920 --> 00:36:04.640]  他就真正得到釋放
[00:36:04.640 --> 00:36:06.720]  他不單止戒毒成功
[00:36:06.720 --> 00:36:10.080]  他還很乖地,很積極地回教會
[00:36:10.080 --> 00:36:13.280]  上個月受洗了,現在上十二科
[00:36:13.280 --> 00:36:16.080]  不過連他的福音戒毒機構
[00:36:16.080 --> 00:36:19.360]  請他做職員,請他做同工
[00:36:19.360 --> 00:36:21.600]  成爲朋輩的輔導員
[00:36:21.600 --> 00:36:26.000]  去服侍一些有需要的過來人
[00:36:26.000 --> 00:36:28.000]  他在分海當中都說
[00:36:28.000 --> 00:36:30.160]  很多的天使在幫他
[00:36:30.160 --> 00:36:31.920]  很多身邊的弟兄姊妹
[00:36:31.920 --> 00:36:33.840]  很多機構的牧者
[00:36:33.840 --> 00:36:37.120]  教會的牧者都在幫他
[00:36:37.120 --> 00:36:39.760]  不過那些是不是他的主啊?
[00:36:39.760 --> 00:36:41.920]  是不是他的救贖主啊?
[00:36:41.920 --> 00:36:43.040]  不是啊
[00:36:43.040 --> 00:36:46.080]  那些是上帝差來的天使跟他同行
[00:36:46.080 --> 00:36:48.880]  真正的救贖主是誰啊?
[00:36:48.880 --> 00:36:50.160]  耶穌基督啊
[00:36:50.160 --> 00:36:54.320]  耶穌基督纔是他的拯救主啊
[00:36:54.320 --> 00:36:58.880]  他洗禮,將他生命的主權交給上帝
[00:36:58.880 --> 00:37:00.160]  我想問一下大家
[00:37:00.160 --> 00:37:04.640]  這裏多少個是洗了禮的?舉手來看看
[00:37:04.640 --> 00:37:07.840]  哇,大家都洗了禮啊,包括我自己啊
[00:37:07.840 --> 00:37:09.520]  喂,我們都要記得
[00:37:09.520 --> 00:37:12.880]  我們將生命的主權交給上帝啊
[00:37:12.880 --> 00:37:16.720]  什麼叫做將生命的主權交給上帝啊?
[00:37:16.720 --> 00:37:21.760]  就是說我們每一天都要跟着上帝的心意去走
[00:37:21.760 --> 00:37:25.840]  每一天我們都要知道什麼是上帝的旨意
[00:37:25.840 --> 00:37:29.680]  不要偏行己路
[00:37:29.680 --> 00:37:34.800]  否則可能連我們洗禮的意義都失卻了
[00:37:34.800 --> 00:37:39.600]  無論我們受了洗禮多少年
