
[00:00:00.000 --> 00:00:02.500]  各位電影姐妹大家平安
[00:19:41.300 --> 00:19:44.300]  那我講耶穌算得了什麼?
[00:19:44.300 --> 00:19:46.300]  想起他的十字架
[00:19:46.300 --> 00:19:49.300]  我今天受的苦不算什麼
[00:19:49.300 --> 00:19:52.300]  你記得要努力傳福音
[00:19:52.300 --> 00:19:54.300]  專講天國福音
[00:19:54.300 --> 00:19:56.300]  是叫你去見證
[00:19:56.300 --> 00:19:58.300]  是我經歷了
[00:19:58.300 --> 00:19:59.300]  所以很好
[00:19:59.300 --> 00:20:00.300]  我看了這個醫生
[00:20:00.300 --> 00:20:01.300]  好得
[00:20:01.300 --> 00:20:02.300]  我吃了這個藥
[00:20:02.300 --> 00:20:03.300]  很好
[00:20:03.300 --> 00:20:04.300]  我做了這個運動
[00:20:04.300 --> 00:20:05.300]  強壯了
[00:20:05.300 --> 00:20:07.300]  是見證的
[00:20:07.300 --> 00:20:09.300]  見證福音
[00:20:09.300 --> 00:20:10.300]  好了
[00:20:10.300 --> 00:20:12.300]  我自己講一個很簡單的故事
[00:20:12.300 --> 00:20:14.300]  也不是故事
[00:20:14.300 --> 00:20:17.300]  講到主耶穌再來世界沒了
[00:20:17.300 --> 00:20:18.300]  在基督教裏面
[00:20:18.300 --> 00:20:19.300]  有一部份人
[00:20:19.300 --> 00:20:21.300]  我們叫他做新派信仰
[00:20:21.300 --> 00:20:23.300]  或者自由派的信仰
[00:20:23.300 --> 00:20:25.300]  現在少些人講了
[00:20:25.300 --> 00:20:27.300]  不過我都想和大家分享一下
[00:20:27.300 --> 00:20:30.300]  叫做自由主義
[00:20:30.300 --> 00:20:32.300]  自由主義是用人民主義
[00:20:32.300 --> 00:20:33.300]  做基礎的
[00:20:33.300 --> 00:20:34.300]  Humanism
[00:20:34.300 --> 00:20:37.300]  即是說我是相信我自己的理智
[00:20:37.300 --> 00:20:38.300]  不能夠通過理智的
[00:20:38.300 --> 00:20:40.300]  我就不會相信
[00:20:40.300 --> 00:20:41.300]  什麼?
[00:20:41.300 --> 00:20:43.300]  這個世界有一天
[00:20:43.300 --> 00:20:45.300]  耶穌會一下子在天空裂開
[00:20:45.300 --> 00:20:46.300]  然後騎著白馬
[00:20:46.300 --> 00:20:48.300]  帶著古往今來的眾星
[00:20:48.300 --> 00:20:51.300]  和天君天使一起降臨
[00:20:51.300 --> 00:20:52.300]  路尾了
[00:20:52.300 --> 00:20:53.300]  不會發生的
[00:20:53.300 --> 00:20:55.300]  怎麼會發生這些超自然的事呢?
[00:20:55.300 --> 00:20:57.300]  因為他不理智的
[00:20:57.300 --> 00:20:58.300]  不能夠通過我的理性
[00:20:58.300 --> 00:21:00.300]  所以我不相信
[00:21:00.300 --> 00:21:01.300]  不相信
[00:21:01.300 --> 00:21:04.300]  那些主再來的基督徒為甚麼呢?
[00:21:04.300 --> 00:21:07.300]  所以他們相信自己人類的力量
[00:21:07.300 --> 00:21:09.300]  迷信有一天人定勝天
[00:21:09.300 --> 00:21:12.300]  所以他們這些好處做甚麼呢?
[00:21:12.300 --> 00:21:15.300]  教育、醫療、輔導等等各樣服務
[00:21:15.300 --> 00:21:16.300]  將來有一天
[00:21:16.300 --> 00:21:20.300]  將人在世界上改變得善良
[00:21:20.300 --> 00:21:21.300]  那些人越來越差
[00:21:21.300 --> 00:21:23.300]  哪有善良到呢?
[00:21:23.300 --> 00:21:25.300]  我們做得不夠好
[00:21:25.300 --> 00:21:26.300]  不要放手
[00:21:26.300 --> 00:21:27.300]  人定勝天
[00:21:27.300 --> 00:21:28.300]  努力一點
[00:21:28.300 --> 00:21:30.300]  有一天將人改變得善良
[00:21:30.300 --> 00:21:35.300]  就是我們的手建立天國在地上
[00:21:35.300 --> 00:21:37.300]  所以他們對天國的降臨
[00:21:37.300 --> 00:21:39.300]  對末世是這樣的看法
[00:21:39.300 --> 00:21:41.300]  是相信我們的手
[00:21:41.300 --> 00:21:45.300]  能夠將天國建立在地上
[00:21:45.300 --> 00:21:47.300]  主耶穌一言以蔽之
[00:21:47.300 --> 00:21:49.300]  沒有可能
[00:21:49.300 --> 00:21:52.300]  因為人生比萬物都詭詐
[00:21:52.300 --> 00:21:54.300]  壞到極處誰能識透呢?
[00:21:54.300 --> 00:21:55.300]  聖經說的
[00:21:55.300 --> 00:22:00.300]  沒有一個人能夠令另一個人更加好
[00:22:00.300 --> 00:22:01.300]  好一點點
[00:22:01.300 --> 00:22:05.300]  但是說到生命的不被更生
[00:22:05.300 --> 00:22:08.300]  怎有可能會變得好呢?
[00:22:08.300 --> 00:22:12.300]  所以我今天選的金句是羅馬書十二章第二節
[00:22:12.300 --> 00:22:13.300]  一起讀
[00:22:13.300 --> 00:22:15.300]  不要效法這個世界
[00:22:15.300 --> 00:22:18.300]  只要心意更生而變化
[00:22:18.300 --> 00:22:20.300]  叫你們測驗何為上帝的善良
[00:22:20.300 --> 00:22:22.300]  順傳可欺騙的旨意
[00:22:22.300 --> 00:22:24.300]  這裡李自成經很熟悉
[00:22:24.300 --> 00:22:25.300]  不過我要解釋一下
[00:22:25.300 --> 00:22:28.300]  不要效法是not be conformed
[00:22:28.300 --> 00:22:31.300]  form是樣子
[00:22:31.300 --> 00:22:33.300]  form是一樣的
[00:22:33.300 --> 00:22:36.300]  conform就是相同的樣子
[00:22:36.300 --> 00:22:38.300]  not be conformed
[00:22:38.300 --> 00:22:40.300]  你看到是passive voice
[00:22:40.300 --> 00:22:42.300]  欺騙人也是
[00:22:42.300 --> 00:22:44.300]  是被動式
[00:22:44.300 --> 00:22:48.300]  不要讓這個世界或這個世代
[00:22:48.300 --> 00:22:51.300]  弄到你相同的樣子
[00:22:51.300 --> 00:22:53.300]  只要心意更生而變化
[00:22:53.300 --> 00:22:55.300]  but be transformed
[00:22:55.300 --> 00:23:00.300]  但是要被改變一個新的form
[00:23:00.300 --> 00:23:02.300]  一個新的樣子
[00:23:02.300 --> 00:23:05.300]  要心意更生而變化
[00:23:05.300 --> 00:23:07.300]  心意更生而變化只要是
[00:23:07.300 --> 00:23:09.300]  but be transformed
[00:23:09.300 --> 00:23:13.300]  是照著神的心意而更生變化
[00:23:13.300 --> 00:23:15.300]  這裡要特別說
[00:23:15.300 --> 00:23:18.300]  其實我要將我的手建立好
[00:23:18.300 --> 00:23:20.300]  我自己建立好別人
[00:23:20.300 --> 00:23:22.300]  不會成功
[00:23:22.300 --> 00:23:24.300]  因為我本身就壞到極處
[00:23:24.300 --> 00:23:26.300]  我是不會變得好的
[00:23:26.300 --> 00:23:28.300]  如果變得好也不需要救恩
[00:23:28.300 --> 00:23:31.300]  我自己好就自己上天堂
[00:23:31.300 --> 00:23:32.300]  是不會的
[00:23:32.300 --> 00:23:35.300]  只有基督的救贖與更生
[00:23:35.300 --> 00:23:40.300]  因此就叫我們要被上帝更生
[00:23:40.300 --> 00:23:42.300]  這個世界也是
[00:23:42.300 --> 00:23:44.300]  現在會越來越差
[00:23:44.300 --> 00:23:46.300]  我要被上主更生我這個人
[00:23:46.300 --> 00:23:48.300]  更生之後我會測驗
[00:23:48.300 --> 00:23:50.300]  Proof就是知道
[00:23:50.300 --> 00:23:54.300]  於是我們就知道上帝的旨意
[00:23:54.300 --> 00:23:56.300]  留意一下這裡
[00:23:56.300 --> 00:24:00.300]  因為中文的關係
[00:24:00.300 --> 00:24:02.300]  有時候我們會回錯意
[00:24:02.300 --> 00:24:05.300]  叫我們測驗何為神的善良
[00:24:05.300 --> 00:24:08.300]  其實不是的
[00:24:08.300 --> 00:24:10.300]  叫我們測驗上帝的旨意
[00:24:10.300 --> 00:24:13.300]  而上帝的旨意有三樣東西
[00:24:13.300 --> 00:24:16.300]  那三樣東西就是善良、純全、可喜悅
[00:24:16.300 --> 00:24:21.300]  原來神的心意是善良、純全、可喜悅的
[00:24:21.300 --> 00:24:23.300]  神的心意不是那麼慘的
[00:24:23.300 --> 00:24:25.300]  不是那麼壞的
[00:24:25.300 --> 00:24:27.300]  不是那麼逼迫我們
[00:24:27.300 --> 00:24:29.300]  不是要取走我們的東西
[00:24:29.300 --> 00:24:34.300]  上帝的心意希望我們被更生之後
[00:24:34.300 --> 00:24:36.300]  這個人生為被更生之後
[00:24:36.300 --> 00:24:38.300]  就會知道神的旨意
[00:24:38.300 --> 00:24:40.300]  而神的旨意在我們身上
[00:24:40.300 --> 00:24:45.300]  是完全善良、純全、可喜悅的
[00:24:45.300 --> 00:24:47.300]  不是那麼慘的
[00:24:47.300 --> 00:24:50.300]  不要效法這個世界
[00:24:50.300 --> 00:24:52.300]  只要心意更生而變化
[00:24:52.300 --> 00:24:55.300]  叫你測驗何為上帝的善良
[00:24:55.300 --> 00:24:58.300]  純全、可喜悅的旨意
[00:24:58.300 --> 00:25:00.300]  讚美上主
[00:25:00.300 --> 00:25:02.300]  今天跟大家分享到這裡
[00:25:02.300 --> 00:25:04.300]  主耶穌在聖周第十七
[00:25:04.300 --> 00:25:06.300]  《世界末了的預兆》
[00:25:06.300 --> 00:25:09.300]  我會很快追回幾集
[00:25:09.300 --> 00:25:13.300]  完成四十個角度看主耶穌基督
[00:25:13.300 --> 00:25:17.300]  祂是末世的主
[00:25:17.300 --> 00:25:19.300]  有一天祂會回來的
[00:25:19.300 --> 00:25:20.300]  祈禱
[00:25:20.300 --> 00:25:21.300]  讚美天父
[00:25:21.300 --> 00:25:23.300]  祢自己成就救恩
[00:25:23.300 --> 00:25:26.300]  設立救恩、完成救恩
[00:25:26.300 --> 00:25:28.300]  差派聖子耶穌基督
[00:25:28.300 --> 00:25:31.300]  差派聖靈來到我們當中
[00:25:31.300 --> 00:25:35.300]  主這個世界十分敗壞
[00:25:35.300 --> 00:25:38.300]  只會是罪惡與不義
[00:25:38.300 --> 00:25:40.300]  主要幫助我們
[00:25:40.300 --> 00:25:43.300]  讓我們看到這個世界有一天會被毀滅
[00:25:43.300 --> 00:25:46.300]  是主耶穌回來將這個世界審判
[00:25:46.300 --> 00:25:48.300]  求主真的快點回來
[00:25:48.300 --> 00:25:50.300]  見到這個世界越來越多戰爭
[00:25:50.300 --> 00:25:52.300]  越來越多地震、饑荒
[00:25:52.300 --> 00:25:55.300]  人的不義多得不得了
[00:25:55.300 --> 00:26:00.300]  這個信仰都快要崩潰
[00:26:00.300 --> 00:26:04.300]  主求祢早日降臨
[00:26:04.300 --> 00:26:07.300]  祢告訴我們末世是這樣的
[00:26:07.300 --> 00:26:09.300]  讓我們更安心
[00:26:09.300 --> 00:26:12.300]  更多的是靠信心去面對
[00:26:12.300 --> 00:26:13.300]  忍耐到底
[00:26:13.300 --> 00:26:16.300]  給我們一個信仰上的堅忍
[00:26:16.300 --> 00:26:17.300]  加我們的力量
[00:26:17.300 --> 00:26:19.300]  更新我們
[00:26:19.300 --> 00:26:20.300]  誰聽祈禱
[00:26:20.300 --> 00:26:22.300]  奉耶穌基督名求
[00:26:22.300 --> 00:26:24.300]  謝謝 阿彌陀佛
