
[00:00:00.000 --> 00:00:09.500]  在這裏跟大家拜個年,祝大家新年快樂,身體健康,靈性興黃,新年進步!
[00:39:09.500 --> 00:39:21.500]  所以他說我人生的目的,我的照明是一個基督徒,不過我是以行醫來表達我基督徒的信仰。
[00:39:22.500 --> 00:39:32.500]  所以他的意思,答得真的好,他不是以他做醫生爲他人生的identity,他的目的。
[00:39:32.500 --> 00:39:41.500]  當然了,問你什麼工作,你以前做什麼,絕對沒問題,我們又不用太過偏綿,不要走極端。
[00:39:42.500 --> 00:39:59.500]  但是這個觀念是很重要的,就是說我人生活着不是爲了做律師就完成了我的人生照明,或者我是老闆,或者我是做醫生,甚至是做傳道。
[00:39:59.500 --> 00:40:10.500]  人生的照明是做基督徒,所以人生的照明就是說我在人生當中每一個範疇裏面去活出基督的信仰。
[00:40:11.500 --> 00:40:29.500]  在我的家裏面活出基督的信仰,在我的工作裏活出基督的信仰,在我的與人的關係裏活出基督的信仰,在我的人生每一天我怎麼花我的時間,我prioritize我的schedule,我活出基督的信仰。
[00:40:30.500 --> 00:40:41.500]  所有事情以神的事爲念,成爲我們人生的priority,去帶動我們其餘,盡心,儘性,盡意,盡力,要做些什麼。
[00:40:42.500 --> 00:41:05.500]  我們發覺這個真是非常好的答案,所以後來這位傳道人說,這位醫生他追求的不是一種success,他人生最重要的追求是service,就是一種服事。
[00:41:06.500 --> 00:41:17.500]  在他人生當中,透過這個醫生的職業去服事神,去服事人,這個就是他人生的目標,他人生的目的。
[00:41:17.500 --> 00:41:29.500]  所以親愛的弟兄姊妹,無論現在你人生裏面去什麼階段,或者你是什麼角色,你記得,我們人生的照明就是以我父的事爲念。Amen?
[00:41:31.500 --> 00:41:48.500]  無論你在什麼方面,你家裏煮飯也好,照顧孩子也好,照顧孫子也好,現在退休,做你自己的計劃也好,我們都是以父的事爲念,這個是你和我人生的目的。
[00:41:49.500 --> 00:42:14.500]  所以我們需要平衡,成長,來追求以父的事爲念。那你說以父的事爲念,怎麼知道什麼纔是,我家裏應該怎麼做,我工作裏應該怎麼做,我的健康應該怎麼處理,我的智慧應該怎麼追求,我的情感應該怎麼表達,請問用什麼來隔離我們?用什麼來隔離我們?當然是用聖經。
[00:42:15.500 --> 00:42:35.500]  所以第三,我們看到耶穌基督的榜樣在這裏,他就學習聖經爲要。在這裏你看見,聖經說:過了三天,就遇見他在殿裏,坐在教師中間,一邊聽,一邊問,凡聽見他的,都稀奇他的聰明,和他的應對。
[00:42:36.500 --> 00:42:58.500]  當時這些聖經的老師民事,來教導他們律法,所以在這些人裏面,他們不單止去過節,他們也有機會來學習神的律法。事實上,他們就是因爲神的律法,所以纔去過節,所以照着節期的規矩來做的。
[00:42:59.500 --> 00:43:23.500]  所以耶穌基督,當時雖然是神的兒子,但他成爲人的時候,他是盡諸般的禮儀,所以後來他也自己這樣表達。這個也是爲何神將他安排在約瑟和瑪利亞這個競權的家庭裏面,事實上是很重要的。
[00:43:24.500 --> 00:43:35.500]  我第一次在今年頭一堂講到,我和大家講過,約瑟,瑪利亞,撒加里亞,伊利沙伯等等,神使用的人是有原因的,他們被聖靈充滿。
[00:43:36.500 --> 00:44:05.500]  所以他按照律法的禮儀,12歲,他們守如月節,跟着按照禮儀,上去聖殿慶拜,上去聖殿慶拜,神吩咐的。然後呢,本來按照律法,應該是13歲,這個猶太人就說他是成年人了,就叫做戒命之子,the son of laws。
[00:44:06.500 --> 00:44:22.500]  即是說,估計他要明白基本的律法,瞭解猶太人的律法,知道這些重要的規矩,明白節期,守神的律法,就當成年人處理。所以他們13歲就成爲戒命之子了。
[00:44:23.500 --> 00:44:44.500]  所以通常,父母如果按照律法安排,注重家庭宗教,按照聖經所教導生命的第六章,自小就教導他們聖經,畫出畫入,畫在門眉上,畫起來,都要教導他們真理。
[00:44:45.500 --> 00:45:08.500]  所以他們照這樣做,到這個時候,通常11、12歲就帶他們一定習慣上聖殿慶拜,然後就準備他們13歲就成爲獨立,成年人去遵守律法。
[00:45:09.500 --> 00:45:29.500]  所以你們見到,耶穌基督很多時候都是這樣跟着一種學習律法的精神,和一種這樣的操練,但祂遇到不同的地方是什麼呢?每個人都走了,但是耶穌怎樣呢?耶穌來留下,繼續學習。
[00:45:30.500 --> 00:45:43.500]  那祂那種渴慕神話語的心,瞭解律法的心,和要求問求知的心,這個就是讓我們看到,是值得我們學習的。
[00:45:44.500 --> 00:46:03.500]  所以,你又讀聖經,他又讀聖經,你又上主學,他又上主學,有些學生不同一點,有些弟兄姊妹是不同一點,他會渴慕一點,他會追求多一點,他會很想了解真理多一點。
[00:46:04.500 --> 00:46:23.500]  我們每個人都能夠有這個進步,真的好,每個人都能夠有這種,真的好像耶穌那樣渴慕瞭解,所以不怕問的,我發覺有時候有沒有問題,多數沒有什麼問題,耶穌不是,耶穌把握住機會就問。
[00:46:24.500 --> 00:46:40.500]  其實,問是很好的學習機會,不怕問的不對,你問才能瞭解到原來有些東西是錯的,自己去調整。你問的時候才能夠學習到,才能夠調整自己。
[00:46:41.500 --> 00:47:08.500]  我自己上神學院的時候很喜歡問東西,很喜歡提出一些東西來反省,不是就這樣聽着就算。所以,問是很好的,最主要背後的意思就是說,你覺得你要有心去學習,有心去提問,有心去長進,有心去了解。
[00:47:09.500 --> 00:47:37.500]  這是基督給我們看到的美好的榜樣。所以,當時我們知道教教背景就是,我們再講一下,那些大人就一起,通常是騎着馬車,從自己的地方上去,約好親朋好友,隔離論舍,通常是婦女和孩童先走,男士在後面看着他們。
[00:47:38.500 --> 00:47:46.500]  因爲婦女走得慢,小孩走得慢,所以用他們的腳步調整,然後後面就跟着她,回來也是這樣。
[00:47:47.500 --> 00:48:08.500]  當時約好親朋好友和其他大人走着走着,想着小孩在前面,走了一天,小孩去了哪裏呢?耶穌呢?發現他不見了,所以他們就非常緊張,跑了一天的路程回去。
[00:48:09.500 --> 00:48:35.500]  所以大家可以留意到,耶穌原來已經過了一天,又回來一天,起碼兩天,在聖殿那裏有一天,所以三天,人人都是一天就完了,他就是三天,就是三倍,三倍力量,比其他人多三倍,來去學習,真是,人家一年畢業,人家三年畢業,他一年就畢業了,因爲他比人快三倍。
[00:48:36.500 --> 00:49:05.500]  所以這個就是他那種學習的精神。當然,瑪利亞不瞭解,所以他有點責怪耶穌,去到的時候責怪他,責怪他究竟去了哪裏,你知不知道令我們很傷心,很傷心的意思,以爲不見了你,你們有沒有試過帶新聞仔出街以爲不見了他?沒試過?
[00:49:07.500 --> 00:49:27.500]  我有一次試過,有一次試過,就是很多人的時候以爲拖着女兒走花市之類的,結果後來發現拖着我的那個不是我的女兒來的,當然她不是離我很遠,所以有時候你也知道那個心情。
[00:49:28.500 --> 00:49:54.500]  有一次就是她回暑期日營,我的女兒回暑期日營,她們出去那些叫Day Trip,出去Outing,參觀不知什麼博物館,後來Mrs. Sardar,我還記得,當時她是兒童中心主任,打電話回來,她說,我們數齊新聞仔,差了一個,不見了你的女兒。
[00:49:55.500 --> 00:50:15.500]  我們那次很緊張,當然我們也沒辦法,後來他們發現,我忘記了原因,那個人原來就是跟我女兒聊天,他們有點疏忽,因爲他們很小,五六歲的時候,全部靠老師看。
[00:50:16.500 --> 00:50:29.500]  所以這個就是當時馬里亞的心情,不見了新聞仔,不見了女兒,很緊張。當他們見到她的時候,有點責怪她,她說,爲什麼你不跟着我們走啊?
[00:50:30.500 --> 00:50:59.500]  所以有時候我們也可能錯怪我們的新聞仔,所以這也是一個好的學習,先問清楚,所以有時候我們問其他人,有時候沒有問我們的新聞仔,有時候我們就很容易判斷了,究竟他們做得對還是不對,會不會有背後的原因,所以問是很重要的,所以求神幫助我們有這個問的智慧,不要那麼快在你的腦裏下了定律。
[00:51:00.500 --> 00:51:20.500]  要求問清楚,有很多時候人際關係都是這個問題,有些東西叫做以訛傳訛,有沒有聽過?然後還有四個字,以訛傳訛,最後是什麼?就是面目全非。
[00:51:21.500 --> 00:51:42.500]  很多時候,如果我們沒有問清楚,這樣傳出去,就會有很多問題產生,很多傷害產生。爲什麼你不先問一下?你一問就知道原因,一問就知道底蘊,一問就知道內情,一問就知道背後的苦衷。
[00:51:43.500 --> 00:51:52.500]  你不問,輕易作舉動,輕易來下定論,就破壞很多關係。
[00:51:53.500 --> 00:52:22.500]  所以我們發覺,我們的子女真的要留意,當他們成長的階段,有時候做一些事,你不明白的,你先問一下,你先問一下,不要那麼快就說,爲什麼你這樣做?就已經想着它是不對的。因爲我們人很有趣的,多數會想着不好的事情,是不是這樣的?真的,很有趣的,多數會想着不好的事情,凡出一件事出來,多數會想着壞的方面,很少想着好的方面,這是我們人的罪性。
[00:52:23.500 --> 00:52:47.500]  我們人的問題,我們人的內心,那種黑暗。所以如果我們要有正確的人,這樣也很重要的,就是多問一些,問一下原因,不要那麼快下定論,先了解一下。最好問當事人,不要以訛傳訛,不要傳話,千萬不要傳是非。
[00:52:48.500 --> 00:53:02.500]  所以求神幫助我們,讓我們能夠學習這些法聞的智慧,當然這個智慧就是耶穌基督渴慕神的話語,他來追求渴慕神的話語。
[00:53:03.500 --> 00:53:31.500]  當他在印度和南非做過宣教時,他和他的太太忠心侍奉,在人生當中,用了很多的時間在印度和南非做宣教的工作。當他87歲的時候,很多的子孫圍繞着他,很愛這位長者,他給子孫留下一個美好的榜樣,不是他的財產,因爲他沒有什麼財產。
[00:53:32.500 --> 00:53:42.500]  這是他在其他世界上的成就,因爲他大部分時間都在這些窮困的地方過着人生。
[00:53:43.500 --> 00:54:10.500]  但很多的子孫來學習他和羨慕他,是因爲他熟悉上帝的話語,所以原來他在73歲的時候,即是在14年前,他再一次立定新年的志願,就是要重新背聖經並且默想,每天背神的話語並且默想。
[00:54:11.500 --> 00:54:34.500]  結果,當他87歲的時候,過了14年,他總共在這14年內背了接近二百多節的聖經,不單止背聖經,而是每一次在聖經的話語上默想,應用在他的生命當中。
[00:54:35.500 --> 00:54:46.500]  前一節很好,三章十六節是什麼?不是,不是約翰福音三章十六節,是《哥羅西書》三章十六節。
[00:54:47.500 --> 00:55:15.500]  他想用各樣的智慧把基督的道理豐豐富富地傳在心裏。所以這個就是成爲他的座右銘,《哥羅西書》三章十六節。所以他來到不斷的背聖經,另外一節很重要的,就是詩篇一百一十九篇十一節,他說我將你的話藏在心裏,後面重要,他說免得我得罪你。
[00:55:16.500 --> 00:55:34.500]  就是背,背也不夠,然後就是背,成爲你人生裏面的內涵,成爲你生活的指引,成爲你決定時候的提醒,免得我得罪你。這個纔是重要。
[00:55:35.500 --> 00:55:56.500]  所以背聖經固然是好,用聖經更加重要。但是你說我用聖經,但是你沒有背聖經,又不讀聖經,那哪裏能用呢?所以聖經很多時候就是這樣,你祈禱的時候,聖經就會突然出來,爲什麼?因爲你平時讀,平時背,所以聖經就會出來,聖靈就可以找到聖經來提醒你。
[00:55:57.500 --> 00:56:12.500]  如果你沒有聖經在裏面,那聖靈想提醒你,然後在你裏面找找找找找了一段時間,都是隻有一個刺,就是過年的那個刺,那就沒有辦法提醒你了。
[00:56:13.500 --> 00:56:39.500]  所以,詩人真好,他說我將你的話,什麼呀,藏在心裏,免得我得罪你。Amen。所以今年如果你立志,新年立志,好好地讀聖經,或者你每天背一次聖經,然後默想,然後想想這些聖經,怎麼用在我身上。
[00:56:40.500 --> 00:56:47.500]  然後決心,藉着神的話語,來掌管我們的人生,帶領我們生命的改變。
[00:56:48.500 --> 00:57:16.500]  最後我們在這裏企建耶穌的榜樣,他對人體恤,信服體恤,第五十一節,我們一起讀這一節好嗎,請讀,他就和他們下去,回到拿撒冷,並且,信從他們,他母親把這一切的事,都存在心裏。他impress他媽媽,就是今天希望impress我們,耶穌的榜樣impress我們。
[00:57:17.500 --> 00:57:40.500]  就是,雖然他們不明白,上一節,第五十節這樣說,耶穌解釋給他們,你豈不知我應當以父的事爲廉。他們聽完之後不明白,因爲他們還未能夠好像有耶穌基督的那種領會和靈的成熟,雖然還是不錯,還是差一點點。
[00:57:41.500 --> 00:58:08.500]  那不明白又怎樣呢?不明白,豈有此理不明白,你有你,我有我,我繼續在這裏,你們自己回去,是不是這樣呢?不是,耶穌是很有人情味的,耶穌是很懂得尊敬父母的,所以他,這種就是叫做接地氣,現在很流行說的,他不是識了很多律法,然後就用那些律法來審判人。
[00:58:09.500 --> 00:58:30.500]  而且自己有很多誦靈知識,但是和人又不懂得運用,他能夠將神的道成爲他生活的實踐,馬上就實踐了,這裏他說,他們不明白不要緊,他就跟着他們,跟着爸爸媽媽,他說這樣就這樣,並且信服他們。
[00:58:31.500 --> 00:58:51.500]  但是,媽媽看見他這種,沒有幫他搏嘴,又沒有,其實媽媽知道他是神的兒子,知道嗎?馬利亞當然知道,是吧?神的兒子當然可以,他說以父的事爲念,雖然你不是很明白也好,那就OK了。
[00:58:52.500 --> 00:59:02.500]  耶穌也沒有來說我是神的兒子,你知道我是誰嗎?你還質問我,耶穌沒有,耶穌沒有。
[00:59:03.500 --> 00:59:26.500]  有時候很有趣的,有些人明知道你是牧師,傳道人,問你一些東西,他好像比你更厲害,他的態度比你更厲害。我們牧師傳道人通常說,耶穌,你知道我讀了多少神學嗎?我不會這樣回答他。我說,是哦,是哦,是哦,向你學習。
[00:59:27.500 --> 00:59:51.500]  這個就是處人的方法。所以我們就是這樣,我們就是體會到耶穌基督真的和神的關係很好,就影響他和人的關係了。他影響和人的關係,在這裏起碼看到了三樣東西,第一,他處處以神爲首,是吧?他是以父的事爲念,是吧?
[00:59:52.500 --> 01:00:06.500]  第二,他就事事看恤別人,真的,你不明白不要緊張,他不會罵你的,他會再耐心地教你,事事看恤別人。
[01:00:07.500 --> 01:00:29.500]  我們有時候能做不完,但不是耶穌沒有做不完的,耶穌很體恤,很明白,去了解。第三,凡事謙虛順服,這個就是耶穌的榜樣。你看到他那種神和人喜愛的心一起增長,就在這裏看到了。
[01:00:30.500 --> 01:00:48.500]  事事以神爲首,處處看恤別人,事事看恤別人,凡事謙虛順服,這個就是耶穌的美好的,他這種真的對人看恤,順服,美好的榜樣。
[01:00:49.500 --> 01:01:13.500]  有時候有些極端的說法,我只是順服神罷了,我不需要順服人,有沒有聽過這樣的說法?看看是否正確,看看是什麼情況,就是有些事情不符合神的心意,試圖這樣說,我們只是順服神,不順服人,是吧?對,對。
[01:01:14.500 --> 01:01:35.500]  有時候那些人是敵擋神的,我們要犧牲也好,得罪人也好,我們都要順服神,是對的。但是,不要成爲一種藉口,成爲一種藉口,有些人說我只是順服神罷了,我不順服人罷了,其實是一種藉口,是不謙卑,又不願意順服。
[01:01:36.500 --> 01:02:01.500]  有些人明明對的,有些人沒有說不對的,不是不合法不合真理的,我們的領袖就這樣決定這樣做了,他說我不喜歡順服你,因爲我只是順服神罷了,我不需要順服人罷了,這個其實又不是真正的順服。
[01:02:02.500 --> 01:02:12.500]  所以,這種是謙卑、順服的一種表現,這種和驕傲和自我是剛剛相反的。
[01:02:13.500 --> 01:02:38.500]  有時候,人際關係有問題,對人能夠順服,是因爲裏面的驕傲。有一個見證,我看到這個很有意思,這個是一個基督徒的女子職業排球員,她的名字叫做Gabrielle Lai,Gabrielle Lai,Gabrielle Lai。
[01:02:39.500 --> 01:03:07.500]  Gabrielle Lai,Gabrielle,你知道怎麼說嗎?Gabrielle Lai,叫L-E,Gabrielle Lai,Grease。她是一個女子職業排球員,你知道她有多高嗎?你猜一下。女子排球員,6呎3寸高不高?女生來說很高,6呎3寸很高。
[01:03:08.500 --> 01:03:24.500]  你知道,有時候高人一等,很容易很難謙卑,所以她很高,很威風,加上她是女子排球職業選手。
[01:03:25.500 --> 01:03:41.500]  而且她不僅是教練,她很多時候做那些健身專家,教人怎麼做健身,健身專家,教人的那些專家。
[01:03:42.500 --> 01:04:06.500]  但是在她身上,爲什麼我今天要說她作爲我的一個見證呢?就是她寫了一本書,特別是說順服。順服是什麼呢?她說原來是在家裏學習順服,她的先生,她的先生也是職業運動家,是滑浪,滑浪選手。
[01:04:07.500 --> 01:04:30.500]  他們結了婚4年的時候就準備離婚,結婚4年的時候就罵離婚了。但是後來她寫了這本書是他們結了婚17年的時候,所以就經過了那次的危機,結果再過了13年之久,所以他們就平安渡過他們婚姻的危險。
[01:04:31.500 --> 01:05:00.500]  原因就是她自己的人生的體會。她說很多時候,原來我們女性,特別她是一個職業的女性,一個很強的女性,她說很多時候都可能在聽取意見,或者在樂意去接受別人的提醒,或者特別表示那種女性的溫柔和關懷。
[01:05:01.500 --> 01:05:16.500]  她自己覺得可能有時候人家預期她是這樣,但是她自己做不到。所以很多時候我們可能預期女性是比較溫柔,體恤,她自己很強,所以她不做到。
[01:05:17.500 --> 01:05:38.500]  但是她發現原來當她學習後來神提醒她,她學習這種東西,如何謙卑順服之後,她做了第一步,所以她就學第一步。她發現她set the tone,她說原來很多時候家裏面未必是個男的set the tone,意思就是說帶頭做,或者是整個家庭的氣氛。
[01:05:39.500 --> 01:06:08.500]  因爲男性很少說話,女性很多時候說話,說話多很多倍。所以如果你說話很多倍,很多時候都是頂撞,很多時候都是吵架,很多時候都是很強悍,很多時候都是吵架,很多時候都是易議,很多時候都是不溫柔。整個家庭的氣氛很容易就這樣。
[01:06:09.500 --> 01:06:37.500]  所以她就學了這一步,她說我先學習溫柔體恤,所以後來她寫了這本書,是講到這方面的。她說在家裏面最重要的是學習互相順服,這個是彼此順服,是聖經教導的。但是她說原來順服,特別是聖經裏面說,她說爲什麼丈夫要愛妻子,妻子要順服丈夫,原來在順服上面妻子set the tone。
[01:06:38.500 --> 01:06:57.500]  所以在這裏讓她重新學習,來到這方面的提醒,以至家庭慢慢改變,丈夫關係和好,經過了這個危機,平安渡過他們婚姻的風浪,寫了這個見證。
[01:06:58.500 --> 01:07:14.500]  這個見證也讓我們看到有一次聖經很寶貴的,羅馬書十二章十六節一起讀,請讀:要彼此同心,不要志氣高大,倒要苦咒卑微的人,不要自以爲聰明。
[01:07:15.500 --> 01:07:37.500]  這個真的好,聖經的教導,讓我們能夠應用在我們人際關係上面,父母關係上面,夫妻關係上面,子女關係上面,教會的肢體關係上面,我們的朋友關係上面,要彼此同心,不要志氣高大,倒要苦咒卑微的人。
[01:07:38.500 --> 01:07:45.500]  這句聖經也提醒了我們自己的好心,不要自以爲聰明。是不是很好?
[01:07:46.500 --> 01:08:11.500]  求主幫助我們,你說我們要學習耶穌基督,我們是基督徒,學習什麼?聖經今天讓我們看到,從年幼的耶穌已經可以學習了。首先,全面均衡成長,人生目的正確,學習聖經,圍繞,然後對人信奉提訊。
[01:08:12.500 --> 01:08:34.500]  聖經開始說,神的恩在他身上,我求主幫助我們,今年神的恩都在我們每一個弟兄姊妹身上,願意我們都學習好似耶穌基督所表現出來的美好的保養,讓我們能夠在今年裏面有所躍進,套年進步,我們低頭祈禱。
[01:08:42.500 --> 01:09:08.500]  我們願意盡心,儘性,盡意,盡力去愛主我們的神,求禰兼顧我們的心,藉着禰的話語,每一天提醒我們,並且要收防,就是外人遇忌。
[01:09:09.500 --> 01:09:28.500]  讓我們承接天道,實顯人道,讓我們能夠在世完成神,領我們身上美好的旨意,彰顯基督的榮美,學校處的保養,奉耶穌基督的名。
