
[00:00:00.000 --> 00:00:03.000]  各位電影姊妹 各位朋友 早安
[00:20:06.000 --> 00:20:07.000]  當時
[00:20:07.000 --> 00:20:10.000]  只不過約伯的妻子
[00:20:10.000 --> 00:20:11.000]  懷疑神的存心
[00:20:11.000 --> 00:20:13.000]  又抗拒神所降的災禍
[00:20:13.000 --> 00:20:16.000]  約伯不得不矯正他的想法
[00:20:16.000 --> 00:20:18.000]  約伯在屬靈上帶領他
[00:20:18.000 --> 00:20:20.000]  做他的榜樣
[00:20:20.000 --> 00:20:21.000]  他表現出來的
[00:20:21.000 --> 00:20:22.000]  是要教訓他
[00:20:22.000 --> 00:20:25.000]  而不是完全責罵他
[00:20:25.000 --> 00:20:26.000]  聖經說
[00:20:26.000 --> 00:20:29.000]  「他並不以口犯罪」
[00:20:29.000 --> 00:20:30.000]  各位弟兄
[00:20:30.000 --> 00:20:32.000]  當你和你太太吵架的時候
[00:20:32.000 --> 00:20:34.000]  都要留意你的用詞
[00:20:34.000 --> 00:20:36.000]  你說的話
[00:20:36.000 --> 00:20:37.000]  對她的批評
[00:20:37.000 --> 00:20:38.000]  比任何人
[00:20:38.000 --> 00:20:41.000]  可以有更大的傷害
[00:20:41.000 --> 00:20:43.000]  其他人說你太太
[00:20:43.000 --> 00:20:44.000]  都會受到傷害
[00:20:44.000 --> 00:20:45.000]  但你說她一句
[00:20:45.000 --> 00:20:47.000]  她就刺到入心
[00:20:47.000 --> 00:20:48.000]  傷害很深厚
[00:20:48.000 --> 00:20:50.000]  不妨學學約伯
[00:20:50.000 --> 00:20:51.000]  當你發覺你太太
[00:20:51.000 --> 00:20:53.000]  有時做事很愚蠢的時候
[00:20:53.000 --> 00:20:54.000]  不要說她愚蠢
[00:20:54.000 --> 00:20:56.000]  說她好像很愚蠢
[00:20:56.000 --> 00:20:57.000]  或者說話
[00:20:57.000 --> 00:20:59.000]  做事好像很愚蠢的人
[00:20:59.000 --> 00:21:01.000]  就將傷害減低
[00:21:01.000 --> 00:21:06.000]  這句話說
[00:21:06.000 --> 00:21:08.000]  「話到口邊留半句」
[00:21:08.000 --> 00:21:10.000]  「你從事處養三分」
[00:21:10.000 --> 00:21:13.000]  原來有很多名人的座右銘
[00:21:13.000 --> 00:21:14.000]  意思是
[00:21:14.000 --> 00:21:16.000]  我們說話不要尖酸刻薄
[00:21:16.000 --> 00:21:18.000]  要留有餘地
[00:21:18.000 --> 00:21:20.000]  縱然你有充分的理據
[00:21:20.000 --> 00:21:22.000]  你適合也好
[00:21:22.000 --> 00:21:23.000]  也要禮讓一點
[00:21:23.000 --> 00:21:25.000]  不要咄咄逼人
[00:21:25.000 --> 00:21:27.000]  所謂贏了一場架
[00:21:27.000 --> 00:21:28.000]  輸了一個家
[00:21:28.000 --> 00:21:30.000]  不值得嗎?
[00:21:30.000 --> 00:21:31.000]  我們和人相處
[00:21:31.000 --> 00:21:32.000]  我們的關係也是
[00:21:32.000 --> 00:21:34.000]  被你贏了一場架
[00:21:34.000 --> 00:21:35.000]  輸了一個關係
[00:21:35.000 --> 00:21:37.000]  又值不值得呢?
[00:21:37.000 --> 00:21:39.000]  說回約伯
[00:21:39.000 --> 00:21:40.000]  我們知道
[00:21:40.000 --> 00:21:42.000]  到後來約伯在逆境中
[00:21:42.000 --> 00:21:44.000]  好轉過來的時候
[00:21:44.000 --> 00:21:45.000]  他都沒有拋棄
[00:21:45.000 --> 00:21:47.000]  這位曾經叫他放棄信仰
[00:21:47.000 --> 00:21:50.000]  放棄希望的妻子
[00:21:50.000 --> 00:21:52.000]  要成為一個好man的丈夫
[00:21:52.000 --> 00:21:55.000]  就要對自己的婚姻有承擔
[00:21:55.000 --> 00:21:58.000]  認定婚姻是一條單程路
[00:21:58.000 --> 00:22:00.000]  基督徒的婚姻
[00:22:00.000 --> 00:22:03.000]  更加是有神在當中做見證
[00:22:03.000 --> 00:22:06.000]  夫婦之間如果出現了問題
[00:22:06.000 --> 00:22:07.000]  相處有困難
[00:22:07.000 --> 00:22:10.000]  應該一起尋求解決的辦法
[00:22:10.000 --> 00:22:12.000]  而不是到了忍無可忍的時候
[00:22:12.000 --> 00:22:15.000]  就提出分手
[00:22:15.000 --> 00:22:17.000]  丈夫是妻子的頭
[00:22:17.000 --> 00:22:19.000]  要承擔更大的責任
[00:22:19.000 --> 00:22:23.000]  在屬靈上帶領妻子
[00:22:23.000 --> 00:22:25.000]  曾經參加過一個婚禮
[00:22:25.000 --> 00:22:27.000]  牧師在訓練的時候
[00:22:27.000 --> 00:22:29.000]  面對著新郎和新娘
[00:22:29.000 --> 00:22:31.000]  也面對著到場的嘉賓
[00:22:31.000 --> 00:22:32.000]  所有人都向著他
[00:22:32.000 --> 00:22:35.000]  因為當時新郎新娘已經在前面
[00:22:35.000 --> 00:22:38.000]  他問了一個問題
[00:22:38.000 --> 00:22:40.000]  請問一對新人
[00:22:40.000 --> 00:22:45.000]  你們認為結婚是戀愛的墳墓嗎?
[00:22:45.000 --> 00:22:48.000]  嘉賓當中有些笑聲
[00:22:48.000 --> 00:22:52.000]  一對新人同時搖頭
[00:22:52.000 --> 00:22:54.000]  但牧師說
[00:22:54.000 --> 00:22:57.000]  結婚是戀愛的墳墓
[00:22:57.000 --> 00:23:01.000]  對你們和其他人的關係來說
[00:23:01.000 --> 00:23:07.000]  因為你們已經不可以再和其他人戀愛
[00:23:07.000 --> 00:23:11.000]  其他人看你們都是戀愛的墳墓
[00:23:11.000 --> 00:23:13.000]  那些你追求過的
[00:23:13.000 --> 00:23:15.000]  或者追求過你的人
[00:23:15.000 --> 00:23:18.000]  都要放棄和你戀愛了
[00:23:18.000 --> 00:23:21.000]  然後牧師又問另一個問題
[00:23:21.000 --> 00:23:22.000]  新郎哥
[00:23:22.000 --> 00:23:24.000]  你覺得今天在場的女士
[00:23:24.000 --> 00:23:27.000]  哪一個最美呢?
[00:23:27.000 --> 00:23:29.000]  嘉賓當中也有笑聲
[00:23:29.000 --> 00:23:31.000]  他當然說新娘最美
[00:23:31.000 --> 00:23:32.000]  沒錯
[00:23:32.000 --> 00:23:33.000]  新郎哥想都不用想
[00:23:33.000 --> 00:23:35.000]  馬上說新娘最美
[00:23:35.000 --> 00:23:37.000]  牧師就挑戰他
[00:23:37.000 --> 00:23:39.000]  你回頭看看
[00:23:39.000 --> 00:23:42.000]  今天很多女士都打扮得很美
[00:23:42.000 --> 00:23:44.000]  你看清楚才回答
[00:23:44.000 --> 00:23:47.000]  新郎哥沒有回頭
[00:23:47.000 --> 00:23:50.000]  他很堅定地看著新娘
[00:23:50.000 --> 00:23:52.000]  然後牧師說
[00:23:52.000 --> 00:23:56.000]  今天你看到這個你認為最漂亮的女士
[00:23:56.000 --> 00:23:58.000]  你的新娘
[00:23:58.000 --> 00:24:01.000]  有一天她不再年輕貌美
[00:24:01.000 --> 00:24:03.000]  歲月加上辛勞
[00:24:03.000 --> 00:24:05.000]  變成年老病患
[00:24:05.000 --> 00:24:09.000]  你是否仍然堅定地注視她呢?
[00:24:09.000 --> 00:24:11.000]  婚姻是一個盟約
[00:24:11.000 --> 00:24:15.000]  只有死亡才能將這個約解除
[00:24:15.000 --> 00:24:16.000]  我們知道
[00:24:16.000 --> 00:24:18.000]  夫妻關係穩固和諧
[00:24:18.000 --> 00:24:21.000]  才能營造一個安全的環境
[00:24:21.000 --> 00:24:26.000]  讓子女在當中成長
[00:24:26.000 --> 00:24:28.000]  第三方面和大家看看
[00:24:28.000 --> 00:24:31.000]  約伯和兒女的關係
[00:24:31.000 --> 00:24:34.000]  如何做一個好man的父親
[00:24:34.000 --> 00:24:36.000]  經文剛才我們也讀過
[00:24:36.000 --> 00:24:39.000]  在第一章二至五節
[00:24:39.000 --> 00:24:43.000]  約伯生了七個兒子
[00:24:43.000 --> 00:24:44.000]  三個女兒
[00:24:44.000 --> 00:24:46.000]  他的家產有七千羊
[00:24:46.000 --> 00:24:47.000]  三千駱駝
[00:24:47.000 --> 00:24:48.000]  五百對牛
[00:24:48.000 --> 00:24:49.000]  五百母奴
[00:24:49.000 --> 00:24:51.000]  並有許多瀑被
[00:24:51.000 --> 00:24:54.000]  聖經記載有錯
[00:24:54.000 --> 00:24:56.000]  怎麼會這麼準確呢?
[00:24:56.000 --> 00:24:57.000]  七千羊
[00:24:57.000 --> 00:24:58.000]  不會是七千零幾
[00:24:58.000 --> 00:25:00.000]  或六千九百幾吧
[00:25:00.000 --> 00:25:01.000]  三千駱駝
[00:25:01.000 --> 00:25:02.000]  會不會是二千九百幾
[00:25:02.000 --> 00:25:03.000]  或三千零幾呢?
[00:25:03.000 --> 00:25:04.000]  我們知道
[00:25:04.000 --> 00:25:08.000]  聖經不是一個核數報告
[00:25:08.000 --> 00:25:10.000]  它不會很準確地寫
[00:25:10.000 --> 00:25:11.000]  多少零多少
[00:25:11.000 --> 00:25:12.000]  很清楚地寫
[00:25:12.000 --> 00:25:14.000]  因為今天死了一隻羊
[00:25:14.000 --> 00:25:15.000]  明天生了三隻羊
[00:25:15.000 --> 00:25:19.000]  這個數目不是很準確
[00:25:19.000 --> 00:25:20.000]  但我們不會說
[00:25:20.000 --> 00:25:21.000]  聖經記載是錯的
[00:25:21.000 --> 00:25:22.000]  如果我問你
[00:25:22.000 --> 00:25:23.000]  你的袋子裡有多少錢?
[00:25:23.000 --> 00:25:25.000]  你會說有八百多元
[00:25:25.000 --> 00:25:26.000]  八百多而已
[00:25:26.000 --> 00:25:27.000]  你自己也不記得
[00:25:27.000 --> 00:25:29.000]  自己袋子裡有多少錢
[00:25:29.000 --> 00:25:30.000]  那些碎紙
[00:25:30.000 --> 00:25:31.000]  你不清楚
[00:25:31.000 --> 00:25:33.000]  大約這麼多吧
[00:25:33.000 --> 00:25:34.000]  我們不可以說你錯
[00:25:34.000 --> 00:25:35.000]  不可以說你撒謊
[00:25:35.000 --> 00:25:36.000]  因為事實
[00:25:36.000 --> 00:25:37.000]  我們大家都同意
[00:25:37.000 --> 00:25:38.000]  這是對的
[00:25:38.000 --> 00:25:40.000]  所以聖經當時記載
[00:25:40.000 --> 00:25:41.000]  約伯有七千羊
[00:25:41.000 --> 00:25:42.000]  三千駱駝
[00:25:42.000 --> 00:25:43.000]  五百對牛
[00:25:43.000 --> 00:25:44.000]  五百母奴
[00:25:44.000 --> 00:25:46.000]  當時時代是用
[00:25:46.000 --> 00:25:48.000]  這些生畜去計算他的家產
[00:25:48.000 --> 00:25:49.000]  所以我們知道
[00:25:49.000 --> 00:25:50.000]  約伯大約和阿伯拉罕
[00:25:50.000 --> 00:25:52.000]  是同期的人物
[00:25:52.000 --> 00:25:54.000]  他有很多瀑被
[00:25:54.000 --> 00:25:56.000]  這個人東方中為自大
[00:25:56.000 --> 00:25:58.000]  不單有錢
[00:25:58.000 --> 00:25:59.000]  很有名譽
[00:25:59.000 --> 00:26:01.000]  他的兒子按照日子
[00:26:01.000 --> 00:26:04.000]  各在自己的家裡設擺宴宴
[00:26:04.000 --> 00:26:07.000]  打發人去請了他們的三個姊妹來
[00:26:07.000 --> 00:26:09.000]  與他們一同吃喝
[00:26:09.000 --> 00:26:11.000]  原來他們的七個兒子
[00:26:11.000 --> 00:26:13.000]  可能已經成家立室
[00:26:13.000 --> 00:26:15.000]  或者各自有自己的產業
[00:26:15.000 --> 00:26:16.000]  自己的家財
[00:26:16.000 --> 00:26:18.000]  搬開了住
[00:26:18.000 --> 00:26:19.000]  不是和約伯一起
[00:26:19.000 --> 00:26:21.000]  可能他們的姊妹還沒結婚
[00:26:21.000 --> 00:26:23.000]  仍然和約伯一起
[00:26:23.000 --> 00:26:24.000]  他們就開派對
[00:26:24.000 --> 00:26:27.000]  請姊妹一同慶祝
[00:26:27.000 --> 00:26:29.000]  各自在自己的家裡
[00:26:29.000 --> 00:26:31.000]  擺設宴席去慶祝
[00:26:31.000 --> 00:26:33.000]  宴宴的日子過了之後
[00:26:33.000 --> 00:26:34.000]  約伯就打發人去
[00:26:34.000 --> 00:26:35.000]  叫他們致見
[00:26:35.000 --> 00:26:36.000]  他清早起來
[00:26:36.000 --> 00:26:39.000]  按照他們眾人的數目去獻梵祭
[00:26:39.000 --> 00:26:41.000]  因為他恐怕他兒子犯了罪
[00:26:41.000 --> 00:26:42.000]  心中氣調神
[00:26:42.000 --> 00:26:44.000]  約伯是常常這樣行
[00:26:44.000 --> 00:26:48.000]  我們看到約伯在東方
[00:26:48.000 --> 00:26:49.000]  是一個財主
[00:26:49.000 --> 00:26:50.000]  是一個出名的人
[00:26:50.000 --> 00:26:52.000]  他的兒女是富二代
[00:26:52.000 --> 00:26:54.000]  他們兄弟姊妹之間
[00:26:54.000 --> 00:26:56.000]  很難得關係良好
[00:26:56.000 --> 00:26:58.000]  他們互相款待
[00:26:58.000 --> 00:26:59.000]  不會吵架
[00:26:59.000 --> 00:27:00.000]  亦沒有疏離感
[00:27:00.000 --> 00:27:02.000]  今天我們在城市生活
[00:27:02.000 --> 00:27:03.000]  很忙碌
[00:27:03.000 --> 00:27:05.000]  我們很少見到兄弟姊妹
[00:27:05.000 --> 00:27:07.000]  大家約好大時大節
[00:27:07.000 --> 00:27:08.000]  要造節就困難了
[00:27:08.000 --> 00:27:10.000]  不知道怎樣對日記
[00:27:10.000 --> 00:27:11.000]  才可以知道
[00:27:11.000 --> 00:27:12.000]  怎樣約到時間
[00:27:12.000 --> 00:27:14.000]  回去和父母吃飯
[00:27:14.000 --> 00:27:16.000]  但約伯的兄弟姊妹
[00:27:16.000 --> 00:27:19.000]  大家彼此有很好的關係
[00:27:19.000 --> 00:27:20.000]  互相款待
[00:27:20.000 --> 00:27:21.000]  沒有吵架
[00:27:21.000 --> 00:27:22.000]  沒有疏離感
[00:27:22.000 --> 00:27:23.000]  這是很難得的
[00:27:23.000 --> 00:27:25.000]  我相信約伯在當中
[00:27:25.000 --> 00:27:27.000]  也教導他的兒女
[00:27:27.000 --> 00:27:28.000]  兄弟姊妹之間
[00:27:28.000 --> 00:27:29.000]  要彼此相愛
[00:27:29.000 --> 00:27:32.000]  父母要兒女接受管教
[00:27:32.000 --> 00:27:34.000]  一定要先和他們建立良好關係
[00:27:34.000 --> 00:27:36.000]  如果沒有良好關係
[00:27:36.000 --> 00:27:38.000]  就很難教導他們
[00:27:38.000 --> 00:27:40.000]  要他無條件地愛他的兒女
[00:27:40.000 --> 00:27:42.000]  我們看到約伯
[00:27:42.000 --> 00:27:44.000]  他是身教言教
[00:27:44.000 --> 00:27:46.000]  教導他的兒女
[00:27:46.000 --> 00:27:48.000]  他怎樣身教言教呢
[00:27:48.000 --> 00:27:49.000]  第一方面
[00:27:49.000 --> 00:27:55.000]  在適當的時間給他們指引
[00:27:55.000 --> 00:27:59.000]  在他們宴會的日子過後
[00:27:59.000 --> 00:28:01.000]  約伯叫他們自結
[00:28:01.000 --> 00:28:04.000]  要審查自己有沒有犯罪
[00:28:04.000 --> 00:28:07.000]  有時父母在窺勸新婚兒子時
[00:28:07.000 --> 00:28:09.000]  都要留意適當的時間
[00:28:09.000 --> 00:28:11.000]  如果時間不對
[00:28:11.000 --> 00:28:12.000]  就會事半功倍
[00:28:12.000 --> 00:28:13.000]  就會反效果
[00:28:13.000 --> 00:28:14.000]  譬如
[00:28:14.000 --> 00:28:15.000]  你想勸你的兒子
[00:28:15.000 --> 00:28:17.000]  不要經常沉迷打機
[00:28:17.000 --> 00:28:18.000]  做好功課
[00:28:18.000 --> 00:28:19.000]  應付學校的事
[00:28:19.000 --> 00:28:21.000]  但他剛剛在打機
[00:28:21.000 --> 00:28:22.000]  快要過關時
[00:28:22.000 --> 00:28:23.000]  你叫他停
[00:28:23.000 --> 00:28:25.000]  就是不適當的時間
[00:28:25.000 --> 00:28:27.000]  可能你要給他一些提示
[00:28:27.000 --> 00:28:29.000]  半小時後
[00:28:29.000 --> 00:28:30.000]  三十分鐘後
[00:28:30.000 --> 00:28:31.000]  你就要停
[00:28:31.000 --> 00:28:33.000]  你在十五分鐘的時間
[00:28:33.000 --> 00:28:34.000]  再溫馨提示一次
[00:28:34.000 --> 00:28:36.000]  兩次十五分鐘後
[00:28:36.000 --> 00:28:37.000]  就真的要停
[00:28:37.000 --> 00:28:39.000]  可能更加有效果
[00:28:39.000 --> 00:28:41.000]  譬如你要教訓你的兒女
[00:28:41.000 --> 00:28:42.000]  他們做得不對
[00:28:42.000 --> 00:28:44.000]  你就不要在公眾場所
[00:28:44.000 --> 00:28:46.000]  或者在親戚朋友面前
[00:28:46.000 --> 00:28:47.000]  教訓他們
[00:28:47.000 --> 00:28:48.000]  更加不要在
[00:28:48.000 --> 00:28:50.000]  親戚朋友面前教訓他們
[00:28:50.000 --> 00:28:52.000]  我們應該切身處地
[00:28:52.000 --> 00:28:53.000]  你也不想老闆
[00:28:53.000 --> 00:28:55.000]  當著別人的面罵你
[00:28:55.000 --> 00:28:57.000]  所以我們都要給他們面子
[00:28:57.000 --> 00:28:59.000]  我們自己要面子
[00:28:59.000 --> 00:29:01.000]  兒女也要面子
[00:29:01.000 --> 00:29:02.000]  都要切身處地
[00:29:02.000 --> 00:29:04.000]  不要當眾罵他們
[00:29:04.000 --> 00:29:06.000]  不要在親戚朋友面前罵他們
[00:29:06.000 --> 00:29:07.000]  在適當的時間
[00:29:07.000 --> 00:29:08.000]  給他們指引
[00:29:08.000 --> 00:29:11.000]  第二件事
[00:29:11.000 --> 00:29:13.000]  若白是以身作則
[00:29:13.000 --> 00:29:16.000]  去為他們獻繁祭
[00:29:16.000 --> 00:29:20.000]  若白期望他的子女會敬畏神
[00:29:20.000 --> 00:29:22.000]  他怕他們得罪神
[00:29:22.000 --> 00:29:24.000]  怕他們驕傲
[00:29:24.000 --> 00:29:26.000]  怕他們恃財傲物
[00:29:26.000 --> 00:29:27.000]  恃著自己有才華
[00:29:27.000 --> 00:29:30.000]  或者恃著自己有很多財富
[00:29:30.000 --> 00:29:31.000]  而去驕傲
[00:29:31.000 --> 00:29:35.000]  所以他要他們自結
[00:29:35.000 --> 00:29:37.000]  而他自己也做個榜樣
[00:29:37.000 --> 00:29:39.000]  他按著子女的數目
[00:29:39.000 --> 00:29:40.000]  去預備繁祭
[00:29:40.000 --> 00:29:42.000]  他有十個子女
[00:29:42.000 --> 00:29:44.000]  他就預備十個獻繁祭的祭物
[00:29:44.000 --> 00:29:47.000]  為他們逐一的禱告獻祭
[00:29:47.000 --> 00:29:49.000]  讓他們知道
[00:29:49.000 --> 00:29:51.000]  犯罪會帶來刑罰
[00:29:51.000 --> 00:29:54.000]  聖經羅馬書六章二十三節說
[00:29:54.000 --> 00:29:56.000]  罪的功架乃是死
[00:29:56.000 --> 00:30:00.000]  當若白將這些濟生獻上
[00:30:00.000 --> 00:30:03.000]  當他去宰這些濟生
[00:30:03.000 --> 00:30:05.000]  這些濟生所流的血
[00:30:05.000 --> 00:30:08.000]  濟生所付出的性命
[00:30:09.000 --> 00:30:12.000]  暫時擔當了他子女所犯的罪
[00:30:12.000 --> 00:30:14.000]  藉此他提醒
[00:30:14.000 --> 00:30:17.000]  其實罪是會帶來很嚴重的後果
[00:30:17.000 --> 00:30:18.000]  罪是要流血
[00:30:18.000 --> 00:30:20.000]  是要寫明
[00:30:20.000 --> 00:30:22.000]  才可以去袋贖的
[00:30:22.000 --> 00:30:24.000]  叫他的子女
[00:30:24.000 --> 00:30:26.000]  不斷要審查自己的行為
[00:30:26.000 --> 00:30:28.000]  不可以任意地犯罪
[00:30:28.000 --> 00:30:33.000]  所以若白叫他們一起看他去獻祭
[00:30:33.000 --> 00:30:35.000]  若白是以身作則的
[00:30:35.000 --> 00:30:38.000]  第三件事
[00:30:38.000 --> 00:30:41.000]  若白是如何身教言教他的子女
[00:30:41.000 --> 00:30:43.000]  是為每一個來禱告
[00:30:43.000 --> 00:30:46.000]  他是按照子女的數目獻祭
[00:30:46.000 --> 00:30:47.000]  並且在獻祭的時候
[00:30:47.000 --> 00:30:48.000]  講出他的心事
[00:30:48.000 --> 00:30:50.000]  為他的子女禱告
[00:30:50.000 --> 00:30:53.000]  若白了解他們的需要
[00:30:53.000 --> 00:30:55.000]  為他們每一個來禱告
[00:30:55.000 --> 00:30:57.000]  我們有沒有明白我們的子女呢?
[00:30:57.000 --> 00:30:59.000]  有沒有了解他們的需要
[00:30:59.000 --> 00:31:01.000]  為他們來禱告呢?
[00:31:01.000 --> 00:31:02.000]  每一個都不同
[00:31:02.000 --> 00:31:04.000]  逐一將他們帶到神的面前
[00:31:04.000 --> 00:31:06.000]  我們要花時間
[00:31:06.000 --> 00:31:07.000]  為我們的子女來禱告
[00:31:09.000 --> 00:31:11.000]  若白很怕他的子女離棄神
[00:31:11.000 --> 00:31:13.000]  各位父親
[00:31:13.000 --> 00:31:15.000]  各位家長
[00:31:15.000 --> 00:31:16.000]  你們怕什麼呢?
[00:31:16.000 --> 00:31:18.000]  怕子女成績不好?
[00:31:18.000 --> 00:31:21.000]  怕他們進不了頂尖的學校?
[00:31:21.000 --> 00:31:25.000]  怕他們參賽的表現不理想?
[00:31:25.000 --> 00:31:28.000]  還是你們會像若白一樣
[00:31:28.000 --> 00:31:30.000]  怕他們離棄神?
[00:31:30.000 --> 00:31:35.000]  在屬靈上
[00:31:35.000 --> 00:31:37.000]  父親也是一家之主
[00:31:38.000 --> 00:31:41.000]  要帶領妻子和兒女去親近神
[00:31:41.000 --> 00:31:44.000]  若白有美好的生活見證
[00:31:44.000 --> 00:31:46.000]  與妻子有和諧的關係
[00:31:46.000 --> 00:31:49.000]  這些都是子女的榮耀
[00:31:49.000 --> 00:31:56.000]  來到結論日時間
[00:31:56.000 --> 00:31:58.000]  好man有好報
[00:31:58.000 --> 00:32:02.000]  若白記第四十二章十至十七節
[00:32:02.000 --> 00:32:06.000]  剛才主席也帶領我們讀過這段經文
[00:32:08.000 --> 00:32:09.000]  好man有好報
[00:32:09.000 --> 00:32:13.000]  若白在苦境中轉回的時候
[00:32:13.000 --> 00:32:15.000]  耶和華賜福給他
[00:32:15.000 --> 00:32:18.000]  比他從前所得的加倍
[00:32:18.000 --> 00:32:20.000]  若白的兄弟
[00:32:20.000 --> 00:32:23.000]  姐妹和先前所認識的人都來見他
[00:32:23.000 --> 00:32:25.000]  在他家裡和他一起吃飯
[00:32:25.000 --> 00:32:28.000]  又說到耶和華所降給他的一切災
[00:32:28.000 --> 00:32:30.000]  為他悲傷安慰他
[00:32:30.000 --> 00:32:32.000]  每人都送禮給他
[00:32:32.000 --> 00:32:34.000]  送了一塊銀子和一個金環
[00:32:35.000 --> 00:32:38.000]  所以他後來比先前所得更多
[00:32:38.000 --> 00:32:40.000]  全部都是雙倍
[00:32:40.000 --> 00:32:42.000]  除了他的兒女數目
[00:32:42.000 --> 00:32:45.000]  仍然是七個兒子三個女兒之外
[00:32:45.000 --> 00:32:48.000]  因為他的兒女雖然死了
[00:32:48.000 --> 00:32:51.000]  但在天上可以和他在一起
[00:32:51.000 --> 00:32:53.000]  所以其實都是雙倍給了他
[00:32:53.000 --> 00:32:57.000]  聖經只記載若白三個女兒的名字
[00:32:57.000 --> 00:32:59.000]  沒有記兒子的名字
[00:32:59.000 --> 00:33:01.000]  好奇怪
[00:33:01.000 --> 00:33:03.000]  原來若白不會中男輕女
[00:33:04.000 --> 00:33:05.000]  可能很疼女兒
[00:33:05.000 --> 00:33:08.000]  這裡記載神賜福他
[00:33:08.000 --> 00:33:10.000]  他可以再活多一百四十年
[00:33:10.000 --> 00:33:13.000]  見到他的兒孫直到四代
[00:33:13.000 --> 00:33:15.000]  若白是年紀老邁
[00:33:15.000 --> 00:33:17.000]  日子滿足而死
[00:33:17.000 --> 00:33:19.000]  神賜福保守他
[00:33:19.000 --> 00:33:21.000]  若白在神在人的眼中
[00:33:21.000 --> 00:33:23.000]  都是一個好人
[00:33:23.000 --> 00:33:25.000]  雖然他受到魔鬼用苦難攻擊他
[00:33:25.000 --> 00:33:27.000]  但他仍然持守對神的信心
[00:33:27.000 --> 00:33:31.000]  也沒有降低他對自己道德的要求
[00:33:32.000 --> 00:33:34.000]  這不是自然而然的性格
[00:33:34.000 --> 00:33:37.000]  也不是後天的修養
[00:33:37.000 --> 00:33:39.000]  或學問的培養可以做到
[00:33:39.000 --> 00:33:43.000]  但基於他和神之間有良好的關係
[00:33:43.000 --> 00:33:46.000]  雖然他能夠有美好的屬靈表現
[00:33:46.000 --> 00:33:48.000]  各位弟兄
[00:33:48.000 --> 00:33:53.000]  如果你想要成為好man的父親
[00:33:53.000 --> 00:34:01.000]  就必須從事成為有美好生命表現的人
[00:34:02.000 --> 00:34:08.000]  和一個好man的丈夫
[00:34:08.000 --> 00:34:11.000]  今日到此為止
[00:34:11.000 --> 00:34:14.000]  願主賜福各位父親
