
[00:00:00.000 --> 00:00:05.500]  就準備2019年盼望這是一個蒙福的一年 對不對
[00:19:28.500 --> 00:19:29.500]  有
[00:19:29.500 --> 00:19:30.500]  聖經裏面講
[00:19:30.500 --> 00:19:31.500]  是不是
[00:19:31.500 --> 00:19:33.500]  同樣你看聖經裏面
[00:19:33.500 --> 00:19:36.500]  神最恨惡的兩個罪
[00:19:36.500 --> 00:19:37.500]  在聖經裏面
[00:19:37.500 --> 00:19:38.500]  救援裏面一再出現的
[00:19:38.500 --> 00:19:39.500]  一個就是拜偶像
[00:19:39.500 --> 00:19:40.500]  另外一個就是什麼
[00:19:40.500 --> 00:19:44.500]  淫亂
[00:19:44.500 --> 00:19:46.500]  所以你不能說
[00:19:46.500 --> 00:19:47.500]  在神的眼中
[00:19:47.500 --> 00:19:48.500]  罪就是罪
[00:19:48.500 --> 00:19:51.500]  沒有分大罪小罪
[00:19:51.500 --> 00:19:53.500]  弟兄姊妹
[00:19:53.500 --> 00:19:55.500]  那這一個罪
[00:19:55.500 --> 00:19:57.500]  拜偶像洗血贖罪
[00:19:57.500 --> 00:19:58.500]  我們都知道這是
[00:19:58.500 --> 00:20:00.500]  這是不對的
[00:20:00.500 --> 00:20:02.500]  這是很嚴重的事情
[00:20:02.500 --> 00:20:05.500]  但是請你記得
[00:20:05.500 --> 00:20:06.500]  卑劣
[00:20:06.500 --> 00:20:07.500]  頑耿
[00:20:07.500 --> 00:20:08.500]  不順服
[00:20:08.500 --> 00:20:12.500]  跟這個罪是一樣的罪
[00:20:12.500 --> 00:20:13.500]  所以
[00:20:13.500 --> 00:20:15.500]  掃羅最後的結局是什麼
[00:20:15.500 --> 00:20:22.500]  掃羅最後
[00:20:22.500 --> 00:20:25.500]  他最後的結局就是
[00:20:25.500 --> 00:20:27.500]  他請他的部下
[00:20:27.500 --> 00:20:30.500]  是不是
[00:20:30.500 --> 00:20:32.500]  拿刀給他
[00:20:32.500 --> 00:20:36.500]  他就喫在那刀上面死了
[00:20:36.500 --> 00:20:39.500]  因爲聖經給我們看見
[00:20:39.500 --> 00:20:41.500]  那敬畏神的
[00:20:41.500 --> 00:20:43.500]  那個順服神的結果
[00:20:43.500 --> 00:20:44.500]  那個不順服神的結果
[00:20:44.500 --> 00:20:47.500]  是要我們這些後世的人
[00:20:47.500 --> 00:20:51.500]  從他們的身上得到見解
[00:20:51.500 --> 00:20:53.500]  好我們再看一下
[00:20:53.500 --> 00:20:56.500]  那我們看看
[00:20:56.500 --> 00:20:58.500]  這段聖經裏面講說
[00:20:58.500 --> 00:21:00.500]  我們如果聽從他的話
[00:21:00.500 --> 00:21:01.500]  就會蒙福
[00:21:01.500 --> 00:21:02.500]  是不是
[00:21:02.500 --> 00:21:03.500]  好我們來看看
[00:21:03.500 --> 00:21:05.500]  亞伯拉罕做一個例子
[00:21:05.500 --> 00:21:07.500]  亞伯拉罕之所以
[00:21:07.500 --> 00:21:08.500]  這麼重要
[00:21:08.500 --> 00:21:10.500]  因爲事實上你會發現
[00:21:10.500 --> 00:21:11.500]  基督教
[00:21:11.500 --> 00:21:13.500]  伊斯蘭教
[00:21:13.500 --> 00:21:15.500]  猶太教
[00:21:15.500 --> 00:21:17.500]  這三個教
[00:21:17.500 --> 00:21:19.500]  彼此之間是不合的
[00:21:19.500 --> 00:21:20.500]  是不是
[00:21:20.500 --> 00:21:21.500]  但是你會發現
[00:21:21.500 --> 00:21:22.500]  這三個教裏面
[00:21:22.500 --> 00:21:25.500]  他們都有亞伯拉罕
[00:21:25.500 --> 00:21:27.500]  而且都把亞伯拉罕
[00:21:27.500 --> 00:21:29.500]  當做是他們的
[00:21:29.500 --> 00:21:31.500]  先祖
[00:21:31.500 --> 00:21:33.500]  亞伯拉罕他是什麼
[00:21:33.500 --> 00:21:34.500]  他的名字就是
[00:21:34.500 --> 00:21:39.500]  多國之父
[00:21:39.500 --> 00:21:41.500]  好我們一起來看
[00:21:41.500 --> 00:21:42.500]  亞伯拉罕
[00:21:42.500 --> 00:21:43.500]  上帝跟他說
[00:21:43.500 --> 00:21:44.500]  你要離開本地
[00:21:44.500 --> 00:21:45.500]  本族富家
[00:21:45.500 --> 00:21:47.500]  王我所要指示你的地去
[00:21:47.500 --> 00:21:51.500]  丁子冰請你告訴我
[00:21:51.500 --> 00:21:55.500]  他說王我所要指示你的地去
[00:21:55.500 --> 00:21:57.500]  有沒有說去哪裏
[00:21:57.500 --> 00:21:59.500]  沒有
[00:21:59.500 --> 00:22:00.500]  如果今天
[00:22:00.500 --> 00:22:01.500]  有一天你禱告的時候
[00:22:01.500 --> 00:22:03.500]  上帝跟你說
[00:22:03.500 --> 00:22:06.500]  去
[00:22:06.500 --> 00:22:07.500]  你正在考慮
[00:22:07.500 --> 00:22:09.500]  我是要留還是去
[00:22:09.500 --> 00:22:11.500]  他說去
[00:22:11.500 --> 00:22:12.500]  那麼你接下來
[00:22:12.500 --> 00:22:13.500]  你要禱告
[00:22:13.500 --> 00:22:15.500]  你一定會要問什麼
[00:22:15.500 --> 00:22:16.500]  去哪裏
[00:22:16.500 --> 00:22:19.500]  去哪裏對不對
[00:22:19.500 --> 00:22:20.500]  我都知道
[00:22:20.500 --> 00:22:23.500]  我們都是非常理性的人
[00:22:23.500 --> 00:22:25.500]  要去哪裏
[00:22:25.500 --> 00:22:28.500]  好如果他要你去
[00:22:28.500 --> 00:22:31.500]  蘇丹
[00:22:31.500 --> 00:22:33.500]  去不去
[00:22:33.500 --> 00:22:35.500]  去蘇丹你知道嗎
[00:22:35.500 --> 00:22:37.500]  你們真的知道嗎
[00:22:37.500 --> 00:22:39.500]  你去了就知道那個地方
[00:22:39.500 --> 00:22:40.500]  去了會很慘的
[00:22:40.500 --> 00:22:42.500]  好那你說蘇丹不去
[00:22:42.500 --> 00:22:45.500]  那去哪裏呢
[00:22:45.500 --> 00:22:48.500]  去西雅圖
[00:22:48.500 --> 00:22:49.500]  去不去
[00:22:49.500 --> 00:22:50.500]  如果要蘇丹跟西雅圖
[00:22:50.500 --> 00:22:51.500]  叫你選擇
[00:22:51.500 --> 00:22:52.500]  你去哪一個
[00:22:52.500 --> 00:22:54.500]  西雅圖
[00:22:54.500 --> 00:22:58.500]  雖然那邊自殺率蠻高的
[00:22:58.500 --> 00:23:00.500]  但丁子冰我要問一件事情
[00:23:00.500 --> 00:23:02.500]  亞伯拉罕當上帝
[00:23:02.500 --> 00:23:03.500]  告訴他去的時候
[00:23:03.500 --> 00:23:05.500]  請問
[00:23:05.500 --> 00:23:07.500]  他不知道要去哪裏
[00:23:07.500 --> 00:23:09.500]  可是他去了沒有
[00:23:09.500 --> 00:23:10.500]  這裏說
[00:23:10.500 --> 00:23:18.500]  他就照着耶和華的吩咐去
[00:23:18.500 --> 00:23:19.500]  就這邊
[00:23:19.500 --> 00:23:21.500]  這一點我是蠻佩服
[00:23:21.500 --> 00:23:25.500]  這個天主教的宣教士
[00:23:25.500 --> 00:23:27.500]  他們的總部
[00:23:27.500 --> 00:23:29.500]  說你去哪裏
[00:23:29.500 --> 00:23:31.500]  你就去哪裏
[00:23:31.500 --> 00:23:33.500]  我們基督教的宣教士
[00:23:33.500 --> 00:23:36.500]  都蠻尊重每一個人的意願
[00:23:36.500 --> 00:23:42.500]  你禱告看上帝要你去哪裏
[00:23:42.500 --> 00:23:44.500]  可是很多時候呢
[00:23:44.500 --> 00:23:47.500]  其實我們真清楚這是上帝的旨意
[00:23:47.500 --> 00:23:50.500]  還是還帶着自己的一個喜好跟選擇
[00:23:50.500 --> 00:23:52.500]  你懂我意思嗎
[00:23:52.500 --> 00:23:55.500]  如果我們的順服能夠到一個地步
[00:23:55.500 --> 00:23:56.500]  上帝說去
[00:23:56.500 --> 00:23:58.500]  就去
[00:23:58.500 --> 00:23:59.500]  所以有一次
[00:23:59.500 --> 00:24:02.500]  新加坡的奉劍雄牧師
[00:24:02.500 --> 00:24:05.500]  來這裏舉行小主教和研習會
[00:24:05.500 --> 00:24:08.500]  那一次我參加了
[00:24:08.500 --> 00:24:12.500]  之後就有些教會就開始做小組
[00:24:12.500 --> 00:24:14.500]  第二年他自己沒來
[00:24:14.500 --> 00:24:17.500]  他教會的副主任牧師來了
[00:24:17.500 --> 00:24:21.500]  然後一些做了小組教會的牧師們
[00:24:21.500 --> 00:24:24.500]  就開始有一些問題了
[00:24:24.500 --> 00:24:25.500]  就來問說
[00:24:25.500 --> 00:24:27.500]  聽你們牧師講的
[00:24:27.500 --> 00:24:28.500]  你們做小組的時候
[00:24:28.500 --> 00:24:32.500]  教會從六七百人增長到了五六千人
[00:24:32.500 --> 00:24:34.500]  怎麼樣怎麼樣
[00:24:34.500 --> 00:24:35.500]  然後就問他說
[00:24:35.500 --> 00:24:36.500]  你們到底爲什麼能如此
[00:24:36.500 --> 00:24:38.500]  你們的祕訣在哪裏
[00:24:38.500 --> 00:24:40.500]  後來那個副主任牧師
[00:24:40.500 --> 00:24:42.500]  他大概對洛杉磯比較瞭解了一點
[00:24:42.500 --> 00:24:44.500]  他就說
[00:24:44.500 --> 00:24:47.500]  我們奉劍牧師說
[00:24:47.500 --> 00:24:49.500]  叫弟兄姊妹說
[00:24:49.500 --> 00:24:51.500]  你們跳
[00:24:51.500 --> 00:24:53.500]  弟兄姊妹會問說
[00:24:53.500 --> 00:24:56.500]  跳多高
[00:24:56.500 --> 00:24:58.500]  在洛杉磯呢
[00:24:58.500 --> 00:25:00.500]  牧師叫弟兄姊妹跳
[00:25:00.500 --> 00:25:01.500]  弟兄姊妹會問說
[00:25:01.500 --> 00:25:04.500]  爲什麼要跳
[00:25:04.500 --> 00:25:08.500]  那你懂這個差別在哪裏嗎
[00:25:08.500 --> 00:25:10.500]  所以雖然小組教會是一個
[00:25:10.500 --> 00:25:11.500]  很好的模式
[00:25:11.500 --> 00:25:14.500]  但是你大家不願意跳
[00:25:14.500 --> 00:25:16.500]  或者你大家不願意做
[00:25:16.500 --> 00:25:17.500]  那怎麼樣
[00:25:17.500 --> 00:25:18.500]  再好的也沒有用
[00:25:18.500 --> 00:25:21.500]  你懂我意思嗎
[00:25:21.500 --> 00:25:22.500]  可能有一個不是最好的
[00:25:22.500 --> 00:25:23.500]  是最好的
[00:25:23.500 --> 00:25:24.500]  可是大家同心合意去做
[00:25:24.500 --> 00:25:26.500]  可能做出來比最好的還要好
[00:25:26.500 --> 00:25:28.500]  你懂我意思嗎
[00:25:28.500 --> 00:25:29.500]  對不對
[00:25:29.500 --> 00:25:32.500]  所以順服
[00:25:32.500 --> 00:25:39.500]  這是何等寶貴的一件事情
[00:25:39.500 --> 00:25:41.500]  有一次有一個人在夢中
[00:25:41.500 --> 00:25:43.500]  看見一個異象
[00:25:43.500 --> 00:25:45.500]  他看見這個異象裏面
[00:25:45.500 --> 00:25:49.500]  有三個英文字的縮寫
[00:25:49.500 --> 00:25:53.500]  就叫GPC
[00:25:53.500 --> 00:25:57.500]  看看有沒有寫出來
[00:25:57.500 --> 00:25:59.500]  好了
[00:25:59.500 --> 00:26:02.500]  他叫GPC
[00:26:02.500 --> 00:26:05.500]  那這個弟兄就領受他覺得
[00:26:05.500 --> 00:26:07.500]  這個GPC是什麼呢
[00:26:07.500 --> 00:26:13.500]  就是Go Preach Christ
[00:26:13.500 --> 00:26:15.500]  但是有另外一個弟兄他說
[00:26:15.500 --> 00:26:16.500]  不
[00:26:16.500 --> 00:26:19.500]  我覺得這個GPC不是Go Preach Christ
[00:26:19.500 --> 00:26:28.500]  我覺得這個GPC是Go Pick Cotton
[00:26:28.500 --> 00:26:31.500]  第一個是Go Preach Christ
[00:26:31.500 --> 00:26:32.500]  去傳基督
[00:26:32.500 --> 00:26:35.500]  第二個是Go去Pick Cotton
[00:26:35.500 --> 00:26:40.500]  去摘棉花
[00:26:40.500 --> 00:26:42.500]  吳迪舉這個例子
[00:26:42.500 --> 00:26:43.500]  最後他就說
[00:26:43.500 --> 00:26:47.500]  他說不管是GPC是Go Preach Christ
[00:26:47.500 --> 00:26:50.500]  或者是Go Pick Cotton
[00:26:50.500 --> 00:26:52.500]  只要是神的旨意
[00:26:52.500 --> 00:26:54.500]  你就去
[00:26:54.500 --> 00:26:55.500]  神的旨意要你去摘棉花
[00:26:55.500 --> 00:26:56.500]  你就去摘棉花
[00:26:56.500 --> 00:26:59.500]  神的旨意要你去傳基督
[00:26:59.500 --> 00:27:00.500]  就去傳基督
[00:27:00.500 --> 00:27:02.500]  懂這意思嗎
[00:27:02.500 --> 00:27:04.500]  聽不懂
[00:27:04.500 --> 00:27:05.500]  懂不懂
[00:27:05.500 --> 00:27:06.500]  懂
[00:27:06.500 --> 00:27:07.500]  你們都沒反應啊
[00:27:07.500 --> 00:27:10.500]  好
[00:27:10.500 --> 00:27:12.500]  很多時候我們想要明白
[00:27:12.500 --> 00:27:13.500]  我們需要什麼
[00:27:13.500 --> 00:27:15.500]  這個東西make sense
[00:27:15.500 --> 00:27:18.500]  很多時候上帝的做事
[00:27:18.500 --> 00:27:20.500]  是超乎我們所求
[00:27:20.500 --> 00:27:24.500]  所想神做事是獨行
[00:27:24.500 --> 00:27:28.500]  他做的事情何等稀奇啊
[00:27:28.500 --> 00:27:30.500]  如果你都能夠猜到了
[00:27:30.500 --> 00:27:33.500]  他就不稀奇了
[00:27:33.500 --> 00:27:35.500]  親愛的同志們
[00:27:35.500 --> 00:27:37.500]  神的旨意是最美善
[00:27:37.500 --> 00:27:40.500]  可能很多時候我們不明白
[00:27:40.500 --> 00:27:41.500]  但是你相信神
[00:27:41.500 --> 00:27:45.500]  你就會模糊
[00:27:45.500 --> 00:27:46.500]  接着我們談到
[00:27:46.500 --> 00:27:48.500]  剛纔講的這個
[00:27:48.500 --> 00:27:50.500]  所以他接着就提到說
[00:27:50.500 --> 00:27:53.500]  要從敬畏基督性彼此順服
[00:27:53.500 --> 00:27:54.500]  順服這個字
[00:27:54.500 --> 00:27:57.500]  其實原文的意思在這裏是指說
[00:27:57.500 --> 00:28:01.500]  主動的把自己放在順服的位置
[00:28:01.500 --> 00:28:02.500]  請記得
[00:28:02.500 --> 00:28:04.500]  這邊講的是主動的
[00:28:04.500 --> 00:28:05.500]  很多時候當我們聽到
[00:28:05.500 --> 00:28:07.500]  順服這個字的時候
[00:28:07.500 --> 00:28:13.500]  我們想到的是什麼
[00:28:13.500 --> 00:28:16.500]  我們想到的是很不服
[00:28:16.500 --> 00:28:17.500]  很苦啊
[00:28:17.500 --> 00:28:19.500]  所以要順服啊
[00:28:19.500 --> 00:28:20.500]  怎麼樣
[00:28:20.500 --> 00:28:23.500]  忍氣吞聲的順服
[00:28:23.500 --> 00:28:24.500]  或者是怎麼樣
[00:28:24.500 --> 00:28:28.500]  咬緊牙關的順服
[00:28:28.500 --> 00:28:29.500]  或者是怎麼樣
[00:28:29.500 --> 00:28:32.500]  或者是表面順服
[00:28:32.500 --> 00:28:33.500]  心裏不服
[00:28:33.500 --> 00:28:34.500]  有沒有
[00:28:34.500 --> 00:28:36.500]  親愛的同志們
[00:28:36.500 --> 00:28:38.500]  真正的順服
[00:28:38.500 --> 00:28:40.500]  他是主動的
[00:28:40.500 --> 00:28:41.500]  他是從心裏面
[00:28:41.500 --> 00:28:43.500]  願意把自己放在
[00:28:43.500 --> 00:28:49.500]  一個順服的位置
[00:28:49.500 --> 00:28:51.500]  接着他這邊提到
[00:28:51.500 --> 00:28:54.500]  彼此順服
[00:28:54.500 --> 00:28:56.500]  爲什麼保羅在這個地方
[00:28:56.500 --> 00:28:58.500]  談到彼此順服
[00:28:58.500 --> 00:29:00.500]  對我們今天這個時代的人
[00:29:00.500 --> 00:29:04.500]  我想這些真心特別重要
[00:29:04.500 --> 00:29:06.500]  剛纔我已經講了
[00:29:06.500 --> 00:29:09.500]  這個彼此順服
[00:29:09.500 --> 00:29:11.500]  他帶出來的是
[00:29:11.500 --> 00:29:13.500]  後面三個人際關係當中的順服
[00:29:13.500 --> 00:29:14.500]  懂吧
[00:29:14.500 --> 00:29:16.500]  而後面三個的這個順服呢
[00:29:16.500 --> 00:29:17.500]  都是指的是說
[00:29:17.500 --> 00:29:19.500]  做妻子的順服
[00:29:19.500 --> 00:29:21.500]  丈夫做僕人的順服主人
[00:29:21.500 --> 00:29:22.500]  還有呢
[00:29:22.500 --> 00:29:24.500]  做兒女的順服
[00:29:24.500 --> 00:29:25.500]  自己的母親
[00:29:25.500 --> 00:29:27.500]  都表明是一個
[00:29:27.500 --> 00:29:32.500]  under的一個關係在裏面
[00:29:32.500 --> 00:29:34.500]  所以最後的結果
[00:29:34.500 --> 00:29:36.500]  不是說變成是說
[00:29:36.500 --> 00:29:38.500]  好那今天我們在家庭裏面
[00:29:38.500 --> 00:29:40.500]  我們也彼此順服
[00:29:40.500 --> 00:29:41.500]  做妻子順服丈夫
[00:29:41.500 --> 00:29:42.500]  丈夫也順服妻子
[00:29:42.500 --> 00:29:45.500]  那搞到最後到底是怎麼樣
[00:29:45.500 --> 00:29:46.500]  那角色錯亂了
[00:29:46.500 --> 00:29:47.500]  是不是
[00:29:47.500 --> 00:29:49.500]  做父母親的也順服兒女
[00:29:49.500 --> 00:29:51.500]  做兒女的也順服父母親
[00:29:51.500 --> 00:29:53.500]  那這個角色錯亂了
[00:29:53.500 --> 00:29:58.500]  做主人的順服僕人
[00:29:58.500 --> 00:30:03.500]  所以你把我範兒掉我也把你範兒掉
[00:30:03.500 --> 00:30:04.500]  臺語有一句話說
[00:30:04.500 --> 00:30:07.500]  一年換八十四個頭家
[00:30:07.500 --> 00:30:09.500]  那個意思是什麼
[00:30:09.500 --> 00:30:10.500]  就是他把老闆炒
[00:30:10.500 --> 00:30:14.500]  一年炒了二十四個老闆
[00:30:14.500 --> 00:30:17.500]  其實是在形容這個人啊
[00:30:17.500 --> 00:30:19.500]  他不穩定你懂意思嗎
[00:30:19.500 --> 00:30:22.500]  他到哪個地方都沒有辦法
[00:30:22.500 --> 00:30:23.500]  好好的做
[00:30:23.500 --> 00:30:24.500]  扶着別人
[00:30:24.500 --> 00:30:25.500]  幼稚妹
[00:30:25.500 --> 00:30:26.500]  聖經上講的不是
[00:30:26.500 --> 00:30:30.500]  聖經講的這個順服就是要去服從
[00:30:30.500 --> 00:30:34.500]  而且是主動的去服從
[00:30:34.500 --> 00:30:35.500]  可是今天在美國
[00:30:35.500 --> 00:30:36.500]  特別在美國
[00:30:36.500 --> 00:30:38.500]  我們這個時代
[00:30:38.500 --> 00:30:43.500]  我們事實上是一個所謂的相對主義
[00:30:43.500 --> 00:30:47.500]  相對主義是在五零六零年代
[00:30:47.500 --> 00:30:49.500]  這個年代開始
[00:30:49.500 --> 00:30:52.500]  當時候只有一個品牌牙膏
[00:30:52.500 --> 00:30:55.500]  你們以前的年代
[00:30:55.500 --> 00:30:57.500]  大陸用什麼牙膏
[00:30:57.500 --> 00:30:58.500]  黑人牙膏
[00:30:58.500 --> 00:31:00.500]  那是臺灣的
[00:31:00.500 --> 00:31:03.500]  大陸用什麼牙膏
[00:31:03.500 --> 00:31:06.500]  不用牙膏
[00:31:06.500 --> 00:31:07.500]  你們發現我們那個年代
[00:31:07.500 --> 00:31:08.500]  沒什麼選擇
[00:31:08.500 --> 00:31:09.500]  就是一個選擇
[00:31:09.500 --> 00:31:11.500]  黑人牙膏
[00:31:11.500 --> 00:31:14.500]  那黑人牙齒很白
[00:31:14.500 --> 00:31:15.500]  好
[00:31:15.500 --> 00:31:17.500]  後來這個還有什麼
[00:31:17.500 --> 00:31:18.500]  什麼洗髮精出來了
[00:31:18.500 --> 00:31:19.500]  洗髮精
[00:31:19.500 --> 00:31:22.500]  你用什麼洗髮精
[00:31:22.500 --> 00:31:24.500]  綠葉香脯
[00:31:24.500 --> 00:31:26.500]  所以你看我們那個年代
[00:31:26.500 --> 00:31:27.500]  就沒什麼太多選擇
[00:31:27.500 --> 00:31:29.500]  很多東西就是很絕對的
[00:31:29.500 --> 00:31:30.500]  是不是
[00:31:30.500 --> 00:31:31.500]  買東西一定要買什麼牌
[00:31:31.500 --> 00:31:34.500]  喫奶粉要喫什麼牌的
[00:31:34.500 --> 00:31:37.500]  克林奶粉
[00:31:37.500 --> 00:31:42.500]  只要不要喫毒奶粉就好了
[00:31:42.500 --> 00:31:45.500]  接着到了
[00:31:45.500 --> 00:31:48.500]  到了這個
[00:31:48.500 --> 00:31:51.500]  第二次世界大戰之後
[00:31:51.500 --> 00:31:54.500]  對整個的美國
[00:31:54.500 --> 00:31:57.500]  受到這個人的影響很大
[00:31:57.500 --> 00:32:00.500]  這個人卡爾·桑德堡
[00:32:00.500 --> 00:32:03.500]  卡爾·桑德堡
[00:32:03.500 --> 00:32:07.500]  他是美國的一個文學家
[00:32:07.500 --> 00:32:09.500]  詩人
[00:32:09.500 --> 00:32:11.500]  作家
[00:32:11.500 --> 00:32:18.500]  他曾經得過三次的普利茲獎
[00:32:18.500 --> 00:32:22.500]  結果他就開始談到了一句話
[00:32:22.500 --> 00:32:24.500]  他說在英文的詞典裏面
[00:32:24.500 --> 00:32:27.500]  有一個詞語他覺得是最差的
[00:32:27.500 --> 00:32:30.500]  這個詞語叫做exclusive
[00:32:30.500 --> 00:32:34.500]  什麼是exclusive
[00:32:34.500 --> 00:32:35.500]  你們英文好的
[00:32:35.500 --> 00:32:39.500]  翻譯一下中文是什麼意思
[00:32:39.500 --> 00:32:45.500]  exclusive
[00:32:45.500 --> 00:32:48.500]  排他性
[00:32:48.500 --> 00:32:50.500]  他說這是英文當中
[00:32:50.500 --> 00:32:52.500]  他覺得是最差的一個六字
[00:32:52.500 --> 00:32:54.500]  他說因爲這個字否定了
[00:32:54.500 --> 00:32:57.500]  公平平等和相對
[00:32:57.500 --> 00:33:01.500]  所以他提倡要開放和自由
[00:33:01.500 --> 00:33:06.500]  他說因爲絕對當中是沒有自由的
[00:33:06.500 --> 00:33:09.500]  所以相對主義包容主義
[00:33:09.500 --> 00:33:11.500]  就開始在美國
[00:33:11.500 --> 00:33:13.500]  甚至從美國推銷到世界
[00:33:13.500 --> 00:33:15.500]  開始影響了這個世界
[00:33:15.500 --> 00:33:17.500]  到了七零年代
[00:33:17.500 --> 00:33:21.500]  開始進入所謂的後現代文化
[00:33:21.500 --> 00:33:22.500]  請問六字妹
[00:33:22.500 --> 00:33:25.500]  後現代是什麼一個觀念
[00:33:25.500 --> 00:33:27.500]  沒有絕對的真理
[00:33:27.500 --> 00:33:30.500]  只有相對的
[00:33:30.500 --> 00:33:31.500]  請問六字妹
[00:33:31.500 --> 00:33:34.500]  也許有一些在我們一些生活用品
[00:33:34.500 --> 00:33:35.500]  這些選擇
[00:33:35.500 --> 00:33:37.500]  譬如說現在你多一點選擇了
[00:33:37.500 --> 00:33:38.500]  除了你也相通
[00:33:38.500 --> 00:33:43.500]  還有什麼可以選
[00:33:43.500 --> 00:33:44.500]  可能都不知道了
[00:33:44.500 --> 00:33:46.500]  因爲太多了
[00:33:46.500 --> 00:33:47.500]  除了黑人牙膏
[00:33:47.500 --> 00:33:49.500]  還有什麼牙膏
[00:33:49.500 --> 00:33:51.500]  還有白人牙膏
[00:33:51.500 --> 00:33:53.500]  一大堆的牙膏
[00:33:53.500 --> 00:33:54.500]  所以你會發現
[00:33:54.500 --> 00:33:55.500]  我們有越來越多的選擇了
[00:33:55.500 --> 00:33:57.500]  是不是
[00:33:57.500 --> 00:33:59.500]  這個叫做我們越來越自由了
[00:33:59.500 --> 00:34:01.500]  是不是
[00:34:01.500 --> 00:34:02.500]  你不用iphone
[00:34:02.500 --> 00:34:04.500]  可不可以用別的phone
[00:34:04.500 --> 00:34:05.500]  可以用什麼
[00:34:05.500 --> 00:34:07.500]  華爲
[00:34:07.500 --> 00:34:10.500]  愛國主義
[00:34:10.500 --> 00:34:13.500]  就六字妹
[00:34:13.500 --> 00:34:15.500]  但是請你經歷這些事情
[00:34:15.500 --> 00:34:16.500]  這種相對主義
[00:34:16.500 --> 00:34:18.500]  這種包容主義
[00:34:18.500 --> 00:34:21.500]  如果帶入到我們的需要裏面
[00:34:21.500 --> 00:34:24.500]  就完了
[00:34:24.500 --> 00:34:26.500]  耶穌說祂是真理
[00:34:26.500 --> 00:34:27.500]  祂是道路
[00:34:27.500 --> 00:34:28.500]  祂是真理
[00:34:28.500 --> 00:34:29.500]  祂是生命
[00:34:29.500 --> 00:34:32.500]  是不是
[00:34:32.500 --> 00:34:34.500]  耶穌說
[00:34:34.500 --> 00:34:35.500]  天下人
[00:34:35.500 --> 00:34:36.500]  聖經上有講
[00:34:36.500 --> 00:34:37.500]  天下人就沒有自下的
[00:34:37.500 --> 00:34:38.500]  別的名字可以靠着
[00:34:38.500 --> 00:34:41.500]  我也靠着誰
[00:34:41.500 --> 00:34:43.500]  靠着耶穌基督
[00:34:43.500 --> 00:34:46.500]  神的話是真理
[00:34:46.500 --> 00:34:48.500]  神的話是絕對的
[00:34:48.500 --> 00:34:50.500]  神的話如果變成
[00:34:50.500 --> 00:34:51.500]  不是絕對
[00:34:51.500 --> 00:34:53.500]  是相對性的
[00:34:53.500 --> 00:34:55.500]  今天他就不是神的話
[00:34:55.500 --> 00:34:56.500]  懂我的意思嗎
[00:34:56.500 --> 00:34:59.500]  但是我們受到這個世界思潮的影響
[00:34:59.500 --> 00:35:01.500]  今天許多的基督徒不知不覺
[00:35:01.500 --> 00:35:03.500]  會不會我們也把神的話
[00:35:03.500 --> 00:35:04.500]  當作是一個相對的
[00:35:04.500 --> 00:35:08.500]  而不是一個絕對的話
[00:35:08.500 --> 00:35:09.500]  所以聖經上說
[00:35:09.500 --> 00:35:14.500]  信與不信不能同福異惡
[00:35:14.500 --> 00:35:15.500]  有個姐妹說
[00:35:15.500 --> 00:35:18.500]  我已經都快
[00:35:18.500 --> 00:35:19.500]  不是快四十了
[00:35:19.500 --> 00:35:24.500]  我已經都三十出頭了
[00:35:24.500 --> 00:35:28.500]  現在碰到一個高富帥
[00:35:28.500 --> 00:35:30.500]  他什麼都好
[00:35:30.500 --> 00:35:33.500]  除了一點就是他還不幸福
[00:35:33.500 --> 00:35:35.500]  我可不可以嫁給他
[00:35:35.500 --> 00:35:38.500]  可不可以
[00:35:38.500 --> 00:35:39.500]  才不願意給他
[00:35:39.500 --> 00:35:42.500]  他說我不要
[00:35:42.500 --> 00:35:44.500]  他說你跟我談信仰
[00:35:44.500 --> 00:35:45.500]  對不起我沒興趣
[00:35:45.500 --> 00:35:50.500]  怎麼辦
[00:35:50.500 --> 00:35:51.500]  要有耐心
[00:35:51.500 --> 00:35:54.500]  繼續地禱告
[00:35:54.500 --> 00:35:55.500]  交不交往
[00:35:55.500 --> 00:35:57.500]  繼續交往
[00:35:57.500 --> 00:36:00.500]  我看到太多的例子
[00:36:00.500 --> 00:36:04.500]  如果一開始他就這麼樣的拒絕
[00:36:04.500 --> 00:36:08.500]  你最好不要把你的感情就投進去
[00:36:08.500 --> 00:36:10.500]  但是很難啊
[00:36:10.500 --> 00:36:11.500]  碰到喜歡的人不投感情
[00:36:11.500 --> 00:36:14.500]  是很難的事情
[00:36:14.500 --> 00:36:16.500]  聖經上說
[00:36:16.500 --> 00:36:17.500]  若不是淫亂的關係
[00:36:17.500 --> 00:36:21.500]  不可以離婚
[00:36:21.500 --> 00:36:23.500]  這是絕對的還是相對的
[00:36:23.500 --> 00:36:27.500]  可是今天大家都這樣做
[00:36:27.500 --> 00:36:29.500]  最後你會發現
[00:36:29.500 --> 00:36:33.500]  我們這個世界越來越看重民意
[00:36:33.500 --> 00:36:36.500]  越來越看重大家覺得怎麼樣
[00:36:36.500 --> 00:36:37.500]  所以你看啊
[00:36:37.500 --> 00:36:39.500]  你今天好不容易有一個
[00:36:39.500 --> 00:36:44.500]  我們今天離郎堂合唱的視頻
