
[00:00:00.000 --> 00:00:03.080]  好,我們另有神的話要知先,我先低頭我們圖告,好嗎?
[00:17:24.520 --> 00:17:28.520]  人是期望他自己被重視
[00:17:28.520 --> 00:17:30.520]  被人尊崇
[00:17:30.520 --> 00:17:31.520]  被人稱讚
[00:17:31.520 --> 00:17:34.520]  他更加希望人能夠投以一個羨慕的眼光
[00:17:34.520 --> 00:17:36.520]  來面對他自己
[00:17:36.520 --> 00:17:39.520]  但是如果我們永遠都以我們自己
[00:17:39.520 --> 00:17:41.520]  作為中心點的時候
[00:17:41.520 --> 00:17:43.520]  自以為是的時候
[00:17:43.520 --> 00:17:44.520]  往往就是我們失落
[00:17:44.520 --> 00:17:45.520]  我們失敗
[00:17:45.520 --> 00:17:47.520]  有哪個人不喜歡被人服侍呢
[00:17:47.520 --> 00:17:50.520]  但作為一個領袖原來就要去服侍別人
[00:17:50.520 --> 00:17:52.520]  原來聖誕節的意義就是
[00:17:52.520 --> 00:17:54.520]  耶穌來到這個世界裡面
[00:17:54.520 --> 00:17:56.520]  他不是要單來作王
[00:17:56.520 --> 00:17:59.520]  他更加要成為一個僕人來服侍我們
[00:17:59.520 --> 00:18:03.520]  所以我們有沒有同樣的取這個心態
[00:18:03.520 --> 00:18:06.520]  用謙卑的心來去欣賞別人
[00:18:06.520 --> 00:18:08.520]  我甘心樂意服侍
[00:18:08.520 --> 00:18:10.520]  悶是招損
[00:18:10.520 --> 00:18:12.520]  謙是受益
[00:18:12.520 --> 00:18:14.520]  這個成為我們的提醒
[00:18:14.520 --> 00:18:17.520]  第三方面就是以仁義代替不義
[00:18:17.520 --> 00:18:20.520]  耶穌基督降生這個世界的時候
[00:18:20.520 --> 00:18:23.520]  不是為了要享受別人對他的那份服侍
[00:18:23.520 --> 00:18:25.520]  那要服侍人
[00:18:25.520 --> 00:18:26.520]  而更加很特別
[00:18:26.520 --> 00:18:28.520]  耶穌基督降生的目的是甚麼呢
[00:18:28.520 --> 00:18:30.520]  原來是為了死
[00:18:30.520 --> 00:18:35.520]  死是我們每一個人都會走的相同路線
[00:18:35.520 --> 00:18:39.520]  每一個人都會有生命的終結
[00:18:39.520 --> 00:18:42.520]  但你的父母生你出來不是為了這樣
[00:18:42.520 --> 00:18:44.520]  難道你回去問父母
[00:18:44.520 --> 00:18:45.520]  為甚麼你要生我
[00:18:45.520 --> 00:18:47.520]  你父母絕對不會跟你說
[00:18:47.520 --> 00:18:49.520]  不生你出來你怎樣死
[00:18:49.520 --> 00:18:50.520]  我想你死而已
[00:18:50.520 --> 00:18:51.520]  是不會的
[00:18:51.520 --> 00:18:53.520]  但原來耶穌降世
[00:18:53.520 --> 00:18:56.520]  有一個很重要的目的就是死
[00:18:56.520 --> 00:19:00.520]  他是聖靈承認他沒有犯罪
[00:19:00.520 --> 00:19:03.520]  所以可以代替我們來受這個罪的刑罰
[00:19:03.520 --> 00:19:05.520]  主耶穌親自的宣告
[00:19:05.520 --> 00:19:07.520]  馬福音第十章四十五節
[00:19:07.520 --> 00:19:08.520]  我們一起來讀出
[00:19:08.520 --> 00:19:10.520]  第十章四十五節
[00:19:10.520 --> 00:19:21.520]  很清晰的
[00:19:21.520 --> 00:19:24.520]  我來到不是要給人服侍我
[00:19:24.520 --> 00:19:26.520]  但我要去服侍人
[00:19:26.520 --> 00:19:28.520]  更加很重要的
[00:19:28.520 --> 00:19:31.520]  是捨命作多人的贖價
[00:19:31.520 --> 00:19:34.520]  人犯罪是應該受刑罰的
[00:19:34.520 --> 00:19:37.520]  但曾幾何時告訴大家
[00:19:37.520 --> 00:19:41.520]  人是會懼怕刑罰而會有改變的
[00:19:41.520 --> 00:19:42.520]  從來不會
[00:19:42.520 --> 00:19:46.520]  是有時你嚴刑是令人有些懼怕
[00:19:46.520 --> 00:19:49.520]  於是他就盡量地逃避
[00:19:49.520 --> 00:19:51.520]  免得你捉到他
[00:19:51.520 --> 00:19:54.520]  但只有愛才可以感化一個人
[00:19:54.520 --> 00:19:59.520]  只有眼淚才可以將一個還在的人軟化
[00:19:59.520 --> 00:20:03.520]  但今日人就是被罪來核製了
[00:20:03.520 --> 00:20:05.520]  有時就是心不由己
[00:20:05.520 --> 00:20:08.520]  沒有辦法去擺脫
[00:20:08.520 --> 00:20:09.520]  雖然如此
[00:20:09.520 --> 00:20:11.520]  但刑罰是必須
[00:20:11.520 --> 00:20:13.520]  因為神是公義
[00:20:13.520 --> 00:20:17.520]  但寬恕也是神自己的本性
[00:20:17.520 --> 00:20:20.520]  十字架就是彰顯神的公義
[00:20:20.520 --> 00:20:22.520]  和慈愛
[00:20:22.520 --> 00:20:26.520]  所以甚不想別人受刑罰
[00:20:26.520 --> 00:20:28.520]  於是耶穌降世為人
[00:20:28.520 --> 00:20:30.520]  就是作多人的贖價
[00:20:30.520 --> 00:20:32.520]  代替我們受刑罰
[00:20:32.520 --> 00:20:33.520]  我們會質疑
[00:20:33.520 --> 00:20:35.520]  耶穌死都可以嗎?
[00:20:35.520 --> 00:20:38.520]  一個例子大家就會明白
[00:20:38.520 --> 00:20:40.520]  有一個女孩子
[00:20:40.520 --> 00:20:43.520]  和一個男士同居
[00:20:43.520 --> 00:20:46.520]  這個女孩子也有吸毒
[00:20:46.520 --> 00:20:50.520]  但那個男子原來是販毒
[00:20:50.520 --> 00:20:53.520]  有一天警察到她家來搜屋
[00:20:53.520 --> 00:20:54.520]  找到這些毒品
[00:20:54.520 --> 00:20:57.520]  但這個女孩子為了愛這個男士
[00:20:57.520 --> 00:20:59.520]  不想去坐牢的緣故
[00:20:59.520 --> 00:21:02.520]  於是竟然自己背了那條罪
[00:21:02.520 --> 00:21:04.520]  就是「是的,是我的毒品」
[00:21:04.520 --> 00:21:07.520]  於是她就坐了幾個月牢
[00:21:07.520 --> 00:21:10.520]  在監獄裏你寫一封信給爸爸
[00:21:10.520 --> 00:21:11.520]  他開始醒覺
[00:21:11.520 --> 00:21:14.520]  「爸爸我很後悔沒聽你說」
[00:21:14.520 --> 00:21:18.520]  「當日你勸我不要和這個男子交往」
[00:21:18.520 --> 00:21:19.520]  「我不聽」
[00:21:19.520 --> 00:21:21.520]  「特別是現在我坐牢的時候」
[00:21:21.520 --> 00:21:24.520]  「我感覺到家的溫暖」
[00:21:24.520 --> 00:21:25.520]  然後在信裏承認
[00:21:25.520 --> 00:21:26.520]  「我有吸毒」
[00:21:26.520 --> 00:21:29.520]  「但那些毒品不是我的」
[00:21:29.520 --> 00:21:30.520]  原來她為了愛
[00:21:30.520 --> 00:21:33.520]  於是就代替人來受罰
[00:21:33.520 --> 00:21:35.520]  但很可惜
[00:21:35.520 --> 00:21:37.520]  當她坐了幾個月牢的時候
[00:21:37.520 --> 00:21:40.520]  這個同居的男友沒來探望她
[00:21:40.520 --> 00:21:42.520]  後來還怎樣呢?
[00:21:42.520 --> 00:21:43.520]  當她出牢的時候
[00:21:43.520 --> 00:21:45.520]  她發現她已經和另一個人在一起
[00:21:45.520 --> 00:21:47.520]  愛可以令她堅強
[00:21:47.520 --> 00:21:49.520]  可以忍受這些苦難
[00:21:49.520 --> 00:21:50.520]  但當失落的時候
[00:21:50.520 --> 00:21:52.520]  她很痛心
[00:21:52.520 --> 00:21:54.520]  她就毀滅了自己的生命
[00:21:54.520 --> 00:21:55.520]  原來某個程度
[00:21:55.520 --> 00:21:58.520]  人都可以代人來認罪
[00:21:58.520 --> 00:22:00.520]  但沒有那效
[00:22:00.520 --> 00:22:02.520]  但今天我們的主
[00:22:02.520 --> 00:22:04.520]  是義,代替不義
[00:22:04.520 --> 00:22:07.520]  我們一起來讀《彼得前書》第三章第十八節
[00:22:07.520 --> 00:22:08.520]  第三章第十八節
[00:22:08.520 --> 00:22:09.520]  我們一起來讀出
[00:22:09.520 --> 00:22:13.520]  因基督也曾一次為罪受苦
[00:22:13.520 --> 00:22:16.520]  就是義的代替不義的
[00:22:16.520 --> 00:22:19.520]  為要引我們到神面前
[00:22:19.520 --> 00:22:20.520]  按著肉體說
[00:22:20.520 --> 00:22:22.520]  祂被致死
[00:22:22.520 --> 00:22:23.520]  按著靈性說
[00:22:23.520 --> 00:22:25.520]  祂復活了
[00:22:25.520 --> 00:22:26.520]  所以聖誕節裡面
[00:22:26.520 --> 00:22:28.520]  耶穌的降生很重要
[00:22:28.520 --> 00:22:31.520]  就是以祂的人意代替我們的不義
[00:22:31.520 --> 00:22:32.520]  這是很清晰的
[00:22:32.520 --> 00:22:33.520]  給我們的教導
[00:22:33.520 --> 00:22:34.520]  就是我們每一個人
[00:22:34.520 --> 00:22:35.520]  就算不信的人
[00:22:35.520 --> 00:22:37.520]  都有我們自己的良知
[00:22:37.520 --> 00:22:38.520]  有我們自己的公義感
[00:22:38.520 --> 00:22:40.520]  但是往往有時候
[00:22:40.520 --> 00:22:42.520]  我們面對我們自己犯的錯的時候
[00:22:42.520 --> 00:22:43.520]  我們就去逃避
[00:22:43.520 --> 00:22:45.520]  我們沒辦法離開去擺脫
[00:22:45.520 --> 00:22:47.520]  有時候我們不想做的事
[00:22:47.520 --> 00:22:48.520]  我們做了出來
[00:22:48.520 --> 00:22:50.520]  這個就是罪的力量
[00:22:50.520 --> 00:22:52.520]  但是今天我們有沒有勇氣去承認
[00:22:52.520 --> 00:22:54.520]  如果我們接受主的時候
[00:22:54.520 --> 00:22:59.520]  祂的生命就代替了我們的死亡
[00:22:59.520 --> 00:23:01.520]  我們向罪惡死亡的時候
[00:23:01.520 --> 00:23:05.520]  永生就會取代了這個刑罰
[00:23:05.520 --> 00:23:06.520]  所以我們要感恩
[00:23:06.520 --> 00:23:09.520]  但是我們不是就這樣信了耶穌就足夠
[00:23:09.520 --> 00:23:11.520]  很重要的是什麼呢
[00:23:11.520 --> 00:23:13.520]  我們生命都需要更生的
[00:23:13.520 --> 00:23:15.520]  基督神對我們的期望
[00:23:15.520 --> 00:23:17.520]  我們一起來讀耶律法所書第四章十七節
[00:23:17.520 --> 00:23:18.520]  二十二到二十四節
[00:23:18.520 --> 00:23:19.520]  我們一起來讀出來
[00:23:36.520 --> 00:23:49.520]  很清楚我們以前犯錯的
[00:23:49.520 --> 00:23:50.520]  當我們信了主的時候
[00:23:50.520 --> 00:23:51.520]  我們要改變
[00:23:51.520 --> 00:23:54.520]  一個人犯錯都不是突然之間犯錯的
[00:23:54.520 --> 00:23:56.520]  聖經裏面都很清楚說
[00:23:56.520 --> 00:24:00.520]  這個舊人是因為被私欲的迷惑漸漸變壞
[00:24:00.520 --> 00:24:02.520]  不是突發的
[00:24:02.520 --> 00:24:06.520]  但是同樣今天我們的生命要來成長
[00:24:06.520 --> 00:24:07.520]  要有改變的時候
[00:24:07.520 --> 00:24:09.520]  都不是突然
[00:24:09.520 --> 00:24:11.520]  我們不是玩神打
[00:24:11.520 --> 00:24:14.520]  我們是需要好好的親近神
[00:24:14.520 --> 00:24:16.520]  所以這一年裏面
[00:24:16.520 --> 00:24:18.520]  我們很著重鼓勵弟兄姊妹
[00:24:18.520 --> 00:24:20.520]  好好的來禱告
[00:24:20.520 --> 00:24:22.520]  透過禱告經歷神更多
[00:24:22.520 --> 00:24:25.520]  下一年很快兩個禮拜之後
[00:24:25.520 --> 00:24:27.520]  我們不單要著重禱告
[00:24:27.520 --> 00:24:28.520]  我們更加鼓勵弟兄姊妹
[00:24:28.520 --> 00:24:32.520]  好好的去言讀神的話語
[00:24:32.520 --> 00:24:34.520]  讓神的話語聖化我們
[00:24:34.520 --> 00:24:36.520]  讓真理來規範我們
[00:24:36.520 --> 00:24:38.520]  這個是很重要的
[00:24:38.520 --> 00:24:40.520]  今天原來我們要追求的是什麼呢
[00:24:40.520 --> 00:24:42.520]  就是仁義代替不義
[00:24:42.520 --> 00:24:45.520]  以聖潔代替污穢
[00:24:45.520 --> 00:24:47.520]  這個是我們未來
[00:24:47.520 --> 00:24:50.520]  應該也是恆常的目標
[00:24:50.520 --> 00:24:53.520]  最後兩點就是
[00:24:53.520 --> 00:24:56.520]  真愛代替了仇恨
[00:24:56.520 --> 00:24:59.520]  聖誕節其實是一個愛的日子
[00:24:59.520 --> 00:25:01.520]  是一個愛的表達
[00:25:01.520 --> 00:25:02.520]  神就是愛我們
[00:25:02.520 --> 00:25:03.520]  於是神是付出
[00:25:03.520 --> 00:25:05.520]  愛是施予
[00:25:05.520 --> 00:25:07.520]  所以聖誕節往往有時候是怎樣呢
[00:25:07.520 --> 00:25:09.520]  那些人就是互相送禮物
[00:25:09.520 --> 00:25:11.520]  就是去交換禮物
[00:25:11.520 --> 00:25:13.520]  但是真正的愛
[00:25:13.520 --> 00:25:16.520]  是不應該分等級的
[00:25:16.520 --> 00:25:19.520]  你不會忘記了
[00:25:19.520 --> 00:25:22.520]  第一批知道耶穌降生的人是什麼
[00:25:22.520 --> 00:25:24.520]  是牧羊人
[00:25:24.520 --> 00:25:26.520]  但是你不要忘記原來牧羊人
[00:25:26.520 --> 00:25:29.520]  在那個時候是社會上一個很低下階層的人
[00:25:29.520 --> 00:25:31.520]  《路九方》裡面怎麼記載呢
[00:25:31.520 --> 00:25:36.520]  牧羊人在夜間按著更刺看守羊群
[00:25:36.520 --> 00:25:38.520]  在寒風冷冽底下
[00:25:38.520 --> 00:25:41.520]  他們還要在郊外裡面看著羊
[00:25:41.520 --> 00:25:44.520]  某個程度是另類的安全
[00:25:44.520 --> 00:25:47.520]  就是你今天可能你回家的時候
[00:25:47.520 --> 00:25:49.520]  在屋苑裡面
[00:25:49.520 --> 00:25:52.520]  有一些守衛或者那些護衛員
[00:25:52.520 --> 00:25:53.520]  有時候晚上還要巡更
[00:25:53.520 --> 00:25:55.520]  他們都很辛苦
[00:25:55.520 --> 00:25:59.520]  他們的工作都是很困難
[00:25:59.520 --> 00:26:01.520]  特別是在寒風冷冽底下
[00:26:01.520 --> 00:26:04.520]  他們的社會地位階層不高
[00:26:04.520 --> 00:26:06.520]  但是你有沒有留意到這個很奇怪
[00:26:06.520 --> 00:26:09.520]  第一批知道耶穌降生的人
[00:26:09.520 --> 00:26:11.520]  就是這班牧羊人
[00:26:11.520 --> 00:26:14.520]  這班牧羊人是沒有帶東西去見耶穌的
[00:26:14.520 --> 00:26:16.520]  沒有扔任何的禮物
[00:26:16.520 --> 00:26:18.520]  見完就走了
[00:26:18.520 --> 00:26:21.520]  但是第二批去見耶穌的人是什麼
[00:26:21.520 --> 00:26:22.520]  就是那幾個博士
[00:26:22.520 --> 00:26:24.520]  我不知道大家有沒有看
[00:26:24.520 --> 00:26:26.520]  星期三晚上的Bible
[00:26:26.520 --> 00:26:27.520]  我是沒有看到的
[00:26:27.520 --> 00:26:29.520]  我唯一看的就是上兩個禮拜三
[00:26:29.520 --> 00:26:31.520]  無意中十一點鐘按一按過去
[00:26:31.520 --> 00:26:32.520]  看了十分鐘就發覺
[00:26:32.520 --> 00:26:34.520]  發覺那些東西不是很好
[00:26:34.520 --> 00:26:36.520]  為什麼呢
[00:26:36.520 --> 00:26:39.520]  就是牧羊人去見瑪麗亞
[00:26:39.520 --> 00:26:41.520]  瑪麗亞的樣子都很新潮
[00:26:41.520 --> 00:26:43.520]  接著就是有三個博士來
[00:26:43.520 --> 00:26:45.520]  其中一個是黑人
[00:26:45.520 --> 00:26:47.520]  其實這些我們一直都是被
[00:26:47.520 --> 00:26:51.520]  這些電影或者聖誕卡誤導了我們
[00:26:51.520 --> 00:26:54.520]  牧羊人是第一批去見耶穌的人
[00:26:54.520 --> 00:26:56.520]  博士是遲過他們去
[00:26:56.520 --> 00:26:58.520]  他們是沒有相遇過的
[00:26:58.520 --> 00:27:00.520]  你留意聖經裡面所說
[00:27:00.520 --> 00:27:03.520]  博士是進屋裡面去見耶穌
[00:27:03.520 --> 00:27:05.520]  就是因為瑪麗亞那時候
[00:27:05.520 --> 00:27:06.520]  他們都不是完全沒有錢
[00:27:06.520 --> 00:27:09.520]  為什麼要在馬槽裡面生孩子呢
[00:27:09.520 --> 00:27:12.520]  就是因為那時候客店換了地方
[00:27:12.520 --> 00:27:15.520]  就是有時候你去一間酒店已經沒有房間
[00:27:15.520 --> 00:27:17.520]  但是可能第二天就有了
[00:27:17.520 --> 00:27:22.520]  所以博士是進去屋裡面去見主
[00:27:22.520 --> 00:27:24.520]  但是博士至少是什麼呢
[00:27:24.520 --> 00:27:26.520]  他們的知識水平高
[00:27:26.520 --> 00:27:31.520]  而且他們的錢都應該不會太差的
[00:27:31.520 --> 00:27:35.520]  因為他們獻上黃金、玉香、末藥
[00:27:35.520 --> 00:27:39.520]  這三樣都是非常非常貴重的物品
[00:27:39.520 --> 00:27:41.520]  再說聖經沒有說是三博士
[00:27:41.520 --> 00:27:43.520]  很多時候我們都是推測
[00:27:43.520 --> 00:27:45.520]  因為有黃金、玉香、末藥
[00:27:45.520 --> 00:27:47.520]  每人都帶一份禮物
[00:27:47.520 --> 00:27:49.520]  所以有三個博士
[00:27:49.520 --> 00:27:50.520]  可能真是三個
[00:27:50.520 --> 00:27:52.520]  但也可能多過三個
[00:27:52.520 --> 00:27:54.520]  你有沒有試過擺酒
[00:27:54.520 --> 00:27:55.520]  一群親戚
[00:27:55.520 --> 00:27:56.520]  喝你一圍酒
[00:27:56.520 --> 00:27:57.520]  但是一封利是而已
[00:27:57.520 --> 00:27:58.520]  你有沒有留意
[00:27:58.520 --> 00:28:00.520]  其實不是很多的
[00:28:00.520 --> 00:28:02.520]  他們合起來
[00:28:02.520 --> 00:28:04.520]  一封利是12個人來
[00:28:04.520 --> 00:28:06.520]  所以是不是一定是三個
[00:28:06.520 --> 00:28:08.520]  未必是三個
[00:28:08.520 --> 00:28:10.520]  但是無論如何我們至少看到
[00:28:10.520 --> 00:28:13.520]  有一些可能知識水平不是很高
[00:28:13.520 --> 00:28:15.520]  社會階層低的人
[00:28:15.520 --> 00:28:16.520]  你都是去朝見主
[00:28:16.520 --> 00:28:18.520]  但都有知識水平高
[00:28:18.520 --> 00:28:20.520]  甚至是富有的人
[00:28:20.520 --> 00:28:22.520]  和耶穌你都是去相聚
[00:28:22.520 --> 00:28:24.520]  耶穌在世的時候
[00:28:24.520 --> 00:28:26.520]  祂會和窮人來做朋友
[00:28:26.520 --> 00:28:29.520]  但祂都不少有錢朋友
[00:28:29.520 --> 00:28:31.520]  你見到耶穌死的時候
[00:28:31.520 --> 00:28:34.520]  是尊重耶穌的有錢人
[00:28:34.520 --> 00:28:38.520]  將自己私人預備的墳地
[00:28:38.520 --> 00:28:40.520]  你都是給了耶穌來埋葬
[00:28:40.520 --> 00:28:44.520]  所以耶穌祂的愛是普及每一個人
[00:28:44.520 --> 00:28:47.520]  所以我們不應該去分階層
[00:28:47.520 --> 00:28:49.520]  所以我們更加要提醒自己
[00:28:49.520 --> 00:28:52.520]  教會是不應該分階層
[00:28:52.520 --> 00:28:55.520]  剛剛和弟兄姊妹去韓國
[00:28:55.520 --> 00:28:58.520]  有經歷禱告
[00:28:58.520 --> 00:29:00.520]  我自己很深感受
[00:29:00.520 --> 00:29:01.520]  為什麼我在質疑
[00:29:01.520 --> 00:29:04.520]  為什麼我上一次是11年前去的呢
[00:29:04.520 --> 00:29:06.520]  為什麼要11年之後才再搞呢
[00:29:06.520 --> 00:29:08.520]  我想我們每一個人去的時候
[00:29:08.520 --> 00:29:10.520]  韓國教會對禱告的熱誠
[00:29:10.520 --> 00:29:12.520]  對敬拜的認真
[00:29:12.520 --> 00:29:14.520]  是令我們很感受心
[00:29:14.520 --> 00:29:16.520]  在那個路程當中
[00:29:16.520 --> 00:29:18.520]  我們會請人來分享
[00:29:18.520 --> 00:29:20.520]  這次有八成以上
[00:29:20.520 --> 00:29:22.520]  都是我們自己明安堂的弟兄姊妹
[00:29:22.520 --> 00:29:24.520]  有一對夫婦是非常有錢的
[00:29:24.520 --> 00:29:26.520]  是我們教會的鄰居
[00:29:26.520 --> 00:29:29.520]  他們在一間很出名的教會
[00:29:29.520 --> 00:29:30.520]  牧者也很出名
[00:29:30.520 --> 00:29:32.520]  他分享
[00:29:32.520 --> 00:29:36.520]  有一天我教會的牧師跟我說
[00:29:36.520 --> 00:29:40.520]  今晚我跟你一起去見一個VIP
[00:29:40.520 --> 00:29:41.520]  這個人很厲害
[00:29:41.520 --> 00:29:43.520]  他會來我們教會
[00:29:43.520 --> 00:29:45.520]  幸好我個人聽到之後
[00:29:45.520 --> 00:29:47.520]  我的感受不是很舒服
[00:29:47.520 --> 00:29:49.520]  教會有VIP嗎
[00:29:49.520 --> 00:29:50.520]  有
[00:29:50.520 --> 00:29:52.520]  每一個都是VIP
[00:29:52.520 --> 00:29:54.520]  每一個都是很重要的人物
[00:29:54.520 --> 00:29:55.520]  真的
[00:29:55.520 --> 00:29:58.520]  我會覺得每一個人都是很重要
[00:29:58.520 --> 00:30:01.520]  不是因為你有錢
[00:30:01.520 --> 00:30:03.520]  你在社會上有地位
[00:30:03.520 --> 00:30:07.520]  於是我就覺得你很重要
[00:30:07.520 --> 00:30:09.520]  不是這樣
[00:30:09.520 --> 00:30:11.520]  有時這個人是名聲
[00:30:11.520 --> 00:30:13.520]  於是我就特別關注他
[00:30:13.520 --> 00:30:15.520]  沒有這件事
[00:30:15.520 --> 00:30:18.520]  昨晚有一個人去了我們九龍灣聚會
[00:30:18.520 --> 00:30:20.520]  我就傻傻的
[00:30:20.520 --> 00:30:22.520]  你好面善
[00:30:22.520 --> 00:30:23.520]  我也不知道是誰
[00:30:23.520 --> 00:30:24.520]  有人跟我說
[00:30:24.520 --> 00:30:25.520]  那個就是李亞男
[00:30:25.520 --> 00:30:26.520]  我說是呀
[00:30:26.520 --> 00:30:27.520]  他來過我們教會分享
[00:30:27.520 --> 00:30:28.520]  我認不出他
[00:30:28.520 --> 00:30:30.520]  覺得他很面善
[00:30:30.520 --> 00:30:31.520]  我真的認不出這些人
[00:30:31.520 --> 00:30:32.520]  因為不看電視
[00:30:32.520 --> 00:30:34.520]  OK呀
[00:30:34.520 --> 00:30:35.520]  坐在一邊
[00:30:35.520 --> 00:30:38.520]  沒甚麼特別去跟他談
[00:30:38.520 --> 00:30:40.520]  反而一些未信的人
[00:30:40.520 --> 00:30:42.520]  我會著緊跟他談
[00:30:42.520 --> 00:30:44.520]  這些才是我們的VIP
[00:30:44.520 --> 00:30:47.520]  但今日我很怕教會有時走錯了這條路
[00:30:47.520 --> 00:30:50.520]  教會往往是慢慢走上中產路線
[00:30:50.520 --> 00:30:51.520]  走中產路線
[00:30:51.520 --> 00:30:54.520]  於是就成為一個很大的問題
[00:30:54.520 --> 00:30:56.520]  你不要忘記當日
[00:30:56.520 --> 00:30:59.520]  在哥倫多教會裏面出現了問題
[00:30:59.520 --> 00:31:00.520]  哥倫多前書第十一章
[00:31:00.520 --> 00:31:01.520]  保羅責備他們
[00:31:01.520 --> 00:31:03.520]  你們在外言的時候
[00:31:03.520 --> 00:31:06.520]  有些有錢人就來突顯自己
[00:31:06.520 --> 00:31:08.520]  令到窮的人
[00:31:08.520 --> 00:31:11.520]  有些好像無地自容
[00:31:11.520 --> 00:31:13.520]  一起外言的時候
[00:31:13.520 --> 00:31:15.520]  你自己去吃鮑魚
[00:31:15.520 --> 00:31:17.520]  但那個吃鮑魚菇
[00:31:17.520 --> 00:31:19.520]  那分別多大
[00:31:19.520 --> 00:31:21.520]  這時候就來反映另外一些人
[00:31:21.520 --> 00:31:24.520]  你們都是高舉自己而踩低別人
[00:31:24.520 --> 00:31:26.520]  還有雅各書
[00:31:26.520 --> 00:31:27.520]  仕途雅各也罵他們
[00:31:27.520 --> 00:31:29.520]  當時的教會也犯錯
[00:31:29.520 --> 00:31:31.520]  有錢人就來上座
[00:31:31.520 --> 00:31:34.520]  但窮的人就來坐後面
[00:31:34.520 --> 00:31:35.520]  就是這樣
[00:31:35.520 --> 00:31:37.520]  雅各去罵他們
[00:31:37.520 --> 00:31:39.520]  所以今日我們要很小心
[00:31:39.520 --> 00:31:41.520]  其實教會是好的
[00:31:41.520 --> 00:31:43.520]  教會往往由基層變成中層
[00:31:43.520 --> 00:31:47.520]  甚至會比中產更加中產
[00:31:47.520 --> 00:31:48.520]  因為如果一班人
[00:31:48.520 --> 00:31:49.520]  我經常都說
[00:31:49.520 --> 00:31:50.520]  很自然的
[00:31:50.520 --> 00:31:53.520]  譬如我們教會
[00:31:53.520 --> 00:31:54.520]  冥恩堂為例
[00:31:54.520 --> 00:31:55.520]  以前林鄭是學生
[00:31:55.520 --> 00:31:58.520]  他們基督徒應該很勤力讀書
[00:31:58.520 --> 00:32:00.520]  當他們能夠好好讀書的時候
[00:32:00.520 --> 00:32:02.520]  在日本大學出來工作的時候
[00:32:02.520 --> 00:32:04.520]  自然他們沒有離開教會的時候
[00:32:04.520 --> 00:32:06.520]  階層就會變了
[00:32:06.520 --> 00:32:08.520]  但你要記不記得我說
[00:32:08.520 --> 00:32:10.520]  冥恩堂仍然要走基層路線
[00:32:10.520 --> 00:32:11.520]  今日我們都很中產
[00:32:11.520 --> 00:32:14.520]  但我們仍然要去關心有需要的人
[00:32:14.520 --> 00:32:17.520]  耶穌也渡成肉身來到這個世界
[00:32:17.520 --> 00:32:19.520]  和那些被藐視的罪人
[00:32:19.520 --> 00:32:21.520]  和那些妓女來分享信仰
[00:32:21.520 --> 00:32:25.520]  但耶穌同樣跟那班法利賽人有交往
[00:32:25.520 --> 00:32:26.520]  有些法利賽人很好
[00:32:26.520 --> 00:32:28.520]  尼哥底姆也是法利賽人
[00:32:28.520 --> 00:32:30.520]  他半夜來尋求耶穌
[00:32:30.520 --> 00:32:31.520]  問耶穌如何得到永生
[00:32:31.520 --> 00:32:33.520]  我們都很熟悉那句話
[00:32:33.520 --> 00:32:35.520]  「人若不從生就不能進神的國」
[00:32:35.520 --> 00:32:37.520]  就是跟尼哥底姆說的
[00:32:37.520 --> 00:32:39.520]  所以你留意到
[00:32:39.520 --> 00:32:43.520]  今日我們有沒有去輕視一些人
[00:32:43.520 --> 00:32:45.520]  我們要去反思
[00:32:45.520 --> 00:32:47.520]  還有
[00:32:47.520 --> 00:32:52.520]  我很怕有時我們會成為另類的法利賽人
[00:32:52.520 --> 00:32:54.520]  大埔堂我怕會有這樣的情況
[00:32:54.520 --> 00:32:57.520]  暫時葵涌堂、上水堂、粉嶺堂
[00:32:57.520 --> 00:32:58.520]  都未必會有這種情形
[00:32:58.520 --> 00:33:00.520]  因為我們越來越多細蚊仔
[00:33:00.520 --> 00:33:01.520]  我們越來越中產
[00:33:01.520 --> 00:33:04.520]  我早前要求我們的主一學
[00:33:04.520 --> 00:33:06.520]  跟我做了調查
[00:33:06.520 --> 00:33:09.520]  究竟現在回來我們主一學的細蚊仔
[00:33:09.520 --> 00:33:12.520]  是非冥恩堂會友的兒女有多少
[00:33:12.520 --> 00:33:14.520]  成數不多
[00:33:14.520 --> 00:33:16.520]  但我很清楚告訴大家
[00:33:16.520 --> 00:33:17.520]  我們的主一學
[00:33:17.520 --> 00:33:19.520]  不只是為我們的會友而設的
[00:33:19.520 --> 00:33:22.520]  是我們一定會服侍我們會友的子女
[00:33:22.520 --> 00:33:24.520]  我們要好好培育他們
[00:33:24.520 --> 00:33:27.520]  但細蚊仔是每一個都很需要
[00:33:27.520 --> 00:33:31.520]  大園村裏面有很多小孩子
[00:33:31.520 --> 00:33:33.520]  梁醒德裏面有很多學生
[00:33:33.520 --> 00:33:37.520]  我都需要向這班人帶去傳福音
[00:33:37.520 --> 00:33:38.520]  千萬不要想
[00:33:38.520 --> 00:33:40.520]  糟糕了街童進來
[00:33:40.520 --> 00:33:44.520]  他們會不會來群懷我的細蚊仔
[00:33:44.520 --> 00:33:46.520]  一個多小時這麼容易群懷
[00:33:46.520 --> 00:33:47.520]  你就要去反省
[00:33:47.520 --> 00:33:49.520]  為何你的細蚊仔這麼容易感染
