
[00:00:00.000 --> 00:00:05.600]  我今天的題目不是這樣安排的
[00:21:05.600 --> 00:21:10.400]  他又欣賞我們,享受我們的快樂
[00:21:10.400 --> 00:21:15.800]  我們開心,天父才開心
[00:21:15.800 --> 00:21:19.000]  他做了這麼多事情
[00:21:19.000 --> 00:21:22.400]  這是天父的世界,是不是?
[00:21:22.400 --> 00:21:29.200]  他是想我們可以享受、可以歡樂
[00:21:29.200 --> 00:21:35.800]  他的創造、他的音樂、他的食物
[00:21:35.800 --> 00:21:37.800]  是給我們享受的
[00:21:37.800 --> 00:21:45.800]  其實我們應該是享受我們的人生的
[00:21:45.800 --> 00:21:46.800]  應該是歡樂的
[00:21:46.800 --> 00:21:49.200]  我們的生命、我們的生活
[00:21:49.200 --> 00:21:53.200]  應該是一個歡樂的生命、一個歡樂的生活
[00:21:53.200 --> 00:21:55.200]  我們應該跟著數學
[00:21:55.200 --> 00:21:59.600]  應該向天父
[00:21:59.600 --> 00:22:03.200]  我們的生活其實百分之九十八
[00:22:03.200 --> 00:22:04.800]  這是我作的
[00:22:04.800 --> 00:22:09.600]  你可能不同意,教七行不行?教五行不行?教九行不行?
[00:22:09.600 --> 00:22:13.000]  百分之九十八都是平平無奇的
[00:22:13.000 --> 00:22:16.000]  每日如是的
[00:22:16.000 --> 00:22:17.000]  是不是?
[00:22:17.000 --> 00:22:21.600]  上班、下班、下班、下班、回家、煮飯
[00:22:21.600 --> 00:22:25.600]  接著可能照顧子女,接著幫他們補貨
[00:22:25.600 --> 00:22:27.600]  是這樣轉的
[00:22:27.600 --> 00:22:30.600]  是不是?多數是這樣的
[00:22:30.600 --> 00:22:36.600]  差不多百分之九十八是這樣的
[00:22:36.600 --> 00:22:42.600]  如果這個百分之九十八平平無奇、平平淡淡的生活
[00:22:42.600 --> 00:22:49.600]  裏面沒有神蹟、沒有歡樂
[00:22:49.600 --> 00:22:52.600]  那你就不要求了
[00:22:52.600 --> 00:22:54.600]  因為求親上帝顯神蹟
[00:22:54.600 --> 00:22:58.600]  都是表示你有難
[00:22:58.600 --> 00:23:00.600]  你一定很不濟
[00:23:00.600 --> 00:23:05.600]  所以不要希望你要有神蹟介入你的生命裏面
[00:23:05.600 --> 00:23:07.600]  上帝是隱退了,不在了
[00:23:07.600 --> 00:23:10.600]  神蹟是神的蹤跡
[00:23:10.600 --> 00:23:12.600]  隱退了
[00:23:12.600 --> 00:23:16.600]  其實我們這百分之九十八平平淡淡的生活裏面
[00:23:16.600 --> 00:23:19.600]  有沒有神蹟呢?
[00:23:19.600 --> 00:23:21.600]  上帝在不在呢?
[00:23:21.600 --> 00:23:23.600]  上帝會不會做些事呢?
[00:23:23.600 --> 00:23:27.600]  這個神蹟不是一個增加的神蹟
[00:23:27.600 --> 00:23:30.600]  是一個改變的神蹟
[00:23:30.600 --> 00:23:36.600]  水變成酒
[00:23:36.600 --> 00:23:40.600]  淡而無味的水
[00:23:40.600 --> 00:23:46.600]  變成使人歡樂的美酒
[00:23:46.600 --> 00:23:50.600]  淡而無味的生活
[00:23:50.600 --> 00:23:56.600]  使人可以嘗到滋味
[00:23:56.600 --> 00:23:58.600]  上帝可以做這件事
[00:23:58.600 --> 00:24:00.600]  可以嗎?
[00:24:00.600 --> 00:24:04.600]  當然可以
[00:24:04.600 --> 00:24:07.600]  我就在驚艷中
[00:24:07.600 --> 00:24:18.600]  我今天的題目就和這個神蹟
[00:24:18.600 --> 00:24:25.600]  是一個改變的神蹟
[00:24:25.600 --> 00:24:30.600]  其實我和大家都是一樣的
[00:24:30.600 --> 00:24:35.600]  過的生活都是重覆又重覆
[00:24:35.600 --> 00:24:37.600]  甚至乎有些時候
[00:24:37.600 --> 00:24:42.600]  那些有問題的人就喜歡找牧師
[00:24:42.600 --> 00:24:47.600]  所以都是一個問題又接一個問題
[00:24:47.600 --> 00:24:51.600]  但是我很感恩
[00:24:51.600 --> 00:24:57.600]  大家能夠看到牧師還是有些寬容
[00:24:57.600 --> 00:25:02.600]  不用擔心牧師
[00:25:02.600 --> 00:25:05.600]  我不希望成為大家擔心的人
[00:25:05.600 --> 00:25:10.600]  所以大家不用擔心我
[00:25:10.600 --> 00:25:13.600]  我希望能夠有一種
[00:25:13.600 --> 00:25:17.600]  可以和大家分享的歡樂
[00:25:17.600 --> 00:25:21.600]  其實我很享受生活
[00:25:21.600 --> 00:25:25.600]  也都享受工作
[00:25:25.600 --> 00:25:29.600]  我自己的靈修觀就是
[00:25:29.600 --> 00:25:33.600]  把生活放在心中
[00:25:33.600 --> 00:25:38.600]  把心放在生活中
[00:25:38.600 --> 00:25:41.600]  這個是我的靈修觀
[00:25:41.600 --> 00:25:44.600]  把生活放在心中
[00:25:44.600 --> 00:25:48.600]  把心放在生活中
[00:25:48.600 --> 00:25:51.600]  所以我經常都見到神蹟
[00:25:51.600 --> 00:25:56.600]  因為這是天賦世界
[00:25:56.600 --> 00:25:59.600]  在很多很細微的事情上
[00:25:59.600 --> 00:26:01.600]  我一定感恩
[00:26:01.600 --> 00:26:03.600]  上帝又教我了
[00:26:03.600 --> 00:26:05.600]  又提醒我了
[00:26:05.600 --> 00:26:14.600]  有一種發現就有一種喜悅從我的心裏面出來
[00:26:14.600 --> 00:26:16.600]  生命是這樣的
[00:26:16.600 --> 00:26:21.600]  神蹟不是突然間石破驚天地出現
[00:26:21.600 --> 00:26:24.600]  水變酒就是無色無形
[00:26:24.600 --> 00:26:28.600]  但是常了的人就知道
[00:26:28.600 --> 00:26:29.600]  都是液體來的
[00:26:29.600 --> 00:26:31.600]  都是透明的
[00:26:31.600 --> 00:26:32.600]  味道不同
[00:26:32.600 --> 00:26:36.600]  為什麼有些人的生活可以過得這麼開心
[00:26:36.600 --> 00:26:38.600]  這麼雀躍呢?
[00:26:38.600 --> 00:26:44.600]  因為他有一個改變在裏面
[00:26:44.600 --> 00:26:50.600]  耶穌做這個神蹟很有趣
[00:26:50.600 --> 00:26:52.600]  他母親對傭人說
[00:26:52.600 --> 00:26:53.600]  第五節
[00:26:53.600 --> 00:26:55.600]  他叫你做什麼你就做什麼
[00:26:55.600 --> 00:26:57.600]  猶太人潔淨的規矩
[00:26:57.600 --> 00:27:00.600]  有六口缸放在門口
[00:27:00.600 --> 00:27:02.600]  每口可以盛兩湯匙
[00:27:02.600 --> 00:27:07.600]  耶穌說你將缸注滿水
[00:27:07.600 --> 00:27:10.600]  明明是要酒的
[00:27:10.600 --> 00:27:12.600]  他就拿了水
[00:27:12.600 --> 00:27:14.600]  拿了水來
[00:27:14.600 --> 00:27:17.600]  當然是倒在酒瓶裏面
[00:27:17.600 --> 00:27:19.600]  對不對?
[00:27:19.600 --> 00:27:23.600]  正路是這樣的
[00:27:23.600 --> 00:27:25.600]  他叫人打滿了那六個口缸
[00:27:25.600 --> 00:27:27.600]  每個可以盛幾桶水
[00:27:27.600 --> 00:27:29.600]  很多了
[00:27:29.600 --> 00:27:31.600]  即是叫人在那裏舀出來給人喝
[00:27:31.600 --> 00:27:37.600]  你看耶穌很細微的地方
[00:27:37.600 --> 00:27:41.600]  他不是叫人將水倒在酒瓶裏面
[00:27:41.600 --> 00:27:45.600]  而是倒在水缸裏面
[00:27:45.600 --> 00:27:49.600]  水缸是裝水的
[00:27:49.600 --> 00:27:54.600]  水在酒瓶裏面都是水
[00:27:54.600 --> 00:27:57.600]  是不是?
[00:27:57.600 --> 00:28:00.600]  但是經過了耶穌基督的介入
[00:28:00.600 --> 00:28:04.600]  水在水缸裏面竟然是酒
[00:28:04.600 --> 00:28:08.600]  真是奇妙
[00:28:08.600 --> 00:28:10.600]  這個不是裝它那樣東西的改變
[00:28:10.600 --> 00:28:14.600]  令它改變
[00:28:14.600 --> 00:28:17.600]  而是上帝的介入令它改變
[00:28:17.600 --> 00:28:20.600]  不在乎什麼裝它
[00:28:20.600 --> 00:28:22.600]  你以為換過的東西裝
[00:28:22.600 --> 00:28:24.600]  它就會變
[00:28:24.600 --> 00:28:27.600]  酒杯裝的是水都是水
[00:28:27.600 --> 00:28:30.600]  水杯裝的是酒都是酒
[00:28:30.600 --> 00:28:33.600]  它不是要改變裝它的性
[00:28:33.600 --> 00:28:36.600]  有很多人以為我換過工作
[00:28:36.600 --> 00:28:39.600]  我換過環境
[00:28:39.600 --> 00:28:41.600]  我換過關係
[00:28:41.600 --> 00:28:43.600]  我換過朋友
[00:28:43.600 --> 00:28:45.600]  我換過玩法
[00:28:45.600 --> 00:28:49.600]  我就會開心一點
[00:28:49.600 --> 00:28:52.600]  其實多數都不行
[00:28:52.600 --> 00:28:55.600]  悶的人去到哪裡都是悶的
[00:28:55.600 --> 00:28:57.600]  是不是?
[00:28:57.600 --> 00:29:00.600]  開心的人去到哪裡都開心
[00:29:00.600 --> 00:29:06.600]  不是那個盛氣裝它那個環境改變
[00:29:06.600 --> 00:29:08.600]  本質沒有變
[00:29:08.600 --> 00:29:10.600]  變來變去都一樣
[00:29:10.600 --> 00:29:14.600]  你轉來轉去都是一樣
[00:29:14.600 --> 00:29:22.600]  把水倒在水缸裏
[00:29:22.600 --> 00:29:26.600]  你要多少?
[00:29:26.600 --> 00:29:28.600]  一倒
[00:29:28.600 --> 00:29:31.600]  倒到滿了缸口
[00:29:31.600 --> 00:29:34.600]  任你喝
[00:29:34.600 --> 00:29:37.600]  你舀多少有多少
[00:29:37.600 --> 00:29:39.600]  是不是?
[00:29:39.600 --> 00:29:41.600]  耶穌不是說拿些酒瓶來
[00:29:41.600 --> 00:29:43.600]  我幫你裝滿酒瓶
[00:29:43.600 --> 00:29:45.600]  一定有限
[00:29:45.600 --> 00:29:47.600]  給你六大缸
[00:29:47.600 --> 00:29:49.600]  六大缸
[00:29:49.600 --> 00:29:52.600]  你舀多少有多少
[00:29:52.600 --> 00:29:56.600]  把酒像水那樣用
[00:29:56.600 --> 00:29:59.600]  是超乎所時
[00:29:59.600 --> 00:30:01.600]  足夠有餘
[00:30:01.600 --> 00:30:05.600]  生活的神蹟其實都是一樣
[00:30:05.600 --> 00:30:14.600]  其實這個神蹟有一個意義去解讀就是
[00:30:14.600 --> 00:30:19.600]  在水缸裏面
[00:30:19.600 --> 00:30:25.600]  曉出走來
[00:30:25.600 --> 00:30:31.600]  在水缸裏面不跌走出來
[00:30:31.600 --> 00:30:34.600]  能夠嗎?
[00:30:34.600 --> 00:30:40.600]  在生活裏面提煉一個神蹟出來
[00:30:40.600 --> 00:30:46.600]  拿一個歡樂出來
[00:30:46.600 --> 00:30:48.600]  行不行?
[00:30:48.600 --> 00:30:50.600]  耶穌行一個神蹟就是
[00:30:50.600 --> 00:30:54.600]  祂改變了很平平無奇的東西
[00:30:54.600 --> 00:30:57.600]  但是常到的你就知道
[00:30:57.600 --> 00:31:00.600]  確實有一個不同
[00:31:00.600 --> 00:31:04.600]  或者這個就是耶穌或者這個神蹟
[00:31:04.600 --> 00:31:12.600]  要給我們知道的意思
[00:31:12.600 --> 00:31:16.600]  好酒就在水缸裏
[00:31:16.600 --> 00:31:19.600]  平淡的生活
[00:31:19.600 --> 00:31:24.600]  可以成為人生的啤酒
[00:31:24.600 --> 00:31:30.600]  我們講生命的見證
[00:31:30.600 --> 00:31:32.600]  不外如是
[00:31:32.600 --> 00:31:34.600]  人們一感覺
[00:31:34.600 --> 00:31:39.600]  這個人和我做同一份工
[00:31:39.600 --> 00:31:41.600]  過同一樣的生活
[00:31:41.600 --> 00:31:45.600]  他這麼不同
[00:31:45.600 --> 00:31:46.600]  這麼有喜樂
[00:31:46.600 --> 00:31:48.600]  這麼開心
[00:31:48.600 --> 00:31:56.600]  基督徒品嘗到生命的美味
[00:31:56.600 --> 00:31:59.600]  我們常說生命影響生命
[00:31:59.600 --> 00:32:01.600]  怎樣影響?
[00:32:01.600 --> 00:32:03.600]  它不離不去都是水
[00:32:03.600 --> 00:32:06.600]  怎知你不離不去都是酒
[00:32:06.600 --> 00:32:08.600]  這個就是神蹟
[00:32:08.600 --> 00:32:11.600]  這個就是平凡的神蹟
[00:32:11.600 --> 00:32:14.600]  一個改變的神蹟
[00:32:14.600 --> 00:32:18.440]  但願我們都一起經歷這種神蹟
