
[00:00:00.000 --> 00:00:03.440]  看完節目我們繼續思想復活的大能訊息的系列
[00:19:30.640 --> 00:19:37.120]  你是得著赦免保羅說這是我人生裡最開心的一件事
[00:19:37.120 --> 00:19:38.600]  就是真正的義
[00:19:38.600 --> 00:19:40.600]  不是靠自己的行為拿到
[00:19:40.600 --> 00:19:44.000]  而是靠上帝的賜予
[00:19:44.000 --> 00:19:46.800]  也靠這位死而復活的耶穌
[00:19:46.800 --> 00:19:50.520]  第五樣就是新的團契
[00:19:50.520 --> 00:19:52.760]  與主能夠同行
[00:19:52.760 --> 00:19:55.480]  使我們認識基督,知道祂復活的大能
[00:19:55.480 --> 00:19:59.800]  並且知道和祂一同受苦,效法祂的死
[00:19:59.800 --> 00:20:02.960]  我比較喜歡呂鎮忠的譯本
[00:20:02.960 --> 00:20:05.960]  因為原文「一同」這個字是colonial
[00:20:05.960 --> 00:20:07.120]  就是指團契
[00:20:07.120 --> 00:20:08.920]  所以呂鎮忠譯作
[00:20:08.920 --> 00:20:12.120]  以及和祂一同受苦的團契
[00:20:12.120 --> 00:20:14.960]  上帝是一位以馬來利的上帝
[00:20:14.960 --> 00:20:18.080]  我們能夠和祂一同受苦
[00:20:18.080 --> 00:20:20.080]  一同得榮耀
[00:20:20.080 --> 00:20:25.400]  一同經歷世界上好的時光
[00:20:25.400 --> 00:20:26.560]  壞的時光
[00:20:26.560 --> 00:20:28.560]  順境、逆境
[00:20:28.560 --> 00:20:35.800]  保羅說我受的苦能夠推動我和主有一個更好的團契
[00:20:35.800 --> 00:20:39.200]  一個面臨殉道的人
[00:20:39.200 --> 00:20:42.520]  他能夠看到一個復活的主
[00:20:42.520 --> 00:20:45.400]  如果一個死了的上帝,一個死了的主
[00:20:45.400 --> 00:20:47.400]  能否和你同行呢?
[00:20:47.400 --> 00:20:49.400]  在每天的生活中
[00:20:49.400 --> 00:20:51.840]  說到這裏,我們說了五件事
[00:20:51.840 --> 00:20:56.520]  我們怎樣可以得到這些盼望呢?
[00:20:56.520 --> 00:21:00.720]  是不是走到耶穌面前祈禱、認罪
[00:21:00.720 --> 00:21:03.360]  我相信你,自然得到呢?
[00:21:03.360 --> 00:21:06.680]  聖經裏面告訴我們,也有保羅告訴我們
[00:21:06.680 --> 00:21:09.160]  我們怎樣能夠得到這些盼望呢?
[00:21:09.160 --> 00:21:14.640]  不是道理上的信仰,知道了信耶穌就可以了
[00:21:14.640 --> 00:21:17.480]  並且知道我們一同受苦
[00:21:17.480 --> 00:21:21.880]  要效法祂的死
[00:21:21.880 --> 00:21:24.880]  保羅說有一條路
[00:21:24.880 --> 00:21:28.640]  是能夠幫助你得到耶穌基督
[00:21:28.640 --> 00:21:32.000]  允許祂復活後帶給我們這些盼望
[00:21:32.000 --> 00:21:35.920]  但不是坐在那裏自然開口信了
[00:21:35.920 --> 00:21:38.800]  然後我們就可以自然得到
[00:21:38.800 --> 00:21:43.600]  有一條路就是要效法祂的死
[00:21:43.600 --> 00:21:45.600]  這就是聖經裏面所說的
[00:21:45.600 --> 00:21:48.560]  背十家,Go and die
[00:21:48.560 --> 00:21:50.560]  捨己
[00:21:50.560 --> 00:21:52.080]  或者耶穌基督說
[00:21:52.080 --> 00:21:56.160]  當你愛惜自己生命多過愛耶穌的時候
[00:21:56.160 --> 00:21:58.160]  不配作祂的門徒
[00:21:58.160 --> 00:22:02.160]  這也是潘福華裏面所說的
[00:22:02.160 --> 00:22:04.960]  我們不是要廉價的救恩
[00:22:04.960 --> 00:22:07.960]  而是一個願意為主犧牲
[00:22:07.960 --> 00:22:09.960]  願意為主背十家
[00:22:09.960 --> 00:22:13.760]  願意為主捨己的一份效法
[00:22:13.760 --> 00:22:16.760]  我們要學習,要有效法
[00:22:16.760 --> 00:22:18.760]  這是上帝設計的
[00:22:18.760 --> 00:22:20.760]  人生裏面很有趣的是
[00:22:20.760 --> 00:22:23.760]  你要去天堂,你首先要經歷死亡
[00:22:23.760 --> 00:22:26.760]  你要進入永生,你要先死
[00:22:26.760 --> 00:22:29.760]  你要享受這個復活的大能和盼望
[00:22:29.760 --> 00:22:31.760]  你都必先要先死
[00:22:31.760 --> 00:22:33.760]  大家都知道這個死
[00:22:33.760 --> 00:22:35.760]  當然去到盡的時候
[00:22:35.760 --> 00:22:37.760]  可能真的要面對
[00:22:37.760 --> 00:22:39.760]  在全世界各地面對的
[00:22:39.760 --> 00:22:41.760]  迫害的真理肉身的死亡
[00:22:41.760 --> 00:22:43.760]  但大家要明白
[00:22:43.760 --> 00:22:45.760]  聖經裏面所說的死
[00:22:45.760 --> 00:22:47.760]  是一種捨己
[00:22:47.760 --> 00:22:49.760]  是一種犧牲
[00:22:49.760 --> 00:22:52.760]  是一種為主傳言的擺上
[00:22:52.760 --> 00:22:54.760]  是一種活祭的擺上
[00:22:54.760 --> 00:22:59.760]  這不是我們基督教信仰的高舉死亡
[00:22:59.760 --> 00:23:00.760]  絕對不是
[00:23:00.760 --> 00:23:02.760]  但上帝告訴我們
[00:23:02.760 --> 00:23:05.760]  如果你真的要享受這個復活的盼望
[00:23:05.760 --> 00:23:07.760]  看到這個復活的大能
[00:23:07.760 --> 00:23:09.760]  經歷就好像保羅說
[00:23:09.760 --> 00:23:12.760]  我要首先和他一同受苦
[00:23:12.760 --> 00:23:14.760]  效法的死
[00:23:14.760 --> 00:23:16.760]  這也是保羅在菲律賓書
[00:23:16.760 --> 00:23:19.760]  這篇大家很熟悉的經文
[00:23:19.760 --> 00:23:21.760]  我們要以基督的心為心
[00:23:21.760 --> 00:23:23.760]  所謂心就是心態
[00:23:23.760 --> 00:23:25.760]  我們的態度要怎樣
[00:23:25.760 --> 00:23:27.760]  你看耶穌基督是怎樣做的
[00:23:27.760 --> 00:23:29.760]  祂全心謙卑
[00:23:29.760 --> 00:23:31.760]  道成肉身
[00:23:31.760 --> 00:23:33.760]  但紅色的字是
[00:23:33.760 --> 00:23:35.760]  以至於死
[00:23:35.760 --> 00:23:37.760]  並且死在十字架上
[00:23:37.760 --> 00:23:39.760]  死在一個像奴隸一樣
[00:23:39.760 --> 00:23:41.760]  像奴僕一樣
[00:23:41.760 --> 00:23:43.760]  最卑微的死法
[00:23:43.760 --> 00:23:46.760]  所以上帝將祂升為至高
[00:23:46.760 --> 00:23:50.760]  又將祂給祂超乎萬名之上的名
[00:23:50.760 --> 00:23:52.760]  原來很有趣的是
[00:23:52.760 --> 00:23:57.760]  就像《針研》第十八章十二節所說
[00:23:57.760 --> 00:23:59.760]  尊榮以前必有謙卑
[00:23:59.760 --> 00:24:01.760]  你要被升高
[00:24:01.760 --> 00:24:05.760]  你首先要經歷卑微
[00:24:05.760 --> 00:24:07.760]  其中一個最卑微的就是
[00:24:07.760 --> 00:24:09.760]  必須經歷死亡
[00:24:09.760 --> 00:24:11.760]  弟兄姊妹
[00:24:11.760 --> 00:24:13.760]  如果耶穌不是經歷死亡
[00:24:13.760 --> 00:24:15.760]  我們就沒有復活節
[00:24:15.760 --> 00:24:17.760]  如果祂只是重傷
[00:24:17.760 --> 00:24:19.760]  我們只會有復元節
[00:24:19.760 --> 00:24:21.760]  但耶穌顯示給我們看
[00:24:21.760 --> 00:24:25.760]  我們不需要懼怕去對付自己
[00:24:25.760 --> 00:24:27.760]  去捨己
[00:24:27.760 --> 00:24:29.760]  去致死自己
[00:24:29.760 --> 00:24:32.760]  這是我們基督徒生命裡
[00:24:32.760 --> 00:24:34.760]  很重要的一部份
[00:24:34.760 --> 00:24:36.760]  也不是成功神學告訴我們
[00:24:36.760 --> 00:24:39.760]  信耶穌一切都可以順利
[00:24:39.760 --> 00:24:41.760]  信耶穌是一帆風順
[00:24:41.760 --> 00:24:43.760]  不是的
[00:24:43.760 --> 00:24:45.760]  信耶穌是我們要信到的地步
[00:24:45.760 --> 00:24:50.760]  就是甚至將我們生命擺上
[00:24:50.760 --> 00:24:54.760]  你想想耶穌叫人捨己那段話
[00:24:54.760 --> 00:24:56.760]  《寓言福音》六章六十六節
[00:24:56.760 --> 00:24:59.760]  人們跟著祂 為什麼跟著祂呢?
[00:24:59.760 --> 00:25:02.760]  因為那幾千人有免費晚餐吃
[00:25:02.760 --> 00:25:05.760]  吃完免費晚餐對自己有好處
[00:25:05.760 --> 00:25:06.760]  當然跟著
[00:25:06.760 --> 00:25:08.760]  耶穌於是跟他們說
[00:25:08.760 --> 00:25:11.760]  你跟著我 要吃我的肉 喝我的血
[00:25:11.760 --> 00:25:14.760]  人們說 這麼難 別說笑了
[00:25:14.760 --> 00:25:17.760]  結果那個人就跑走了
[00:25:17.760 --> 00:25:19.760]  但耶穌說
[00:25:19.760 --> 00:25:21.760]  我沒有趕人走
[00:25:21.760 --> 00:25:22.760]  就像教會一樣
[00:25:22.760 --> 00:25:24.760]  我們歡迎所有人來到當中
[00:25:24.760 --> 00:25:27.760]  但如果你真的想信耶穌作主的門徒
[00:25:27.760 --> 00:25:29.760]  你必須要明白
[00:25:29.760 --> 00:25:33.760]  你不是來單純投了知識
[00:25:33.760 --> 00:25:36.760]  知道十字架的道理
[00:25:36.760 --> 00:25:41.760]  而是你要跟上帝建立個人愛的關係
[00:25:41.760 --> 00:25:43.760]  這個關係帶給你的就是
[00:25:43.760 --> 00:25:45.760]  你要效法祂
[00:25:45.760 --> 00:25:46.760]  什麼叫效法基督呢?
[00:25:46.760 --> 00:25:48.760]  不是效法祂得榮耀
[00:25:48.760 --> 00:25:50.760]  我們效法祂復活 效法祂得榮耀
[00:25:50.760 --> 00:25:54.760]  但是我們首先要效法祂的死亡
[00:25:54.760 --> 00:25:56.760]  我們看看聖經裡面怎麼說
[00:25:56.760 --> 00:25:58.760]  我們信主第一刻已經是
[00:25:58.760 --> 00:26:00.760]  難道你們不知道我們受針
[00:26:00.760 --> 00:26:02.760]  歸入基督的人就是受針
[00:26:02.760 --> 00:26:03.760]  歸入他的死嗎?
[00:26:03.760 --> 00:26:04.760]  第一刻
[00:26:04.760 --> 00:26:06.760]  你在人面前見證
[00:26:06.760 --> 00:26:07.760]  我要信耶穌
[00:26:07.760 --> 00:26:08.760]  我要接受真理
[00:26:08.760 --> 00:26:10.760]  真理是代表什麼?
[00:26:10.760 --> 00:26:13.760]  真理就是你斬雞頭
[00:26:13.760 --> 00:26:15.760]  灑血
[00:26:15.760 --> 00:26:17.760]  告訴全世界人
[00:26:17.760 --> 00:26:19.760]  我要跟耶穌一起死
[00:26:19.760 --> 00:26:21.760]  要經歷跟祂一起死
[00:26:21.760 --> 00:26:23.760]  因為你已經跟基督合一
[00:26:23.760 --> 00:26:24.760]  你合一的時候
[00:26:24.760 --> 00:26:25.760]  基督經歷過的就是
[00:26:25.760 --> 00:26:26.760]  同死同埋葬
[00:26:26.760 --> 00:26:28.760]  你才能夠同復活
[00:26:28.760 --> 00:26:30.760]  突然之間原來真理就叫你去死
[00:26:30.760 --> 00:26:33.760]  就是你歸入基督的話
[00:26:33.760 --> 00:26:35.760]  就好像耶穌基督一樣
[00:26:35.760 --> 00:26:38.760]  去面對這個犧牲
[00:26:38.760 --> 00:26:39.760]  信主第一刻
[00:26:39.760 --> 00:26:41.760]  聖經是這樣說的
[00:26:41.760 --> 00:26:42.760]  不單止這樣
[00:26:42.760 --> 00:26:44.760]  然後叫你去做見證
[00:26:44.760 --> 00:26:45.760]  你也是要準備死的
[00:26:45.760 --> 00:26:48.760]  因為人們很多地方去做見證
[00:26:48.760 --> 00:26:49.760]  什麼叫見證呢?
[00:26:49.760 --> 00:26:51.760]  見證就是murder
[00:26:51.760 --> 00:26:54.760]  原文就是殉道的意思
[00:26:54.760 --> 00:26:57.760]  為什麼要有能力呢?
[00:26:57.760 --> 00:26:58.760]  《少林傳》八節說
[00:26:58.760 --> 00:27:00.760]  要讓你有能力去做見證
[00:27:00.760 --> 00:27:01.760]  為什麼要有能力呢?
[00:27:01.760 --> 00:27:02.760]  因為你吹全福音
[00:27:02.760 --> 00:27:04.760]  隨時會被人殺的
[00:27:04.760 --> 00:27:07.760]  今天我們好像很輕而易舉
[00:27:07.760 --> 00:27:10.760]  當然我們也面對很多壓力
[00:27:10.760 --> 00:27:14.760]  但是見證是會面對死亡
[00:27:14.760 --> 00:27:16.760]  因為你在說真話
[00:27:16.760 --> 00:27:17.760]  什麼叫見證呢?
[00:27:17.760 --> 00:27:19.760]  你將你經歷的告訴別人
[00:27:19.760 --> 00:27:20.760]  如果別人不接受你
[00:27:20.760 --> 00:27:22.760]  被槍指著你的話
[00:27:22.760 --> 00:27:24.760]  你願不願意繼續去做見證呢?
[00:27:24.760 --> 00:27:27.760]  所以啟祖說的就是
[00:27:27.760 --> 00:27:29.760]  見證人就是被殺的人
[00:27:29.760 --> 00:27:32.760]  不單止我們會說四律
[00:27:32.760 --> 00:27:35.760]  或者羅馬路、福音橋、五色珠簾
[00:27:35.760 --> 00:27:37.760]  這些都是技巧
[00:27:37.760 --> 00:27:40.760]  但是我們心態有沒有想到
[00:27:40.760 --> 00:27:45.760]  我們全福音會有機會面對攻擊
[00:27:45.760 --> 00:27:46.760]  面對壓力
[00:27:46.760 --> 00:27:49.760]  去到流血的地步
[00:27:49.760 --> 00:27:50.760]  很多時候
[00:27:50.760 --> 00:27:51.760]  臨等於見證
[00:27:51.760 --> 00:27:53.760]  我們敬拜都要死
[00:27:53.760 --> 00:27:57.760]  羅馬書提成二章第一節
[00:27:57.760 --> 00:27:58.760]  當作活祭
[00:27:58.760 --> 00:27:59.760]  什麼叫活祭呢?
[00:27:59.760 --> 00:28:00.760]  就是繁祭
[00:28:00.760 --> 00:28:02.760]  就是你一個活的生口
[00:28:02.760 --> 00:28:03.760]  帶到上帝面前
[00:28:03.760 --> 00:28:04.760]  然後將它剁碎
[00:28:04.760 --> 00:28:05.760]  全部剁碎
[00:28:05.760 --> 00:28:06.760]  渣都沒有
[00:28:06.760 --> 00:28:07.760]  然後燒掉
[00:28:07.760 --> 00:28:12.760]  這個就是對我們自己的自我毀滅
[00:28:12.760 --> 00:28:16.760]  當然說到不是自殺
[00:28:16.760 --> 00:28:20.760]  而是你要捨己
[00:28:20.760 --> 00:28:21.760]  去到一個地步
[00:28:21.760 --> 00:28:23.760]  就是連渣都沒有
[00:28:23.760 --> 00:28:24.760]  這個就是敬拜
[00:28:24.760 --> 00:28:25.760]  因為侍奉就是
[00:28:25.760 --> 00:28:26.760]  易作就是
[00:28:26.760 --> 00:28:29.760]  如此敬拜乃是屬靈的
[00:28:29.760 --> 00:28:30.760]  這種就是屬靈的敬拜
[00:28:30.760 --> 00:28:31.760]  什麼是屬靈的敬拜呢?
[00:28:31.760 --> 00:28:33.760]  就是你留在上帝面前
[00:28:33.760 --> 00:28:36.760]  願意像繁祭一樣
[00:28:36.760 --> 00:28:38.760]  剁碎
[00:28:38.760 --> 00:28:40.760]  完全破碎
[00:28:40.760 --> 00:28:42.760]  上帝我在這裏
[00:28:42.760 --> 00:28:44.760]  我是屬於祢的
[00:28:44.760 --> 00:28:47.760]  甚至我的命也是屬於祢的
[00:28:47.760 --> 00:28:48.760]  最後
[00:28:48.760 --> 00:28:51.760]  也是我很喜歡的一段經文
[00:28:51.760 --> 00:28:52.760]  這一節是我
[00:28:52.760 --> 00:28:53.760]  生命裏面
[00:28:53.760 --> 00:28:54.760]  有人問我
[00:28:54.760 --> 00:28:56.760]  我最喜歡什麼經文是其中一段呢?
[00:28:56.760 --> 00:28:58.760]  就是約翰一書三章十六節
[00:28:58.760 --> 00:29:01.760]  大家都喜歡約翰福音三章十六節
[00:29:01.760 --> 00:29:02.760]  神愛世人
[00:29:02.760 --> 00:29:04.760]  我們知道什麼是愛
[00:29:04.760 --> 00:29:05.760]  但是約翰提醒我們
[00:29:05.760 --> 00:29:07.760]  什麼是真正的愛
[00:29:07.760 --> 00:29:08.760]  基督為我們寫明
[00:29:08.760 --> 00:29:10.760]  我們從此知道何為愛
[00:29:10.760 --> 00:29:12.760]  約翰福音三章十六節
[00:29:12.760 --> 00:29:14.760]  但是下一個句
[00:29:14.760 --> 00:29:16.760]  是同樣地重要
[00:29:16.760 --> 00:29:18.760]  我們也當為弟兄
[00:29:18.760 --> 00:29:19.760]  寫明
[00:29:19.760 --> 00:29:22.760]  弟兄姐妹原來是小組團契
[00:29:22.760 --> 00:29:24.760]  回來教會的聚集
[00:29:24.760 --> 00:29:26.760]  我們也是
[00:29:26.760 --> 00:29:28.760]  就是要死
[00:29:28.760 --> 00:29:30.760]  不是來到團契那裏
[00:29:30.760 --> 00:29:31.760]  大家喝喝吃吃
[00:29:31.760 --> 00:29:32.760]  很happy
[00:29:32.760 --> 00:29:33.760]  嘻嘻哈哈
[00:29:33.760 --> 00:29:34.760]  查一下聖經
[00:29:34.760 --> 00:29:35.760]  聽一下道理
[00:29:35.760 --> 00:29:37.760]  大家掃一下背
[00:29:37.760 --> 00:29:38.760]  這就是團契
[00:29:38.760 --> 00:29:39.760]  不是
[00:29:39.760 --> 00:29:40.760]  什麼是團契呢?
[00:29:40.760 --> 00:29:42.760]  就是我願意來到當中的時候
[00:29:42.760 --> 00:29:46.760]  我甘願為弟兄姐妹去寫記
[00:29:46.760 --> 00:29:48.760]  甚至寫明
[00:29:48.760 --> 00:29:50.760]  這是聖經的吩咐
[00:29:50.760 --> 00:29:51.760]  聖經的教導
[00:29:51.760 --> 00:29:52.760]  弟兄姐妹
[00:29:52.760 --> 00:29:53.760]  你信諸那一刻
[00:29:53.760 --> 00:29:54.760]  你做見證
[00:29:54.760 --> 00:29:55.760]  你的敬拜
[00:29:55.760 --> 00:29:57.760]  你和弟兄姐妹相教
[00:29:57.760 --> 00:29:59.760]  地上所有我們要做的活動
[00:29:59.760 --> 00:30:03.760]  都離不開寫記的教導
[00:30:03.760 --> 00:30:06.760]  保羅說我們要效法他的死
[00:30:06.760 --> 00:30:07.760]  我們繼續下
[00:30:07.760 --> 00:30:08.760]  第六件事
[00:30:08.760 --> 00:30:10.760]  一個復活的主帶給我們
[00:30:10.760 --> 00:30:11.760]  什麼呢?
[00:30:11.760 --> 00:30:13.760]  就是一個標竿的人生
[00:30:13.760 --> 00:30:15.760]  我不需要多說這件事
[00:30:15.760 --> 00:30:17.760]  叫大家吃了之後
[00:30:17.760 --> 00:30:18.760]  第六件事就是
[00:30:18.760 --> 00:30:21.760]  原來耶穌基督不是一走了之
[00:30:21.760 --> 00:30:23.760]  升了天之後沒有你
[00:30:23.760 --> 00:30:28.760]  祂給了我們地上一個新的任務
[00:30:28.760 --> 00:30:30.760]  這個任務當然就是大使命
[00:30:30.760 --> 00:30:34.760]  祂不是叫我們信主之後馬上上天堂
[00:30:34.760 --> 00:30:36.760]  我經常這樣說
[00:30:36.760 --> 00:30:38.760]  如果信耶穌上天堂的話
[00:30:38.760 --> 00:30:39.760]  你就要問問自己
[00:30:39.760 --> 00:30:42.760]  為什麼你信耶穌那一刻不馬上上天堂呢?
[00:30:42.760 --> 00:30:45.760]  上帝為什麼要放我們在地上等上天堂呢?
[00:30:45.760 --> 00:30:47.760]  就是這麼簡單
[00:30:47.760 --> 00:30:49.760]  原來地上我們有任務
[00:30:49.760 --> 00:30:52.760]  這個任務就是要將見證
[00:30:52.760 --> 00:30:57.760]  你信耶穌和你經歷的復活的盼望
[00:30:57.760 --> 00:30:59.760]  都帶給我們周圍的人
[00:30:59.760 --> 00:31:01.760]  這個就是我們的mission
[00:31:01.760 --> 00:31:04.760]  我們經常聽到missionary community
[00:31:04.760 --> 00:31:08.760]  我們這個群體就是一個使命的群體
[00:31:08.760 --> 00:31:10.760]  我們教會就是一個使命的群體
[00:31:10.760 --> 00:31:12.760]  因為我們有一個標竿的人生
[00:31:12.760 --> 00:31:15.760]  所以我們今天就要向著這個標竿直跑
[00:31:15.760 --> 00:31:17.760]  無論我們做什麼
[00:31:17.760 --> 00:31:19.760]  是生是死
[00:31:19.760 --> 00:31:24.760]  我們都要實踐塑造主門徒的使命
[00:31:24.760 --> 00:31:28.760]  和最後有一個新的生活態度
[00:31:28.760 --> 00:31:31.760]  一個在獄中面對死亡的人
[00:31:31.760 --> 00:31:35.760]  告訴我們生命不是絕望的
[00:31:35.760 --> 00:31:37.760]  你看看
[00:31:37.760 --> 00:31:42.760]  他說忘記背後努力面前要得著上帝的獎賞
[00:31:42.760 --> 00:31:44.760]  那些是什麼獎賞呢?
[00:31:44.760 --> 00:31:46.760]  聖經裡面說了幾樣東西
[00:31:46.760 --> 00:31:48.760]  其中一樣最重要的就是
[00:31:48.760 --> 00:31:51.760]  我覺得終極最重要的就是人的生命
[00:31:51.760 --> 00:31:56.760]  在天上我可以肯定聖經的教導
[00:31:56.760 --> 00:31:59.760]  不會有未信主的人
[00:31:59.760 --> 00:32:01.760]  如果是這樣的話
[00:32:01.760 --> 00:32:04.760]  大使命和塑造主門徒
[00:32:04.760 --> 00:32:08.760]  是不是我們可以積儲在天上的
[00:32:08.760 --> 00:32:13.760]  永恆的、肯定的、上帝應許的財寶呢?
[00:32:13.760 --> 00:32:14.760]  不單止這樣
[00:32:14.760 --> 00:32:19.760]  在地上我們在生命裡面面對很多不同的挑戰
[00:32:19.760 --> 00:32:23.760]  特別是我們現在的疫症
[00:32:23.760 --> 00:32:25.760]  很多我們面對的成敗得失
[00:32:25.760 --> 00:32:28.760]  但是我們知道這位復活的主
[00:32:28.760 --> 00:32:30.760]  要我們同行
[00:32:30.760 --> 00:32:35.760]  也知道我們針對的再不是這些東西
[00:32:35.760 --> 00:32:38.760]  而是要拿祂的獎賞
[00:32:38.760 --> 00:32:42.760]  這種就是給我們一種在活的新的盼望
[00:32:42.760 --> 00:32:43.760]  所以保羅這麼說
[00:32:43.760 --> 00:32:45.760]  也在菲律賓書裡面所說
[00:32:45.760 --> 00:32:46.760]  第一章那裡說
[00:32:46.760 --> 00:32:49.760]  我盼望的就是我不再害怕
[00:32:49.760 --> 00:32:50.760]  成敗得失
[00:32:50.760 --> 00:32:52.760]  或者受人攻擊
[00:32:52.760 --> 00:32:55.760]  或者喜好也好、不喜歡也好
[00:32:55.760 --> 00:32:57.760]  因為活著就是基督
[00:32:57.760 --> 00:32:59.760]  死了就有益處
[00:32:59.760 --> 00:33:03.760]  一個拍胸口地說
[00:33:03.760 --> 00:33:07.760]  如果要拿我的命怎麼辦呢?
[00:33:07.760 --> 00:33:08.760]  為主的緣故
[00:33:08.760 --> 00:33:09.760]  我再不怕
[00:33:09.760 --> 00:33:10.760]  因為死了之後
[00:33:10.760 --> 00:33:12.760]  我知道我有新的盼望
[00:33:12.760 --> 00:33:13.760]  戰勝了死亡
[00:33:13.760 --> 00:33:14.760]  有復活的盼望
[00:33:14.760 --> 00:33:16.760]  但是現在存留著的
[00:33:16.760 --> 00:33:18.760]  我就為基督的緣故
[00:33:18.760 --> 00:33:20.760]  繼續換我們今生
[00:33:20.760 --> 00:33:23.760]  因為這位復活的主
[00:33:23.760 --> 00:33:25.760]  是我們同行的主
[00:33:25.760 --> 00:33:28.760]  一直和我們一起的主
[00:33:28.760 --> 00:33:31.760]  正因為耶穌基督的復活
[00:33:31.760 --> 00:33:33.760]  帶給我們新的盼望
[00:33:33.760 --> 00:33:36.760]  頂尖我在結束的時候
[00:33:36.760 --> 00:33:40.760]  都想特別和你讀這篇詩篇
[00:33:40.760 --> 00:33:42.760]  一篇我自己很喜歡的詩篇
[00:33:42.760 --> 00:33:45.760]  我知道過去一段年紀的時間
[00:33:45.760 --> 00:33:48.760]  無論是新冠的疫情
[00:33:48.760 --> 00:33:54.760]  無論是香港或者美國的政治的爭拗
[00:33:54.760 --> 00:33:57.760]  又或者我們正在面對的
[00:33:57.760 --> 00:34:00.760]  無論是經濟方面
[00:34:00.760 --> 00:34:02.760]  家庭的裏面
[00:34:02.760 --> 00:34:04.760]  我們的子女
[00:34:04.760 --> 00:34:05.760]  我們的工作
[00:34:05.760 --> 00:34:06.760]  都面對很多的壓力
[00:34:06.760 --> 00:34:08.760]  很多的挑戰
[00:34:08.760 --> 00:34:11.760]  究竟我們盼望從何而來呢?
[00:34:11.760 --> 00:34:12.760]  我們看看詩篇第27篇
[00:34:12.760 --> 00:34:15.760]  一段的經文我想讀給大家聽
[00:34:15.760 --> 00:34:18.760]  是我的亮光
[00:34:18.760 --> 00:34:19.760]  是我的拯救
[00:34:19.760 --> 00:34:21.760]  我還怕誰呢?
[00:34:21.760 --> 00:34:22.760]  是我的生命的保障
[00:34:22.760 --> 00:34:24.760]  我還懼怕誰呢?
[00:34:24.760 --> 00:34:26.760]  雖然有軍隊安然攻擊我
[00:34:26.760 --> 00:34:28.760]  我的心也不懼怕
[00:34:28.760 --> 00:34:30.760]  害怕雖然興起戰爭攻擊我
[00:34:30.760 --> 00:34:32.760]  我仍舊安穩
[00:34:32.760 --> 00:34:34.760]  為什麼有這樣的盼望呢?
[00:34:34.760 --> 00:34:36.760]  因為有一件事我曾求告耶和華
[00:34:36.760 --> 00:34:39.760]  我仍要尋求一生一世住在耶和華殿中
[00:34:39.760 --> 00:34:41.760]  沾養他的榮美
[00:34:41.760 --> 00:34:45.760]  我們要在他的電影裏求民
[00:34:45.760 --> 00:34:48.760]  因為我要唱詩歌頌耶和華
[00:34:48.760 --> 00:34:50.760]  我要呼求耶和華的時候
[00:34:50.760 --> 00:34:51.760]  求祢垂聽我
[00:34:51.760 --> 00:34:52.760]  求祢憐憫我
[00:34:52.760 --> 00:34:54.760]  應穩我
[00:34:54.760 --> 00:34:57.760]  祢說你們當尋求我的面
[00:34:57.760 --> 00:34:59.760]  那時我的心向祢說
[00:34:59.760 --> 00:35:03.760]  耶和華,你的面我正要尋求
[00:35:03.760 --> 00:35:05.760]  我相信在活人之地
[00:35:05.760 --> 00:35:08.760]  必得見耶和華的恩惠
[00:35:08.760 --> 00:35:09.760]  要等候耶和華
[00:35:09.760 --> 00:35:12.760]  當壯膽堅固你們的心
[00:35:12.760 --> 00:35:16.760]  要等候耶和華
[00:35:16.760 --> 00:35:18.760]  丁子妹無論你在哪個地方
[00:35:18.760 --> 00:35:21.760]  在聽這個訊息
[00:35:21.760 --> 00:35:24.760]  我都希望丁子妹能夠從今天的訊息裏
[00:35:24.760 --> 00:35:28.760]  看到這位復活的主對我們何等重要
[00:35:28.760 --> 00:35:32.760]  今天能夠給我們這麼重要的盼望
[00:35:32.760 --> 00:35:34.760]  我們能夠在任何地方
[00:35:34.760 --> 00:35:36.760]  呼求主呼叫主
[00:35:36.760 --> 00:35:37.760]  無論在香港
[00:35:37.760 --> 00:35:38.760]  無論在美國
[00:35:38.760 --> 00:35:39.760]  無論在世界各地
[00:35:39.760 --> 00:35:40.760]  無論在教會
[00:35:40.760 --> 00:35:41.760]  無論在家裏
[00:35:41.760 --> 00:35:45.760]  我們都能夠求主在這個地方
[00:35:45.760 --> 00:35:47.760]  給我們一個新的盼望
[00:35:47.760 --> 00:35:50.760]  顯明祂自己的榮光
[00:35:50.760 --> 00:35:53.760]  在我們站立的地方當中
[00:35:53.760 --> 00:35:57.760]  再次有盼望地去活每一天
[00:35:57.760 --> 00:35:58.760]  求主幫助我們
[00:35:58.760 --> 00:35:59.760]  我們一起低頭
[00:35:59.760 --> 00:36:00.760]  我們禱告
[00:36:00.760 --> 00:36:03.760]  天父我們感謝祢帶領我們
[00:36:03.760 --> 00:36:05.760]  去明白主祢自己的話
[00:36:05.760 --> 00:36:08.760]  祢藉著保羅提醒我們
[00:36:08.760 --> 00:36:09.760]  這位復活的主
[00:36:09.760 --> 00:36:13.760]  給了我們何等多的新的盼望
[00:36:13.760 --> 00:36:15.760]  以致我們再不是單純投入知識
[00:36:15.760 --> 00:36:18.760]  知道我們信耶穌得永生
[00:36:18.760 --> 00:36:21.760]  而是每天我們能夠和祢同行
[00:36:21.760 --> 00:36:23.760]  並且效法祢的死
