
[00:00:00.000 --> 00:00:04.880]  今天講到的主題是「在信裡沒有Taco」
[00:15:45.080 --> 00:15:47.080]  第一個階段是I am sorry law
[00:15:47.080 --> 00:15:49.080]  我經歷了一個階段
[00:15:49.080 --> 00:15:51.080]  要煞住按鈕不要說那個law字出來
[00:15:51.080 --> 00:15:53.080]  英文就是OK, I am sorry
[00:15:53.080 --> 00:15:55.080]  煞住按鈕不要說那個OK
[00:15:55.080 --> 00:15:57.080]  I am sorry就是I am sorry
[00:15:57.080 --> 00:15:59.080]  不要說那個OK
[00:15:59.080 --> 00:16:01.080]  我說I am sorry
[00:16:01.080 --> 00:16:05.080]  接著那兩個字叫No excuse
[00:16:05.080 --> 00:16:07.080]  No excuse
[00:16:07.080 --> 00:16:09.080]  我的確是需要問過你得到你的同意
[00:16:09.080 --> 00:16:11.080]  才去分享你的故事
[00:16:11.080 --> 00:16:13.080]  其實很難說的
[00:16:13.080 --> 00:16:16.080]  因為大家都要面子
[00:16:16.080 --> 00:16:18.080]  煞住按鈕
[00:16:18.080 --> 00:16:20.080]  I am sorry, no excuse
[00:16:20.080 --> 00:16:23.080]  這樣就保存不了跟他的關係
[00:16:23.080 --> 00:16:26.080]  我想我們大人真的要學習
[00:16:26.080 --> 00:16:28.080]  跟他們有錯就承認
[00:16:28.080 --> 00:16:30.080]  有錯就承認
[00:16:30.080 --> 00:16:32.080]  打就站定
[00:16:32.080 --> 00:16:34.080]  一起將這個信仰
[00:16:34.080 --> 00:16:36.080]  不要只有一個港字
[00:16:36.080 --> 00:16:38.080]  保護下去
[00:16:38.080 --> 00:16:40.080]  但義理也是
[00:16:40.080 --> 00:16:42.080]  大家看到他是信心偉人
[00:16:42.080 --> 00:16:44.080]  獅子坑都不怕
[00:16:44.080 --> 00:16:46.080]  整本但義理書其實比較出現得多的
[00:16:46.080 --> 00:16:48.080]  其中一個字叫什麼
[00:16:48.080 --> 00:16:50.080]  叫Stand
[00:16:50.080 --> 00:16:53.080]  Stand 時立 企硬
[00:16:53.080 --> 00:16:55.080]  但義理是靠企硬
[00:16:55.080 --> 00:16:57.080]  去保護他的信仰
[00:16:57.080 --> 00:16:59.080]  他不是很積極的說要去Lobby
[00:16:59.080 --> 00:17:01.080]  要爭取一些什麼
[00:17:01.080 --> 00:17:04.080]  他不是說四代的君王
[00:17:04.080 --> 00:17:06.080]  兩個政權四代君王
[00:17:06.080 --> 00:17:08.080]  他依然站在那裡
[00:17:08.080 --> 00:17:10.080]  歷史裡面有多少個人物
[00:17:10.080 --> 00:17:12.080]  沒有多少個
[00:17:12.080 --> 00:17:14.080]  但他靠什麼
[00:17:14.080 --> 00:17:16.080]  去經歷這四代君王
[00:17:16.080 --> 00:17:18.080]  他靠什麼
[00:17:18.080 --> 00:17:20.080]  他靠企硬
[00:17:20.080 --> 00:17:22.080]  他沒有走出來說
[00:17:22.080 --> 00:17:24.080]  我要反對同性戀
[00:17:24.080 --> 00:17:26.080]  我要反對墮胎
[00:17:26.080 --> 00:17:28.080]  當然你做這些都很好
[00:17:28.080 --> 00:17:30.080]  你有呼召就很好
[00:17:30.080 --> 00:17:32.080]  但義理他沒有這樣做
[00:17:32.080 --> 00:17:34.080]  他只不過是一次一次
[00:17:34.080 --> 00:17:36.080]  堅守自己的信仰
[00:17:36.080 --> 00:17:38.080]  有人叫他吃肉
[00:17:38.080 --> 00:17:40.080]  我不知道你的肉拜祭過什麼
[00:17:40.080 --> 00:17:42.080]  我不吃
[00:17:42.080 --> 00:17:44.080]  有人叫他不要禱告
[00:17:44.080 --> 00:17:46.080]  現在不可以禱告
[00:17:46.080 --> 00:17:48.080]  他繼續去禱告
[00:17:48.080 --> 00:17:50.080]  堅守他的信仰
[00:17:50.080 --> 00:17:52.080]  那個義夢
[00:17:52.080 --> 00:17:54.080]  皇帝發的那個夢
[00:17:54.080 --> 00:17:56.080]  叫他解夢的時候
[00:17:56.080 --> 00:17:58.080]  他站硬
[00:17:58.080 --> 00:18:00.080]  他將榮耀歸於神
[00:18:00.080 --> 00:18:02.080]  不是榮耀歸於自己
[00:18:02.080 --> 00:18:04.080]  而他知道這個夢的細節的時候
[00:18:04.080 --> 00:18:06.080]  很不吉利
[00:18:06.080 --> 00:18:08.080]  我要說出來
[00:18:08.080 --> 00:18:10.080]  分分鐘真的被殺頭
[00:18:10.080 --> 00:18:12.080]  他依然站硬
[00:18:12.080 --> 00:18:14.080]  神叫他做的事
[00:18:14.080 --> 00:18:16.080]  站硬就是靠站硬
[00:18:16.080 --> 00:18:18.080]  這個就是但義
[00:18:18.080 --> 00:18:20.080]  所以有時候我們去信主的時候
[00:18:20.080 --> 00:18:22.080]  我們說要活出我們的信仰的時候
[00:18:22.080 --> 00:18:24.080]  不是我們要做多少事
[00:18:24.080 --> 00:18:26.080]  而是在我們生命當中
[00:18:26.080 --> 00:18:28.080]  能不能夠去保護
[00:18:28.080 --> 00:18:30.080]  保守我們每一個見證
[00:18:30.080 --> 00:18:32.080]  靠站硬
[00:18:32.080 --> 00:18:34.080]  靠言行一致
[00:18:34.080 --> 00:18:36.080]  言行一致的信仰才是活的
[00:18:36.080 --> 00:18:38.080]  今年我們說的主題是
[00:18:38.080 --> 00:18:40.080]  非凡人生
[00:18:40.080 --> 00:18:42.080]  活出主因
[00:18:42.080 --> 00:18:44.080]  都是靠保守我們的信仰
[00:18:44.080 --> 00:18:46.080]  站硬 言行一致
[00:18:46.080 --> 00:18:48.080]  我們走出這個社區
[00:18:48.080 --> 00:18:50.080]  才可以將神的榮耀活出來
[00:18:50.080 --> 00:18:52.080]  可以活出主因
[00:18:52.080 --> 00:18:54.080]  這是第一點
[00:18:54.080 --> 00:18:56.080]  第二點我們說到
[00:18:56.080 --> 00:18:58.080]  在信中沒有懼怕
[00:18:58.080 --> 00:19:00.080]  沒有afraid
[00:19:00.080 --> 00:19:02.080]  因為二章十九節
[00:19:02.080 --> 00:19:04.080]  我們一起讀
[00:19:04.080 --> 00:19:06.080]  一二三
[00:19:06.080 --> 00:19:08.080]  你信 神只有一位
[00:19:08.080 --> 00:19:10.080]  你信的不錯
[00:19:10.080 --> 00:19:12.080]  魔鬼也信
[00:19:12.080 --> 00:19:14.080]  卻是賤鯨
[00:19:14.080 --> 00:19:16.080]  所以我們信神
[00:19:16.080 --> 00:19:18.080]  不可以只是說我相信神存在
[00:19:18.080 --> 00:19:20.080]  就夠了
[00:19:20.080 --> 00:19:22.080]  因為魔鬼都相信神存在
[00:19:22.080 --> 00:19:24.080]  是不夠的
[00:19:24.080 --> 00:19:26.080]  不可以只是說我們相信神存在
[00:19:26.080 --> 00:19:28.080]  不可以停在那裡
[00:19:28.080 --> 00:19:30.080]  魔鬼都信
[00:19:30.080 --> 00:19:32.080]  但卻是賤鯨
[00:19:32.080 --> 00:19:34.080]  我們不是要賤鯨神
[00:19:34.080 --> 00:19:36.080]  我們不是要afraid of God
[00:19:36.080 --> 00:19:38.080]  但我們要敬畏神
[00:19:38.080 --> 00:19:40.080]  我們要敬畏神
[00:19:40.080 --> 00:19:42.080]  才是智慧的開端
[00:19:42.080 --> 00:19:44.080]  敬畏耶和華是智慧的開端
[00:19:44.080 --> 00:19:46.080]  有什麼分別呢?
[00:19:46.080 --> 00:19:48.080]  為什麼我們不要懼怕
[00:19:48.080 --> 00:19:50.080]  但要敬畏神呢?
[00:19:50.080 --> 00:19:52.080]  懼怕就是afraid
[00:19:52.080 --> 00:19:54.080]  連魔鬼都懼怕
[00:19:54.080 --> 00:19:56.080]  我們要admire
[00:19:56.080 --> 00:19:58.080]  我們要敬畏神
[00:19:58.080 --> 00:20:00.080]  原來敬畏神的意思是in awe of God
[00:20:00.080 --> 00:20:02.080]  admire
[00:20:02.080 --> 00:20:04.080]  為什麼我們回來要敬拜呢?
[00:20:04.080 --> 00:20:06.080]  為什麼我們要唱詩歌呢?
[00:20:06.080 --> 00:20:08.080]  在詩歌當中
[00:20:08.080 --> 00:20:10.080]  我們要學會admire
[00:20:10.080 --> 00:20:12.080]  admire God
[00:20:12.080 --> 00:20:14.080]  剛才Candace鼓勵大家
[00:20:14.080 --> 00:20:16.080]  唱得大聲一點
[00:20:16.080 --> 00:20:18.080]  不是說我們要展露我們的歌喉
[00:20:18.080 --> 00:20:20.080]  而是我們要express
[00:20:20.080 --> 00:20:22.080]  我們對神的愛
[00:20:22.080 --> 00:20:24.080]  詩篇都這樣說
[00:20:24.080 --> 00:20:26.080]  我們要讚頌耶和華
[00:20:26.080 --> 00:20:28.080]  使萬國都看到祂的榮耀
[00:20:28.080 --> 00:20:30.080]  當我們admire神的時候
[00:20:30.080 --> 00:20:32.080]  世人是會看到的
[00:20:32.080 --> 00:20:34.080]  有新朋友在我們當中
[00:20:34.080 --> 00:20:36.080]  他會看到神的榮耀
[00:20:36.080 --> 00:20:38.080]  因為他看到神的子民
[00:20:38.080 --> 00:20:40.080]  多麼的admire他
[00:20:40.080 --> 00:20:42.080]  是不是很抽象?
[00:20:42.080 --> 00:20:44.080]  最近發生了一個故事
[00:20:44.080 --> 00:20:46.080]  令我更深刻體會到
[00:20:46.080 --> 00:20:48.080]  什麼是admire
[00:20:48.080 --> 00:20:50.080]  話說有一個星期日
[00:20:50.080 --> 00:20:52.080]  我和我女兒和老公
[00:20:52.080 --> 00:20:54.080]  去三藩市
[00:20:54.080 --> 00:20:56.080]  探望我的老爺奶奶
[00:20:56.080 --> 00:20:58.080]  吃完飯之後
[00:20:58.080 --> 00:21:00.080]  三藩市
[00:21:00.080 --> 00:21:02.080]  不要浪費了
[00:21:02.080 --> 00:21:04.080]  下街吃個糖水
[00:21:04.080 --> 00:21:06.080]  多麼好呢
[00:21:06.080 --> 00:21:08.080]  竟然我們提出
[00:21:08.080 --> 00:21:10.080]  下街吃糖水的時候
[00:21:10.080 --> 00:21:12.080]  我女兒說我不去
[00:21:12.080 --> 00:21:14.080]  為什麼?我要留在這裡
[00:21:14.080 --> 00:21:16.080]  學中文
[00:21:16.080 --> 00:21:18.080]  你不去吃糖水?
[00:21:18.080 --> 00:21:20.080]  你留在這裡學中文?
[00:21:20.080 --> 00:21:22.080]  從小到大
[00:21:22.080 --> 00:21:24.080]  我們這個年代長大的
[00:21:24.080 --> 00:21:26.080]  要練這些字的時候
[00:21:26.080 --> 00:21:28.080]  是什麼時候會練這些字?
[00:21:28.080 --> 00:21:30.080]  旁邊要有一支東西
[00:21:30.080 --> 00:21:32.080]  才會學練字
[00:21:32.080 --> 00:21:34.080]  為什麼
[00:21:34.080 --> 00:21:36.080]  ASA會有這樣的心
[00:21:36.080 --> 00:21:38.080]  留在這裡寫中文
[00:21:38.080 --> 00:21:40.080]  不去吃糖水?
[00:21:40.080 --> 00:21:42.080]  很快
[00:21:42.080 --> 00:21:44.080]  他自己就說了
[00:21:44.080 --> 00:21:46.080]  我要留在這裡陪爺爺
[00:21:46.080 --> 00:21:48.080]  因為爺爺不可以
[00:21:48.080 --> 00:21:50.080]  下街吃糖水
[00:21:50.080 --> 00:21:52.080]  所以我們去糖水
[00:21:52.080 --> 00:21:54.080]  大概多少時間?
[00:21:54.080 --> 00:21:56.080]  最快至少一個小時
[00:21:56.080 --> 00:21:58.080]  我們整整去了兩個小時
[00:21:58.080 --> 00:22:00.080]  回來看到他還是在練字
[00:22:00.080 --> 00:22:02.080]  還在練字
[00:22:02.080 --> 00:22:04.080]  為什麼呢?
[00:22:04.080 --> 00:22:06.080]  以我
[00:22:06.080 --> 00:22:08.080]  我是不可以讓他這樣做
[00:22:08.080 --> 00:22:10.080]  一定是不可以
[00:22:10.080 --> 00:22:12.080]  我知道沒有辦法
[00:22:12.080 --> 00:22:14.080]  但他知道他不是經常來探望爺爺
[00:22:14.080 --> 00:22:16.080]  爺爺不可以下街吃糖水
[00:22:16.080 --> 00:22:18.080]  爺爺想他學中文
[00:22:18.080 --> 00:22:20.080]  於是他留下去學中文
[00:22:20.080 --> 00:22:22.080]  這個不是一個虛構的故事
[00:22:22.080 --> 00:22:24.080]  是一個十五歲的小朋友
[00:22:24.080 --> 00:22:26.080]  他甘願做的一件事
[00:22:26.080 --> 00:22:28.080]  而這個真真正正
[00:22:28.080 --> 00:22:30.080]  是爺爺很愛他
[00:22:30.080 --> 00:22:32.080]  爺爺很疼愛他
[00:22:32.080 --> 00:22:34.080]  而他知道爺爺很疼愛他
[00:22:34.080 --> 00:22:36.080]  所以他留下去學中文
[00:22:36.080 --> 00:22:38.080]  是不是他想學中文呢?
[00:22:38.080 --> 00:22:40.080]  一定不是
[00:22:40.080 --> 00:22:42.080]  這個女兒我明白
[00:22:42.080 --> 00:22:44.080]  我知道
[00:22:44.080 --> 00:22:46.080]  但因為他愛爺爺的緣故
[00:22:46.080 --> 00:22:48.080]  他會去做一些
[00:22:48.080 --> 00:22:50.080]  本身不是他想做的事
[00:22:50.080 --> 00:22:54.080]  這個是冰山一角
[00:22:54.080 --> 00:22:56.080]  我們跟神的關係都是這樣
[00:22:56.080 --> 00:22:58.080]  有很多事不是我們想做的
[00:22:58.080 --> 00:23:00.080]  但當我們去回應神的愛的時候
[00:23:00.080 --> 00:23:02.080]  我們就會做一些
[00:23:02.080 --> 00:23:04.080]  平時我們不想做的事
[00:23:04.080 --> 00:23:08.080]  但願今天我們跟神的關係
[00:23:08.080 --> 00:23:10.080]  不是一個戰經的狀態
[00:23:10.080 --> 00:23:12.080]  不是我們回教會
[00:23:12.080 --> 00:23:14.080]  就說我得不得救
[00:23:14.080 --> 00:23:16.080]  我有沒有得罪神
[00:23:16.080 --> 00:23:18.080]  但願我們回來教會
[00:23:18.080 --> 00:23:20.080]  跟神親近
[00:23:20.080 --> 00:23:22.080]  或者在日常生活中
[00:23:22.080 --> 00:23:24.080]  跟神親近的時候
[00:23:24.080 --> 00:23:26.080]  不是一個害怕的狀態
[00:23:26.080 --> 00:23:28.080]  不是一個永遠都說
[00:23:28.080 --> 00:23:30.080]  我得不得救的狀態
[00:23:30.080 --> 00:23:32.080]  不是這樣
[00:23:32.080 --> 00:23:34.080]  有時我們都會害怕
[00:23:34.080 --> 00:23:36.080]  去到天家耶穌說
[00:23:36.080 --> 00:23:38.080]  我奉祢的名趕鬼
[00:23:38.080 --> 00:23:40.080]  奉祢的名趕盜
[00:23:40.080 --> 00:23:42.080]  參加小組奉祢的名
[00:23:42.080 --> 00:23:44.080]  去大這大那的耶穌
[00:23:44.080 --> 00:23:46.080]  會不會突然說不認得我呢?
[00:23:46.080 --> 00:23:48.080]  會不會啊?
[00:23:48.080 --> 00:23:50.080]  就等於Asa和爺爺一樣
[00:23:50.080 --> 00:23:52.080]  有一個真正的愛的關係
[00:23:52.080 --> 00:23:54.080]  Asa不會害怕
[00:23:54.080 --> 00:23:56.080]  有一天去見到他爺爺的時候
[00:23:56.080 --> 00:23:58.080]  他爺爺突然說不認得他
[00:23:58.080 --> 00:24:00.080]  不會的
[00:24:00.080 --> 00:24:02.080]  所以願意我們跟神的關係
[00:24:02.080 --> 00:24:04.080]  是一個敬畏的關係
[00:24:04.080 --> 00:24:08.080]  為什麼有些人在敬拜裡面
[00:24:08.080 --> 00:24:10.080]  真的會感受到神的同在呢?
[00:24:10.080 --> 00:24:12.080]  其實很多時間
[00:24:12.080 --> 00:24:14.080]  好像彈耳鈴
[00:24:14.080 --> 00:24:16.080]  不是只有講字
[00:24:16.080 --> 00:24:18.080]  你去俯伏敬拜神的時候
[00:24:18.080 --> 00:24:20.080]  你用你所有的力氣
[00:24:20.080 --> 00:24:22.080]  去敬拜神
[00:24:22.080 --> 00:24:24.080]  你Admire你愛神的緣故
[00:24:24.080 --> 00:24:26.080]  不是說我喜歡唱歌才唱歌
[00:24:26.080 --> 00:24:28.080]  而是
[00:24:28.080 --> 00:24:30.080]  你回來敬拜神
[00:24:30.080 --> 00:24:32.080]  用你最後那口氣去唱歌敬拜神的時候
[00:24:32.080 --> 00:24:34.080]  你就在當中經歷
[00:24:34.080 --> 00:24:36.080]  神的同在
[00:24:36.080 --> 00:24:38.080]  神的同在經歷了之後
[00:24:38.080 --> 00:24:40.080]  你跟神有一個關係
[00:24:40.080 --> 00:24:42.080]  你就不會整天害怕
[00:24:42.080 --> 00:24:44.080]  我得不得救
[00:24:44.080 --> 00:24:46.080]  不是得不得救的問題
[00:24:46.080 --> 00:24:48.080]  而是有多親密的問題
[00:24:48.080 --> 00:24:50.080]  所以願意大家回來
[00:24:50.080 --> 00:24:52.080]  我們真的傾出我們的所有
[00:24:52.080 --> 00:24:54.080]  我們去敬拜
[00:24:54.080 --> 00:24:56.080]  遇見神 被神去改變我們
[00:24:56.080 --> 00:24:58.080]  第三點
[00:24:58.080 --> 00:25:00.080]  在信裡面是沒有Calculation的
[00:25:00.080 --> 00:25:04.080]  或者有些人說
[00:25:04.080 --> 00:25:06.080]  你有信心 我有行為
[00:25:06.080 --> 00:25:08.080]  請把你沒有行為的信心
[00:25:08.080 --> 00:25:10.080]  指給我看
[00:25:10.080 --> 00:25:12.080]  我就藉著我的行為
[00:25:12.080 --> 00:25:14.080]  將我的信心指給你看
[00:25:14.080 --> 00:25:16.080]  什麼意思呢
[00:25:16.080 --> 00:25:18.080]  意思是有些人將信心和行為
[00:25:18.080 --> 00:25:20.080]  分得很開
[00:25:20.080 --> 00:25:22.080]  信心還信心 行為還行為
[00:25:22.080 --> 00:25:24.080]  但雅各就說
[00:25:24.080 --> 00:25:26.080]  當然不是啦
[00:25:26.080 --> 00:25:28.080]  信心和行為怎麼可以分得開呢
[00:25:28.080 --> 00:25:30.080]  奶茶走奶
[00:25:30.080 --> 00:25:32.080]  你見過沒有
[00:25:32.080 --> 00:25:34.080]  有沒有人這樣Order
[00:25:34.080 --> 00:25:36.080]  你有沒有見過沒有奶的奶茶
[00:25:36.080 --> 00:25:38.080]  有沒有見過沒有茶的奶茶
[00:25:38.080 --> 00:25:40.080]  又不會的嘛
[00:25:40.080 --> 00:25:42.080]  有些人爭論
[00:25:42.080 --> 00:25:44.080]  如果在茶裡
[00:25:44.080 --> 00:25:46.080]  我滴一滴奶
[00:25:46.080 --> 00:25:48.080]  算不算奶茶
[00:25:48.080 --> 00:25:50.080]  如果你斤斤計較的話
[00:25:50.080 --> 00:25:52.080]  你就給人喝一喝
[00:25:52.080 --> 00:25:54.080]  一喝下去
[00:25:54.080 --> 00:25:56.080]  茶來的 沒有奶的
[00:25:56.080 --> 00:25:58.080]  你滴一滴茶在奶裡
[00:25:58.080 --> 00:26:00.080]  給人一喝就知道
[00:26:00.080 --> 00:26:02.080]  是茶還是奶
[00:26:02.080 --> 00:26:04.080]  你強行爭論都可以
[00:26:04.080 --> 00:26:06.080]  但不可以這樣爭論
[00:26:06.080 --> 00:26:08.080]  我們做基督徒回來
[00:26:08.080 --> 00:26:10.080]  不是要沖一杯合格的奶茶
[00:26:10.080 --> 00:26:12.080]  我們要沖一杯好喝的奶茶
[00:26:12.080 --> 00:26:14.080]  是不是
[00:26:14.080 --> 00:26:16.080]  煲湯
[00:26:16.080 --> 00:26:18.080]  煲湯也是
[00:26:18.080 --> 00:26:20.080]  可能不懂煲湯的時候
[00:26:20.080 --> 00:26:22.080]  大家覺得這煲湯會不會好喝呢
[00:26:22.080 --> 00:26:24.080]  很多料的
[00:26:24.080 --> 00:26:26.080]  像吃火鍋
[00:26:26.080 --> 00:26:28.080]  是不是
[00:26:28.080 --> 00:26:30.080]  是不是煲湯越多料
[00:26:30.080 --> 00:26:32.080]  就越好喝呢
[00:26:32.080 --> 00:26:34.080]  真的不是
[00:26:34.080 --> 00:26:36.080]  我剛剛信主的時候
[00:26:36.080 --> 00:26:38.080]  我曾經憑我這個
[00:26:38.080 --> 00:26:40.080]  很火熱的嘴
[00:26:40.080 --> 00:26:42.080]  嚇怕了很多人
[00:26:42.080 --> 00:26:44.080]  很多人都怕了我
[00:26:44.080 --> 00:26:46.080]  接受了我福音的
[00:26:46.080 --> 00:26:48.080]  可能只有三個
[00:26:48.080 --> 00:26:50.080]  一開始我追著別人說
[00:26:50.080 --> 00:26:52.080]  有些人說你再說就和你絕交
[00:26:52.080 --> 00:26:54.080]  有時候不是你說得多
[00:26:54.080 --> 00:26:56.080]  做得多
[00:26:56.080 --> 00:26:58.080]  不是說我聽完這個訊息
[00:26:58.080 --> 00:27:00.080]  我出去就捉人回來
[00:27:00.080 --> 00:27:02.080]  不是說這樣就好喝
[00:27:02.080 --> 00:27:04.080]  我要為Like的姊妹
[00:27:04.080 --> 00:27:06.080]  做廣告
[00:27:06.080 --> 00:27:08.080]  煲湯的人
[00:27:08.080 --> 00:27:10.080]  我們星期五有姊妹組
[00:27:10.080 --> 00:27:12.080]  煲湯有經驗
[00:27:12.080 --> 00:27:14.080]  當然我們每一個小組
[00:27:14.080 --> 00:27:16.080]  都有很好的弟兄姊妹
[00:27:16.080 --> 00:27:18.080]  很成熟的弟兄姊妹
[00:27:18.080 --> 00:27:20.080]  煲湯不是說你越多料
[00:27:20.080 --> 00:27:22.080]  就越好喝
[00:27:22.080 --> 00:27:24.080]  你也要控制火候
[00:27:24.080 --> 00:27:26.080]  其實我們
[00:27:26.080 --> 00:27:28.080]  教會煲湯最厲害的
[00:27:28.080 --> 00:27:30.080]  可能是一個弟兄
[00:27:30.080 --> 00:27:32.080]  就是你
[00:27:32.080 --> 00:27:34.080]  每一步
[00:27:34.080 --> 00:27:36.080]  都不可以
[00:27:36.080 --> 00:27:38.080]  skip
[00:27:38.080 --> 00:27:40.080]  你有心煲湯才好喝
[00:27:40.080 --> 00:27:42.080]  肉要處理
[00:27:42.080 --> 00:27:44.080]  我煲湯不厲害
[00:27:44.080 --> 00:27:46.080]  但我知道你懶
[00:27:46.080 --> 00:27:48.080]  你做漏一樣
[00:27:48.080 --> 00:27:50.080]  煲湯不好喝就煮了
[00:27:50.080 --> 00:27:52.080]  煲湯我講到這裡
[00:27:52.080 --> 00:27:54.080]  因為我煲湯也不是很厲害
[00:27:54.080 --> 00:27:56.080]  真的要控制火候
[00:27:56.080 --> 00:27:58.080]  要有心
[00:27:58.080 --> 00:28:00.080]  雅各書也是這樣說
[00:28:00.080 --> 00:28:02.080]  如果有弟兄姊妹
[00:28:02.080 --> 00:28:04.080]  其實他也很落地
[00:28:04.080 --> 00:28:06.080]  雅各不是說一個你不認識的人
[00:28:06.080 --> 00:28:08.080]  是說教會裡的弟兄姊妹
[00:28:08.080 --> 00:28:10.080]  赤身露體
[00:28:10.080 --> 00:28:12.080]  又缺了日用的飲食
[00:28:12.080 --> 00:28:14.080]  你們中間如果有人跟他說
[00:28:14.080 --> 00:28:16.080]  平平安安地去吧
[00:28:16.080 --> 00:28:18.080]  願你穿得暖吃得飽
[00:28:18.080 --> 00:28:20.080]  卻不及他們身體所需的
[00:28:20.080 --> 00:28:22.080]  有什麼益處呢
[00:28:22.080 --> 00:28:24.080]  其實雅各說的
[00:28:24.080 --> 00:28:26.080]  祈禱
[00:28:26.080 --> 00:28:28.080]  祈禱不是不好的
[00:28:28.080 --> 00:28:30.080]  祈禱是很好的
[00:28:30.080 --> 00:28:32.080]  沒有心肝的祈禱
[00:28:32.080 --> 00:28:34.080]  就不好
[00:28:34.080 --> 00:28:36.080]  沒有心肝的祈禱
[00:28:36.080 --> 00:28:38.080]  隨便的祈禱是不好的
[00:28:38.080 --> 00:28:40.080]  其實祈禱大有功用
[00:28:40.080 --> 00:28:42.080]  因為以利亞和以利沙
[00:28:42.080 --> 00:28:44.080]  在《遼王記》也說
[00:28:44.080 --> 00:28:46.080]  他們是靠祈禱
[00:28:46.080 --> 00:28:48.080]  使人復活
[00:28:48.080 --> 00:28:50.080]  但他們是怎樣祈禱的呢
[00:28:50.080 --> 00:28:52.080]  以利亞是將身體
[00:28:52.080 --> 00:28:54.080]  伏在男子身上
[00:28:54.080 --> 00:28:56.080]  什麼意思呢
[00:28:56.080 --> 00:28:58.080]  以利沙在祈禱的時候
[00:28:58.080 --> 00:29:00.080]  是眼對眼
[00:29:00.080 --> 00:29:02.080]  口對口 手對手
[00:29:02.080 --> 00:29:04.080]  其實是什麼意思呢
[00:29:04.080 --> 00:29:06.080]  他們在祈禱的時候
[00:29:06.080 --> 00:29:08.080]  將自己的生命
[00:29:08.080 --> 00:29:10.080]  完全與男子一致
[00:29:10.080 --> 00:29:12.080]  他將自己
[00:29:12.080 --> 00:29:14.080]  代入男子的人生
[00:29:14.080 --> 00:29:16.080]  他不是隨便為他祈禱
[00:29:16.080 --> 00:29:18.080]  而以利沙
[00:29:18.080 --> 00:29:20.080]  他在房間裡來回走來走去
[00:29:20.080 --> 00:29:22.080]  祈禱走來走去
[00:29:22.080 --> 00:29:24.080]  很用力的為男子祈禱
[00:29:24.080 --> 00:29:26.080]  男子才得到神的憐憫
[00:29:26.080 --> 00:29:28.080]  得以復活
[00:29:28.080 --> 00:29:30.080]  所以原來我們為人祈禱的時候
[00:29:30.080 --> 00:29:32.080]  不是那麼輕易的
[00:29:32.080 --> 00:29:34.080]  願你平平安安地去
[00:29:34.080 --> 00:29:36.080]  你感冒了
[00:29:36.080 --> 00:29:38.080]  回去多喝兩杯水
[00:29:38.080 --> 00:29:40.080]  不是那麼輕易沒有心肝的祈禱
[00:29:40.080 --> 00:29:42.080]  是你將你的生命
[00:29:42.080 --> 00:29:44.080]  與這個人一致的時候
[00:29:44.080 --> 00:29:46.080]  你為他祈禱
[00:29:46.080 --> 00:29:48.080]  這個祈禱是大有功用
[00:29:48.080 --> 00:29:50.080]  但說到今天
[00:29:50.080 --> 00:29:52.080]  沒有人是
[00:29:52.080 --> 00:29:54.080]  需要吃
[00:29:54.080 --> 00:29:56.080]  沒有人是
[00:29:56.080 --> 00:29:58.080]  吃不飽穿不暖
[00:29:58.080 --> 00:30:00.080]  大家都很有充足的供應
[00:30:00.080 --> 00:30:02.080]  不需要吃米飯
[00:30:02.080 --> 00:30:04.080]  我們這個世代
[00:30:04.080 --> 00:30:06.080]  所以今天怎樣應用呢
[00:30:06.080 --> 00:30:08.080]  這段經文
[00:30:08.080 --> 00:30:10.080]  今天的應用
[00:30:10.080 --> 00:30:12.080]  不是說我們
[00:30:12.080 --> 00:30:14.080]  要煮多少東西給別人吃
[00:30:14.080 --> 00:30:16.080]  我們昨天Tracy
[00:30:16.080 --> 00:30:18.080]  吃到後來有很多東西吃
[00:30:18.080 --> 00:30:20.080]  我們又浸泥
[00:30:20.080 --> 00:30:22.080]  叫人吃
[00:30:22.080 --> 00:30:24.080]  又打包
[00:30:24.080 --> 00:30:26.080]  大家都皺眉頭
[00:30:26.080 --> 00:30:28.080]  所以今天關心別人
[00:30:28.080 --> 00:30:30.080]  不是說我們給別人東西
[00:30:30.080 --> 00:30:32.080]  不是說我們煮多了米飯
[00:30:32.080 --> 00:30:34.080]  他感冒
[00:30:34.080 --> 00:30:36.080]  感冒其實好像說不能喝雞湯
[00:30:36.080 --> 00:30:38.080]  大家知不知道
[00:30:38.080 --> 00:30:40.080]  不是說我們煮多了什麼
[00:30:40.080 --> 00:30:44.080]  不要了吃剩了
[00:30:44.080 --> 00:30:46.080]  那些我們才拿給關心別人
[00:30:46.080 --> 00:30:48.080]  不是這樣的
[00:30:48.080 --> 00:30:50.080]  他們身體所需要的
[00:30:50.080 --> 00:30:52.080]  其實今天我們教會
[00:30:52.080 --> 00:30:54.080]  弟兄姊妹
[00:30:54.080 --> 00:30:56.080]  的身體其實
[00:30:56.080 --> 00:30:58.080]  不是說有多少需要
[00:30:58.080 --> 00:31:00.080]  我們今天真正需要的是什麼呢
[00:31:00.080 --> 00:31:02.080]  是
[00:31:02.080 --> 00:31:04.080]  Mentally
[00:31:04.080 --> 00:31:06.080]  今天我們可能
[00:31:06.080 --> 00:31:08.080]  教會裏面很多弟兄姊妹
[00:31:08.080 --> 00:31:10.080]  在這裏有需要
