
[00:00:00.000 --> 00:00:02.000]  在還沒開始講到之前
[00:15:53.040 --> 00:15:55.040]  我會說
[00:15:55.040 --> 00:15:57.040]  在平常的日子
[00:15:57.040 --> 00:15:59.040]  去做平常的事
[00:15:59.040 --> 00:16:01.040]  才是真真正正
[00:16:01.040 --> 00:16:03.040]  去反映你
[00:16:03.040 --> 00:16:05.040]  是否真正的孝敬你的父母
[00:16:05.040 --> 00:16:07.040]  所以呢
[00:16:07.040 --> 00:16:09.040]  我想你們留心
[00:16:09.040 --> 00:16:11.040]  去想一想
[00:16:11.040 --> 00:16:13.040]  在你的生活裏
[00:16:13.040 --> 00:16:15.040]  在你孝敬父母的上面
[00:16:15.040 --> 00:16:17.040]  我們可以
[00:16:17.040 --> 00:16:19.040]  怎樣去做得更加好呢
[00:16:19.040 --> 00:16:21.040]  我有兩個提議給大家
[00:16:21.040 --> 00:16:23.040]  作為子女的你
[00:16:23.040 --> 00:16:25.040]  姑且
[00:16:25.040 --> 00:16:27.040]  去嘗試一下
[00:16:27.040 --> 00:16:29.040]  第一 常常主動
[00:16:29.040 --> 00:16:31.040]  作為子女的你
[00:16:31.040 --> 00:16:33.040]  請你常常的主動
[00:16:33.040 --> 00:16:35.040]  主動做什麼
[00:16:35.040 --> 00:16:37.040]  去分享你的近況
[00:16:37.040 --> 00:16:39.040]  給你父母知道
[00:16:39.040 --> 00:16:41.040]  甚至乎
[00:16:41.040 --> 00:16:43.040]  告訴他們你的行蹤
[00:16:43.040 --> 00:16:45.040]  我想你這樣做
[00:16:45.040 --> 00:16:47.040]  就代表著
[00:16:47.040 --> 00:16:49.040]  你重視你的父母
[00:16:49.040 --> 00:16:51.040]  第二 常敏銳
[00:16:51.040 --> 00:16:53.040]  多點去留心
[00:16:53.040 --> 00:16:55.040]  作為子女的你
[00:16:55.040 --> 00:16:57.040]  請你嘗試一下
[00:16:57.040 --> 00:16:59.040]  多點站在你父母的處境
[00:16:59.040 --> 00:17:01.040]  去體會一下
[00:17:01.040 --> 00:17:03.040]  去感受一下
[00:17:03.040 --> 00:17:05.040]  他們的看法和感受
[00:17:05.040 --> 00:17:07.040]  常常敏銳
[00:17:07.040 --> 00:17:09.040]  你父母為你所做過的大小事情
[00:17:09.040 --> 00:17:11.040]  如果你可以
[00:17:11.040 --> 00:17:13.040]  加上欣賞
[00:17:13.040 --> 00:17:15.040]  那就非常好
[00:17:15.040 --> 00:17:17.040]  但願我們
[00:17:17.040 --> 00:17:19.040]  每一個子女好好地去珍惜
[00:17:19.040 --> 00:17:21.040]  你仍然可以
[00:17:21.040 --> 00:17:23.040]  有你的父母在你身邊
[00:17:23.040 --> 00:17:25.040]  多點去回想
[00:17:25.040 --> 00:17:27.040]  他們對你的付出
[00:17:27.040 --> 00:17:29.040]  從這個回想
[00:17:29.040 --> 00:17:31.040]  來激發
[00:17:31.040 --> 00:17:33.040]  你愛的行動
[00:17:33.040 --> 00:17:35.040]  讓你的父母送上溫暖和祝福
[00:17:35.040 --> 00:17:37.040]  說完
[00:17:37.040 --> 00:17:39.040]  子女對父母的態度之後
[00:17:39.040 --> 00:17:41.040]  保羅沒有停下來
[00:17:41.040 --> 00:17:43.040]  他繼續用第四節
[00:17:43.040 --> 00:17:45.040]  去提到
[00:17:45.040 --> 00:17:47.040]  做父母對子女的態度
[00:17:47.040 --> 00:17:49.040]  我們看看第四節
[00:17:49.040 --> 00:17:51.040]  你們做父親的
[00:17:51.040 --> 00:17:53.040]  不要惹兒女的氣
[00:17:53.040 --> 00:17:55.040]  只要照著
[00:17:55.040 --> 00:17:57.040]  主的教訓和警戒
[00:17:57.040 --> 00:17:59.040]  去養育他們
[00:17:59.040 --> 00:18:01.040]  在當時
[00:18:01.040 --> 00:18:03.040]  作為一個以父權為主的社會
[00:18:03.040 --> 00:18:05.040]  經文用父親
[00:18:05.040 --> 00:18:07.040]  其實代表母親
[00:18:07.040 --> 00:18:09.040]  所以作為父母親
[00:18:09.040 --> 00:18:11.040]  我們就要留心
[00:18:11.040 --> 00:18:13.040]  去聽
[00:18:13.040 --> 00:18:15.040]  去了解究竟
[00:18:15.040 --> 00:18:17.040]  父母對子女的教導是什麼
[00:18:17.040 --> 00:18:19.040]  保羅提到
[00:18:19.040 --> 00:18:21.040]  其實有兩方面的教導
[00:18:21.040 --> 00:18:23.040]  從消極那方面去看
[00:18:23.040 --> 00:18:25.040]  就是不要惹兒女的氣
[00:18:25.040 --> 00:18:27.040]  這是什麼意思呢?
[00:18:27.040 --> 00:18:29.040]  是不是代表著
[00:18:29.040 --> 00:18:31.040]  做父母的
[00:18:31.040 --> 00:18:33.040]  就要樣樣事情都順從
[00:18:33.040 --> 00:18:35.040]  子女的心意
[00:18:35.040 --> 00:18:37.040]  就是說他們想要什麼
[00:18:37.040 --> 00:18:39.040]  就給什麼他們
[00:18:39.040 --> 00:18:41.040]  這樣就可以不惹他們生氣
[00:18:41.040 --> 00:18:43.040]  是不是這樣?
[00:18:43.040 --> 00:18:45.040]  當然不是
[00:18:45.040 --> 00:18:47.040]  保羅這裡說
[00:18:47.040 --> 00:18:49.040]  要父母不要惹兒女的氣
[00:18:49.040 --> 00:18:51.040]  是什麼意思呢?
[00:18:51.040 --> 00:18:53.040]  譬如說
[00:18:53.040 --> 00:18:55.040]  在過去的日子
[00:18:55.040 --> 00:18:57.040]  外面風大雨大
[00:18:57.040 --> 00:18:59.040]  風雨飄搖
[00:18:59.040 --> 00:19:01.040]  如果
[00:19:01.040 --> 00:19:03.040]  你的孩子
[00:19:03.040 --> 00:19:05.040]  經過一整天在外面
[00:19:05.040 --> 00:19:07.040]  逛街
[00:19:07.040 --> 00:19:09.040]  回來
[00:19:09.040 --> 00:19:11.040]  這個時候似乎不應該
[00:19:11.040 --> 00:19:13.040]  講很多道理
[00:19:13.040 --> 00:19:15.040]  更加不應該說
[00:19:15.040 --> 00:19:17.040]  喂!吳孝楠
[00:19:17.040 --> 00:19:19.040]  說了你
[00:19:19.040 --> 00:19:21.040]  人多的地方不要去
[00:19:21.040 --> 00:19:23.040]  叫你不要去
[00:19:23.040 --> 00:19:25.040]  搞事
[00:19:25.040 --> 00:19:27.040]  你現在知錯了
[00:19:27.040 --> 00:19:29.040]  你覺得
[00:19:29.040 --> 00:19:31.040]  如果作為子女的
[00:19:31.040 --> 00:19:33.040]  聽到這番說話
[00:19:33.040 --> 00:19:35.040]  他們的心情會怎樣
[00:19:35.040 --> 00:19:37.040]  我想我不用多說了
[00:19:37.040 --> 00:19:39.040]  大家都會想到
[00:19:39.040 --> 00:19:41.040]  子女的感受
[00:19:41.040 --> 00:19:43.040]  這樣在那個時間
[00:19:43.040 --> 00:19:45.040]  在那個時候作為父母
[00:19:45.040 --> 00:19:47.040]  我們可以做什麼?
[00:19:47.040 --> 00:19:49.040]  我相信
[00:19:49.040 --> 00:19:51.040]  在這樣的情況
[00:19:51.040 --> 00:19:53.040]  我們可以為子女做的就是
[00:19:53.040 --> 00:19:55.040]  給愛
[00:19:55.040 --> 00:19:57.040]  給他們需要的愛
[00:19:57.040 --> 00:19:59.040]  關懷
[00:19:59.040 --> 00:20:01.040]  鼓勵
[00:20:01.040 --> 00:20:03.040]  慰問
[00:20:03.040 --> 00:20:05.040]  可能是一個簡單的拍拍
[00:20:05.040 --> 00:20:07.040]  他們肩膀的支持
[00:20:07.040 --> 00:20:09.040]  或者是一個體諒的眼神
[00:20:09.040 --> 00:20:11.040]  我想這樣
[00:20:11.040 --> 00:20:13.040]  作為子女的
[00:20:13.040 --> 00:20:15.040]  他們會受落一些
[00:20:15.040 --> 00:20:17.040]  我常常
[00:20:17.040 --> 00:20:19.040]  從一些教導子女的
[00:20:19.040 --> 00:20:21.040]  專家他們的講座裏面
[00:20:21.040 --> 00:20:23.040]  聽到就是說
[00:20:23.040 --> 00:20:25.040]  教導子女要有
[00:20:25.040 --> 00:20:27.040]  分辨是非的能力
[00:20:27.040 --> 00:20:29.040]  但我想
[00:20:29.040 --> 00:20:31.040]  除了要有分辨是非黑白的能力
[00:20:31.040 --> 00:20:33.040]  之外
[00:20:33.040 --> 00:20:35.040]  其實子女的情緒發展
[00:20:35.040 --> 00:20:37.040]  都很重要
[00:20:37.040 --> 00:20:39.040]  我們都要去留意
[00:20:39.040 --> 00:20:41.040]  另外我想提的就是
[00:20:41.040 --> 00:20:43.040]  保羅在說
[00:20:43.040 --> 00:20:45.040]  做父母不要惹兒女的戲
[00:20:45.040 --> 00:20:47.040]  其實是對應上文
[00:20:47.040 --> 00:20:49.040]  叫我們作為子女
[00:20:49.040 --> 00:20:51.040]  要聽父母的話
[00:20:51.040 --> 00:20:53.040]  其實第四節的重點
[00:20:53.040 --> 00:20:55.040]  是在後面
[00:20:55.040 --> 00:20:57.040]  就是要用主的
[00:20:57.040 --> 00:20:59.040]  教訓和勸戒
[00:20:59.040 --> 00:21:01.040]  來培育子女
[00:21:01.040 --> 00:21:03.040]  什麼意思?
[00:21:03.040 --> 00:21:05.040]  這一種就是一種恆常的
[00:21:05.040 --> 00:21:07.040]  培育方法
[00:21:07.040 --> 00:21:09.040]  作為父母的其實不應該
[00:21:09.040 --> 00:21:11.040]  常常用高壓權威的語氣
[00:21:11.040 --> 00:21:13.040]  和方法去管教
[00:21:13.040 --> 00:21:15.040]  自己的子女
[00:21:15.040 --> 00:21:17.040]  反而就像保羅提的
[00:21:17.040 --> 00:21:19.040]  我們要用
[00:21:19.040 --> 00:21:21.040]  神的教訓和勸戒
[00:21:21.040 --> 00:21:23.040]  按著神的教導
[00:21:23.040 --> 00:21:25.040]  來養育我們的子女
[00:21:25.040 --> 00:21:27.040]  所以在積極的方面
[00:21:27.040 --> 00:21:29.040]  來看做父母的
[00:21:29.040 --> 00:21:31.040]  我們應該按著神的教訓和勸戒
[00:21:31.040 --> 00:21:33.040]  勸戒來養育
[00:21:33.040 --> 00:21:35.040]  我們的子女
[00:21:35.040 --> 00:21:37.040]  那怎麼做呢?
[00:21:37.040 --> 00:21:39.040]  我想其實
[00:21:39.040 --> 00:21:41.040]  幫助子女去信耶穌
[00:21:41.040 --> 00:21:43.040]  一定是最基本和最重要的一點
[00:21:43.040 --> 00:21:45.040]  另外
[00:21:45.040 --> 00:21:47.040]  希望子女有好的成長
[00:21:47.040 --> 00:21:49.040]  其實我相信
[00:21:49.040 --> 00:21:51.040]  不只是上多些親子的講座
[00:21:51.040 --> 00:21:53.040]  或者了解多一些
[00:21:53.040 --> 00:21:55.040]  教養子女的技巧
[00:21:55.040 --> 00:21:57.040]  或者甚至送子女去名校
[00:21:57.040 --> 00:21:59.040]  安排多一些校外的
[00:21:59.040 --> 00:22:01.040]  活動給他們就行了
[00:22:01.040 --> 00:22:03.040]  其實重點
[00:22:03.040 --> 00:22:05.040]  都是在主類
[00:22:05.040 --> 00:22:07.040]  什麼意思呢?
[00:22:07.040 --> 00:22:09.040]  就是我們要在我們和
[00:22:09.040 --> 00:22:11.040]  我們的子女和神的
[00:22:11.040 --> 00:22:13.040]  關係上入手
[00:22:13.040 --> 00:22:15.040]  另外
[00:22:15.040 --> 00:22:17.040]  我想大家想一想
[00:22:17.040 --> 00:22:19.040]  做父母的你們想一想
[00:22:19.040 --> 00:22:21.040]  我們有沒有按著上主的心意
[00:22:21.040 --> 00:22:23.040]  來養育我們的子女呢?
[00:22:23.040 --> 00:22:25.040]  我們今天的生命教育
[00:22:25.040 --> 00:22:27.040]  是怎樣呢?
[00:22:27.040 --> 00:22:29.040]  我們的信仰常常說
[00:22:29.040 --> 00:22:31.040]  生命影響生命
[00:22:31.040 --> 00:22:33.040]  我很相信
[00:22:33.040 --> 00:22:35.040]  父母的生命表現
[00:22:35.040 --> 00:22:37.040]  真是直接在影響我們的子女
[00:22:37.040 --> 00:22:39.040]  你究竟怎樣去
[00:22:39.040 --> 00:22:41.040]  教你的下一代呢?
[00:22:41.040 --> 00:22:43.040]  我們真是必須要
[00:22:43.040 --> 00:22:45.040]  先去想一想
[00:22:45.040 --> 00:22:47.040]  我們可能首先要的就是去充實自己
[00:22:47.040 --> 00:22:49.040]  你去想一想
[00:22:49.040 --> 00:22:51.040]  你平時有沒有去看聖經?
[00:22:51.040 --> 00:22:53.040]  你有沒有去翻主日學?
[00:22:53.040 --> 00:22:55.040]  如果你都沒有
[00:22:55.040 --> 00:22:57.040]  這樣做的時候
[00:22:57.040 --> 00:22:59.040]  你怎樣去說服你的子女
[00:22:59.040 --> 00:23:01.040]  有什麼很實際的理據
[00:23:01.040 --> 00:23:03.040]  去叫你的子女
[00:23:03.040 --> 00:23:05.040]  好像你一樣
[00:23:05.040 --> 00:23:07.040]  你又不翻
[00:23:07.040 --> 00:23:09.040]  叫他翻
[00:23:09.040 --> 00:23:11.040]  這樣好像不太行
[00:23:11.040 --> 00:23:13.040]  還有
[00:23:13.040 --> 00:23:15.040]  我們平時的生活
[00:23:15.040 --> 00:23:17.040]  你有沒有給你的子女
[00:23:17.040 --> 00:23:19.040]  經驗或看到你親近神?
[00:23:19.040 --> 00:23:21.040]  如果
[00:23:21.040 --> 00:23:23.040]  你的子女平時都看不到
[00:23:23.040 --> 00:23:25.040]  你讀聖經去靈修
[00:23:25.040 --> 00:23:27.040]  去祈禱
[00:23:27.040 --> 00:23:29.040]  他們怎樣有養學養?
[00:23:29.040 --> 00:23:31.040]  又或者
[00:23:31.040 --> 00:23:33.040]  如果你的子女只是在一些
[00:23:33.040 --> 00:23:35.040]  借飯的時候
[00:23:35.040 --> 00:23:37.040]  或者遇到有困難的時候
[00:23:37.040 --> 00:23:39.040]  你才會和他們一起
[00:23:39.040 --> 00:23:41.040]  祈禱的話
[00:23:41.040 --> 00:23:43.040]  可能你的子女就不知不覺間以為
[00:23:43.040 --> 00:23:45.040]  就是有困難的時候
[00:23:45.040 --> 00:23:47.040]  只是借飯的時候
[00:23:47.040 --> 00:23:49.040]  只需要和耶穌
[00:23:49.040 --> 00:23:51.040]  和神來溝通
[00:23:51.040 --> 00:23:53.040]  可能不知不覺間
[00:23:53.040 --> 00:23:55.040]  他們因為你和他們的
[00:23:55.040 --> 00:23:57.040]  習慣
[00:23:57.040 --> 00:23:59.040]  會灌輸一個錯誤或偏差的神觀
[00:23:59.040 --> 00:24:01.040]  給他們也說不定
[00:24:01.040 --> 00:24:03.040]  保羅提醒我們
[00:24:03.040 --> 00:24:05.040]  做父母的要按照
[00:24:05.040 --> 00:24:07.040]  神的教訓和警戒
[00:24:07.040 --> 00:24:09.040]  來養育子女
[00:24:09.040 --> 00:24:11.040]  其實有不少人
[00:24:11.040 --> 00:24:13.040]  他們認為
[00:24:13.040 --> 00:24:15.040]  做父母的我們
[00:24:15.040 --> 00:24:17.040]  沒有為子女從小的和他們
[00:24:17.040 --> 00:24:19.040]  說聖經故事
[00:24:19.040 --> 00:24:21.040]  送他們回來
[00:24:21.040 --> 00:24:23.040]  兒童主一學
[00:24:23.040 --> 00:24:25.040]  這就是教導
[00:24:25.040 --> 00:24:27.040]  是不是真的呢?
[00:24:27.040 --> 00:24:29.040]  究竟如果我們教導子女
[00:24:29.040 --> 00:24:31.040]  是這樣的時候
[00:24:31.040 --> 00:24:33.040]  是不是真的按照神的心意呢?
[00:24:33.040 --> 00:24:35.040]  教養兒女
[00:24:35.040 --> 00:24:37.040]  當然不是這麼簡單
[00:24:37.040 --> 00:24:39.040]  說一些聖經故事
[00:24:39.040 --> 00:24:41.040]  或者教他們來給教會教就行了
[00:24:41.040 --> 00:24:43.040]  我相信保羅這裡的
[00:24:43.040 --> 00:24:45.040]  教導是很寶貴
[00:24:45.040 --> 00:24:47.040]  我們要按照
[00:24:47.040 --> 00:24:49.040]  神的教訓和警戒
[00:24:49.040 --> 00:24:51.040]  去培育他們
[00:24:51.040 --> 00:24:53.040]  代表著我們做父母的
[00:24:53.040 --> 00:24:55.040]  要以身作則來教訓
[00:24:55.040 --> 00:24:57.040]  來培育
[00:24:57.040 --> 00:24:59.040]  去調教他們
[00:24:59.040 --> 00:25:01.040]  還不是一次或兩次
[00:25:01.040 --> 00:25:03.040]  這其實是一生的使命
[00:25:03.040 --> 00:25:05.040]  最後
[00:25:05.040 --> 00:25:07.040]  作為父母的
[00:25:07.040 --> 00:25:09.040]  我們有沒有想過
[00:25:09.040 --> 00:25:11.040]  上主為什麼要我們成為父母呢?
[00:25:11.040 --> 00:25:13.040]  做父母
[00:25:13.040 --> 00:25:15.040]  有什麼目標呢?
[00:25:15.040 --> 00:25:17.040]  怎樣才能成為
[00:25:17.040 --> 00:25:19.040]  一個土主喜悅的父母呢?
[00:25:19.040 --> 00:25:21.040]  可能我們
[00:25:21.040 --> 00:25:23.040]  一開始要學的
[00:25:23.040 --> 00:25:25.040]  不是怎樣去管教他們
[00:25:25.040 --> 00:25:27.040]  反而要先學
[00:25:27.040 --> 00:25:29.040]  怎樣去做一個土主喜悅的父母
[00:25:29.040 --> 00:25:31.040]  相信
[00:25:31.040 --> 00:25:33.040]  怪獸家長這個詞彙
[00:25:33.040 --> 00:25:35.040]  對大家來說
[00:25:35.040 --> 00:25:37.040]  絕對不陌生
[00:25:37.040 --> 00:25:39.040]  不是一個新鮮的詞彙
[00:25:39.040 --> 00:25:41.040]  這個怪獸家長的詞彙
[00:25:41.040 --> 00:25:43.040]  其實很繪形繪色
[00:25:43.040 --> 00:25:45.040]  告訴我們一個不健康的父母
[00:25:45.040 --> 00:25:47.040]  是一個怎樣的形象
[00:25:47.040 --> 00:25:49.040]  其實在後現代
[00:25:49.040 --> 00:25:51.040]  作為父母的
[00:25:51.040 --> 00:25:53.040]  對子女的過份保護操控
[00:25:53.040 --> 00:25:55.040]  同時又失控
[00:25:55.040 --> 00:25:57.040]  過份的連繫
[00:25:57.040 --> 00:25:59.040]  同時又愈來愈疏遠
[00:25:59.040 --> 00:26:01.040]  這種情況不單在香港
[00:26:01.040 --> 00:26:03.040]  其實是全球性的問題
[00:26:03.040 --> 00:26:05.040]  苦心自問
[00:26:05.040 --> 00:26:07.040]  我們有沒有
[00:26:07.040 --> 00:26:09.040]  掉進這個行列裏呢?
[00:26:09.040 --> 00:26:11.040]  香港大學
[00:26:11.040 --> 00:26:13.040]  家庭研究院
[00:26:13.040 --> 00:26:15.040]  曾經為家長
[00:26:15.040 --> 00:26:17.040]  列舉一系列的問題
[00:26:17.040 --> 00:26:19.040]  給我們做父母的
[00:26:19.040 --> 00:26:21.040]  有機會去自我檢視
[00:26:21.040 --> 00:26:23.040]  讓我們去
[00:26:23.040 --> 00:26:25.040]  量一下我們的情況
[00:26:25.040 --> 00:26:27.040]  看看我們會不會
[00:26:27.040 --> 00:26:29.040]  掉進去成為一隻怪獸
[00:26:29.040 --> 00:26:31.040]  我嘗試給大家看
[00:26:31.040 --> 00:26:33.040]  其中的五條
[00:26:33.040 --> 00:26:35.040]  看看你有沒有
[00:26:35.040 --> 00:26:37.040]  這種情況發生在你家裏
[00:26:37.040 --> 00:26:39.040]  作為父母的你
[00:26:39.040 --> 00:26:41.040]  你有沒有每一天
[00:26:41.040 --> 00:26:43.040]  打電話去找你寄宿的子女
[00:26:43.040 --> 00:26:45.040]  或者留學海外的子女
[00:26:45.040 --> 00:26:47.040]  你有沒有
[00:26:47.040 --> 00:26:49.040]  為你的子女去準備功課
[00:26:49.040 --> 00:26:51.040]  或者幫你的子女去找
[00:26:51.040 --> 00:26:53.040]  那些研究資料
[00:26:53.040 --> 00:26:55.040]  你有沒有幫你的
[00:26:55.040 --> 00:26:57.040]  子女去做私人秘書
[00:26:57.040 --> 00:26:59.040]  幫他安排約會
[00:26:59.040 --> 00:27:01.040]  甚至乎叫他起身
[00:27:01.040 --> 00:27:03.040]  你有沒有
[00:27:03.040 --> 00:27:05.040]  為你的子女去選科
[00:27:05.040 --> 00:27:07.040]  最後那樣
[00:27:07.040 --> 00:27:09.040]  你有沒有
[00:27:09.040 --> 00:27:11.040]  因為你的子女犯錯
[00:27:11.040 --> 00:27:13.040]  而令到你很不安
[00:27:13.040 --> 00:27:15.040]  我只不過舉幾條
[00:27:15.040 --> 00:27:17.040]  不過如果你
[00:27:17.040 --> 00:27:19.040]  想一想
[00:27:19.040 --> 00:27:21.040]  你去回應這幾條問題的答案
[00:27:21.040 --> 00:27:23.040]  如果是說
[00:27:23.040 --> 00:27:25.040]  大部份都是有的時候
[00:27:25.040 --> 00:27:27.040]  我要告訴你
[00:27:27.040 --> 00:27:29.040]  可能你已經不知不覺間
[00:27:29.040 --> 00:27:31.040]  進去做了一隻怪獸
[00:27:31.040 --> 00:27:33.040]  野兒類的戲
[00:27:33.040 --> 00:27:35.040]  其實我自己
[00:27:35.040 --> 00:27:37.040]  都有做了少少的
[00:27:37.040 --> 00:27:39.040]  驗身
[00:27:39.040 --> 00:27:41.040]  我自己都有用這些問題去問自己
[00:27:41.040 --> 00:27:43.040]  我發現原來我自己
[00:27:43.040 --> 00:27:45.040]  都有些少的
[00:27:45.040 --> 00:27:47.040]  獸性
[00:27:47.040 --> 00:27:49.040]  不過幸好我中毒不深
[00:27:49.040 --> 00:27:51.040]  你不覺得我像吧
[00:27:51.040 --> 00:27:53.040]  因為我中毒不深
[00:27:53.040 --> 00:27:55.040]  我懂得去做一些
[00:27:55.040 --> 00:27:57.040]  自我調適
[00:27:57.040 --> 00:27:59.040]  不過當然最重要是因為有
[00:27:59.040 --> 00:28:01.040]  上帝的提醒
[00:28:01.040 --> 00:28:03.040]  讓我有那種的自覺
[00:28:03.040 --> 00:28:05.040]  現在我兩個仔
[00:28:05.040 --> 00:28:07.040]  都長大成人
[00:28:07.040 --> 00:28:09.040]  他們不是小孩
[00:28:09.040 --> 00:28:11.040]  是成人
[00:28:11.040 --> 00:28:13.040]  他們兩個都很齊齊整整
[00:28:13.040 --> 00:28:15.040]  過著一個積極人生
[00:28:15.040 --> 00:28:17.040]  他們懂得
[00:28:17.040 --> 00:28:19.040]  為自己的生活負責
[00:28:19.040 --> 00:28:21.040]  最重要的是他們懂得
[00:28:21.040 --> 00:28:23.040]  為他們在上主裡面
[00:28:23.040 --> 00:28:25.040]  所領受美善的恩賜
[00:28:25.040 --> 00:28:27.040]  來去感恩
[00:28:27.040 --> 00:28:29.040]  踏實地去過生活
[00:28:29.040 --> 00:28:31.040]  這個是我做爸爸的
[00:28:31.040 --> 00:28:33.040]  最大的滿足
[00:28:33.040 --> 00:28:35.040]  其實我都體驗到
[00:28:35.040 --> 00:28:37.040]  我們那個自省的天父
[00:28:37.040 --> 00:28:39.040]  他一直的保守
[00:28:39.040 --> 00:28:41.040]  有人說
[00:28:41.040 --> 00:28:43.040]  他們用三個P
[00:28:43.040 --> 00:28:45.040]  來形容父母的
[00:28:45.040 --> 00:28:47.040]  基本角色
[00:28:47.040 --> 00:28:49.040]  哪三個P呢?
[00:28:49.040 --> 00:28:51.040]  第一個P是Provide 供應
[00:28:51.040 --> 00:28:53.040]  第二個P是Protect 保護
[00:28:53.040 --> 00:28:55.040]  第三個P
[00:28:55.040 --> 00:28:57.040]  是Prepare 預備
[00:28:57.040 --> 00:28:59.040]  其實我想
[00:28:59.040 --> 00:29:01.040]  我們的天父
[00:29:01.040 --> 00:29:03.040]  同樣地用這三方面
[00:29:03.040 --> 00:29:05.040]  去建立我們每一個
[00:29:05.040 --> 00:29:07.040]  我很相信
[00:29:07.040 --> 00:29:09.040]  其實沒有一個家長
[00:29:09.040 --> 00:29:11.040]  想成為一隻怪獸
[00:29:11.040 --> 00:29:13.040]  只是因為我們太過愛惜
[00:29:13.040 --> 00:29:15.040]  我們的子女
[00:29:15.040 --> 00:29:17.040]  而在應有的付出裡面
[00:29:17.040 --> 00:29:19.040]  或者關注的過了龍
[00:29:19.040 --> 00:29:21.040]  所以求主幫助我們
[00:29:21.040 --> 00:29:23.040]  提醒我們
[00:29:23.040 --> 00:29:25.040]  不要成為一隻怪獸
[00:29:25.040 --> 00:29:27.040]  惹我們的兒女的氣
[00:29:27.040 --> 00:29:29.040]  更加重要的是
[00:29:29.040 --> 00:29:31.040]  要記得要以上主的教訓
[00:29:31.040 --> 00:29:33.040]  警戒來養育
[00:29:33.040 --> 00:29:35.040]  我們的子女
[00:29:35.040 --> 00:29:37.040]  最後我想說
[00:29:37.040 --> 00:29:39.040]  人世間有很多事情
[00:29:39.040 --> 00:29:41.040]  並不是我們做父母
[00:29:41.040 --> 00:29:43.040]  可以去掌控
[00:29:43.040 --> 00:29:45.040]  有一天我們的孩子
[00:29:45.040 --> 00:29:47.040]  都要自己出去闖
[00:29:47.040 --> 00:29:49.040]  我們只能夠及早地
[00:29:49.040 --> 00:29:51.040]  將我們的子女
[00:29:51.040 --> 00:29:53.040]  交託給我們的上主
[00:29:53.040 --> 00:29:55.040]  讓上主去塑造他們
[00:29:55.040 --> 00:29:57.040]  其實最重要的是
[00:29:57.040 --> 00:29:59.040]  如果我們真的愛上主
[00:29:59.040 --> 00:30:01.040]  我們重視和祂的關係的話
[00:30:01.040 --> 00:30:03.040]  我們的新教
[00:30:03.040 --> 00:30:05.040]  就可以讓我們的子女
[00:30:05.040 --> 00:30:07.040]  有養學養
[00:30:07.040 --> 00:30:09.040]  所以求主去祝福我們
[00:30:09.040 --> 00:30:11.040]  祝福我們的孩子
[00:30:11.040 --> 00:30:13.040]  將來是怎樣
[00:30:13.040 --> 00:30:15.040]  可能我們真的
[00:30:15.040 --> 00:30:17.040]  沒有把握
[00:30:17.040 --> 00:30:19.040]  但我想深一層
[00:30:19.040 --> 00:30:21.040]  其實是有盼望的
[00:30:21.040 --> 00:30:23.040]  最後祝願大家
[00:30:23.040 --> 00:30:25.040]  特別是在座的爸爸媽媽
[00:30:25.040 --> 00:30:27.040]  父親節快樂
[00:30:27.040 --> 00:30:29.040]  讓我們一起的童心
[00:30:29.040 --> 00:30:31.040]  來到禱告
[00:30:31.040 --> 00:30:33.040]  求主祢
[00:30:33.040 --> 00:30:35.040]  陪伴我們去
[00:30:35.040 --> 00:30:37.040]  育養我們的孩子
[00:30:37.040 --> 00:30:39.040]  求主祢
[00:30:39.040 --> 00:30:41.040]  去讓我們
[00:30:41.040 --> 00:30:43.040]  去看到
[00:30:43.040 --> 00:30:45.040]  祢的引導和模樣
[00:30:45.040 --> 00:30:47.040]  我們很想我們的子女
[00:30:47.040 --> 00:30:49.040]  跟祢的腳蹤
[00:30:49.040 --> 00:30:51.040]  我們很想我們的子女
[00:30:51.040 --> 00:30:53.040]  一生的都屬於祢
[00:30:53.040 --> 00:30:55.040]  主啊
[00:30:55.040 --> 00:30:57.040]  這是我們作為父母的心聲
[00:30:57.040 --> 00:30:59.040]  求主
[00:30:59.040 --> 00:31:01.040]  讓我們的子女在祢的裡面
[00:31:01.040 --> 00:31:03.040]  一生的去緊靠著祢
[00:31:03.040 --> 00:31:05.040]  一生的
[00:31:05.040 --> 00:31:07.040]  去追隨祢
[00:31:07.040 --> 00:31:09.040]  多謝祢剛才給我們有機會
[00:31:09.040 --> 00:31:11.040]  一起去聽祢的說話
[00:31:11.040 --> 00:31:13.040]  求祢在當中
[00:31:13.040 --> 00:31:15.040]  提醒我們做父親的
[00:31:15.040 --> 00:31:17.040]  做母親的
[00:31:17.040 --> 00:31:19.040]  同樣去提醒我們做子女的
[00:31:19.040 --> 00:31:21.040]  在主的裡面
[00:31:21.040 --> 00:31:23.040]  去共建一個
[00:31:23.040 --> 00:31:25.040]  合神心義的家
[00:31:25.040 --> 00:31:27.040]  多謝祢
[00:31:27.040 --> 00:31:29.040]  聽我們的祈禱
[00:31:29.040 --> 00:31:31.040]  奉主耶穌的聖名
