
[00:00:00.000 --> 00:00:03.500]  今個月是我們教會的「猜傳月」
[00:24:59.000 --> 00:25:05.000]  所以為了報答Wiseman
[00:25:05.000 --> 00:25:09.000]  這樣的猶太人的功勞
[00:25:09.000 --> 00:25:12.000]  他們在1917年
[00:25:12.000 --> 00:25:15.000]  發表了一個這樣的宣言
[00:25:15.000 --> 00:25:19.000]  說英國政府贊成巴勒斯坦
[00:25:19.000 --> 00:25:23.000]  為猶太人設立民族的鄉土
[00:25:23.000 --> 00:25:27.000]  英國是來贊成這件事
[00:25:27.000 --> 00:25:30.000]  並且來推動這件事
[00:25:30.000 --> 00:25:34.000]  在1917年12月
[00:25:34.000 --> 00:25:36.000]  英國的將軍
[00:25:36.000 --> 00:25:43.000]  成功奪取在土耳其手上的巴勒斯坦地的管治權
[00:25:43.000 --> 00:25:46.000]  接著在1922年
[00:25:46.000 --> 00:25:48.000]  這個統治權
[00:25:48.000 --> 00:25:52.000]  就給了英國來統治
[00:25:52.000 --> 00:25:55.000]  而英國就推動了
[00:25:55.000 --> 00:25:58.000]  這個貝爾福的宣言
[00:25:58.000 --> 00:26:01.000]  就是讓這個土地
[00:26:01.000 --> 00:26:05.000]  讓猶太人能夠建立他們的國家
[00:26:05.000 --> 00:26:07.000]  當然了
[00:26:07.000 --> 00:26:09.000]  當時很多猶太人
[00:26:09.000 --> 00:26:13.000]  回到巴勒斯坦這個地方
[00:26:13.000 --> 00:26:15.000]  接著第二次世界大戰
[00:26:15.000 --> 00:26:17.000]  你知道納粹的德軍
[00:26:17.000 --> 00:26:20.000]  殺了600萬的猶太人
[00:26:20.000 --> 00:26:23.000]  在1947年的時候
[00:26:23.000 --> 00:26:27.000]  在聯合國去通過
[00:26:27.000 --> 00:26:31.000]  究竟是否夠猶太人立國呢
[00:26:31.000 --> 00:26:33.000]  我相信很多國家
[00:26:33.000 --> 00:26:36.000]  很同情以色列人的處境
[00:26:36.000 --> 00:26:38.000]  結果竟然通過了
[00:26:38.000 --> 00:26:40.000]  在1948年
[00:26:40.000 --> 00:26:41.000]  5月的時候
[00:26:41.000 --> 00:26:44.000]  給猶太人立國
[00:26:44.000 --> 00:26:47.000]  在那裏建立自己的國家
[00:26:47.000 --> 00:26:49.000]  不夠24小時
[00:26:49.000 --> 00:26:52.000]  列國周圍的阿拉伯人
[00:26:52.000 --> 00:26:56.000]  就要打這個所謂新成立的
[00:26:56.000 --> 00:26:58.000]  這個以色列國
[00:26:58.000 --> 00:27:00.000]  十萬的軍隊
[00:27:00.000 --> 00:27:02.000]  來準備
[00:27:02.000 --> 00:27:05.000]  來攻擊這個以色列國
[00:27:05.000 --> 00:27:07.000]  但竟然不夠打
[00:27:07.000 --> 00:27:09.000]  竟然不夠打
[00:27:09.000 --> 00:27:11.000]  兄姊妹
[00:27:11.000 --> 00:27:15.000]  神掌管
[00:27:15.000 --> 00:27:17.000]  神介入
[00:27:17.000 --> 00:27:20.000]  這個國家的歷史
[00:27:20.000 --> 00:27:22.000]  當我們看歷史的時候
[00:27:22.000 --> 00:27:24.000]  我們看到那位
[00:27:24.000 --> 00:27:29.000]  來到掌管歷史的神
[00:27:29.000 --> 00:27:31.000]  有些時候我們好像覺得
[00:27:31.000 --> 00:27:33.000]  神不在這裏
[00:27:33.000 --> 00:27:34.000]  但是
[00:27:34.000 --> 00:27:36.000]  這班來到討個的人
[00:27:36.000 --> 00:27:38.000]  他們認定神在這裏
[00:27:38.000 --> 00:27:40.000]  就在最黑暗的時間
[00:27:40.000 --> 00:27:42.000]  被逼迫的時候
[00:27:42.000 --> 00:27:45.000]  他們仍然相信神掌權
[00:27:45.000 --> 00:27:47.000]  神掌權
[00:27:47.000 --> 00:27:48.000]  所以呢
[00:27:48.000 --> 00:27:53.000]  他們能夠仍然有這樣堅定的信心
[00:27:53.000 --> 00:27:56.000]  就好像耶穌被釘十字架
[00:27:56.000 --> 00:28:00.000]  以為神的計劃玩完了
[00:28:00.000 --> 00:28:03.000]  好像神的計劃來到失敗了
[00:28:03.000 --> 00:28:04.000]  但是不知道
[00:28:04.000 --> 00:28:06.000]  三天之後
[00:28:06.000 --> 00:28:11.000]  神卻叫耶穌基督從死裏復活
[00:28:11.000 --> 00:28:14.000]  證明神仍然掌權
[00:28:14.000 --> 00:28:15.000]  兄姊妹
[00:28:15.000 --> 00:28:16.000]  在你逆境裏面
[00:28:16.000 --> 00:28:20.000]  你相不相信神仍然掌權
[00:28:20.000 --> 00:28:23.000]  第三方面
[00:28:23.000 --> 00:28:30.000]  他們不單止有同路人的支持
[00:28:30.000 --> 00:28:35.000]  不單止很肯定神仍然掌權
[00:28:35.000 --> 00:28:39.000]  他們認定神掌權
[00:28:39.000 --> 00:28:42.000]  他們怎樣去面對挑戰呢
[00:28:42.000 --> 00:28:44.000]  在二十九節
[00:28:44.000 --> 00:28:49.000]  他們來表明
[00:28:49.000 --> 00:28:54.000]  他們來恐嚇他們
[00:28:54.000 --> 00:29:01.000]  當時的公議會議員
[00:29:01.000 --> 00:29:02.000]  猶太的議員
[00:29:02.000 --> 00:29:08.000]  他們知道他們會繼續去逼迫當時的基督徒
[00:29:08.000 --> 00:29:11.000]  就好像逼迫耶穌一樣
[00:29:11.000 --> 00:29:13.000]  但是
[00:29:13.000 --> 00:29:15.000]  當他們受逼迫
[00:29:15.000 --> 00:29:18.000]  他們向神有什麼祈禱呢
[00:29:18.000 --> 00:29:21.000]  這裡有兩個祈求
[00:29:21.000 --> 00:29:24.000]  當你受逼迫
[00:29:24.000 --> 00:29:26.000]  當你面對危險
[00:29:26.000 --> 00:29:28.000]  你會向神求什麼呢
[00:29:28.000 --> 00:29:30.000]  如果是我
[00:29:30.000 --> 00:29:32.000]  我會求神保護我
[00:29:32.000 --> 00:29:34.000]  求祢讓我有智慧
[00:29:34.000 --> 00:29:37.000]  去面對這個危機
[00:29:37.000 --> 00:29:39.000]  但是這群使徒
[00:29:39.000 --> 00:29:41.000]  他們要祈禱
[00:29:41.000 --> 00:29:42.000]  祈禱什麼呢
[00:29:42.000 --> 00:29:45.000]  求祢讓你的僕人
[00:29:45.000 --> 00:29:48.000]  大大的膽量
[00:29:48.000 --> 00:29:49.000]  講祢的道
[00:29:49.000 --> 00:29:51.000]  他們不是求保護
[00:29:51.000 --> 00:29:53.000]  他們不是求自身的安全
[00:29:53.000 --> 00:29:56.000]  他們是求勇敢
[00:29:56.000 --> 00:29:58.000]  繼續的信服神
[00:29:58.000 --> 00:30:00.000]  去傳揚福音
[00:30:00.000 --> 00:30:02.000]  第二個祈禱
[00:30:02.000 --> 00:30:05.000]  這個祈禱是我們很少的
[00:30:05.000 --> 00:30:07.000]  特別是福音派的教會
[00:30:07.000 --> 00:30:09.000]  很少這樣祈禱
[00:30:09.000 --> 00:30:11.000]  求醫治
[00:30:11.000 --> 00:30:14.000]  醫治的目的是做什麼呢
[00:30:14.000 --> 00:30:16.000]  醫治的目的
[00:30:16.000 --> 00:30:18.000]  是要宣揚福音
[00:30:18.000 --> 00:30:20.000]  如果你看到第三章
[00:30:20.000 --> 00:30:21.000]  你就知道
[00:30:21.000 --> 00:30:23.000]  去耶穌基督的名
[00:30:23.000 --> 00:30:24.000]  來醫治之後
[00:30:24.000 --> 00:30:26.000]  他們有機會
[00:30:26.000 --> 00:30:29.000]  去分享到耶穌的福音
[00:30:29.000 --> 00:30:32.000]  所以換句這兩個祈求
[00:30:32.000 --> 00:30:34.000]  其實也是一個的祈求
[00:30:34.000 --> 00:30:37.000]  祈求神給他們膽量
[00:30:37.000 --> 00:30:40.000]  繼續去宣講神的道
[00:30:40.000 --> 00:30:43.000]  他們不是求自身的安全
[00:30:43.000 --> 00:30:47.000]  是求福音繼續的傳講
[00:30:47.000 --> 00:30:53.000]  香港有浸信會聯會
[00:30:53.000 --> 00:30:56.000]  也有浸信會的差會
[00:30:56.000 --> 00:30:58.000]  美國的美南差會
[00:30:58.000 --> 00:31:03.000]  每一年都派幾千名宣教士
[00:31:03.000 --> 00:31:05.000]  去海外宣教
[00:31:05.000 --> 00:31:08.000]  今年派了四千二百名宣教士
[00:31:08.000 --> 00:31:10.000]  去海外宣教
[00:31:10.000 --> 00:31:13.000]  在九一之後
[00:31:13.000 --> 00:31:17.000]  美南差會在短短幾年裡
[00:31:17.000 --> 00:31:21.000]  就有八位宣教士來訓導
[00:31:21.000 --> 00:31:23.000]  他們出了一本書叫
[00:31:23.000 --> 00:31:26.000]  "Life's Given, Not Taken"
[00:31:26.000 --> 00:31:27.000]  他說生命
[00:31:27.000 --> 00:31:30.000]  這班的生命是奉獻出來的
[00:31:30.000 --> 00:31:38.000]  他們不是被來到去
[00:31:38.000 --> 00:31:40.000]  稍後不懂得翻譯
[00:31:40.000 --> 00:31:44.000]  不是被人搶走
[00:31:44.000 --> 00:31:47.000]  他們是自願來犧牲他們
[00:31:47.000 --> 00:31:50.000]  來奉獻他們的生命出來
[00:31:50.000 --> 00:31:56.000]  在2002年
[00:31:56.000 --> 00:31:59.000]  在衙門有三位宣教士
[00:31:59.000 --> 00:32:00.000]  在醫院的時候
[00:32:00.000 --> 00:32:03.000]  在一間基督教醫院被人槍殺
[00:32:03.000 --> 00:32:06.000]  在2003年在菲律賓
[00:32:06.000 --> 00:32:10.000]  一個炸彈爆炸
[00:32:10.000 --> 00:32:13.000]  來到去殉道
[00:32:13.000 --> 00:32:16.000]  在2004年在伊拉克
[00:32:16.000 --> 00:32:20.000]  有四位宣教士被槍殺
[00:32:20.000 --> 00:32:23.000]  其中一位宣教士三十幾歲
[00:32:23.000 --> 00:32:28.000]  其實他還沒有去參與伊拉克宣教的時候
[00:32:28.000 --> 00:32:30.000]  他曾經參加短宣
[00:32:30.000 --> 00:32:32.000]  當他立定心智
[00:32:32.000 --> 00:32:34.000]  來到去宣教
[00:32:34.000 --> 00:32:36.000]  他賣了自己的房子
[00:32:36.000 --> 00:32:38.000]  賣了自己的車
[00:32:38.000 --> 00:32:42.000]  拿了一個帆布袋去伊拉克
[00:32:42.000 --> 00:32:44.000]  在離開的時候
[00:32:44.000 --> 00:32:48.000]  他交了一封信給教會的牧師
[00:32:48.000 --> 00:32:51.000]  這個就是他的遺書
[00:32:51.000 --> 00:32:56.000]  他預備自己可能有機會殉道
[00:32:56.000 --> 00:32:59.000]  所以有機會嚇死異鄉
[00:32:59.000 --> 00:33:04.000]  他就吩咐牧師如果我死了
[00:33:04.000 --> 00:33:06.000]  你就可以打開來讀
[00:33:06.000 --> 00:33:08.000]  當他死了之後
[00:33:08.000 --> 00:33:10.000]  牧師打開這封信
[00:33:10.000 --> 00:33:12.000]  這封信說什麼呢?
[00:33:12.000 --> 00:33:13.000]  親愛的牧師
[00:33:13.000 --> 00:33:15.000]  當你打開這封信的時候
[00:33:15.000 --> 00:33:17.000]  我已經離開這個世界
[00:33:17.000 --> 00:33:19.000]  因為神呼召我的時候
[00:33:19.000 --> 00:33:20.000]  我沒有後悔
[00:33:20.000 --> 00:33:23.000]  我嘗試分享我的內心
[00:33:23.000 --> 00:33:26.000]  給你了解
[00:33:26.000 --> 00:33:28.000]  我對宣教的負擔
[00:33:28.000 --> 00:33:32.000]  不是因為我被某一個地方所感召
[00:33:32.000 --> 00:33:34.000]  而是我被神所呼召
[00:33:34.000 --> 00:33:37.000]  順服是我的目標
[00:33:37.000 --> 00:33:40.000]  受苦是必然的
[00:33:40.000 --> 00:33:44.000]  他的榮耀是我的賞詞
[00:33:44.000 --> 00:33:47.000]  宣教士所關心的
[00:33:47.000 --> 00:33:51.000]  所注重的就是他怎樣關懷別人
[00:33:51.000 --> 00:33:53.000]  多於明哲的保身
[00:33:53.000 --> 00:33:57.000]  冒險多於自身的安全
[00:33:57.000 --> 00:34:01.000]  理想多於實際
[00:34:01.000 --> 00:34:04.000]  期盼多於可能
[00:34:04.000 --> 00:34:08.000]  我不是被召去單單安慰
[00:34:08.000 --> 00:34:10.000]  或者我要成功
[00:34:10.000 --> 00:34:13.000]  而是我被召去順服
[00:34:13.000 --> 00:34:17.000]  除了認識和服侍耶穌之外
[00:34:17.000 --> 00:34:20.000]  我找不到有其他的事情
[00:34:20.000 --> 00:34:25.000]  可以給我的真正喜樂和滿足
[00:34:25.000 --> 00:34:30.000]  他就是這樣被呼召去順服神
[00:34:30.000 --> 00:34:33.000]  去到這個危險的地方
[00:34:33.000 --> 00:34:38.000]  去完成神所交付給他的工作
[00:34:38.000 --> 00:34:40.000]  弟兄姊妹
[00:34:40.000 --> 00:34:44.000]  我不知道神呼召我們在哪個地方
[00:34:44.000 --> 00:34:47.000]  不過你願不願意順服
[00:34:47.000 --> 00:34:50.000]  這是最大的挑戰
[00:34:50.000 --> 00:34:56.000]  所以這些使徒 這些自己人
[00:34:56.000 --> 00:34:58.000]  這些基督徒
[00:34:58.000 --> 00:35:00.000]  當他們一起祈禱的時候
[00:35:00.000 --> 00:35:03.000]  神啊 求你讓我順服你
[00:35:03.000 --> 00:35:08.000]  求你讓我們勇敢繼續宣講你的道
[00:35:08.000 --> 00:35:11.000]  不要因為問題 困難
[00:35:11.000 --> 00:35:15.000]  以致我們停在那裡
[00:35:15.000 --> 00:35:17.000]  弟兄姊妹
[00:35:17.000 --> 00:35:19.000]  你面對逆境的時候
[00:35:19.000 --> 00:35:22.000]  有沒有同路人可以一起分享
[00:35:22.000 --> 00:35:28.000]  你有沒有認定上帝掌管一切
[00:35:28.000 --> 00:35:32.000]  你有沒有一個願意順服神的心
[00:35:32.000 --> 00:35:36.000]  如果神繼續使用你在那個地方
[00:35:36.000 --> 00:35:39.000]  你仍然勇敢地去見證祂
[00:35:39.000 --> 00:35:42.000]  就好像聖經所講的
[00:35:42.000 --> 00:35:43.000]  我們一起重讀
[00:35:43.000 --> 00:35:46.000]  「但聖靈臨到你們身上
[00:35:46.000 --> 00:35:48.000]  你們就必得著能力
[00:35:48.000 --> 00:35:50.000]  並且在耶路撒冷
[00:35:50.000 --> 00:35:53.000]  整個猶太和撒瑪利亞各處
[00:35:53.000 --> 00:35:57.000]  直到地極作我的見證」
[00:35:57.000 --> 00:36:00.000]  耶穌吩咐門徒
[00:36:00.000 --> 00:36:05.000]  去等候聖靈的能力降臨
[00:36:05.000 --> 00:36:07.000]  他們就能夠得到能力
[00:36:07.000 --> 00:36:11.000]  不只是單單在自己熟悉的地方
[00:36:11.000 --> 00:36:15.000]  還去到不熟悉的地方
[00:36:15.000 --> 00:36:19.000]  繼續成為耶穌的見證人
[00:36:19.000 --> 00:36:22.000]  神未必呼召我們每一個人
[00:36:22.000 --> 00:36:24.000]  都去到海外
[00:36:24.000 --> 00:36:27.000]  來做宣教的工作
[00:36:27.000 --> 00:36:30.000]  但是我們可以支持這些宣教子
[00:36:30.000 --> 00:36:33.000]  甚至神在我們當中
[00:36:33.000 --> 00:36:37.000]  呼召我們能夠成為一個
[00:36:37.000 --> 00:36:39.000]  被差遣出去的
[00:36:39.000 --> 00:36:42.000]  作為耶穌的見證人
[00:36:42.000 --> 00:36:46.000]  你會不會說我在這裡請差遣我們?
[00:36:46.000 --> 00:36:48.000]  弟子們
[00:36:48.000 --> 00:36:50.000]  今天我們面對
[00:36:50.000 --> 00:36:54.000]  可能不是要去到海外
[00:36:54.000 --> 00:36:57.000]  今天我們在香港
[00:36:57.000 --> 00:37:01.000]  你願不願意做一個徹底跟隨耶穌的人
[00:37:01.000 --> 00:37:04.000]  我願意成為他的見證人
[00:37:04.000 --> 00:37:05.000]  去繼續見證他
[00:37:05.000 --> 00:37:07.000]  我們一起祈禱
