
[00:00:00.000 --> 00:00:28.000]  上次會議後發出的資料文件
[00:20:56.000 --> 00:20:59.000]  沒有什麼特別的重要性
[00:20:59.000 --> 00:21:03.000]  不過人是有一個心理需要
[00:21:04.000 --> 00:21:07.000]  就是要被別人重視
[00:21:07.000 --> 00:21:10.000]  被看為重要
[00:21:10.000 --> 00:21:15.000]  這種重要感和滿足感是有分別的
[00:21:15.000 --> 00:21:17.000]  我舉一個例子
[00:21:17.000 --> 00:21:19.000]  我有一位朋友很久沒見了
[00:21:19.000 --> 00:21:21.000]  最近跟他一起吃飯
[00:21:21.000 --> 00:21:25.000]  他很喜歡打草地滾球
[00:21:25.000 --> 00:21:27.000]  如果他贏了一場比賽
[00:21:27.000 --> 00:21:30.000]  他當然很滿足,很有滿足感
[00:21:31.000 --> 00:21:35.000]  最近聽說他還教他太太一起玩草地滾球
[00:21:35.000 --> 00:21:37.000]  他太太也玩得很出色
[00:21:37.000 --> 00:21:40.000]  在一場比賽中贏了一個大銀盤
[00:21:40.000 --> 00:21:42.000]  還拿給我們看
[00:21:42.000 --> 00:21:45.000]  我相信他做教練的丈夫
[00:21:45.000 --> 00:21:48.000]  一定會很有滿足感
[00:21:48.000 --> 00:21:53.000]  但是不會增加他做丈夫的重要感
[00:21:53.000 --> 00:21:57.000]  不過我朋友也是球會的秘書
[00:21:58.000 --> 00:22:01.000]  有話語權,有影響力
[00:22:01.000 --> 00:22:05.000]  那就使他有重要感
[00:22:05.000 --> 00:22:09.000]  當上帝創造了人之後
[00:22:09.000 --> 00:22:12.000]  上帝給了亞當和夏娃一個工作
[00:22:12.000 --> 00:22:15.000]  就是做大地的管理人
[00:22:15.000 --> 00:22:18.000]  其實就好像給了他們一頂皇冠
[00:22:18.000 --> 00:22:22.000]  讓他們在大地上好像做皇帝一樣
[00:22:22.000 --> 00:22:25.000]  當他們犯罪之後
[00:22:26.000 --> 00:22:28.000]  他們的皇冠就失落了
[00:22:28.000 --> 00:22:31.000]  他們的身份地位就改變了
[00:22:31.000 --> 00:22:35.000]  也同時失去了他們的重要性
[00:22:35.000 --> 00:22:38.000]  主耶穌呼召彼得
[00:22:38.000 --> 00:22:41.000]  讓他成為主耶穌的助手
[00:22:41.000 --> 00:22:44.000]  就是要把這頂皇冠還給他
[00:22:44.000 --> 00:22:46.000]  他後來成為使徒
[00:22:46.000 --> 00:22:49.000]  在教會中有很重要的影響力
[00:22:49.000 --> 00:22:51.000]  最近我們說過啟示錄
[00:22:51.000 --> 00:22:53.000]  在約翰的異象當中
[00:22:54.000 --> 00:22:58.000]  在寶座周圍有二十四個長老
[00:22:58.000 --> 00:23:00.000]  有二十四個座位
[00:23:00.000 --> 00:23:02.000]  上面坐著二十四個長老
[00:23:02.000 --> 00:23:04.000]  身上穿著白袍
[00:23:04.000 --> 00:23:07.000]  頭上戴著金冠
[00:23:07.000 --> 00:23:10.000]  在耶路撒冷的城牆上
[00:23:10.000 --> 00:23:12.000]  有十二塊基石
[00:23:12.000 --> 00:23:17.000]  基石上刻有十二使徒的名字
[00:23:19.000 --> 00:23:24.000]  耶穌給彼得呼召身份的轉變
[00:23:24.000 --> 00:23:28.000]  第二樣是生命的轉向
[00:23:28.000 --> 00:23:30.000]  彼得的職業是漁夫
[00:23:30.000 --> 00:23:32.000]  他時時要向下望
[00:23:32.000 --> 00:23:35.000]  看下雨 看下海 看著海
[00:23:35.000 --> 00:23:38.000]  現在耶穌呼召他 跟從他
[00:23:38.000 --> 00:23:41.000]  要他做建立天國的大業
[00:23:41.000 --> 00:23:45.000]  他開始要轉向向上望
[00:23:45.000 --> 00:23:48.000]  他要追求日光之上的事業
[00:23:49.000 --> 00:23:54.000]  而不是再留戀日光之下的海和雨
[00:23:54.000 --> 00:23:58.000]  第三點是價值的轉向
[00:23:58.000 --> 00:24:01.000]  在第十一節告訴我們
[00:24:01.000 --> 00:24:03.000]  他們把船靠岸
[00:24:03.000 --> 00:24:06.000]  就撇下所有的 跟從了耶穌
[00:24:06.000 --> 00:24:09.000]  撇下所有包括他們的專業
[00:24:09.000 --> 00:24:11.000]  他們的財產
[00:24:11.000 --> 00:24:14.000]  一般人都會看那些東西是重要的
[00:24:15.000 --> 00:24:20.000]  很多人不願意付代價跟隨著
[00:24:20.000 --> 00:24:25.000]  星期一有空就來教會見朋友
[00:24:25.000 --> 00:24:29.000]  奉獻十一給上帝可以考慮一下
[00:24:29.000 --> 00:24:33.000]  為教會做事不用花太多時間
[00:24:33.000 --> 00:24:35.000]  可以考慮一下
[00:24:35.000 --> 00:24:37.000]  平常的日子就我行我素
[00:24:37.000 --> 00:24:40.000]  公照花 馬照跑 錢照賭
[00:24:40.000 --> 00:24:43.000]  其他娛樂照做 聖經就少讀
[00:24:44.000 --> 00:24:47.000]  但我們看到彼得 雅各和約翰
[00:24:47.000 --> 00:24:50.000]  認識耶穌真是上帝的兒子之後
[00:24:50.000 --> 00:24:54.000]  他們的價值觀完全轉換了
[00:24:54.000 --> 00:24:59.000]  專業和財產可以撇下去跟從主
[00:24:59.000 --> 00:25:05.000]  請主耶穌呼召我們成為門徒
[00:25:05.000 --> 00:25:09.000]  其實不只將永生賜給我們
[00:25:09.000 --> 00:25:11.000]  也將我們失落的皇冠
[00:25:11.000 --> 00:25:13.000]  再一次賜予給我們
[00:25:14.000 --> 00:25:16.000]  成為上帝的兒女
[00:25:16.000 --> 00:25:18.000]  正如保羅所說
[00:25:18.000 --> 00:25:21.000]  上帝的靈和我們的靈一同證實
[00:25:21.000 --> 00:25:23.000]  我們是上帝的兒女
[00:25:23.000 --> 00:25:25.000]  認識到這個真理
[00:25:25.000 --> 00:25:28.000]  知道我們的身份已經轉變
[00:25:28.000 --> 00:25:32.000]  我們的生命有沒有轉向呢?
[00:25:32.000 --> 00:25:35.000]  我們有沒有轉向上面
[00:25:35.000 --> 00:25:38.000]  而不是繼續忙向世界呢?
[00:25:38.000 --> 00:25:41.000]  保羅鼓勵我們要看上面
[00:25:42.000 --> 00:25:44.000]  你們已經跟基督一起復活
[00:25:44.000 --> 00:25:49.000]  你們必須追求天上的事
[00:25:49.000 --> 00:25:55.000]  在那裡 基督坐在上帝右邊的寶座上
[00:25:55.000 --> 00:26:00.000]  我們的價值觀有沒有轉換呢?
[00:26:00.000 --> 00:26:04.000]  是否仍然以短暫的物質作為滿足
[00:26:04.000 --> 00:26:08.000]  而忽略了有永恆價值的事呢?
[00:26:10.000 --> 00:26:12.000]  如果我們信了耶穌之後
[00:26:12.000 --> 00:26:15.000]  什麼都沒有改變
[00:26:15.000 --> 00:26:18.000]  生命沒有轉向 價值沒有轉換
[00:26:18.000 --> 00:26:20.000]  我覺得就好像一個寓言故事
[00:26:20.000 --> 00:26:22.000]  王子與黑丐中的王子
[00:26:22.000 --> 00:26:24.000]  有王子不去做
[00:26:24.000 --> 00:26:26.000]  就去跟黑丐交換身份
[00:26:26.000 --> 00:26:28.000]  寧願去做乞丐
[00:26:28.000 --> 00:26:32.000]  在新的一年開始的時候
[00:26:32.000 --> 00:26:35.000]  我希望大家都立志
[00:26:35.000 --> 00:26:38.000]  做天父的王子和公主
[00:26:39.000 --> 00:26:41.000]  轉變我們的人生方向
[00:26:41.000 --> 00:26:43.000]  向上不是向下
[00:26:43.000 --> 00:26:46.000]  轉換我們的價值觀
[00:26:46.000 --> 00:26:48.000]  看永恆的事物
[00:26:48.000 --> 00:26:52.000]  過於今生短暫的物質
[00:26:52.000 --> 00:26:55.000]  跟我們一起祈禱
[00:26:55.000 --> 00:26:58.000]  親愛的天父我們感謝主耶穌呼召我們
[00:26:58.000 --> 00:27:01.000]  使我們有幸成為祂的門徒
[00:27:01.000 --> 00:27:04.000]  也成為天父的兒女
[00:27:04.000 --> 00:27:06.000]  求主幫助我們
[00:27:07.000 --> 00:27:09.000]  祈求祂贖回禮
[00:27:09.000 --> 00:27:12.000]  主為我們戴上荊棘冠冕
[00:27:12.000 --> 00:27:15.000]  祂把生命的冠冕賜給我們
[00:27:15.000 --> 00:27:17.000]  求主幫助我們
[00:27:17.000 --> 00:27:19.000]  時常思念天國的事
[00:27:19.000 --> 00:27:21.000]  立定志向
[00:27:21.000 --> 00:27:23.000]  做有永恆價值的事
[00:27:23.000 --> 00:27:25.000]  奉耶穌基督的名祈禱
[00:27:25.000 --> 00:27:27.000]  阿們
