
[00:00:00.000 --> 00:00:01.640]  我們做一個簡短的禱告
[00:21:17.960 --> 00:21:20.920]  因為我們都知道了
[00:21:20.920 --> 00:21:22.760]  我們內心的每一個意念
[00:21:22.760 --> 00:21:24.200]  我們沒有發出來
[00:21:24.200 --> 00:21:25.200]  他都曉得
[00:21:25.200 --> 00:21:30.560]  那你告訴神吧
[00:21:30.560 --> 00:21:32.320]  告訴神
[00:21:32.320 --> 00:21:38.280]  與神要有情感的交流
[00:21:38.280 --> 00:21:41.320]  不僅在讚美的時候要投入
[00:21:41.320 --> 00:21:42.320]  禱告的時候
[00:21:42.320 --> 00:21:47.920]  依然可以把你內心所有的情緒宣洩出來
[00:21:47.920 --> 00:21:49.320]  表達出來
[00:21:49.320 --> 00:21:54.200]  因為神聽你的心聲
[00:21:54.200 --> 00:21:57.720]  我們神聽我們的心聲
[00:21:57.720 --> 00:22:01.760]  神不是壓制我們的神
[00:22:01.760 --> 00:22:06.000]  而是我們常說神是連續的
[00:22:06.000 --> 00:22:07.600]  是溫柔的
[00:22:07.600 --> 00:22:12.920]  是安慰的
[00:22:12.920 --> 00:22:15.840]  當我們學會用心投入
[00:22:15.840 --> 00:22:17.920]  用情回應的時候
[00:22:17.920 --> 00:22:19.120]  你會發現
[00:22:19.120 --> 00:22:23.920]  神的話來到我們心裡的時候
[00:22:23.920 --> 00:22:31.360]  你就會用你的全心全意思想來專注
[00:22:31.360 --> 00:22:32.720]  說再白一點
[00:22:32.720 --> 00:22:37.400]  你就能在敬拜當中一定能夠聽到有一句話
[00:22:37.400 --> 00:22:41.520]  或者說有一句歌詞打動你的心
[00:22:41.520 --> 00:22:43.560]  你會琢磨
[00:22:43.560 --> 00:22:46.960]  你會把它存在心裡珍藏起來
[00:22:46.960 --> 00:22:56.720]  因為這就是今天神要對你說的一句話
[00:22:56.720 --> 00:22:58.800]  親愛的聽眾朋友
[00:22:58.800 --> 00:23:04.640]  當我們
[00:23:04.640 --> 00:23:09.760]  當牧師常常問我們讀聖經了沒有
[00:23:09.760 --> 00:23:13.160]  我們常常有一句推託是什麼呢
[00:23:13.160 --> 00:23:13.840]  哎呀
[00:23:13.840 --> 00:23:15.200]  聖經太難讀了
[00:23:15.200 --> 00:23:16.160]  我不是專業
[00:23:16.160 --> 00:23:19.320]  有些地方真的沒辦法讀
[00:23:19.320 --> 00:23:22.080]  是
[00:23:22.080 --> 00:23:30.240]  但是反過來再問
[00:23:30.240 --> 00:23:31.560]  反過來問什麼
[00:23:31.560 --> 00:23:34.120]  談戀愛的時候
[00:23:34.120 --> 00:23:38.640]  對方說的每一句話你會發現你都會聽得什麼呀
[00:23:38.640 --> 00:23:40.320]  清清楚楚
[00:23:40.320 --> 00:23:43.400]  記得很清楚
[00:23:43.400 --> 00:23:50.080]  是不是他說的每一句話你都懂呢
[00:23:50.080 --> 00:23:53.600]  但是你會放在心裡仔細的去什麼呀
[00:23:53.600 --> 00:23:55.000]  去琢磨
[00:23:55.000 --> 00:24:03.360]  因為你要討他喜悅
[00:24:03.360 --> 00:24:09.920]  因為你要討他喜悅
[00:24:09.920 --> 00:24:12.720]  放在信仰裡面也一樣
[00:24:12.720 --> 00:24:22.920]  我們常常把這句口頭的藉口推託當成一個擋箭牌
[00:24:22.920 --> 00:24:23.760]  哎呀
[00:24:23.760 --> 00:24:24.880]  太難讀了
[00:24:24.880 --> 00:24:26.160]  我不是專家
[00:24:26.160 --> 00:24:27.160]  我不是學者
[00:24:27.160 --> 00:24:29.800]  我不是上神學的
[00:24:29.800 --> 00:24:31.360]  我不懂
[00:24:31.360 --> 00:24:36.880]  你會發現都會當成我們懶惰讀聖經的一個藉口
[00:24:36.880 --> 00:24:49.320]  都會當著我們不能夠仔細去揣摩神話語的一個藉口
[00:24:49.320 --> 00:24:51.680]  問題的根本在哪裡
[00:24:51.680 --> 00:24:55.840]  還是我的心不在什麼神那裡
[00:24:55.840 --> 00:24:59.560]  我的情沒有向神投入回應
[00:24:59.560 --> 00:25:03.000]  所以說這些話都像耳邊風一樣
[00:25:03.000 --> 00:25:18.960]  很快的吹過吹過吹過
[00:25:18.960 --> 00:25:21.160]  親愛的弟兄姊妹
[00:25:21.160 --> 00:25:23.680]  敬拜是與神共舞
[00:25:23.680 --> 00:25:28.560]  神的話實際上不難明白
[00:25:28.560 --> 00:25:33.480]  神的話也不難記住
[00:25:33.480 --> 00:25:38.280]  但是關鍵的關鍵還是第一個
[00:25:38.280 --> 00:25:41.840]  我們的心在哪裡
[00:25:41.840 --> 00:25:47.880]  我們的心在哪裡
[00:25:47.880 --> 00:25:49.440]  詩篇告訴我們說
[00:25:49.440 --> 00:25:50.480]  我的心啊
[00:25:50.480 --> 00:25:53.160]  你為何憂悶
[00:25:53.160 --> 00:25:54.000]  我的心啊
[00:25:54.000 --> 00:25:56.080]  你為何憂悶
[00:25:56.080 --> 00:25:57.640]  我們來到主的面前
[00:25:57.640 --> 00:26:00.720]  我們常常要問問我們自己
[00:26:00.720 --> 00:26:02.480]  要提醒我們自己
[00:26:02.480 --> 00:26:03.400]  我的心啊
[00:26:03.400 --> 00:26:04.960]  你為何要愁煩
[00:26:04.960 --> 00:26:05.760]  我的心啊
[00:26:05.760 --> 00:26:07.520]  你為何要憂悶
[00:26:07.520 --> 00:26:12.480]  當來敬拜耶和華
[00:26:12.480 --> 00:26:14.720]  當舉起頭
[00:26:14.720 --> 00:26:19.560]  舉起手來敬拜耶和華
[00:26:19.560 --> 00:26:21.520]  讓我的心能夠投入
[00:26:21.520 --> 00:26:23.800]  讓我的情能夠回應
[00:26:23.800 --> 00:26:28.280]  讓我的思想意念能夠專注
[00:26:28.280 --> 00:26:32.440]  那我們一定是一個蒙福的人
[00:26:32.440 --> 00:26:34.760]  我們一定能夠理解
[00:26:34.760 --> 00:26:37.880]  神在我們身上的意義
[00:26:37.880 --> 00:26:39.600]  我們一定能夠抓到
[00:26:39.600 --> 00:26:43.520]  神在我們身上的計劃
[00:26:43.520 --> 00:26:49.600]  一生的計劃
[00:26:49.600 --> 00:26:54.640]  敬拜與神共舞
[00:26:54.640 --> 00:26:57.000]  親愛的弟兄姊妹
[00:26:57.000 --> 00:26:59.520]  用心投入者
[00:26:59.520 --> 00:27:01.160]  用情回憶者
[00:27:01.160 --> 00:27:03.120]  用意念思想者
[00:27:03.120 --> 00:27:06.800]  我們就能夠配合到神的步伐
[00:27:06.800 --> 00:27:12.080]  我們一生就會變得不再一樣
[00:27:12.080 --> 00:27:13.400]  每一次的敬拜
[00:27:13.400 --> 00:27:15.040]  你都會有感動
[00:27:15.040 --> 00:27:16.320]  有收穫
[00:27:16.320 --> 00:27:17.520]  每一次的敬拜
[00:27:17.520 --> 00:27:21.040]  你能真的領受力量與安慰
[00:27:21.040 --> 00:27:22.200]  每一次的敬拜
[00:27:22.200 --> 00:27:23.360]  你一定知道
[00:27:23.360 --> 00:27:27.400]  神今天向你說話了
[00:27:27.400 --> 00:27:30.280]  帶著這些從神來領受
[00:27:30.280 --> 00:27:33.800]  你將會能夠過一個
[00:27:33.800 --> 00:27:38.400]  喜樂有力的一個星期
[00:27:38.400 --> 00:27:40.520]  願神祝福他的話語
[00:27:40.520 --> 00:27:43.160]  願我們真的
[00:27:43.160 --> 00:27:46.840]  在以後的敬拜當中學習
[00:27:46.840 --> 00:27:52.160]  把敬拜看作是與神共舞
[00:27:52.160 --> 00:28:01.160]  我們一起來禱告
[00:28:01.160 --> 00:28:07.840]  天父我們真的感謝你
[00:28:07.840 --> 00:28:12.920]  但在我們感謝你之前
[00:28:12.920 --> 00:28:15.800]  我們必須我們真的是慚愧
[00:28:15.800 --> 00:28:20.680]  我們懇求你憐憫我們
[00:28:20.680 --> 00:28:24.040]  我們在你面前投入得太少
[00:28:24.040 --> 00:28:30.600]  我們在你面前的情感太過乏味
[00:28:30.600 --> 00:28:36.440]  我們對於你的思想太過簡單
[00:28:36.440 --> 00:28:39.720]  但是你依然在那裡等我們
[00:28:39.720 --> 00:28:42.000]  等我們走近你
[00:28:42.000 --> 00:28:45.760]  等我們能夠把心掏給你
[00:28:45.760 --> 00:28:48.400]  你沒有放棄我們
[00:28:48.400 --> 00:28:51.840]  因此我們今天再次向你回應
[00:28:51.840 --> 00:28:55.760]  主啊 幫助我們
[00:28:55.760 --> 00:29:00.080]  我們要做一個真正向你回應的人
[00:29:00.080 --> 00:29:02.920]  真正與你一個共舞的人
[00:29:02.920 --> 00:29:06.120]  讓我們的敬拜充滿樂趣
[00:29:06.120 --> 00:29:08.320]  充滿意義
[00:29:08.320 --> 00:29:10.680]  充滿感恩
[00:29:10.680 --> 00:29:15.840]  大高峰耶穌基督聖名 阿們
