
[00:00:00.000 --> 00:00:06.720]  相信在座的每一位都對考試測驗很熟悉
[00:18:23.800 --> 00:18:26.200]  那你說吃喝玩樂有什麼問題
[00:18:26.200 --> 00:18:28.400]  吃喝玩樂有沒有問題
[00:18:28.400 --> 00:18:30.840]  吃喝玩樂當然沒有問題
[00:18:30.840 --> 00:18:33.880]  人是需要平均的吃喝玩樂
[00:18:33.880 --> 00:18:37.760]  以致我們身體靈魂情緒都得到健康
[00:18:37.760 --> 00:18:41.560]  不過問題就是當吃喝玩樂
[00:18:41.560 --> 00:18:46.200]  取替了神賦予人的生命意義的時候
[00:18:46.200 --> 00:18:48.120]  當我們的慾望
[00:18:48.120 --> 00:18:52.240]  遠遠大過我們心中的神的位置的時候
[00:18:52.240 --> 00:18:55.600]  這個就是出現問題的時候
[00:18:55.600 --> 00:18:59.440]  在十四世紀
[00:18:59.440 --> 00:19:03.120]  歐洲有一個國家叫做海爾德公國
[00:19:03.120 --> 00:19:05.200]  這個皇帝有兩個兒子
[00:19:05.200 --> 00:19:10.480]  這兩個兒子為了爭奪皇位就發生爭戰
[00:19:10.480 --> 00:19:14.920]  弟弟愛德華贏了一場戰爭
[00:19:14.920 --> 00:19:18.080]  捉住他大哥雷納德
[00:19:18.080 --> 00:19:20.120]  不過沒有即時殺死他
[00:19:20.120 --> 00:19:24.560]  相反這個弟弟在城堡裡建了一間屋
[00:19:24.560 --> 00:19:26.880]  給他的哥哥住
[00:19:26.880 --> 00:19:28.760]  就跟他說
[00:19:28.760 --> 00:19:31.200]  如果你能夠從這個房間裡走出去的時候
[00:19:31.200 --> 00:19:32.200]  隨便
[00:19:32.200 --> 00:19:34.040]  你就可以重新得到自由
[00:19:34.040 --> 00:19:37.120]  重新得到你的頭銜和財產
[00:19:37.120 --> 00:19:38.040]  這麼棒
[00:19:38.040 --> 00:19:40.000]  對大部分人來說不難
[00:19:40.000 --> 00:19:42.640]  因為房間有門有窗又沒有上鎖
[00:19:42.640 --> 00:19:46.920]  不過大家看看這個身形
[00:19:46.920 --> 00:19:49.560]  走不出去
[00:19:49.560 --> 00:19:52.640]  如果他走出去當然要首先減肥
[00:19:52.640 --> 00:19:54.760]  不過愛德華做弟弟的
[00:19:54.760 --> 00:19:57.880]  很認識這個哥哥
[00:19:57.880 --> 00:19:59.440]  他很喜歡吃東西
[00:19:59.440 --> 00:20:01.720]  每天就叫人煮一些美食
[00:20:01.720 --> 00:20:03.640]  砰到他的房間裡
[00:20:03.640 --> 00:20:06.280]  這個大哥好像活在天堂一樣
[00:20:06.280 --> 00:20:08.560]  來者不拒
[00:20:08.560 --> 00:20:10.120]  不但沒有減肥
[00:20:10.120 --> 00:20:12.160]  越來越肥
[00:20:12.160 --> 00:20:13.320]  就是這樣
[00:20:13.320 --> 00:20:16.320]  這個做哥哥的
[00:20:16.320 --> 00:20:18.680]  就在那個房間裡
[00:20:18.680 --> 00:20:21.240]  而當這個弟弟被人指控說
[00:20:21.240 --> 00:20:24.240]  你對你哥哥這麼殘忍
[00:20:24.240 --> 00:20:26.320]  這個弟弟就這樣說
[00:20:26.320 --> 00:20:29.440]  我哥從來都不是囚犯
[00:20:29.440 --> 00:20:30.560]  只要他願意的話
[00:20:30.560 --> 00:20:33.480]  他任何時間都可以離開
[00:20:33.480 --> 00:20:35.080]  但問題就是
[00:20:35.080 --> 00:20:37.240]  這個哥哥就將他餘下的一生
[00:20:37.240 --> 00:20:39.240]  大部分的時間
[00:20:39.240 --> 00:20:43.200]  都在房間裡享受他的美食
[00:20:43.200 --> 00:20:45.080]  並不是因為他沒有自由
[00:20:45.080 --> 00:20:46.440]  出不去
[00:20:46.440 --> 00:20:49.800]  而是因為他沒有辦法擺脫到
[00:20:49.800 --> 00:20:52.040]  對食物的慾望
[00:20:52.040 --> 00:20:53.960]  當然對我們每個人都需要吃
[00:20:53.960 --> 00:20:55.480]  食物是可以維持生命的
[00:20:55.480 --> 00:20:58.120]  但當食物或者我們任何一種的情慾
[00:20:58.120 --> 00:21:01.160]  取替了神給我們生命意義的時候
[00:21:01.160 --> 00:21:02.200]  他這個情慾
[00:21:02.200 --> 00:21:05.360]  也同時奪走了我們對生命的自由
[00:21:05.360 --> 00:21:07.760]  就好像這個伴子
[00:21:07.760 --> 00:21:10.080]  做哥哥的一樣
[00:21:10.080 --> 00:21:17.720]  讓我們成為了自己慾望的囚禁者
[00:21:17.720 --> 00:21:22.560]  楊吉爾告訴我們這個世界上的事情
[00:21:22.560 --> 00:21:24.720]  這個世界上的情慾
[00:21:24.720 --> 00:21:28.200]  都會成為過去
[00:21:28.200 --> 00:21:32.800]  我們並不是為了這個短暫的世界和時間而被做的
[00:21:32.800 --> 00:21:34.680]  不知道大家有沒有去過這個地方
[00:21:34.680 --> 00:21:36.040]  在芬蘭
[00:21:36.040 --> 00:21:38.120]  自1996年
[00:21:38.120 --> 00:21:40.720]  芬蘭人每年都會在一個Cami的城市
[00:21:40.720 --> 00:21:42.920]  或者附近的城市地方
[00:21:42.920 --> 00:21:45.760]  建造一個冰雪城堡
[00:21:45.760 --> 00:21:47.120]  這個城堡很大的
[00:21:47.120 --> 00:21:48.960]  有20,000平方米
[00:21:48.960 --> 00:21:50.640]  三層樓那麼高
[00:21:50.640 --> 00:21:51.960]  裡面什麼都有
[00:21:51.960 --> 00:21:54.720]  有行婚禮的教堂
[00:21:54.720 --> 00:21:55.680]  歌劇院
[00:21:55.680 --> 00:21:56.360]  餐廳
[00:21:56.360 --> 00:21:57.160]  美術館
[00:21:57.160 --> 00:21:57.960]  遊樂場
[00:21:57.960 --> 00:21:58.560]  酒店
[00:21:58.560 --> 00:22:00.200]  住宿
[00:22:00.200 --> 00:22:01.360]  應有盡有
[00:22:01.360 --> 00:22:03.280]  由於它這麼漂亮
[00:22:03.280 --> 00:22:06.840]  每年都吸引了數十萬計的遊客
[00:22:06.840 --> 00:22:08.280]  不過
[00:22:08.280 --> 00:22:10.440]  這個城堡無論有多麼漂亮
[00:22:10.440 --> 00:22:13.400]  這個城堡無論有多麼受遊客的歡迎
[00:22:13.400 --> 00:22:16.480]  它總是到每年的四月天氣回暖的時候
[00:22:16.480 --> 00:22:18.760]  整個城堡就會融掉
[00:22:18.760 --> 00:22:20.240]  大家都明白理解吧
[00:22:20.240 --> 00:22:22.800]  始終這個城堡都是用冰做的
[00:22:22.800 --> 00:22:25.520]  到夏天回暖的時候一定會融掉
[00:22:25.520 --> 00:22:27.960]  這個道理大家都明白
[00:22:27.960 --> 00:22:29.920]  不過大家很少會想到
[00:22:29.920 --> 00:22:31.880]  其實這個世界
[00:22:31.880 --> 00:22:33.160]  這個世界
[00:22:33.160 --> 00:22:35.400]  也都會有終結的一天
[00:22:35.400 --> 00:22:36.800]  你會說我知道
[00:22:36.800 --> 00:22:39.000]  我想大家都知道
[00:22:39.000 --> 00:22:41.120]  但是大部分的人
[00:22:41.120 --> 00:22:44.360]  仍然會將我們所有的一切
[00:22:44.360 --> 00:22:46.840]  包括我們時間、才能、心思、意念
[00:22:46.840 --> 00:22:50.160]  全部都投放在這個短暫的世界裏面
[00:22:50.160 --> 00:22:53.080]  就好像這個世界
[00:22:53.080 --> 00:22:54.800]  是我們永遠的家
[00:22:54.800 --> 00:22:58.560]  就好像這個世界是會永遠存在一樣
[00:22:58.560 --> 00:23:00.120]  要告訴我們
[00:23:00.120 --> 00:23:02.640]  事實並非如此
[00:23:02.640 --> 00:23:04.040]  這個世界
[00:23:04.040 --> 00:23:07.000]  和我們在這個世界上所建立的一切
[00:23:07.000 --> 00:23:08.360]  所擁有的一切
[00:23:08.360 --> 00:23:11.600]  我們在這個世界上的恩怨、承受、成敗、得失
[00:23:11.600 --> 00:23:12.520]  終有一天
[00:23:12.520 --> 00:23:15.440]  就像這個冰雪城堡一樣
[00:23:15.440 --> 00:23:18.880]  會融化、會消失
[00:23:18.880 --> 00:23:22.280]  真正永遠存在的
[00:23:22.280 --> 00:23:24.560]  只是我們和神的關係
[00:23:24.560 --> 00:23:25.720]  我們對神的認識
[00:23:25.720 --> 00:23:28.640]  我們對神的信服
[00:23:28.640 --> 00:23:30.400]  西方人有一句話
[00:23:30.400 --> 00:23:32.400]  當水退的時候
[00:23:32.400 --> 00:23:36.840]  就看到誰沒有穿褲子
[00:23:36.840 --> 00:23:39.000]  小弟兄姐妹
[00:23:39.000 --> 00:23:41.600]  不要當水退的時候
[00:23:41.600 --> 00:23:44.360]  才發覺原來我們沒有穿褲子
[00:23:44.360 --> 00:23:47.840]  不要當我們見主面的時候
[00:23:47.840 --> 00:23:49.440]  才發覺
[00:23:49.440 --> 00:23:53.720]  原來我們從來和神都沒有一個真實的關係
[00:23:53.720 --> 00:23:54.720]  弟兄姊妹
[00:23:54.720 --> 00:23:56.880]  讓我們互相提醒和鼓勵
[00:23:56.880 --> 00:23:59.200]  透過我們每一天和主的相交
[00:23:59.200 --> 00:24:01.600]  來確實的認識祂
[00:24:01.600 --> 00:24:02.680]  信服祂的旨意
[00:24:02.680 --> 00:24:03.880]  遵行祂的誡命
[00:24:03.880 --> 00:24:05.120]  愛我們的弟兄
[00:24:05.120 --> 00:24:07.560]  每天愛人、愛神
[00:24:07.560 --> 00:24:08.960]  多一些
[00:24:08.960 --> 00:24:11.040]  請我們同低頭祈禱
[00:24:11.040 --> 00:24:12.760]  主祖師姑娘我們多謝你
[00:24:12.760 --> 00:24:14.760]  我們感恩有聖經來提醒我們
[00:24:14.760 --> 00:24:16.800]  我們要做一個真實的基督徒
[00:24:16.800 --> 00:24:18.520]  我們需要每天都認識你
[00:24:18.520 --> 00:24:20.240]  不是定義書本上
[00:24:20.240 --> 00:24:21.880]  頭腦上的認識
[00:24:21.880 --> 00:24:25.440]  我們要將你的話語活在我們的生活當中
[00:24:25.440 --> 00:24:28.760]  以致我們有需要
[00:24:28.760 --> 00:24:31.240]  將我們的困難帶到神你的面前
[00:24:31.240 --> 00:24:32.280]  讓你帶領我們
[00:24:32.280 --> 00:24:33.640]  讓你幫助我們
[00:24:33.640 --> 00:24:34.960]  在這個過程當中
[00:24:34.960 --> 00:24:37.120]  你得著當得的榮耀
[00:24:37.120 --> 00:24:38.520]  求神使用我們的生命
[00:24:38.520 --> 00:24:39.960]  成為你一個活的見證
[00:24:39.960 --> 00:24:41.360]  祈禱奉主命強
[00:24:41.360 --> 00:24:42.360]  阿們
