
[00:00:00.000 --> 00:00:01.800]  在臨近聖誕的時候
[00:19:54.900 --> 00:19:57.100]  當他們反反覆覆經歷很多
[00:19:57.100 --> 00:20:00.100]  在教會混了幾年
[00:20:00.100 --> 00:20:03.900]  有些真的在教會三五年
[00:20:03.900 --> 00:20:05.100]  直至他下水的時候
[00:20:05.100 --> 00:20:06.700]  我看著這位弟兄
[00:20:06.700 --> 00:20:08.500]  他大喊
[00:20:08.500 --> 00:20:11.700]  我肯定清楚要跟著耶穌
[00:20:11.700 --> 00:20:14.100]  那五年前不是
[00:20:14.100 --> 00:20:16.700]  他正在上禮拜堂
[00:20:16.700 --> 00:20:19.300]  兩年前還不是正式
[00:20:19.300 --> 00:20:20.900]  去年他也有三個兒子上禮拜堂
[00:20:20.900 --> 00:20:22.100]  去年
[00:20:22.100 --> 00:20:24.300]  不過打了退堂鼓
[00:20:24.300 --> 00:20:27.300]  直至今年他真是貼貼服服
[00:20:27.300 --> 00:20:28.500]  更經歷主
[00:20:28.500 --> 00:20:29.900]  更見到主
[00:20:29.900 --> 00:20:34.100]  他就說我要去跟著耶穌順服主
[00:20:34.100 --> 00:20:35.700]  求主幫我們
[00:20:35.700 --> 00:20:41.500]  當我們心願在崇拜
[00:20:41.500 --> 00:20:42.700]  個人讀經
[00:20:42.700 --> 00:20:45.300]  有更多與主相會的
[00:20:45.300 --> 00:20:46.700]  相遇的經歷
[00:20:46.700 --> 00:20:50.700]  以致我們帶出一個對主真誠的敬拜
[00:20:50.700 --> 00:20:52.900]  真誠的敬拜對比是什麼?
[00:20:52.900 --> 00:20:54.500]  一個虛學的敬拜
[00:20:54.500 --> 00:20:57.100]  虛學就是回來了
[00:20:57.100 --> 00:21:00.700]  然後離開禮拜堂就是另外一回事
[00:21:00.700 --> 00:21:03.500]  真正的敬拜就是帶著你整個身心靈
[00:21:03.500 --> 00:21:05.700]  活在禮拜堂
[00:21:05.700 --> 00:21:08.900]  活在你的生活圈子裡
[00:21:08.900 --> 00:21:11.700]  都是來反映基督的明媚
[00:21:11.700 --> 00:21:13.500]  求主幫助我們
[00:21:13.500 --> 00:21:14.900]  到第四方面
[00:21:14.900 --> 00:21:16.900]  你看到
[00:21:16.900 --> 00:21:18.300]  敬拜之後
[00:21:18.300 --> 00:21:21.300]  奉獻是一個自然的結果
[00:21:21.300 --> 00:21:24.900]  這幾位博士揭開寶盒
[00:21:24.900 --> 00:21:28.700]  來將黃金乳香活躍的禮物
[00:21:28.700 --> 00:21:31.300]  獻給主耶穌
[00:21:31.300 --> 00:21:35.300]  黃金乳香活躍是在當代的
[00:21:35.300 --> 00:21:37.500]  東方世界裡
[00:21:37.500 --> 00:21:39.900]  很普遍的出產
[00:21:39.900 --> 00:21:42.300]  他們經常拿這幾樣東西
[00:21:42.300 --> 00:21:45.100]  來做獻禮物之用
[00:21:45.100 --> 00:21:48.100]  古代的東方世界
[00:21:48.100 --> 00:21:50.300]  獻禮物也象徵了
[00:21:50.300 --> 00:21:54.100]  效忠的意思
[00:21:54.100 --> 00:21:59.300]  原來黃金乳香活躍
[00:21:59.300 --> 00:22:01.900]  中國人也一樣
[00:22:01.900 --> 00:22:04.300]  婚宴、出生的嬰兒
[00:22:04.300 --> 00:22:06.300]  我們也會打一隻金碼
[00:22:06.300 --> 00:22:09.100]  金牌給結婚的人
[00:22:09.100 --> 00:22:10.700]  金是很矜貴的
[00:22:10.700 --> 00:22:11.900]  很寶藉的
[00:22:11.900 --> 00:22:16.100]  是代表了王者的高貴尊貴
[00:22:16.100 --> 00:22:21.100]  乳香是代表了包裹傷口的
[00:22:21.100 --> 00:22:22.700]  一個藥物
[00:22:22.700 --> 00:22:25.500]  主為我們受鞭傷
[00:22:25.500 --> 00:22:27.100]  活躍也代表了
[00:22:27.100 --> 00:22:31.700]  以前古代的中東人
[00:22:31.700 --> 00:22:37.900]  也會用香料包裹屍體
[00:22:37.900 --> 00:22:39.100]  也代表了
[00:22:39.100 --> 00:22:40.900]  原來寓意了
[00:22:40.900 --> 00:22:44.100]  耶穌基督身份的尊榮
[00:22:44.100 --> 00:22:46.500]  祂是為人犧牲
[00:22:46.500 --> 00:22:48.500]  甚至為我們的罪死
[00:22:48.500 --> 00:22:53.100]  在十字架上埋葬
[00:22:53.100 --> 00:22:56.500]  而博士正正就拿著這幾樣禮物
[00:22:56.500 --> 00:22:58.900]  來到耶穌的面前獻奉
[00:22:58.900 --> 00:23:02.100]  所以是具有一個很深長的意義
[00:23:02.100 --> 00:23:04.500]  博士帶來的寶盒
[00:23:04.500 --> 00:23:07.100]  來見主耶穌
[00:23:07.100 --> 00:23:09.900]  是預備了祂的這些禮物
[00:23:09.900 --> 00:23:12.500]  一份誠意在當中
[00:23:12.500 --> 00:23:15.500]  所以今天當我們來到主面前的時候
[00:23:15.500 --> 00:23:19.100]  我們有沒有把寶盒打開呢?
[00:23:19.100 --> 00:23:23.500]  我們很多時候都去耶穌面前
[00:23:23.500 --> 00:23:24.900]  來到禮拜頭面前
[00:23:24.900 --> 00:23:28.900]  打開聖經讀聖經的時候
[00:23:28.900 --> 00:23:30.300]  但原來我們需要
[00:23:30.300 --> 00:23:32.500]  預備我們一份的誠意
[00:23:32.500 --> 00:23:34.500]  把我們的寶盒打開
[00:23:34.500 --> 00:23:38.700]  我很喜歡一句的祈禱文
[00:23:38.700 --> 00:23:43.100]  就是以前我和一個兒童主學導師拍檔
[00:23:43.100 --> 00:23:44.100]  做侍奉的時候
[00:23:44.100 --> 00:23:46.500]  這個導師祈禱的一個禱文
[00:23:46.500 --> 00:23:49.300]  他教一些小朋友
[00:23:49.300 --> 00:23:52.500]  他說求主耶穌幫助我們
[00:23:52.500 --> 00:23:56.500]  也是奉獻這幾塊錢
[00:23:56.500 --> 00:23:59.300]  但求主幫我們奉獻這幾塊錢之前
[00:23:59.300 --> 00:24:04.900]  也同時懂得奉獻我們自己給主耶穌
[00:24:04.900 --> 00:24:05.700]  很真實
[00:24:05.700 --> 00:24:08.700]  很好的一個教育小朋友的過程
[00:24:08.700 --> 00:24:11.100]  你不要打算扔幾塊錢給上帝
[00:24:11.100 --> 00:24:12.100]  很好
[00:24:12.100 --> 00:24:15.100]  原來他也說要教我們一個小朋友
[00:24:15.100 --> 00:24:17.900]  你帶著你的心去給主耶穌
[00:24:17.900 --> 00:24:19.500]  獻上給祂
[00:24:19.500 --> 00:24:22.500]  今天我們有沒有把我們的寶盒打開
[00:24:22.500 --> 00:24:24.300]  獻上我們的禮物呢?
[00:24:24.300 --> 00:24:31.900]  究竟你的寶盒裏有什麼可以獻給主耶穌呢?
[00:24:31.900 --> 00:24:34.500]  主耶穌說過
[00:24:34.500 --> 00:24:36.900]  原來我們有一個寶貝在我們裏面
[00:24:36.900 --> 00:24:38.500]  這是保羅說的
[00:24:38.500 --> 00:24:41.100]  這個寶貝在我們裏面的時候
[00:24:41.100 --> 00:24:43.500]  就是我們可以生發一個能力
[00:24:43.500 --> 00:24:45.500]  去為基督而跑
[00:24:45.500 --> 00:24:46.900]  這個寶貝是誰?
[00:24:46.900 --> 00:24:48.100]  就是主耶穌基督
[00:24:48.100 --> 00:24:52.700]  我們願意將我們的身心打開的時候
[00:24:52.700 --> 00:24:55.300]  原來你就可以肯定
[00:24:55.300 --> 00:24:58.500]  可以將你自己所有的東西
[00:24:58.500 --> 00:25:00.100]  放在耶穌的手裏面
[00:25:00.100 --> 00:25:01.500]  被主所用
[00:25:01.500 --> 00:25:05.300]  為主的緣故做更多很有意義的事情
[00:25:05.300 --> 00:25:07.100]  有如一份珍貴的禮物
[00:25:07.100 --> 00:25:10.500]  可以來帶給土主的喜悅
[00:25:10.500 --> 00:25:12.300]  耶穌說
[00:25:12.300 --> 00:25:13.900]  記住
[00:25:13.900 --> 00:25:16.300]  當我們獻上禮物的時候
[00:25:16.300 --> 00:25:20.500]  也不要單單獻心就算了
[00:25:20.500 --> 00:25:24.700]  獻心只是一個感覺
[00:25:24.700 --> 00:25:26.300]  你也需要學習
[00:25:26.300 --> 00:25:30.300]  將你的身體、身心獻上
[00:25:30.300 --> 00:25:32.500]  當作活潑的祭
[00:25:32.500 --> 00:25:34.300]  是神所喜悅的
[00:25:34.300 --> 00:25:36.300]  當我們除了用心
[00:25:36.300 --> 00:25:38.100]  神我要奉獻給你
[00:25:38.100 --> 00:25:41.100]  原來祂也很希望我們獻上身心
[00:25:41.100 --> 00:25:43.900]  具有一個具體的行動
[00:25:43.900 --> 00:25:46.500]  兩者放在一起
[00:25:46.500 --> 00:25:49.500]  做一個完全的奉獻給主耶穌基督
[00:25:49.500 --> 00:25:50.900]  為祂所用
[00:25:50.900 --> 00:25:53.700]  所以你看到這個博士
[00:25:53.700 --> 00:25:55.700]  他帶著他的心
[00:25:55.700 --> 00:25:58.100]  但也帶著很具體的
[00:25:58.100 --> 00:25:59.700]  黃金、乳香、末藥
[00:25:59.700 --> 00:26:01.300]  去到基督面前
[00:26:01.300 --> 00:26:02.300]  擺上了
[00:26:02.300 --> 00:26:04.300]  因為你看到他們裏面
[00:26:04.300 --> 00:26:07.100]  是預備了一份很大的愛耶穌
[00:26:07.100 --> 00:26:09.100]  愛這個君王的誠意
[00:26:09.100 --> 00:26:11.700]  誠意在當中
[00:26:11.700 --> 00:26:13.300]  到最後
[00:26:13.300 --> 00:26:15.500]  這幾位博士
[00:26:15.500 --> 00:26:19.700]  他們就是回到本地
[00:26:19.700 --> 00:26:24.300]  這幾位博士被主耶穌所指示
[00:26:24.300 --> 00:26:29.300]  在夢中叫他們不要再回去見希律
[00:26:29.300 --> 00:26:31.700]  要回到他們自己的本地
[00:26:31.700 --> 00:26:34.300]  有沒有想過為什麼?
[00:26:34.300 --> 00:26:35.900]  可能是因為
[00:26:35.900 --> 00:26:39.900]  很明白希律這麼殘酷的必死無疑
[00:26:39.900 --> 00:26:43.100]  要保障著這個博士的生命
[00:26:43.100 --> 00:26:45.100]  也有一個原因
[00:26:45.100 --> 00:26:47.500]  我相信是耶穌要叫他們
[00:26:47.500 --> 00:26:52.100]  將一個令他們這麼大大歡喜的一個消息
[00:26:52.100 --> 00:26:54.300]  他們遇上基督的消息
[00:26:54.300 --> 00:26:57.300]  來親眼見證基督的消息
[00:26:57.300 --> 00:26:59.100]  來回到他們的家鄉
[00:26:59.100 --> 00:27:01.300]  來告訴他們的家人
[00:27:01.300 --> 00:27:02.300]  他們的親友
[00:27:02.300 --> 00:27:05.300]  他們的村民
[00:27:05.300 --> 00:27:06.500]  正如我剛才說的
[00:27:06.500 --> 00:27:09.300]  賈拉森那個被鬼附的人
[00:27:09.300 --> 00:27:12.900]  耶穌也說你不要再跟著我
[00:27:12.900 --> 00:27:16.300]  回去你自己的家鄉
[00:27:16.300 --> 00:27:18.100]  告訴他們
[00:27:18.100 --> 00:27:20.300]  耶穌怎樣對你好
[00:27:20.300 --> 00:27:22.700]  今天當我們坐在這裡
[00:27:22.700 --> 00:27:23.900]  信了主
[00:27:23.900 --> 00:27:26.900]  原來耶穌也不是期望我們自保
[00:27:26.900 --> 00:27:31.100]  拿到永生的禮物就坐在這裡很安然
[00:27:31.100 --> 00:27:35.900]  原來當你每一次所在禮拜堂崇拜
[00:27:35.900 --> 00:27:39.300]  崇拜完之後的開始是什麼?
[00:27:39.300 --> 00:27:40.300]  猜牌
[00:27:40.300 --> 00:27:43.100]  所以我看你們的程序表有什麼?
[00:27:43.100 --> 00:27:45.900]  猜獻歌
[00:27:45.900 --> 00:27:47.700]  原來當你完了崇拜的開始
[00:27:47.700 --> 00:27:50.300]  就是你新的一個星期
[00:27:50.300 --> 00:27:52.700]  神已經去猜派你出去
[00:27:52.700 --> 00:27:54.500]  回去你自己的本地
[00:27:54.500 --> 00:27:56.300]  你的工作場所
[00:27:56.300 --> 00:27:58.300]  在你的親人朋友當中
[00:27:58.300 --> 00:28:00.100]  你都繼續見證他
[00:28:00.100 --> 00:28:02.100]  宣告
[00:28:02.100 --> 00:28:06.300]  耶穌基督在你生命的改變
[00:28:06.300 --> 00:28:12.900]  祂要你傳揚永恆光明的福音
[00:28:12.900 --> 00:28:14.500]  去到他們當中
[00:28:14.500 --> 00:28:18.100]  因為當日
[00:28:18.100 --> 00:28:21.500]  上帝也是這樣指示幾位博士
[00:28:21.500 --> 00:28:23.100]  他們應該這樣做
[00:28:23.100 --> 00:28:26.900]  今天我們也應該得到同樣的指示
[00:28:26.900 --> 00:28:32.100]  你們同樣回去我們的親友當中
[00:28:32.100 --> 00:28:34.900]  將福音傳給他們
[00:28:34.900 --> 00:28:36.300]  肯來
[00:28:36.300 --> 00:28:37.900]  尋問
[00:28:37.900 --> 00:28:39.300]  敬拜
[00:28:39.300 --> 00:28:40.500]  獻上
[00:28:40.500 --> 00:28:41.700]  回去
[00:28:41.700 --> 00:28:47.100]  這是博士尋道之旅所經過的五個大站
[00:28:47.100 --> 00:28:50.500]  在今年的聖誕節前夕
[00:28:50.500 --> 00:28:51.900]  請問
[00:28:51.900 --> 00:28:53.700]  你和我
[00:28:53.700 --> 00:28:57.500]  是跟著博士去到哪一個站呢?
[00:28:57.500 --> 00:29:07.100]  我們一起來祈禱
[00:29:07.100 --> 00:29:11.300]  天父當我們死在罪惡當中
[00:29:11.300 --> 00:29:13.300]  我們沒有指望
[00:29:13.300 --> 00:29:16.500]  沒有出路的時候
[00:29:16.500 --> 00:29:20.100]  你就已經看到我們的困苦流離
[00:29:20.100 --> 00:29:24.500]  你不要我們死在犯罪惡裡面
[00:29:24.500 --> 00:29:27.700]  你不要我們痛不欲生
[00:29:27.700 --> 00:29:35.100]  你不要我們活在一個不知方向的世界裡面
[00:29:35.100 --> 00:29:36.100]  你要來
[00:29:36.100 --> 00:29:37.500]  你親自要來
[00:29:37.500 --> 00:29:41.700]  就是做我們生命當中那顆明星
[00:29:41.700 --> 00:29:43.300]  光明的星
[00:29:43.300 --> 00:29:44.900]  你要引導我們前行
[00:29:44.900 --> 00:29:46.900]  你要引導我們有方向
[00:29:46.900 --> 00:29:49.500]  你要叫我們心裡面有光
[00:29:49.500 --> 00:29:50.700]  有溫暖
[00:29:50.700 --> 00:29:54.500]  我們再次多謝你因為你是我們生命的主
[00:29:54.500 --> 00:29:57.700]  我相信我們在座的很多位
[00:29:57.700 --> 00:30:00.100]  我們已經得著生命的主
[00:30:00.100 --> 00:30:01.700]  主我們心願
[00:30:01.700 --> 00:30:05.500]  我們繼續在這個尋道之旅裡面繼續前行
[00:30:05.500 --> 00:30:07.100]  我們得著了
[00:30:07.100 --> 00:30:10.300]  但是你再次透過幾個博士告訴我們
[00:30:10.300 --> 00:30:12.300]  不足夠
[00:30:12.300 --> 00:30:13.700]  當你得著了的時候
[00:30:13.700 --> 00:30:16.500]  你不要我們就這樣停留
[00:30:16.500 --> 00:30:23.500]  你要我們繼續對你有一個真正的敬拜下拜的生活
[00:30:23.500 --> 00:30:29.900]  你叫我們真的有一個對你獻上生命的一個旅程
[00:30:29.900 --> 00:30:35.300]  你要我們不斷地為耶穌基督的福音的緣故
[00:30:35.300 --> 00:30:36.500]  愛我們的緣故
[00:30:36.500 --> 00:30:39.700]  我們回去和我們的人去分享
[00:30:39.700 --> 00:30:41.500]  求主祢賜福我們
[00:30:41.500 --> 00:30:44.900]  我們覺得心裡面很甘甜
[00:30:44.900 --> 00:30:48.500]  因為我們的主不是隱藏的
[00:30:48.500 --> 00:30:51.100]  我們的神祢一點都沒有隱藏
[00:30:51.100 --> 00:30:53.900]  祢卻願意藉著聖經
[00:30:53.900 --> 00:30:55.900]  就是那些見過祢
[00:30:55.900 --> 00:30:57.700]  經歷過祢
[00:30:57.700 --> 00:30:59.900]  明白過祢
[00:30:59.900 --> 00:31:00.700]  熟悉祢的人
[00:31:00.700 --> 00:31:07.300]  將親自經歷過祢的真實的見證寫下在聖經
[00:31:07.300 --> 00:31:09.700]  所以今天我們可以確實
[00:31:09.700 --> 00:31:13.300]  切切實實的在聖經裡面去認識祢
[00:31:13.300 --> 00:31:15.900]  求主幫我們對祢的話有一個
[00:31:15.900 --> 00:31:17.700]  深化一個興趣
[00:31:17.700 --> 00:31:19.700]  一個胃口
[00:31:19.700 --> 00:31:21.500]  多尋問祢
[00:31:21.500 --> 00:31:22.700]  尋找祢
[00:31:22.700 --> 00:31:23.700]  因為祢說過
[00:31:23.700 --> 00:31:25.700]  尋找的就必尋見
[00:31:25.700 --> 00:31:28.100]  叩門的就可以來開門
[00:31:28.100 --> 00:31:29.700]  我們進入去
[00:31:29.700 --> 00:31:31.700]  和耶穌基督一起坐直
[00:31:31.700 --> 00:31:34.900]  主求祢來繼續將祢的愛
[00:31:34.900 --> 00:31:36.900]  豐富我們的內心
[00:31:36.900 --> 00:31:40.300]  讓我們靠著祢的力量來前行
[00:31:40.300 --> 00:31:42.700]  因為我們整生的生命
[00:31:42.700 --> 00:31:43.900]  不是為自己
[00:31:43.900 --> 00:31:45.300]  我們整生的生命
[00:31:45.300 --> 00:31:46.500]  是原來要
[00:31:46.500 --> 00:31:48.500]  要祢做我們的
[00:31:48.500 --> 00:31:50.300]  明亮的神聖
[00:31:50.300 --> 00:31:51.900]  我們跟著祢前行
[00:31:51.900 --> 00:31:53.500]  我們就有方向
[00:31:53.500 --> 00:31:55.500]  我們就可以為祢而活
[00:31:55.500 --> 00:31:56.700]  求主祢幫助我們
[00:31:56.700 --> 00:31:57.500]  繼續的
[00:31:57.500 --> 00:31:59.500]  來愛祢更多
[00:31:59.500 --> 00:32:01.500]  跟隨祢更緊貼
[00:32:01.500 --> 00:32:04.100]  深深地每日被祢去鼓勵
[00:32:04.100 --> 00:32:05.300]  願主賜福
[00:32:05.300 --> 00:32:06.700]  我們這樣去祈禱
[00:32:06.700 --> 00:32:07.700]  是奉主明求
[00:32:07.700 --> 00:32:08.700]  阿門
