
[00:00:00.000 --> 00:00:03.000]  請接我們一起同心再祈禱
[00:18:54.000 --> 00:18:57.000]  我們現在已經藉著我們的主耶穌基督
[00:18:57.000 --> 00:18:59.000]  與神復和了
[00:18:59.000 --> 00:19:02.000]  也藉著祂以神為榮
[00:19:02.000 --> 00:19:05.000]  或者說以神為樂
[00:19:05.000 --> 00:19:07.000]  領受了救恩之後
[00:19:07.000 --> 00:19:10.000]  你知道你得到的
[00:19:10.000 --> 00:19:13.000]  不是甚麼榮華富貴
[00:19:13.000 --> 00:19:17.000]  但你得到的是你的上帝
[00:19:17.000 --> 00:19:20.000]  神允許祂與你同在
[00:19:20.000 --> 00:19:22.000]  因此你的心裏體會到
[00:19:22.000 --> 00:19:25.000]  最寶貴的就是神自己
[00:19:25.000 --> 00:19:28.000]  祂永遠是你快樂的原因
[00:19:28.000 --> 00:19:30.000]  我想分析一位
[00:19:30.000 --> 00:19:31.000]  我們中間的姊妹
[00:19:31.000 --> 00:19:33.000]  過去她的經歷
[00:19:33.000 --> 00:19:35.000]  她很想有自己的伴侶
[00:19:35.000 --> 00:19:37.000]  很想有自己的家庭
[00:19:37.000 --> 00:19:39.000]  但很多年都未曾有
[00:19:39.000 --> 00:19:43.000]  後來她移民了去外國
[00:19:43.000 --> 00:19:45.000]  她認識了一位男士
[00:19:45.000 --> 00:19:47.000]  一位佛教徒
[00:19:47.000 --> 00:19:49.000]  後來他們結了婚
[00:19:49.000 --> 00:19:53.000]  她也放棄了自己的信仰
[00:19:53.000 --> 00:19:55.000]  有機會後來聽到一個消息
[00:19:55.000 --> 00:19:59.000]  這位姊妹說
[00:19:59.000 --> 00:20:02.000]  「沒錯,我現在有自己的家庭
[00:20:02.000 --> 00:20:04.000]  但我經歷了很多的苦楚
[00:20:04.000 --> 00:20:06.000]  很多的傷痛
[00:20:06.000 --> 00:20:12.000]  比我以前未曾有婚姻之前更大」
[00:20:12.000 --> 00:20:14.000]  在她的人生的體驗裏
[00:20:14.000 --> 00:20:17.000]  她以為得到自己最需要的
[00:20:17.000 --> 00:20:20.000]  但在放棄神之後
[00:20:20.000 --> 00:20:23.000]  她經歷了更大的苦楚
[00:20:23.000 --> 00:20:25.000]  我馬上想回到聖經
[00:20:25.000 --> 00:20:26.000]  詩篇十六篇
[00:20:26.000 --> 00:20:28.000]  大家都熟悉這樣說
[00:20:28.000 --> 00:20:31.000]  「以別臣代替耶和華的
[00:20:31.000 --> 00:20:35.000]  此人的苦楚必加增」
[00:20:35.000 --> 00:20:37.000]  然後詩人繼續說
[00:20:37.000 --> 00:20:40.000]  「我以耶和華為我的產業
[00:20:40.000 --> 00:20:42.000]  為我杯中的份
[00:20:42.000 --> 00:20:44.000]  它是我最大的喜樂」
[00:20:44.000 --> 00:20:47.000]  以她緊握著這一份的產業
[00:20:47.000 --> 00:20:49.000]  然後去到詩篇十六篇
[00:20:49.000 --> 00:20:50.000]  最後一節的時候
[00:20:50.000 --> 00:20:54.000]  她說「在你的面前有滿足的喜樂
[00:20:54.000 --> 00:20:58.000]  在你的右手當中有永遠的福樂」
[00:20:58.000 --> 00:21:00.000]  真正以神為榮的人
[00:21:00.000 --> 00:21:03.000]  他知道神是他真正的
[00:21:03.000 --> 00:21:05.000]  可以常常喜樂的原因
[00:21:05.000 --> 00:21:08.000]  縱使一切我們沒有
[00:21:08.000 --> 00:21:11.000]  但有神自己
[00:21:11.000 --> 00:21:12.000]  弟兄姊妹
[00:21:12.000 --> 00:21:13.000]  當我們讀到這裏的時候
[00:21:13.000 --> 00:21:14.000]  你會發覺
[00:21:14.000 --> 00:21:18.000]  在這段經文裏講述了很多患難的事情
[00:21:18.000 --> 00:21:22.000]  但是很重要的一個訊息就是
[00:21:22.000 --> 00:21:28.000]  你可以因盼望耶穌基督的榮耀而快樂
[00:21:28.000 --> 00:21:32.000]  你可以因為主而快樂
[00:21:32.000 --> 00:21:36.000]  也因此你可以在患難當中仍然快樂
[00:21:36.000 --> 00:21:39.000]  因為聖經應許了
[00:21:39.000 --> 00:21:44.000]  祂將祂自己也賜在我們的生命中
[00:21:44.000 --> 00:21:45.000]  各位弟兄姊妹
[00:21:45.000 --> 00:21:48.000]  上上緊握著這個應許
[00:21:48.000 --> 00:21:51.000]  讓你們可以常常快樂
[00:21:51.000 --> 00:21:53.000]  我們一起祈禱
[00:21:53.000 --> 00:22:06.000]  主啊
[00:22:06.000 --> 00:22:09.000]  祢所賜的救恩賀祈的寶貴
[00:22:09.000 --> 00:22:13.000]  我們今天站立在恩典的領域裏面
[00:22:13.000 --> 00:22:16.000]  祢以恩典環繞著我們
[00:22:16.000 --> 00:22:19.000]  祢將一切化為我們生命的祝福
[00:22:19.000 --> 00:22:21.000]  因此我們感謝祢
[00:22:21.000 --> 00:22:22.000]  我們讚美祢
[00:22:22.000 --> 00:22:23.000]  主啊
[00:22:23.000 --> 00:22:25.000]  我們不敢以其他誇口
[00:22:25.000 --> 00:22:27.000]  就算是財富
[00:22:27.000 --> 00:22:28.000]  成就
[00:22:28.000 --> 00:22:29.000]  健康
[00:22:29.000 --> 00:22:30.000]  地位
[00:22:30.000 --> 00:22:33.000]  因為知道這一切都會過去
[00:22:33.000 --> 00:22:34.000]  但是主啊
[00:22:34.000 --> 00:22:36.000]  我們以認識祢誇口
[00:22:36.000 --> 00:22:37.000]  因為祢將祢自己
[00:22:37.000 --> 00:22:39.000]  和祢的盼望
[00:22:39.000 --> 00:22:43.000]  給我們的永恆的盼望賜給我們
[00:22:43.000 --> 00:22:44.000]  因此主啊
[00:22:44.000 --> 00:22:47.000]  讓我們心裏面因為祢所賞賜的
[00:22:47.000 --> 00:22:50.000]  我們心裏面就常常滿足快樂
[00:22:50.000 --> 00:22:51.000]  主啊
[00:22:51.000 --> 00:22:54.000]  願祢這樣施恩帶領我們
[00:22:54.000 --> 00:22:55.000]  聽我們祈禱
[00:22:55.000 --> 00:22:56.000]  奉耶穌基督
[00:22:56.000 --> 00:22:57.000]  聖名給我
[00:22:57.000 --> 00:22:58.000]  阿門
