
[00:00:00.000 --> 00:00:03.000]  好多謝青少年的群體為我們獻唱
[00:21:43.000 --> 00:21:46.000]  我們心境可以是青少年
[00:21:46.000 --> 00:21:49.000]  但我們可能生理上
[00:21:49.000 --> 00:21:54.000]  我們真的不是青少年
[00:21:54.000 --> 00:22:01.000]  我們未必會很快見到成果的人
[00:22:01.000 --> 00:22:04.000]  或者如果你是有上下歷練的人
[00:22:04.000 --> 00:22:08.000]  你會說我信了主很久
[00:22:08.000 --> 00:22:11.000]  你會發覺
[00:22:11.000 --> 00:22:13.000]  現在的基督教處境
[00:22:13.000 --> 00:22:15.000]  和十年前
[00:22:15.000 --> 00:22:16.000]  二十年
[00:22:16.000 --> 00:22:17.000]  二十幾年前
[00:22:17.000 --> 00:22:20.000]  可以說是基督教的黃金年代
[00:22:20.000 --> 00:22:22.000]  你去報道
[00:22:22.000 --> 00:22:24.000]  很快就有人來了
[00:22:24.000 --> 00:22:27.000]  你在團契和你一起服侍的人
[00:22:27.000 --> 00:22:30.000]  可能現在已經不在了
[00:22:30.000 --> 00:22:33.000]  你可能會感覺
[00:22:33.000 --> 00:22:41.000]  我怎樣去再面對這個處境呢
[00:22:41.000 --> 00:22:45.000]  可能施洗約翰給我們一個盼望
[00:22:45.000 --> 00:22:49.000]  我們未必需要見到成果
[00:22:49.000 --> 00:22:54.000]  但是我可以是一個捉弄者
[00:22:54.000 --> 00:22:59.000]  我可以去成就他人
[00:22:59.000 --> 00:23:05.000]  我可以去成就上帝的事工
[00:23:05.000 --> 00:23:07.000]  你再想想
[00:23:07.000 --> 00:23:09.000]  其實在聖經裏面
[00:23:09.000 --> 00:23:12.000]  有很多重要的人物
[00:23:12.000 --> 00:23:15.000]  我們所說的屬靈偉人
[00:23:15.000 --> 00:23:17.000]  他都看不到成果
[00:23:17.000 --> 00:23:25.000]  他都是為他人作嫁衣裳
[00:23:25.000 --> 00:23:28.000]  但是從上帝的角度
[00:23:28.000 --> 00:23:31.000]  他是一個承傳者
[00:23:31.000 --> 00:23:35.000]  你看看摩西
[00:23:35.000 --> 00:23:40.000]  摩西當他和上帝見面的時候
[00:23:40.000 --> 00:23:44.000]  上帝應許他入迦南
[00:23:44.000 --> 00:23:48.000]  他一生的目標不是帶領伊斯蘭人出埃及
[00:23:48.000 --> 00:23:50.000]  他是入迦南的
[00:23:50.000 --> 00:23:51.000]  但是他能不能進呢
[00:23:51.000 --> 00:23:53.000]  他進不了
[00:23:53.000 --> 00:24:00.000]  但是他預備了成就了約書亞
[00:24:00.000 --> 00:24:04.000]  以利亞呼風喚雨的先知
[00:24:04.000 --> 00:24:08.000]  他一個人對抗四百五十個巴力先知
[00:24:08.000 --> 00:24:14.000]  但是他最終希望見到耶駛別的政權
[00:24:14.000 --> 00:24:16.000]  德布他見不到
[00:24:16.000 --> 00:24:22.000]  但是他預備了成就了約書亞
[00:24:22.000 --> 00:24:25.000]  大衛是合神心意的王
[00:24:25.000 --> 00:24:30.000]  他一生最想的就是建聖殿
[00:24:30.000 --> 00:24:36.000]  最後是他的兒子所羅門
[00:24:36.000 --> 00:24:39.000]  大衛成全了所羅門
[00:24:39.000 --> 00:24:41.000]  到施洗日漢
[00:24:41.000 --> 00:24:44.000]  施洗日漢他呼風喚雨
[00:24:44.000 --> 00:24:48.000]  所有人都來受洗
[00:24:48.000 --> 00:24:52.000]  但最後不是他成就救恩
[00:24:52.000 --> 00:24:54.000]  他預備了誰呢
[00:24:54.000 --> 00:24:56.000]  他預備了耶穌
[00:24:56.000 --> 00:25:00.000]  耶穌是他的徒弟
[00:25:00.000 --> 00:25:02.000]  弟兄姊妹
[00:25:02.000 --> 00:25:07.000]  今天我們可以是很重要
[00:25:07.000 --> 00:25:14.000]  但其實我們也可以去做一個成就我們下一代的人
[00:25:14.000 --> 00:25:17.000]  今天有一班年青人在我們當中
[00:25:17.000 --> 00:25:21.000]  你們是非常重要
[00:25:21.000 --> 00:25:27.000]  因為你們就是梁法堂的未來
[00:25:27.000 --> 00:25:30.000]  求上帝幫助我們
[00:25:30.000 --> 00:25:36.000]  幫助我們一步一步建立起這個足老的地方
[00:25:36.000 --> 00:25:44.000]  但是你們都可以預備自己成為足老者
[00:25:44.000 --> 00:25:51.000]  也成為繼續加入上帝國度的一個人
[00:25:51.000 --> 00:25:53.000]  為求上帝幫助
[00:25:53.000 --> 00:25:54.000]  這是第一點
[00:25:54.000 --> 00:25:55.000]  第二點
[00:25:55.000 --> 00:25:59.000]  施洗日漢也說了另外一個身份
[00:25:59.000 --> 00:26:01.000]  施洗日漢說
[00:26:01.000 --> 00:26:03.000]  我不是從天上設的
[00:26:03.000 --> 00:26:04.000]  人就不能得神魔
[00:26:04.000 --> 00:26:05.000]  我陳述我不是基督
[00:26:05.000 --> 00:26:07.000]  是奉差遣在他前面
[00:26:07.000 --> 00:26:08.000]  你們可以出甘我作見證
[00:26:08.000 --> 00:26:10.000]  接著第29節
[00:26:10.000 --> 00:26:14.000]  請再按一次
[00:26:14.000 --> 00:26:16.000]  接著他說什麼呢
[00:26:16.000 --> 00:26:20.000]  取辛苦的就是新郎
[00:26:20.000 --> 00:26:23.000]  新郎的朋友站著
[00:26:23.000 --> 00:26:26.000]  聽見新郎的聲音就甚喜樂
[00:26:26.000 --> 00:26:29.000]  所以他不單知道自己是一個足老者
[00:26:29.000 --> 00:26:32.000]  他還知道自己是一個身份
[00:26:32.000 --> 00:26:34.000]  是一個什麼身份呢
[00:26:34.000 --> 00:26:36.000]  新郎?不是
[00:26:36.000 --> 00:26:40.000]  他是新郎的朋友
[00:26:40.000 --> 00:26:43.000]  大家哪有結過婚
[00:26:43.000 --> 00:26:46.000]  即是結了婚
[00:26:46.000 --> 00:26:47.000]  你會明白
[00:26:47.000 --> 00:26:49.000]  即是結了婚
[00:26:49.000 --> 00:26:51.000]  你辦過婚禮
[00:26:51.000 --> 00:26:52.000]  你就會發覺
[00:26:52.000 --> 00:26:55.000]  原來在婚禮當中有很多不同的人
[00:26:55.000 --> 00:26:58.000]  有一些叫賓客
[00:26:58.000 --> 00:27:00.000]  賓客和朋友不同
[00:27:00.000 --> 00:27:03.000]  我記得我有一個很好的太太
[00:27:03.000 --> 00:27:06.000]  我們結婚的時候是窮學生
[00:27:06.000 --> 00:27:08.000]  但不知為何總可以擺酒
[00:27:08.000 --> 00:27:10.000]  擺了20桌
[00:27:10.000 --> 00:27:13.000]  我臨尾送客的時候
[00:27:13.000 --> 00:27:15.000]  有一班應該是太太
[00:27:15.000 --> 00:27:17.000]  她就捉住我的手
[00:27:17.000 --> 00:27:19.000]  你真是很幸福
[00:27:19.000 --> 00:27:22.000]  你娶了一個又漂亮又好的太太
[00:27:22.000 --> 00:27:24.000]  你對她好一點我不放過你
[00:27:24.000 --> 00:27:26.000]  我們會怎樣說
[00:27:26.000 --> 00:27:27.000]  是呀真是好
[00:27:27.000 --> 00:27:28.000]  多謝你
[00:27:28.000 --> 00:27:29.000]  多謝你照顧她
[00:27:29.000 --> 00:27:31.000]  我很感恩
[00:27:31.000 --> 00:27:32.000]  她真是好
[00:27:32.000 --> 00:27:35.000]  結婚後我跟太太說
[00:27:35.000 --> 00:27:37.000]  你班朋友真是好
[00:27:37.000 --> 00:27:39.000]  這樣哄我
[00:27:39.000 --> 00:27:42.000]  她說那班不是我朋友
[00:27:42.000 --> 00:27:44.000]  那是什麼人呢
[00:27:44.000 --> 00:27:46.000]  又不是我朋友又不是她朋友
[00:27:46.000 --> 00:27:48.000]  那班是叫賓客
[00:27:48.000 --> 00:27:52.000]  可能有些是父母的朋友
[00:27:52.000 --> 00:27:54.000]  不知道是什麼人
[00:27:54.000 --> 00:27:56.000]  你不要理
[00:27:56.000 --> 00:27:57.000]  總之他在婚禮那裡
[00:27:57.000 --> 00:28:00.000]  他拿到一張帖子進來
[00:28:00.000 --> 00:28:03.000]  那他就仍然在那裡
[00:28:03.000 --> 00:28:06.000]  但施仔約翰這裡說的
[00:28:06.000 --> 00:28:08.000]  他不是賓客
[00:28:08.000 --> 00:28:09.000]  他是什麼呢
[00:28:09.000 --> 00:28:13.000]  是新郎的朋友
[00:28:13.000 --> 00:28:16.000]  新郎的朋友有點不同
[00:28:16.000 --> 00:28:18.000]  如果以我們現代人來說
[00:28:18.000 --> 00:28:19.000]  新郎的朋友
[00:28:19.000 --> 00:28:22.000]  哪怕是兄弟姐妹團
[00:28:22.000 --> 00:28:26.000]  甚至乎是伴郎和伴娘
[00:28:26.000 --> 00:28:28.000]  你要知道伴郎伴娘
[00:28:28.000 --> 00:28:33.000]  做伴郎伴娘有很多準則
[00:28:33.000 --> 00:28:35.000]  如果帥過新郎那些
[00:28:35.000 --> 00:28:37.000]  可能又做不到
[00:28:37.000 --> 00:28:38.000]  高過新娘那些
[00:28:38.000 --> 00:28:41.000]  雖然是好姐妹也做不到
[00:28:41.000 --> 00:28:43.000]  你要傾
[00:28:43.000 --> 00:28:45.000]  你要知道開會開很久
[00:28:45.000 --> 00:28:47.000]  是一個很重要的人
[00:28:47.000 --> 00:28:49.000]  而新郎的朋友
[00:28:49.000 --> 00:28:51.000]  正正就是新郎的朋友
[00:28:51.000 --> 00:28:54.000]  他有一個特點
[00:28:54.000 --> 00:28:59.000]  他知道他不是主角
[00:28:59.000 --> 00:29:01.000]  你做新郎的朋友
[00:29:01.000 --> 00:29:02.000]  你不是主角
[00:29:02.000 --> 00:29:06.000]  但是他很重要
[00:29:06.000 --> 00:29:08.000]  他不是主角
[00:29:08.000 --> 00:29:09.000]  但是那個婚禮
[00:29:09.000 --> 00:29:12.000]  如果最成功的時間
[00:29:12.000 --> 00:29:15.000]  他應該是最開心
[00:29:15.000 --> 00:29:17.000]  你要知道
[00:29:17.000 --> 00:29:19.000]  新郎和新娘在做婚禮的時候
[00:29:19.000 --> 00:29:21.000]  那都是佈景板
[00:29:21.000 --> 00:29:22.000]  其實他不知道在做什麼
[00:29:22.000 --> 00:29:24.000]  但是新郎的朋友
[00:29:24.000 --> 00:29:28.000]  他希望婚禮成功
[00:29:28.000 --> 00:29:30.000]  婚禮成功他就最開心
[00:29:30.000 --> 00:29:33.000]  但是同時間他也知道
[00:29:33.000 --> 00:29:36.000]  我不是主角
[00:29:36.000 --> 00:29:41.000]  這個就是新郎的朋友
[00:29:41.000 --> 00:29:45.000]  弟兄姊妹
[00:29:45.000 --> 00:29:46.000]  施洗漢他知道
[00:29:46.000 --> 00:29:49.000]  他不是主角
[00:29:49.000 --> 00:29:53.000]  但是他不是Kalefe
[00:29:53.000 --> 00:29:55.000]  他不是像現在我們說
[00:29:55.000 --> 00:29:56.000]  我不是主角
[00:29:56.000 --> 00:29:58.000]  那我就躺平
[00:29:58.000 --> 00:29:59.000]  我不用做任何事
[00:29:59.000 --> 00:30:01.000]  我都不是主角
[00:30:01.000 --> 00:30:03.000]  他是大配角
[00:30:03.000 --> 00:30:04.000]  你可以說
[00:30:04.000 --> 00:30:06.000]  頒獎典禮大配角也很重要
[00:30:06.000 --> 00:30:11.000]  綠葉獎的一生無憾
[00:30:11.000 --> 00:30:13.000]  弟兄姊妹
[00:30:13.000 --> 00:30:17.000]  今天我們未必需要做主角
[00:30:17.000 --> 00:30:20.000]  但是如果我們可以做到大配角
[00:30:20.000 --> 00:30:24.000]  我們可以盡我們一生
[00:30:24.000 --> 00:30:28.000]  去成就主角
[00:30:28.000 --> 00:30:30.000]  成就新郎
[00:30:30.000 --> 00:30:33.000]  其實我們都可以此生無憾
[00:30:33.000 --> 00:30:34.000]  在聖經那裡說得很清楚
[00:30:34.000 --> 00:30:37.000]  誰是新郎呢
[00:30:37.000 --> 00:30:38.000]  在舊約裡
[00:30:38.000 --> 00:30:40.000]  耶和華就是新郎
[00:30:40.000 --> 00:30:42.000]  以色列人就是新娘
[00:30:42.000 --> 00:30:43.000]  在新約裡
[00:30:43.000 --> 00:30:46.000]  基督就是新郎
[00:30:46.000 --> 00:30:48.000]  教會就是新娘
[00:30:48.000 --> 00:30:53.000]  新郎的朋友有一個很大的特點
[00:30:53.000 --> 00:30:58.000]  就是他是一個新郎可以信任的人
[00:30:58.000 --> 00:31:04.000]  而且是一個新郎可以為新郎守望的人
[00:31:04.000 --> 00:31:07.000]  因為在猶太人的習俗裡
[00:31:07.000 --> 00:31:12.000]  新郎的朋友其中一個最重要的積分就是
[00:31:12.000 --> 00:31:15.000]  在新婚之夜
[00:31:15.000 --> 00:31:18.000]  新郎的朋友是要站在門口的
[00:31:18.000 --> 00:31:24.000]  是要守望新郎新人的
[00:31:24.000 --> 00:31:32.000]  今天如果我們都願意成為新郎的朋友
[00:31:32.000 --> 00:31:35.000]  我們要思想一個問題
[00:31:35.000 --> 00:31:42.000]  我是不是上帝可以信任的人呢
[00:31:42.000 --> 00:31:46.000]  我願不願意守望教會
[00:31:46.000 --> 00:31:50.000]  我願不願意我不需要成為主角
[00:31:50.000 --> 00:31:57.000]  但是我是盡力去成就教會
[00:31:57.000 --> 00:32:02.000]  成就基督的呢
[00:32:02.000 --> 00:32:07.000]  最後想和大家看最後一段經文作結
[00:32:07.000 --> 00:32:08.000]  你可能說不是啊
[00:32:08.000 --> 00:32:10.000]  只有施濟若罕是新郎的朋友
[00:32:10.000 --> 00:32:12.000]  不關我的事
[00:32:12.000 --> 00:32:14.000]  你看清楚
[00:32:14.000 --> 00:32:17.000]  在約翰福音第十五章那裡
[00:32:17.000 --> 00:32:19.000]  有一段經文
[00:32:19.000 --> 00:32:22.000]  一定和你和我有關
[00:32:22.000 --> 00:32:24.000]  我們最後讀這段經文好不好
[00:32:24.000 --> 00:32:27.000]  預備起
[00:32:27.000 --> 00:32:30.000]  你們若遵守我所吩咐的
[00:32:30.000 --> 00:32:33.000]  就是我的朋友了
[00:32:33.000 --> 00:32:37.000]  以後我不再稱你們為僕人
[00:32:37.000 --> 00:32:41.000]  因僕人不知道主人所做的事
[00:32:41.000 --> 00:32:44.000]  我乃稱你們為朋友
[00:32:44.000 --> 00:32:47.000]  因我從我父所聽見的
[00:32:47.000 --> 00:32:50.000]  已經都告訴你們了
[00:32:50.000 --> 00:32:54.000]  這裏是主耶穌對門徒
[00:32:54.000 --> 00:32:57.000]  對信徒的一個應許
[00:32:57.000 --> 00:32:59.000]  一個勉勵
[00:32:59.000 --> 00:33:01.000]  當時你會發覺
[00:33:01.000 --> 00:33:04.000]  這段經文有兩個對比
[00:33:04.000 --> 00:33:08.000]  不再是僕人
[00:33:08.000 --> 00:33:11.000]  乃是朋友了
[00:33:11.000 --> 00:33:16.000]  上帝很明顯將我們的身份提升
[00:33:16.000 --> 00:33:19.000]  所以你不要小看自己
[00:33:19.000 --> 00:33:22.000]  你不是僕人
[00:33:22.000 --> 00:33:25.000]  你是朋友
[00:33:25.000 --> 00:33:30.000]  你是上帝的朋友
[00:33:30.000 --> 00:33:32.000]  很大分別的
[00:33:32.000 --> 00:33:33.000]  如果你知道
[00:33:33.000 --> 00:33:35.000]  你打工就知道了
[00:33:35.000 --> 00:33:37.000]  你打工最重要知道什麼呢
[00:33:37.000 --> 00:33:39.000]  最重要知道JD是什麼
[00:33:39.000 --> 00:33:41.000]  KPI是什麼
[00:33:41.000 --> 00:33:45.000]  我知道我要做什麼
[00:33:45.000 --> 00:33:48.000]  無論請人也好
[00:33:48.000 --> 00:33:51.000]  你照單做
[00:33:51.000 --> 00:33:55.000]  最重要不要做錯事
[00:33:55.000 --> 00:33:58.000]  你做對了就行了
[00:33:58.000 --> 00:34:01.000]  什麼叫朋友
[00:34:01.000 --> 00:34:05.000]  朋友不是說JD
[00:34:05.000 --> 00:34:08.000]  朋友不是說KPI
[00:34:08.000 --> 00:34:13.000]  朋友是你知道他想做什麼
[00:34:13.000 --> 00:34:16.000]  你應該知道你的朋友
[00:34:16.000 --> 00:34:20.000]  想要些什麼
[00:34:20.000 --> 00:34:23.000]  耶穌說
[00:34:23.000 --> 00:34:26.000]  你是我的朋友
[00:34:26.000 --> 00:34:29.000]  因為我從我庫所聽見的
[00:34:29.000 --> 00:34:33.000]  已經都告訴你們了
[00:34:33.000 --> 00:34:36.000]  在聖經裏面
[00:34:36.000 --> 00:34:41.000]  上帝稱為上帝朋友的只有一個人
[00:34:41.000 --> 00:34:43.000]  就是阿巴拉罕
[00:34:43.000 --> 00:34:45.000]  但是在新約裏面
[00:34:45.000 --> 00:34:50.000]  耶穌將我們看為他的朋友
[00:34:50.000 --> 00:34:53.000]  你願不願意
[00:34:53.000 --> 00:34:56.000]  或者你有沒有一個這樣的心智
[00:34:56.000 --> 00:35:00.000]  你要知道上帝想你做些什麼
[00:35:00.000 --> 00:35:04.000]  我們一起禱告
[00:35:04.000 --> 00:35:07.000]  願上主幫助我們
[00:35:07.000 --> 00:35:11.000]  成為施洗約翰
[00:35:11.000 --> 00:35:14.000]  有施洗約翰的心智
[00:35:14.000 --> 00:35:18.000]  我們不需要做主角
[00:35:18.000 --> 00:35:22.000]  但是我們可以做一個觸怒的人
[00:35:22.000 --> 00:35:27.000]  有求上帝激勵我們
[00:35:27.000 --> 00:35:30.000]  用你的愛激勵我們
[00:35:30.000 --> 00:35:33.000]  我們和你的關係
[00:35:33.000 --> 00:35:36.000]  不只是條紋
[00:35:36.000 --> 00:35:39.000]  我們要追求
[00:35:39.000 --> 00:35:42.000]  我們要有這樣的心智
[00:35:42.000 --> 00:35:45.000]  知道你想我們在這個世界
[00:35:45.000 --> 00:35:47.000]  成就些什麼
[00:35:47.000 --> 00:35:50.000]  幫助我們奉耶穌命求
[00:35:50.000 --> 00:35:51.000]  阿們
