
[00:00:00.000 --> 00:00:02.000]  一起用同心的禱告
[00:19:47.000 --> 00:19:50.000]  一些律法的真正意義
[00:19:50.000 --> 00:19:52.000]  這個反而是我們很大的挑戰
[00:19:52.000 --> 00:19:55.000]  我昨天下午回來教會的時候
[00:19:55.000 --> 00:19:57.000]  我隔壁有個弟兄
[00:19:57.000 --> 00:20:02.000]  我們一起在衛警門口過馬路
[00:20:02.000 --> 00:20:05.000]  我們站在同一個位置
[00:20:05.000 --> 00:20:08.000]  我們同時等過馬路
[00:20:08.000 --> 00:20:10.000]  我們同時見到同一個景象
[00:20:10.000 --> 00:20:12.000]  有一位女士
[00:20:12.000 --> 00:20:14.000]  她將一架輪椅
[00:20:14.000 --> 00:20:17.000]  抬到的士後面
[00:20:17.000 --> 00:20:19.000]  我們見到同一件事
[00:20:19.000 --> 00:20:21.000]  我就站在那裡等過馬路
[00:20:21.000 --> 00:20:23.000]  這位弟兄二話不說
[00:20:23.000 --> 00:20:25.000]  我希望他不是說笑
[00:20:25.000 --> 00:20:27.000]  他不過馬路
[00:20:27.000 --> 00:20:30.000]  他走去幫那位他不認識的女子
[00:20:30.000 --> 00:20:35.000]  將輪椅抬到的士後面
[00:20:35.000 --> 00:20:37.000]  這是不能教的
[00:20:37.000 --> 00:20:40.000]  這是即時的生命反應
[00:20:40.000 --> 00:20:44.000]  我當時有很多的反省
[00:20:44.000 --> 00:20:46.000]  為何我即時的反應是「Nothing」
[00:20:46.000 --> 00:20:48.000]  而他即時的反應會是這樣
[00:20:48.000 --> 00:20:51.000]  我們很反省
[00:20:51.000 --> 00:20:54.000]  我們看完以色列外遣的罪行
[00:20:54.000 --> 00:20:56.000]  接著我們思想一下
[00:20:56.000 --> 00:20:59.000]  他們的問題的根源究竟在哪裡
[00:20:59.000 --> 00:21:02.000]  我們看9至12節
[00:21:02.000 --> 00:21:04.000]  神去譴責以色列
[00:21:04.000 --> 00:21:06.000]  他們犯罪的根源是甚麼呢
[00:21:06.000 --> 00:21:08.000]  忘恩負義
[00:21:08.000 --> 00:21:10.000]  首先在9至10節
[00:21:10.000 --> 00:21:13.000]  先知首先和那群以色列民
[00:21:13.000 --> 00:21:16.000]  去回顧上帝的救贖的恩典
[00:21:16.000 --> 00:21:18.000]  我們看9至10節
[00:21:18.000 --> 00:21:21.000]  「我從他們面前除滅阿摩利人
[00:21:21.000 --> 00:21:23.000]  他們雖然大如香柏樹
[00:21:23.000 --> 00:21:24.000]  強壯如橡樹
[00:21:24.000 --> 00:21:27.000]  我卻上滅其果 下絕其根
[00:21:27.000 --> 00:21:30.000]  我曾將你們從埃及地領上來
[00:21:30.000 --> 00:21:32.000]  在曠野裡引導你四十年
[00:21:32.000 --> 00:21:35.000]  使你們得到阿摩利人之地為樂」
[00:21:35.000 --> 00:21:40.000]  阿摩利人是迦南人裡很強悍的一族
[00:21:40.000 --> 00:21:42.000]  是迦南人的代表
[00:21:42.000 --> 00:21:44.000]  按照當時以色列民的能力
[00:21:44.000 --> 00:21:46.000]  絕對不可能趕出他們
[00:21:46.000 --> 00:21:49.000]  100%完全是神的工作
[00:21:49.000 --> 00:21:52.000]  以致他們可以進入迦南地
[00:21:52.000 --> 00:21:56.000]  以色列民在曠野四十年背役
[00:21:56.000 --> 00:22:00.000]  上帝引導他們在曠野四十年的經歷
[00:22:00.000 --> 00:22:02.000]  不單單是懲罰
[00:22:02.000 --> 00:22:09.000]  也表明了上帝如何引導他們當中的悔改成長
[00:22:09.000 --> 00:22:12.000]  上帝不單止這樣引導以色列民
[00:22:12.000 --> 00:22:17.000]  更加悉心安排了其他僕人去建立他們的生命
[00:22:17.000 --> 00:22:19.000]  在第十一節
[00:22:19.000 --> 00:22:22.000]  「我從你們的子孫裡興起先知
[00:22:22.000 --> 00:22:25.000]  又從你們的少年裡興起那世異人
[00:22:25.000 --> 00:22:27.000]  以色列人啊 不是這樣嗎?
[00:22:27.000 --> 00:22:29.000]  這是耶和華說的
[00:22:29.000 --> 00:22:31.000]  神的以色列人兩份很大的禮物
[00:22:31.000 --> 00:22:34.000]  先知和那世異人
[00:22:34.000 --> 00:22:38.000]  神選擇了一些君王來治理他們的百姓
[00:22:38.000 --> 00:22:46.000]  同時參與了先知作為君王的屬靈上的監督人
[00:22:46.000 --> 00:22:50.000]  那世異人就是按照當時的規條去生活
[00:22:50.000 --> 00:22:53.000]  以致將自己的生命奉獻給神的人
[00:22:53.000 --> 00:22:57.000]  他們經前聖潔的生命成為了屬靈的榜樣
[00:22:57.000 --> 00:23:02.000]  神透過先知說 又透過那世異人實際的生命見證
[00:23:02.000 --> 00:23:04.000]  去引領那班以色列民
[00:23:04.000 --> 00:23:06.000]  就好像現在學校的校長
[00:23:06.000 --> 00:23:09.000]  我找個老師去教你 研究
[00:23:09.000 --> 00:23:13.000]  找班冒犯生去新教 去帶領你們
[00:23:13.000 --> 00:23:15.000]  是不是很體貼
[00:23:15.000 --> 00:23:20.000]  那以色列民有沒有恰如其分地回應上帝的恩典
[00:23:20.000 --> 00:23:22.000]  十二節
[00:23:22.000 --> 00:23:25.000]  「你們卻把酒給那世異人喝
[00:23:25.000 --> 00:23:28.000]  祝福先知說 不要說預言」
[00:23:28.000 --> 00:23:30.000]  沒有啊
[00:23:30.000 --> 00:23:33.000]  以色列人竟然嫌棄上帝給他的禮物
[00:23:33.000 --> 00:23:35.000]  扔掉他不要
[00:23:35.000 --> 00:23:38.000]  他們不單沒有學那世異人的敬虔
[00:23:38.000 --> 00:23:41.000]  反而引誘他一起來喝酒 犯規
[00:23:41.000 --> 00:23:43.000]  他們沒有聽先知的話
[00:23:43.000 --> 00:23:45.000]  不要說話
[00:23:45.000 --> 00:23:47.000]  好像一班很頑皮的學生
[00:23:47.000 --> 00:23:49.000]  對著個冒犯生
[00:23:49.000 --> 00:23:51.000]  用不著這麼緊張 守規條
[00:23:51.000 --> 00:23:57.000]  跟老師說「你很煩啊 囉囉嗦嗦 你不要再說話了」
[00:23:57.000 --> 00:24:06.000]  大家想想 為何以色列人會有這樣的反應回應
[00:24:06.000 --> 00:24:08.000]  想想為何會這樣
[00:24:08.000 --> 00:24:11.000]  學生為何不喜歡冒犯生這麼好
[00:24:11.000 --> 00:24:14.000]  不喜歡老師囉囉嗦嗦
[00:24:14.000 --> 00:24:19.000]  人很想降低標準 降低要求
[00:24:19.000 --> 00:24:22.000]  合理化自己的不長進
[00:24:22.000 --> 00:24:25.000]  讓自己舒服一點 好過一點
[00:24:25.000 --> 00:24:31.000]  如果教會的教導比較溫和一點
[00:24:31.000 --> 00:24:33.000]  讓我們不要這麼熱心
[00:24:33.000 --> 00:24:35.000]  如果我是不長進的
[00:24:35.000 --> 00:24:37.000]  我會好過一點
[00:24:37.000 --> 00:24:40.000]  大家都很熟悉在創世紀
[00:24:40.000 --> 00:24:43.000]  提到伊蘇為了一碗紅豆湯
[00:24:43.000 --> 00:24:46.000]  出賣了長子的名分
[00:24:46.000 --> 00:24:51.000]  為了當下的安心 興旱了更加長遠的福分
[00:24:51.000 --> 00:24:56.000]  這是我們恆常很大的掙扎和試探
[00:24:56.000 --> 00:25:01.000]  小子早上睡多一會兒就遲到了
[00:25:01.000 --> 00:25:03.000]  大子可能有些性慾
[00:25:03.000 --> 00:25:05.000]  你鬥不過
[00:25:05.000 --> 00:25:09.000]  可能有性侵犯的罪等等
[00:25:09.000 --> 00:25:14.000]  以色列當時面對的紅豆湯試探又是甚麼呢
[00:25:14.000 --> 00:25:18.000]  當時他們國家的財富很多
[00:25:18.000 --> 00:25:21.000]  有錢人享受著奢華的生活
[00:25:21.000 --> 00:25:24.000]  我遲些有機會看特六章形容他們
[00:25:24.000 --> 00:25:28.000]  他們睡在象牙床上
[00:25:28.000 --> 00:25:32.000]  吃群羊中的羔羊 羊排裡的牛肚
[00:25:32.000 --> 00:25:37.000]  用琴室逍遙唱歌 為自己作曲
[00:25:37.000 --> 00:25:41.000]  用大碗喝酒 用上等的油抹身
[00:25:41.000 --> 00:25:45.000]  這群人有權有勢 有錢
[00:25:45.000 --> 00:25:49.000]  我吃得好 我享受得好 我豪得起
[00:25:49.000 --> 00:25:52.000]  我豪得起何罪之有
[00:25:52.000 --> 00:25:55.000]  但如果繼續看下去
[00:25:55.000 --> 00:26:00.000]  在奢華的背後
[00:26:00.000 --> 00:26:05.000]  有權勢的人 表面上過著很健全的宗教生活
[00:26:05.000 --> 00:26:10.000]  但他們罔顧社會上的不公平不公義
[00:26:10.000 --> 00:26:15.000]  負者越負 貧者越貧
[00:26:15.000 --> 00:26:18.000]  其實聽起來也挺可怕的
[00:26:18.000 --> 00:26:22.000]  有點像我們現在的社會體制
[00:26:22.000 --> 00:26:26.000]  我反省一下 阿摩斯書提醒我們
[00:26:26.000 --> 00:26:28.000]  我們都在這個洪流裡
[00:26:28.000 --> 00:26:32.000]  究竟我們是一個施壓者還是一個施恩人呢
[00:26:32.000 --> 00:26:34.000]  這是我們今天一個很好的提醒
[00:26:34.000 --> 00:26:38.000]  因為我們有更多篇幅去學習這個課題
[00:26:38.000 --> 00:26:41.000]  我們從人的眼光來看
[00:26:41.000 --> 00:26:44.000]  從人治理國家 人治的角度
[00:26:44.000 --> 00:26:49.000]  通常是看政治 經濟去衡量國家的興衰
[00:26:49.000 --> 00:26:51.000]  對於有錢人來說
[00:26:51.000 --> 00:26:55.000]  表面上太平盛世 前景樂觀
[00:26:55.000 --> 00:26:58.000]  證明我們人手建立的制度方法行得通
[00:26:58.000 --> 00:27:00.000]  很好 是不是
[00:27:00.000 --> 00:27:05.000]  但從神的眼光 神治國 神治的角度
[00:27:05.000 --> 00:27:08.000]  上主希望他的子民
[00:27:08.000 --> 00:27:11.000]  從上主定立的道德標準
[00:27:11.000 --> 00:27:13.000]  從上主定立的靈性去衡量
[00:27:13.000 --> 00:27:15.000]  什麼叫做好
[00:27:15.000 --> 00:27:19.000]  神拯救以色列民進入一個恩典的約
[00:27:19.000 --> 00:27:22.000]  希望他們在道德上有一個大志
[00:27:22.000 --> 00:27:23.000]  哪怕是大志
[00:27:23.000 --> 00:27:27.000]  要順從上帝要求的聖潔
[00:27:27.000 --> 00:27:31.000]  成為其他民族的一個典範
[00:27:31.000 --> 00:27:34.000]  在舊約的歷史舞台裡
[00:27:34.000 --> 00:27:35.000]  我們可以看到
[00:27:35.000 --> 00:27:38.000]  國家就算有多好的制度 多好的政策
[00:27:38.000 --> 00:27:41.000]  如果領袖行爺和華眼中看為惡的事
[00:27:41.000 --> 00:27:46.000]  犯罪問題最終會帶來國家的沒落
[00:27:46.000 --> 00:27:50.000]  這對我們是一個很好的提醒
[00:27:50.000 --> 00:27:53.000]  可能有時候我們在自己的崗位裡
[00:27:53.000 --> 00:27:57.000]  我們都會覺得人在江湖身不由己
[00:27:57.000 --> 00:28:01.000]  那一套其實外面行不通
[00:28:01.000 --> 00:28:03.000]  以為一路都相安無事
[00:28:03.000 --> 00:28:06.000]  行之有效就代表神不介意
[00:28:06.000 --> 00:28:07.000]  沒問題
[00:28:07.000 --> 00:28:10.000]  小心點 慢慢累積下去
[00:28:10.000 --> 00:28:11.000]  我們跟神越來越遠離
[00:28:11.000 --> 00:28:14.000]  其實神現在不馬上施行懲罰
[00:28:14.000 --> 00:28:17.000]  是因為祂憐憫我們
[00:28:17.000 --> 00:28:19.000]  在13至16節
[00:28:19.000 --> 00:28:22.000]  先知就警告那些不信服的子民
[00:28:22.000 --> 00:28:24.000]  神會有嚴厲的懲罰
[00:28:24.000 --> 00:28:27.000]  我們看13至16節
[00:28:27.000 --> 00:28:28.000]  上帝的懲罰
[00:28:28.000 --> 00:28:30.000]  看啊 我要把你們押下去
[00:28:30.000 --> 00:28:32.000]  如同裝滿禍菌的車
[00:28:32.000 --> 00:28:34.000]  押過去一樣
[00:28:34.000 --> 00:28:38.000]  將那些子民給一些禍患
[00:28:38.000 --> 00:28:41.000]  讓他們好像被裝滿禍菌的車
[00:28:41.000 --> 00:28:42.000]  押過去一樣
[00:28:42.000 --> 00:28:43.000]  還有沒有得做呢
[00:28:43.000 --> 00:28:44.000]  沒有了
[00:28:44.000 --> 00:28:45.000]  14節
[00:28:45.000 --> 00:28:47.000]  快跑的無從逃避
[00:28:47.000 --> 00:28:48.000]  壯士無法使力
[00:28:48.000 --> 00:28:50.000]  勇士不能自救
[00:28:50.000 --> 00:28:51.000]  15節
[00:28:51.000 --> 00:28:52.000]  拿弓的站立不住
[00:28:52.000 --> 00:28:53.000]  腿快的不能逃脫
[00:28:53.000 --> 00:28:55.000]  騎馬的不能自救
[00:28:55.000 --> 00:28:57.000]  14節是那些什麼
[00:28:57.000 --> 00:28:59.000]  不論你自然的能力有多強
[00:28:59.000 --> 00:29:00.000]  你跑得快
[00:29:00.000 --> 00:29:01.000]  你是壯士
[00:29:01.000 --> 00:29:02.000]  你勇士也好
[00:29:02.000 --> 00:29:03.000]  救不了自己
[00:29:03.000 --> 00:29:04.000]  15節
[00:29:04.000 --> 00:29:06.000]  你操練多少卓越的技巧也好
[00:29:06.000 --> 00:29:07.000]  我會拿弓
[00:29:07.000 --> 00:29:09.000]  我會騎馬也好
[00:29:09.000 --> 00:29:10.000]  沒有用
[00:29:10.000 --> 00:29:11.000]  最後結果是怎樣
[00:29:11.000 --> 00:29:12.000]  16節
[00:29:12.000 --> 00:29:15.000]  到那天壯士中最有膽量的
[00:29:15.000 --> 00:29:19.000]  必赤身逃跑
[00:29:19.000 --> 00:29:21.000]  到那天就是上帝審判的日子
[00:29:21.000 --> 00:29:22.000]  我們不知道
[00:29:22.000 --> 00:29:23.000]  有人說可能是地震
[00:29:23.000 --> 00:29:27.000]  可能是亞述國的攻陷
[00:29:27.000 --> 00:29:30.000]  連勇士裏面最有膽量的
[00:29:30.000 --> 00:29:32.000]  也要赤身逃跑
[00:29:32.000 --> 00:29:34.000]  是出自上帝的懲治
[00:29:34.000 --> 00:29:35.000]  人的方法
[00:29:35.000 --> 00:29:36.000]  人的勢力
[00:29:36.000 --> 00:29:38.000]  無法逃避
[00:29:38.000 --> 00:29:40.000]  赤身即是怎樣
[00:29:40.000 --> 00:29:42.000]  脫得那麼快的意境是什麼
[00:29:42.000 --> 00:29:43.000]  很害怕
[00:29:43.000 --> 00:29:47.000]  很羞辱的慌忙逃跑
[00:29:47.000 --> 00:29:48.000]  做個總結
[00:29:48.000 --> 00:29:50.000]  如果我們從今天學習的經文
[00:29:50.000 --> 00:29:51.000]  我們聽到
[00:29:51.000 --> 00:29:54.000]  才嚴厲地警戒
[00:29:54.000 --> 00:29:56.000]  也是在警戒我們
[00:29:56.000 --> 00:29:58.000]  假如上帝的子民
[00:29:58.000 --> 00:30:00.000]  和我們不信的
[00:30:00.000 --> 00:30:02.000]  沒什麼分別的時候
[00:30:02.000 --> 00:30:04.000]  上帝幫你不幫親
[00:30:04.000 --> 00:30:07.000]  會施予懲治
[00:30:07.000 --> 00:30:08.000]  犯規受罰
[00:30:08.000 --> 00:30:10.000]  當然不好過
[00:30:10.000 --> 00:30:12.000]  但犯規受罰
[00:30:12.000 --> 00:30:16.000]  是不是最值得我們害怕的地方
[00:30:16.000 --> 00:30:18.000]  犯規就會被人罰
[00:30:18.000 --> 00:30:20.000]  是不是最令我們難堪
[00:30:20.000 --> 00:30:22.000]  我們回到引言的時候
[00:30:22.000 --> 00:30:23.000]  那個課題
[00:30:23.000 --> 00:30:25.000]  問問大家
[00:30:25.000 --> 00:30:26.000]  作為一個班長
[00:30:26.000 --> 00:30:29.000]  和一群壞同學一起
[00:30:29.000 --> 00:30:31.000]  在眾目睽睽之下要罰站
[00:30:31.000 --> 00:30:32.000]  對你來說
[00:30:32.000 --> 00:30:34.000]  你覺得最難受的是什麼
[00:30:34.000 --> 00:30:36.000]  讓你想想
[00:30:36.000 --> 00:30:39.000]  你是無飯生活
[00:30:39.000 --> 00:30:41.000]  和一群壞同學一起
[00:30:41.000 --> 00:30:42.000]  要被罰
[00:30:42.000 --> 00:30:45.000]  你覺得最難受的是什麼
[00:30:45.000 --> 00:30:47.000]  有辱身份
[00:30:47.000 --> 00:30:48.000]  還有呢
[00:30:48.000 --> 00:30:50.000]  有什麼難受
[00:30:50.000 --> 00:30:53.000]  第一樣最難受當然是丟架
[00:30:53.000 --> 00:30:56.000]  最好是袋子套著頭
[00:30:56.000 --> 00:30:57.000]  我經常說
[00:30:57.000 --> 00:30:58.000]  關上房門打十藤
[00:30:58.000 --> 00:31:02.000]  比在我面前站兩分鐘好
[00:31:02.000 --> 00:31:03.000]  想深一層
[00:31:03.000 --> 00:31:05.000]  剛才阿蚊也說過
[00:31:05.000 --> 00:31:09.000]  作為一個十來歲的小孩子
[00:31:09.000 --> 00:31:11.000]  我們知道自己做錯了
[00:31:11.000 --> 00:31:13.000]  知道自己失職
[00:31:13.000 --> 00:31:16.000]  你要懂得協救
[00:31:16.000 --> 00:31:18.000]  再想深一層
[00:31:18.000 --> 00:31:20.000]  有一群很疼你的
[00:31:20.000 --> 00:31:23.000]  積心栽培你的老師失望
[00:31:23.000 --> 00:31:24.000]  可能罰你的那個
[00:31:24.000 --> 00:31:29.000]  他的心比被罰那個更痛
[00:31:29.000 --> 00:31:31.000]  問問大家
[00:31:31.000 --> 00:31:33.000]  你認為一個基督徒
[00:31:33.000 --> 00:31:35.000]  分別為聖的身份
[00:31:35.000 --> 00:31:39.000]  和一個不信的差不多
[00:31:39.000 --> 00:31:41.000]  罰同樣的罪
[00:31:41.000 --> 00:31:45.000]  最大的禍患是什麼
[00:31:45.000 --> 00:31:46.000]  最大的禍患是什麼
[00:31:46.000 --> 00:31:47.000]  就是被神罰
[00:31:47.000 --> 00:31:49.000]  神可能會罰
[00:31:49.000 --> 00:31:51.000]  當然即使最大的禍患
[00:31:51.000 --> 00:31:54.000]  可能是神會灌教
[00:31:54.000 --> 00:31:56.000]  但想深一層
[00:31:56.000 --> 00:31:59.000]  從我們自己成長的層面
[00:31:59.000 --> 00:32:03.000]  蒙恩德教讓我們的生命
[00:32:03.000 --> 00:32:06.000]  讓我們扭曲了的人性
[00:32:06.000 --> 00:32:08.000]  慢慢被更新被改變
[00:32:08.000 --> 00:32:11.000]  我們回歸上主最初做我們的時候
[00:32:11.000 --> 00:32:13.000]  那個美善的人性
[00:32:13.000 --> 00:32:18.000]  我們慢慢逐漸像一個像樣的人
[00:32:18.000 --> 00:32:22.000]  我們女性都想面容漂亮
[00:32:22.000 --> 00:32:26.000]  我們何況不想我們的靈性漂亮
[00:32:26.000 --> 00:32:29.000]  如果只是參加表面的宗教活動
[00:32:29.000 --> 00:32:31.000]  我們的生命沒有改變
[00:32:31.000 --> 00:32:32.000]  何等的浪費
[00:32:32.000 --> 00:32:35.000]  何等的可惜
[00:32:35.000 --> 00:32:36.000]  從侍奉的層面
[00:32:36.000 --> 00:32:38.000]  當然信徒失見證
[00:32:38.000 --> 00:32:40.000]  褻瀆上帝的名
[00:32:40.000 --> 00:32:43.000]  另外我們有負所託
[00:32:43.000 --> 00:32:46.000]  我們浪費了本來可以活出
[00:32:46.000 --> 00:32:50.000]  一個豐盛的生命的機會
[00:32:50.000 --> 00:32:52.000]  再想深一層
[00:32:52.000 --> 00:32:54.000]  有一個救贖我們
[00:32:54.000 --> 00:32:57.000]  猜拳的獨生兒子耶穌基督
[00:32:57.000 --> 00:33:00.000]  去救贖我們的上帝
[00:33:00.000 --> 00:33:02.000]  悉心栽培我們的上帝
[00:33:02.000 --> 00:33:04.000]  失望
[00:33:04.000 --> 00:33:07.000]  破壞我們和神的關係
[00:33:07.000 --> 00:33:11.000]  這是更大更大的禍患
[00:33:11.000 --> 00:33:14.000]  以色列民他們當下
[00:33:14.000 --> 00:33:16.000]  穩定富庶的境況
[00:33:16.000 --> 00:33:17.000]  他們沾沾自喜
[00:33:17.000 --> 00:33:19.000]  以為沒有問題
[00:33:19.000 --> 00:33:22.000]  但他們慢慢忘記神的恩典
[00:33:22.000 --> 00:33:23.000]  遠離神
[00:33:23.000 --> 00:33:26.000]  這也是我們今天很重要的提醒
[00:33:26.000 --> 00:33:29.000]  好好操練和神的關係
[00:33:29.000 --> 00:33:31.000]  我參考今天的經文
[00:33:31.000 --> 00:33:33.000]  我嘗試用三個R
[00:33:33.000 --> 00:33:36.000]  去思想如何做熟練的操練
[00:33:36.000 --> 00:33:39.000]  第一個Remember
[00:33:39.000 --> 00:33:41.000]  不要忘恩負義
[00:33:41.000 --> 00:33:43.000]  第二個Receive
[00:33:43.000 --> 00:33:46.000]  享受上主的教訓
[00:33:46.000 --> 00:33:48.000]  第三個Repent
[00:33:48.000 --> 00:33:50.000]  悔改回轉
[00:33:50.000 --> 00:33:52.000]  第一個Remember
[00:33:52.000 --> 00:33:54.000]  我們回顧上帝在我們生命的恩典
[00:33:54.000 --> 00:33:57.000]  不要忘恩負義
[00:33:57.000 --> 00:33:59.000]  還記得你初信的時候
[00:33:59.000 --> 00:34:01.000]  那種開心嗎?
[00:34:01.000 --> 00:34:03.000]  那種興奮?
[00:34:03.000 --> 00:34:05.000]  不論虛火還是真情
[00:34:05.000 --> 00:34:07.000]  那時候很開心
[00:34:07.000 --> 00:34:09.000]  你有沒有試過在你的靈修日誌裡
[00:34:09.000 --> 00:34:11.000]  你在某時某日
[00:34:11.000 --> 00:34:13.000]  寫下一個字
[00:34:13.000 --> 00:34:15.000]  我今天立志要......
[00:34:15.000 --> 00:34:17.000]  有沒有試過?
[00:34:17.000 --> 00:34:19.000]  你回望你人生的歷程裡
[00:34:19.000 --> 00:34:21.000]  有些句點
[00:34:21.000 --> 00:34:23.000]  你很清晰地經歷過上帝的恩典
[00:34:23.000 --> 00:34:27.000]  你當時何等興奮?
[00:34:27.000 --> 00:34:31.000]  Receive
[00:34:31.000 --> 00:34:35.000]  我們真心領受和信服上帝的訓誨教導
[00:34:35.000 --> 00:34:38.000]  我們將上帝的一字一句
[00:34:38.000 --> 00:34:40.000]  一點一滴
[00:34:40.000 --> 00:34:42.000]  藏在我們心裡
[00:34:42.000 --> 00:34:44.000]  栽種我們自己的生命
[00:34:44.000 --> 00:34:46.000]  不知不覺
[00:34:46.000 --> 00:34:48.000]  當你特別有難處的時候
[00:34:48.000 --> 00:34:50.000]  上帝的話語
[00:34:50.000 --> 00:34:52.000]  作為你隨時的幫助
[00:34:52.000 --> 00:34:54.000]  當時你就知道這些東西很重要
[00:34:54.000 --> 00:34:56.000]  昨天有個姐妹跟我說
[00:34:56.000 --> 00:34:58.000]  她之前有個小小的中風
[00:34:58.000 --> 00:35:00.000]  進了醫院
[00:35:00.000 --> 00:35:02.000]  她說那時候就是上帝的話語
[00:35:02.000 --> 00:35:04.000]  慢慢湧出來幫她走過這個歷程
[00:35:04.000 --> 00:35:06.000]  第三個是Repent
[00:35:06.000 --> 00:35:08.000]  悔轉悔改
[00:35:08.000 --> 00:35:10.000]  當我們發覺我們自己的生命
[00:35:10.000 --> 00:35:12.000]  開始稍稍
[00:35:12.000 --> 00:35:14.000]  不太對勁
[00:35:14.000 --> 00:35:16.000]  離開神的時候
[00:35:16.000 --> 00:35:18.000]  有些東西不對的時候
[00:35:18.000 --> 00:35:22.000]  我們盡快回轉歸向神
[00:35:22.000 --> 00:35:26.000]  我們作為被分別為聖的天國子民
[00:35:26.000 --> 00:35:28.000]  被賦予一個很重要的身份
[00:35:28.000 --> 00:35:30.000]  聖經裡很清楚講明
[00:35:30.000 --> 00:35:32.000]  大黑大白的真理
[00:35:32.000 --> 00:35:34.000]  盼望我們努力去依靠神
[00:35:34.000 --> 00:35:36.000]  不要去明知故犯
[00:35:36.000 --> 00:35:38.000]  因為我明白
[00:35:38.000 --> 00:35:40.000]  什麼叫做不長進
[00:35:40.000 --> 00:35:42.000]  其實是很難界定的
[00:35:42.000 --> 00:35:46.000]  生命裡大小的取捨缺擇
[00:35:46.000 --> 00:35:48.000]  我們很難一概而論
[00:35:48.000 --> 00:35:50.000]  但起碼從整體上
[00:35:50.000 --> 00:35:52.000]  我們生命的流露
[00:35:52.000 --> 00:35:54.000]  我們人生的取向
[00:35:54.000 --> 00:35:56.000]  被人看得見
[00:35:56.000 --> 00:35:58.000]  你跟那些不信的不一樣
[00:35:58.000 --> 00:36:00.000]  雖然我們知道
[00:36:00.000 --> 00:36:02.000]  坦白說我肯定
[00:36:02.000 --> 00:36:04.000]  我沒可能每天生命閃亮
[00:36:04.000 --> 00:36:06.000]  但我立志不做一個敷衍的信徒
[00:36:06.000 --> 00:36:08.000]  我不會絲絲淡淡
[00:36:08.000 --> 00:36:10.000]  用周星馳的名句
[00:36:10.000 --> 00:36:12.000]  做人如果沒有夢想
[00:36:12.000 --> 00:36:14.000]  跟一條鹹魚也沒什麼分別
[00:36:14.000 --> 00:36:16.000]  期盼我們
[00:36:16.000 --> 00:36:18.000]  不要樣子長勾勾
[00:36:18.000 --> 00:36:20.000]  心就死了
[00:36:20.000 --> 00:36:22.000]  期盼我們成為
[00:36:22.000 --> 00:36:24.000]  上帝的一個子民
[00:36:24.000 --> 00:36:26.000]  我們在耶穌基督裡
[00:36:26.000 --> 00:36:28.000]  去踏實地定立我們的身份
[00:36:28.000 --> 00:36:30.000]  期盼我們的生命
[00:36:30.000 --> 00:36:32.000]  可以成就上帝
[00:36:32.000 --> 00:36:34.000]  在我們裡面的旨意
[00:36:34.000 --> 00:36:36.000]  我們去努力活出
[00:36:36.000 --> 00:36:38.000]  上帝託付給我們的份
[00:36:38.000 --> 00:36:40.000]  以致我們不枉此生
[00:36:40.000 --> 00:36:42.000]  神終極的救贖計劃
[00:36:42.000 --> 00:36:44.000]  一定會成功
[00:36:44.000 --> 00:36:46.000]  而阿摩斯書的教導
[00:36:46.000 --> 00:36:48.000]  成為我們的激勵
[00:36:48.000 --> 00:36:50.000]  我們更加明白
[00:36:50.000 --> 00:36:52.000]  上帝託之心責之切
[00:36:52.000 --> 00:36:54.000]  神在降下刑罰之前
[00:36:54.000 --> 00:36:56.000]  祂差遣先師
[00:36:56.000 --> 00:36:58.000]  警告祂的子民
[00:36:58.000 --> 00:37:00.000]  是出於愛
[00:37:00.000 --> 00:37:02.000]  我們尚作準備
[00:37:02.000 --> 00:37:04.000]  因為祂愛我們這裡
[00:37:04.000 --> 00:37:06.000]  每一個屬祂的子民
[00:37:06.000 --> 00:37:08.000]  對我們每一個人
[00:37:08.000 --> 00:37:10.000]  祂有期望
[00:37:10.000 --> 00:37:12.000]  上帝對我們
[00:37:12.000 --> 00:37:14.000]  每一個人
[00:37:14.000 --> 00:37:16.000]  心意未盡
[00:37:16.000 --> 00:37:18.000]  無論我們是初信的
[00:37:18.000 --> 00:37:20.000]  無論我們信了很久的
[00:37:20.000 --> 00:37:22.000]  上帝心意未盡
[00:37:22.000 --> 00:37:24.000]  祂很想你
[00:37:24.000 --> 00:37:26.000]  多走一步
[00:37:26.000 --> 00:37:30.000]  距離我們人生最後的日子
[00:37:30.000 --> 00:37:32.000]  各有長短
[00:37:32.000 --> 00:37:34.000]  你如何善用
[00:37:34.000 --> 00:37:36.000]  你餘下的日子
[00:37:36.000 --> 00:37:38.000]  上帝在你和我的生命裡
[00:37:38.000 --> 00:37:40.000]  心意未盡
[00:37:40.000 --> 00:37:42.000]  我們一起去努力
[00:37:42.000 --> 00:37:44.000]  同心的禱告
[00:37:44.000 --> 00:37:48.000]  差的上主
[00:37:48.000 --> 00:37:50.000]  我們謙卑來到你的庚前
[00:37:50.000 --> 00:37:52.000]  我們去回望
[00:37:52.000 --> 00:37:54.000]  上帝在我們生命的工作
[00:37:54.000 --> 00:37:56.000]  我們回望
[00:37:56.000 --> 00:37:58.000]  我們當天初信的時候
[00:37:58.000 --> 00:38:00.000]  那種雀躍
[00:38:00.000 --> 00:38:02.000]  我們回望
