
[00:00:00.000 --> 00:00:02.000]  領子妹,早安
[00:15:24.000 --> 00:15:26.000]  如果我問你你實際有什麼罪
[00:15:26.000 --> 00:15:28.000]  如果你答不出
[00:15:28.000 --> 00:15:30.000]  或者答一些
[00:15:30.000 --> 00:15:32.000]  很膚淺的答案
[00:15:32.000 --> 00:15:34.000]  那不好意思
[00:15:34.000 --> 00:15:36.000]  其實你心底沒有真的覺得
[00:15:36.000 --> 00:15:38.000]  你自己是一個罪人
[00:15:38.000 --> 00:15:40.000]  保羅是真心覺得自己是一個罪人
[00:15:40.000 --> 00:15:42.000]  還是一個大罪人
[00:15:42.000 --> 00:15:44.000]  所以他才那麼珍惜主耶穌的福音
[00:15:44.000 --> 00:15:46.000]  祂的恩典
[00:15:46.000 --> 00:15:48.000]  我們甚至可以說
[00:15:48.000 --> 00:15:50.000]  保羅簡直覺得自己
[00:15:50.000 --> 00:15:52.000]  是一個屬靈的黑蓋
[00:15:52.000 --> 00:15:54.000]  他不配得主耶穌任何的恩典
[00:15:54.000 --> 00:15:56.000]  因為他見到自己在神面前
[00:15:56.000 --> 00:15:58.000]  是一無所有
[00:15:58.000 --> 00:16:00.000]  他更見到神願意憐憫
[00:16:00.000 --> 00:16:02.000]  賜恩典給這個一無所有的黑蓋
[00:16:02.000 --> 00:16:04.000]  這個那麼差的自己
[00:16:04.000 --> 00:16:06.000]  就是神的這份愛
[00:16:06.000 --> 00:16:08.000]  激勵他去改變
[00:16:08.000 --> 00:16:10.000]  這個就是我們今天
[00:16:10.000 --> 00:16:12.000]  學習的第三點
[00:16:12.000 --> 00:16:14.000]  弟兄姊妹
[00:16:14.000 --> 00:16:16.000]  我們有沒有都覺得自己
[00:16:16.000 --> 00:16:18.000]  和保羅一樣是完全
[00:16:18.000 --> 00:16:20.000]  不配得有耶穌的恩典
[00:16:20.000 --> 00:16:22.000]  我們有沒有都覺得自己
[00:16:22.000 --> 00:16:24.000]  在神面前同樣是一個
[00:16:24.000 --> 00:16:26.000]  一無所有的黑蓋
[00:16:26.000 --> 00:16:28.000]  如果我們沒有這樣覺得
[00:16:28.000 --> 00:16:30.000]  我們沒有覺得自己真的那麼不配
[00:16:30.000 --> 00:16:32.000]  那麼很自然
[00:16:32.000 --> 00:16:34.000]  我們不會懂得珍惜祂
[00:16:34.000 --> 00:16:36.000]  正如你沒有很餓
[00:16:36.000 --> 00:16:38.000]  你沒有很渴
[00:16:38.000 --> 00:16:40.000]  你喝水你吃飯
[00:16:40.000 --> 00:16:42.000]  你不會特別覺得滿足
[00:16:42.000 --> 00:16:44.000]  亦好像耶穌在儒家福音
[00:16:44.000 --> 00:16:46.000]  講到那個有罪的女人
[00:16:46.000 --> 00:16:48.000]  他說這個女人很多的罪
[00:16:48.000 --> 00:16:50.000]  都得赦免
[00:16:50.000 --> 00:16:52.000]  因為她愛得多
[00:16:52.000 --> 00:16:54.000]  而那些赦免得少的人
[00:16:54.000 --> 00:16:56.000]  愛得少
[00:16:56.000 --> 00:17:00.000]  我們每一個人的生命
[00:17:00.000 --> 00:17:02.000]  都有我們的黑暗面
[00:17:02.000 --> 00:17:06.000]  我們每一個人的心裏面
[00:17:06.000 --> 00:17:08.000]  都有缺乏美善的地方
[00:17:08.000 --> 00:17:12.000]  我們不想將他們暴露在人前
[00:17:12.000 --> 00:17:14.000]  不想他們被光照到
[00:17:14.000 --> 00:17:16.000]  即使你是基督徒
[00:17:16.000 --> 00:17:18.000]  你信二代
[00:17:18.000 --> 00:17:20.000]  亦無倖免
[00:17:20.000 --> 00:17:22.000]  即使你看上去絲絲精精
[00:17:22.000 --> 00:17:24.000]  亦不會是例外
[00:17:24.000 --> 00:17:28.000]  這些黑暗面
[00:17:28.000 --> 00:17:30.000]  缺乏著神起初
[00:17:30.000 --> 00:17:32.000]  做人的那份美善
[00:17:32.000 --> 00:17:34.000]  亦都同神
[00:17:34.000 --> 00:17:36.000]  對我們的期望有落差
[00:17:36.000 --> 00:17:38.000]  正正在這些位
[00:17:38.000 --> 00:17:40.000]  我們規決了神的榮耀
[00:17:40.000 --> 00:17:44.000]  如果你沒有去習慣這方面
[00:17:44.000 --> 00:17:46.000]  去留意這方面的自己
[00:17:46.000 --> 00:17:48.000]  我鼓勵你
[00:17:48.000 --> 00:17:50.000]  今晚
[00:17:50.000 --> 00:17:52.000]  你就去抽時間正心去回望
[00:17:52.000 --> 00:17:54.000]  你一整天的思想
[00:17:54.000 --> 00:17:56.000]  你一整天的言行
[00:17:56.000 --> 00:17:58.000]  你用神對人的標準
[00:17:58.000 --> 00:18:00.000]  去做判斷
[00:18:00.000 --> 00:18:02.000]  去反思你自己做錯事
[00:18:02.000 --> 00:18:04.000]  後悔的應該要做
[00:18:04.000 --> 00:18:06.000]  沒有做的地方
[00:18:06.000 --> 00:18:08.000]  不應該去做
[00:18:08.000 --> 00:18:10.000]  但是做的地方
[00:18:10.000 --> 00:18:12.000]  其實你見到我們總是
[00:18:12.000 --> 00:18:14.000]  經常得罪人得罪身
[00:18:14.000 --> 00:18:18.000]  我們覺得自己絲絲精精
[00:18:18.000 --> 00:18:20.000]  看不到自己的罪
[00:18:20.000 --> 00:18:22.000]  我們沒有習慣看到
[00:18:22.000 --> 00:18:24.000]  不是因為我們沒有罪
[00:18:24.000 --> 00:18:26.000]  是因為我們沒有習慣留意他們
[00:18:26.000 --> 00:18:28.000]  其實在我們心裏面
[00:18:28.000 --> 00:18:30.000]  這些缺乏美善的地方
[00:18:30.000 --> 00:18:32.000]  就算我們多努力想掩飾
[00:18:32.000 --> 00:18:34.000]  和我們相處下的人
[00:18:34.000 --> 00:18:36.000]  多少會察覺到
[00:18:36.000 --> 00:18:38.000]  而這些地方
[00:18:38.000 --> 00:18:40.000]  正正就是我們這班人
[00:18:40.000 --> 00:18:42.000]  需要被福音去轉變
[00:18:42.000 --> 00:18:44.000]  改變的心
[00:18:44.000 --> 00:18:46.000]  所以剛才說我們基督徒
[00:18:46.000 --> 00:18:48.000]  現在即使看起來好人一個
[00:18:48.000 --> 00:18:50.000]  我們同樣需要
[00:18:50.000 --> 00:18:52.000]  被福音持續的轉化
[00:18:52.000 --> 00:18:56.000]  若果我們願意
[00:18:56.000 --> 00:18:58.000]  被神這樣去轉化塑造
[00:18:58.000 --> 00:19:00.000]  那每隔一段時間回望
[00:19:00.000 --> 00:19:02.000]  我們必定會見到自己的轉變
[00:19:02.000 --> 00:19:04.000]  同樣我們身邊的人
[00:19:04.000 --> 00:19:06.000]  也可以由我們這些轉變
[00:19:06.000 --> 00:19:08.000]  見證到神是一個
[00:19:08.000 --> 00:19:10.000]  奇妙的圖像
[00:19:14.000 --> 00:19:16.000]  今天我們藉著保留這個
[00:19:16.000 --> 00:19:18.000]  《提摩太前書》的智術
[00:19:18.000 --> 00:19:20.000]  我們去反思三件事
[00:19:20.000 --> 00:19:22.000]  第一件事
[00:19:22.000 --> 00:19:24.000]  重視我們這一刻
[00:19:24.000 --> 00:19:26.000]  未必完全合神的心意
[00:19:26.000 --> 00:19:28.000]  大神看我們的目光
[00:19:28.000 --> 00:19:30.000]  就是一個圖像的眼光
[00:19:30.000 --> 00:19:32.000]  他看到他的手
[00:19:32.000 --> 00:19:34.000]  可以成就一個怎樣的我們
[00:19:34.000 --> 00:19:36.000]  我們願不願意
[00:19:36.000 --> 00:19:38.000]  都用這份眼光看自己
[00:19:38.000 --> 00:19:40.000]  更加願不願意用這份眼光
[00:19:40.000 --> 00:19:42.000]  看其他人
[00:19:42.000 --> 00:19:44.000]  那些我們不喜歡的人
[00:19:44.000 --> 00:19:46.000]  第二件事
[00:19:46.000 --> 00:19:48.000]  福音就是有著那份
[00:19:48.000 --> 00:19:50.000]  轉變
[00:19:50.000 --> 00:19:52.000]  改變人心的力量
[00:19:52.000 --> 00:19:54.000]  保羅是一個
[00:19:54.000 --> 00:19:56.000]  180度改變的例子
[00:19:56.000 --> 00:19:58.000]  我們未必個個都像他那樣
[00:19:58.000 --> 00:20:00.000]  但我們同樣需要被福音
[00:20:00.000 --> 00:20:02.000]  持續的去轉化
[00:20:02.000 --> 00:20:04.000]  改變我們的心
[00:20:04.000 --> 00:20:06.000]  因為我們改變
[00:20:06.000 --> 00:20:08.000]  就是對福音最大的見證
[00:20:08.000 --> 00:20:10.000]  第三件事
[00:20:10.000 --> 00:20:12.000]  最後一件事也是最重要的功課
[00:20:12.000 --> 00:20:14.000]  就是我們要見到
[00:20:14.000 --> 00:20:16.000]  其實我們都不比保羅好
[00:20:16.000 --> 00:20:19.000]  我們都是一無所有
[00:20:19.000 --> 00:20:21.000]  屬靈的黑蓋
[00:20:21.000 --> 00:20:24.000]  只有當我們意識到這件事
[00:20:24.000 --> 00:20:26.000]  意識到我們是多麼不配
[00:20:26.000 --> 00:20:28.000]  有耶穌基督的恩典
[00:20:28.000 --> 00:20:30.000]  我們才會看到
[00:20:30.000 --> 00:20:32.000]  自己多麼需要被福音
[00:20:32.000 --> 00:20:34.000]  去轉化我們的心
[00:20:34.000 --> 00:20:36.000]  我們才會信服神這個圖像
[00:20:36.000 --> 00:20:38.000]  我們才會有機會
[00:20:38.000 --> 00:20:40.000]  以他的眼光去看自己
[00:20:40.000 --> 00:20:42.000]  看其他人
[00:20:42.000 --> 00:20:44.000]  弟兄姊妹
[00:20:44.000 --> 00:20:46.000]  如我們都和保羅一樣
[00:20:46.000 --> 00:20:48.000]  知道自己在神面前是多麼不配
[00:20:48.000 --> 00:20:50.000]  以致我們能夠和他一起
[00:20:50.000 --> 00:20:52.000]  懷著感激的心情
[00:20:52.000 --> 00:20:54.000]  去同頌這一句
[00:20:54.000 --> 00:20:56.000]  願尊貴榮耀
[00:20:56.000 --> 00:20:58.000]  歸給永世的君王
[00:20:58.000 --> 00:21:00.000]  這位不老
[00:21:00.000 --> 00:21:02.000]  看不見獨一的上帝
[00:21:02.000 --> 00:21:04.000]  直到永永遠遠
[00:21:04.000 --> 00:21:06.000]  阿們
