
[00:00:00.000 --> 00:00:07.000]  上次我說很難得在聖誕日是主日
[00:26:39.000 --> 00:26:42.000]  這個也是我想給大家的新年的祝福
[00:26:42.000 --> 00:26:44.000]  我們一起祈禱
[00:26:44.000 --> 00:26:48.000]  慈悲人愛之父
[00:26:48.000 --> 00:26:53.000]  我們感謝你留下寶貴的話語
[00:26:53.000 --> 00:26:54.000]  讓我們得著教導
[00:26:54.000 --> 00:26:56.000]  讓我們得著鼓勵
[00:26:56.000 --> 00:27:00.000]  願意我們在生活裡靠著你所應許的說話
[00:27:00.000 --> 00:27:02.000]  讓我們能夠生活有力
[00:27:02.000 --> 00:27:04.000]  也能經歷你更多的恩典
[00:27:04.000 --> 00:27:07.000]  能夠用我們的生活生命來榮耀你
[00:27:07.000 --> 00:27:09.000]  我們感謝你聽我們的禱告
[00:27:09.000 --> 00:27:11.000]  我們這樣祈禱奉耶穌基督的聖名
