
[00:00:00.000 --> 00:00:13.400]  題目是面對我們人生中許多不能預料的事情
[00:16:42.200 --> 00:16:46.600]  要敢冒著風險
[00:16:46.600 --> 00:16:48.600]  把麵包放在水上面
[00:16:48.600 --> 00:16:51.200]  然後你不知道他是不是會回來
[00:16:51.200 --> 00:16:52.800]  但是他就告訴我們
[00:16:52.800 --> 00:16:54.600]  他一定會回來
[00:16:54.600 --> 00:16:55.800]  但是第二節告訴我們
[00:16:55.800 --> 00:16:57.600]  你一定要有智慧
[00:16:57.600 --> 00:16:58.400]  為什麼呢
[00:16:58.400 --> 00:17:00.000]  他的理由就是因為你不知道
[00:17:00.000 --> 00:17:02.800]  會碰到什麼樣的風險
[00:17:02.800 --> 00:17:04.200]  當船一出去的時候
[00:17:04.200 --> 00:17:05.600]  你不知道什麼時候
[00:17:05.600 --> 00:17:07.600]  會碰到大風浪
[00:17:07.600 --> 00:17:11.000]  不像現在這個通訊設備也好
[00:17:11.000 --> 00:17:13.200]  然後關於天氣
[00:17:13.200 --> 00:17:16.000]  氣候的這些東西都很好
[00:17:16.000 --> 00:17:17.400]  可是那個時候是沒有的
[00:17:17.400 --> 00:17:18.800]  所以索羅門他在第一節
[00:17:18.800 --> 00:17:19.600]  第二節的時候
[00:17:19.600 --> 00:17:21.200]  他就讓我們看見
[00:17:21.200 --> 00:17:23.200]  他說在這裡面有一個
[00:17:23.200 --> 00:17:24.400]  第一個不知道
[00:17:24.400 --> 00:17:26.000]  他說因為你不知道
[00:17:26.000 --> 00:17:27.600]  將來有什麼災禍
[00:17:27.600 --> 00:17:31.000]  這些事情你沒有辦法預料的
[00:17:31.000 --> 00:17:33.200]  現在我們看第三節
[00:17:33.200 --> 00:17:35.000]  第三節呢
[00:17:35.000 --> 00:17:36.800]  他說雲若滿了雨
[00:17:36.800 --> 00:17:38.400]  就必傾倒在地上
[00:17:38.400 --> 00:17:41.200]  樹若向南倒或向北倒
[00:17:41.200 --> 00:17:44.800]  樹倒在何處就存在何處
[00:17:44.800 --> 00:17:48.000]  在這裡作者藉著第三節
[00:17:48.000 --> 00:17:49.600]  告訴我們
[00:17:49.600 --> 00:17:52.200]  就是我們可知道的事情
[00:17:52.200 --> 00:17:54.600]  有很多事情我們是可以觀察
[00:17:54.600 --> 00:17:56.200]  我們看到他有一個綠
[00:17:56.200 --> 00:17:57.800]  在那個地方
[00:17:57.800 --> 00:17:59.200]  所以他在這裡
[00:17:59.200 --> 00:18:00.400]  他就告訴當時的人
[00:18:00.400 --> 00:18:02.000]  他說你看那個雲
[00:18:02.000 --> 00:18:03.200]  越來越沉
[00:18:03.200 --> 00:18:05.000]  越來越重的時候
[00:18:05.000 --> 00:18:06.800]  越來越黑的時候
[00:18:06.800 --> 00:18:09.800]  你就知道他會做什麼事情
[00:18:09.800 --> 00:18:11.600]  會下雨
[00:18:11.600 --> 00:18:16.600]  那麼當然現在很可能就會
[00:18:16.600 --> 00:18:18.200]  不只是下雨
[00:18:18.200 --> 00:18:21.400]  可能會有所謂的thunder storm
[00:18:21.400 --> 00:18:25.200]  或者是下袍子
[00:18:25.200 --> 00:18:29.000]  或者是甚至最嚴重的是什麼呢
[00:18:29.000 --> 00:18:31.400]  龍捲風
[00:18:31.400 --> 00:18:34.400]  那麼這些他就告訴我們
[00:18:34.400 --> 00:18:36.400]  這些你要考察
[00:18:36.400 --> 00:18:37.400]  你要去觀察
[00:18:37.400 --> 00:18:40.400]  這些綠是你可以見到的
[00:18:40.400 --> 00:18:44.000]  另外還有一個就是樹倒下去
[00:18:44.000 --> 00:18:45.400]  樹往哪裡倒
[00:18:45.400 --> 00:18:47.000]  我不是說去砍樹
[00:18:47.000 --> 00:18:48.200]  那麼你去砍樹的話
[00:18:48.200 --> 00:18:49.200]  你可以控制它
[00:18:49.200 --> 00:18:50.800]  你知道它要往哪裡倒
[00:18:50.800 --> 00:18:53.200]  但是樹平常它要往哪裡倒
[00:18:53.200 --> 00:18:55.400]  我們沒辦法知道
[00:18:55.400 --> 00:18:57.400]  但是有一件事情你學到的
[00:18:57.400 --> 00:18:58.600]  就是那個樹倒下去之後
[00:18:58.600 --> 00:19:01.000]  它就在那邊不動了
[00:19:01.000 --> 00:19:02.200]  它倒在那個地方
[00:19:02.200 --> 00:19:03.200]  如果沒有人去動它
[00:19:03.200 --> 00:19:04.800]  如果沒有什麼外力去動它
[00:19:04.800 --> 00:19:06.600]  那個樹就停在那裡
[00:19:06.600 --> 00:19:10.400]  這是我們可以學到的
[00:19:10.400 --> 00:19:12.200]  接下去他就把第四節
[00:19:12.200 --> 00:19:14.400]  跟第三節連在一起
[00:19:14.400 --> 00:19:15.800]  第四節
[00:19:15.800 --> 00:19:18.200]  他說看風的必不殺種
[00:19:18.200 --> 00:19:20.600]  望雲的必不收割
[00:19:20.600 --> 00:19:22.800]  陀羅門他在這裡告訴我們什麼
[00:19:22.800 --> 00:19:24.800]  他說一個人如果想要等到
[00:19:24.800 --> 00:19:27.200]  最理想的時機才動的人
[00:19:27.200 --> 00:19:28.800]  一個人想要得到
[00:19:28.800 --> 00:19:30.400]  當他的就是說
[00:19:30.400 --> 00:19:33.200]  他的風是最好的時候
[00:19:33.200 --> 00:19:34.800]  他才去殺種
[00:19:34.800 --> 00:19:39.000]  或者是說沒有雨的時候
[00:19:39.000 --> 00:19:42.000]  他才去收割
[00:19:42.000 --> 00:19:43.800]  他一直要等到
[00:19:43.800 --> 00:19:46.600]  情況最好最好的時候
[00:19:46.600 --> 00:19:47.800]  他才去殺種
[00:19:47.800 --> 00:19:49.200]  才去收割的話
[00:19:49.200 --> 00:19:58.400]  他說這個人什麼事情都做不成的
[00:19:58.400 --> 00:20:00.200]  他跟第三節
[00:20:00.200 --> 00:20:02.400]  他是相對應的
[00:20:02.400 --> 00:20:05.600]  接下去我們看第五節
[00:20:05.600 --> 00:20:07.600]  他說風從何道來
[00:20:07.600 --> 00:20:10.800]  骨頭在懷孕婦人的胎中
[00:20:10.800 --> 00:20:12.000]  如何長成
[00:20:12.000 --> 00:20:13.600]  你尚且不得知道
[00:20:13.600 --> 00:20:16.000]  這樣行萬事之神的作為
[00:20:16.000 --> 00:20:19.000]  你更不得知道
[00:20:19.000 --> 00:20:21.200]  我們不知道生命是怎麼形成的
[00:20:21.200 --> 00:20:23.200]  當然現在我們很多科學家
[00:20:23.200 --> 00:20:24.800]  他們做了很多的研究
[00:20:24.800 --> 00:20:26.800]  他們知道是這樣子來
[00:20:26.800 --> 00:20:28.200]  這樣子來
[00:20:28.200 --> 00:20:29.800]  我不在這裡多講
[00:20:29.800 --> 00:20:31.200]  但是我們仍然不知道
[00:20:31.200 --> 00:20:38.200]  這個生命是怎麼進去的
[00:20:38.200 --> 00:20:39.400]  陀羅門他在第五節
[00:20:39.400 --> 00:20:40.600]  他就讓我們曉得
[00:20:40.600 --> 00:20:42.400]  我們連這些事情我們都不知道
[00:20:42.400 --> 00:20:46.000]  我們怎麼可能知道神的作為
[00:20:46.000 --> 00:20:50.200]  我們更不能知道神的作為
[00:20:50.200 --> 00:20:51.600]  這是到了第五節了
[00:20:51.600 --> 00:20:52.400]  最後一節
[00:20:52.400 --> 00:20:53.600]  第六節
[00:20:53.600 --> 00:20:55.400]  其實也是一個結論
[00:20:55.400 --> 00:20:57.200]  他也讓我們曉得
[00:20:57.200 --> 00:20:59.400]  他說你不知道什麼時候
[00:20:59.400 --> 00:21:00.600]  會發生什麼事情
[00:21:00.600 --> 00:21:01.800]  你沒有辦法預料的
[00:21:01.800 --> 00:21:04.000]  你不知道什麼時候會帶來豐收
[00:21:04.000 --> 00:21:06.000]  你不知道什麼時候會帶來收成
[00:21:06.000 --> 00:21:07.600]  所以他就告訴人
[00:21:07.600 --> 00:21:09.800]  他說你早晨要殺你的種
[00:21:09.800 --> 00:21:13.000]  晚上也不要歇你的手
[00:21:13.000 --> 00:21:14.400]  聖經上告訴我們說
[00:21:14.400 --> 00:21:16.600]  多種的就怎麼樣
[00:21:16.600 --> 00:21:19.400]  多種的就多收
[00:21:19.400 --> 00:21:21.800]  你撒種的時候很吝嗇的話
[00:21:21.800 --> 00:21:24.000]  那麼你收成的就怎麼樣
[00:21:24.000 --> 00:21:25.200]  就少
[00:21:25.200 --> 00:21:26.400]  這個很像我們
[00:21:26.400 --> 00:21:28.600]  我不知道你們住在家裡面
[00:21:28.600 --> 00:21:31.400]  有的時候有那個草皮對不對
[00:21:31.400 --> 00:21:32.200]  有草皮
[00:21:32.200 --> 00:21:34.400]  你們有沒有補過那個草皮
[00:21:34.400 --> 00:21:37.200]  有的時候草皮缺了一個洞對不對
[00:21:37.200 --> 00:21:38.600]  那麼你要補那個草皮
[00:21:38.600 --> 00:21:39.200]  你要做什麼
[00:21:39.200 --> 00:21:40.600]  你要撒種在上面
[00:21:40.600 --> 00:21:41.600]  你要怎麼撒
[00:21:41.600 --> 00:21:42.200]  我告訴你
[00:21:42.200 --> 00:21:47.400]  你撒的越多你出來的越多
[00:21:47.400 --> 00:21:49.000]  回去試試看
[00:21:49.000 --> 00:21:50.200]  你撒的越少
[00:21:50.200 --> 00:21:51.000]  我告訴你
[00:21:51.000 --> 00:21:53.200]  你出來的越少
[00:21:53.200 --> 00:21:55.400]  那麼在聖經上也告訴我們
[00:21:55.400 --> 00:21:58.400]  多種的你就多收
[00:21:58.400 --> 00:22:01.000]  那所羅門他在這裡讓我們曉得
[00:22:01.000 --> 00:22:02.800]  你要多出去撒種
[00:22:02.800 --> 00:22:04.200]  那麼早晨也撒
[00:22:04.200 --> 00:22:05.400]  晚上也撒
[00:22:05.400 --> 00:22:06.400]  原因是什麼
[00:22:06.400 --> 00:22:07.800]  因為你不知道
[00:22:07.800 --> 00:22:11.200]  哪些會給你帶來收成
[00:22:11.200 --> 00:22:12.600]  我們注意看
[00:22:12.600 --> 00:22:16.200]  在這一段經文裡面有四個不知道
[00:22:16.200 --> 00:22:17.600]  You never know
[00:22:17.600 --> 00:22:22.200]  你不知道會發生什麼事情
[00:22:22.200 --> 00:22:25.200]  我想這個就是作者
[00:22:25.200 --> 00:22:27.600]  他看到的一絲光
[00:22:27.600 --> 00:22:32.000]  他承認他有很多事情他不知道
[00:22:32.000 --> 00:22:34.000]  他連神的作為他也不知道
[00:22:34.000 --> 00:22:35.800]  這也是另外一絲光
[00:22:35.800 --> 00:22:37.200]  他看見是神
[00:22:37.200 --> 00:22:42.400]  但是他不知道神的作為
[00:22:42.400 --> 00:22:45.200]  在他寫的傳道書裡面
[00:22:45.200 --> 00:22:47.400]  有好幾次他承認
[00:22:47.400 --> 00:22:49.600]  他不能夠知道神的作為
[00:22:49.600 --> 00:22:50.400]  我們看一下
[00:22:50.400 --> 00:22:52.200]  回憶一下
[00:22:52.200 --> 00:22:54.400]  一起念第三章十一節
[00:22:54.400 --> 00:23:00.400]  傳道書第三章十一節
[00:23:00.400 --> 00:23:01.800]  我們一起來念
[00:23:01.800 --> 00:23:03.400]  神造萬物
[00:23:03.400 --> 00:23:05.200]  各按齊時
[00:23:05.200 --> 00:23:06.400]  成為美好
[00:23:06.400 --> 00:23:09.800]  又將永生安置在世人心裡
[00:23:09.800 --> 00:23:13.200]  然而神從始至終的作為
[00:23:13.200 --> 00:23:15.800]  人不能參透
[00:23:15.800 --> 00:23:17.400]  我們就念到這裡
[00:23:17.400 --> 00:23:19.600]  那麼在這裡他告訴我們
[00:23:19.600 --> 00:23:22.600]  他說神把一個永恆的觀念
[00:23:22.600 --> 00:23:24.200]  其實那個永生
[00:23:24.200 --> 00:23:25.800]  它是小字的話
[00:23:25.800 --> 00:23:27.200]  它是指的永遠
[00:23:27.200 --> 00:23:29.400]  所以是一個永恆的概念
[00:23:29.400 --> 00:23:31.000]  他把一個永恆的概念
[00:23:31.000 --> 00:23:32.600]  放在人的心裡面
[00:23:32.600 --> 00:23:35.000]  為什麼呢
[00:23:35.000 --> 00:23:41.400]  可是人沒有辦法了解神的作為
[00:23:41.400 --> 00:23:43.200]  這是我們從三章十一節
[00:23:43.200 --> 00:23:45.800]  然後接下去我們看第十四節
[00:23:45.800 --> 00:23:48.000]  他說我知道神一切所做的
[00:23:48.000 --> 00:23:50.600]  都必永存無所增添
[00:23:50.600 --> 00:23:51.800]  無所減少
[00:23:51.800 --> 00:23:53.200]  神這樣行
[00:23:53.200 --> 00:23:57.400]  是要人在他面前存敬畏的心
[00:23:57.400 --> 00:23:59.600]  但是我們在這個世界上
[00:23:59.600 --> 00:24:01.200]  發生了很多事情
[00:24:01.200 --> 00:24:03.000]  很多困境
[00:24:03.000 --> 00:24:04.600]  我們從所羅門
[00:24:04.600 --> 00:24:05.800]  他說寫的書裡面
[00:24:05.800 --> 00:24:06.800]  我們知道
[00:24:06.800 --> 00:24:10.000]  他曉得神讓我們經歷這些事情
[00:24:10.000 --> 00:24:12.000]  是要我們認識他
[00:24:12.000 --> 00:24:13.800]  要我們回到他的面前
[00:24:13.800 --> 00:24:17.600]  然後我們再看第七章十三節
[00:24:17.600 --> 00:24:19.800]  七章十三節十四節
[00:24:19.800 --> 00:24:22.600]  十三節他說你要查看神的作為
[00:24:22.600 --> 00:24:25.000]  因為神使唯虛的
[00:24:25.000 --> 00:24:27.200]  誰能變為直呢
[00:24:27.200 --> 00:24:28.800]  欲亨通的日子
[00:24:28.800 --> 00:24:30.000]  你當喜樂
[00:24:30.000 --> 00:24:31.400]  遭患難的日子
[00:24:31.400 --> 00:24:32.600]  你當思想
[00:24:32.600 --> 00:24:35.200]  因為神使這兩樣並列
[00:24:35.200 --> 00:24:37.600]  為的是叫人查不出
[00:24:37.600 --> 00:24:40.000]  身後有什麼事
[00:24:40.000 --> 00:24:43.600]  我們再看七章二十四節
[00:24:43.600 --> 00:24:45.200]  他說萬事之理
[00:24:45.200 --> 00:24:46.600]  離我甚遠
[00:24:46.600 --> 00:24:48.400]  而且最深
[00:24:48.400 --> 00:24:50.800]  誰能測透呢
[00:24:50.800 --> 00:24:54.400]  最後我們看八章十七節
[00:24:54.400 --> 00:24:58.000]  他說我就看明神一切的作為
[00:24:58.000 --> 00:25:01.600]  知道人查不出日光之下所做的事
[00:25:01.600 --> 00:25:04.400]  任憑他費多少力巡查
[00:25:04.400 --> 00:25:05.800]  都查不出來
[00:25:05.800 --> 00:25:07.000]  就是智慧人
[00:25:07.000 --> 00:25:11.600]  誰想知道也是查不出來
[00:25:11.600 --> 00:25:13.200]  我認為這是所羅門
[00:25:13.200 --> 00:25:15.000]  我自己看見的就是
[00:25:15.000 --> 00:25:19.000]  所羅門他看見了有一絲絲的光
[00:25:19.000 --> 00:25:20.800]  讓他在黑暗中
[00:25:20.800 --> 00:25:24.000]  看到了人生真正的意義
[00:25:24.000 --> 00:25:26.200]  他真的是看見了人生
[00:25:26.200 --> 00:25:32.600]  人生的希望是在哪裡
[00:25:32.600 --> 00:25:34.400]  從這一段經文裡面
[00:25:34.400 --> 00:25:37.200]  我覺得我們可以從兩個方面來思想
[00:25:37.200 --> 00:25:39.800]  第一個方面
[00:25:39.800 --> 00:25:41.200]  我們要知道
[00:25:41.200 --> 00:25:44.200]  神要人認識他
[00:25:44.200 --> 00:25:47.000]  這是我們從整本聖經裡面我們看到的
[00:25:47.000 --> 00:25:49.000]  剛才我們念三章十四節的時候
[00:25:49.000 --> 00:25:51.800]  他說我知道神讓人經歷這些勞苦
[00:25:51.800 --> 00:25:55.200]  是要人對神存著一個敬畏的心
[00:25:55.200 --> 00:25:57.600]  所以當我們讀傳道書的時候
[00:25:57.600 --> 00:25:59.200]  你一直讀到第十章
[00:25:59.200 --> 00:26:01.400]  前面一半的時候你會發現
[00:26:01.400 --> 00:26:06.600]  哇!值不值得走這一趟
[00:26:06.600 --> 00:26:09.200]  但是從十章後面一半
[00:26:09.200 --> 00:26:11.000]  然後從十一章開始
[00:26:11.000 --> 00:26:13.800]  你就發現他把這個光引進來
[00:26:13.800 --> 00:26:15.400]  所以一直到第十二章的時候
[00:26:15.400 --> 00:26:16.600]  他就告訴我們
[00:26:16.600 --> 00:26:19.600]  總義是要人敬畏神
[00:26:19.600 --> 00:26:21.800]  所羅門雖然他經過了許許多多
[00:26:21.800 --> 00:26:23.800]  他的這些不智慧的事情
[00:26:23.800 --> 00:26:26.000]  甚至不道德的事情
[00:26:26.000 --> 00:26:27.400]  但是他在他裡面
[00:26:27.400 --> 00:26:31.000]  仍然有一絲絲的光在那裡
[00:26:31.000 --> 00:26:34.800]  讓他看見他是在黑暗裡面
[00:26:34.800 --> 00:26:38.000]  他需要光
[00:26:38.000 --> 00:26:39.600]  神要人知道
[00:26:39.600 --> 00:26:40.800]  神真的是要人知道
[00:26:40.800 --> 00:26:42.200]  神從創世的時候
[00:26:42.200 --> 00:26:43.800]  神為什麼要創造這個世界
[00:26:43.800 --> 00:26:44.800]  祂就是要創造人
[00:26:44.800 --> 00:26:46.400]  要人知道祂是神
[00:26:46.400 --> 00:26:48.000]  要人知道祂存在
[00:26:48.000 --> 00:26:49.800]  神要人知道祂藉著
[00:26:49.800 --> 00:26:51.400]  祂所造的宇宙萬物
[00:26:51.400 --> 00:26:52.800]  祂是存在的
[00:26:52.800 --> 00:26:53.800]  神要人知道
[00:26:53.800 --> 00:26:55.400]  祂藉著祂所造的宇宙萬物
[00:26:55.400 --> 00:26:56.400]  祂是在乎
[00:26:56.400 --> 00:26:58.000]  祂真的是關心人
[00:26:58.000 --> 00:27:03.200]  祂要人住在這些地上
[00:27:03.200 --> 00:27:03.800]  另外
[00:27:03.800 --> 00:27:04.800]  祂也藉著猜拳
[00:27:04.800 --> 00:27:06.800]  耶穌基督來到這個世界上
[00:27:06.800 --> 00:27:08.000]  道成肉身
[00:27:08.000 --> 00:27:09.800]  成為人的樣子
[00:27:09.800 --> 00:27:11.800]  你知道聖經上真的是告訴我們
[00:27:11.800 --> 00:27:12.800]  神啊
[00:27:12.800 --> 00:27:16.400]  祂把主耶穌賜給我們
[00:27:16.400 --> 00:27:19.400]  祂稱祂這個叫做恩典
[00:27:19.400 --> 00:27:22.200]  你知道神真的是很大方的
[00:27:22.200 --> 00:27:25.400]  而且是很慷慨的
[00:27:25.400 --> 00:27:27.000]  毫無保留的
[00:27:27.000 --> 00:27:29.600]  很自由的
[00:27:29.600 --> 00:27:32.000]  把祂的恩典賜給我們
[00:27:32.000 --> 00:27:37.600]  我們看羅馬書第三章二十三節
[00:27:37.600 --> 00:27:41.200]  羅馬書第三章二十三節
[00:27:41.200 --> 00:27:43.200]  他說因為世人都犯了罪
[00:27:43.200 --> 00:27:45.200]  虧缺了神的榮耀
[00:27:45.200 --> 00:27:48.000]  如今卻蒙神的恩典
[00:27:48.000 --> 00:27:50.200]  因基督耶穌的救贖
[00:27:50.200 --> 00:27:52.200]  就白白的稱義
[00:27:52.200 --> 00:27:53.200]  看到沒有
[00:27:53.200 --> 00:27:54.200]  這是祂的恩典
[00:27:54.200 --> 00:27:55.400]  這是祂的恩賜
[00:27:55.400 --> 00:27:58.400]  其實我們在看六章二十三節
[00:27:58.400 --> 00:27:59.600]  這是我們傳福音的時候
[00:27:59.600 --> 00:28:01.000]  常常告訴別人的
[00:28:01.000 --> 00:28:04.200]  六章二十三節
[00:28:04.200 --> 00:28:07.800]  他說因為罪的功架乃是死
[00:28:07.800 --> 00:28:09.600]  唯有神的恩賜
[00:28:09.600 --> 00:28:11.400]  在我們主基督耶穌裡
[00:28:11.400 --> 00:28:13.200]  乃是永生
[00:28:13.200 --> 00:28:14.400]  神的恩賜
[00:28:14.400 --> 00:28:21.400]  那個恩賜它的意思就是說
[00:28:21.400 --> 00:28:24.200]  真的是白白的賜給我們
[00:28:24.200 --> 00:28:26.400]  毫無保留的
[00:28:26.400 --> 00:28:27.600]  自由的
[00:28:27.600 --> 00:28:29.800]  沒有任何限制的
[00:28:29.800 --> 00:28:32.600]  把祂的恩賜給我們
[00:28:32.600 --> 00:28:35.400]  非常慷慨
[00:28:35.400 --> 00:28:37.400]  這個恩賜就是這樣
[00:28:37.400 --> 00:28:38.800]  是一個free gift
[00:28:38.800 --> 00:28:44.800]  是一個free gift
[00:28:44.800 --> 00:28:51.400]  中文怎麼講
[00:28:51.400 --> 00:28:53.800]  其實那個地方就是祂
[00:28:53.800 --> 00:28:55.400]  祂真的是很慷慨
[00:28:55.400 --> 00:28:57.200]  很大方的
[00:28:57.200 --> 00:28:58.800]  完全沒有保留的
[00:28:58.800 --> 00:29:00.800]  祂要我們能夠認識祂
[00:29:00.800 --> 00:29:02.200]  在主耶穌基督裡
[00:29:02.200 --> 00:29:03.600]  乃是永生
[00:29:03.600 --> 00:29:05.000]  當我們有了永生之後
[00:29:05.000 --> 00:29:07.000]  我們就能夠認識這位神
[00:29:07.000 --> 00:29:08.400]  當我們有了永生之後
[00:29:08.400 --> 00:29:10.200]  我們就知道祂的作為
[00:29:10.200 --> 00:29:11.800]  當我們有了永生之後
[00:29:11.800 --> 00:29:13.400]  我們就知道祂愛我們
[00:29:13.400 --> 00:29:15.000]  當我們有了永生之後
[00:29:15.000 --> 00:29:21.800]  我們就知道祂的恩典是多麼的大
[00:29:21.800 --> 00:29:23.800]  在聖經裡面也告訴我們
[00:29:23.800 --> 00:29:28.400]  神將祂自己一切的豐盛
[00:29:28.400 --> 00:29:30.000]  全部
[00:29:30.000 --> 00:29:31.400]  完完全全的
[00:29:31.400 --> 00:29:33.000]  有心有體的
[00:29:33.000 --> 00:29:35.600]  放在基督裡面
[00:29:35.600 --> 00:29:37.600]  祂又把基督賜給我們
[00:29:37.600 --> 00:29:43.600]  我們看哥羅西書第一章
[00:29:43.600 --> 00:29:45.000]  哥羅西書第一章
[00:29:45.000 --> 00:29:47.400]  二十五節到二十七節
[00:29:47.400 --> 00:29:50.600]  念給你們聽
[00:29:50.600 --> 00:29:54.200]  哥羅西書第一章
[00:29:54.200 --> 00:29:55.400]  保羅他在這裡講
[00:29:55.400 --> 00:29:59.400]  他說我照神為你們所賜我的職份
[00:29:59.400 --> 00:30:00.800]  做了教會的指示
[00:30:00.800 --> 00:30:02.800]  就是他做了一個傳道人
[00:30:02.800 --> 00:30:06.600]  要把神的道理傳得全被
[00:30:06.600 --> 00:30:10.800]  這道理就是歷時歷代所隱藏的奧秘
[00:30:10.800 --> 00:30:13.800]  但如今向他的聖徒顯明了
[00:30:13.800 --> 00:30:15.600]  神願意
[00:30:15.600 --> 00:30:16.600]  二十七節
[00:30:16.600 --> 00:30:20.800]  神願意叫他們知道這奧秘
[00:30:20.800 --> 00:30:21.800]  看到沒有
[00:30:21.800 --> 00:30:23.400]  這是神的心
[00:30:23.400 --> 00:30:26.600]  神願意叫你知道
[00:30:26.600 --> 00:30:28.200]  早就願意叫你知道了
[00:30:28.200 --> 00:30:30.200]  在你還沒有出生的時候
[00:30:30.200 --> 00:30:32.000]  祂就願意叫你知道了
[00:30:32.000 --> 00:30:33.400]  在創世以前
[00:30:33.400 --> 00:30:35.400]  祂就已經願意叫你知道
[00:30:35.400 --> 00:30:37.400]  祂說願意叫他們知道
[00:30:37.400 --> 00:30:39.600]  這奧秘在外方人中
[00:30:39.600 --> 00:30:41.800]  有何等豐盛的榮耀
[00:30:41.800 --> 00:30:43.800]  就是基督在你們心裡
[00:30:43.800 --> 00:30:47.000]  承耀有榮耀的盼望
[00:30:47.000 --> 00:30:50.000]  我們再看第二章第三節到第四節
[00:30:50.000 --> 00:30:53.600]  他說所積蓄的一切智慧知識
[00:30:53.600 --> 00:30:55.200]  都在祂裡面藏著
[00:30:55.200 --> 00:30:58.200]  我說這話免得有人用花言巧語
[00:30:58.200 --> 00:31:00.800]  迷惑你們
[00:31:00.800 --> 00:31:04.200]  神把祂自己所有的一切的豐盛
[00:31:04.200 --> 00:31:07.000]  通通都放在基督裡面
[00:31:07.000 --> 00:31:09.200]  祂讓祂來到這個世界上
[00:31:09.200 --> 00:31:10.800]  離開天上的寶座
[00:31:10.800 --> 00:31:11.800]  來到這個世界上
[00:31:11.800 --> 00:31:13.200]  道成了肉身
[00:31:13.200 --> 00:31:14.200]  祂的目的是什麼
[00:31:14.200 --> 00:31:18.800]  目的就是要叫你能夠認識祂
[00:31:18.800 --> 00:31:20.000]  祂來到這個世界上
[00:31:20.000 --> 00:31:21.400]  神猜祂來這個世界上
[00:31:21.400 --> 00:31:22.200]  祂禱告的時候
[00:31:22.200 --> 00:31:24.200]  祂說你猜我來到這個世界上
[00:31:24.200 --> 00:31:26.000]  你叫我把永生賜給他們
[00:31:26.000 --> 00:31:30.600]  我已經賜給他們了
[00:31:30.600 --> 00:31:31.400]  看到沒有
[00:31:31.400 --> 00:31:34.000]  神是很大方的
[00:31:34.000 --> 00:31:38.800]  而且很慷慨的
[00:31:38.800 --> 00:31:41.200]  接下去我們從保羅他的經歷
[00:31:41.200 --> 00:31:42.200]  神堅決保羅
[00:31:42.200 --> 00:31:48.200]  也是要人知道這一切的事情
[00:31:48.200 --> 00:31:50.800]  我們雖然有許多的事情不能預料
[00:31:50.800 --> 00:31:53.400]  我們不能掌控
[00:31:53.400 --> 00:31:55.600]  但是我們曉得這一位神
[00:31:55.600 --> 00:31:56.800]  這一位耶穌
[00:31:56.800 --> 00:31:58.000]  這一位聖靈
[00:31:58.000 --> 00:32:00.000]  祂是知道所有的事情
[00:32:00.000 --> 00:32:02.600]  祂能夠掌控所有的事情
[00:32:02.600 --> 00:32:04.400]  今天我們活在這個世界上
[00:32:04.400 --> 00:32:05.800]  有許許多多的事情
[00:32:05.800 --> 00:32:09.000]  我們沒辦法預料的
[00:32:09.000 --> 00:32:11.200]  但是祂知道
[00:32:11.200 --> 00:32:13.200]  雖然我們不明白
[00:32:13.200 --> 00:32:16.000]  但是祂知道
[00:32:16.000 --> 00:32:20.000]  你說我有很多的事情
[00:32:20.000 --> 00:32:22.000]  給我帶來很多的煩惱
[00:32:22.000 --> 00:32:24.200]  祂知道
[00:32:24.200 --> 00:32:28.200]  祂知道你心裡面的煩惱
[00:32:28.200 --> 00:32:29.600]  這是第一個方面
[00:32:29.600 --> 00:32:31.000]  第二個方面
[00:32:31.000 --> 00:32:34.000]  我們從我們弟兄姊妹的角度來看
[00:32:34.000 --> 00:32:37.400]  有時候我們在主裡面的辛勞
[00:32:37.400 --> 00:32:39.800]  我們在主裡面愛人
[00:32:39.800 --> 00:32:42.400]  我們在主裡面的忍耐
[00:32:42.400 --> 00:32:45.000]  好像很多時候是看不見什麼結果的
[00:32:45.000 --> 00:32:46.600]  對不對
[00:32:46.600 --> 00:32:49.200]  我們為家人禱告
[00:32:49.200 --> 00:32:53.800]  禱告了多年也沒有什麼結果
[00:32:53.800 --> 00:32:55.000]  所以慢慢慢慢的
[00:32:55.000 --> 00:32:56.800]  我們就開始氣餒
[00:32:56.800 --> 00:33:00.000]  我們就開始
[00:33:00.000 --> 00:33:03.600]  不知道該不該為我們家人禱告
[00:33:03.600 --> 00:33:05.600]  有的時候我們傳福音
[00:33:05.600 --> 00:33:06.800]  跟我們家人傳福音
[00:33:06.800 --> 00:33:08.200]  跟我們的朋友傳福音
[00:33:08.200 --> 00:33:09.800]  傳了半天他也不信
[00:33:09.800 --> 00:33:11.400]  那麼到最後我們就想說
[00:33:11.400 --> 00:33:15.200]  到底要不要繼續的傳下去
[00:33:15.200 --> 00:33:19.200]  有很多的未知
[00:33:19.200 --> 00:33:25.000]  這第六節我覺得就是作者他的結論
[00:33:25.000 --> 00:33:29.000]  他要我們多傻
[00:33:29.000 --> 00:33:31.800]  不管是早上你要出去撒種
[00:33:31.800 --> 00:33:34.000]  晚上你要出去撒種
[00:33:34.000 --> 00:33:35.400]  因為你不知道
[00:33:35.400 --> 00:33:37.200]  什麼時候你撒的那個種子
[00:33:37.200 --> 00:33:39.200]  就會收成了
