
[00:00:00.000 --> 00:00:02.740]  二零二五年御府祈靈修四十天
[00:18:09.000 --> 00:18:11.000]  這件事發生了
[00:18:11.000 --> 00:18:16.000]  教會的紀律小組要做懲治工作
[00:18:16.000 --> 00:18:17.000]  那怎麼辦?
[00:18:17.000 --> 00:18:19.000]  停她聖餐
[00:18:19.000 --> 00:18:22.000]  然後就有個小組輔導她半年之後
[00:18:22.000 --> 00:18:24.000]  再想如果她沒有悔改
[00:18:24.000 --> 00:18:26.000]  開除會籍
[00:18:26.000 --> 00:18:29.000]  停止侍奉、停止聖餐
[00:18:29.000 --> 00:18:31.000]  輔導半年
[00:18:31.000 --> 00:18:32.000]  如果不是
[00:18:32.000 --> 00:18:34.000]  還公佈了她的名字
[00:18:34.000 --> 00:18:36.000]  以示割席
[00:18:36.000 --> 00:18:38.000]  就是呢
[00:18:38.000 --> 00:18:40.000]  讓弟兄姊妹知道
[00:18:40.000 --> 00:18:42.000]  我們教會是有處理的
[00:18:42.000 --> 00:18:44.000]  其實這個很法理賽的
[00:18:44.000 --> 00:18:47.000]  是切割的
[00:18:47.000 --> 00:18:50.000]  其實好像很厲害
[00:18:50.000 --> 00:18:51.000]  很公義
[00:18:51.000 --> 00:18:53.000]  宗教形式做了
[00:18:53.000 --> 00:18:56.000]  但是維持自己的聖潔
[00:18:56.000 --> 00:18:57.000]  對的
[00:18:57.000 --> 00:18:59.000]  但是其實有沒有憐憫呢?
[00:18:59.000 --> 00:19:02.000]  你猜那個犯罪的弟兄或者姊妹
[00:19:02.000 --> 00:19:04.000]  他會繼續在這裏還是走了呢?
[00:19:04.000 --> 00:19:06.000]  你公佈了
[00:19:06.000 --> 00:19:08.000]  我們教會是這樣的
[00:19:08.000 --> 00:19:10.000]  我們紀律小組是這樣做的
[00:19:10.000 --> 00:19:12.000]  我們紀律的手冊都是這樣寫的
[00:19:12.000 --> 00:19:13.000]  沒事的
[00:19:13.000 --> 00:19:15.000]  你寫得很清楚
[00:19:15.000 --> 00:19:17.000]  不過可能是忽略了
[00:19:17.000 --> 00:19:21.000]  真正的公義與憐憫
[00:19:21.000 --> 00:19:23.000]  唉,很糟糕的
[00:19:23.000 --> 00:19:25.000]  這也要小心的
[00:19:25.000 --> 00:19:27.000]  有一個故事
[00:19:27.000 --> 00:19:29.000]  有一個女士
[00:19:29.000 --> 00:19:31.000]  只顧外表
[00:19:31.000 --> 00:19:33.000]  每天要化妝很多
[00:19:33.000 --> 00:19:35.000]  要弄得很漂亮
[00:19:35.000 --> 00:19:37.000]  衣服要點什麼牌子
[00:19:37.000 --> 00:19:39.000]  現在你知道衣服很貴
[00:19:39.000 --> 00:19:41.000]  牌子還要在外面
[00:19:41.000 --> 00:19:43.000]  無論衣服鞋襪
[00:19:43.000 --> 00:19:45.000]  帽子
[00:19:45.000 --> 00:19:47.000]  外面很貴
[00:19:47.000 --> 00:19:49.000]  買一套衣服賣高百
[00:19:49.000 --> 00:19:51.000]  不過有這些才適合我
[00:19:51.000 --> 00:19:53.000]  一看
[00:19:53.000 --> 00:19:55.000]  由頭到腳
[00:19:55.000 --> 00:19:57.000]  這一副工具
[00:19:57.000 --> 00:19:59.000]  都幾十萬的
[00:19:59.000 --> 00:20:01.000]  當然不止
[00:20:01.000 --> 00:20:03.000]  我的手錶都二十萬了
[00:20:03.000 --> 00:20:05.000]  我這套衣服
[00:20:05.000 --> 00:20:07.000]  全香港只有兩套
[00:20:07.000 --> 00:20:09.000]  一套我買了,另一套不知道是誰買了
[00:20:09.000 --> 00:20:11.000]  我沒有碰過衣服的
[00:20:11.000 --> 00:20:13.000]  我去的地方
[00:20:13.000 --> 00:20:15.000]  都是這樣,我的朋友
[00:20:15.000 --> 00:20:17.000]  全部都是這樣
[00:20:17.000 --> 00:20:19.000]  當一個女士只顧外表
[00:20:19.000 --> 00:20:21.000]  缺乏內涵
[00:20:21.000 --> 00:20:23.000]  其實跟她聊天就發覺
[00:20:23.000 --> 00:20:25.000]  嘩,沒內涵
[00:20:25.000 --> 00:20:27.000]  有些女孩
[00:20:27.000 --> 00:20:29.000]  不出聲真的不錯的
[00:20:29.000 --> 00:20:31.000]  嘩,多好啊
[00:20:31.000 --> 00:20:33.000]  一出聲
[00:20:33.000 --> 00:20:35.000]  你怕了她,一開口就爛口
[00:20:35.000 --> 00:20:37.000]  爛口即是說髒話
[00:20:37.000 --> 00:20:39.000]  嘩,又徒有外表
[00:20:39.000 --> 00:20:41.000]  慢慢
[00:20:41.000 --> 00:20:43.000]  這個女士就抱怨
[00:20:43.000 --> 00:20:45.000]  為什麼
[00:20:45.000 --> 00:20:47.000]  圍在我身邊追求我的男士
[00:20:47.000 --> 00:20:49.000]  個個都那麼膚淺
[00:20:49.000 --> 00:20:51.000]  經常說有錢沒錢
[00:20:51.000 --> 00:20:53.000]  這個東西多少錢
[00:20:53.000 --> 00:20:55.000]  我認識誰誰
[00:20:55.000 --> 00:20:57.000]  又不認識誰誰,我做什麼
[00:20:57.000 --> 00:20:59.000]  去哪裡吃東西
[00:20:59.000 --> 00:21:01.000]  怎麼說得那麼膚淺,沒有內涵
[00:21:01.000 --> 00:21:03.000]  她開始抱怨
[00:21:03.000 --> 00:21:05.000]  所有那些有內涵的男孩
[00:21:05.000 --> 00:21:07.000]  都不找我,都離開了
[00:21:07.000 --> 00:21:09.000]  當然
[00:21:09.000 --> 00:21:11.000]  見你的外表多好,碰一碰
[00:21:11.000 --> 00:21:13.000]  哎呀,原來缺乏內涵
[00:21:13.000 --> 00:21:15.000]  櫻桃小嘴很小
[00:21:15.000 --> 00:21:17.000]  不過一開口就爛口
[00:21:17.000 --> 00:21:19.000]  個個都怕你
[00:21:19.000 --> 00:21:21.000]  你知道
[00:21:21.000 --> 00:21:23.000]  當你在膚淺
[00:21:23.000 --> 00:21:25.000]  內涵
[00:21:25.000 --> 00:21:27.000]  沒有,不停挑剔
[00:21:27.000 --> 00:21:29.000]  的時候,這樣的東西怎麼吃
[00:21:29.000 --> 00:21:31.000]  這樣的東西的時候
[00:21:31.000 --> 00:21:33.000]  你發覺有內涵的人都離開你
[00:21:33.000 --> 00:21:35.000]  那些文士
[00:21:35.000 --> 00:21:37.000]  法利猜人,是不是個個都很尊敬他
[00:21:37.000 --> 00:21:39.000]  不是的,一轉身
[00:21:39.000 --> 00:21:41.000]  個個都
[00:21:41.000 --> 00:21:43.000]  這些人
[00:21:43.000 --> 00:21:45.000]  主耶穌
[00:21:45.000 --> 00:21:47.000]  個個好像蜜蜂撈蜜糖
[00:21:47.000 --> 00:21:49.000]  全部追過來,主耶穌外表
[00:21:49.000 --> 00:21:51.000]  形容被人
[00:21:51.000 --> 00:21:53.000]  俘虜他無家營美容看見的時候
[00:21:53.000 --> 00:21:55.000]  不會羨慕他,不過很多人追隨
[00:21:55.000 --> 00:21:57.000]  很多人甚至肯出來
[00:21:57.000 --> 00:21:59.000]  為他死,甚至那些
[00:21:59.000 --> 00:22:01.000]  文士法利猜人
[00:22:01.000 --> 00:22:03.000]  仔細想知道,不能動他
[00:22:03.000 --> 00:22:05.000]  真是被人用石頭扔死
[00:22:05.000 --> 00:22:07.000]  因為他簡直有一個先知
[00:22:07.000 --> 00:22:09.000]  的內涵
[00:22:09.000 --> 00:22:11.000]  講得出,做得到
[00:22:11.000 --> 00:22:13.000]  從神而來,講的東西都是神的
[00:22:13.000 --> 00:22:15.000]  說話,你看到就是這樣
[00:22:15.000 --> 00:22:17.000]  那你要知道
[00:22:17.000 --> 00:22:19.000]  只是追尋外表,受人尊敬
[00:22:19.000 --> 00:22:21.000]  就在十字路口
[00:22:21.000 --> 00:22:23.000]  急聲跪低,祈禱,阻住
[00:22:23.000 --> 00:22:25.000]  走路,哎呀,怎麼這麼逼人
[00:22:25.000 --> 00:22:27.000]  是呀,是呀,有個法利猜人
[00:22:27.000 --> 00:22:29.000]  祈禱,阻住了
[00:22:29.000 --> 00:22:31.000]  嘩,厲害呀
[00:22:31.000 --> 00:22:33.000]  今天臉色這麼差,這麼憂愁
[00:22:33.000 --> 00:22:35.000]  沒事,我今天這麼吃
[00:22:35.000 --> 00:22:37.000]  嘩,這麼吃呀
[00:22:37.000 --> 00:22:39.000]  厲害呀,很靈性
[00:22:39.000 --> 00:22:41.000]  一進去
[00:22:41.000 --> 00:22:43.000]  筵席,一坐下,要坐哪裏
[00:22:43.000 --> 00:22:45.000]  坐高位,嘩
[00:22:45.000 --> 00:22:47.000]  要人讚賞
[00:22:47.000 --> 00:22:49.000]  衣裳、水紙做長一點
[00:22:49.000 --> 00:22:51.000]  讓大家都看到
[00:22:51.000 --> 00:22:53.000]  衣裳、水紙是甚麼呢
[00:22:53.000 --> 00:22:55.000]  就是他們男士
[00:22:55.000 --> 00:22:57.000]  做的衣服,是會有
[00:22:57.000 --> 00:22:59.000]  衣裳的一條條水紙
[00:22:59.000 --> 00:23:01.000]  很多條,是一條條
[00:23:01.000 --> 00:23:03.000]  細的繩子
[00:23:03.000 --> 00:23:05.000]  有幾束,很多時候
[00:23:05.000 --> 00:23:07.000]  有四束在衣服的
[00:23:07.000 --> 00:23:09.000]  角那裏
[00:23:09.000 --> 00:23:11.000]  衣裳、水紙,如果你看剛才講的那段聖經
[00:23:11.000 --> 00:23:13.000]  就會講,衣裳、水紙要做
[00:23:13.000 --> 00:23:15.000]  長一點,為甚麼,容易看到
[00:23:15.000 --> 00:23:17.000]  短一點看不到,甩下甩下
[00:23:17.000 --> 00:23:19.000]  嘩,厲害呀,那又長一點
[00:23:19.000 --> 00:23:21.000]  粗一點,那
[00:23:21.000 --> 00:23:23.000]  衣裳、水紙是甚麼呢,原來
[00:23:23.000 --> 00:23:25.000]  那四束,或者那幾束
[00:23:25.000 --> 00:23:27.000]  的衣裳,一條條繩子
[00:23:27.000 --> 00:23:29.000]  這樣,每一條裏面
[00:23:29.000 --> 00:23:31.000]  是有很多條細線
[00:23:31.000 --> 00:23:33.000]  來織成的
[00:23:33.000 --> 00:23:35.000]  一共有613條
[00:23:35.000 --> 00:23:37.000]  就是他們的條例
[00:23:37.000 --> 00:23:39.000]  613條,要守甚麼
[00:23:39.000 --> 00:23:41.000]  要做甚麼,不要做甚麼
[00:23:41.000 --> 00:23:43.000]  613條
[00:23:43.000 --> 00:23:45.000]  是他們發展自
[00:23:45.000 --> 00:23:47.000]  律法書裏面出來的
[00:23:47.000 --> 00:23:49.000]  於是他們
[00:23:49.000 --> 00:23:51.000]  表示,我們是守住這些的
[00:23:51.000 --> 00:23:53.000]  嘩,厲害呀
[00:23:55.000 --> 00:23:57.000]  圖有外表
[00:23:57.000 --> 00:23:59.000]  會有內涵
[00:23:59.000 --> 00:24:01.000]  這個就是法理財人,所以看下去
[00:24:01.000 --> 00:24:03.000]  嘩,很漂亮呀,主耶穌
[00:24:03.000 --> 00:24:05.000]  罵他,你治意到像一個粉色
[00:24:05.000 --> 00:24:07.000]  的墳墓呀
[00:24:07.000 --> 00:24:09.000]  這些寡婦這麼艱難
[00:24:09.000 --> 00:24:11.000]  那你那些財物
[00:24:11.000 --> 00:24:13.000]  讓我幫你管理
[00:24:13.000 --> 00:24:15.000]  有條例跟的
[00:24:15.000 --> 00:24:17.000]  讓我幫你管理,其實自己吞了
[00:24:17.000 --> 00:24:19.000]  那你知道
[00:24:19.000 --> 00:24:21.000]  人家又不識字,只剩下一個寡婦
[00:24:21.000 --> 00:24:23.000]  很容易被你欺負
[00:24:23.000 --> 00:24:25.000]  就是這些,大家要
[00:24:25.000 --> 00:24:27.000]  小心留意,我自己
[00:24:27.000 --> 00:24:29.000]  都時常要留意
[00:24:29.000 --> 00:24:31.000]  會不會我太多價值,太多
[00:24:31.000 --> 00:24:33.000]  像法理財人
[00:24:33.000 --> 00:24:35.000]  免得我治意
[00:24:35.000 --> 00:24:37.000]  是主耶穌
[00:24:37.000 --> 00:24:39.000]  責備最多的罪惡
[00:24:39.000 --> 00:24:41.000]  大家要留意到
[00:24:41.000 --> 00:24:43.000]  希望你都可以
[00:24:43.000 --> 00:24:45.000]  做得好
[00:24:45.000 --> 00:24:47.000]  好啦
[00:24:47.000 --> 00:24:49.000]  好,和大家
[00:24:49.000 --> 00:24:51.000]  在這裏,今天的金句
[00:24:51.000 --> 00:24:53.000]  尼加書
[00:24:53.000 --> 00:24:55.000]  六章八節
[00:24:55.000 --> 00:24:57.000]  西人阿耶和華
[00:24:57.000 --> 00:24:59.000]  已指示你何為善
[00:24:59.000 --> 00:25:01.000]  善意度
[00:25:01.000 --> 00:25:03.000]  特別大一點
[00:25:03.000 --> 00:25:05.000]  什麼叫好呀
[00:25:05.000 --> 00:25:07.000]  什麼叫好呀
[00:25:07.000 --> 00:25:09.000]  哪些是神認為好的東西呢
[00:25:09.000 --> 00:25:11.000]  其實
[00:25:11.000 --> 00:25:13.000]  他要求你什麼呢,很簡單
[00:25:13.000 --> 00:25:15.000]  就是只要你
[00:25:15.000 --> 00:25:17.000]  行公義好憐憫
[00:25:17.000 --> 00:25:19.000]  全謙卑的心與你的上帝同行
[00:25:19.000 --> 00:25:21.000]  西人
[00:25:21.000 --> 00:25:23.000]  上帝已經指示了
[00:25:23.000 --> 00:25:25.000]  什麼是祂想你的好
[00:25:25.000 --> 00:25:27.000]  要求你什麼呢
[00:25:27.000 --> 00:25:29.000]  很簡單,就是四樣東西
[00:25:29.000 --> 00:25:31.000]  行公義好憐憫
[00:25:31.000 --> 00:25:33.000]  有個謙卑的心
[00:25:33.000 --> 00:25:35.000]  與上帝同行
[00:25:35.000 --> 00:25:37.000]  有些人認為
[00:25:37.000 --> 00:25:39.000]  就是三樣東西
[00:25:39.000 --> 00:25:41.000]  你行公義好憐憫
[00:25:41.000 --> 00:25:43.000]  全謙卑的心
[00:25:43.000 --> 00:25:45.000]  就是與上帝同行
[00:25:45.000 --> 00:25:47.000]  所以要求就是一樣東西
[00:25:47.000 --> 00:25:49.000]  與上帝同行
[00:25:49.000 --> 00:25:51.000]  當你與上帝同行
[00:25:51.000 --> 00:25:53.000]  你就會需要什麼呢
[00:25:53.000 --> 00:25:55.000]  行公義好憐憫全謙卑的心
[00:25:55.000 --> 00:25:57.000]  有些解釋是四樣
[00:25:57.000 --> 00:25:59.000]  行公義好憐憫全謙卑的心
[00:25:59.000 --> 00:26:01.000]  與你的上帝同行
[00:26:01.000 --> 00:26:03.000]  就是上帝認為好
[00:26:03.000 --> 00:26:05.000]  要求是這四樣東西
[00:26:05.000 --> 00:26:07.000]  很簡單
[00:26:07.000 --> 00:26:09.000]  或者是一樣東西
[00:26:09.000 --> 00:26:11.000]  好了,今天和大家分享到這裡
[00:26:11.000 --> 00:26:13.000]  祝福大家
[00:26:13.000 --> 00:26:15.000]  我們一起禱告吧
[00:26:17.000 --> 00:26:19.000]  天父上主求你幫助我們
[00:26:19.000 --> 00:26:21.000]  你要求我們
[00:26:21.000 --> 00:26:23.000]  很簡單
[00:26:23.000 --> 00:26:25.000]  就是做對你的心
[00:26:25.000 --> 00:26:27.000]  而行公義好憐憫全謙卑的心
[00:26:27.000 --> 00:26:29.000]  與你同行
[00:26:29.000 --> 00:26:31.000]  很多時候我們就是
[00:26:31.000 --> 00:26:33.000]  沒有謙卑
[00:26:33.000 --> 00:26:35.000]  很驕傲
[00:26:35.000 --> 00:26:37.000]  其實骨子裡我很驕傲
[00:26:37.000 --> 00:26:39.000]  我覺得我比
[00:26:39.000 --> 00:26:41.000]  很多人好
[00:26:41.000 --> 00:26:43.000]  我甚至比教會的領袖好
[00:26:43.000 --> 00:26:45.000]  我甚至比牧師傳道更好
[00:26:45.000 --> 00:26:47.000]  我為主做了很多事
[00:26:47.000 --> 00:26:49.000]  付出了很多
[00:26:49.000 --> 00:26:51.000]  雖然沒有人知道
[00:26:51.000 --> 00:26:53.000]  不過我自己都感到很驕傲
[00:26:53.000 --> 00:26:55.000]  主啊
[00:26:55.000 --> 00:26:57.000]  其實這些就只是自然
[00:26:57.000 --> 00:26:59.000]  幫助我謙謙卑卑到你面前
[00:26:59.000 --> 00:27:01.000]  我所做的只不過是
[00:27:01.000 --> 00:27:03.000]  一個僕人應該做的
[00:27:03.000 --> 00:27:05.000]  無需讚賞
[00:27:05.000 --> 00:27:07.000]  就是一個僕人應該做的事
[00:27:07.000 --> 00:27:09.000]  幫助我盡心盡力
[00:27:09.000 --> 00:27:11.000]  盡意
[00:27:11.000 --> 00:27:13.000]  愛我們的主
[00:27:13.000 --> 00:27:15.000]  又愛其他人
[00:27:15.000 --> 00:27:17.000]  行公義好憐憫
[00:27:17.000 --> 00:27:19.000]  謙卑跟隨主
[00:27:19.000 --> 00:27:21.000]  走在你的後面
[00:27:21.000 --> 00:27:23.000]  與你同行
[00:27:23.000 --> 00:27:25.000]  幫助我們加地力量
[00:27:25.000 --> 00:27:27.000]  免得我們似花里賽人
[00:27:27.000 --> 00:27:29.000]  似文士
[00:27:29.000 --> 00:27:31.000]  經文朗朗上口
[00:27:31.000 --> 00:27:33.000]  但心與你是遠離
[00:27:33.000 --> 00:27:37.000]  只有星期日才與你接近一點
[00:27:37.000 --> 00:27:39.000]  有那個樣子
[00:27:39.000 --> 00:27:41.000]  不過一離開教會就已經變成另一個人
[00:27:43.000 --> 00:27:45.000]  幫助我更多愛你
[00:27:45.000 --> 00:27:47.000]  願你得著榮耀尊貴
[00:27:47.000 --> 00:27:49.000]  我讚美你
[00:27:49.000 --> 00:27:51.000]  更新我幫助我
[00:27:51.000 --> 00:27:53.000]  禱告奉耶穌名求
[00:27:53.000 --> 00:27:55.000]  阿們
