
[00:00:00.000 --> 00:00:04.220]  過去幾十年,剛才我說,整個香港社會都有很大的變遷
[00:14:57.100 --> 00:14:58.620]  我是神的兒子
[00:14:58.620 --> 00:14:59.400]  但是
[00:14:59.400 --> 00:15:01.440]  耶穌那種的苦
[00:15:01.440 --> 00:15:02.980]  但是聖經告訴我們
[00:15:02.980 --> 00:15:05.020]  耶穌沒有罪
[00:15:05.020 --> 00:15:06.800]  耶穌沒有罪
[00:15:06.800 --> 00:15:07.780]  聖經告訴我們
[00:15:07.780 --> 00:15:10.900]  耶穌凡事都受過試探
[00:15:10.900 --> 00:15:14.500]  只是沒有犯罪
[00:15:14.500 --> 00:15:18.080]  耶穌的受苦肯定不是罪
[00:15:18.080 --> 00:15:19.360]  聖經告訴我們
[00:15:19.360 --> 00:15:22.420]  為義受逼迫的人
[00:15:22.420 --> 00:15:24.220]  有福
[00:15:24.220 --> 00:15:26.780]  所以在過去二千多年的教會歷史當中
[00:15:26.780 --> 00:15:29.080]  有無數的殉道者
[00:15:29.080 --> 00:15:30.120]  那些mother
[00:15:30.120 --> 00:15:31.140]  什麼叫殉道者
[00:15:31.140 --> 00:15:33.440]  他們是為著信仰的緣故
[00:15:33.440 --> 00:15:35.220]  死都不怕
[00:15:35.220 --> 00:15:36.240]  所以你說
[00:15:36.240 --> 00:15:38.480]  他受苦也是受苦
[00:15:38.480 --> 00:15:39.580]  是罪嗎?
[00:15:39.580 --> 00:15:40.860]  不是
[00:15:40.860 --> 00:15:41.880]  所以弟兄姊妹
[00:15:41.880 --> 00:15:43.680]  上帝讓我們看到直到一百幾
[00:15:43.680 --> 00:15:44.960]  讓我們停一停
[00:15:44.960 --> 00:15:46.240]  看一看
[00:15:46.240 --> 00:15:47.000]  看一看
[00:15:47.000 --> 00:15:49.060]  原來我們看事
[00:15:49.060 --> 00:15:54.420]  可能有不同的角度去看這個苦難
[00:15:54.420 --> 00:15:55.700]  但是這個以利法
[00:15:55.700 --> 00:15:56.980]  第一個假設
[00:15:56.980 --> 00:15:59.300]  他說罪就一定帶來苦難
[00:15:59.300 --> 00:16:01.860]  沒有第二樣東西一定是罪
[00:16:01.860 --> 00:16:03.140]  第二個假設
[00:16:03.140 --> 00:16:04.940]  他假設他自己
[00:16:04.940 --> 00:16:06.720]  這個以利法假設他自己
[00:16:06.720 --> 00:16:09.280]  一定不會似若白
[00:16:09.280 --> 00:16:10.060]  很有趣的
[00:16:10.060 --> 00:16:11.580]  第五章第七節那裡說
[00:16:11.580 --> 00:16:13.120]  他人生在世
[00:16:13.120 --> 00:16:16.960]  必遇患難如同火星飛騰
[00:16:16.960 --> 00:16:18.500]  他人生在世
[00:16:18.500 --> 00:16:20.300]  一定有患難的
[00:16:20.300 --> 00:16:22.340]  不可能沒有苦難的
[00:16:22.340 --> 00:16:23.880]  只會有很多的苦難
[00:16:23.880 --> 00:16:26.180]  弟兄姊妹我每一堂都問了
[00:16:26.180 --> 00:16:29.500]  如果弟兄姊妹從來沒有試過苦難的舉手
[00:16:29.500 --> 00:16:31.300]  從來沒有試過的舉手
[00:16:31.300 --> 00:16:33.860]  如果今天你舉手我為你感謝神
[00:16:33.860 --> 00:16:36.920]  不過你明天可能有苦難
[00:16:36.920 --> 00:16:38.460]  人生在世
[00:16:38.460 --> 00:16:40.260]  你說沒有苦難嗎
[00:16:40.260 --> 00:16:41.020]  沒可能的事
[00:16:41.020 --> 00:16:43.580]  問題是你怎麼看這個苦難
[00:16:43.580 --> 00:16:45.880]  問題是你怎麼定義這個苦難
[00:16:45.880 --> 00:16:47.420]  可能你覺得是苦難
[00:16:47.420 --> 00:16:49.980]  旁邊的人說這個哪有苦難
[00:16:49.980 --> 00:16:52.540]  因為不是發生在你身上
[00:16:52.540 --> 00:16:54.340]  但是發生在你的身上
[00:16:54.340 --> 00:16:55.620]  所以弟兄姊妹
[00:16:55.620 --> 00:16:57.920]  人生一定有苦難
[00:16:57.920 --> 00:16:59.460]  而且是很多
[00:16:59.460 --> 00:17:02.020]  而這個倚尼法第八節
[00:17:02.020 --> 00:17:03.040]  我們讀讀第八節好嗎
[00:17:03.040 --> 00:17:04.320]  準備1 2 3
[00:17:04.320 --> 00:17:06.380]  至於我
[00:17:06.380 --> 00:17:08.420]  我必仰望神
[00:17:08.420 --> 00:17:11.500]  把我的事情托付他
[00:17:11.500 --> 00:17:13.800]  他至於我
[00:17:13.800 --> 00:17:15.080]  人生在世
[00:17:15.080 --> 00:17:16.100]  一定有患難
[00:17:16.100 --> 00:17:17.900]  不過我呢就不同了
[00:17:17.900 --> 00:17:18.660]  至於我
[00:17:18.660 --> 00:17:20.460]  我就不同了
[00:17:20.460 --> 00:17:22.760]  我一定會仰望神
[00:17:22.760 --> 00:17:24.800]  我一定會將所有的東西交給他
[00:17:24.800 --> 00:17:25.580]  很厲害
[00:17:25.580 --> 00:17:27.360]  我和你不同
[00:17:27.360 --> 00:17:28.900]  你面對苦難的時候
[00:17:28.900 --> 00:17:30.180]  你沒有仰望神
[00:17:30.180 --> 00:17:31.460]  我面對苦難的時候
[00:17:31.460 --> 00:17:32.740]  我就仰望神
[00:17:32.740 --> 00:17:34.280]  弟兄姊妹
[00:17:34.280 --> 00:17:37.600]  這個很大的諷刺
[00:17:37.600 --> 00:17:39.140]  我自己看
[00:17:39.140 --> 00:17:40.160]  這個倚尼法
[00:17:40.160 --> 00:17:44.000]  怎麼知道約伯沒有仰望神呢
[00:17:44.000 --> 00:17:46.820]  這個倚尼法怎麼知道約伯第三章
[00:17:46.820 --> 00:17:49.900]  他將內心的世界
[00:17:49.900 --> 00:17:51.420]  去剖白出來
[00:17:51.420 --> 00:17:53.980]  就等於沒有仰望神呢
[00:17:53.980 --> 00:17:55.020]  弟兄姊妹
[00:17:55.020 --> 00:17:56.300]  但是他的假設
[00:17:56.300 --> 00:17:58.860]  約伯一定沒有仰望神
[00:17:58.860 --> 00:18:00.400]  是他的假設
[00:18:00.400 --> 00:18:01.420]  我就不同了
[00:18:01.420 --> 00:18:03.980]  我一定不會這樣
[00:18:03.980 --> 00:18:07.300]  我一定會將所有的東西交給上帝
[00:18:07.300 --> 00:18:08.580]  因為他的假設
[00:18:08.580 --> 00:18:11.660]  約伯沒有仰望神
[00:18:11.660 --> 00:18:12.940]  弟兄姊妹
[00:18:12.940 --> 00:18:14.480]  有時候我都覺得
[00:18:14.480 --> 00:18:19.600]  當我們面對人生的苦難的時候
[00:18:19.600 --> 00:18:20.880]  有時候我們都會說
[00:18:20.880 --> 00:18:24.460]  有時候我們口中都會說一些話
[00:18:24.460 --> 00:18:27.020]  不如死掉吧
[00:18:27.020 --> 00:18:30.100]  你是不是真的想死 其實不是很想死
[00:18:30.100 --> 00:18:33.160]  明天會更好
[00:18:33.160 --> 00:18:34.700]  但我們未必的
[00:18:34.700 --> 00:18:38.280]  當他講出來的時候
[00:18:38.280 --> 00:18:40.340]  有時候他的心
[00:18:40.340 --> 00:18:41.860]  不是這樣想
[00:18:41.860 --> 00:18:45.700]  但為什麼約伯會講這番說話
[00:18:45.700 --> 00:18:48.020]  我自己在思考
[00:18:48.020 --> 00:18:51.080]  為什麼約伯會講這番說話 第三章
[00:18:51.080 --> 00:18:53.380]  原因就是我深信我深信
[00:18:53.380 --> 00:18:54.920]  在很多年前有一本書
[00:18:54.920 --> 00:18:58.500]  這本書是一個美國的心理學家
[00:18:58.500 --> 00:19:00.040]  一個輔導員
[00:19:00.040 --> 00:19:02.080]  Larry Craig 他所寫的
[00:19:02.080 --> 00:19:03.360]  這本書他就說
[00:19:03.360 --> 00:19:05.680]  地上 在一個宇宙裏面
[00:19:05.680 --> 00:19:06.960]  在一個地球上面
[00:19:06.960 --> 00:19:08.740]  一個Planet Earth上面
[00:19:08.740 --> 00:19:11.040]  最安全的地方在哪裏
[00:19:11.040 --> 00:19:14.880]  The safest place on the planet
[00:19:14.880 --> 00:19:16.420]  在地球上面
[00:19:16.420 --> 00:19:18.720]  在這個地球上面
[00:19:18.720 --> 00:19:20.520]  最安全的地方在哪裏
[00:19:20.520 --> 00:19:21.280]  他就說
[00:19:21.280 --> 00:19:23.600]  應該最安全的地方
[00:19:23.600 --> 00:19:26.160]  就是教會
[00:19:26.160 --> 00:19:27.440]  就是教會
[00:19:27.440 --> 00:19:29.740]  就是說在教會裏面
[00:19:29.740 --> 00:19:33.320]  你應 你講任何的東西
[00:19:33.320 --> 00:19:36.920]  你都會得到別人的明白
[00:19:36.920 --> 00:19:38.200]  而約伯
[00:19:38.200 --> 00:19:39.980]  正正是這樣說話
[00:19:39.980 --> 00:19:42.040]  他想 這三個朋友
[00:19:42.040 --> 00:19:43.820]  不簡單
[00:19:43.820 --> 00:19:45.100]  這三個朋友
[00:19:45.100 --> 00:19:47.160]  千里迢迢去找他
[00:19:47.160 --> 00:19:49.720]  這三個朋友不簡單 跟他一起坐在那裏
[00:19:49.720 --> 00:19:51.240]  七日七夜
[00:19:51.240 --> 00:19:52.780]  很臭的
[00:19:52.780 --> 00:19:55.600]  全身的樣子變了不是約伯的樣子
[00:19:55.600 --> 00:19:57.140]  但這三個朋友能夠
[00:19:57.140 --> 00:19:58.680]  能夠七日七夜
[00:19:58.680 --> 00:20:01.740]  不理環境 不理他的身世 不理他任何東西
[00:20:01.740 --> 00:20:04.300]  就跟他坐在一起七日七夜
[00:20:04.300 --> 00:20:05.840]  不簡單的
[00:20:05.840 --> 00:20:08.140]  他以為這三個朋友
[00:20:08.140 --> 00:20:09.160]  跟他的關係
[00:20:09.160 --> 00:20:11.480]  是很深交 以致到
[00:20:11.480 --> 00:20:14.280]  他將他內心的世界 真誠的說話
[00:20:14.280 --> 00:20:15.560]  講出來的時候
[00:20:15.560 --> 00:20:17.620]  他期望這三個朋友
[00:20:17.620 --> 00:20:20.940]  給他明白 給他了解 給他安慰
[00:20:20.940 --> 00:20:22.220]  而這三個朋友
[00:20:22.220 --> 00:20:23.500]  原本就是這樣
[00:20:23.500 --> 00:20:25.540]  原本第二章第十一節是講得很清楚的
[00:20:25.540 --> 00:20:26.580]  我們去
[00:20:26.580 --> 00:20:28.360]  是希望了解約伯
[00:20:28.360 --> 00:20:30.160]  希望去安慰約伯
[00:20:30.160 --> 00:20:31.440]  這是真的
[00:20:31.440 --> 00:20:32.720]  聖經講得很清楚
[00:20:32.720 --> 00:20:34.500]  如果看回聖經 我們仔細讀讀聖經
[00:20:34.500 --> 00:20:36.300]  看到是這樣的
[00:20:36.300 --> 00:20:37.580]  於是約伯就
[00:20:37.580 --> 00:20:38.600]  很坦誠
[00:20:38.600 --> 00:20:40.660]  將他的內心世界
[00:20:40.660 --> 00:20:42.960]  講了給這三個朋友聽
[00:20:42.960 --> 00:20:44.500]  等於他們在小組那邊
[00:20:44.500 --> 00:20:46.280]  將你很內心的感受
[00:20:46.280 --> 00:20:48.840]  講了給所有組員聽
[00:20:48.840 --> 00:20:49.860]  因為
[00:20:49.860 --> 00:20:53.960]  最安全的地方在地球上面就是教會
[00:20:53.960 --> 00:20:55.240]  但是很可惜
[00:20:55.240 --> 00:20:56.780]  很可惜
[00:20:56.780 --> 00:20:58.560]  這三個朋友
[00:20:58.560 --> 00:21:00.360]  就開始說話了
[00:21:00.360 --> 00:21:02.400]  從第四章開始
[00:21:02.400 --> 00:21:03.300]  我們看到
[00:21:03.300 --> 00:21:04.460]  以利法
[00:21:04.460 --> 00:21:06.500]  開始第一個說話
[00:21:06.500 --> 00:21:08.300]  所以很多學者說他是一個
[00:21:08.300 --> 00:21:09.580]  長輩來的
[00:21:09.580 --> 00:21:11.100]  你知道中國人的社會
[00:21:11.100 --> 00:21:13.420]  在近東的社會當中
[00:21:13.420 --> 00:21:15.980]  年紀越大的地位越高
[00:21:15.980 --> 00:21:18.280]  所以我現在在播道會的地位都挺高的
[00:21:18.280 --> 00:21:20.080]  因為夠老
[00:21:20.080 --> 00:21:21.600]  老一點的已經退休了
[00:21:21.600 --> 00:21:24.160]  我是第二第三個老的
[00:21:24.160 --> 00:21:27.240]  我已經快拿到第四塊的老人牌
[00:21:27.240 --> 00:21:30.560]  我們播道會五年一塊
[00:21:30.560 --> 00:21:31.600]  五年第一塊
[00:21:31.600 --> 00:21:33.640]  接著十年第二塊
[00:21:33.640 --> 00:21:35.440]  接著二十年第三塊
[00:21:35.440 --> 00:21:37.740]  接著三十年第四塊
[00:21:37.740 --> 00:21:40.300]  我快拿到第四塊的老人牌
[00:21:40.300 --> 00:21:42.600]  還差三年我就拿到第四塊
[00:21:42.600 --> 00:21:44.640]  而且是越來越大的
[00:21:44.640 --> 00:21:45.680]  第一塊這麼小
[00:21:45.680 --> 00:21:46.700]  第二塊大一點
[00:21:46.700 --> 00:21:47.460]  第三塊大一點
[00:21:47.460 --> 00:21:49.240]  第四塊我不知道還沒拿到
[00:21:49.240 --> 00:21:52.840]  下次拿到我回去給你看
[00:21:52.840 --> 00:21:53.860]  夠老
[00:21:53.860 --> 00:21:55.140]  以老賣老
[00:21:55.140 --> 00:21:57.700]  於是以利法就開始說話
[00:21:57.700 --> 00:22:00.260]  今天我們嘗試從以利法
[00:22:00.260 --> 00:22:03.080]  這位他所說的說話
[00:22:03.080 --> 00:22:04.600]  剛才說了
[00:22:04.600 --> 00:22:06.140]  他的問題就是說
[00:22:06.140 --> 00:22:08.440]  當他回顧苦難
[00:22:08.440 --> 00:22:09.220]  回顧他自己
[00:22:09.220 --> 00:22:12.800]  他說我不是你所想的
[00:22:12.800 --> 00:22:16.120]  一巴看著這個以利法
[00:22:16.120 --> 00:22:17.660]  他接著說
[00:22:17.660 --> 00:22:18.940]  這個以利法繼續說
[00:22:18.940 --> 00:22:20.220]  他說
[00:22:20.220 --> 00:22:22.780]  神所懲治的人
[00:22:22.780 --> 00:22:24.060]  是有福的
[00:22:24.060 --> 00:22:26.100]  所以你不可輕看
[00:22:26.100 --> 00:22:28.160]  全能者的管教
[00:22:28.160 --> 00:22:30.200]  當他定了約伯有罪之後
[00:22:30.200 --> 00:22:31.480]  他跟約伯說
[00:22:31.480 --> 00:22:34.040]  這個是管教來的
[00:22:34.040 --> 00:22:35.580]  上帝愛你
[00:22:35.580 --> 00:22:36.600]  你才管教
[00:22:36.600 --> 00:22:38.140]  如果你受管教
[00:22:38.140 --> 00:22:39.420]  你能夠勝過管教
[00:22:39.420 --> 00:22:41.980]  在二十五節到二十七節
[00:22:41.980 --> 00:22:43.260]  以利法繼續說
[00:22:43.260 --> 00:22:46.340]  你就勝過管教
[00:22:46.340 --> 00:22:50.420]  順風順水
[00:22:50.420 --> 00:22:52.480]  今天很多時候我們做輔導員
[00:22:52.480 --> 00:22:55.800]  在我們未百分之百了解的時候
[00:22:55.800 --> 00:22:58.100]  即時就說人有罪
[00:22:58.100 --> 00:22:59.140]  不出奇
[00:22:59.140 --> 00:23:01.180]  即時就說我不同理
[00:23:01.180 --> 00:23:02.980]  我一定不會這樣做
[00:23:02.980 --> 00:23:04.260]  弟兄姊妹
[00:23:04.260 --> 00:23:07.840]  究竟我們去幫助正在面對困難的人
[00:23:07.840 --> 00:23:10.140]  我們是否真正去明白
[00:23:10.140 --> 00:23:11.680]  真正去關懷
[00:23:11.680 --> 00:23:13.980]  真正去聆聽
[00:23:13.980 --> 00:23:16.280]  究竟他講這番說話第三章
[00:23:16.280 --> 00:23:17.560]  究竟約伯
[00:23:17.560 --> 00:23:19.620]  真正想講些什麼
[00:23:19.620 --> 00:23:20.900]  今日我們的教會
[00:23:20.900 --> 00:23:22.180]  我們的小組
[00:23:22.180 --> 00:23:23.960]  是不是全世界
[00:23:23.960 --> 00:23:27.300]  整個地球上面最安全的地方
[00:23:27.300 --> 00:23:28.060]  當然
[00:23:28.060 --> 00:23:30.120]  如果要成為最安全的地方
[00:23:30.120 --> 00:23:32.420]  我們一定要看回第六章
[00:23:32.420 --> 00:23:34.460]  究竟約伯怎樣去回應
[00:23:34.460 --> 00:23:37.280]  以利法所講的提醒
[00:23:37.280 --> 00:23:39.580]  約伯的回應有兩方面
[00:23:39.580 --> 00:23:41.880]  我們從第六章可以看到有兩方面
[00:23:41.880 --> 00:23:42.900]  第一方面
[00:23:42.900 --> 00:23:46.240]  如果一個真正的好的輔導員
[00:23:46.240 --> 00:23:47.520]  第一方面
[00:23:47.520 --> 00:23:51.620]  必須要有真正的同理心
[00:23:51.620 --> 00:23:53.920]  必須要有真正的同理心
[00:23:53.920 --> 00:23:56.480]  我上一次都講了同理心的定義
[00:23:56.480 --> 00:23:58.260]  不過一個更簡單的定義
[00:23:58.260 --> 00:23:59.300]  同理心就是
[00:23:59.300 --> 00:24:00.320]  將你的腳
[00:24:00.320 --> 00:24:01.860]  穿在別人的鞋子上
[00:24:01.860 --> 00:24:02.880]  你就會明白
[00:24:02.880 --> 00:24:04.920]  這個就是真正的同理心
[00:24:04.920 --> 00:24:08.500]  你要切身處地去明白一個面對苦難的人
[00:24:08.500 --> 00:24:10.300]  真正的苦難的情況是怎樣
[00:24:10.300 --> 00:24:11.580]  第六章第二節
[00:24:11.580 --> 00:24:13.360]  我們讀一讀約伯講甚麼說話
[00:24:13.360 --> 00:24:14.140]  第一
[00:24:14.140 --> 00:24:15.420]  他講第六章第二節
[00:24:15.420 --> 00:24:16.700]  一二三
[00:24:16.700 --> 00:24:18.220]  惟願我的煩惱
[00:24:18.220 --> 00:24:19.000]  情一情
[00:24:19.000 --> 00:24:20.780]  我一切的災害
[00:24:20.780 --> 00:24:23.100]  放在天平裡
[00:24:23.100 --> 00:24:24.380]  約伯一開始就講
[00:24:24.380 --> 00:24:27.180]  他聽完以利法講完一番偉論之後
[00:24:27.180 --> 00:24:28.460]  他就馬上講
[00:24:28.460 --> 00:24:30.260]  他說 以利法呀 以利法呀
[00:24:30.260 --> 00:24:31.540]  你知不知呀
[00:24:31.540 --> 00:24:34.360]  我剛剛死了十個子女呀
[00:24:34.360 --> 00:24:37.180]  你知不知呀 我剛剛沒有了所有財產呀
[00:24:37.180 --> 00:24:38.200]  你知不知呀
[00:24:38.200 --> 00:24:40.000]  我剛剛沒有了健康呀
[00:24:40.000 --> 00:24:42.800]  如果我將今天所面對的不幸
[00:24:42.800 --> 00:24:43.840]  所面對的災難
[00:24:43.840 --> 00:24:47.680]  放在天平的一邊
[00:24:47.680 --> 00:24:50.740]  究竟另一邊的法馬要放多少
[00:24:50.740 --> 00:24:52.540]  才能夠將這個天平
[00:24:52.540 --> 00:24:54.580]  擺平
[00:24:54.580 --> 00:24:56.120]  你知不知呀
[00:24:56.120 --> 00:24:58.680]  你知不知我所受的不幸
[00:24:58.680 --> 00:24:59.960]  這個時候所受的不幸
[00:24:59.960 --> 00:25:01.760]  這個時候所受的災難
[00:25:01.760 --> 00:25:03.800]  如果你今天能夠切身處地
[00:25:03.800 --> 00:25:08.400]  去想一想我 想一想我這個感受
[00:25:08.400 --> 00:25:10.960]  你知不知我所承受的
[00:25:10.960 --> 00:25:12.760]  有多重
[00:25:12.760 --> 00:25:14.300]  弟兄姊妹
[00:25:14.300 --> 00:25:16.340]  究竟我們有沒有想過
[00:25:16.340 --> 00:25:19.680]  人所承受的重呢
[00:25:19.680 --> 00:25:21.200]  弟兄姊妹讓我們停一停
[00:25:21.200 --> 00:25:22.240]  想一想
[00:25:22.240 --> 00:25:24.800]  想一想這一封聖經
[00:25:24.800 --> 00:25:28.640]  當我們去面對正在受苦的弟兄姊妹的時候
[00:25:28.640 --> 00:25:30.680]  如果真的有這樣的機會
[00:25:30.680 --> 00:25:32.480]  當我們面對十月一號
[00:25:32.480 --> 00:25:35.800]  在海南海邊的家庭的時候
[00:25:35.800 --> 00:25:37.080]  弟兄姊妹
[00:25:37.080 --> 00:25:39.400]  我們會不會
[00:25:39.400 --> 00:25:41.700]  很隨便跟那個人說
[00:25:41.700 --> 00:25:43.480]  就是因為你有罪
[00:25:43.480 --> 00:25:46.560]  所以你的家人全死了
[00:25:46.560 --> 00:25:48.100]  嘩
[00:25:48.100 --> 00:25:50.140]  你不會這樣說的
[00:25:50.140 --> 00:25:52.200]  這個就是以利法所說
[00:25:52.200 --> 00:25:55.000]  真正的好的輔導員
[00:25:55.000 --> 00:25:57.820]  其實需要付出時間
[00:25:57.820 --> 00:25:59.100]  智慧
[00:25:59.100 --> 00:26:00.380]  忍耐
[00:26:00.380 --> 00:26:02.940]  和了解
[00:26:02.940 --> 00:26:03.960]  在幾天之前
[00:26:03.960 --> 00:26:06.780]  我跟一班好朋友吃飯
[00:26:06.780 --> 00:26:08.820]  其中一個朋友
[00:26:08.820 --> 00:26:10.620]  講一些說話
[00:26:10.620 --> 00:26:13.940]  講我跟他一些事情發生在十幾年前
[00:26:13.940 --> 00:26:14.720]  其實
[00:26:14.720 --> 00:26:17.540]  我隱約記得有件這樣的事
[00:26:17.540 --> 00:26:19.320]  但細微我已經忘記了
[00:26:19.320 --> 00:26:21.620]  我看你們明不明白我說的話
[00:26:21.620 --> 00:26:22.900]  那個關係
[00:26:22.900 --> 00:26:24.960]  有一個叫A的朋友
[00:26:24.960 --> 00:26:26.740]  他那晚就這樣說
[00:26:26.740 --> 00:26:28.800]  他在十幾年前
[00:26:28.800 --> 00:26:30.340]  他身體不太好
[00:26:30.340 --> 00:26:32.380]  A身體不太好
[00:26:32.380 --> 00:26:34.180]  這個A說
[00:26:34.180 --> 00:26:35.460]  A就說
[00:26:35.460 --> 00:26:38.520]  何牧師知道A的身體不太好
[00:26:38.520 --> 00:26:41.340]  於是何牧師就說他自己身體不太好
[00:26:41.340 --> 00:26:42.880]  就叫A陪他
[00:26:42.880 --> 00:26:44.160]  陪他行山
[00:26:44.160 --> 00:26:46.720]  其實是何牧師知道A身體不好
[00:26:46.720 --> 00:26:47.740]  所以他行山
[00:26:47.740 --> 00:26:50.060]  但何牧師就說何牧師身體不好
[00:26:50.060 --> 00:26:53.640]  叫A陪他行山
[00:26:53.640 --> 00:26:55.420]  結果我真的跟他走了
[00:26:55.420 --> 00:26:59.000]  不知道走了多少個月
[00:26:59.000 --> 00:27:01.300]  走了很多次山頂
[00:27:01.300 --> 00:27:03.620]  早上一早就跟他一起行山
[00:27:03.620 --> 00:27:04.900]  他就說
[00:27:04.900 --> 00:27:06.180]  他每次行山
[00:27:06.180 --> 00:27:07.960]  何牧師都不說話
[00:27:07.960 --> 00:27:09.240]  因為他走路都不說話
[00:27:09.240 --> 00:27:11.300]  於是他就很舒服
[00:27:11.300 --> 00:27:13.340]  我不知道是他不說話他舒服
[00:27:13.340 --> 00:27:16.660]  還是跟他行山不舒服
[00:27:16.660 --> 00:27:18.720]  他說很舒服
[00:27:18.720 --> 00:27:20.500]  他說其實何牧師知道我
[00:27:20.500 --> 00:27:22.300]  知道他不舒服
[00:27:22.300 --> 00:27:23.060]  所以他
[00:27:23.060 --> 00:27:25.120]  何牧師說自己不舒服
[00:27:25.120 --> 00:27:27.160]  自己回去索償關係
[00:27:27.160 --> 00:27:30.240]  究竟誰不舒服
[00:27:30.240 --> 00:27:32.040]  但我就想
[00:27:32.040 --> 00:27:35.880]  十幾年前我做過這些事嗎
[00:27:35.880 --> 00:27:36.900]  我忘記了
[00:27:36.900 --> 00:27:38.180]  我記得行山
[00:27:38.180 --> 00:27:40.740]  但忘記當時的原因是什麼
[00:27:40.740 --> 00:27:42.280]  當然我現在會說
[00:27:42.280 --> 00:27:44.060]  現在誰那麼空閒
[00:27:44.060 --> 00:27:45.860]  全個同福五千人
[00:27:45.860 --> 00:27:46.880]  個個都說
[00:27:46.880 --> 00:27:48.160]  自己好像不舒服
[00:27:48.160 --> 00:27:51.240]  究竟何牧師自己不舒服跟他行山
[00:27:51.240 --> 00:27:53.280]  每一天行一個都不行
[00:27:53.280 --> 00:27:54.300]  行五千人
[00:27:54.300 --> 00:27:57.120]  然後一個循環 又五千人
[00:27:57.120 --> 00:28:00.700]  每天行十個都不行
[00:28:00.700 --> 00:28:03.260]  不用做嗎
[00:28:03.260 --> 00:28:04.280]  但是
[00:28:04.280 --> 00:28:06.080]  我就想
[00:28:06.080 --> 00:28:08.380]  今天我是做牧者的
[00:28:08.380 --> 00:28:10.180]  我們很容易
[00:28:10.180 --> 00:28:12.220]  就說我們沒有時間
[00:28:12.220 --> 00:28:14.260]  去做一些事
[00:28:14.260 --> 00:28:15.800]  今天我們最希望
[00:28:15.800 --> 00:28:16.820]  有人找我
[00:28:16.820 --> 00:28:18.620]  何牧師我有問題
[00:28:18.620 --> 00:28:21.180]  有問題馬上給你聖經
[00:28:21.180 --> 00:28:23.740]  因為這福音本是神的誕生
[00:28:23.740 --> 00:28:25.540]  要救他一切的東西
[00:28:25.540 --> 00:28:27.580]  哇 幫我走 拜拜
[00:28:27.580 --> 00:28:28.600]  你明天就找我
[00:28:28.600 --> 00:28:30.400]  搞定了
[00:28:30.400 --> 00:28:31.680]  今天
[00:28:31.680 --> 00:28:33.460]  我們很心急
[00:28:33.460 --> 00:28:35.260]  今天我們沒有時間
[00:28:35.260 --> 00:28:37.820]  最好一招搞定
[00:28:37.820 --> 00:28:39.620]  最好一下打下去就搞定
[00:28:39.620 --> 00:28:42.420]  最糟糕的就是一下打下去以為打醒你
[00:28:42.420 --> 00:28:44.220]  但非但沒有打醒你
[00:28:44.220 --> 00:28:46.520]  就打死你
[00:28:46.520 --> 00:28:47.800]  突然之間今天
[00:28:47.800 --> 00:28:49.600]  教會很多時候反而
[00:28:49.600 --> 00:28:51.640]  是沒有了忍耐
[00:28:51.640 --> 00:28:53.440]  我們的牧者包括我自己
[00:28:53.440 --> 00:28:54.460]  包括我自己
[00:28:54.460 --> 00:28:55.740]  可能沒有了忍耐
[00:28:55.740 --> 00:28:57.020]  沒有了了解
[00:28:57.020 --> 00:28:58.560]  沒有了時間
[00:28:58.560 --> 00:29:00.860]  沒有了智慧
[00:29:00.860 --> 00:29:03.420]  去分析一個人
[00:29:03.420 --> 00:29:05.220]  講那番說話
[00:29:05.220 --> 00:29:06.500]  我可以美其名
[00:29:06.500 --> 00:29:08.280]  我又主任牧師 哪有時間
[00:29:08.280 --> 00:29:10.340]  又要我看方向 又要我看異象
[00:29:10.340 --> 00:29:12.900]  哪有時間和大家一起行山
[00:29:12.900 --> 00:29:13.920]  但是十幾年前
[00:29:13.920 --> 00:29:15.460]  那幾次的行山
[00:29:15.460 --> 00:29:17.000]  那幾個月的行山 我忘記了
[00:29:17.000 --> 00:29:18.280]  的時間
[00:29:18.280 --> 00:29:20.060]  但我認到那個朋友
[00:29:20.060 --> 00:29:20.840]  他說他
[00:29:20.840 --> 00:29:21.860]  真的很舒服
[00:29:21.860 --> 00:29:22.880]  那段時間
[00:29:22.880 --> 00:29:25.180]  也帶他今天仍然在神的面前
[00:29:25.180 --> 00:29:28.260]  繼續走上帝的路
[00:29:28.260 --> 00:29:30.040]  我都忘記了自己不偉大
[00:29:30.040 --> 00:29:30.820]  去和他行山
[00:29:30.820 --> 00:29:31.580]  我忘記了
[00:29:31.580 --> 00:29:32.600]  完全忘記了
[00:29:32.600 --> 00:29:34.400]  那個原因
[00:29:34.400 --> 00:29:36.960]  但聽說今天就正正需要
[00:29:36.960 --> 00:29:39.000]  好的輔導員
[00:29:39.000 --> 00:29:42.080]  可能正正需要好的朋友
[00:29:42.080 --> 00:29:43.360]  第二
[00:29:43.360 --> 00:29:45.160]  我們要一個好輔導用
[00:29:45.160 --> 00:29:45.920]  輔導員
[00:29:45.920 --> 00:29:49.000]  要從心去聆聽
[00:29:49.000 --> 00:29:51.300]  心
[00:29:51.300 --> 00:29:53.860]  伊利法有沒有用心去聽
[00:29:53.860 --> 00:29:54.620]  約伯
[00:29:54.620 --> 00:29:56.940]  第三章所說的話
[00:29:56.940 --> 00:29:58.220]  表面上
[00:29:58.220 --> 00:29:59.240]  就在自己生日
