
[00:00:00.000 --> 00:00:01.540]  靜慈媒 午安
[00:26:51.000 --> 00:26:54.000]  這個字其實在律法之中
[00:26:54.000 --> 00:26:56.000]  是專門用來描寫
[00:26:56.000 --> 00:27:00.000]  將人物件分裂為性
[00:27:00.000 --> 00:27:03.000]  就會做這個動作
[00:27:03.000 --> 00:27:06.000]  以及洗淨贖罪的動作
[00:27:07.000 --> 00:27:11.000]  接著亦提到
[00:27:11.000 --> 00:27:16.000]  君王要向僕人閉口
[00:27:16.000 --> 00:27:19.000]  當公義被彰顯
[00:27:19.000 --> 00:27:23.000]  惡人就會感到蒙羞
[00:27:23.000 --> 00:27:26.000]  沒話說了 閉上嘴巴
[00:27:26.000 --> 00:27:32.000]  只能向君王表示尊崇
[00:27:33.000 --> 00:27:37.000]  剛才跳過了52章13節
[00:27:37.000 --> 00:27:39.000]  現在回來了
[00:27:39.000 --> 00:27:45.000]  其實這個說法的起頭
[00:27:45.000 --> 00:27:50.000]  與第一首僕人之歌的起頭相類似
[00:27:50.000 --> 00:27:55.000]  其實和合本聖經亦漏了一個字
[00:27:55.000 --> 00:27:59.000]  如果我們看看呂鎮忠譯本
[00:27:59.000 --> 00:28:01.000]  我們便會見到
[00:28:02.000 --> 00:28:07.000]  原來是用了「看吶」來開始
[00:28:07.000 --> 00:28:11.000]  「看吶 我的僕人」
[00:28:11.000 --> 00:28:14.000]  其實什麼叫「看吶」
[00:28:14.000 --> 00:28:17.000]  就是提醒我們張開雙眼看清楚
[00:28:17.000 --> 00:28:20.000]  這個僕人的境況是這樣的
[00:28:20.000 --> 00:28:24.000]  經文說這個僕人行事必有智慧
[00:28:24.000 --> 00:28:27.000]  必被高舉上升
[00:28:27.000 --> 00:28:29.000]  且成為至高
[00:28:30.000 --> 00:28:32.000]  針研九章十節
[00:28:32.000 --> 00:28:34.000]  很清楚地告訴我們
[00:28:34.000 --> 00:28:38.000]  敬畏耶護華就是智慧的開端
[00:28:38.000 --> 00:28:41.000]  所以這個僕人行事必有智慧
[00:28:41.000 --> 00:28:46.000]  即是說他是按照上帝頒布的律法去生活
[00:28:46.000 --> 00:28:52.000]  他說這個僕人其實不是因為他夠聰明
[00:28:52.000 --> 00:28:54.000]  所以他行事有智慧
[00:28:54.000 --> 00:28:57.000]  不是這樣 不是因為他很懂事
[00:28:58.000 --> 00:29:04.000]  而是因為生命被上帝的教導所轉化
[00:29:04.000 --> 00:29:06.000]  就是一個這樣的人
[00:29:06.000 --> 00:29:10.000]  這裡用了三個未完成式
[00:29:10.000 --> 00:29:14.000]  來表達這個僕人將來會多麼成功
[00:29:14.000 --> 00:29:18.000]  他說他會被高舉上升
[00:29:18.000 --> 00:29:20.000]  而且會成為至高
[00:29:20.000 --> 00:29:24.000]  被高舉成為至高
[00:29:24.000 --> 00:29:27.000]  其實以賽亞書又出現過
[00:29:28.000 --> 00:29:32.000]  六章一節當以賽亞蒙召的時候
[00:29:32.000 --> 00:29:38.000]  他見到坐在寶座上的耶護華
[00:29:38.000 --> 00:29:42.000]  就是被高舉就是成為至高
[00:29:42.000 --> 00:29:46.000]  去到最後一個小段落
[00:29:46.000 --> 00:29:49.000]  即是A派的部分
[00:29:49.000 --> 00:29:54.000]  經文在五十三章第十節這樣說
[00:29:55.000 --> 00:29:59.000]  耶護華卻定義將他壓上使他受痛苦
[00:29:59.000 --> 00:30:02.000]  耶護華以他為屬罪制
[00:30:02.000 --> 00:30:06.000]  他必看見後裔並且延長年日
[00:30:06.000 --> 00:30:10.000]  耶護華所喜悅的事必在他手中行通
[00:30:10.000 --> 00:30:12.000]  我在營會解釋過了
[00:30:12.000 --> 00:30:14.000]  現在簡單講一講
[00:30:14.000 --> 00:30:18.000]  在這個定義後面有個括號
[00:30:18.000 --> 00:30:21.000]  我專門將它黃色賣
[00:30:21.000 --> 00:30:23.000]  或作喜悅
[00:30:24.000 --> 00:30:27.000]  在同一節聖經最後一句
[00:30:27.000 --> 00:30:29.000]  又有另一個喜悅
[00:30:29.000 --> 00:30:32.000]  又是一前一後首尾呼應
[00:30:32.000 --> 00:30:36.000]  屬罪制除了有賠償的意思
[00:30:36.000 --> 00:30:39.000]  也有代替的含義
[00:30:39.000 --> 00:30:43.000]  作者清楚地告訴我們
[00:30:43.000 --> 00:30:48.000]  神將這個僕人主耶穌壓上
[00:30:48.000 --> 00:30:51.000]  使他受痛苦成為屬罪制
[00:30:52.000 --> 00:30:54.000]  所以耶護華喜悅的
[00:30:54.000 --> 00:30:58.000]  要專登叫他這樣做
[00:30:58.000 --> 00:31:01.000]  因為這位僕人願意信服
[00:31:01.000 --> 00:31:03.000]  將自己的性命獻上
[00:31:03.000 --> 00:31:05.000]  神的公義就得以滿足
[00:31:05.000 --> 00:31:09.000]  願意為人付上代價
[00:31:09.000 --> 00:31:13.000]  其實在今天我們都會找得到
[00:31:13.000 --> 00:31:19.000]  最近我不知道大家有沒有留意新聞
[00:31:20.000 --> 00:31:25.000]  宏福縣聽證會正在進行中
[00:31:25.000 --> 00:31:28.000]  大家有沒有聽到
[00:31:28.000 --> 00:31:36.000]  消防隊木賀偉豪的頭說
[00:31:36.000 --> 00:31:39.000]  其實他原本可以逃脫的
[00:31:39.000 --> 00:31:45.000]  因為他要救坐輪椅的婆婆被卡住了
[00:31:45.000 --> 00:31:49.000]  所以他選擇不走
[00:31:50.000 --> 00:31:53.000]  當然這也是消防員的職責
[00:31:53.000 --> 00:31:59.000]  另外一個叫葉太
[00:31:59.000 --> 00:32:05.000]  他當時沒有獨自逃生
[00:32:05.000 --> 00:32:09.000]  他在同一層樓不停地拍門
[00:32:09.000 --> 00:32:13.000]  告訴隔壁的街坊火警
[00:32:13.000 --> 00:32:17.000]  他通知他的鄰居逃生
[00:32:18.000 --> 00:32:21.000]  結果救了五條命
[00:32:21.000 --> 00:32:26.000]  不過他自己就錯過了逃生的機會
[00:32:26.000 --> 00:32:29.000]  結果失去性命
[00:32:29.000 --> 00:32:36.000]  按照第53章第10至第12節的描述
[00:32:36.000 --> 00:32:40.000]  神的僕人所擺上得到的結果是
[00:32:40.000 --> 00:32:45.000]  他必看見後裔並且延長年日
[00:32:46.000 --> 00:32:49.000]  他必看見自己勞苦的功效
[00:32:49.000 --> 00:32:51.000]  便心滿意足
[00:32:51.000 --> 00:32:54.000]  我要使他與偉大的同分
[00:32:54.000 --> 00:33:00.000]  與強盛的均勳老勿
[00:33:00.000 --> 00:33:04.000]  其實不單止是他自己
[00:33:04.000 --> 00:33:07.000]  經文裡的他就是指他自己
[00:33:07.000 --> 00:33:12.000]  能夠戰勝敵人 被高舉成為至高
[00:33:12.000 --> 00:33:14.000]  後面還有
[00:33:15.000 --> 00:33:17.000]  許多人這個字
[00:33:17.000 --> 00:33:22.000]  令許多人得稱為義
[00:33:22.000 --> 00:33:25.000]  記不記得我曾經說過
[00:33:25.000 --> 00:33:30.000]  第52章第14至15節都出現過這個字
[00:33:30.000 --> 00:33:35.000]  許多人又是首尾呼應
[00:33:35.000 --> 00:33:39.000]  這個是第四首僕人之歌
[00:33:39.000 --> 00:33:42.000]  另外一個關鍵字
[00:33:43.000 --> 00:33:48.000]  認識這個僕人並且藉著他的寫命和代求
[00:33:48.000 --> 00:33:54.000]  便能夠將人帶到神的根前
[00:33:54.000 --> 00:33:59.000]  將人與神破裂的關係重建起來
[00:33:59.000 --> 00:34:05.000]  即使履行受苦的僕人角色很不容易
[00:34:05.000 --> 00:34:08.000]  第一沒有人喜歡受苦
[00:34:08.000 --> 00:34:12.000]  第二受苦還要做僕人
[00:34:13.000 --> 00:34:14.000]  是否很艱難?
[00:34:14.000 --> 00:34:23.000]  但其實神仍然期盼我們努力做好這個僕人的角色
[00:34:23.000 --> 00:34:28.000]  今天我給的講題叫做無愧的用人
[00:34:28.000 --> 00:34:34.000]  很盼望我們能夠認定我們在生命當中的託付
[00:34:34.000 --> 00:34:37.000]  在我們所屬的範疇裡
[00:34:37.000 --> 00:34:40.000]  來發揮好你的影響力
[00:34:40.000 --> 00:34:42.000]  向身邊的人作見證
[00:34:43.000 --> 00:34:47.000]  然後將許多人帶到神的面前
[00:34:47.000 --> 00:34:49.000]  將福音傳開
[00:34:49.000 --> 00:34:55.000]  作為第四首僕人之歌的簡單總結
[00:34:55.000 --> 00:35:00.000]  由於新約聖經很多地方
[00:35:00.000 --> 00:35:05.000]  直接和非直接引用過爾策書這段經文
[00:35:05.000 --> 00:35:11.000]  無可否認僕人之歌所說的僕人是預表耶穌
[00:35:12.000 --> 00:35:14.000]  因著他在十字架上獻上自己
[00:35:14.000 --> 00:35:16.000]  為我們帶來救贖
[00:35:16.000 --> 00:35:19.000]  但我在營會裡解釋過
[00:35:19.000 --> 00:35:23.000]  這個僕人同樣是在說我們
[00:35:23.000 --> 00:35:29.000]  當日我和大家分享的是53章4至6節
[00:35:29.000 --> 00:35:32.000]  今天來到下半場
[00:35:32.000 --> 00:35:37.000]  我們繼續看僕人之歌其餘的經文
[00:35:38.000 --> 00:35:43.000]  這四個段落好像是兩撇的括號
[00:35:43.000 --> 00:35:48.000]  其實當中提到我們的提醒就是
[00:35:48.000 --> 00:35:52.000]  我們很多時候會看錯
[00:35:52.000 --> 00:35:56.000]  我們用了一個很負面的眼光來看受苦
[00:35:56.000 --> 00:36:05.000]  但是神的救贖計劃並不是靠打敗地上的君王
[00:36:06.000 --> 00:36:10.000]  而是透過他的僕人耶穌的受苦和受死
[00:36:10.000 --> 00:36:13.000]  去為福音揭開序幕
[00:36:13.000 --> 00:36:15.000]  有人曾經這樣說
[00:36:15.000 --> 00:36:17.000]  不知道你們有沒有聽過這個說話
[00:36:17.000 --> 00:36:22.000]  苦難不是在說上主的缺席
[00:36:22.000 --> 00:36:25.000]  而是盼望的序幕
[00:36:25.000 --> 00:36:28.000]  這個說話很有意思
[00:36:28.000 --> 00:36:31.000]  我們覺得神不在
[00:36:31.000 --> 00:36:34.000]  玩完了 沒有了
[00:36:35.000 --> 00:36:37.000]  對不起 不是的
[00:36:37.000 --> 00:36:41.000]  這是盼望的序幕
[00:36:41.000 --> 00:36:43.000]  求主幫助我們
[00:36:43.000 --> 00:36:51.000]  每一個都願意承擔起主僕人的角色
[00:36:51.000 --> 00:36:56.000]  無可否認我們的生命裏有很多限制和破碎
[00:36:56.000 --> 00:37:00.000]  你有你的限制和破碎
[00:37:00.000 --> 00:37:02.000]  我也有
[00:37:03.000 --> 00:37:09.000]  但是當我們面對這些限制和破碎
[00:37:09.000 --> 00:37:14.000]  我們會用什麼態度去看待它呢
[00:37:14.000 --> 00:37:16.000]  我想說
[00:37:16.000 --> 00:37:20.000]  你年紀越長 經歷越多
[00:37:20.000 --> 00:37:24.000]  你的限制和破碎就越多
[00:37:24.000 --> 00:37:27.000]  真的
[00:37:27.000 --> 00:37:29.000]  做了幾十年人 是不是
[00:37:30.000 --> 00:37:34.000]  面對著這些困難
[00:37:34.000 --> 00:37:36.000]  不過
[00:37:36.000 --> 00:37:40.000]  我很想請大家認定
[00:37:40.000 --> 00:37:44.000]  無論我們是什麼年紀
[00:37:44.000 --> 00:37:49.000]  無論我們正面對著多大的艱難
[00:37:49.000 --> 00:37:53.000]  神仍然會帶著我們前行
[00:37:53.000 --> 00:37:59.000]  願意使用我們去履行祂的使命
[00:38:00.000 --> 00:38:03.000]  成為祂無愧的用人
[00:38:03.000 --> 00:38:06.000]  我們低頭去讀
[00:38:06.000 --> 00:38:09.000]  其實我們知道
[00:38:09.000 --> 00:38:11.000]  這個訊息
[00:38:11.000 --> 00:38:14.000]  由先知以賽亞的年代
[00:38:14.000 --> 00:38:16.000]  去到新日
[00:38:16.000 --> 00:38:19.000]  去到今日的官孫
[00:38:19.000 --> 00:38:22.000]  去到孩子自己的生命
[00:38:22.000 --> 00:38:24.000]  很久很久很久
[00:38:25.000 --> 00:38:32.000]  一直以來都沒有好好將這個託付來做好
[00:38:32.000 --> 00:38:39.000]  主大當透過這一段聖經
[00:38:39.000 --> 00:38:44.000]  透過這一首四十多年前的詩歌
[00:38:44.000 --> 00:38:47.000]  願意成為我們的提醒
[00:38:47.000 --> 00:38:50.000]  主我們知道
[00:38:51.000 --> 00:38:56.000]  祢讓我們今天我們的生命仍然存留
[00:38:56.000 --> 00:39:01.000]  縱然可能面對很多又大又難的事
[00:39:01.000 --> 00:39:09.000]  但是上帝祢仍然有一個遠景給我們見到
[00:39:09.000 --> 00:39:12.000]  有一個託付給過我們
[00:39:12.000 --> 00:39:15.000]  願意不單止我們個人
[00:39:16.000 --> 00:39:21.000]  官孫這個群體我們已經走了六十多年了
[00:39:21.000 --> 00:39:25.000]  期盼在未來的日子
[00:39:25.000 --> 00:39:27.000]  我們彼此勉勵
[00:39:27.000 --> 00:39:33.000]  學習將你自己的恩典來傳開
[00:39:33.000 --> 00:39:35.000]  多謝你聽我們的禱告感恩
[00:39:35.000 --> 00:39:37.000]  是奉愛我們主耶穌基督的命求
[00:39:37.000 --> 00:39:39.000]  阿們
