
[00:00:00.000 --> 00:00:03.080]  第一次會平安的先一齊祈禱
[00:19:55.080 --> 00:19:58.080]  現在我們回到思想中間那段
[00:19:58.080 --> 00:20:00.080]  十五節至十九節
[00:20:00.080 --> 00:20:02.080]  耶穌進入耶路撒冷
[00:20:02.080 --> 00:20:06.080]  去到聖殿裡面所做的事
[00:20:06.080 --> 00:20:10.080]  假如有人請我們去他家裡坐
[00:20:10.080 --> 00:20:12.080]  大概我們去到的時候
[00:20:12.080 --> 00:20:14.080]  我們都很有禮貌
[00:20:14.080 --> 00:20:16.080]  按著主人的指示
[00:20:16.080 --> 00:20:18.080]  坐客廳就坐客廳
[00:20:18.080 --> 00:20:20.080]  坐飯廳就坐飯廳
[00:20:20.080 --> 00:20:24.080]  有時候澳洲人請我們去廚房坐都可以
[00:20:24.080 --> 00:20:26.080]  無論我們坐到哪裡
[00:20:26.080 --> 00:20:28.080]  如果我們看到主人家的擺設
[00:20:28.080 --> 00:20:31.080]  覺得不是很順眼
[00:20:31.080 --> 00:20:33.080]  對我們自己不是很順眼
[00:20:33.080 --> 00:20:37.080]  我們會不會隨便去幫他擺設家具呢?
[00:20:37.080 --> 00:20:39.080]  我相信不會
[00:20:39.080 --> 00:20:42.080]  我們不會隨便移動主人家的家具
[00:20:42.080 --> 00:20:45.080]  但是當主耶穌進入聖殿的時候
[00:20:45.080 --> 00:20:47.080]  祂就趕出做買賣的人
[00:20:47.080 --> 00:20:50.080]  然後祂還引用聖經說
[00:20:50.080 --> 00:20:55.080]  我的聖殿要做萬民禱告的殿
[00:20:55.080 --> 00:21:00.080]  主在這裡除了為上帝的聖殿大發熱心之外
[00:21:00.080 --> 00:21:04.080]  其實還暗示出甚至說出
[00:21:04.080 --> 00:21:07.080]  祂是聖殿的主人
[00:21:07.080 --> 00:21:09.080]  祂和上帝是一體的
[00:21:09.080 --> 00:21:12.080]  故此聖殿是屬於祂的
[00:21:12.080 --> 00:21:17.080]  祂回去就可以做主人家的事
[00:21:17.080 --> 00:21:19.080]  祂做了這件事之後
[00:21:19.080 --> 00:21:23.080]  祭司長和經學教師就要殺害祂
[00:21:23.080 --> 00:21:28.080]  祭司長和經學教師其實都是有權有勢的人
[00:21:28.080 --> 00:21:30.080]  他們恨耶穌
[00:21:30.080 --> 00:21:36.080]  因為主耶穌將那些買賣的人趕出聖殿
[00:21:36.080 --> 00:21:41.080]  聖殿本來是用來敬拜上帝的地方
[00:21:41.080 --> 00:21:47.080]  本來不是像市場那樣用來做買賣的
[00:21:47.080 --> 00:21:51.080]  但是為了方便一些住得遠的人
[00:21:51.080 --> 00:21:52.080]  他要向上帝獻祭
[00:21:52.080 --> 00:21:54.080]  要牽一隻羊牽一隻牛
[00:21:54.080 --> 00:21:56.080]  這樣走很遠路很不方便
[00:21:56.080 --> 00:21:59.080]  所以他可以拿一些錢來
[00:21:59.080 --> 00:22:00.080]  去到聖殿的時候
[00:22:00.080 --> 00:22:05.080]  才買一隻羊買一隻牛來獻祭給上帝
[00:22:05.080 --> 00:22:07.080]  還有就是在聖殿裡面
[00:22:07.080 --> 00:22:10.080]  不能夠用羅馬人的錢
[00:22:10.080 --> 00:22:12.080]  如果有人想奉獻錢
[00:22:12.080 --> 00:22:16.080]  就一定要換回聖殿猶太人的錢
[00:22:16.080 --> 00:22:18.080]  才可以奉獻
[00:22:18.080 --> 00:22:20.080]  所以在聖殿裡面
[00:22:20.080 --> 00:22:26.080]  就有一些兌換錢的人
[00:22:26.080 --> 00:22:31.080]  但是你猜什麼人可以在聖殿裡面
[00:22:31.080 --> 00:22:35.080]  為人民提供這些服務呢?
[00:22:35.080 --> 00:22:42.080]  當然是要得到祭司長和管理聖殿的人的批准
[00:22:42.080 --> 00:22:47.080]  他們申請的時候就肯定要給一些錢
[00:22:47.080 --> 00:22:50.080]  所以耶穌推倒兌換錢的人
[00:22:50.080 --> 00:22:55.080]  和卓子和販賣甲子的人的椅子的時候
[00:22:55.080 --> 00:23:00.080]  就直接影響了當權者的經濟受益
[00:23:00.080 --> 00:23:02.080]  但是耶穌當時又講得很有道理
[00:23:02.080 --> 00:23:04.080]  因為經常的確是說
[00:23:04.080 --> 00:23:07.080]  我的聖殿要作萬民禱告的殿
[00:23:07.080 --> 00:23:12.080]  以致他們又不能夠馬上去抓耶穌
[00:23:12.080 --> 00:23:21.080]  祭司長和經學教師都是為上帝和人民服務的
[00:23:21.080 --> 00:23:27.080]  祭司長和經學教師其實比一般的民眾更熟悉聖經
[00:23:27.080 --> 00:23:30.080]  知道更多的真理
[00:23:30.080 --> 00:23:33.080]  很可惜這些宗教界的人士
[00:23:33.080 --> 00:23:37.080]  卻不認識他們所侍奉的上帝
[00:23:37.080 --> 00:23:44.080]  他們在聖殿工作沒有一個真正敬畏上帝的心
[00:23:44.080 --> 00:23:48.080]  他們將侍奉上帝看成是他們的工作
[00:23:48.080 --> 00:23:51.080]  他們的權利,他們的身份
[00:23:51.080 --> 00:24:00.080]  他們就是那棵不結果子的無花果樹所象徵的人群
[00:24:00.080 --> 00:24:04.080]  他們將來就一定會受到上主的審判
[00:24:04.080 --> 00:24:11.080]  我們再總結一下這段經文26節
[00:24:34.080 --> 00:24:39.080]  表明他是微塞,是那位上主應許要來到的君王
[00:24:39.080 --> 00:24:43.080]  同時也表明他是天國的僕人
[00:24:43.080 --> 00:24:48.080]  和天國僕人應該有的謙虛態度
[00:24:48.080 --> 00:24:53.080]  然後他就做了一棵無果子的無花果樹
[00:24:53.080 --> 00:24:57.080]  那個行動象徵了他的權能
[00:24:57.080 --> 00:25:01.080]  他將來要審判當時的以色列人
[00:25:01.080 --> 00:25:04.080]  但是作為耶穌的門徒
[00:25:04.080 --> 00:25:07.080]  就沒有耶穌相同的權力
[00:25:07.080 --> 00:25:11.080]  不過門徒是可以藉著信心的禱告
[00:25:11.080 --> 00:25:14.080]  來運用天國的權力
[00:25:14.080 --> 00:25:16.080]  而禱告要得到應允
[00:25:16.080 --> 00:25:19.080]  主耶穌在這裡提出了兩個條件
[00:25:19.080 --> 00:25:22.080]  首先是要對上帝有信心
[00:25:22.080 --> 00:25:27.080]  我認為就是對上帝的能力和他的應許有信心
[00:25:27.080 --> 00:25:30.080]  第二就是要饒恕人
[00:25:30.080 --> 00:25:35.080]  其實這就是愛神愛人的道理
[00:25:35.080 --> 00:25:39.080]  對上帝有信心當然是愛上帝的表現
[00:25:39.080 --> 00:25:43.080]  凡是信從聖經的教導就是愛上帝
[00:25:43.080 --> 00:25:47.080]  相反不遵從聖經教導的人
[00:25:47.080 --> 00:25:51.080]  就好像那些經學教師
[00:25:51.080 --> 00:25:53.080]  祭司長那些人
[00:25:53.080 --> 00:25:56.080]  就會被上主審判
[00:25:56.080 --> 00:26:00.080]  聖經說:我的聖殿要作萬民禱告的殿
[00:26:00.080 --> 00:26:03.080]  而當時的猶太教領袖
[00:26:03.080 --> 00:26:07.080]  就將聖殿變成一個賺錢的地方
[00:26:07.080 --> 00:26:09.080]  主耶穌甚至說
[00:26:09.080 --> 00:26:14.080]  他們將聖殿變成了賊窩
[00:26:14.080 --> 00:26:18.080]  饒恕人就是愛人的表現
[00:26:18.080 --> 00:26:20.080]  當時的門徒很可能
[00:26:20.080 --> 00:26:24.080]  未能夠饒恕雅各和約翰
[00:26:24.080 --> 00:26:28.080]  好像主耶穌特別提出這個條件
[00:26:28.080 --> 00:26:33.080]  然後去到聖殿趕走那些做買賣的人
[00:26:33.080 --> 00:26:36.080]  其實他也是在進行上帝的旨意
[00:26:36.080 --> 00:26:40.080]  要恢復聖殿的真正功能
[00:26:40.080 --> 00:26:43.080]  現在聖殿已經不存在了
[00:26:43.080 --> 00:26:47.080]  但是當我們一群信耶穌的人聚集在一起的時候
[00:26:47.080 --> 00:26:49.080]  我們一起祈禱的時候
[00:26:49.080 --> 00:26:53.080]  我們就成為了上主的聖殿
[00:26:53.080 --> 00:26:57.080]  我們就是上主的聖殿
[00:26:57.080 --> 00:26:59.080]  已經信主的弟兄姊妹
[00:26:59.080 --> 00:27:01.080]  當我們信主之後
[00:27:01.080 --> 00:27:04.080]  我們除了是天國的公民之外
[00:27:04.080 --> 00:27:08.080]  也同時是上主的僕人
[00:27:08.080 --> 00:27:12.080]  當我們願意口稱耶穌基督為主的時候
[00:27:12.080 --> 00:27:13.080]  其實我們要記住
[00:27:13.080 --> 00:27:15.080]  當我們稱耶穌基督為主的時候
[00:27:15.080 --> 00:27:18.080]  就是說我們是祂的僕人
[00:27:18.080 --> 00:27:19.080]  耶穌是我們的主
[00:27:19.080 --> 00:27:22.080]  我們就是僕人
[00:27:22.080 --> 00:27:26.080]  作為僕人的我們就要效法主人
[00:27:26.080 --> 00:27:28.080]  順從主人
[00:27:28.080 --> 00:27:32.080]  主耶穌為我們留下謙虛的模式
[00:27:32.080 --> 00:27:35.080]  我們要去好好學習
[00:27:35.080 --> 00:27:37.080]  主耶穌也教導我們
[00:27:37.080 --> 00:27:38.080]  要藉著禱告
[00:27:38.080 --> 00:27:42.080]  運用天國僕人的權力
[00:27:42.080 --> 00:27:46.080]  不是去滿足自己的私慾去支配別人
[00:27:46.080 --> 00:27:51.080]  而是去完成上帝的旨意
[00:27:51.080 --> 00:27:56.080]  我們的人生應該以完成上主的主義為目標
[00:27:56.080 --> 00:27:58.080]  按著上主的旨意
[00:27:58.080 --> 00:28:01.080]  藉著信心祈禱
[00:28:01.080 --> 00:28:02.080]  在祈禱的時候
[00:28:02.080 --> 00:28:06.080]  也要和人有和好的關係
[00:28:06.080 --> 00:28:09.080]  故此我們一定要學會饒恕別人
[00:28:09.080 --> 00:28:13.080]  以及求別人饒恕我們
[00:28:13.080 --> 00:28:16.080]  主耶穌曾經說過
[00:28:16.080 --> 00:28:18.080]  你在祭壇前奉獻
[00:28:18.080 --> 00:28:20.080]  要獻公物給上帝的時候
[00:28:20.080 --> 00:28:23.080]  要是想起有弟兄對你不滿
[00:28:23.080 --> 00:28:26.080]  你就該把公物留在祭壇前
[00:28:26.080 --> 00:28:28.080]  立刻去跟他和解
[00:28:28.080 --> 00:28:34.080]  然後再回來把公物獻給上帝
[00:28:34.080 --> 00:28:36.080]  最後主耶穌潔淨聖典
[00:28:36.080 --> 00:28:37.080]  是要教導我們
[00:28:37.080 --> 00:28:39.080]  做天國僕人
[00:28:39.080 --> 00:28:41.080]  要掛念天國的事
[00:28:41.080 --> 00:28:46.080]  以上帝的事作為我們的人生目標
[00:28:46.080 --> 00:28:49.080]  在我們當中未信主的人
[00:28:49.080 --> 00:28:53.080]  今天經文提到上主要審判以色列
[00:28:53.080 --> 00:28:55.080]  上帝是慈愛的
[00:28:55.080 --> 00:28:57.080]  但是上帝也是公義的
[00:28:57.080 --> 00:29:00.080]  他一定會審判人
[00:29:00.080 --> 00:29:02.080]  按照聖經的啟示
[00:29:02.080 --> 00:29:04.080]  世人都犯了罪
[00:29:04.080 --> 00:29:07.080]  上帝已經為我們安排了一個
[00:29:07.080 --> 00:29:10.080]  可以得到祂特赦的方法
[00:29:10.080 --> 00:29:13.080]  就是相信主耶穌
[00:29:13.080 --> 00:29:16.080]  成為天國的子民
[00:29:16.080 --> 00:29:19.080]  今天如果你未曾信主
[00:29:19.080 --> 00:29:21.080]  又有機會來到這裡
[00:29:21.080 --> 00:29:23.080]  聽到這個好消息
[00:29:23.080 --> 00:29:25.080]  我鼓勵你
[00:29:25.080 --> 00:29:27.080]  請你要把握機會
[00:29:27.080 --> 00:29:29.080]  不要錯過
[00:29:29.080 --> 00:29:31.080]  如果有人想信耶穌的話
[00:29:31.080 --> 00:29:33.080]  散會之後可以來告訴我
[00:29:33.080 --> 00:29:35.080]  或者找梁牧師
[00:29:35.080 --> 00:29:37.080]  我們都會幫助你的
[00:29:37.080 --> 00:29:39.080]  讓我們一起祈禱
[00:29:39.080 --> 00:29:40.080]  親愛的天父
[00:29:40.080 --> 00:29:43.080]  求祢幫助我們謙虛地侍奉祢
[00:29:43.080 --> 00:29:46.080]  更加幫助我們學習事實
[00:29:46.080 --> 00:29:48.080]  按照祢的旨意祈禱
[00:29:48.080 --> 00:29:51.080]  完成祢要建立天國的旨意
[00:29:51.080 --> 00:29:53.080]  奉耶穌基督的名祈禱
[00:29:53.080 --> 00:29:54.080]  阿門
