
[00:00:00.000 --> 00:00:06.000]  各位弟兄姊妹,平安,我們開始的時候,我們先來一個禱告。
[00:27:05.000 --> 00:27:07.000]  耶穌在律法上的義,
[00:27:07.000 --> 00:27:12.000]  就會成就在我們這些相信耶穌基督的人身上。
[00:27:12.000 --> 00:27:15.000]  所以律法和基督,
[00:27:16.000 --> 00:27:19.000]  也可以說是硬幣的一體兩面。
[00:27:19.000 --> 00:27:21.000]  因為沒有了律法,
[00:27:21.000 --> 00:27:23.000]  我們不知道什麼叫做罪。
[00:27:23.000 --> 00:27:25.000]  沒有了律法,
[00:27:25.000 --> 00:27:27.000]  我們不知道自己是多麼軟弱的。
[00:27:27.000 --> 00:27:29.000]  同時如果沒有了基督,
[00:27:29.000 --> 00:27:32.000]  我們仍然在這個罪裡面,
[00:27:32.000 --> 00:27:34.000]  我們不可以因信稱義。
[00:27:34.000 --> 00:27:38.000]  有些人又說,
[00:27:38.000 --> 00:27:40.000]  我們相信了耶穌之後,
[00:27:40.000 --> 00:27:42.000]  就不用律法了嗎?
[00:27:44.000 --> 00:27:48.000]  耶穌在《馬蹄福音》第五章第十八節說什麼呢?
[00:27:48.000 --> 00:27:50.000]  他說:「我實在告訴你們,
[00:27:50.000 --> 00:27:52.000]  就算到天地都廢去了,
[00:27:52.000 --> 00:27:55.000]  律法的一點一劃也不能廢去,
[00:27:55.000 --> 00:27:57.000]  都要成全。」
[00:27:57.000 --> 00:27:59.000]  這是什麼意思呢?
[00:27:59.000 --> 00:28:01.000]  我舉個例子,
[00:28:01.000 --> 00:28:03.000]  可能大家就會明白了。
[00:28:03.000 --> 00:28:05.000]  很多人家裡,
[00:28:05.000 --> 00:28:07.000]  浴室裡面都有一個磅,
[00:28:07.000 --> 00:28:09.000]  目的為了什麼?
[00:28:09.000 --> 00:28:12.000]  秤一下自己的體重,
[00:28:13.000 --> 00:28:15.000]  這個其實是一個工具而已,
[00:28:15.000 --> 00:28:18.000]  它沒有什麼醫治的作用。
[00:28:18.000 --> 00:28:20.000]  但是如果你發覺,
[00:28:20.000 --> 00:28:22.000]  體重突然上升或者下降,
[00:28:22.000 --> 00:28:25.000]  你就要注意自己的身體了。
[00:28:25.000 --> 00:28:30.000]  當然其他還有一些溫度計、血壓計等等。
[00:28:30.000 --> 00:28:32.000]  同樣道理,
[00:28:32.000 --> 00:28:34.000]  當我們信了耶穌以後,
[00:28:34.000 --> 00:28:37.000]  律法就好像一個屬靈的指標一樣,
[00:28:37.000 --> 00:28:40.000]  它反映出神對人的那種心意,
[00:28:41.000 --> 00:28:44.000]  並且是提醒我們,我們要注意我們的信仰,
[00:28:44.000 --> 00:28:46.000]  以及我們的行為,
[00:28:46.000 --> 00:28:49.000]  是不是與我們蒙照的恩商情呢?
[00:28:49.000 --> 00:28:52.000]  所以我們也不能夠忽略它,
[00:28:52.000 --> 00:28:54.000]  否則我們就很容易,
[00:28:54.000 --> 00:28:56.000]  就好像法利塞人那樣,
[00:28:56.000 --> 00:28:58.000]  自以為意了。
[00:28:58.000 --> 00:29:01.000]  所以律法其實是提醒我們,
[00:29:01.000 --> 00:29:03.000]  當我們信了主以後,
[00:29:03.000 --> 00:29:06.000]  我們仍然是需要依靠神,
[00:29:06.000 --> 00:29:09.000]  憑著信心去過我們的每一天,
[00:29:10.000 --> 00:29:13.000]  才能夠做到我們去愛神,
[00:29:13.000 --> 00:29:15.000]  以及去愛人。
[00:29:15.000 --> 00:29:17.000]  你可能更加會說,
[00:29:17.000 --> 00:29:19.000]  這個人的樣子很壞,
[00:29:19.000 --> 00:29:21.000]  怎麼能夠去愛他呢?
[00:29:21.000 --> 00:29:24.000]  真是求神來幫助我們,
[00:29:24.000 --> 00:29:27.000]  當我們自己照一下鏡子的時候,
[00:29:27.000 --> 00:29:30.000]  當我們看到你沒有頭髮,
[00:29:30.000 --> 00:29:32.000]  肚子又大的時候,
[00:29:32.000 --> 00:29:35.000]  但是神也是這麼愛你的時候,
[00:29:35.000 --> 00:29:37.000]  那你就知道懂得,
[00:29:37.000 --> 00:29:39.000]  你是需要去愛人,
[00:29:40.000 --> 00:29:41.000]  你也是有神的形象。
[00:29:41.000 --> 00:29:43.000]  總結一下,
[00:29:43.000 --> 00:29:45.000]  剛才我們所說的,
[00:29:45.000 --> 00:29:48.000]  馬蹄福音這一段其實是,
[00:29:48.000 --> 00:29:50.000]  告訴我們,
[00:29:50.000 --> 00:29:52.000]  使我們能夠認識到,
[00:29:52.000 --> 00:29:55.000]  耶穌祂怎樣將這個大誡命,
[00:29:55.000 --> 00:29:59.000]  以及尼塞亞這個身份,
[00:29:59.000 --> 00:30:01.000]  聯繫在一起。
[00:30:01.000 --> 00:30:05.000]  耶穌基督祂對大誡命的那個詮釋,
[00:30:05.000 --> 00:30:07.000]  使我們知道,
[00:30:08.000 --> 00:30:11.000]  愛神,愛人是律法的總綱,
[00:30:11.000 --> 00:30:14.000]  是硬幣的一體兩面,
[00:30:14.000 --> 00:30:17.000]  是我們一生要學習的功課,
[00:30:17.000 --> 00:30:22.000]  因為愛是承傳了這個律法。
[00:30:22.000 --> 00:30:24.000]  其次就是通過這段經文,
[00:30:24.000 --> 00:30:26.000]  使我們更加能夠認識,
[00:30:26.000 --> 00:30:28.000]  耶穌基督祂既是神,
[00:30:28.000 --> 00:30:30.000]  也都是人,
[00:30:30.000 --> 00:30:32.000]  也都是硬幣的一體兩面。
[00:30:32.000 --> 00:30:35.000]  透過耶穌基督的代屬,
[00:30:36.000 --> 00:30:38.000]  我們才可以得到這個永生。
[00:30:38.000 --> 00:30:40.000]  而最後,
[00:30:40.000 --> 00:30:44.000]  律法更加好像一面鏡子一樣,
[00:30:44.000 --> 00:30:47.000]  反映出人的罪性,
[00:30:47.000 --> 00:30:49.000]  以及人的軟弱,
[00:30:49.000 --> 00:30:52.000]  是將我們指向耶穌基督。
[00:30:52.000 --> 00:30:55.000]  當我們信耶穌基督的時候,
[00:30:55.000 --> 00:30:57.000]  律法反成為,
[00:30:57.000 --> 00:31:00.000]  信徒量度我們屬靈生命的那個指標,
[00:31:00.000 --> 00:31:02.000]  告訴我們,
[00:31:02.000 --> 00:31:04.000]  只要我們在基督裡面,
[00:31:05.000 --> 00:31:07.000]  我們透過聖靈的幫助,
[00:31:07.000 --> 00:31:10.000]  我們才能夠將律法的精神,
[00:31:10.000 --> 00:31:13.000]  愛神,愛人實行出來。
[00:31:13.000 --> 00:31:16.000]  因此基督和律法,
[00:31:16.000 --> 00:31:19.000]  也可以是一體的兩面。
[00:31:19.000 --> 00:31:22.000]  願聖靈來光照我們,
[00:31:22.000 --> 00:31:25.000]  就好像光照昔日大衛一樣,
[00:31:25.000 --> 00:31:29.000]  使我們能夠掌握其中的奧妙,
[00:31:29.000 --> 00:31:31.000]  讓我們一同來禱告。
[00:31:31.000 --> 00:31:33.000]  慈彼人,我的天父,
[00:31:34.000 --> 00:31:36.000]  很感謝你,猜嫌耶穌基督來到這個世界上,
[00:31:36.000 --> 00:31:39.000]  救贖了我們脫離罪惡的捆綁,
[00:31:39.000 --> 00:31:42.000]  使我們知道你是何等的愛我們。
[00:31:42.000 --> 00:31:44.000]  然而學習愛,
[00:31:44.000 --> 00:31:46.000]  是我們信徒一生的功課。
[00:31:46.000 --> 00:31:48.000]  求聖靈幫助我們,
[00:31:48.000 --> 00:31:51.000]  使我們不但能夠明白基督的奧秘,
[00:31:51.000 --> 00:31:53.000]  更能夠將你的大愛,
[00:31:53.000 --> 00:31:55.000]  來銘記於心,
[00:31:55.000 --> 00:31:59.000]  更懂得將你愛我們的方式,
[00:31:59.000 --> 00:32:01.000]  來愛別人。
[00:32:02.000 --> 00:32:04.000]  你的愛,就完全理會律法。
[00:32:04.000 --> 00:32:06.000]  多謝你對我們的教導,
[00:32:06.000 --> 00:32:08.000]  禱告奉主耶穌基督聖名。
