
[00:00:00.000 --> 00:00:03.360]  弟兄姊妹,今天和大家分享的題目是
[00:15:40.840 --> 00:15:44.360]  你的愛在裡面未夠完全
[00:15:44.360 --> 00:15:48.680]  以致你仍然惶恐在當中
[00:15:48.680 --> 00:15:52.320]  令到我們的愛可以在心裡面得以完全
[00:15:52.320 --> 00:15:54.680]  並且邁向完全的發展
[00:15:54.680 --> 00:15:57.400]  聖經約翰福音十五章九至十節
[00:15:57.400 --> 00:15:59.160]  就是這樣提醒我們
[00:15:59.160 --> 00:15:59.800]  一起讀吧
[00:15:59.800 --> 00:16:00.920]  預備起
[00:16:00.920 --> 00:16:02.360]  我愛你們
[00:16:02.360 --> 00:16:04.600]  正如父愛我一樣
[00:16:04.600 --> 00:16:06.920]  你們要常在我的愛裡
[00:16:06.920 --> 00:16:09.040]  你們若遵守我的命令
[00:16:09.040 --> 00:16:11.080]  就常在我的愛裡
[00:16:11.080 --> 00:16:13.640]  正如我遵守了我父的命令
[00:16:13.640 --> 00:16:15.640]  常在他的愛裡
[00:16:15.640 --> 00:16:19.320]  聖經說愛神就是遵守祂的命令
[00:16:19.320 --> 00:16:21.400]  遵守神的話語來行
[00:16:21.400 --> 00:16:23.040]  記住是遵守不是聽
[00:16:23.040 --> 00:16:24.560]  遵守來行的時候
[00:16:24.560 --> 00:16:26.120]  你就在神的愛裡面
[00:16:26.120 --> 00:16:29.360]  神的愛也在當中蘊釀出來
[00:16:29.360 --> 00:16:30.840]  舉一個例子
[00:16:30.840 --> 00:16:32.240]  上個月的今句
[00:16:32.240 --> 00:16:34.080]  系別在前書二章二十一節
[00:16:34.080 --> 00:16:39.320]  「你們蒙召完事為止,因基督也為你們受過苦,
[00:16:39.320 --> 00:16:43.520]  給你們留下榜樣,叫你們跟隨他的腳蹤行。」
[00:16:43.520 --> 00:16:45.040]  耶穌基督做了一個榜樣
[00:16:45.040 --> 00:16:47.560]  就是一個積極的愛的榜樣
[00:16:47.560 --> 00:16:50.720]  作為信徒的跟隨者的人怎樣呢?
[00:16:50.720 --> 00:16:52.040]  跟隨他的腳蹤行
[00:16:52.040 --> 00:16:54.200]  效法他來做
[00:16:54.200 --> 00:16:55.520]  耶穌基督做了一個榜樣
[00:16:55.520 --> 00:16:56.720]  我們現在要信行聖的話
[00:16:56.720 --> 00:16:58.360]  就是效法他來做
[00:16:58.360 --> 00:17:01.560]  用這個積極的愛來實踐出來
[00:17:01.560 --> 00:17:02.640]  愛其他的人
[00:17:04.120 --> 00:17:05.880]  這個圖大家可能見過
[00:17:05.880 --> 00:17:09.720]  這個在教會今年的主題
[00:17:09.720 --> 00:17:11.200]  就說作主的門徒
[00:17:11.200 --> 00:17:13.000]  主的門徒的模樣是怎樣
[00:17:13.000 --> 00:17:15.360]  有六個生命成長的層次
[00:17:15.360 --> 00:17:17.200]  其中第五點
[00:17:17.200 --> 00:17:20.080]  它是講品格
[00:17:20.080 --> 00:17:23.440]  就說做耶穌基督的門徒要像耶穌基督
[00:17:23.440 --> 00:17:26.320]  所以我們的品格裡面要像耶穌基督
[00:17:26.320 --> 00:17:28.240]  我們裡面的價值觀
[00:17:28.240 --> 00:17:31.360]  我們的心腸都要像耶穌基督
[00:17:31.360 --> 00:17:34.480]  耶穌基督擁有這個積極的愛
[00:17:34.480 --> 00:17:36.720]  所以我們都要效法耶穌基督
[00:17:36.720 --> 00:17:40.000]  行出這個積極的愛
[00:17:40.000 --> 00:17:42.000]  在這裡
[00:17:42.000 --> 00:17:44.560]  聖經在一書四章十三節說
[00:17:44.560 --> 00:17:46.720]  當我們信了主耶穌基督的時候
[00:17:46.720 --> 00:17:47.840]  神就將他的靈
[00:17:47.840 --> 00:17:50.200]  就是聖靈賜給我們
[00:17:50.200 --> 00:17:53.720]  從此我們就知道神就在我們裡面
[00:17:53.720 --> 00:17:55.440]  聖靈在我們內心裡面
[00:17:55.440 --> 00:17:56.880]  聖靈會提醒我們
[00:17:56.880 --> 00:17:58.880]  在現在這個情景
[00:17:58.880 --> 00:17:59.840]  這個當下
[00:17:59.840 --> 00:18:02.960]  你需要有一套積極的愛來行動
[00:18:02.960 --> 00:18:04.960]  聖靈的提醒很多時候
[00:18:04.960 --> 00:18:07.200]  都叫我們體貼神的需要
[00:18:07.200 --> 00:18:08.320]  體貼人的需要
[00:18:08.320 --> 00:18:09.520]  是無私的
[00:18:09.520 --> 00:18:10.640]  但是積極的
[00:18:10.640 --> 00:18:13.200]  就很容易體貼自己肉體的需要
[00:18:13.200 --> 00:18:16.160]  是比較自我中心一點的
[00:18:16.160 --> 00:18:18.240]  今天上帝的話語裡面
[00:18:18.240 --> 00:18:19.280]  告訴我們知道
[00:18:19.280 --> 00:18:21.120]  我們要住在神的愛裡面
[00:18:21.120 --> 00:18:22.720]  要愛要完全
[00:18:22.720 --> 00:18:26.400]  我們心裡面就沒有惶恐沒有懼怕
[00:18:26.400 --> 00:18:28.800]  聖靈也都在內心裡面
[00:18:28.800 --> 00:18:30.560]  在我的情景裡面
[00:18:30.560 --> 00:18:32.640]  在你心裡面響起聲音
[00:18:32.640 --> 00:18:34.160]  呼喚你
[00:18:34.160 --> 00:18:35.120]  叫你什麼?
[00:18:35.120 --> 00:18:36.080]  用愛
[00:18:36.080 --> 00:18:37.600]  Poetic的行為
[00:18:37.600 --> 00:18:38.400]  行敬
[00:18:38.400 --> 00:18:42.640]  來服侍周邊的人
[00:18:42.640 --> 00:18:47.840]  究竟我們怎樣才有完全的愛
[00:18:47.840 --> 00:18:49.440]  以致我們沒有懼怕呢?
[00:18:49.440 --> 00:18:51.520]  這是一個屬靈的操練
[00:18:51.520 --> 00:18:53.120]  平時我們都知道
[00:18:53.120 --> 00:18:56.000]  我們神在心裡面
[00:18:56.000 --> 00:18:57.760]  頭腦是知道有神在心裡面
[00:18:57.760 --> 00:19:00.320]  神是愛所以我們都在神的愛裡面
[00:19:00.320 --> 00:19:01.840]  我們有頭腦會知道
[00:19:01.840 --> 00:19:03.760]  但是可能我們不是很感受到
[00:19:03.760 --> 00:19:06.480]  很意識到神的愛
[00:19:06.480 --> 00:19:11.200]  所以由一個沒有意識到神臨在心裡面這份愛
[00:19:11.200 --> 00:19:13.600]  去到意識到神臨在我們心裡面
[00:19:13.600 --> 00:19:15.040]  這份愛充滿的時候
[00:19:15.040 --> 00:19:16.320]  這個是一個過程
[00:19:16.320 --> 00:19:17.840]  是一個操練
[00:19:17.840 --> 00:19:19.440]  今天我介紹兩個操練
[00:19:19.440 --> 00:19:21.440]  特別在這個疫症期間裡面
[00:19:21.440 --> 00:19:22.880]  我們一起來學習
[00:19:22.880 --> 00:19:27.200]  以致我們能夠感受到神的臨在
[00:19:27.200 --> 00:19:29.440]  並且讓祂的愛充滿我們
[00:19:29.440 --> 00:19:32.480]  第一個方法是耶穌禱文
[00:19:32.480 --> 00:19:36.640]  這是歷代基督教裡面的靈修的方法
[00:19:36.640 --> 00:19:39.200]  耶穌禱文傳是很長的
[00:19:39.200 --> 00:19:40.640]  中英文也看到了
[00:19:40.640 --> 00:19:43.280]  中文是主耶穌基督神的兒子
[00:19:43.280 --> 00:19:45.360]  求你憐憫我這個罪人
[00:19:45.360 --> 00:19:46.880]  一個簡短版
[00:19:46.880 --> 00:19:48.160]  現在比較多人用
[00:19:48.160 --> 00:19:51.840]  就叫做主耶穌憐憫我這個短禱
[00:19:51.840 --> 00:19:54.400]  耶穌禱文這個短禱的方法
[00:19:54.400 --> 00:19:59.120]  透過很短的呼求主耶穌
[00:19:59.120 --> 00:20:01.600]  讓祂充滿我們的心靈
[00:20:01.600 --> 00:20:03.680]  起初你會由口來說
[00:20:03.680 --> 00:20:06.240]  慢慢要滲透在你的思想
[00:20:06.240 --> 00:20:08.960]  然後滲透在你整個人的心靈
[00:20:08.960 --> 00:20:11.760]  讓這句說話這個短禱充滿著的時候
[00:20:11.760 --> 00:20:15.680]  感受到主耶穌臨在心裡面
[00:20:15.680 --> 00:20:17.040]  你可以配合呼吸
[00:20:17.040 --> 00:20:18.720]  一呼一吸
[00:20:18.720 --> 00:20:20.320]  一呼就說主耶穌
[00:20:20.320 --> 00:20:21.760]  一吸就憐憫我
[00:20:21.760 --> 00:20:26.080]  譬如這樣說:主耶穌憐憫我
[00:20:26.080 --> 00:20:28.400]  主耶穌憐憫我
[00:20:28.400 --> 00:20:30.560]  每當你繼續說下去的時候
[00:20:30.560 --> 00:20:32.000]  你不單只是口說
[00:20:32.000 --> 00:20:33.600]  你思想要配合
[00:20:33.600 --> 00:20:38.320]  讓這句說話滲透在你整個心靈
[00:20:38.320 --> 00:20:43.440]  當主耶穌憐憫我的說話滲透在整個心靈的時候
[00:20:43.440 --> 00:20:46.400]  讓你意識到神臨在你的心
[00:20:46.400 --> 00:20:47.440]  神是愛
[00:20:47.440 --> 00:20:49.280]  當神臨在你的心裡面
[00:20:49.280 --> 00:20:50.640]  愛充滿你的心受
[00:20:50.640 --> 00:20:52.240]  你就會很平靜
[00:20:52.240 --> 00:20:53.440]  很平安
[00:20:53.440 --> 00:20:54.640]  沒有懼怕
[00:20:54.640 --> 00:20:58.000]  鼓勵你嘗試用耶穌禱文這個短禱
[00:20:58.000 --> 00:21:00.880]  來禱告在現在這個日子裡面
[00:21:20.720 --> 00:21:25.440]  總太宅詩歌是一個不斷重覆重唱的詩歌
[00:21:25.440 --> 00:21:30.160]  是口、思想和心裡面一起來配合
[00:21:30.160 --> 00:21:32.640]  來重覆、來重唱
[00:21:32.640 --> 00:21:34.160]  透過重唱裡面
[00:21:34.160 --> 00:21:36.800]  用歌詞來充滿你的心
[00:21:36.800 --> 00:21:38.560]  大家來試試聽
[00:21:38.560 --> 00:21:40.000]  它只是唱四次
[00:21:40.000 --> 00:21:42.800]  日後你可以在家裡
[00:21:42.800 --> 00:21:45.760]  其他時候不斷地來重唱
[00:21:45.760 --> 00:21:50.480]  以致心裡面被歌詞裡面的訊息所充滿
[00:21:50.480 --> 00:21:51.760]  而又很平安
[00:22:20.560 --> 00:22:24.080]  滿座
[00:22:24.080 --> 00:22:27.520]  不再有憂慮
[00:22:27.520 --> 00:22:30.880]  不再有害怕
[00:22:30.880 --> 00:22:34.320]  與主在一起
[00:22:34.320 --> 00:22:37.520]  什麼都不缺
[00:22:37.520 --> 00:22:40.960]  不再有憂慮
[00:22:40.960 --> 00:22:44.160]  不再有害怕
[00:22:44.160 --> 00:22:52.400]  有主就滿座
[00:22:52.400 --> 00:22:55.920]  不再有憂慮
[00:22:55.920 --> 00:22:59.200]  不再有害怕
[00:22:59.200 --> 00:23:02.560]  與主在一起
[00:23:02.560 --> 00:23:05.920]  什麼都不缺
[00:23:05.920 --> 00:23:09.200]  不再有憂慮
[00:23:09.200 --> 00:23:12.480]  不再有害怕
[00:23:12.480 --> 00:23:20.800]  有主就滿座
[00:23:20.800 --> 00:23:24.240]  不再有憂慮
[00:23:24.240 --> 00:23:27.600]  不再有害怕
[00:23:27.600 --> 00:23:30.880]  與主在一起
[00:23:30.880 --> 00:23:34.240]  什麼都不缺
[00:23:34.240 --> 00:23:37.520]  不再有憂慮
[00:23:37.520 --> 00:23:40.880]  不再有害怕
[00:23:40.880 --> 00:23:49.200]  有主就滿座
[00:23:49.200 --> 00:23:52.640]  《太宅詩歌》是一個重複重唱的詩歌
[00:23:52.640 --> 00:23:54.720]  藉著慢慢來到重唱
[00:23:54.720 --> 00:23:58.160]  將詩歌裡面的訊息
[00:23:58.160 --> 00:24:00.320]  甚至是話語的訊息
[00:24:00.320 --> 00:24:03.680]  滲入我們整個人的心靈裡面
[00:24:03.680 --> 00:24:06.800]  以致我們心裡面沒有懼怕
[00:24:06.800 --> 00:24:09.280]  盼望在這個疫情期間裡面
[00:24:09.280 --> 00:24:11.840]  大家心裡面有惶恐不安的時候
[00:24:11.840 --> 00:24:14.160]  我們可以用重唱這些詩歌
[00:24:14.160 --> 00:24:18.000]  幫助我們心靈裡面沒有懼怕
[00:24:18.000 --> 00:24:24.000]  古印度裡面有一個古老的寓言
[00:24:24.000 --> 00:24:25.360]  是這樣說的
[00:24:25.360 --> 00:24:28.640]  有一隻老鼠終日很愁眉苦臉
[00:24:28.640 --> 00:24:30.720]  因為很怕貓
[00:24:30.720 --> 00:24:33.280]  於是天神很同情牠
[00:24:33.280 --> 00:24:35.440]  幫牠將牠變成貓
[00:24:35.440 --> 00:24:36.640]  當牠變成貓的時候
[00:24:36.640 --> 00:24:38.560]  老鼠又怕狗
[00:24:38.560 --> 00:24:41.120]  於是天神就將牠變成狗
[00:24:41.120 --> 00:24:42.320]  當牠變成狗的時候
[00:24:42.320 --> 00:24:44.080]  老鼠又很怕豹
[00:24:44.080 --> 00:24:45.840]  於是天神就將牠變成豹
[00:24:45.840 --> 00:24:48.160]  但是老鼠又很怕獵人
[00:24:48.160 --> 00:24:50.560]  到最後天神說算了
[00:24:50.560 --> 00:24:51.360]  放棄了
[00:24:51.360 --> 00:24:53.120]  將牠變成老鼠
[00:24:53.120 --> 00:24:56.320]  然後天神就這樣說
[00:24:56.320 --> 00:24:58.560]  無論我怎樣幫你
[00:24:58.560 --> 00:25:00.560]  把你變成外面
[00:25:00.560 --> 00:25:02.720]  怎樣強大都好
[00:25:02.720 --> 00:25:04.240]  都幫不到你
[00:25:04.240 --> 00:25:06.320]  因為你裡面所擁有的
[00:25:06.320 --> 00:25:08.240]  只不過是一個老鼠的蛋
[00:25:08.240 --> 00:25:10.480]  一個懼怕的蛋
[00:25:10.480 --> 00:25:11.520]  弟兄姊妹
[00:25:11.520 --> 00:25:14.160]  今天無論我們外表有多少資源
[00:25:14.160 --> 00:25:15.120]  有多少聯絡
[00:25:15.120 --> 00:25:16.880]  或者我有很多物資豐富
[00:25:16.880 --> 00:25:18.080]  或者我不外出
[00:25:18.080 --> 00:25:18.960]  不坐巴士
[00:25:18.960 --> 00:25:20.480]  不見其他人都好
[00:25:20.480 --> 00:25:22.000]  雖然這個物資多豐富
[00:25:22.000 --> 00:25:23.840]  但是在你內心裡面
[00:25:23.840 --> 00:25:25.600]  好像一個老鼠的蛋
[00:25:25.600 --> 00:25:27.280]  是仍有懼怕
[00:25:27.280 --> 00:25:29.280]  仍有惶恐的時候
[00:25:29.280 --> 00:25:31.040]  無論你擁有多少外大
[00:25:31.040 --> 00:25:32.880]  外面強大的資源
[00:25:32.880 --> 00:25:34.720]  你都會仍然懼怕
[00:25:34.720 --> 00:25:36.880]  因為你裡面所擁有的
[00:25:36.880 --> 00:25:40.080]  只不過是一個老鼠的蛋
[00:25:40.080 --> 00:25:41.120]  弟兄姊妹
[00:25:41.120 --> 00:25:43.200]  我們基督徒很不同
[00:25:43.200 --> 00:25:45.200]  因為我們心裡面有神
[00:25:45.200 --> 00:25:46.560]  神是愛
[00:25:46.560 --> 00:25:47.920]  愛充滿我們
[00:25:47.920 --> 00:25:50.160]  愛佔領了我們心裡面的時候
[00:25:50.160 --> 00:25:50.800]  聖經說
[00:25:50.800 --> 00:25:52.640]  愛裡面沒有懼怕
[00:25:52.640 --> 00:25:55.520]  愛的完全就將懼怕除去
[00:25:55.520 --> 00:25:58.800]  以致我們心裡面是有平安的
[00:25:58.800 --> 00:26:00.480]  是沒有惶恐的
[00:26:00.480 --> 00:26:02.880]  特別在今天流行期間裡面
[00:26:02.880 --> 00:26:04.960]  人人不安的時候裡面
[00:26:04.960 --> 00:26:08.800]  我們更加要努力住在神的愛裡面
[00:26:08.800 --> 00:26:12.000]  我們不是要外面很多的資源
[00:26:12.000 --> 00:26:13.360]  避開其他人
[00:26:13.360 --> 00:26:14.880]  以致我們有平安
[00:26:14.880 --> 00:26:16.960]  我們不是需要外面的強大
[00:26:16.960 --> 00:26:19.120]  我們需要裡面的強大
[00:26:19.120 --> 00:26:22.560]  只要我們裡面充滿神的愛的時候
[00:26:22.560 --> 00:26:24.160]  完全愛的時候
[00:26:24.160 --> 00:26:26.240]  我們就沒有懼怕
[00:26:26.240 --> 00:26:30.240]  聖經這樣說
[00:26:30.240 --> 00:26:32.400]  《曾言廿四章》十字
[00:26:32.400 --> 00:26:35.680]  你在患難之日若膽怯
[00:26:35.680 --> 00:26:38.640]  你的力量就未少
[00:26:38.640 --> 00:26:41.920]  下望在這個逆境艱難的日子裡面
[00:26:41.920 --> 00:26:43.200]  我們不要膽怯
[00:26:43.200 --> 00:26:45.920]  因為膽怯你就沒有什麼力量
[00:26:45.920 --> 00:26:47.360]  你就沒有懼怕
[00:26:47.360 --> 00:26:48.880]  我們靠著主
[00:26:48.880 --> 00:26:51.040]  讓愛充滿我們
[00:26:51.040 --> 00:26:53.040]  我們就沒有懼怕
