
[00:00:00.000 --> 00:00:02.600]  今天是一年一度的母親節
[00:16:13.000 --> 00:16:17.000]  神是我們的爸爸
[00:16:17.000 --> 00:16:20.000]  爸爸有的
[00:16:20.000 --> 00:16:22.000]  無論外表
[00:16:22.000 --> 00:16:23.000]  有些習慣
[00:16:23.000 --> 00:16:27.000]  都會有時去到子女身上
[00:16:27.000 --> 00:16:30.000]  所以我們在教養小朋友的時候
[00:16:30.000 --> 00:16:33.000]  你會發現很多很微妙的事情
[00:16:33.000 --> 00:16:35.000]  我以前做傳達人的時候
[00:16:35.000 --> 00:16:37.000]  我做老師
[00:16:37.000 --> 00:16:38.000]  很有趣的
[00:16:38.000 --> 00:16:41.000]  有時你見到一個小朋友在抖腳
[00:16:41.000 --> 00:16:42.000]  抖到旁邊的位置
[00:16:42.000 --> 00:16:44.000]  小朋友寫的字是
[00:16:44.000 --> 00:16:46.000]  等等等等等等
[00:16:46.000 --> 00:16:47.000]  那你會怎樣
[00:16:47.000 --> 00:16:48.000]  家長來
[00:16:48.000 --> 00:16:50.000]  我們最厲害你知道的
[00:16:50.000 --> 00:16:52.000]  搞不定
[00:16:52.000 --> 00:16:53.000]  家長
[00:16:53.000 --> 00:16:54.000]  你的兒子
[00:16:54.000 --> 00:16:57.000]  你可不可以教他不要抖腳
[00:16:57.000 --> 00:16:59.000]  可能你會發現
[00:16:59.000 --> 00:17:01.000]  爸爸有一個蒙羅麗莎的
[00:17:01.000 --> 00:17:03.000]  不知道是笑還是哭的樣子
[00:17:03.000 --> 00:17:04.000]  因為他會想著
[00:17:04.000 --> 00:17:07.000]  他像我
[00:17:07.000 --> 00:17:08.000]  是我教他抖腳
[00:17:08.000 --> 00:17:12.000]  因為減壓的方法是最好的
[00:17:12.000 --> 00:17:14.000]  可能你會見到
[00:17:14.000 --> 00:17:16.000]  有個小朋友有很多話說
[00:17:16.000 --> 00:17:17.000]  你請家長來的時候
[00:17:17.000 --> 00:17:19.000]  你會發現
[00:17:19.000 --> 00:17:22.000]  原來他的兒子跟他媽媽一樣
[00:17:22.000 --> 00:17:23.000]  我還未說話
[00:17:23.000 --> 00:17:27.000]  他已經在說話
[00:17:27.000 --> 00:17:29.000]  所以有時我們做父母
[00:17:29.000 --> 00:17:30.000]  很有趣
[00:17:30.000 --> 00:17:31.000]  我們其實
[00:17:31.000 --> 00:17:32.000]  想著背著嘴巴說
[00:17:32.000 --> 00:17:35.000]  很喜歡別人稱讚我們的子女
[00:17:35.000 --> 00:17:36.000]  有時你見到
[00:17:36.000 --> 00:17:37.000]  情況很好笑
[00:17:37.000 --> 00:17:38.000]  教會有時也是
[00:17:38.000 --> 00:17:39.000]  我們結束之後
[00:17:39.000 --> 00:17:40.000]  背著小朋友說
[00:17:40.000 --> 00:17:41.000]  你又高了又漂亮了
[00:17:41.000 --> 00:17:44.000]  其實他有時很不耐煩
[00:17:44.000 --> 00:17:45.000]  因為你不要妨礙我
[00:17:45.000 --> 00:17:46.000]  我想去玩
[00:17:46.000 --> 00:17:47.000]  不過你叫著我
[00:17:47.000 --> 00:17:48.000]  我又要站在那裡
[00:17:48.000 --> 00:17:49.000]  但父母就背著繼續
[00:17:49.000 --> 00:17:50.000]  為什麼
[00:17:50.000 --> 00:17:52.000]  因為他在聽你稱讚他的兒子
[00:17:52.000 --> 00:17:55.000]  其實你在稱讚他
[00:17:55.000 --> 00:17:57.000]  你稱讚我兒子乖
[00:17:57.000 --> 00:17:59.000]  即是我家教好
[00:17:59.000 --> 00:18:00.000]  你稱讚我兒子帥
[00:18:00.000 --> 00:18:02.000]  當然了
[00:18:02.000 --> 00:18:05.000]  十分像我
[00:18:05.000 --> 00:18:06.000]  你稱讚他
[00:18:06.000 --> 00:18:08.000]  真的能夠聽話
[00:18:08.000 --> 00:18:09.000]  你知道嗎
[00:18:09.000 --> 00:18:10.000]  我用了多少心機
[00:18:10.000 --> 00:18:12.000]  扭他變成今天這樣
[00:18:12.000 --> 00:18:13.000]  沒錯
[00:18:13.000 --> 00:18:14.000]  當我們稱讚自己
[00:18:14.000 --> 00:18:15.000]  或者稱讚別人的時候
[00:18:15.000 --> 00:18:16.000]  你要知道
[00:18:16.000 --> 00:18:19.000]  其實我們在稱讚他的父母
[00:18:19.000 --> 00:18:21.000]  因為這種遺傳
[00:18:21.000 --> 00:18:22.000]  這種生命的承傳
[00:18:22.000 --> 00:18:25.000]  真的很寶貴
[00:18:25.000 --> 00:18:26.000]  神也是這樣看我們
[00:18:26.000 --> 00:18:27.000]  我們是尊貴
[00:18:27.000 --> 00:18:30.000]  因為神已經將他的形象
[00:18:30.000 --> 00:18:31.000]  他的本質
[00:18:31.000 --> 00:18:32.000]  分散給我們
[00:18:32.000 --> 00:18:34.000]  我們看彼得後書這段經文
[00:18:34.000 --> 00:18:36.000]  很清楚讓我們知道
[00:18:36.000 --> 00:18:37.000]  這裡這樣說
[00:18:37.000 --> 00:18:38.000]  神的神能以將一切
[00:18:38.000 --> 00:18:41.000]  關乎生命和虔敬的事賜給我們
[00:18:41.000 --> 00:18:43.000]  皆因我們認識那用自己
[00:18:43.000 --> 00:18:45.000]  榮耀和美德召我們的主
[00:18:45.000 --> 00:18:47.000]  因此他以將又寶貴
[00:18:47.000 --> 00:18:49.000]  又極大的英許賜給我們
[00:18:49.000 --> 00:18:52.000]  叫我們既脫離世上重情欲來的敗壞
[00:18:52.000 --> 00:18:54.000]  就得與神的性情有份
[00:18:54.000 --> 00:18:57.000]  我想請弟子妹特別讀紅色的字給我
[00:18:57.000 --> 00:18:59.000]  請我們一起讀紅色的字
[00:18:59.000 --> 00:19:02.000]  神已將一切賜給我們
[00:19:02.000 --> 00:19:05.000]  他已將英許賜給我們
[00:19:05.000 --> 00:19:08.000]  叫我們得與神的性情有份
[00:19:08.000 --> 00:19:11.000]  聖經這段很清楚讓我們知道
[00:19:11.000 --> 00:19:13.000]  神是已經將一切
[00:19:13.000 --> 00:19:16.000]  這些生命的美好賜給我們
[00:19:16.000 --> 00:19:22.000]  是憑著他的英許賜給我們
[00:19:22.000 --> 00:19:24.000]  神起初創造天地的時候
[00:19:24.000 --> 00:19:25.000]  他沒有問那些人
[00:19:25.000 --> 00:19:29.000]  你要不要我的形象
[00:19:29.000 --> 00:19:31.000]  神是按著他的恩典
[00:19:31.000 --> 00:19:34.000]  將他極大的英許和他的性情
[00:19:34.000 --> 00:19:37.000]  分給了我和你
[00:19:37.000 --> 00:19:38.000]  有時在環球社會裡
[00:19:38.000 --> 00:19:40.000]  我們對於恩典的約
[00:19:40.000 --> 00:19:42.000]  總是有些保留
[00:19:42.000 --> 00:19:43.000]  不知為何是否我們的文化
[00:19:43.000 --> 00:19:44.000]  或者我們的教育
[00:19:44.000 --> 00:19:49.000]  總是覺得有些東西我們要換回來
[00:19:49.000 --> 00:19:51.000]  我們覺得耶穌愛我
[00:19:51.000 --> 00:19:54.000]  因為我做了一些事
[00:19:54.000 --> 00:19:56.000]  或者我覺得我得不到這份恩典
[00:19:56.000 --> 00:20:01.000]  是因為我未做或沒有做這件事
[00:20:01.000 --> 00:20:02.000]  其實弟兄姊妹
[00:20:02.000 --> 00:20:05.000]  當我們一直去認識神的救恩和他的約
[00:20:05.000 --> 00:20:08.000]  你會發現不是因為我們有甚麼條件
[00:20:08.000 --> 00:20:11.000]  而能夠換取賺取這些東西
[00:20:11.000 --> 00:20:13.000]  我們完全是沒有能力
[00:20:13.000 --> 00:20:14.000]  沒有原因
[00:20:14.000 --> 00:20:17.000]  沒有條件能夠有所交換的原因
[00:20:17.000 --> 00:20:21.000]  神已經將上帝按著他的英許
[00:20:21.000 --> 00:20:24.000]  叫我們能夠與神的性情有份
[00:20:24.000 --> 00:20:25.000]  我們讚美主
[00:20:25.000 --> 00:20:26.000]  我們進入的
[00:20:26.000 --> 00:20:27.000]  這是恩典的約
[00:20:27.000 --> 00:20:29.000]  我們進入神的形象
[00:20:29.000 --> 00:20:31.000]  不是因為我們用甚麼換回來
[00:20:31.000 --> 00:20:33.000]  完全是出於上帝的恩典
[00:20:33.000 --> 00:20:35.000]  我們讚美他
[00:20:35.000 --> 00:20:36.000]  尊貴的你
[00:20:36.000 --> 00:20:37.000]  是為神所珍愛
[00:20:37.000 --> 00:20:39.000]  我們讀第二段經文
[00:20:39.000 --> 00:20:41.000]  在詩篇139篇
[00:20:41.000 --> 00:20:42.000]  弟兄姊妹讓我們一同讀出這段
[00:20:42.000 --> 00:20:43.000]  很熟悉
[00:20:43.000 --> 00:20:46.000]  不過每次讀都滿有情味的一段經文
[00:20:46.000 --> 00:20:48.000]  我的肺腑是你所做的
[00:20:48.000 --> 00:20:51.000]  我在母腹中你已浮避我
[00:20:51.000 --> 00:20:55.000]  我要清謝你因我受造奇妙可畏
[00:20:55.000 --> 00:20:59.000]  你的作為奇妙這是我深深知道的
[00:20:59.000 --> 00:21:00.000]  我在暗中受造
[00:21:00.000 --> 00:21:02.000]  在地的深處被聯絡
[00:21:02.000 --> 00:21:06.000]  那時我的形體並不向你隱藏
[00:21:06.000 --> 00:21:07.000]  我未成形的體質
[00:21:07.000 --> 00:21:10.000]  你的眼早已看見了
[00:21:10.000 --> 00:21:11.000]  你鎖定的日子
[00:21:11.000 --> 00:21:13.000]  我尚未到一日
[00:21:13.000 --> 00:21:15.000]  你都寫在你的冊上了
[00:21:15.000 --> 00:21:17.000]  神啊你的意念
[00:21:17.000 --> 00:21:18.000]  向我何等寶貴
[00:21:18.000 --> 00:21:21.000]  其數何等眾多
[00:21:21.000 --> 00:21:22.000]  這裡可以看到
[00:21:22.000 --> 00:21:24.000]  神很珍愛我們
[00:21:24.000 --> 00:21:28.000]  因為我們是被上帝所創造的
[00:21:28.000 --> 00:21:29.000]  在這篇詩篇中
[00:21:29.000 --> 00:21:32.000]  好像一個媽媽
[00:21:32.000 --> 00:21:34.000]  即頸巾即毛衣
[00:21:34.000 --> 00:21:36.000]  編織那份恩典
[00:21:36.000 --> 00:21:38.000]  編織我們的生命
[00:21:38.000 --> 00:21:40.000]  上帝創造我們很奇妙
[00:21:40.000 --> 00:21:41.000]  聖經裡說
[00:21:41.000 --> 00:21:43.000]  我們的肺腑是神所做的
[00:21:43.000 --> 00:21:45.000]  我們未成形的上帝
[00:21:45.000 --> 00:21:46.000]  已經在當中監察我們
[00:21:46.000 --> 00:21:47.000]  知道我們
[00:21:47.000 --> 00:21:49.000]  我們日子尚未到一日
[00:21:49.000 --> 00:21:51.000]  神用祂的恩典和美意
[00:21:51.000 --> 00:21:54.000]  已經寫下來
[00:21:54.000 --> 00:21:56.000]  這是神很奇妙的恩典
[00:21:56.000 --> 00:21:58.000]  祂愛我們
[00:21:58.000 --> 00:21:59.000]  創造我們
[00:21:59.000 --> 00:22:02.000]  並且祂帶著我們長大
[00:22:02.000 --> 00:22:04.000]  每天看顧保守我們
[00:22:04.000 --> 00:22:06.000]  然後祂經歷的
[00:22:06.000 --> 00:22:08.000]  是何等的恩典
[00:22:08.000 --> 00:22:11.000]  請讓我們讀出這段紅色的字
[00:22:11.000 --> 00:22:12.000]  請讀
[00:22:12.000 --> 00:22:14.000]  神啊
[00:22:14.000 --> 00:22:22.000]  我自己的媽媽
[00:22:22.000 --> 00:22:25.000]  不是一個特別出色的女性
[00:22:25.000 --> 00:22:27.000]  不過她有一天
[00:22:27.000 --> 00:22:29.000]  很影響我們三兄弟姊妹
[00:22:29.000 --> 00:22:31.000]  我們那個時代
[00:22:31.000 --> 00:22:33.000]  不是沒有什麼特別的
[00:22:33.000 --> 00:22:34.000]  幾歲的獨留兒童
[00:22:34.000 --> 00:22:36.000]  在家中要被警察抓
[00:22:36.000 --> 00:22:38.000]  所以我們很多時候
[00:22:38.000 --> 00:22:39.000]  我們放學
[00:22:39.000 --> 00:22:40.000]  或者有些事情
[00:22:40.000 --> 00:22:42.000]  媽媽會出去
[00:22:42.000 --> 00:22:45.000]  但她每次都會留下一些字條
[00:22:45.000 --> 00:22:47.000]  有時候那些字條
[00:22:47.000 --> 00:22:49.000]  我們看了都會
[00:22:49.000 --> 00:22:50.000]  有點煩躁
[00:22:50.000 --> 00:22:52.000]  因為可能放學後很累
[00:22:52.000 --> 00:22:53.000]  還有一大堆功課
[00:22:53.000 --> 00:22:54.000]  不過媽媽吩咐了很多東西
[00:22:54.000 --> 00:22:56.000]  叫我們做些什麼
[00:22:56.000 --> 00:22:58.000]  提醒我們要怎樣怎樣
[00:22:58.000 --> 00:23:00.000]  但不知為何
[00:23:00.000 --> 00:23:02.000]  我媽媽有一個技術
[00:23:02.000 --> 00:23:04.000]  或者有一個很特別的東西
[00:23:04.000 --> 00:23:06.000]  她放在字條上
[00:23:06.000 --> 00:23:08.000]  我們永遠都不會生氣
[00:23:08.000 --> 00:23:10.000]  很開心很樂意地做
[00:23:10.000 --> 00:23:13.000]  就是我媽媽給了我們一個稱呼
[00:23:13.000 --> 00:23:17.000]  她叫我們做「乖乖」
[00:23:17.000 --> 00:23:18.000]  是啊
[00:23:18.000 --> 00:23:20.000]  她稱我們為「乖乖」
[00:23:20.000 --> 00:23:21.000]  她稱我為「乖女」
[00:23:21.000 --> 00:23:23.000]  稱我哥哥我弟弟為「乖仔」
[00:23:23.000 --> 00:23:25.000]  所以每次那些字條
[00:23:25.000 --> 00:23:26.000]  就很大的字
[00:23:26.000 --> 00:23:28.000]  「乖女」這樣
[00:23:28.000 --> 00:23:30.000]  「乖仔」這樣
[00:23:30.000 --> 00:23:32.000]  「乖乖」你們要怎樣怎樣
[00:23:32.000 --> 00:23:34.000]  所以今天我還很記得
[00:23:34.000 --> 00:23:35.000]  我媽媽那些字
[00:23:35.000 --> 00:23:37.000]  寫著「乖乖」這兩個字
[00:23:37.000 --> 00:23:39.000]  很深印象
[00:23:39.000 --> 00:23:41.000]  每次拿起字條
[00:23:41.000 --> 00:23:43.000]  雖然有很多東西吩咐我們
[00:23:43.000 --> 00:23:45.000]  但是我們都不介意
[00:23:45.000 --> 00:23:46.000]  因為我們知道
[00:23:46.000 --> 00:23:49.000]  媽媽看我們是「乖仔」「乖女」
[00:23:49.000 --> 00:23:51.000]  我們的心就很安樂
[00:23:51.000 --> 00:23:53.000]  我學了我媽媽這個技術
[00:23:53.000 --> 00:23:56.000]  所以我在家都是這樣叫我的女兒
[00:23:56.000 --> 00:23:59.000]  有時我一回來就說「乖乖」
[00:23:59.000 --> 00:24:01.000]  我的女兒就衝過來搶著叫
[00:24:01.000 --> 00:24:03.000]  「你叫我啊」
[00:24:03.000 --> 00:24:07.000]  你知道的「認乖」當然是搶著認
[00:24:07.000 --> 00:24:08.000]  我有一次問我小女兒
[00:24:08.000 --> 00:24:10.000]  我說如果你做錯事
[00:24:10.000 --> 00:24:12.000]  媽媽要說一句罵人的話
[00:24:12.000 --> 00:24:14.000]  罵你「唔唔唔」這樣
[00:24:14.000 --> 00:24:16.000]  但是媽媽叫你做「乖乖」
[00:24:16.000 --> 00:24:18.000]  那你覺得怎樣?
[00:24:18.000 --> 00:24:20.000]  她馬上就說
[00:24:20.000 --> 00:24:24.000]  「咁即係唔洗驚囉」
[00:24:24.000 --> 00:24:26.000]  是的
[00:24:26.000 --> 00:24:27.000]  這兩個字有點特別
[00:24:27.000 --> 00:24:30.000]  雖然是我小時候的零食之一
[00:24:30.000 --> 00:24:32.000]  你們試試用罵人的語氣
[00:24:32.000 --> 00:24:34.000]  或者用短音說「乖乖」
[00:24:34.000 --> 00:24:36.000]  說不到的
[00:24:36.000 --> 00:24:37.000]  我示範給你看
[00:24:37.000 --> 00:24:39.000]  「乖乖」
[00:24:39.000 --> 00:24:42.000]  是不是有點「乖乖」?
[00:24:42.000 --> 00:24:44.000]  說不到那個字出來
[00:24:44.000 --> 00:24:46.000]  「乖乖」「乖乖」
[00:24:46.000 --> 00:24:48.000]  你怎樣也撿不到那個字
[00:24:48.000 --> 00:24:49.000]  能夠表達這個字
[00:24:49.000 --> 00:24:54.000]  唯有說「乖乖」
[00:24:54.000 --> 00:24:56.000]  很有趣
[00:24:56.000 --> 00:24:58.000]  所以當你每一次聽這個名字
[00:24:58.000 --> 00:24:59.000]  這個稱呼也好
[00:24:59.000 --> 00:25:03.000]  你的心裏就充滿著被愛的感覺
[00:25:03.000 --> 00:25:04.000]  各位姐妹
[00:25:04.000 --> 00:25:07.000]  我們每一次打開聖經的話語
[00:25:07.000 --> 00:25:10.000]  我鼓勵大家帶這個身份在身上
[00:25:10.000 --> 00:25:13.000]  就是你是神所保護的乖兒子乖女
[00:25:13.000 --> 00:25:15.000]  所以當我們打開聖經的話語
[00:25:15.000 --> 00:25:18.000]  縱然有時候有些說話提醒我們
[00:25:18.000 --> 00:25:21.000]  縱然有些說話會光照我們有不足的地方
[00:25:21.000 --> 00:25:23.000]  或者有些說話責罰我們、鼓勵我們
[00:25:23.000 --> 00:25:25.000]  但是你要帶著一個身份
[00:25:25.000 --> 00:25:28.000]  就是上帝不斷提醒我們的時候
[00:25:28.000 --> 00:25:35.000]  是很想我們能夠得乖兒子乖女的福氣和禮物
[00:25:35.000 --> 00:25:36.000]  當你這樣去看聖經
[00:25:36.000 --> 00:25:39.000]  你就發現每一句都是很珍貴
[00:25:39.000 --> 00:25:41.000]  就好像我看我媽媽留下的便條
[00:25:41.000 --> 00:25:44.000]  我看完再看、看完再看
[00:25:44.000 --> 00:25:45.000]  到現在我還很記得
[00:25:45.000 --> 00:25:48.000]  我媽媽寫過「乖乖」那兩個字
[00:25:48.000 --> 00:25:50.000]  上帝保佑我們、愛我們
[00:25:50.000 --> 00:25:54.000]  這是何等真實感恩的事
[00:25:54.000 --> 00:25:56.000]  好像詩人一樣
[00:25:56.000 --> 00:25:59.000]  她知道神愛她
[00:25:59.000 --> 00:26:01.000]  在她人生裡每一件事
[00:26:01.000 --> 00:26:03.000]  無論是內臟、生命的日子
[00:26:03.000 --> 00:26:05.000]  她要經營的一切
[00:26:05.000 --> 00:26:07.000]  都是在上帝的手中
[00:26:07.000 --> 00:26:08.000]  所以她說
[00:26:08.000 --> 00:26:10.000]  神啊,祢的意念向我何等寶貴
[00:26:10.000 --> 00:26:12.000]  祈求何等眾多
[00:26:12.000 --> 00:26:14.000]  我要數點比海沙更多
[00:26:14.000 --> 00:26:16.000]  以至詩人更加最後說
[00:26:16.000 --> 00:26:21.000]  求祢引導我走永生的道路
[00:26:21.000 --> 00:26:25.000]  我們姐妹們有很多掛念的事
[00:26:25.000 --> 00:26:27.000]  我們的心多點勾
[00:26:27.000 --> 00:26:29.000]  其實就像我剛才說的
[00:26:29.000 --> 00:26:31.000]  我們以人為基礎
[00:26:31.000 --> 00:26:34.000]  很多時候我們禱告來到主的面前
[00:26:34.000 --> 00:26:36.000]  總是將很多人與事帶到主的面前
[00:26:36.000 --> 00:26:38.000]  不斷為很多人祈求
[00:26:38.000 --> 00:26:44.000]  所以我們姐妹們其實都是空懷普世的角色
[00:26:44.000 --> 00:26:46.000]  不過我們很多時候用禱告去表達
[00:26:46.000 --> 00:26:48.000]  我們將很多人與事帶到主的面前
[00:26:48.000 --> 00:26:51.000]  所以我們經常禱告、經常禱告、經常求
[00:26:51.000 --> 00:26:54.000]  但今天我們要學一個更深的功課
[00:26:54.000 --> 00:26:56.000]  我們在禱告裏面
[00:26:56.000 --> 00:26:59.000]  要認定上帝在我們生命裏面的奇妙大靈
[00:26:59.000 --> 00:27:01.000]  所以我們每一次禱告
[00:27:01.000 --> 00:27:03.000]  我們要學習私人宣告
[00:27:03.000 --> 00:27:07.000]  神啊,祢向我的意念何等寶貴
[00:27:07.000 --> 00:27:10.000]  剛剛我們過了一個主一學課程
[00:27:10.000 --> 00:27:12.000]  我和我先生教了一個課程
[00:27:12.000 --> 00:27:14.000]  叫做《屬靈的四季》
[00:27:14.000 --> 00:27:16.000]  我們講到生命有時候
[00:27:16.000 --> 00:27:18.000]  好像傳統書所說
[00:27:18.000 --> 00:27:20.000]  生有時死有時擁抱有時等等
[00:27:20.000 --> 00:27:22.000]  在神的時間裏面
[00:27:22.000 --> 00:27:25.000]  我們會經歷人生一些高潮、低潮
[00:27:25.000 --> 00:27:28.000]  我們用四季去形容這個人生
[00:27:28.000 --> 00:27:30.000]  我想我們每一個人都會經驗過
[00:27:30.000 --> 00:27:32.000]  好像冬天那樣
[00:27:32.000 --> 00:27:34.000]  是不是?被人剝皮
[00:27:34.000 --> 00:27:36.000]  留在低潮的時候
[00:27:36.000 --> 00:27:38.000]  好像很不效力
[00:27:38.000 --> 00:27:40.000]  整個世界環境
[00:27:40.000 --> 00:27:42.000]  好像對自己有很多不利
[00:27:42.000 --> 00:27:44.000]  但進到春天我們見到一支生機
[00:27:44.000 --> 00:27:46.000]  嘩!草長起來
[00:27:46.000 --> 00:27:49.000]  樹木開始有些生機
[00:27:49.000 --> 00:27:51.000]  整個氣溫都暖和了
[00:27:51.000 --> 00:27:53.000]  在這個發旺的時候
[00:27:53.000 --> 00:27:56.000]  說真的我們香港人這麼聰明
[00:27:56.000 --> 00:27:58.000]  每一個人見到有什麼興起
[00:27:58.000 --> 00:27:59.000]  有什麼旺
[00:27:59.000 --> 00:28:00.000]  我們就會一鼓風
[00:28:00.000 --> 00:28:02.000]  多大都搶著
[00:28:02.000 --> 00:28:04.000]  但現季就是這樣
[00:28:04.000 --> 00:28:06.000]  現季就好像我們去買菜一樣
[00:28:06.000 --> 00:28:08.000]  你總是會問買菜姨姨
[00:28:08.000 --> 00:28:10.000]  買菜姨姨呀?
[00:28:10.000 --> 00:28:13.000]  現在是哪一樣東西是當造的?
[00:28:13.000 --> 00:28:14.000]  沒錯
[00:28:14.000 --> 00:28:16.000]  不同的季節要結不同的果子
[00:28:16.000 --> 00:28:17.000]  是真的
[00:28:17.000 --> 00:28:19.000]  所以你買那些當造的食物
[00:28:19.000 --> 00:28:21.000]  就最好了
[00:28:21.000 --> 00:28:23.000]  當我們活在
[00:28:23.000 --> 00:28:26.000]  屬靈的春天的時候
[00:28:26.000 --> 00:28:27.000]  我們應該學習的
[00:28:27.000 --> 00:28:30.000]  其實是一個簡樸的人生
[00:28:30.000 --> 00:28:31.000]  為什麼呢?
[00:28:31.000 --> 00:28:34.000]  因為當你見到一些生機旺的時候
[00:28:34.000 --> 00:28:36.000]  我們就會一手拿著
[00:28:36.000 --> 00:28:38.000]  很想發旺
[00:28:38.000 --> 00:28:41.000]  盡力去搶那些東西
[00:28:41.000 --> 00:28:42.000]  其實在那個時候
[00:28:42.000 --> 00:28:44.000]  我們很多時候都會盲目了
[00:28:44.000 --> 00:28:46.000]  盲目了看不到哪些是應該
[00:28:46.000 --> 00:28:48.000]  真實需要
[00:28:48.000 --> 00:28:50.000]  還有一些是未必需要
[00:28:50.000 --> 00:28:51.000]  不過世界告訴你
[00:28:51.000 --> 00:28:53.000]  你應該要
[00:28:53.000 --> 00:28:55.000]  但當我們學習簡樸
[00:28:55.000 --> 00:28:57.000]  我們就將很多的事情
[00:28:57.000 --> 00:28:59.000]  能夠一層一層發現
[00:28:59.000 --> 00:29:01.000]  我需要發力的在哪裏
[00:29:01.000 --> 00:29:03.000]  進入人生的夏天
[00:29:03.000 --> 00:29:04.000]  真的旺的時候
[00:29:04.000 --> 00:29:05.000]  豐盛的時候
[00:29:05.000 --> 00:29:06.000]  你知道
[00:29:06.000 --> 00:29:07.000]  那些很燙的日子
[00:29:07.000 --> 00:29:09.000]  我們怎樣過呢?
[00:29:09.000 --> 00:29:11.000]  但原來我們要學的
[00:29:11.000 --> 00:29:14.000]  是一個謙卑的功課
[00:29:14.000 --> 00:29:16.000]  你知道我們燙的時候
[00:29:16.000 --> 00:29:17.000]  就很容易邁向驕傲
[00:29:17.000 --> 00:29:19.000]  驕傲很容易解釋
[00:29:19.000 --> 00:29:20.000]  我立即去量度
[00:29:20.000 --> 00:29:22.000]  因為驕傲的人是怎樣呢?
[00:29:22.000 --> 00:29:23.000]  驕傲的人就是在那個時候
[00:29:23.000 --> 00:29:25.000]  他說我不需要神
[00:29:25.000 --> 00:29:28.000]  更加不需要任何人的幫助
[00:29:28.000 --> 00:29:29.000]  其實當我們這樣說
[00:29:29.000 --> 00:29:31.000]  這樣宣告的時候
[00:29:31.000 --> 00:29:33.000]  我們就落在驕傲裏面
[00:29:33.000 --> 00:29:34.000]  人好點
[00:29:34.000 --> 00:29:35.000]  什麼都有的時候
[00:29:35.000 --> 00:29:36.000]  就真的
[00:29:36.000 --> 00:29:37.000]  我們用不著神
[00:29:37.000 --> 00:29:39.000]  用不著人幫助
[00:29:39.000 --> 00:29:42.000]  所以如果我們落在那個season的時候
[00:29:42.000 --> 00:29:44.000]  你要記得學謙卑的功課
[00:29:44.000 --> 00:29:46.000]  來到主的面前
[00:29:46.000 --> 00:29:48.000]  更加去明白
[00:29:48.000 --> 00:29:50.000]  知道周邊的人
[00:29:50.000 --> 00:29:53.000]  是帶動我們今天有這個豐盛
[00:29:53.000 --> 00:29:55.000]  以致我們能夠回饋我們有的東西
[00:29:55.000 --> 00:29:57.000]  向身邊的人去發亢
[00:29:57.000 --> 00:29:59.000]  到了秋冬天的時候
[00:29:59.000 --> 00:30:02.000]  心靈落一個沉寂
[00:30:02.000 --> 00:30:03.000]  一個低位
[00:30:03.000 --> 00:30:04.000]  或者被剝削
[00:30:04.000 --> 00:30:06.000]  或者高峰期的時候
[00:30:06.000 --> 00:30:07.000]  在那個時候
[00:30:07.000 --> 00:30:08.000]  我們最容易落到一個狀況
[00:30:08.000 --> 00:30:10.000]  就是我們想挽回
[00:30:10.000 --> 00:30:12.000]  想得回從前的光景
[00:30:12.000 --> 00:30:14.000]  所以這個都是我們經常有的面對掙扎
[00:30:14.000 --> 00:30:16.000]  我不想有任何的改變
[00:30:16.000 --> 00:30:18.000]  我只是想挽留
[00:30:18.000 --> 00:30:20.000]  在我最高峰的日子
[00:30:20.000 --> 00:30:22.000]  或者有時候我們有一個幻想
[00:30:22.000 --> 00:30:25.000]  高峰是會維持的
[00:30:25.000 --> 00:30:28.000]  但是人生的真相就是
[00:30:28.000 --> 00:30:30.000]  有時候都要進入秋冬
[00:30:30.000 --> 00:30:33.000]  因為生命需要
[00:30:33.000 --> 00:30:35.000]  回到內裏去看
[00:30:35.000 --> 00:30:36.000]  所以秋天冬天的時候
[00:30:36.000 --> 00:30:38.000]  我們要學習一個明辨
[00:30:38.000 --> 00:30:40.000]  我們懂得去分辨
[00:30:40.000 --> 00:30:42.000]  我們今天生命落到這個狀況
[00:30:42.000 --> 00:30:44.000]  如果是出於上帝的美意
[00:30:44.000 --> 00:30:45.000]  上帝
[00:30:45.000 --> 00:30:46.000]  請你告訴我
[00:30:46.000 --> 00:30:48.000]  你的心意是什麼
[00:30:48.000 --> 00:30:49.000]  在那個時候
[00:30:49.000 --> 00:30:50.000]  很多時候
[00:30:50.000 --> 00:30:51.000]  當我們回歸主的裏面
[00:30:51.000 --> 00:30:52.000]  我們就聽見
[00:30:52.000 --> 00:30:54.000]  神的心意
[00:30:54.000 --> 00:30:55.000]  神啊你的意念
[00:30:55.000 --> 00:30:56.000]  向我何等寶貴
[00:30:56.000 --> 00:30:57.000]  讓我們每一天
[00:30:57.000 --> 00:30:58.000]  每一個姐妹
[00:30:58.000 --> 00:31:00.000]  在這個尊貴的身份裏宣告
[00:31:00.000 --> 00:31:02.000]  神啊你的美好的旨意
[00:31:02.000 --> 00:31:04.000]  在我裏面是有真實
[00:31:04.000 --> 00:31:05.000]  有穩妥
[00:31:05.000 --> 00:31:07.000]  讓我們將自尊自豪
[00:31:07.000 --> 00:31:08.000]  建基於神的英氣上
[00:31:08.000 --> 00:31:10.000]  不是短暫的事物
[00:31:10.000 --> 00:31:12.000]  而是人生的變化當中
[00:31:12.000 --> 00:31:13.000]  我們再看另一段經文
