
[00:00:00.000 --> 00:00:05.500]  好,今天我們要繼續我們的旅程,我們會進入另外一本書。
[00:20:28.700 --> 00:20:29.700]  真的非常遺憾,
[00:20:29.700 --> 00:20:31.700]  現在我就是很傷心。
[00:20:31.700 --> 00:20:33.700]  但是從上帝的角度來說,
[00:20:33.700 --> 00:20:36.700]  上帝從來沒有一件事是讓他驚訝說,
[00:20:36.700 --> 00:20:37.700]  哎呀,
[00:20:37.700 --> 00:20:40.700]  我怎麼沒想到這個掃羅那麼壞,
[00:20:40.700 --> 00:20:42.700]  不是這個意思。
[00:20:42.700 --> 00:20:44.700]  這裏所謂的遺憾是,
[00:20:44.700 --> 00:20:46.700]  上帝看到我們順服他,
[00:20:46.700 --> 00:20:47.700]  他就會喜樂,
[00:20:47.700 --> 00:20:49.700]  因爲他是他的本性。
[00:20:49.700 --> 00:20:53.700]  上帝看到一個人離棄他,
[00:20:53.700 --> 00:20:55.700]  他當然就會遺憾。
[00:20:55.700 --> 00:20:59.700]  遺憾是面對他離棄的一個反應,
[00:20:59.700 --> 00:21:01.700]  一個本性的反應,
[00:21:01.700 --> 00:21:03.700]  因爲他的本性就是這樣。
[00:21:03.700 --> 00:21:05.700]  但是當我們親近他,
[00:21:05.700 --> 00:21:06.700]  他就喜樂。
[00:21:06.700 --> 00:21:09.700]  但是這裏遺憾也帶着一個事情,
[00:21:09.700 --> 00:21:10.700]  就是憤怒。
[00:21:10.700 --> 00:21:11.700]  爲什麼?
[00:21:11.700 --> 00:21:13.700]  因爲他不遵守我的命令。
[00:21:13.700 --> 00:21:15.700]  你記得他的Job Description是什麼,
[00:21:15.700 --> 00:21:17.700]  他Job Description要聽上帝的話,
[00:21:17.700 --> 00:21:19.700]  他現在不跟隨上帝,
[00:21:19.700 --> 00:21:22.700]  不遵從他的命令。
[00:21:22.700 --> 00:21:27.700]  你爲何沒有聽從耶和華的話呢?
[00:21:27.700 --> 00:21:28.700]  撒末爾問他,
[00:21:28.700 --> 00:21:33.700]  你爲何急着潑向這些獵物,
[00:21:33.700 --> 00:21:36.700]  行耶和華眼中看爲惡的事?
[00:21:36.700 --> 00:21:37.700]  你看到這句話,
[00:21:37.700 --> 00:21:39.700]  這句話從哪裏來的?
[00:21:39.700 --> 00:21:42.700]  他行了耶和華眼中看爲惡的事,
[00:21:42.700 --> 00:21:45.700]  這句話是從四世紀來的。
[00:21:45.700 --> 00:21:51.700]  原來這個掃羅根本沒有辦法
[00:21:51.700 --> 00:21:54.700]  帶他們離開四世紀的邪惡。
[00:21:54.700 --> 00:21:56.700]  你知道爲什麼以色列人要有君王?
[00:21:56.700 --> 00:21:57.700]  如果你從四世紀的角度,
[00:21:57.700 --> 00:21:59.700]  因爲當時以色列人
[00:21:59.700 --> 00:22:01.700]  做自己眼中看爲對,
[00:22:01.700 --> 00:22:03.700]  耶和華眼中看爲惡,
[00:22:03.700 --> 00:22:04.700]  現在掃羅在做什麼?
[00:22:04.700 --> 00:22:06.700]  做自己眼中看爲對,
[00:22:06.700 --> 00:22:10.700]  做上帝眼中看爲惡的事。
[00:22:10.700 --> 00:22:11.700]  所以在這個過程裏面,
[00:22:11.700 --> 00:22:13.700]  掃羅其實根本沒有
[00:22:13.700 --> 00:22:17.700]  把他們帶離四世紀的光景,
[00:22:17.700 --> 00:22:20.700]  這個皇帝必須要廢。
[00:22:20.700 --> 00:22:21.700]  有趣的是,
[00:22:21.700 --> 00:22:24.700]  等下到薩摩紀下的時候你發覺,
[00:22:24.700 --> 00:22:25.700]  另外一個人也做了
[00:22:25.700 --> 00:22:27.700]  耶和華眼中看爲惡的事情,
[00:22:27.700 --> 00:22:29.700]  那個是大衛。
[00:22:29.700 --> 00:22:30.700]  原來大衛都不是好東西,
[00:22:30.700 --> 00:22:32.700]  當然大衛有悔改,
[00:22:32.700 --> 00:22:35.700]  但是他不是真正的悔改。
[00:22:35.700 --> 00:22:37.700]  薩摩紀第十五章第二十二節:
[00:22:37.700 --> 00:22:51.700]  耶和華喜愛凡跡和跡物,
[00:22:51.700 --> 00:22:55.700]  看聽命生於現跡,
[00:22:55.700 --> 00:22:59.700]  順從生於公羊的脂肪。
[00:22:59.700 --> 00:23:00.700]  現在他解釋,
[00:23:00.700 --> 00:23:02.700]  上帝要的不是跡物,
[00:23:02.700 --> 00:23:04.700]  因爲他之前說,
[00:23:04.700 --> 00:23:06.700]  我們是要準備給跡物,
[00:23:06.700 --> 00:23:07.700]  那是騙人的了。
[00:23:07.700 --> 00:23:11.700]  耶和華豈是要你的跡物?
[00:23:11.700 --> 00:23:14.700]  他要的是你聽從他的命令,
[00:23:14.700 --> 00:23:17.700]  就是順從他的旨意。
[00:23:17.700 --> 00:23:18.700]  然後他說,
[00:23:18.700 --> 00:23:27.700]  博弈與占卜的罪相同,
[00:23:27.700 --> 00:23:33.700]  頑硬與敗偶像的罪孽相同。
[00:23:33.700 --> 00:23:34.700]  對不起,
[00:23:34.700 --> 00:23:35.700]  我普通話真的不好,
[00:23:35.700 --> 00:23:37.700]  不懂怎麼樣去讀這幾個字。
[00:23:37.700 --> 00:23:38.700]  這裏講到,
[00:23:38.700 --> 00:23:40.700]  他所做的他的叛逆,
[00:23:40.700 --> 00:23:41.700]  他的博弈,
[00:23:41.700 --> 00:23:44.700]  他的頑硬,
[00:23:44.700 --> 00:23:47.700]  是好像占卜與敗偶像,
[00:23:47.700 --> 00:23:48.700]  這是大大罪,
[00:23:48.700 --> 00:23:49.700]  大大罪,
[00:23:49.700 --> 00:23:50.700]  大大罪,
[00:23:50.700 --> 00:23:52.700]  不是小小罪,
[00:23:52.700 --> 00:23:53.700]  是大大罪,
[00:23:53.700 --> 00:23:54.700]  不聽上帝的話。
[00:23:54.700 --> 00:23:57.700]  因爲你厭棄了耶和華的命令,
[00:23:57.700 --> 00:23:58.700]  耶和華也厭棄你作法。
[00:23:58.700 --> 00:23:59.700]  你看,
[00:23:59.700 --> 00:24:02.700]  耶和華的回應是相對於你對耶和華的回應。
[00:24:02.700 --> 00:24:06.700]  如果你是僅僅跟隨耶和華,
[00:24:06.700 --> 00:24:07.700]  耶和華不可能厭棄你,
[00:24:07.700 --> 00:24:09.700]  因爲這是耶和華的本性。
[00:24:09.700 --> 00:24:11.700]  但是你厭棄耶和華,
[00:24:11.700 --> 00:24:13.700]  耶和華必定會厭棄你。
[00:24:13.700 --> 00:24:15.700]  所以他犯了一個很大的罪,
[00:24:15.700 --> 00:24:18.700]  他不聽從耶和華的話。
[00:24:18.700 --> 00:24:19.700]  這是講到掃羅,
[00:24:19.700 --> 00:24:21.700]  掃羅爲什麼被廢除,
[00:24:21.700 --> 00:24:24.700]  他也沒有真正的悔改,
[00:24:24.700 --> 00:24:26.700]  因爲他的心就是硬的,
[00:24:26.700 --> 00:24:28.700]  他其實表面上的悔改,
[00:24:28.700 --> 00:24:33.700]  是爲了得到地上這普通血肉上的一些祝福,
[00:24:33.700 --> 00:24:35.700]  不要被審判等等。
[00:24:35.700 --> 00:24:36.700]  這是他的,
[00:24:36.700 --> 00:24:38.700]  他是反面教材,
[00:24:38.700 --> 00:24:42.700]  但是他的反面其實是指向最終第三個君王,
[00:24:42.700 --> 00:24:44.700]  你記得有三個君王的故事嗎?
[00:24:44.700 --> 00:24:47.700]  是掃羅、大衛還有大衛之子。
[00:24:47.700 --> 00:24:51.700]  耶穌跟掃羅剛好相反,
[00:24:51.700 --> 00:24:54.700]  我們只是讀三節希伯來書,
[00:24:54.700 --> 00:24:55.700]  我們就結束了。
[00:24:55.700 --> 00:24:58.700]  基督來到世界上的時候說,
[00:24:58.700 --> 00:25:02.700]  寄物和禮物不是你所要的,
[00:25:02.700 --> 00:25:05.700]  但你曾給我預備了身體,
[00:25:05.700 --> 00:25:09.700]  繁祭跟贖罪祭是你不喜歡的。
[00:25:09.700 --> 00:25:10.700]  那時我說,
[00:25:10.700 --> 00:25:11.700]  看啊,
[00:25:11.700 --> 00:25:12.700]  我來了,
[00:25:12.700 --> 00:25:15.700]  我的事在經卷上已經記載了,
[00:25:15.700 --> 00:25:16.700]  上帝啊,
[00:25:16.700 --> 00:25:17.700]  我來,
[00:25:17.700 --> 00:25:19.700]  我也要照你的旨意行。
[00:25:19.700 --> 00:25:21.700]  我想你留意一下,
[00:25:21.700 --> 00:25:23.700]  我們當然知道這裏講到,
[00:25:23.700 --> 00:25:24.700]  掃羅是不聽上帝的話,
[00:25:24.700 --> 00:25:26.700]  耶穌相反,
[00:25:26.700 --> 00:25:29.700]  他是完全照上帝的旨意而行,
[00:25:29.700 --> 00:25:30.700]  這是大家明白的。
[00:25:30.700 --> 00:25:33.700]  但是有一節我想你不要誤會,
[00:25:33.700 --> 00:25:34.700]  那一節是什麼?
[00:25:34.700 --> 00:25:37.700]  第十章第六節說,
[00:25:37.700 --> 00:25:41.700]  他說繁祭跟贖罪祭是你不喜歡,
[00:25:41.700 --> 00:25:43.700]  這是引用舊約聖經,
[00:25:43.700 --> 00:25:45.700]  但是我想問你,
[00:25:45.700 --> 00:25:50.700]  上帝是不是真的不喜歡贖罪祭?
[00:25:50.700 --> 00:25:51.700]  你要想想,
[00:25:51.700 --> 00:25:54.700]  上帝到底是不是真的不喜歡贖罪祭?
[00:25:54.700 --> 00:25:55.700]  當然不是。
[00:25:55.700 --> 00:25:57.700]  如果上帝不喜歡贖罪祭,
[00:25:57.700 --> 00:25:59.700]  爲什麼舊約一直在講贖罪祭?
[00:25:59.700 --> 00:26:01.700]  如果上帝不喜歡贖罪祭,
[00:26:01.700 --> 00:26:06.700]  爲什麼耶穌要獻上自己成爲贖罪祭?
[00:26:06.700 --> 00:26:08.700]  當耶穌說,
[00:26:08.700 --> 00:26:10.700]  我來是要照你的旨意行,
[00:26:10.700 --> 00:26:11.700]  你的旨意是什麼?
[00:26:11.700 --> 00:26:14.700]  就是耶穌他自己奉上了自己上師之家,
[00:26:14.700 --> 00:26:16.700]  成爲贖罪祭。
[00:26:16.700 --> 00:26:18.700]  贖罪祭是上帝所喜悅的,
[00:26:18.700 --> 00:26:22.700]  上帝所不喜悅的是人隨隨便便,
[00:26:22.700 --> 00:26:23.700]  沒有把心,
[00:26:23.700 --> 00:26:24.700]  用着心,
[00:26:24.700 --> 00:26:28.700]  用着一個感恩悔改的心去獻贖罪祭,
[00:26:28.700 --> 00:26:31.700]  那是上帝所不喜歡的。
[00:26:31.700 --> 00:26:35.700]  但是上帝從頭到尾都愛贖罪祭,
[00:26:35.700 --> 00:26:38.700]  他愛獻祭的人,
[00:26:38.700 --> 00:26:40.700]  懷着一個感恩悔改的心,
[00:26:40.700 --> 00:26:44.700]  他更愛他獨生兒子耶穌基督,
[00:26:44.700 --> 00:26:51.700]  照着他的旨意把自己獻上爲完美的贖罪祭。
[00:26:51.700 --> 00:26:54.700]  這是我們的福音,
[00:26:54.700 --> 00:27:01.700]  這是我們所愛拯救我們的耶穌基督,
[00:27:01.700 --> 00:27:06.700]  願我們俯伏在這個君王的面前,
[00:27:06.700 --> 00:27:08.700]  願我們跟他一樣,
[00:27:08.700 --> 00:27:10.700]  不要不聽上帝的話,
[00:27:10.700 --> 00:27:13.700]  不可以不聽上帝的話,
[00:27:13.700 --> 00:27:19.700]  讓我們在主耶穌基督裏面遵從他的話,
[00:27:19.700 --> 00:27:22.700]  一生照他旨意行,
[00:27:22.700 --> 00:27:27.700]  行上帝眼中堪爲美的事。
[00:27:27.700 --> 00:27:30.700]  這是我們基督徒的呼召與聖明。
[00:27:30.700 --> 00:27:31.700]  大家努力!
